RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__NewBOP__production__electricity,Dispatch__NewBOP__production__heat,Dispatch__Charger__production__tes_heat,Dispatch__Charger__production__reactor_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Grid__production__electricity,price,ProbabilityWeight,prefix,PointProbability
0,25.0,7,2018,1.0,203.0,4.8379923938e-09,-4.8379923938e-09,-4.23348379285e-09,9.82246819686e-09,203.000000005,-203.000000005,192.582709505,-203.000000001,-9.28895793706e-09,4.98447580306e-09,-4.98447580306e-09,4.23348379285e-09,43.0736274218,1.0,1,1.0
0,25.0,8,2018,1.0,203.0,4.91727948354e-09,-4.91727948354e-09,-4.22374005895e-09,9.79986092564e-09,203.000000005,-203.000000005,192.582709731,-203.000000002,-7.65888598257e-09,4.8825814421e-09,-4.8825814421e-09,4.22374005895e-09,-14.3819907142,1.0,1,1.0
0,25.0,9,2018,1.0,203.0,4.85194213539e-09,-4.85194213539e-09,-4.19396087959e-09,9.73076770205e-09,203.000000005,-203.000000005,192.582709504,-203.000000001,-8.23715993302e-09,4.87882556666e-09,-4.87882556666e-09,4.19396087959e-09,9.12189371662,1.0,1,1.0
0,25.0,10,2018,1.0,203.0,-0.0873685934951,0.0873685934951,0.0564887562827,-0.131064399728,202.912631407,-202.912631407,385.041080415,-202.868935596,-3.84938424232e-09,-0.0436958062327,0.0436958062327,-0.0564887562827,32.6195014813,1.0,1,1.0
0,25.0,11,2018,1.0,203.0,4.79777967092e-09,-4.79777967092e-09,-4.09643106946e-09,9.50448043957e-09,203.000000005,-203.000000005,385.165418977,-203.0,-9.10425287309e-09,4.70670076865e-09,-4.70670076865e-09,4.09643106946e-09,45.1355487836,1.0,1,1.0
0,25.0,12,2018,1.0,203.0,5.18264061628e-09,-5.18264061628e-09,-4.04217728672e-09,9.37860159332e-09,203.000000005,-203.000000005,385.165419019,-203.0,-9.05414462484e-09,4.19596097704e-09,-4.19596097704e-09,4.04217728672e-09,63.4698615743,1.0,1,1.0
0,25.0,13,2018,1.0,203.0,-13.2335762991,13.2335762991,8.66200947519,-20.09746978,189.766423701,-189.766423701,173.516575588,-182.902530228,8.11638279478e-09,-6.86389348088,6.86389348088,-8.66200947519,28.902046555,1.0,1,1.0
0,25.0,14,2018,1.0,203.0,5.01456115105e-09,-5.01456115105e-09,-3.37120988388e-09,7.82183267722e-09,203.000000005,-203.000000005,211.524505122,-202.999999999,-8.61681270215e-09,2.80727152618e-09,-2.80727152618e-09,3.37120988388e-09,34.8632071236,1.0,1,1.0
0,25.0,15,2018,1.0,203.0,4.81709438476e-09,-4.81709438476e-09,-4.15203771627e-09,9.6334981816e-09,203.000000005,-203.000000005,230.466300716,-203.000000001,-9.12261248777e-09,4.81640379685e-09,-4.81640379685e-09,4.15203771627e-09,43.4747337803,1.0,1,1.0
0,25.0,16,2018,1.0,203.0,5.64856941076e-09,-5.64856941076e-09,-3.8513785041e-09,8.93591300256e-09,203.000000006,-203.000000006,419.960396207,-203.000000002,-6.64468160105e-09,3.2873435918e-09,-3.2873435918e-09,3.8513785041e-09,19.1696990787,1.0,1,1.0
0,25.0,17,2018,1.0,203.0,-1.42285563935e-08,1.42285563935e-08,1.29773146147e-08,-3.01097786885e-08,202.999999986,-202.999999986,385.165418932,-202.999999962,-8.09073740489e-09,-1.5881222295e-08,1.5881222295e-08,-1.29773146147e-08,26.923565166,1.0,1,1.0
0,25.0,18,2018,1.0,203.0,-101.499998597,101.499998597,87.4930000009,-203.000000002,101.500001403,-101.500001403,227.734142234,-2.7739966846e-09,4.93739037337e-09,-101.500001405,101.500001405,-87.4930000009,40.2201051673,1.0,1,1.0
0,25.0,19,2018,1.0,203.0,6.80241568966e-09,-6.80241568966e-09,-4.19996393016e-09,9.74469589364e-09,203.000000007,-203.000000007,423.621306392,-390.04288192,187.042881911,2.94228020398e-09,-2.94228020398e-09,4.19996393016e-09,-11.8578644628,1.0,1,1.0
0,26.0,0,2018,1.0,203.0,-101.499998595,101.499998595,87.4929999976,-202.999999994,101.500001405,-101.500001405,192.582709549,2.66877686657e-09,-8.32767201246e-09,-101.5000014,101.5000014,-87.4929999976,39.2208692336,1.0,1,1.0
0,26.0,1,2018,1.0,203.0,-201.44851594,201.44851594,173.981668772,-403.669765132,1.55148405963,-1.55148405963,173.640913893,7.68216778954e-09,200.669765125,-202.221249192,202.221249192,-173.981668772,26.3896172707,1.0,1,1.0
0,26.0,2,2018,1.0,203.0,4.91278618143e-09,-4.91278618143e-09,-4.23614787532e-09,9.82864936269e-09,203.000000005,-203.000000005,577.748128535,-203.000000001,-8.89858167361e-09,4.91586318126e-09,-4.91586318126e-09,4.23614787532e-09,21.2333028182,1.0,1,1.0
0,26.0,3,2018,1.0,203.0,4.09516530065e-09,-4.09521914428e-09,-2.99824652907e-09,6.95654760104e-09,203.000000004,-203.000000004,649.345779463,-203.000000007,1.77066445242e-10,2.86147299091e-09,-2.8615337449e-09,2.99828243596e-09,43.2317502159,1.0,1,1.0
0,26.0,4,2018,1.0,203.0,4.43819870236e-09,-4.43819870236e-09,-3.80453581385e-09,8.82722926647e-09,203.000000004,-203.000000004,192.582709513,-203.000000001,-7.94361130638e-09,4.38903056412e-09,-4.38903056412e-09,3.80453581385e-09,18.892229443,1.0,1,1.0
0,26.0,5,2018,1.0,203.0,-51.461067867,51.461067867,35.8598748804,-83.2015658477,151.538932133,-151.538932133,498.816192631,-119.798434144,-8.29529581461e-09,-31.7404979807,31.7404979807,-35.8598748804,30.6959136789,1.0,1,1.0
0,26.0,6,2018,1.0,203.0,-201.448515935,201.448515935,173.981668769,-403.669765125,1.55148406471,-1.55148406471,173.640913891,7.68106200849e-09,200.669765117,-202.221249189,202.221249189,-173.981668769,25.5534884991,1.0,1,1.0
0,26.0,7,2018,1.0,203.0,4.93516127399e-09,-4.93516127399e-09,-4.25538961472e-09,9.87329376965e-09,203.000000005,-203.000000005,385.16541902,-203.000000001,-9.28895793706e-09,4.93813249566e-09,-4.93813249566e-09,4.25538961472e-09,28.6492790594,1.0,1,1.0
0,26.0,8,2018,1.0,203.0,4.89480425962e-09,-4.89480425962e-09,-4.22070820802e-09,9.79282646871e-09,203.000000005,-203.000000005,385.165419245,-203.000000002,-7.65888598257e-09,4.8980222091e-09,-4.8980222091e-09,4.22070820802e-09,-12.6626310453,1.0,1,1.0
0,26.0,9,2018,1.0,203.0,4.86119245287e-09,-4.86119245287e-09,-4.17274634777e-09,9.68154605051e-09,203.000000005,-203.000000005,385.165419019,-203.000000001,-8.23715993302e-09,4.82035359763e-09,-4.82035359763e-09,4.17274634777e-09,13.8014334852,1.0,1,1.0
0,26.0,10,2018,1.0,203.0,2.24334013711e-09,-2.24334013711e-09,-1.87390994167e-09,4.34781889019e-09,203.000000002,-203.000000002,577.623789924,-203.0,-3.84938424231e-09,2.10447875308e-09,-2.10447875308e-09,1.87390994167e-09,24.6584767229,1.0,1,1.0
0,26.0,11,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405684,-1.55148405684,173.640913858,9.10425287309e-09,200.669765127,-202.221249193,202.221249193,-173.981668774,87.4375553642,1.0,1,1.0
0,26.0,12,2018,1.0,203.0,4.91277205715e-09,-4.91277205715e-09,-4.23606491933e-09,9.8284568894e-09,203.000000005,-203.000000005,577.748128533,-203.000000001,-9.05414462484e-09,4.91568483225e-09,-4.91568483225e-09,4.23606491933e-09,28.4168451367,1.0,1,1.0
0,26.0,13,2018,1.0,203.0,5.27004544353e-09,-5.27004544353e-09,-3.43671499027e-09,7.97381668275e-09,203.000000005,-203.000000005,366.099285098,-203.000000016,8.11638279476e-09,2.70377123923e-09,-2.70377123923e-09,3.43671499027e-09,-6.15365883289,1.0,1,1.0
0,26.0,14,2018,1.0,203.0,-101.499998594,101.499998594,87.4929999963,-202.999999991,101.500001406,-101.500001406,211.524505131,-1.99966605493e-10,-8.39981655945e-09,-101.500001398,101.500001398,-87.4929999963,38.401085545,1.0,1,1.0
0,26.0,15,2018,1.0,203.0,4.8018091658e-09,-4.8018091658e-09,-3.73223703189e-09,8.6594826726e-09,203.000000005,-203.000000005,423.04901023,-203.0,-9.12261248777e-09,3.8576735068e-09,-3.8576735068e-09,3.73223703189e-09,55.6232096455,1.0,1,1.0
0,26.0,16,2018,1.0,203.0,-100.414522135,100.414522135,86.089799747,-199.744314958,102.585477865,-102.585477865,423.049010231,-3.25568503521,-6.64468159765e-09,-99.3297928228,99.3297928228,-86.089799747,39.2068463175,1.0,1,1.0
0,26.0,17,2018,1.0,203.0,-201.448515942,201.448515942,173.981668773,-403.669765135,1.5514840577,-1.5514840577,173.640913814,8.09073740489e-09,200.669765127,-202.221249193,202.221249193,-173.981668773,34.1974808603,1.0,1,1.0
0,26.0,18,2018,1.0,203.0,3.32312183619e-09,-3.32312183619e-09,-3.09425336095e-09,7.17924213677e-09,203.000000003,-203.000000003,420.316851745,-203.000000004,-3.11437660216e-09,3.85612030058e-09,-3.85612030058e-09,3.09425336095e-09,21.4217565013,1.0,1,1.0
0,26.0,19,2018,1.0,203.0,6.76378811041e-09,-6.76378811041e-09,-4.1971112018e-09,9.73807703433e-09,203.000000007,-203.000000007,596.348540451,-391.365579403,188.365579393,2.97428892392e-09,-2.97428892392e-09,4.1971112018e-09,-11.8306009329,1.0,1,1.0
0,27.0,0,2018,1.0,203.0,2.78980518051e-09,-2.78980518051e-09,-1.7044177475e-09,3.95456553945e-09,203.000000003,-203.000000003,385.165419058,-202.999999995,-8.63829177351e-09,1.16476035894e-09,-1.16476035894e-09,1.7044177475e-09,36.6323199378,1.0,1,1.0
0,27.0,1,2018,1.0,203.0,-87.7394560469,87.7394560469,70.2819576761,-163.067187184,115.260543953,-115.260543953,211.524506457,-39.9328128088,-7.68216778943e-09,-75.3277311366,75.3277311366,-70.2819576761,22.5760312964,1.0,1,1.0
0,27.0,2,2018,1.0,203.0,-201.44851594,201.44851594,173.981668772,-403.669765132,1.55148405973,-1.55148405973,366.223623419,8.89858167361e-09,200.669765123,-202.221249192,202.221249192,-173.981668772,95.646380794,1.0,1,1.0
0,27.0,3,2018,1.0,203.0,-201.448513548,201.448513548,173.981668774,-403.669765137,1.55148645221,-1.55148645221,437.821274342,-1.77066445227e-10,200.669765137,-202.221251589,202.221251589,-173.981668774,2067.0712525,1.0,1,1.0
0,27.0,4,2018,1.0,203.0,4.57642209688e-09,-4.57642209688e-09,-3.91145138901e-09,9.07529324596e-09,203.000000005,-203.000000005,385.165419027,-203.000000001,-7.94361130638e-09,4.49887114908e-09,-4.49887114908e-09,3.91145138901e-09,17.6347200891,1.0,1,1.0
0,27.0,5,2018,1.0,203.0,4.32616172253e-09,-4.32616172253e-09,-4.08844688274e-09,9.4859556444e-09,203.000000004,-203.000000004,691.398902145,-203.000000001,-8.29529581462e-09,5.15979392187e-09,-5.15979392187e-09,4.08844688274e-09,17.401022072,1.0,1,1.0
0,27.0,6,2018,1.0,203.0,-4.38504910739e-09,4.38504910739e-09,3.96427136577e-09,-9.19784539622e-09,202.999999996,-202.999999996,366.223623387,-202.999999983,-7.68106200848e-09,-4.81279628883e-09,4.81279628883e-09,-3.96427136577e-09,21.6886948072,1.0,1,1.0
0,27.0,7,2018,1.0,203.0,-101.499998597,101.499998597,87.4930000008,-203.000000002,101.500001403,-101.500001403,385.165419018,9.05929335872e-09,-7.08757007435e-09,-101.500001405,101.500001405,-87.4930000008,87.4951556496,1.0,1,1.0
0,27.0,8,2018,1.0,203.0,5.14459199654e-09,-5.14459199654e-09,-4.12029814753e-09,9.55985649078e-09,203.000000005,-203.000000005,577.748128759,-203.000000002,-7.65888598257e-09,4.41526449425e-09,-4.41526449425e-09,4.12029814753e-09,11.9326081256,1.0,1,1.0
0,27.0,9,2018,1.0,203.0,1.77133862591e-09,-1.77133862591e-09,-1.20428775354e-09,2.7941711219e-09,203.000000002,-203.000000002,577.748128527,-202.999999995,-8.23715993302e-09,1.02283249599e-09,-1.02283249599e-09,1.20428775354e-09,39.0856750779,1.0,1,1.0
0,27.0,10,2018,1.0,203.0,3.68718575208e-09,-3.68718575208e-09,-3.40577919503e-09,7.90203989565e-09,203.000000004,-203.000000004,770.206499436,-203.000000004,-3.84938424232e-09,4.21485414357e-09,-4.21485414357e-09,3.40577919503e-09,17.0905904014,1.0,1,1.0
0,27.0,11,2018,1.0,203.0,-178.148393498,178.148393498,158.491731218,-367.730234845,24.8516065023,-24.8516065023,-9.77950742554e-09,9.10425287309e-09,164.730234836,-189.581841348,189.581841348,-158.491731218,64.9085128692,1.0,1,1.0
0,27.0,12,2018,1.0,203.0,5.64275403282e-09,-5.64275403282e-09,-3.91901536239e-09,9.09284306818e-09,203.000000006,-203.000000006,770.330838047,-203.0,-9.05414462484e-09,3.45008903536e-09,-3.45008903536e-09,3.91901536239e-09,66.8987066826,1.0,1,1.0
0,27.0,13,2018,1.0,203.0,5.1106812572e-09,-5.1106812572e-09,-3.39421812577e-09,7.87521606907e-09,203.000000005,-203.000000005,558.681994609,-203.000000016,8.1163827948e-09,2.76453481187e-09,-2.76453481187e-09,3.39421812577e-09,-3.94534054454,1.0,1,1.0
0,27.0,14,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405682,-1.55148405682,1.12397485695e-08,8.61681270215e-09,200.669765128,-202.221249193,202.221249193,-173.981668774,67.7513134669,1.0,1,1.0
0,27.0,15,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765137,1.55148405679,-1.55148405679,211.52450511,9.12261248777e-09,200.669765127,-202.221249193,202.221249193,-173.981668774,101.73323544,1.0,1,1.0
0,27.0,16,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405681,-1.55148405681,211.524505111,6.64468160105e-09,200.66976513,-202.221249193,202.221249193,-173.981668774,113.356130082,1.0,1,1.0
0,27.0,17,2018,1.0,203.0,-101.499998599,101.499998599,87.4930000027,-203.000000006,101.500001401,-101.500001401,173.640913808,7.54885691975e-09,-1.36363842853e-09,-101.500001407,101.500001407,-87.4930000027,29.7791736423,1.0,1,1.0
0,27.0,18,2018,1.0,203.0,-112.921291818,112.921291818,101.916645504,-236.465534812,90.0787081819,-90.0787081819,385.041080705,3.11437660098e-09,33.4655348091,-123.544242994,123.544242994,-101.916645504,42.1637071002,1.0,1,1.0
0,27.0,19,2018,1.0,203.0,6.23998860313e-09,-6.23998860313e-09,-4.15441697736e-09,9.63901850896e-09,203.000000006,-203.000000006,769.453544588,-387.781737757,184.781737747,3.39902990584e-09,-3.39902990584e-09,4.15441697736e-09,-14.2950642046,1.0,1,1.0
0,28.0,0,2018,1.0,203.0,-2.3803403081e-10,2.3803403081e-10,8.78516810255e-10,-2.03832206556e-09,203.0,-203.0,577.748128561,-202.999999989,-8.63829177351e-09,-1.80028803475e-09,1.80028803475e-09,-8.78516810255e-10,37.2335014009,1.0,1,1.0
0,28.0,1,2018,1.0,203.0,-201.448515939,201.448515939,173.981668771,-403.66976513,1.55148406081,-1.55148406081,1.34344718066e-06,7.68216778954e-09,200.669765123,-202.221249191,202.221249191,-173.981668771,26.0180305507,1.0,1,1.0
0,28.0,2,2018,1.0,203.0,4.39341484388e-09,-4.39341484388e-09,-3.54368044801e-09,8.22199639911e-09,203.000000004,-203.000000004,558.806332932,-202.999999999,-8.89858167361e-09,3.82858155523e-09,-3.82858155523e-09,3.54368044801e-09,73.9174144277,1.0,1,1.0
0,28.0,3,2018,1.0,203.0,-201.447336248,201.447336248,173.98166877,-403.669765126,1.55266375229,-1.55266375229,226.296769231,-1.77066445233e-10,200.669765127,-202.222428879,202.222428879,-173.98166877,129.821434271,1.0,1,1.0
0,28.0,4,2018,1.0,203.0,4.46590598744e-09,-4.46590598744e-09,-3.84493730688e-09,8.92096822943e-09,203.000000004,-203.000000004,577.748128541,-203.000000001,-7.94361130638e-09,4.45506224199e-09,-4.45506224199e-09,3.84493730688e-09,18.2779844262,1.0,1,1.0
0,28.0,5,2018,1.0,203.0,4.70284358757e-09,-4.70284358757e-09,-3.24418227345e-09,7.52710504281e-09,203.000000005,-203.000000005,883.981611657,-202.999999999,-8.29529581462e-09,2.82426145523e-09,-2.82426145523e-09,3.24418227345e-09,27.1664302103,1.0,1,1.0
0,28.0,6,2018,1.0,203.0,4.13612835448e-09,-4.13612835448e-09,-4.12320748411e-09,9.56660669167e-09,203.000000004,-203.000000004,558.806332901,-203.000000002,-7.68106200848e-09,5.43047833718e-09,-5.43047833718e-09,4.12320748411e-09,7.1663207786,1.0,1,1.0
0,28.0,7,2018,1.0,203.0,-201.448515943,201.448515943,173.981668773,-403.669765136,1.55148405733,-1.55148405733,173.640913899,9.28895793706e-09,200.669765126,-202.221249193,202.221249193,-173.981668773,96.1509586464,1.0,1,1.0
0,28.0,8,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405695,-1.55148405695,366.22362364,7.65888598257e-09,200.669765129,-202.221249193,202.221249193,-173.981668774,67.2903393524,1.0,1,1.0
0,28.0,9,2018,1.0,203.0,-101.499998597,101.499998597,87.4930000004,-203.000000001,101.500001403,-101.500001403,577.748128526,6.86396809405e-09,-5.97410752225e-09,-101.500001404,101.500001404,-87.4930000004,44.1057623024,1.0,1,1.0
0,28.0,10,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765137,1.55148405673,-1.55148405673,558.681994315,3.84938424233e-09,200.669765133,-202.221249193,202.221249193,-173.981668774,303.001976255,1.0,1,1.0
0,28.0,11,2018,1.0,203.0,4.75546797753e-09,-4.75546797753e-09,-4.15612165441e-09,9.64297367613e-09,203.000000005,-203.000000005,192.582709505,-203.000000001,-8.43339719318e-09,4.8875056986e-09,-4.8875056986e-09,4.15612165441e-09,15.4721364864,1.0,1,1.0
0,28.0,12,2018,1.0,203.0,-201.448515942,201.448515942,173.981668773,-403.669765135,1.55148405759,-1.55148405759,558.806332929,9.05414462484e-09,200.669765126,-202.221249193,202.221249193,-173.981668773,94.0125484742,1.0,1,1.0
0,28.0,13,2018,1.0,203.0,5.7416781869e-09,-5.7416781869e-09,-3.33086475907e-09,7.728224499e-09,203.000000006,-203.000000006,751.26470412,-203.000000016,8.11638279477e-09,1.98654631211e-09,-1.98654631211e-09,3.33086475907e-09,-14.5394116657,1.0,1,1.0
0,28.0,14,2018,1.0,203.0,-101.499998604,101.499998604,87.4930000089,-203.000000021,101.500001396,-101.500001396,-9.71741684542e-09,8.51414670152e-09,1.22189807723e-08,-101.500001417,101.500001417,-87.4930000089,41.4844506017,1.0,1,1.0
0,28.0,15,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405701,-1.55148405701,-9.51468346592e-09,9.12261248777e-09,200.669765127,-202.221249193,202.221249193,-173.981668774,80.0520295547,1.0,1,1.0
0,28.0,16,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765137,1.55148405672,-1.55148405672,-9.24610057845e-09,6.64468160105e-09,200.66976513,-202.221249193,202.221249193,-173.981668774,251.400453215,1.0,1,1.0
0,28.0,17,2018,1.0,203.0,4.10727860915e-09,-4.10727860915e-09,-2.7263211163e-09,6.3255710355e-09,203.000000004,-203.000000004,366.223623319,-202.999999998,-8.09073740489e-09,2.21829242635e-09,-2.21829242635e-09,2.7263211163e-09,25.0704021027,1.0,1,1.0
0,28.0,18,2018,1.0,203.0,-201.448515941,201.448515941,173.981668773,-403.669765134,1.55148405857,-1.55148405857,173.516575587,3.11437660215e-09,200.669765131,-202.221249192,202.221249192,-173.981668773,52.3039512706,1.0,1,1.0
0,28.0,19,2018,1.0,203.0,6.74572038894e-09,-6.74572038894e-09,-4.20356876012e-09,9.75305976826e-09,203.000000007,-203.000000007,943.847413638,-375.554491594,172.554491584,3.00733937932e-09,-3.00733937932e-09,4.20356876012e-09,-11.6703050424,1.0,1,1.0
0,29.0,0,2018,1.0,203.0,-101.499998596,101.499998596,87.4929999987,-202.999999997,101.500001404,-101.500001404,577.748128565,5.02670404126e-09,-8.12487511815e-09,-101.500001401,101.500001401,-87.4929999987,39.5968769243,1.0,1,1.0
0,29.0,1,2018,1.0,203.0,-101.4999986,101.4999986,87.4930000048,-203.000000011,101.5000014,-101.5000014,1.33241156927e-06,7.2205387097e-09,3.970815371e-09,-101.500001411,101.500001411,-87.4930000048,24.6637862432,1.0,1,1.0
0,29.0,2,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405683,-1.55148405683,347.281827812,8.89858167361e-09,200.669765128,-202.221249193,202.221249193,-173.981668774,136.594908519,1.0,1,1.0
0,29.0,3,2018,1.0,203.0,-201.447950682,201.447950682,173.981668771,-403.66976513,1.55204931816,-1.55204931816,14.7722641178,-1.77066445266e-10,200.66976513,-202.221814448,202.221814448,-173.981668771,135.233893794,1.0,1,1.0
0,29.0,4,2018,1.0,203.0,4.03090365328e-09,-4.03090365328e-09,-3.72170769235e-09,8.63505265046e-09,203.000000004,-203.000000004,770.330838054,-203.000000001,-7.94361130638e-09,4.60414899718e-09,-4.60414899718e-09,3.72170769235e-09,19.5456402081,1.0,1,1.0
0,29.0,5,2018,1.0,203.0,-201.448515942,201.448515942,173.981668773,-403.669765135,1.55148405791,-1.55148405791,672.457106539,8.29529581463e-09,200.669765127,-202.221249193,202.221249193,-173.981668773,37.2330579683,1.0,1,1.0
0,29.0,6,2018,1.0,203.0,3.76405029414e-09,-3.76405029414e-09,-3.86219414689e-09,8.96100730138e-09,203.000000004,-203.000000004,751.389042415,-203.000000001,-7.68106200848e-09,5.19695700724e-09,-5.19695700724e-09,3.86219414689e-09,15.806082525,1.0,1,1.0
0,29.0,7,2018,1.0,203.0,-178.148393523,178.148393523,158.491731235,-367.730234885,24.8516064774,-24.8516064774,-9.8774951713e-09,9.28895793706e-09,164.730234876,-189.581841362,189.581841362,-158.491731235,89.6847228492,1.0,1,1.0
0,29.0,8,2018,1.0,203.0,6.02881816747e-09,-6.02881816747e-09,-3.75637090988e-09,8.71547774915e-09,203.000000006,-203.000000006,558.806333153,-203.000000001,-7.65888598257e-09,2.68665958169e-09,-2.68665958169e-09,3.75637090988e-09,28.9118773822,1.0,1,1.0
0,29.0,9,2018,1.0,203.0,4.69787989225e-09,-4.69787989225e-09,-3.95487189995e-09,9.17603689083e-09,203.000000005,-203.000000005,770.33083804,-203.000000001,-8.23715993302e-09,4.47815699858e-09,-4.47815699858e-09,3.95487189995e-09,28.1474144045,1.0,1,1.0
0,29.0,10,2018,1.0,203.0,4.63918608243e-09,-4.63918608243e-09,-4.00039542191e-09,9.28165991163e-09,203.000000005,-203.000000005,751.264703829,-203.000000005,-3.84938424234e-09,4.6424738292e-09,-4.6424738292e-09,4.00039542191e-09,-4.17347490659,1.0,1,1.0
0,29.0,11,2018,1.0,203.0,-107.571636623,107.571636623,95.2888085331,-221.087722815,95.4283633769,-95.4283633769,173.516575579,8.43339719306e-09,18.0877228063,-113.516086192,113.516086192,-95.2888085331,37.1131812484,1.0,1,1.0
0,29.0,12,2018,1.0,203.0,-201.448515943,201.448515943,173.981668773,-403.669765136,1.55148405737,-1.55148405737,347.28182781,9.05414462484e-09,200.669765127,-202.221249193,202.221249193,-173.981668773,95.9263759611,1.0,1,1.0
0,29.0,13,2018,1.0,203.0,5.3119135101e-09,-5.3119135101e-09,-3.44265616245e-09,7.98760130499e-09,203.000000005,-203.000000005,943.847413631,-203.000000016,8.11638279463e-09,2.67568779488e-09,-2.67568779488e-09,3.44265616245e-09,-6.77888502448,1.0,1,1.0
0,29.0,14,2018,1.0,203.0,-101.499998596,101.499998596,87.4929999988,-202.999999997,101.500001404,-101.500001404,-6.51357057387e-09,2.52482479155e-09,-5.31177775974e-09,-101.500001401,101.500001401,-87.4929999988,18.8218000775,1.0,1,1.0
0,29.0,15,2018,1.0,203.0,3.94406572091e-09,-3.94406572091e-09,-3.92036150719e-09,9.095966374e-09,203.000000004,-203.000000004,192.582709504,-203.0,-8.91604829536e-09,5.15190065309e-09,-5.15190065309e-09,3.92036150719e-09,41.7126556691,1.0,1,1.0
0,29.0,16,2018,1.0,203.0,-101.499998593,101.499998593,87.4929999952,-202.999999989,101.500001407,-101.500001407,1.42871809616e-09,-1.03304496719e-08,-8.29617481612e-10,-101.500001396,101.500001396,-87.4929999952,21.5322853048,1.0,1,1.0
0,29.0,17,2018,1.0,203.0,2.25808552529e-09,-2.25808552529e-09,-1.21084810339e-09,2.80939235125e-09,203.000000002,-203.000000002,558.806332827,-202.999999995,-8.09073740489e-09,5.51306825967e-10,-5.51306825967e-10,1.21084810339e-09,25.773211158,1.0,1,1.0
0,29.0,18,2018,1.0,203.0,4.61191960268e-09,-4.61191960268e-09,-3.97521090014e-09,9.2232271465e-09,203.000000005,-203.000000005,366.099285101,-203.000000006,-3.11437660213e-09,4.61130754382e-09,-4.61130754382e-09,3.97521090014e-09,-6.89262315117,1.0,1,1.0
0,29.0,19,2018,1.0,203.0,-101.499998597,101.499998597,87.4930000005,-203.000000001,101.500001403,-101.500001403,943.847413637,4.06253349386e-09,-2.7881952442e-09,-101.500001404,101.500001404,-87.4930000005,19.0243217399,1.0,1,1.0
0,30.0,0,2018,1.0,203.0,-101.499998593,101.499998593,87.4929999958,-202.99999999,101.500001407,-101.500001407,577.748128575,-1.34917160028e-09,-8.45263409202e-09,-101.500001397,101.500001397,-87.4929999958,38.9400991413,1.0,1,1.0
0,30.0,1,2018,1.0,203.0,4.16803406982e-09,-4.16803406982e-09,-3.83465848756e-09,8.8971194607e-09,203.000000004,-203.000000004,192.582710846,-203.000000001,-7.68132722641e-09,4.72908539087e-09,-4.72908539087e-09,3.83465848756e-09,15.2867361664,1.0,1,1.0
0,30.0,2,2018,1.0,203.0,-101.499998596,101.499998596,87.4929999989,-202.999999997,101.500001404,-101.500001404,347.281827816,5.92032413185e-09,-8.49125547274e-09,-101.500001402,101.500001402,-87.4929999989,86.5904946059,1.0,1,1.0
0,30.0,3,2018,1.0,203.0,-1.01435281156e-08,1.01435281173e-08,9.0745463859e-09,-2.105463206e-08,202.99999999,-202.99999999,207.354973602,-202.999999979,1.77066445991e-10,-1.09111039113e-08,1.09111038784e-08,-9.07454642096e-09,93.8797571339,1.0,1,1.0
0,30.0,4,2018,1.0,203.0,-121.745591882,121.745591882,112.021918595,-259.911644071,81.2544081178,-81.2544081178,710.340697838,7.94361130633e-09,56.9116440635,-138.166052189,138.166052189,-112.021918595,28.2736498672,1.0,1,1.0
0,30.0,5,2018,1.0,203.0,-201.448515943,201.448515943,173.981668774,-403.669765136,1.55148405715,-1.55148405715,460.93260142,8.29529581463e-09,200.669765128,-202.221249193,202.221249193,-173.981668774,42.1016067165,1.0,1,1.0
0,30.0,6,2018,1.0,203.0,-189.711507525,189.711507525,166.287539752,-385.81795766,13.2884924753,-13.2884924753,558.68199462,7.68106200848e-09,182.817957653,-196.106450136,196.106450136,-166.287539752,25.0725177342,1.0,1,1.0
0,30.0,7,2018,1.0,203.0,-101.499998597,101.499998597,87.4930000002,-203.000000001,101.500001403,-101.500001403,-9.71594454124e-09,6.60313108545e-09,-6.09607836142e-09,-101.500001404,101.500001404,-87.4930000002,33.1962235619,1.0,1,1.0
0,30.0,8,2018,1.0,203.0,4.85602039742e-09,-4.85602039742e-09,-4.21309805343e-09,9.77516949753e-09,203.000000005,-203.000000005,751.389042667,-203.000000002,-7.65888598257e-09,4.91914910011e-09,-4.91914910011e-09,4.21309805343e-09,-8.81396723958,1.0,1,1.0
