SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-Charger_capacity,PointProbability
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,203198179.102,1878622.7224,203194752.171,208213352.758,200719448.312,201178816.843,206865821.092,20.0,3.52922333311e+12,0.0238095238095,0.0002886002886,211,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,202289643.213,2139748.37251,201931950.093,206190324.185,197633745.169,200125367.39,205848067.633,20.0,4.57852309765e+12,0.0238095238095,0.0002886002886,212,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,200134262.714,1491947.00393,200108916.387,202574822.82,197239099.162,198156622.131,202162156.161,20.0,2.22590586255e+12,0.0238095238095,0.0002886002886,213,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,198714643.47,1355740.46061,198821001.538,201540919.226,195923901.763,197039864.981,200429610.739,20.0,1.83803219653e+12,0.0238095238095,0.000170274170274,214,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,197775713.733,1724818.70765,197328287.237,201133663.72,194976906.831,195397092.07,200861674.755,20.0,2.97499957427e+12,0.0238095238095,0.0001443001443,215,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,196651988.06,1549422.34227,196702249.011,199310861.151,193516134.18,194720382.418,199164271.448,20.0,2.40070959474e+12,0.0238095238095,0.000118326118326,216,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-195.0,300.0,-203.0,-1e+200,269030921.146,2028689.20318,269509224.392,272672104.029,264203927.16,266258276.28,271111184.239,20.0,4.11557988309e+12,0.047619047619,0.00108225108225,217,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,600.0,-203.0,-1e+200,282863184.991,2566321.34775,282322697.666,287799842.122,279037055.769,279759159.044,287346857.942,20.0,6.58600525992e+12,0.047619047619,0.00180375180375,218,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,800.0,-203.0,-1e+200,289925772.685,2335285.11807,290214712.993,293645030.432,283989370.537,286375541.506,293440639.422,20.0,5.45355658269e+12,0.047619047619,0.00108225108225,219,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,900.0,-203.0,-1e+200,293461733.237,2305107.22521,293755152.565,297560661.592,287789169.379,289696314.29,295803325.179,20.0,5.31351931973e+12,0.047619047619,0.000721500721501,220,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,1000.0,-203.0,-1e+200,293571118.044,1707018.00539,293041770.367,296925492.275,291371658.486,291484778.768,296060300.666,20.0,2.91391047072e+12,0.047619047619,0.000721500721501,221,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,1100.0,-203.0,-1e+200,295805033.743,2509193.72712,295127419.915,300228659.394,292699395.374,292802049.757,299779443.12,20.0,6.29605316021e+12,0.047619047619,0.000721500721501,222,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,1200.0,-203.0,-1e+200,298248714.466,2409541.20405,298552479.945,302487449.222,293974329.447,294828989.524,301140876.24,20.0,5.80588881399e+12,0.047619047619,0.000425685425685,223,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,1218.0,-203.0,-1e+200,298516960.002,2629346.7619,298610000.594,303292555.458,292467459.275,294220295.404,301847725.528,20.0,6.91346439434e+12,0.047619047619,0.00036075036075,224,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-400.0,-195.0,1300.0,-203.0,-1e+200,300591588.87,2331849.8981,300460097.072,306135685.721,296676091.591,296969961.994,303745996.15,20.0,5.43752394727e+12,0.047619047619,0.000295815295815,225,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,300.0,-203.0,-1e+200,269395539.727,1955657.58095,268893943.014,273297517.661,266719905.997,267300905.527,273192149.835,20.0,3.82459657393e+12,0.0952380952381,0.0021645021645,226,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,600.0,-203.0,-1e+200,281812602.686,2451026.47049,281835823.416,286917176.457,276314572.734,278232990.304,284848973.175,20.0,6.00753075907e+12,0.0952380952381,0.0036075036075,227,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,800.0,-203.0,-1e+200,287875811.571,2979295.91096,287787732.88,292604048.276,279449149.192,283502519.376,292296328.705,20.0,8.87620412508e+12,0.0952380952381,0.0021645021645,228,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,900.0,-203.0,-1e+200,289691644.766,2079587.32528,289303777.882,293007494.187,286446537.153,287303558.823,292560631.32,20.0,4.32468344348e+12,0.0952380952381,0.001443001443,229,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,1000.0,-203.0,-1e+200,292621514.19,2213120.16907,292492834.519,296497023.684,289409984.977,289612426.577,296168483.38,20.0,4.89790088275e+12,0.0952380952381,0.001443001443,230,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,1100.0,-203.0,-1e+200,293916807.237,2197770.41325,293603971.204,299403862.938,290196086.93,290731479.6,297107596.446,20.0,4.83019478937e+12,0.0952380952381,0.001443001443,231,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,1200.0,-203.0,-1e+200,294045573.561,2481672.2152,293500475.165,301279974.38,290350782.926,290924646.707,297152961.562,20.0,6.15869698369e+12,0.0952380952381,0.000851370851371,232,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,1218.0,-203.0,-1e+200,295952616.76,2571513.22844,295775720.759,300344133.375,291970501.669,292629294.049,300166979.8,20.0,6.61268028404e+12,0.0952380952381,0.000721500721501,233,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-380.0,-195.0,1300.0,-203.0,-1e+200,297151451.436,2544779.92991,296877667.358,302488240.416,292747901.036,294019837.128,301311398.215,20.0,6.47590489165e+12,0.0952380952381,0.000591630591631,234,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,300.0,-203.0,-1e+200,267028937.021,2089529.18951,266978718.676,271747893.082,262792346.23,264319174.381,269499670.881,20.0,4.36613223381e+12,0.0952380952381,0.0021645021645,235,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,600.0,-203.0,-1e+200,279511462.536,2050244.19235,278947574.907,283205018.589,276271460.891,277319758.987,282976648.905,20.0,4.20350124828e+12,0.0952380952381,0.0036075036075,236,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,800.0,-203.0,-1e+200,284265542.703,2378816.99749,283485128.967,288609860.844,280571945.464,280815453.441,287631807.214,20.0,5.65877030753e+12,0.0952380952381,0.0021645021645,237,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,900.0,-203.0,-1e+200,285628897.114,2634073.25987,285001229.058,291241168.971,282078356.646,282646997.277,289575139.445,20.0,6.93834193835e+12,0.0952380952381,0.001443001443,238,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,1000.0,-203.0,-1e+200,286414495.373,2506245.46622,286320242.798,291615671.094,282374384.086,282448430.775,290300643.26,20.0,6.28126633694e+12,0.0952380952381,0.001443001443,239,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,1100.0,-203.0,-1e+200,290288026.689,2981061.43866,290519087.135,296142128.935,284888505.696,286309211.961,294686472.217,20.0,8.88672730107e+12,0.0952380952381,0.001443001443,240,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,1200.0,-203.0,-1e+200,290951998.143,2908021.84969,291582548.342,295745641.098,285673395.397,286166656.896,295569739.878,20.0,8.45659107828e+12,0.0952380952381,0.000851370851371,241,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,1218.0,-203.0,-1e+200,291164505.435,2087966.82715,290768649.484,295435099.083,287190220.168,287391203.221,294876608.12,20.0,4.35960547126e+12,0.0952380952381,0.000721500721501,242,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-360.0,-195.0,1300.0,-203.0,-1e+200,293673155.187,2558842.35691,293786516.021,297888791.302,287534398.499,290058766.646,297557830.99,20.0,6.54767420752e+12,0.0952380952381,0.000591630591631,243,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,300.0,-203.0,-1e+200,266448428.567,2273962.50259,266158194.37,270012485.79,262674286.98,262839849.143,269935920.696,20.0,5.17090546319e+12,0.0952380952381,0.0021645021645,244,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,600.0,-203.0,-1e+200,275134803.536,2185070.0311,274529439.086,279887052.228,271578315.644,272358836.555,278674535.874,20.0,4.7745310408e+12,0.0952380952381,0.0036075036075,245,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,800.0,-203.0,-1e+200,279471024.564,1581704.04767,279328593.871,283412107.57,276972871.902,277009837.061,281301355.199,20.0,2.50178769441e+12,0.0952380952381,0.0021645021645,246,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,900.0,-203.0,-1e+200,281868408.751,2057364.80578,281671628.177,285136367.113,278033957.084,278383181.016,284892889.88,20.0,4.23274994406e+12,0.0952380952381,0.001443001443,247,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,1000.0,-203.0,-1e+200,283646262.656,3022099.56338,283919434.646,288363245.32,277749154.015,279340479.786,287590900.339,20.0,9.13308577097e+12,0.0952380952381,0.001443001443,248,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,1100.0,-203.0,-1e+200,286750628.879,1851468.79393,286979165.714,290377518.686,282183486.61,284176839.048,288934595.844,20.0,3.42793669491e+12,0.0952380952381,0.001443001443,249,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,1200.0,-203.0,-1e+200,287484036.58,2773560.91507,287716522.347,292777245.648,283201768.582,283432360.796,292229593.821,20.0,7.69264014959e+12,0.0952380952381,0.000851370851371,250,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,1218.0,-203.0,-1e+200,287630234.808,3088111.28431,287160254.76,294123631.108,281305205.036,283661591.454,293208983.014,20.0,9.53643130431e+12,0.0952380952381,0.000721500721501,251,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-340.0,-195.0,1300.0,-203.0,-1e+200,287680167.595,2387269.86881,288084785.76,291108477.433,282809894.427,284117804.37,290896674.644,20.0,5.69905742651e+12,0.0952380952381,0.000591630591631,252,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,300.0,-203.0,-1e+200,264269804.369,1930342.62813,264315975.669,267121714.112,259601201.846,261126177.108,267099230.458,18.0,3.72622266198e+12,0.0952380952381,0.0021645021645,253,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,600.0,-203.0,-1e+200,272048573.057,1673915.33699,272050068.995,275167465.122,268130210.899,269560680.462,274451185.706,19.0,2.80199255541e+12,0.0952380952381,0.0036075036075,254,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,800.0,-203.0,-1e+200,277516891.769,2413876.72842,277340205.078,283301093.56,273852293.906,273932058.562,281436160.996,17.0,5.82680086002e+12,0.0952380952381,0.0021645021645,255,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,900.0,-203.0,-1e+200,276857038.464,2938026.04974,276408410.944,281339624.204,271025217.602,271458049.293,280739659.885,20.0,8.63199706894e+12,0.0952380952381,0.001443001443,256,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,1000.0,-203.0,-1e+200,277688717.269,2075247.97803,278028968.522,281354689.102,274257683.108,274738929.205,280735310.088,20.0,4.3066541703e+12,0.0952380952381,0.001443001443,257,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,1100.0,-203.0,-1e+200,280009736.643,2119580.71538,279430239.892,284181774.351,276349685.902,277133779.856,283948371.669,19.0,4.49262240899e+12,0.0952380952381,0.001443001443,258,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,1200.0,-203.0,-1e+200,282698020.39,2498286.04851,283129823.12,287173712.08,278312096.119,279037939.322,286064357.926,20.0,6.24143318017e+12,0.0952380952381,0.000851370851371,259,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,1218.0,-203.0,-1e+200,281857124.148,2023320.07446,281412000.089,286580130.66,279319594.029,279438561.129,286457459.194,20.0,4.09382412373e+12,0.0952380952381,0.000721500721501,260,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-320.0,-195.0,1300.0,-203.0,-1e+200,283163287.549,2552081.19195,282946256.173,286904425.063,278456973.162,279074876.392,286810047.059,19.0,6.51311841029e+12,0.0952380952381,0.000591630591631,261,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,300.0,-203.0,-1e+200,261804203.643,2005906.55578,261657148.081,264738711.853,258056248.096,258615444.031,264505509.144,20.0,4.02366111054e+12,0.0952380952381,0.0021645021645,262,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,600.0,-203.0,-1e+200,268730192.834,2034691.86303,268942232.868,272509255.556,265307732.768,265720804.189,272254627.598,20.0,4.13997097747e+12,0.0952380952381,0.0036075036075,263,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,800.0,-203.0,-1e+200,271104636.201,2249427.83628,271505929.104,275086234.012,267362675.398,267733348.764,274102231.761,20.0,5.05992559062e+12,0.0952380952381,0.0021645021645,264,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,900.0,-203.0,-1e+200,272232401.761,1389943.6218,272136828.442,274169819.806,269408115.258,270058404.054,273889510.631,20.0,1.93194327179e+12,0.0952380952381,0.001443001443,265,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,1000.0,-203.0,-1e+200,273864186.197,2510698.09781,273690948.217,278220591.169,270314769.211,270343469.658,277973546.96,20.0,6.30360493837e+12,0.0952380952381,0.001443001443,266,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,1100.0,-203.0,-1e+200,274963798.667,2335557.54052,275142568.127,280368950.205,271055777.413,271280602.635,278024024.221,20.0,5.45482902506e+12,0.0952380952381,0.001443001443,267,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,1200.0,-203.0,-1e+200,277126029.3,2275332.54647,276988253.399,281349293.614,272661491.208,274215506.998,280334814.044,20.0,5.17713819705e+12,0.0952380952381,0.000851370851371,268,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,1218.0,-203.0,-1e+200,275725364.728,2558988.78702,275676377.891,279841734.996,270991481.305,272039366.376,279590607.677,20.0,6.54842361208e+12,0.0952380952381,0.000721500721501,269,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-300.0,-195.0,1300.0,-203.0,-1e+200,277783407.441,3166213.15289,276832690.921,284351961.034,271456777.197,273971221.359,283676864.062,20.0,1.00249057296e+13,0.0952380952381,0.000591630591631,270,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,300.0,-203.0,-1e+200,259368219.199,2274542.4222,260041694.951,262909714.551,255373127.875,256086236.841,262019917.215,20.0,5.17354323037e+12,0.0952380952381,0.0021645021645,271,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,600.0,-203.0,-1e+200,263636298.765,2179993.05094,263243033.487,268032842.623,258536253.593,261172369.054,267184424.542,20.0,4.75236970213e+12,0.0952380952381,0.0036075036075,272,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,800.0,-203.0,-1e+200,265530974.805,2525526.64722,265983557.037,270028229.679,260695027.357,261228339.005,268447747.219,20.0,6.37828484581e+12,0.0952380952381,0.0021645021645,273,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,900.0,-203.0,-1e+200,267589087.948,1976894.21235,267613846.378,271898738.652,264278935.68,264934786.994,270566847.328,20.0,3.90811072684e+12,0.0952380952381,0.001443001443,274,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,1000.0,-203.0,-1e+200,268589164.071,1767754.43978,268842289.53,272027850.81,263596505.21,266546620.771,271542926.411,20.0,3.12495575938e+12,0.0952380952381,0.001443001443,275,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,1100.0,-203.0,-1e+200,269800529.73,1774195.60336,269647984.881,272518880.541,266620506.714,267580262.233,272359374.74,20.0,3.14777003899e+12,0.0952380952381,0.001443001443,276,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,1200.0,-203.0,-1e+200,271365513.763,2923710.20084,270569621.521,277043170.501,265563002.522,266401830.077,276039617.196,20.0,8.54808133852e+12,0.0952380952381,0.000851370851371,277,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,1218.0,-203.0,-1e+200,270241989.01,2400351.06128,270322505.387,273422504.849,266037532.525,266048538.639,273199319.954,20.0,5.76168521738e+12,0.0952380952381,0.000721500721501,278,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-280.0,-195.0,1300.0,-203.0,-1e+200,272357607.289,2342393.92417,272091218.127,276658421.821,268392264.405,269347818.283,276330752.552,20.0,5.48680929599e+12,0.0952380952381,0.000591630591631,279,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,300.0,-203.0,-1e+200,255320635.191,2082993.46806,254783548.367,259884034.383,252431888.647,252831346.502,258697477.201,20.0,4.33886178798e+12,0.0952380952381,0.0021645021645,280,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,600.0,-203.0,-1e+200,259162327.52,2849154.33932,258936033.731,265352623.786,254175704.143,255554686.214,263304891.496,20.0,8.11768044929e+12,0.0952380952381,0.0036075036075,281,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,800.0,-203.0,-1e+200,259333857.491,2115552.14295,259521360.8,262611728.918,254245231.133,256211346.991,262343151.386,20.0,4.47556086953e+12,0.0952380952381,0.0021645021645,282,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,900.0,-203.0,-1e+200,260683066.387,1982706.00504,260967578.52,265588495.798,257709141.886,257834972.884,263273658.47,20.0,3.93112310243e+12,0.0952380952381,0.001443001443,283,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,1000.0,-203.0,-1e+200,261944940.62,2315890.80721,261391265.717,266189591.353,258182075.641,259351559.653,265898552.612,20.0,5.36335023094e+12,0.0952380952381,0.001443001443,284,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,1100.0,-203.0,-1e+200,263476588.622,2300140.07338,263313875.536,267798794.347,258951932.717,260290984.373,266920947.172,20.0,5.29064435718e+12,0.0952380952381,0.001443001443,285,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,1200.0,-203.0,-1e+200,264452056.974,2364052.28344,265101186.785,267070147.302,257919571.135,259781853.211,266909616.863,20.0,5.58874319886e+12,0.0952380952381,0.000851370851371,286,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,1218.0,-203.0,-1e+200,263145037.236,2265619.53804,262577843.007,267710451.224,259815562.954,260371863.188,267692405.545,20.0,5.13303189116e+12,0.0952380952381,0.000721500721501,287,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-260.0,-195.0,1300.0,-203.0,-1e+200,263810248.042,2092333.60439,263354389.988,269636717.601,260834125.577,261283295.862,267116886.525,20.0,4.37785991207e+12,0.0952380952381,0.000591630591631,288,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,250393093.376,2402995.76639,250880211.746,255003701.284,246101985.504,246945641.714,253254293.709,20.0,5.7743886533e+12,0.0952380952381,0.0021645021645,289,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,252081857.834,2286757.15411,252315520.499,256298676.218,247460714.268,248955982.215,255635373.846,20.0,5.22925828186e+12,0.0952380952381,0.0036075036075,290,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,800.0,-203.0,-1e+200,253539807.742,2191712.84573,254237492.984,256641146.238,249405726.144,249649733.656,255921561.308,20.0,4.80360519812e+12,0.0952380952381,0.0021645021645,291,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,900.0,-203.0,-1e+200,253907950.331,1936904.92492,253531071.258,259110840.766,250990451.184,251508317.205,257250910.195,20.0,3.75160068817e+12,0.0952380952381,0.001443001443,292,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,1000.0,-203.0,-1e+200,253376390.33,2153965.31093,253170611.437,258728019.498,250392668.453,250494527.862,256666331.519,20.0,4.63956656069e+12,0.0952380952381,0.001443001443,293,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,1100.0,-203.0,-1e+200,254949502.908,2676168.6407,254923560.503,259457204.765,249150990.609,250687940.35,258682757.58,20.0,7.16187859345e+12,0.0952380952381,0.001443001443,294,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,1200.0,-203.0,-1e+200,254193155.429,2681047.84332,254054778.936,261025578.891,248257389.704,251532238.024,258204420.327,20.0,7.18801753818e+12,0.0952380952381,0.000851370851371,295,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,1218.0,-203.0,-1e+200,254718164.425,1984641.82028,254477895.048,258298750.037,251226028.827,252107035.343,257805312.473,20.0,3.9388031548e+12,0.0952380952381,0.000721500721501,296,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-240.0,-195.0,1300.0,-203.0,-1e+200,254441572.049,2149116.69831,254213142.179,259539534.208,250478497.436,250584498.779,256973585.561,20.0,4.61870258296e+12,0.0952380952381,0.000591630591631,297,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,300.0,-203.0,-1e+200,243347491.145,1345214.16294,243116964.214,246241038.255,240618730.823,241107715.943,245310523.586,20.0,1.80960114419e+12,0.0952380952381,0.0021645021645,298,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,600.0,-203.0,-1e+200,243194003.307,2217143.22842,243173293.853,247478546.985,239060100.366,239709621.792,246503325.256,20.0,4.91572409532e+12,0.0952380952381,0.0036075036075,299,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,800.0,-203.0,-1e+200,239640424.821,2510636.17017,238955083.531,244908880.051,235926411.696,236578673.479,243060624.715,20.0,6.30329397898e+12,0.0952380952381,0.0021645021645,300,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,900.0,-203.0,-1e+200,238403861.087,1940723.08896,238374427.598,241082147.677,234685210.895,235475679.898,241017039.524,20.0,3.76640610802e+12,0.0952380952381,0.001443001443,301,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,1000.0,-203.0,-1e+200,236511717.64,2659539.66225,236276822.828,243191429.298,232648828.57,233359786.554,240733953.517,20.0,7.07315121506e+12,0.0952380952381,0.001443001443,302,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,1100.0,-203.0,-1e+200,234678769.463,1931408.20342,235127642.83,237824560.361,230139212.957,230889482.027,237157501.17,20.0,3.73033764825e+12,0.0952380952381,0.001443001443,303,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,1200.0,-203.0,-1e+200,232604675.867,1912904.03951,233141439.316,235250056.403,229060813.202,229224723.47,235235676.224,20.0,3.65920186436e+12,0.0952380952381,0.000851370851371,304,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,1218.0,-203.0,-1e+200,232520858.503,2382905.85943,232095351.701,238527861.987,227033845.764,229548736.352,235104610.9,20.0,5.67824033491e+12,0.0952380952381,0.000721500721501,305,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-220.0,-195.0,1300.0,-203.0,-1e+200,231330581.622,2259299.76605,230952875.04,235717823.516,227773912.648,228086946.89,234868460.397,20.0,5.10443543288e+12,0.0952380952381,0.000591630591631,306,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,300.0,-203.0,-1e+200,226776686.178,2134080.92063,227143741.711,231540794.524,222698111.78,223797911.858,229018373.002,20.0,4.55430137582e+12,0.0714285714286,0.00162337662338,307,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,600.0,-203.0,-1e+200,220689848.079,2273788.27709,220521852.766,224930435.613,216470651.887,217486334.317,223953408.655,20.0,5.17011312902e+12,0.0714285714286,0.00270562770563,308,0.25,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,800.0,-203.0,-1e+200,216716688.908,2265802.3097,216881119.776,220706575.029,213216603.223,213288692.937,219562753.642,20.0,5.13386010666e+12,0.0714285714286,0.00162337662338,309,0.15,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,900.0,-203.0,-1e+200,214882438.369,1496107.11522,215015163.068,218347296.507,212268620.772,212861316.976,216480303.192,20.0,2.2383365002e+12,0.0714285714286,0.00108225108225,310,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,1000.0,-203.0,-1e+200,213665472.553,1856982.58786,213194490.064,217067241.535,210437759.607,211317648.284,217027180.033,20.0,3.44838433161e+12,0.0714285714286,0.00108225108225,311,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,1100.0,-203.0,-1e+200,211748610.767,1890778.91416,211816545.896,215031645.39,208012845.815,208169188.044,214613292.485,20.0,3.57504490222e+12,0.0714285714286,0.00108225108225,312,0.1,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,1200.0,-203.0,-1e+200,210981152.481,2077457.68628,210238671.765,214958274.981,207291680.017,208211200.839,213957571.295,20.0,4.31583043828e+12,0.0714285714286,0.000638528138528,313,0.059,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,1218.0,-203.0,-1e+200,209223212.717,1803851.97753,209620814.652,212283774.414,205784909.014,206290109.052,211991526.498,20.0,3.25388195683e+12,0.0714285714286,0.000541125541126,314,0.05,0.151515151515,1.443001443e-07
203.0,-203.0,-200.0,-195.0,1300.0,-203.0,-1e+200,208415552.125,2422574.03881,208025403.088,213943473.316,204352864.375,204738502.738,211539129.526,20.0,5.86886497352e+12,0.0714285714286,0.000443722943723,315,0.041,0.151515151515,1.443001443e-07
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,215142624.781,1454100.73321,215329737.354,217346408.32,213102840.498,213172743.009,217092208.434,20.0,2.11440894232e+12,0.0238095238095,0.000541125541126,316,0.15,0.151515151515,1.443001443e-07
