RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__Converter1__production__reactor_heat,Dispatch__NewBOP__production__heat,Dispatch__NewBOP__production__electricity,Dispatch__Charger__production__reactor_heat,Dispatch__Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Convert2__production__tes_heat,Dispatch__Grid__production__electricity,price,ProbabilityWeight,prefix,PointProbability
0,72.0,15,2018,1.0,203.0,-4.89354707163e-09,4.89354707163e-09,9.78707475484e-09,-4.21822921934e-09,-203.000000005,203.000000005,192.582709505,-203.000000001,-8.90314946258e-09,-4.89352768321e-09,4.89352768321e-09,4.21822921934e-09,18.8239884425,1.0,1,1.0
0,72.0,16,2018,1.0,203.0,-4.54502184912e-09,4.54502184912e-09,9.08977561138e-09,-3.9176932885e-09,-203.000000005,203.000000005,192.582709504,-203.000000001,-8.17974507855e-09,-4.54475376226e-09,4.54475376226e-09,3.9176932885e-09,19.0846118,1.0,1,1.0
0,72.0,17,2018,1.0,203.0,59.0409707817,-59.0409707817,-97.47702506,42.0125978009,-143.959029218,143.959029218,100.107883877,-105.522974935,-4.63404879483e-09,38.4360542783,-38.4360542783,-42.0125978009,30.1686165485,1.0,1,1.0
0,72.0,18,2018,1.0,203.0,-4.30069298e-09,4.30069298e-09,8.60118590267e-09,-3.70711112405e-09,-203.000000004,203.000000004,192.582709504,-203.0,-8.15982947402e-09,-4.30049292268e-09,4.30049292268e-09,3.70711112405e-09,21.3092217521,1.0,1,1.0
0,72.0,19,2018,1.0,203.0,-3.12311383114e-09,3.12311383114e-09,6.24124518238e-09,-2.68997667361e-09,-203.000000003,203.000000003,192.582709501,-202.999999998,-8.07631850365e-09,-3.11813135124e-09,3.11813135124e-09,2.68997667361e-09,22.2708026876,1.0,1,1.0
0,73.0,0,2018,1.0,203.0,-4.91809699074e-09,4.91809699074e-09,9.83619416084e-09,-4.23939968332e-09,-203.000000005,203.000000005,385.165419019,-203.000000001,-8.95937279877e-09,-4.9180971701e-09,4.9180971701e-09,4.23939968332e-09,48.0899654403,1.0,1,1.0
0,73.0,1,2018,1.0,203.0,189.634803329,-189.634803329,-385.700000013,166.236700005,-13.3651966712,13.3651966712,-9.92689830213e-09,9.41858386086e-09,182.700000003,196.065196684,-196.065196684,-166.236700005,549.655574309,1.0,1,1.0
0,73.0,2,2018,1.0,203.0,-4.81710804377e-09,4.81710804377e-09,9.63426076336e-09,-4.15236638901e-09,-203.000000005,203.000000005,385.165419019,-203.000000002,-7.6257883258e-09,-4.81715271959e-09,4.81715271959e-09,4.15236638901e-09,12.3110895614,1.0,1,1.0
0,73.0,3,2018,1.0,203.0,-4.73931169744e-09,4.73931169744e-09,9.47892555506e-09,-4.08541691423e-09,-203.000000005,203.000000005,192.582709505,-203.000000002,-7.43555457909e-09,-4.73961385762e-09,4.73961385762e-09,4.08541691423e-09,18.3721106573,1.0,1,1.0
0,73.0,4,2018,1.0,203.0,-3.94381535247e-09,3.94381535247e-09,7.88757558913e-09,-3.39954507892e-09,-203.000000004,203.000000004,385.165419014,-203.0,-8.1302450841e-09,-3.94376023666e-09,3.94376023666e-09,3.39954507892e-09,19.8770455884,1.0,1,1.0
0,73.0,5,2018,1.0,203.0,-4.86683468628e-09,4.86683468628e-09,9.73335733685e-09,-4.19507701218e-09,-203.000000005,203.000000005,385.165419017,-203.000000003,-6.86440300137e-09,-4.86652265057e-09,4.86652265057e-09,4.19507701218e-09,25.0367677778,1.0,1,1.0
0,73.0,6,2018,1.0,203.0,-3.07444063621e-09,3.07444063621e-09,6.13265351375e-09,-2.64317366443e-09,-203.000000003,203.000000003,385.165419015,-202.999999998,-8.04736916707e-09,-3.05821287754e-09,3.05821287754e-09,2.64317366443e-09,21.0356967124,1.0,1,1.0
0,73.0,7,2018,1.0,203.0,101.475931169,-101.475931169,-202.999999997,87.4929999988,-101.524068831,101.524068831,192.582709508,5.1118896056e-09,-7.87341979724e-09,101.524068828,-101.524068828,-87.4929999988,36.5008825166,1.0,1,1.0
0,73.0,8,2018,1.0,203.0,189.634803328,-189.634803328,-385.700000011,166.236700005,-13.3651966724,13.3651966724,-9.73522103481e-09,9.17508177943e-09,182.700000001,196.065196683,-196.065196683,-166.236700005,87.4754675388,1.0,1,1.0
0,73.0,9,2018,1.0,203.0,189.634803328,-189.634803328,-385.700000011,166.236700005,-13.3651966724,13.3651966724,-9.43814523718e-09,8.50591183548e-09,182.700000002,196.065196683,-196.065196683,-166.236700005,83.2027761942,1.0,1,1.0
0,73.0,10,2018,1.0,203.0,189.634803328,-189.634803328,-385.700000011,166.236700005,-13.3651966724,13.3651966724,-9.76204241569e-09,9.12620031076e-09,182.700000002,196.065196683,-196.065196683,-166.236700005,66.5388356518,1.0,1,1.0
0,73.0,11,2018,1.0,203.0,70.0568780581,-70.0568780581,-120.03258286,51.7340432127,-132.943121942,132.943121942,271.292512423,-82.9674171318,-8.17268454232e-09,49.9757048019,-49.9757048019,-51.7340432127,28.6362446634,1.0,1,1.0
0,73.0,12,2018,1.0,203.0,-4.78356497366e-09,4.78356497366e-09,9.56736492383e-09,-4.12353428217e-09,-203.000000005,203.000000005,385.165419021,-203.000000002,-7.76704286898e-09,-4.78379995018e-09,4.78379995018e-09,4.12353428217e-09,14.3944935673,1.0,1,1.0
0,73.0,13,2018,1.0,203.0,189.634803327,-189.634803327,-385.70000001,166.236700004,-13.3651966727,13.3651966727,-9.4451200577e-09,8.23835665299e-09,182.700000002,196.065196683,-196.065196683,-166.236700004,74.1467371472,1.0,1,1.0
0,73.0,14,2018,1.0,203.0,-4.22855890237e-09,4.22855890237e-09,8.45648903446e-09,-3.64474677385e-09,-203.000000004,203.000000004,385.165419016,-203.000000003,-5.95102558029e-09,-4.22793013208e-09,4.22793013208e-09,3.64474677385e-09,18.238148069,1.0,1,1.0
0,73.0,15,2018,1.0,203.0,189.634803264,-189.634803264,-385.699999912,166.236699962,-13.3651967363,13.3651967363,9.39702595364e-08,8.90314946258e-09,182.699999903,196.065196649,-196.065196649,-166.236699962,53.0077817638,1.0,1,1.0
0,73.0,16,2018,1.0,203.0,-4.69070597409e-09,4.69070597409e-09,9.39581735899e-09,-4.04959728173e-09,-203.000000005,203.000000005,385.165419018,-203.000000001,-8.17974507855e-09,-4.70511138491e-09,4.70511138491e-09,4.04959728173e-09,16.3686357502,1.0,1,1.0
0,73.0,17,2018,1.0,203.0,3.49057617146e-09,-3.49057617146e-09,-6.98136581764e-09,3.0089686674e-09,-202.999999997,202.999999997,292.690593375,-202.999999988,-4.63404879493e-09,3.49078964619e-09,-3.49078964619e-09,-3.0089686674e-09,27.187978895,1.0,1,1.0
0,73.0,18,2018,1.0,203.0,101.47593117,-101.47593117,-203.000000001,87.4930000005,-101.52406883,101.52406883,192.582709503,6.81191183411e-09,-5.64763773151e-09,101.524068831,-101.524068831,-87.4930000005,30.2599116227,1.0,1,1.0
0,73.0,19,2018,1.0,203.0,-2.9092025234e-09,2.9092025234e-09,5.81516657745e-09,-2.50633679488e-09,-203.000000003,203.000000003,385.165419012,-202.999999998,-8.07631850365e-09,-2.90596405405e-09,2.90596405405e-09,2.50633679488e-09,24.9437261953,1.0,1,1.0
0,74.0,0,2018,1.0,203.0,-4.85571878535e-09,4.85571878535e-09,9.71146495203e-09,-4.18564139433e-09,-203.000000005,203.000000005,577.748128534,-203.000000001,-8.95937279877e-09,-4.85574616669e-09,4.85574616669e-09,4.18564139433e-09,103.957975689,1.0,1,1.0
0,74.0,1,2018,1.0,203.0,-2.72626275292e-09,2.72626275292e-09,5.44909656425e-09,-2.34856061919e-09,-203.000000003,203.000000003,192.5827095,-202.999999999,-6.40268244397e-09,-2.72283381133e-09,2.72283381133e-09,2.34856061919e-09,68.8804117776,1.0,1,1.0
0,74.0,2,2018,1.0,203.0,-4.81675056401e-09,4.81675056401e-09,9.63356790479e-09,-4.15206776697e-09,-203.000000005,203.000000005,577.748128533,-203.000000002,-7.6257883258e-09,-4.81681734078e-09,4.81681734078e-09,4.15206776697e-09,11.9258034333,1.0,1,1.0
0,74.0,3,2018,1.0,203.0,-3.08805983307e-09,3.08805983307e-09,6.17594095223e-09,-2.66183055041e-09,-203.000000003,203.000000003,385.165419016,-202.999999999,-7.43555457908e-09,-3.08788111916e-09,3.08788111916e-09,2.66183055041e-09,50.4032304715,1.0,1,1.0
0,74.0,4,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,9.09416387292e-09,-9.09416387292e-09,171.184628529,8.1302450841e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,37.517282247,1.0,1,1.0
0,74.0,5,2018,1.0,203.0,-3.96794477017e-09,3.96794477017e-09,7.93538641967e-09,-3.42015154688e-09,-203.000000004,203.000000004,577.748128529,-203.000000001,-6.86440300137e-09,-3.9674416495e-09,3.9674416495e-09,3.42015154688e-09,27.6283943598,1.0,1,1.0
0,74.0,6,2018,1.0,203.0,-4.40094926159e-09,4.40094926159e-09,8.78440653909e-09,-3.78607921835e-09,-203.000000004,203.000000004,577.748128528,-203.000000001,-8.04736916707e-09,-4.3834572775e-09,4.3834572775e-09,3.78607921835e-09,23.0765089493,1.0,1,1.0
0,74.0,7,2018,1.0,203.0,-4.0071182768e-09,4.0071182768e-09,8.01411684098e-09,-3.45408435846e-09,-203.000000004,203.000000004,385.165419021,-202.999999999,-8.51811585276e-09,-4.00699856418e-09,4.00699856418e-09,3.45408435846e-09,31.0979847582,1.0,1,1.0
0,74.0,8,2018,1.0,203.0,-4.81275421534e-09,4.81275421534e-09,9.62591254928e-09,-4.14876830874e-09,-203.000000005,203.000000005,192.582709505,-203.000000001,-8.77170783402e-09,-4.81315833394e-09,4.81315833394e-09,4.14876830874e-09,31.2991805858,1.0,1,1.0
0,74.0,9,2018,1.0,203.0,-4.79853729873e-09,4.79853729873e-09,9.59707627235e-09,-4.13633987338e-09,-203.000000005,203.000000005,192.582709505,-203.000000002,-7.92399802122e-09,-4.79853897362e-09,4.79853897362e-09,4.13633987338e-09,19.733673648,1.0,1,1.0
0,74.0,10,2018,1.0,203.0,-4.43667247729e-09,4.43667247729e-09,8.87342718368e-09,-3.82444711617e-09,-203.000000004,203.000000004,192.582709504,-203.0,-8.57438585048e-09,-4.4367547064e-09,4.4367547064e-09,3.82444711617e-09,28.6773069336,1.0,1,1.0
0,74.0,11,2018,1.0,203.0,2.77825047519e-08,-2.77825047519e-08,-5.55652070614e-08,2.39486042435e-08,-202.999999972,202.999999972,463.875221876,-202.999999936,-8.17268454234e-09,2.77827023095e-08,-2.77827023095e-08,-2.39486042435e-08,28.3203189252,1.0,1,1.0
0,74.0,12,2018,1.0,203.0,-3.33588581853e-09,3.33588581853e-09,6.66307518876e-09,-2.87178540636e-09,-203.000000003,203.000000003,577.748128532,-202.999999999,-7.76704286898e-09,-3.32718937023e-09,3.32718937023e-09,2.87178540636e-09,35.4890451263,1.0,1,1.0
0,74.0,13,2018,1.0,203.0,101.47593117,-101.47593117,-203.0,87.493,-101.52406883,101.52406883,-8.9442439489e-09,4.7118964164e-09,-4.71587957357e-09,101.52406883,-101.52406883,-87.493,46.8665655618,1.0,1,1.0
0,74.0,14,2018,1.0,203.0,5.98336137016e-09,-5.98336137016e-09,-1.19671630206e-08,5.1578472619e-09,-202.999999994,202.999999994,577.74812851,-202.999999982,-5.95102558028e-09,5.98380165049e-09,-5.98380165049e-09,-5.1578472619e-09,25.1789102254,1.0,1,1.0
0,74.0,15,2018,1.0,203.0,101.475931203,-101.475931203,-203.000000099,87.4930000428,-101.524068797,101.524068797,-9.65403631518e-09,8.88977445053e-09,9.03058417411e-08,101.524068896,-101.524068896,-87.4930000428,52.8908709213,1.0,1,1.0
0,74.0,16,2018,1.0,203.0,-4.60401529016e-09,4.60401529016e-09,9.20778876092e-09,-3.96855695596e-09,-203.000000005,203.000000005,577.748128532,-203.000000001,-8.17974507855e-09,-4.60377347076e-09,4.60377347076e-09,3.96855695596e-09,18.5691758539,1.0,1,1.0
0,74.0,17,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.93479091907e-09,-9.93479091907e-09,78.7098028873,4.63404879492e-09,203.000002035,203.00000203,-203.00000203,-174.986000879,309.365957099,1.0,1,1.0
0,74.0,18,2018,1.0,203.0,-3.88336210192e-09,3.88336210192e-09,7.76616536191e-09,-3.34721727099e-09,-203.000000004,203.000000004,385.165419016,-203.0,-8.15982947402e-09,-3.88280326e-09,3.88280326e-09,3.34721727099e-09,24.8390075158,1.0,1,1.0
0,74.0,19,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002039,174.986000879,9.49822472316e-09,-9.49822472316e-09,171.184628525,8.07631850365e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,41.8141968671,1.0,1,1.0
0,75.0,0,2018,1.0,203.0,203.00000001,-203.00000001,-406.000002039,174.986000879,9.74682811883e-09,-9.74682811883e-09,363.767338047,8.95937279877e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,286.984030307,1.0,1,1.0
0,75.0,1,2018,1.0,203.0,-4.548560982e-09,4.548560982e-09,9.09649381744e-09,-3.92058883532e-09,-203.000000005,203.000000005,385.165419014,-203.000000003,-6.40268244396e-09,-4.54793283544e-09,4.54793283544e-09,3.92058883532e-09,47.3472597177,1.0,1,1.0
0,75.0,2,2018,1.0,203.0,-4.81550668093e-09,4.81550668093e-09,9.63114401301e-09,-4.15102306961e-09,-203.000000005,203.000000005,770.330838047,-203.000000002,-7.6257883258e-09,-4.81563733208e-09,4.81563733208e-09,4.15102306961e-09,11.351764358,1.0,1,1.0
0,75.0,3,2018,1.0,203.0,2.16807002202e-08,-2.16807002202e-08,-4.33667641782e-08,1.86910753608e-08,-202.999999978,202.999999978,577.74812848,-202.999999949,-7.43555457908e-09,2.1686063958e-08,-2.1686063958e-08,-1.86910753608e-08,55.4957254262,1.0,1,1.0
0,75.0,4,2018,1.0,203.0,176.687177686,-176.687177686,-365.399997974,157.487399127,-26.3128223138,26.3128223138,-5.43875606826e-09,8.13024508409e-09,162.399997966,188.712820288,-188.712820288,-157.487399127,31.0958476004,1.0,1,1.0
0,75.0,5,2018,1.0,203.0,-4.80140905134e-09,4.80140905134e-09,9.6026408414e-09,-4.13873820264e-09,-203.000000005,203.000000005,770.330838044,-203.000000003,-6.86440300137e-09,-4.80123179006e-09,4.80123179006e-09,4.13873820264e-09,21.4590490057,1.0,1,1.0
0,75.0,6,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,8.96966779627e-09,-8.96966779627e-09,363.767338043,8.04736916707e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,35.4219137591,1.0,1,1.0
0,75.0,7,2018,1.0,203.0,-4.54744066369e-09,4.54744066369e-09,9.09483159151e-09,-3.91987241594e-09,-203.000000005,203.000000005,577.748128535,-203.000000001,-8.51811585276e-09,-4.54739092782e-09,4.54739092782e-09,3.91987241594e-09,26.1613336184,1.0,1,1.0
0,75.0,8,2018,1.0,203.0,-4.80783069492e-09,4.80783069492e-09,9.6158342026e-09,-4.14442454132e-09,-203.000000005,203.000000005,385.165419019,-203.000000001,-8.77170783402e-09,-4.80800350768e-09,4.80800350768e-09,4.14442454132e-09,32.0513710648,1.0,1,1.0
0,75.0,9,2018,1.0,203.0,-4.77976155845e-09,4.77976155845e-09,9.55951916637e-09,-4.1201527607e-09,-203.000000005,203.000000005,385.165419019,-203.000000002,-7.92399802122e-09,-4.77975760791e-09,4.77975760791e-09,4.1201527607e-09,22.3539302723,1.0,1,1.0
0,75.0,10,2018,1.0,203.0,-4.75640053498e-09,4.75640053498e-09,9.51304985631e-09,-4.10012448807e-09,-203.000000005,203.000000005,385.165419018,-203.000000001,-8.57438585048e-09,-4.75664932133e-09,4.75664932133e-09,4.10012448807e-09,22.9567825342,1.0,1,1.0
0,75.0,11,2018,1.0,203.0,-4.66823441654e-09,4.66823441654e-09,9.33680618764e-09,-4.02416346687e-09,-203.000000005,203.000000005,656.45793139,-203.000000001,-8.17268454234e-09,-4.6685717711e-09,4.6685717711e-09,4.02416346687e-09,17.2811510473,1.0,1,1.0
0,75.0,12,2018,1.0,203.0,-4.7188064756e-09,4.7188064756e-09,9.43739503446e-09,-4.06751725985e-09,-203.000000005,203.000000005,770.330838046,-203.000000002,-7.76704286898e-09,-4.71858855887e-09,4.71858855887e-09,4.06751725985e-09,19.8132237411,1.0,1,1.0
0,75.0,13,2018,1.0,203.0,-2.81963536989e-10,2.81963536989e-10,5.63407541793e-10,-2.42828650513e-10,-203.0,203.0,192.582709497,-202.999999994,-6.40096711142e-09,-2.81444004804e-10,2.81444004804e-10,2.42828650513e-10,29.4399227483,1.0,1,1.0
0,75.0,14,2018,1.0,203.0,-3.569517028e-09,3.569517028e-09,7.13844693893e-09,-3.07667063068e-09,-203.000000004,203.000000004,770.330838021,-203.000000001,-5.95102558029e-09,-3.56892991092e-09,3.56892991092e-09,3.07667063068e-09,14.4197692442,1.0,1,1.0
0,75.0,15,2018,1.0,203.0,-4.66047698975e-09,4.66047698975e-09,9.32056122938e-09,-4.01716188986e-09,-203.000000005,203.000000005,192.582709504,-203.000000001,-8.34984695607e-09,-4.66008423963e-09,4.66008423963e-09,4.01716188986e-09,21.5337994566,1.0,1,1.0
0,75.0,16,2018,1.0,203.0,-4.46364409811e-09,4.46364409811e-09,8.92699862736e-09,-3.84753640839e-09,-203.000000004,203.000000004,770.330838046,-203.000000001,-8.17974507855e-09,-4.46335452926e-09,4.46335452926e-09,3.84753640839e-09,19.8188548214,1.0,1,1.0
0,75.0,17,2018,1.0,203.0,-3.19357573003e-09,3.19357573003e-09,6.38692856439e-09,-2.75276621125e-09,-203.000000003,203.000000003,271.292512398,-203.000000002,-4.63404879489e-09,-3.19335283437e-09,3.19335283437e-09,2.75276621125e-09,19.736630712,1.0,1,1.0
0,75.0,18,2018,1.0,203.0,-4.65559767515e-09,4.65559767515e-09,9.31115473051e-09,-4.01310768885e-09,-203.000000005,203.000000005,577.748128529,-203.000000001,-8.15982947402e-09,-4.65555705536e-09,4.65555705536e-09,4.01310768885e-09,18.2073946942,1.0,1,1.0
0,75.0,19,2018,1.0,203.0,-3.15600532275e-09,3.15600532275e-09,6.30869489609e-09,-2.71904750022e-09,-203.000000003,203.000000003,363.767338036,-202.999999998,-8.07631850365e-09,-3.15268957334e-09,3.15268957334e-09,2.71904750022e-09,24.7735900127,1.0,1,1.0
0,76.0,0,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.86269654595e-09,-9.86269654595e-09,149.78654756,8.95937279877e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,357.5291843,1.0,1,1.0
0,76.0,1,2018,1.0,203.0,85.7888870334,-85.7888870334,-157.888884396,68.0501091748,-117.211112967,117.211112967,427.961580944,-45.1111155973,-6.40268244374e-09,72.0999973629,-72.0999973629,-68.0501091748,79.9542312315,1.0,1,1.0
0,76.0,2,2018,1.0,203.0,-4.67731200955e-09,4.67731200955e-09,9.35446201029e-09,-4.03177312644e-09,-203.000000005,203.000000005,962.913547561,-203.000000002,-7.6257883258e-09,-4.67715000074e-09,4.67715000074e-09,4.03177312644e-09,42.6829638122,1.0,1,1.0
0,76.0,3,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000878,8.12755864197e-09,-8.12755864197e-09,363.767337996,7.43555457908e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,71.4396635659,1.0,1,1.0
0,76.0,4,2018,1.0,203.0,-3.12646558422e-09,3.12646558422e-09,6.25256527794e-09,-2.69485563479e-09,-203.000000003,203.000000003,192.582709506,-202.999999998,-8.04580512782e-09,-3.12609969372e-09,3.12609969372e-09,2.69485563479e-09,24.627216724,1.0,1,1.0
0,76.0,5,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000878,8.11152589198e-09,-8.11152589198e-09,556.35004756,6.86440300138e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,42.5685890981,1.0,1,1.0
0,76.0,6,2018,1.0,203.0,76.8087980959,-76.8087980959,-135.333326587,58.3286637592,-126.191201904,126.191201904,427.961580945,-67.6666734045,-8.04736916703e-09,58.5245284916,-58.5245284916,-58.3286637592,26.7984360588,1.0,1,1.0
0,76.0,7,2018,1.0,203.0,101.475931161,-101.475931161,-202.999999974,87.492999989,-101.524068839,101.524068839,577.74812856,-1.71386233147e-08,-8.43252506076e-09,101.524068813,-101.524068813,-87.492999989,35.5256721907,1.0,1,1.0
0,76.0,8,2018,1.0,203.0,-4.81227120287e-09,4.81227120287e-09,9.62490990629e-09,-4.14833616961e-09,-203.000000005,203.000000005,577.748128533,-203.000000001,-8.77170783402e-09,-4.81263870342e-09,4.81263870342e-09,4.14833616961e-09,31.3842123068,1.0,1,1.0
0,76.0,9,2018,1.0,203.0,203.000000007,-203.000000007,-406.000002035,174.986000877,7.3482437375e-09,-7.3482437375e-09,171.184628537,7.92399802122e-09,203.000002027,203.000002027,-203.000002027,-174.986000877,64.5746875089,1.0,1,1.0
0,76.0,10,2018,1.0,203.0,-4.08184871546e-09,4.08184871546e-09,8.1621750949e-09,-3.5178974659e-09,-203.000000004,203.000000004,577.748128531,-203.0,-8.57438585048e-09,-4.08032637944e-09,4.08032637944e-09,3.5178974659e-09,31.7901858201,1.0,1,1.0
0,76.0,11,2018,1.0,203.0,-4.00648614467e-09,4.00648614467e-09,8.01287749983e-09,-3.45355020243e-09,-203.000000004,203.000000004,849.040640903,-203.0,-8.17268454234e-09,-4.00639135516e-09,4.00639135516e-09,3.45355020243e-09,23.5534970284,1.0,1,1.0
0,76.0,12,2018,1.0,203.0,-4.4136406456e-09,4.4136406456e-09,8.82455533949e-09,-3.80338335132e-09,-203.000000004,203.000000004,962.91354756,-203.000000001,-7.76704286898e-09,-4.41091469388e-09,4.41091469388e-09,3.80338335132e-09,27.0741840341,1.0,1,1.0
0,76.0,13,2018,1.0,203.0,-4.29948871332e-09,4.29948871332e-09,8.59863821772e-09,-3.70601307184e-09,-203.000000004,203.000000004,385.16541901,-203.000000002,-6.40096711141e-09,-4.2991495044e-09,4.2991495044e-09,3.70601307184e-09,17.8624007167,1.0,1,1.0
0,76.0,14,2018,1.0,203.0,59.0409708058,-59.0409708058,-97.4770251067,42.012597821,-143.959029194,143.959029194,870.438721864,-105.522974887,-5.95102558021e-09,38.4360543009,-38.4360543009,-42.012597821,26.8011465388,1.0,1,1.0
0,76.0,15,2018,1.0,203.0,-4.72254559223e-09,4.72254559223e-09,9.44596041345e-09,-4.07120893819e-09,-203.000000005,203.000000005,385.165419018,-203.000000001,-8.34984695607e-09,-4.72341482122e-09,4.72341482122e-09,4.07120893819e-09,19.3649888259,1.0,1,1.0
0,76.0,16,2018,1.0,203.0,-4.65613431233e-09,4.65613431233e-09,9.31207006875e-09,-4.01350219963e-09,-203.000000005,203.000000005,962.913547559,-203.000000001,-8.17974507855e-09,-4.65593575642e-09,4.65593575642e-09,4.01350219963e-09,18.0561583504,1.0,1,1.0
0,76.0,17,2018,1.0,203.0,101.47593117,-101.47593117,-203.000000002,87.4930000008,-101.52406883,101.52406883,271.292512396,7.92926376975e-11,1.68757004463e-09,101.524068831,-101.524068831,-87.4930000008,31.9816965415,1.0,1,1.0
0,76.0,18,2018,1.0,203.0,-4.62716226032e-09,4.62716226032e-09,9.25426842871e-09,-3.98858969277e-09,-203.000000005,203.000000005,770.330838043,-203.000000001,-8.15982947402e-09,-4.62710616839e-09,4.62710616839e-09,3.98858969277e-09,18.6150512038,1.0,1,1.0
0,76.0,19,2018,1.0,203.0,-3.49252685849e-09,3.49252685849e-09,6.98139738366e-09,-3.00898227236e-09,-203.000000003,203.000000003,556.350047548,-202.999999999,-8.07631850365e-09,-3.48887052517e-09,3.48887052517e-09,3.00898227236e-09,24.4421885154,1.0,1,1.0
0,77.0,0,2018,1.0,203.0,164.300570297,-164.300570297,-345.099995952,148.738098255,-38.6994297028,38.6994297028,-9.58331900538e-09,8.95937279876e-09,142.099995943,180.799425655,-180.799425655,-148.738098255,203.377932427,1.0,1,1.0
0,77.0,1,2018,1.0,203.0,203.000000005,-203.000000005,-406.00000203,174.986000875,4.93740172178e-09,-4.93740172178e-09,213.980790467,6.40268244396e-09,203.000002023,203.000002025,-203.000002025,-174.986000875,95.1663574927,1.0,1,1.0
0,77.0,2,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.84091771127e-09,-9.84091771127e-09,748.932757074,7.62578832581e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,176.408604089,1.0,1,1.0
0,77.0,3,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000878,8.11800033679e-09,-8.11800033679e-09,149.786547513,7.43555457908e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,71.3959623263,1.0,1,1.0
0,77.0,4,2018,1.0,203.0,29.0919655599,-29.0919655599,-45.1110953786,19.4428821082,-173.90803444,173.90803444,342.369276268,-157.888904613,-8.04580512781e-09,16.0191298187,-16.0191298187,-19.4428821082,26.7769879384,1.0,1,1.0
0,77.0,5,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,8.95010373918e-09,-8.95010373918e-09,342.369257074,6.86440300138e-09,203.000002031,203.000002029,-203.000002029,-174.986000878,47.4094763071,1.0,1,1.0
0,77.0,6,2018,1.0,203.0,101.475931157,-101.475931157,-202.999999961,87.492999983,-101.524068843,101.524068843,427.961580983,-3.13916987978e-08,-7.95069428691e-09,101.524068804,-101.524068804,-87.492999983,26.938902905,1.0,1,1.0
0,77.0,7,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,9.08188933517e-09,-9.08188933517e-09,363.767338074,8.51811585276e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,45.5705480848,1.0,1,1.0
0,77.0,8,2018,1.0,203.0,152.639658978,-152.639658978,-324.799993946,139.988797391,-50.3603410219,50.3603410219,449.359661913,8.77170783401e-09,121.799993937,172.160334968,-172.160334968,-139.988797391,58.7483247257,1.0,1,1.0
0,77.0,9,2018,1.0,203.0,176.687177692,-176.687177692,-365.399997983,157.487399131,-26.3128223085,26.3128223085,-6.16731294741e-09,7.92399802121e-09,162.399997975,188.712820291,-188.712820291,-157.487399131,59.8806188226,1.0,1,1.0
0,77.0,10,2018,1.0,203.0,-4.49898724859e-10,4.49898724859e-10,8.30111406456e-10,-3.57778016182e-10,-203.0,203.0,770.330838037,-202.999999992,-8.57438585048e-09,-3.80212681596e-10,3.80212681596e-10,3.57778016182e-10,35.2608243838,1.0,1,1.0
0,77.0,11,2018,1.0,203.0,-3.94060463999e-09,3.94060463999e-09,7.88106200983e-09,-3.39673772624e-09,-203.000000004,203.000000004,1041.62335042,-203.0,-8.17268454235e-09,-3.94045736984e-09,3.94045736984e-09,3.39673772624e-09,24.7961689584,1.0,1,1.0
0,77.0,12,2018,1.0,203.0,70.0568780928,-70.0568780928,-120.032582935,51.7340432452,-132.943121907,132.943121907,1041.62335041,-82.9674170568,-7.76704286895e-09,49.9757048426,-49.9757048426,-51.7340432452,40.2438137339,1.0,1,1.0
0,77.0,13,2018,1.0,203.0,-1.65461506647e-09,1.65461506647e-09,3.30267342424e-09,-1.42345224585e-09,-203.000000002,203.000000002,577.748128518,-202.999999997,-6.40096711141e-09,-1.64805835777e-09,1.64805835777e-09,1.42345224585e-09,28.6442180272,1.0,1,1.0
