RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__diesel,Dispatch__ft__production__h2,Dispatch__ft__production__naphta,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__elec_market__production__electricity,Dispatch__naphta_market__production__naphta,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,price,PointProbability,prefix,ProbabilityWeight
0,2023,6,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,33.0270199502,1.0,1,1.0
0,2023,6,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,33.1817924088,1.0,1,1.0
0,2023,6,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,58.5358673001,1.0,1,1.0
0,2023,6,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,62.0597242417,1.0,1,1.0
0,2023,6,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,61.5773241194,1.0,1,1.0
0,2023,6,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,23.1696405201,1.0,1,1.0
0,2023,6,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,19.5931190254,1.0,1,1.0
0,2023,6,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,19.6100810832,1.0,1,1.0
0,2023,6,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,25.3727697931,1.0,1,1.0
0,2023,6,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,26.3782871292,1.0,1,1.0
0,2023,6,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,24.1025271568,1.0,1,1.0
0,2023,6,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,25.5363999626,1.0,1,1.0
0,2023,6,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,30.5163844239,1.0,1,1.0
0,2023,6,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,43.6678204199,1.0,1,1.0
0,2023,6,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,28.8209175972,1.0,1,1.0
0,2023,6,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.1548490573,1.0,1,1.0
0,2023,6,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,38.3951318798,1.0,1,1.0
0,2023,6,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,55.0381024599,1.0,1,1.0
0,2023,6,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,48.7516115735,1.0,1,1.0
0,2023,6,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,25.9630084656,1.0,1,1.0
0,2023,7,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,28.4676423343,1.0,1,1.0
0,2023,7,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,78.4971151418,1.0,1,1.0
0,2023,7,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,46.179003154,1.0,1,1.0
0,2023,7,3.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,767.05,1.0,1,1.0
0,2023,7,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,91.0511819742,1.0,1,1.0
0,2023,7,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,88.9201248489,1.0,1,1.0
0,2023,7,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,317.885995356,1.0,1,1.0
0,2023,7,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,15.8351151619,1.0,1,1.0
0,2023,7,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,-16.72,1.0,1,1.0
0,2023,7,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,53.898484218,1.0,1,1.0
0,2023,7,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,-11.7638123652,1.0,1,1.0
0,2023,7,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,9.04969493323,1.0,1,1.0
0,2023,7,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,13.5637991032,1.0,1,1.0
0,2023,7,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,521.39277416,1.0,1,1.0
0,2023,7,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,107.639196691,1.0,1,1.0
0,2023,7,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,55.2660223513,1.0,1,1.0
0,2023,7,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,42.5584488291,1.0,1,1.0
0,2023,7,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,23.9161865204,1.0,1,1.0
0,2023,7,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,404.168401537,1.0,1,1.0
0,2023,7,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,364.048676939,1.0,1,1.0
0,2023,7,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,281.062492591,1.0,1,1.0
0,2023,7,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,214.712660727,1.0,1,1.0
0,2023,7,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,-13.897862518,1.0,1,1.0
0,2023,7,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,8.95433604252,1.0,1,1.0
0,2023,8,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,19.5874514738,1.0,1,1.0
0,2023,8,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.7205152464,1.0,1,1.0
0,2023,8,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.649266919,1.0,1,1.0
0,2023,8,3.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,38.7459551041,1.0,1,1.0
0,2023,8,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,19.3121825445,1.0,1,1.0
0,2023,8,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,20.6450781949,1.0,1,1.0
0,2023,8,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,45.7419456133,1.0,1,1.0
0,2023,8,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,32.275469737,1.0,1,1.0
0,2023,8,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,53.7828864584,1.0,1,1.0
0,2023,8,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,29.8577375157,1.0,1,1.0
0,2023,8,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,30.9372071162,1.0,1,1.0
0,2023,8,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,29.3477189976,1.0,1,1.0
0,2023,8,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,53.2483891968,1.0,1,1.0
0,2023,8,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.4423408409,1.0,1,1.0
0,2023,8,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,50.4580869055,1.0,1,1.0
0,2023,8,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,49.4184579028,1.0,1,1.0
0,2023,8,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.7275159638,1.0,1,1.0
0,2023,8,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,29.7217166618,1.0,1,1.0
0,2023,8,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,34.9920500561,1.0,1,1.0
0,2023,8,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,32.8649652387,1.0,1,1.0
0,2023,8,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,52.9811451932,1.0,1,1.0
0,2023,8,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,29.2737653625,1.0,1,1.0
0,2023,8,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.052316414,1.0,1,1.0
0,2023,8,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,20.4521130522,1.0,1,1.0
0,2023,9,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.2206558826,1.0,1,1.0
0,2023,9,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,32.3505199848,1.0,1,1.0
0,2023,9,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.7383486941,1.0,1,1.0
0,2023,9,3.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,42.5065831704,1.0,1,1.0
0,2023,9,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,41.4951336139,1.0,1,1.0
0,2023,9,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,29.2392745885,1.0,1,1.0
0,2023,9,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,45.3245138426,1.0,1,1.0
0,2023,9,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,139.418128943,1.0,1,1.0
0,2023,9,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,20.4307277113,1.0,1,1.0
0,2023,9,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,47.1955048834,1.0,1,1.0
0,2023,9,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,131.449767287,1.0,1,1.0
0,2023,9,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.6025431025,1.0,1,1.0
0,2023,9,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,136.233763326,1.0,1,1.0
0,2023,9,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,138.202937712,1.0,1,1.0
0,2023,9,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,150.644760549,1.0,1,1.0
0,2023,9,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,157.134684262,1.0,1,1.0
0,2023,9,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,46.4261296402,1.0,1,1.0
0,2023,9,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,38.5369919744,1.0,1,1.0
0,2023,9,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,153.943413041,1.0,1,1.0
0,2023,9,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,144.476174434,1.0,1,1.0
0,2023,9,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,21.3678459961,1.0,1,1.0
0,2023,9,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.5254691456,1.0,1,1.0
0,2023,9,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,126.350954304,1.0,1,1.0
0,2023,9,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,126.448671308,1.0,1,1.0
0,2023,10,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,39.7854221216,1.0,1,1.0
0,2023,10,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,32.0246796189,1.0,1,1.0
0,2023,10,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,25.5984750322,1.0,1,1.0
0,2023,10,3.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,37.9042083951,1.0,1,1.0
0,2023,10,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,24.9750701533,1.0,1,1.0
0,2023,10,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,27.1933568246,1.0,1,1.0
0,2023,10,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,40.5919193675,1.0,1,1.0
0,2023,10,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,31.5254548908,1.0,1,1.0
0,2023,10,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,34.6035855387,1.0,1,1.0
0,2023,10,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,37.3955410835,1.0,1,1.0
0,2023,10,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,39.3733930376,1.0,1,1.0
0,2023,10,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,50.3246571985,1.0,1,1.0
0,2023,10,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,53.4452689762,1.0,1,1.0
0,2023,10,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,40.1421415046,1.0,1,1.0
0,2023,10,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,42.047562953,1.0,1,1.0
0,2023,10,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,36.6627056752,1.0,1,1.0
0,2023,10,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,35.1802252347,1.0,1,1.0
0,2023,10,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,41.2631027633,1.0,1,1.0
0,2023,10,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,46.6527555586,1.0,1,1.0
0,2023,10,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,43.8095442365,1.0,1,1.0
0,2023,10,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,46.3910163241,1.0,1,1.0
0,2023,10,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,32.5938966513,1.0,1,1.0
0,2023,10,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,31.1637003283,1.0,1,1.0
0,2023,10,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,39.662904459,1.0,1,1.0
0,2023,11,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,88.6162432061,1.0,1,1.0
0,2023,11,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,100.022639079,1.0,1,1.0
0,2023,11,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,74.2200485453,1.0,1,1.0
0,2023,11,3.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,64.2012245092,1.0,1,1.0
0,2023,11,4.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,99.6219006722,1.0,1,1.0
0,2023,11,5.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,28.1416605476,1.0,1,1.0
0,2023,11,6.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,50.3926578317,1.0,1,1.0
0,2023,11,7.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,73.8410069237,1.0,1,1.0
0,2023,11,8.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,73.3929495893,1.0,1,1.0
0,2023,11,9.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,108.801951327,1.0,1,1.0
0,2023,11,10.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,40.2188026718,1.0,1,1.0
0,2023,11,11.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,66.5638491415,1.0,1,1.0
0,2023,11,12.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,79.908391317,1.0,1,1.0
0,2023,11,13.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,78.4655112714,1.0,1,1.0
0,2023,11,14.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,38.166940232,1.0,1,1.0
0,2023,11,15.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,105.751464452,1.0,1,1.0
0,2023,11,16.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,90.4432733332,1.0,1,1.0
0,2023,11,17.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,39.5727390819,1.0,1,1.0
0,2023,11,18.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,90.0927717462,1.0,1,1.0
0,2023,11,19.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,38.9955003211,1.0,1,1.0
0,2023,11,20.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,90.1151855365,1.0,1,1.0
0,2023,11,21.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,64.7654453719,1.0,1,1.0
0,2023,11,22.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,37.916185888,1.0,1,1.0
0,2023,11,23.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,103.243864143,1.0,1,1.0
0,2023,12,0.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,17.0482193381,1.0,1,1.0
0,2023,12,1.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,10.3797273722,1.0,1,1.0
0,2023,12,2.0,1.0,1000.0,22242.563,-885.1,10323.907,-22242.563,15380.942,18633.392,-14.9,-100.0,-15380.942,-18633.392,-10323.907,8.70967290469,1.0,1,1.0
