RAVEN_sample_ID,YEAR,techs,counts,prices,PointProbability,ProbabilityWeight,prefix
0,2035,34,0.0,30547.9709406,1.0,1.0,1
0,2035,35,0.0,32136.4717826,1.0,1.0,1
0,2035,36,0.0,32198.1137763,1.0,1.0,1
0,2035,37,0.0,34885.9333659,1.0,1.0,1
0,2035,38,0.0,35736.8993245,1.0,1.0,1
0,2035,39,0.0,35839.0893077,1.0,1.0,1
0,2035,40,0.0,45756.5252525,1.0,1.0,1
0,2035,41,0.0,45756.5252525,1.0,1.0,1
0,2035,42,0.0,45756.5252525,1.0,1.0,1
0,2035,43,0.0,47074.4047586,1.0,1.0,1
0,2035,44,0.0,179859.742905,1.0,1.0,1
0,2035,45,0.0,1000000.0,1.0,1.0,1
0,2036,0,8760.0,-17000.0,1.0,1.0,1
0,2036,1,8720.0,-17000.0,1.0,1.0,1
0,2036,2,8696.0,-17000.0,1.0,1.0,1
0,2036,3,8696.0,-17000.0,1.0,1.0,1
0,2036,4,8696.0,-17000.0,1.0,1.0,1
0,2036,5,8696.0,-17000.0,1.0,1.0,1
0,2036,6,8696.0,-17000.0,1.0,1.0,1
0,2036,7,8696.0,-17000.0,1.0,1.0,1
0,2036,8,8533.0,-17000.0,1.0,1.0,1
0,2036,9,8533.0,-17000.0,1.0,1.0,1
0,2036,10,8223.0,-17000.0,1.0,1.0,1
0,2036,11,8223.0,-17000.0,1.0,1.0,1
0,2036,12,8223.0,0.0,1.0,1.0,1
0,2036,13,7742.0,1.114e-06,1.0,1.0,1
0,2036,14,7742.0,1.114e-06,1.0,1.0,1
0,2036,15,5868.0,1.19516027391e-06,1.0,1.0,1
0,2036,16,5868.0,1202.27007519,1.0,1.0,1
0,2036,17,5868.0,2056.71361502,1.0,1.0,1
0,2036,18,5658.0,6000.0,1.0,1.0,1
0,2036,19,5658.0,21576.5175736,1.0,1.0,1
0,2036,20,2261.0,21729.0651759,1.0,1.0,1
0,2036,21,668.0,22065.8472377,1.0,1.0,1
0,2036,22,668.0,22292.4569291,1.0,1.0,1
0,2036,23,286.0,22724.1480688,1.0,1.0,1
0,2036,24,286.0,23372.6415824,1.0,1.0,1
0,2036,25,286.0,23395.4359444,1.0,1.0,1
0,2036,26,54.0,24522.7493725,1.0,1.0,1
0,2036,27,22.0,24540.7452433,1.0,1.0,1
0,2036,28,22.0,25753.7914671,1.0,1.0,1
0,2036,29,0.0,26623.1016494,1.0,1.0,1
0,2036,30,0.0,27797.6449242,1.0,1.0,1
0,2036,31,0.0,27941.0737492,1.0,1.0,1
0,2036,32,0.0,29260.9044725,1.0,1.0,1
0,2036,33,0.0,29999.6225115,1.0,1.0,1
0,2036,34,0.0,30606.9266315,1.0,1.0,1
0,2036,35,0.0,32198.6537614,1.0,1.0,1
0,2036,36,0.0,32261.225614,1.0,1.0,1
0,2036,37,0.0,34953.4939515,1.0,1.0,1
0,2036,38,0.0,35807.110196,1.0,1.0,1
0,2036,39,0.0,35901.9173634,1.0,1.0,1
0,2036,40,0.0,45811.6686869,1.0,1.0,1
0,2036,41,0.0,45811.6686869,1.0,1.0,1
0,2036,42,0.0,45811.6686869,1.0,1.0,1
0,2036,43,0.0,47165.1099463,1.0,1.0,1
0,2036,44,0.0,180565.450422,1.0,1.0,1
0,2036,45,0.0,1000000.0,1.0,1.0,1
0,2037,0,8760.0,-17000.0,1.0,1.0,1
0,2037,1,8630.0,-17000.0,1.0,1.0,1
0,2037,2,8607.0,-17000.0,1.0,1.0,1
0,2037,3,8607.0,-17000.0,1.0,1.0,1
0,2037,4,8607.0,-17000.0,1.0,1.0,1
0,2037,5,8607.0,-17000.0,1.0,1.0,1
0,2037,6,8607.0,-17000.0,1.0,1.0,1
0,2037,7,8607.0,-17000.0,1.0,1.0,1
0,2037,8,8450.0,-17000.0,1.0,1.0,1
0,2037,9,8450.0,-17000.0,1.0,1.0,1
0,2037,10,8197.0,-17000.0,1.0,1.0,1
0,2037,11,8197.0,-17000.0,1.0,1.0,1
0,2037,12,8197.0,0.0,1.0,1.0,1
0,2037,13,7300.0,1.148e-06,1.0,1.0,1
0,2037,14,7300.0,1.148e-06,1.0,1.0,1
0,2037,15,5509.0,1.23163733793e-06,1.0,1.0,1
0,2037,16,5509.0,1202.27007519,1.0,1.0,1
0,2037,17,5509.0,2056.71361502,1.0,1.0,1
0,2037,18,5401.0,6000.0,1.0,1.0,1
0,2037,19,5401.0,21617.0948482,1.0,1.0,1
0,2037,20,2297.0,21770.3545102,1.0,1.0,1
0,2037,21,964.0,22105.1941008,1.0,1.0,1
0,2037,22,964.0,22260.4134524,1.0,1.0,1
0,2037,23,421.0,22767.9282427,1.0,1.0,1
0,2037,24,421.0,23339.228932,1.0,1.0,1
0,2037,25,421.0,23361.7059688,1.0,1.0,1
0,2037,26,200.0,24487.5781616,1.0,1.0,1
0,2037,27,45.0,24505.504121,1.0,1.0,1
0,2037,28,45.0,25716.6955488,1.0,1.0,1
0,2037,29,45.0,26584.8122461,1.0,1.0,1
0,2037,30,45.0,27843.2577983,1.0,1.0,1
0,2037,31,0.0,27900.7691141,1.0,1.0,1
0,2037,32,0.0,29317.4442947,1.0,1.0,1
0,2037,33,0.0,30058.2226715,1.0,1.0,1
0,2037,34,0.0,30665.8823225,1.0,1.0,1
0,2037,35,0.0,32260.8357403,1.0,1.0,1
0,2037,36,0.0,32324.3374516,1.0,1.0,1
0,2037,37,0.0,35021.0545371,1.0,1.0,1
0,2037,38,0.0,35877.3210676,1.0,1.0,1
0,2037,39,0.0,35964.745419,1.0,1.0,1
0,2037,40,0.0,45866.8121212,1.0,1.0,1
0,2037,41,0.0,45866.8121212,1.0,1.0,1
0,2037,42,0.0,45866.8121212,1.0,1.0,1
0,2037,43,0.0,47255.8151341,1.0,1.0,1
0,2037,44,0.0,181271.157938,1.0,1.0,1
0,2037,45,0.0,1000000.0,1.0,1.0,1
0,2038,0,8760.0,-17000.0,1.0,1.0,1
0,2038,1,8546.0,-17000.0,1.0,1.0,1
0,2038,2,8529.0,-17000.0,1.0,1.0,1
0,2038,3,8529.0,-17000.0,1.0,1.0,1
0,2038,4,8529.0,-17000.0,1.0,1.0,1
0,2038,5,8529.0,-17000.0,1.0,1.0,1
0,2038,6,8529.0,-17000.0,1.0,1.0,1
0,2038,7,8529.0,-17000.0,1.0,1.0,1
0,2038,8,8356.0,-17000.0,1.0,1.0,1
0,2038,9,8356.0,-17000.0,1.0,1.0,1
0,2038,10,8014.0,-17000.0,1.0,1.0,1
0,2038,11,8014.0,-17000.0,1.0,1.0,1
0,2038,12,8014.0,0.0,1.0,1.0,1
0,2038,13,6893.0,1.182e-06,1.0,1.0,1
0,2038,14,6893.0,1.182e-06,1.0,1.0,1
0,2038,15,6893.0,1.26811440195e-06,1.0,1.0,1
0,2038,16,5327.0,1202.27007519,1.0,1.0,1
0,2038,17,5327.0,2056.71361502,1.0,1.0,1
0,2038,18,5246.0,6000.0,1.0,1.0,1
0,2038,19,5246.0,21657.6721228,1.0,1.0,1
0,2038,20,2122.0,21811.6438446,1.0,1.0,1
0,2038,21,688.0,22144.5409639,1.0,1.0,1
0,2038,22,688.0,22228.3699756,1.0,1.0,1
0,2038,23,152.0,22811.7084165,1.0,1.0,1
0,2038,24,152.0,23305.8162816,1.0,1.0,1
0,2038,25,152.0,23327.9759933,1.0,1.0,1
0,2038,26,79.0,24452.4069507,1.0,1.0,1
0,2038,27,18.0,24470.2629986,1.0,1.0,1
0,2038,28,18.0,25679.5996305,1.0,1.0,1
0,2038,29,18.0,26546.5228428,1.0,1.0,1
0,2038,30,18.0,27860.4644791,1.0,1.0,1
0,2038,31,0.0,27888.8706724,1.0,1.0,1
0,2038,32,0.0,29373.9841169,1.0,1.0,1
0,2038,33,0.0,30116.8228315,1.0,1.0,1
0,2038,34,0.0,30724.8380134,1.0,1.0,1
0,2038,35,0.0,32323.0177191,1.0,1.0,1
0,2038,36,0.0,32387.4492892,1.0,1.0,1
0,2038,37,0.0,35088.6151228,1.0,1.0,1
0,2038,38,0.0,35947.5319391,1.0,1.0,1
0,2038,39,0.0,36027.5734746,1.0,1.0,1
0,2038,40,0.0,45921.9555556,1.0,1.0,1
0,2038,41,0.0,45921.9555556,1.0,1.0,1
0,2038,42,0.0,45921.9555556,1.0,1.0,1
0,2038,43,0.0,47346.5203218,1.0,1.0,1
0,2038,44,0.0,181976.865455,1.0,1.0,1
0,2038,45,0.0,1000000.0,1.0,1.0,1
0,2039,0,8760.0,-17000.0,1.0,1.0,1
0,2039,1,8543.0,-17000.0,1.0,1.0,1
0,2039,2,8543.0,-17000.0,1.0,1.0,1
0,2039,3,8543.0,-17000.0,1.0,1.0,1
0,2039,4,8543.0,-17000.0,1.0,1.0,1
0,2039,5,8543.0,-17000.0,1.0,1.0,1
0,2039,6,8543.0,-17000.0,1.0,1.0,1
0,2039,7,8543.0,-17000.0,1.0,1.0,1
0,2039,8,8175.0,-17000.0,1.0,1.0,1
0,2039,9,8175.0,-17000.0,1.0,1.0,1
0,2039,10,7770.0,-17000.0,1.0,1.0,1
0,2039,11,7770.0,-17000.0,1.0,1.0,1
0,2039,12,7770.0,0.0,1.0,1.0,1
0,2039,13,6478.0,1.216e-06,1.0,1.0,1
0,2039,14,6478.0,1.216e-06,1.0,1.0,1
0,2039,15,6478.0,1.30459146596e-06,1.0,1.0,1
0,2039,16,4599.0,1202.27007519,1.0,1.0,1
0,2039,17,4599.0,2056.71361502,1.0,1.0,1
0,2039,18,4509.0,6000.0,1.0,1.0,1
0,2039,19,4509.0,21698.2493974,1.0,1.0,1
0,2039,20,1637.0,21852.9331789,1.0,1.0,1
0,2039,21,554.0,22183.887827,1.0,1.0,1
0,2039,22,554.0,22196.3264989,1.0,1.0,1
0,2039,23,142.0,22855.4885904,1.0,1.0,1
0,2039,24,142.0,23272.4036313,1.0,1.0,1
0,2039,25,142.0,23294.2460178,1.0,1.0,1
0,2039,26,41.0,24417.2357398,1.0,1.0,1
0,2039,27,0.0,24435.0218762,1.0,1.0,1
0,2039,28,0.0,25642.5037122,1.0,1.0,1
0,2039,29,0.0,26508.2334395,1.0,1.0,1
0,2039,30,0.0,27820.1598441,1.0,1.0,1
0,2039,31,0.0,27934.4835465,1.0,1.0,1
0,2039,32,0.0,29430.5239391,1.0,1.0,1
0,2039,33,0.0,30175.4229915,1.0,1.0,1
0,2039,34,0.0,30783.7937044,1.0,1.0,1
0,2039,35,0.0,32385.199698,1.0,1.0,1
0,2039,36,0.0,32450.5611268,1.0,1.0,1
0,2039,37,0.0,35156.1757084,1.0,1.0,1
0,2039,38,0.0,36017.7428107,1.0,1.0,1
0,2039,39,0.0,36090.4015302,1.0,1.0,1
0,2039,40,0.0,45977.0989899,1.0,1.0,1
0,2039,41,0.0,45977.0989899,1.0,1.0,1
0,2039,42,0.0,45977.0989899,1.0,1.0,1
0,2039,43,0.0,47437.2255095,1.0,1.0,1
0,2039,44,0.0,182682.572971,1.0,1.0,1
0,2039,45,0.0,1000000.0,1.0,1.0,1
0,2040,0,8760.0,-17000.0,1.0,1.0,1
0,2040,1,8393.0,-17000.0,1.0,1.0,1
0,2040,2,8393.0,-17000.0,1.0,1.0,1
0,2040,3,8393.0,-17000.0,1.0,1.0,1
0,2040,4,8393.0,-17000.0,1.0,1.0,1
0,2040,5,8393.0,-17000.0,1.0,1.0,1
0,2040,6,8393.0,-17000.0,1.0,1.0,1
0,2040,7,8393.0,-17000.0,1.0,1.0,1
0,2040,8,8129.0,-17000.0,1.0,1.0,1
0,2040,9,8129.0,-17000.0,1.0,1.0,1
0,2040,10,7654.0,-17000.0,1.0,1.0,1
0,2040,11,7654.0,-17000.0,1.0,1.0,1
0,2040,12,7654.0,0.0,1.0,1.0,1
0,2040,13,5946.0,1.25e-06,1.0,1.0,1
0,2040,14,5946.0,1.25e-06,1.0,1.0,1
0,2040,15,5946.0,1.34106852998e-06,1.0,1.0,1
0,2040,16,3631.0,1202.27007519,1.0,1.0,1
0,2040,17,3631.0,2056.71361502,1.0,1.0,1
0,2040,18,3631.0,6000.0,1.0,1.0,1
0,2040,19,3631.0,21738.826672,1.0,1.0,1
0,2040,20,1430.0,21894.2225133,1.0,1.0,1
0,2040,21,656.0,22164.2830221,1.0,1.0,1
0,2040,22,656.0,22223.2346901,1.0,1.0,1
0,2040,23,227.0,22899.2687643,1.0,1.0,1
0,2040,24,227.0,23238.9909809,1.0,1.0,1
0,2040,25,227.0,23260.5160423,1.0,1.0,1
0,2040,26,36.0,24382.0645288,1.0,1.0,1
0,2040,27,0.0,24399.7807539,1.0,1.0,1
0,2040,28,0.0,25605.4077939,1.0,1.0,1
0,2040,29,0.0,26469.9440363,1.0,1.0,1
0,2040,30,0.0,27779.8552091,1.0,1.0,1
0,2040,31,0.0,27980.0964206,1.0,1.0,1
0,2040,32,0.0,29487.0637613,1.0,1.0,1
0,2040,33,0.0,30234.0231514,1.0,1.0,1
0,2040,34,0.0,30842.7493954,1.0,1.0,1
0,2040,35,0.0,32447.3816768,1.0,1.0,1
0,2040,36,0.0,32513.6729644,1.0,1.0,1
0,2040,37,0.0,35223.736294,1.0,1.0,1
0,2040,38,0.0,36087.9536823,1.0,1.0,1
0,2040,39,0.0,36153.2295858,1.0,1.0,1
0,2040,40,0.0,46032.2424242,1.0,1.0,1
0,2040,41,0.0,46032.2424242,1.0,1.0,1
0,2040,42,0.0,46032.2424242,1.0,1.0,1
0,2040,43,0.0,47527.9306972,1.0,1.0,1
0,2040,44,0.0,183388.280488,1.0,1.0,1
0,2040,45,0.0,1000000.0,1.0,1.0,1
0,2041,0,8760.0,-17000.0,1.0,1.0,1
0,2041,1,8398.0,-17000.0,1.0,1.0,1
0,2041,2,8398.0,-17000.0,1.0,1.0,1
0,2041,3,8398.0,-17000.0,1.0,1.0,1
0,2041,4,8398.0,-17000.0,1.0,1.0,1
0,2041,5,8398.0,-17000.0,1.0,1.0,1
0,2041,6,8398.0,-17000.0,1.0,1.0,1
0,2041,7,8398.0,-17000.0,1.0,1.0,1
0,2041,8,8170.0,-17000.0,1.0,1.0,1
0,2041,9,8170.0,-17000.0,1.0,1.0,1
0,2041,10,7520.0,-17000.0,1.0,1.0,1
0,2041,11,7520.0,-17000.0,1.0,1.0,1
0,2041,12,7520.0,0.0,1.0,1.0,1
0,2041,13,5865.0,1.29e-06,1.0,1.0,1
0,2041,14,5865.0,1.29e-06,1.0,1.0,1
0,2041,15,5865.0,1.38398272294e-06,1.0,1.0,1
0,2041,16,3931.0,1202.27007519,1.0,1.0,1
0,2041,17,3931.0,2056.71361502,1.0,1.0,1
0,2041,18,3931.0,6000.0,1.0,1.0,1
0,2041,19,3931.0,21841.774943,1.0,1.0,1
0,2041,20,1564.0,21998.9773452,1.0,1.0,1
0,2041,21,835.0,22134.7055081,1.0,1.0,1
0,2041,22,835.0,22323.0612942,1.0,1.0,1
0,2041,23,401.0,23010.3430847,1.0,1.0,1
0,2041,24,182.0,23208.1496603,1.0,1.0,1
0,2041,25,182.0,23229.381817,1.0,1.0,1
0,2041,26,41.0,24349.5999809,1.0,1.0,1
0,2041,27,9.0,24367.2516746,1.0,1.0,1
0,2041,28,9.0,25571.1666579,1.0,1.0,1
0,2041,29,0.0,26434.601262,1.0,1.0,1
0,2041,30,0.0,27742.6522888,1.0,1.0,1
0,2041,31,0.0,28095.8204698,1.0,1.0,1
0,2041,32,0.0,29630.5104809,1.0,1.0,1
0,2041,33,0.0,30382.6971372,1.0,1.0,1
0,2041,34,0.0,30992.3253959,1.0,1.0,1
0,2041,35,0.0,32605.1430659,1.0,1.0,1
0,2041,36,0.0,32673.7934906,1.0,1.0,1
0,2041,37,0.0,35395.1437022,1.0,1.0,1
0,2041,38,0.0,36266.0851092,1.0,1.0,1
0,2041,39,0.0,36312.630131,1.0,1.0,1
0,2041,40,0.0,46239.030303,1.0,1.0,1
0,2041,41,0.0,46239.030303,1.0,1.0,1
0,2041,42,0.0,46239.030303,1.0,1.0,1
0,2041,43,0.0,47758.0580858,1.0,1.0,1
0,2041,44,0.0,181909.262621,1.0,1.0,1
0,2041,45,0.0,1000000.0,1.0,1.0,1
0,2042,0,8760.0,-17000.0,1.0,1.0,1
0,2042,1,8392.0,-17000.0,1.0,1.0,1
0,2042,2,8325.0,-17000.0,1.0,1.0,1
0,2042,3,8325.0,-17000.0,1.0,1.0,1
0,2042,4,8325.0,-17000.0,1.0,1.0,1
0,2042,5,8325.0,-17000.0,1.0,1.0,1
0,2042,6,8325.0,-17000.0,1.0,1.0,1
0,2042,7,8325.0,-17000.0,1.0,1.0,1
0,2042,8,8053.0,-17000.0,1.0,1.0,1
0,2042,9,8053.0,-17000.0,1.0,1.0,1
0,2042,10,7580.0,-17000.0,1.0,1.0,1
0,2042,11,7580.0,-17000.0,1.0,1.0,1
0,2042,12,7580.0,0.0,1.0,1.0,1
0,2042,13,5844.0,1.33e-06,1.0,1.0,1
0,2042,14,5844.0,1.33e-06,1.0,1.0,1
0,2042,15,5844.0,1.42689691589e-06,1.0,1.0,1
0,2042,16,4358.0,1202.27007519,1.0,1.0,1
0,2042,17,4358.0,2056.71361502,1.0,1.0,1
0,2042,18,4358.0,6000.0,1.0,1.0,1
0,2042,19,4358.0,21944.723214,1.0,1.0,1
0,2042,20,2118.0,22103.7321771,1.0,1.0,1
0,2042,21,931.0,22105.127994,1.0,1.0,1
0,2042,22,931.0,22422.8878982,1.0,1.0,1
0,2042,23,650.0,23121.4174051,1.0,1.0,1
0,2042,24,119.0,23177.3083398,1.0,1.0,1
0,2042,25,119.0,23198.2475916,1.0,1.0,1
0,2042,26,48.0,24317.1354329,1.0,1.0,1
0,2042,27,0.0,24334.7225954,1.0,1.0,1
0,2042,28,0.0,25536.9255219,1.0,1.0,1
0,2042,29,0.0,26399.2584877,1.0,1.0,1
0,2042,30,0.0,27705.4493685,1.0,1.0,1
0,2042,31,0.0,28211.544519,1.0,1.0,1
0,2042,32,0.0,29773.9572006,1.0,1.0,1
0,2042,33,0.0,30531.371123,1.0,1.0,1
0,2042,34,0.0,31141.9013964,1.0,1.0,1
0,2042,35,0.0,32762.904455,1.0,1.0,1
0,2042,36,0.0,32833.9140167,1.0,1.0,1
0,2042,37,0.0,35566.5511104,1.0,1.0,1
0,2042,38,0.0,36444.2165362,1.0,1.0,1
0,2042,39,0.0,36472.0306762,1.0,1.0,1
0,2042,40,0.0,46445.8181818,1.0,1.0,1
0,2042,41,0.0,46445.8181818,1.0,1.0,1
0,2042,42,0.0,46445.8181818,1.0,1.0,1
0,2042,43,0.0,47988.1854745,1.0,1.0,1
0,2042,44,0.0,180430.244755,1.0,1.0,1
0,2042,45,0.0,1000000.0,1.0,1.0,1
0,2043,0,8760.0,-17000.0,1.0,1.0,1
0,2043,1,8426.0,-17000.0,1.0,1.0,1
0,2043,2,8408.0,-17000.0,1.0,1.0,1
0,2043,3,8408.0,-17000.0,1.0,1.0,1
0,2043,4,8408.0,-17000.0,1.0,1.0,1
0,2043,5,8408.0,-17000.0,1.0,1.0,1
0,2043,6,8408.0,-17000.0,1.0,1.0,1
0,2043,7,8408.0,-17000.0,1.0,1.0,1
0,2043,8,8226.0,-17000.0,1.0,1.0,1
0,2043,9,8226.0,-17000.0,1.0,1.0,1
0,2043,10,7637.0,-17000.0,1.0,1.0,1
0,2043,11,7637.0,-17000.0,1.0,1.0,1
0,2043,12,7637.0,0.0,1.0,1.0,1
0,2043,13,5606.0,1.37e-06,1.0,1.0,1
0,2043,14,5606.0,1.37e-06,1.0,1.0,1
0,2043,15,5606.0,1.46981110885e-06,1.0,1.0,1
0,2043,16,4235.0,1202.27007519,1.0,1.0,1
0,2043,17,4235.0,2056.71361502,1.0,1.0,1
0,2043,18,4235.0,6000.0,1.0,1.0,1
0,2043,19,4235.0,22047.671485,1.0,1.0,1
0,2043,20,2583.0,22075.5504799,1.0,1.0,1
0,2043,21,2070.0,22208.487009,1.0,1.0,1
0,2043,22,965.0,22522.7145022,1.0,1.0,1
0,2043,23,965.0,23146.4670192,1.0,1.0,1
0,2043,24,196.0,23167.1133663,1.0,1.0,1
0,2043,25,128.0,23232.4917256,1.0,1.0,1
0,2043,26,128.0,24284.670885,1.0,1.0,1
0,2043,27,22.0,24302.1935162,1.0,1.0,1
0,2043,28,22.0,25502.6843859,1.0,1.0,1
0,2043,29,11.0,26363.9157135,1.0,1.0,1
0,2043,30,11.0,27668.2464483,1.0,1.0,1
0,2043,31,0.0,28327.2685682,1.0,1.0,1
0,2043,32,0.0,29917.4039203,1.0,1.0,1
0,2043,33,0.0,30680.0451087,1.0,1.0,1
0,2043,34,0.0,31291.4773969,1.0,1.0,1
0,2043,35,0.0,32920.6658442,1.0,1.0,1
0,2043,36,0.0,32994.0345429,1.0,1.0,1
0,2043,37,0.0,35737.9585186,1.0,1.0,1
0,2043,38,0.0,36622.3479632,1.0,1.0,1
0,2043,39,0.0,36631.4312213,1.0,1.0,1
0,2043,40,0.0,46652.6060606,1.0,1.0,1
0,2043,41,0.0,46652.6060606,1.0,1.0,1
0,2043,42,0.0,46652.6060606,1.0,1.0,1
0,2043,43,0.0,48218.3128631,1.0,1.0,1
0,2043,44,0.0,178951.226888,1.0,1.0,1
0,2043,45,0.0,1000000.0,1.0,1.0,1
0,2044,0,8760.0,-17000.0,1.0,1.0,1
0,2044,1,8405.0,-17000.0,1.0,1.0,1
0,2044,2,8383.0,-17000.0,1.0,1.0,1
0,2044,3,8383.0,-17000.0,1.0,1.0,1
0,2044,4,8383.0,-17000.0,1.0,1.0,1
0,2044,5,8383.0,-17000.0,1.0,1.0,1
0,2044,6,8383.0,-17000.0,1.0,1.0,1
0,2044,7,8152.0,-17000.0,1.0,1.0,1
0,2044,8,8152.0,-17000.0,1.0,1.0,1
0,2044,9,8152.0,-17000.0,1.0,1.0,1
0,2044,10,7653.0,-17000.0,1.0,1.0,1
0,2044,11,7653.0,-17000.0,1.0,1.0,1
0,2044,12,7653.0,0.0,1.0,1.0,1
0,2044,13,5557.0,1.41e-06,1.0,1.0,1
0,2044,14,5557.0,1.41e-06,1.0,1.0,1
0,2044,15,5557.0,1.51272530181e-06,1.0,1.0,1
0,2044,16,4539.0,1202.27007519,1.0,1.0,1
0,2044,17,4539.0,2056.71361502,1.0,1.0,1
0,2044,18,4539.0,6000.0,1.0,1.0,1
0,2044,19,4539.0,22045.9729658,1.0,1.0,1
0,2044,20,3243.0,22150.619756,1.0,1.0,1
0,2044,21,2945.0,22313.2418409,1.0,1.0,1
0,2044,22,1133.0,22622.5411063,1.0,1.0,1
0,2044,23,1133.0,23115.6256987,1.0,1.0,1
0,2044,24,101.0,23135.9791409,1.0,1.0,1
0,2044,25,79.0,23343.566046,1.0,1.0,1
0,2044,26,22.0,24252.2063371,1.0,1.0,1
0,2044,27,22.0,24269.664437,1.0,1.0,1
0,2044,28,22.0,25468.4432499,1.0,1.0,1
0,2044,29,11.0,26328.5729392,1.0,1.0,1
0,2044,30,11.0,27631.043528,1.0,1.0,1
0,2044,31,0.0,28442.9926174,1.0,1.0,1
0,2044,32,0.0,30060.85064,1.0,1.0,1
0,2044,33,0.0,30828.7190945,1.0,1.0,1
0,2044,34,0.0,31441.0533975,1.0,1.0,1
0,2044,35,0.0,33078.4272333,1.0,1.0,1
0,2044,36,0.0,33154.155069,1.0,1.0,1
0,2044,37,0.0,35909.3659269,1.0,1.0,1
0,2044,38,0.0,36790.8317665,1.0,1.0,1
0,2044,39,0.0,36800.4793902,1.0,1.0,1
0,2044,40,0.0,46859.3939394,1.0,1.0,1
0,2044,41,0.0,46859.3939394,1.0,1.0,1
0,2044,42,0.0,46859.3939394,1.0,1.0,1
0,2044,43,0.0,48448.4402517,1.0,1.0,1
0,2044,44,0.0,177472.209021,1.0,1.0,1
0,2044,45,0.0,1000000.0,1.0,1.0,1
0,2045,0,8760.0,-17000.0,1.0,1.0,1
0,2045,1,8410.0,-17000.0,1.0,1.0,1
0,2045,2,8383.0,-17000.0,1.0,1.0,1
0,2045,3,8383.0,-17000.0,1.0,1.0,1
0,2045,4,8383.0,-17000.0,1.0,1.0,1
0,2045,5,8383.0,-17000.0,1.0,1.0,1
0,2045,6,8383.0,-17000.0,1.0,1.0,1
0,2045,7,8180.0,-17000.0,1.0,1.0,1
0,2045,8,8180.0,-17000.0,1.0,1.0,1
0,2045,9,8180.0,-17000.0,1.0,1.0,1
0,2045,10,7494.0,-17000.0,1.0,1.0,1
0,2045,11,7494.0,-17000.0,1.0,1.0,1
0,2045,12,7494.0,0.0,1.0,1.0,1
0,2045,13,5499.0,1.45e-06,1.0,1.0,1
0,2045,14,5499.0,1.45e-06,1.0,1.0,1
0,2045,15,5499.0,1.55563949477e-06,1.0,1.0,1
0,2045,16,4649.0,1202.27007519,1.0,1.0,1
0,2045,17,4649.0,2056.71361502,1.0,1.0,1
0,2045,18,4649.0,6000.0,1.0,1.0,1
0,2045,19,4649.0,22016.3954517,1.0,1.0,1
0,2045,20,3576.0,22253.5680269,1.0,1.0,1
0,2045,21,3576.0,22417.9966728,1.0,1.0,1
0,2045,22,1751.0,22722.3677103,1.0,1.0,1
0,2045,23,1751.0,23084.7843782,1.0,1.0,1
0,2045,24,98.0,23104.8449156,1.0,1.0,1
0,2045,25,98.0,23454.6403664,1.0,1.0,1
0,2045,26,34.0,24219.7417891,1.0,1.0,1
0,2045,27,34.0,24237.1353578,1.0,1.0,1
0,2045,28,34.0,25434.2021138,1.0,1.0,1
0,2045,29,34.0,26293.230165,1.0,1.0,1
0,2045,30,34.0,27593.8406077,1.0,1.0,1
0,2045,31,0.0,28558.7166665,1.0,1.0,1
0,2045,32,0.0,30204.2973596,1.0,1.0,1
0,2045,33,0.0,30977.3930803,1.0,1.0,1
0,2045,34,0.0,31590.629398,1.0,1.0,1
0,2045,35,0.0,33236.1886224,1.0,1.0,1
0,2045,36,0.0,33314.2755952,1.0,1.0,1
0,2045,37,0.0,36080.7733351,1.0,1.0,1
0,2045,38,0.0,36950.2323117,1.0,1.0,1
0,2045,39,0.0,36978.6108172,1.0,1.0,1
0,2045,40,0.0,47066.1818182,1.0,1.0,1
0,2045,41,0.0,47066.1818182,1.0,1.0,1
0,2045,42,0.0,47066.1818182,1.0,1.0,1
0,2045,43,0.0,48678.5676403,1.0,1.0,1
0,2045,44,0.0,175993.191155,1.0,1.0,1
0,2045,45,0.0,1000000.0,1.0,1.0,1
0,2046,0,8760.0,-17000.0,1.0,1.0,1
0,2046,1,8441.0,-17000.0,1.0,1.0,1
0,2046,2,8427.0,-17000.0,1.0,1.0,1
0,2046,3,8427.0,-17000.0,1.0,1.0,1
0,2046,4,8427.0,-17000.0,1.0,1.0,1
0,2046,5,8427.0,-17000.0,1.0,1.0,1
0,2046,6,8427.0,-17000.0,1.0,1.0,1
0,2046,7,8215.0,-17000.0,1.0,1.0,1
0,2046,8,8187.0,-17000.0,1.0,1.0,1
0,2046,9,8187.0,-17000.0,1.0,1.0,1
0,2046,10,7595.0,-17000.0,1.0,1.0,1
0,2046,11,7595.0,-17000.0,1.0,1.0,1
0,2046,12,7595.0,0.0,1.0,1.0,1
0,2046,13,5788.0,1.496e-06,1.0,1.0,1
0,2046,14,5788.0,1.496e-06,1.0,1.0,1
0,2046,15,5788.0,1.60499081668e-06,1.0,1.0,1
0,2046,16,5303.0,1202.27007519,1.0,1.0,1
0,2046,17,5303.0,2056.71361502,1.0,1.0,1
0,2046,18,5303.0,6000.0,1.0,1.0,1
0,2046,19,5303.0,22002.1346696,1.0,1.0,1
0,2046,20,4298.0,22452.2564949,1.0,1.0,1
0,2046,21,4298.0,22620.1717737,1.0,1.0,1
0,2046,22,2655.0,22915.0314125,1.0,1.0,1
0,2046,23,2655.0,23069.9142525,1.0,1.0,1
0,2046,24,67.0,23089.833566,1.0,1.0,1
