SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight,prefix
203.0,-203.0,-360.0,-195.0,800.0,-203.0,-1e+200,437063686.103,12304593.6657,437544879.239,459905525.748,414448703.726,418887011.751,457102075.23,20.0,1.51403025279e+14,0.384615384615,0.139275766017,0.166666666667,1.7855867438e-06,0.00892793371902,103
203.0,-203.0,-360.0,-195.0,900.0,-203.0,-1e+200,439638865.654,10881763.0443,440908602.814,459236493.833,417775906.48,418051450.096,453444172.884,20.0,1.18412766953e+14,0.384615384615,0.139275766017,0.166666666667,1.7855867438e-06,0.00892793371902,104
203.0,-203.0,-360.0,-195.0,1000.0,-203.0,-1e+200,435454569.347,8805254.87681,437253859.871,450393218.961,422554076.294,422758979.029,445196978.656,20.0,7.75325134456e+13,0.384615384615,0.139275766017,0.166666666667,1.7855867438e-06,0.00892793371902,105
203.0,-203.0,-360.0,-195.0,1100.0,-203.0,-1e+200,441695190.452,11884919.6469,443513262.095,458917590.732,414042632.778,419154468.84,457351000.623,20.0,1.41251315012e+14,0.384615384615,0.139275766017,0.166666666667,1.7855867438e-06,0.00892793371902,106
203.0,-203.0,-360.0,-195.0,1200.0,-203.0,-1e+200,436709228.842,10355691.8809,435667606.018,457511374.648,420265406.244,420516042.728,455901975.707,19.0,1.07240354332e+14,0.384615384615,0.0821727019499,0.166666666667,1.7855867438e-06,0.00526748089422,107
203.0,-203.0,-420.0,-190.0,500.0,-203.0,-1e+200,451090733.516,9180522.56864,451699143.039,464806559.194,430576945.602,437870886.397,463636125.075,16.0,8.42819946333e+13,0.192307692308,0.0696378830084,0.166666666667,1.7855867438e-06,0.00223198342976,109
203.0,-203.0,-360.0,-195.0,1218.0,-203.0,-1e+200,444801759.691,13610932.3738,445136372.7,461030137.333,413757515.996,415916454.603,459182635.296,20.0,1.85257480083e+14,0.384615384615,0.0125348189415,0.166666666667,1.7855867438e-06,0.000803514034712,108
203.0,-203.0,-420.0,-190.0,600.0,-203.0,-1e+200,453684366.768,12160623.7606,451969596.042,476830927.798,434007413.204,438587588.623,472595908.581,18.0,1.47880770247e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,110
203.0,-203.0,-420.0,-190.0,700.0,-203.0,-1e+200,453857044.874,10418189.6853,451526980.992,478470217.103,438152035.907,442198120.858,469941446.296,16.0,1.08538676319e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,111
203.0,-203.0,-420.0,-190.0,800.0,-203.0,-1e+200,459221780.108,13073813.9233,461061688.654,483532242.315,431509133.535,440466707.091,479120643.438,19.0,1.709246105e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,112
203.0,-203.0,-420.0,-190.0,900.0,-203.0,-1e+200,457604768.454,10494255.6589,455220603.072,479216125.151,437856270.639,443090920.373,473306102.536,19.0,1.10129401833e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,113
203.0,-203.0,-420.0,-190.0,1000.0,-203.0,-1e+200,455171273.64,10557486.4185,453167884.38,474352464.519,439259122.114,440607222.246,468512968.476,15.0,1.11460519478e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,114
203.0,-203.0,-420.0,-190.0,1100.0,-203.0,-1e+200,459713105.066,11009469.2466,461771347.942,478678294.797,442438787.137,443765422.965,477840912.779,17.0,1.21208413092e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,115
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,451521750.38,13617621.4612,453825141.066,467941213.131,419842408.892,427407344.209,467660386.413,20.0,1.85439614262e+14,0.192307692308,0.0696378830084,0.333333333333,1.7855867438e-06,0.00446396685951,118
203.0,-203.0,-420.0,-190.0,1200.0,-203.0,-1e+200,467685024.575,10048153.9356,465084159.999,489677537.722,453240661.854,454341205.002,485210329.885,15.0,1.00965397513e+14,0.192307692308,0.0821727019499,0.166666666667,1.7855867438e-06,0.00263374044711,116
203.0,-203.0,-420.0,-190.0,1218.0,-203.0,-1e+200,456848167.098,8159404.45192,459209242.433,468098770.108,440754157.757,440970261.365,465339474.854,16.0,6.657588101e+13,0.192307692308,0.0125348189415,0.166666666667,1.7855867438e-06,0.000401757017356,117
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,449571144.034,10303810.5682,451406821.21,466305273.07,424955006.223,435459367.485,461937875.828,20.0,1.06168512225e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,119
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,452183499.051,10988587.6997,455607266.696,469954530.178,434561263.079,434843155.479,469832105.81,19.0,1.20749059634e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,120
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,451222126.956,15461102.8264,449847448.216,485740594.414,427619992.925,428863921.238,482693421.224,19.0,2.3904570061e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,121
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,459265794.469,15131234.9126,462141290.478,487447747.145,431306832.915,435620177.315,478492778.448,19.0,2.28954269979e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,122
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,459158255.516,10758820.2926,454897577.374,480565494.576,444400326.228,446964411.086,478448189.387,20.0,1.15752214089e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,123
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,460974119.563,14730200.5426,460761705.661,489085461.403,434223850.072,441778613.172,480849201.129,20.0,2.16978808027e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,124
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,452941351.372,9998616.51569,452479447.323,470629864.397,427749288.858,437323614.35,465295049.577,20.0,9.99723322278e+13,0.192307692308,0.0821727019499,0.333333333333,1.7855867438e-06,0.00526748089422,125
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,461256939.371,13746430.9061,464661866.053,482130862.025,433101995.377,437628645.147,479876832.249,20.0,1.88964362655e+14,0.192307692308,0.0125348189415,0.333333333333,1.7855867438e-06,0.000803514034712,126
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,435734518.651,12068405.2424,433223918.341,458281511.9,420092597.021,421240723.51,454551270.446,20.0,1.45646405094e+14,0.192307692308,0.0696378830084,0.333333333333,1.7855867438e-06,0.00446396685951,127
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,446991057.464,13691507.5501,444599579.756,466762153.406,427332017.302,429709556.835,466758479.642,20.0,1.87457378994e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,128
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,446789735.901,10696122.7463,444953404.155,464746581.687,425812716.736,427894358.882,463391875.97,20.0,1.14407041803e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,129
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,448629132.321,12587570.4263,450529643.915,475515655.333,422314420.967,432106183.146,468945057.492,20.0,1.58446929237e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,130
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,446558326.163,11083493.5344,447415189.737,473394973.929,429170832.886,430565237.474,458865709.232,19.0,1.22843828928e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,131
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,448525197.707,13305491.1691,446699451.981,481336221.169,425905389.703,428758271.94,468530786.439,20.0,1.7703609525e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,132
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,447862399.865,12958858.2596,447644152.786,468108853.664,415164339.025,423654263.504,467004781.357,20.0,1.67932007393e+14,0.192307692308,0.139275766017,0.333333333333,1.7855867438e-06,0.00892793371902,133
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,451173776.674,14758297.4383,449646738.683,477505448.841,415501423.39,428448971.008,468807189.457,20.0,2.17807343276e+14,0.192307692308,0.0821727019499,0.333333333333,1.7855867438e-06,0.00526748089422,134
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,443372651.796,11179822.9865,442040477.963,474531394.622,428086654.257,430114508.343,458908818.096,20.0,1.2498844201e+14,0.192307692308,0.0125348189415,0.333333333333,1.7855867438e-06,0.000803514034712,135
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,430716677.791,10994496.693,430837444.299,447580491.717,410153207.202,414125777.483,447109548.493,19.0,1.20878957533e+14,0.192307692308,0.0696378830084,0.166666666667,1.7855867438e-06,0.00223198342976,136
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,435186554.115,12809524.1188,437586169.666,452790547.192,411863789.987,414322764.628,450948137.882,19.0,1.6408390815e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,137
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,436159272.307,11301310.9292,440710191.593,452011883.411,415796318.707,419934202.595,451733363.901,20.0,1.27719628718e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,138
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,439389367.42,11369276.3423,439330277.134,455926079.015,421621791.683,423517322.937,454830908.812,19.0,1.29260444548e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,139
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,438763123.412,10025305.002,437891535.276,459259481.221,425296526.569,427431517.962,459219991.881,20.0,1.00506740383e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,140
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,441916758.188,12517263.0215,445046625.514,461160717.594,422350582.467,423148062.709,457133031.104,20.0,1.5668187355e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,141
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,437519409.635,10861750.5957,439024328.677,464303224.533,417044661.52,422236491.805,449493912.071,20.0,1.17977626003e+14,0.192307692308,0.139275766017,0.166666666667,1.7855867438e-06,0.00446396685951,142
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,432070381.251,13635417.146,428431897.823,458412608.687,410063140.268,414289199.468,449352702.595,20.0,1.85924600745e+14,0.192307692308,0.0821727019499,0.166666666667,1.7855867438e-06,0.00263374044711,143
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,438988112.097,11264434.8538,438942567.45,456745349.902,416751741.962,419778920.351,454049907.469,19.0,1.26887492575e+14,0.192307692308,0.0125348189415,0.166666666667,1.7855867438e-06,0.000401757017356,144
