SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,ProbabilityWeight-Charger_capacity
203.0,-203.0,-190.0,-203.0,500.0,-203.0,-1e+200,276321377.613,17516177.6225,277275745.336,305528462.322,245465004.403,250391615.836,305245491.778,20.0,3.06816478503e+14,3.26605264877e-08,200,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,600.0,-203.0,-1e+200,268257371.76,20109789.2417,262079281.835,313127186.274,237991140.698,242923735.318,293935187.289,19.0,4.04403623348e+14,3.26605264877e-08,201,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,700.0,-203.0,-1e+200,285789199.425,17111733.1391,283991547.707,316894342.545,253594823.415,262363111.267,310178369.317,20.0,2.92811411023e+14,3.26605264877e-08,202,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,800.0,-203.0,-1e+200,278071357.27,19790087.348,280026151.237,320151452.069,230470607.885,244652280.684,302843460.136,19.0,3.91647557242e+14,3.26605264877e-08,203,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,900.0,-203.0,-1e+200,270196685.399,19708248.9729,263567777.914,307404782.961,236648035.528,244013841.732,300943369.062,20.0,3.88415077577e+14,3.26605264877e-08,204,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,1000.0,-203.0,-1e+200,269154330.192,19007170.8612,264334196.879,323685918.519,243375907.826,247399389.358,305748391.261,20.0,3.61272544146e+14,3.26605264877e-08,205,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,1100.0,-203.0,-1e+200,269177908.425,16033623.2397,266532593.315,298460550.215,236720711.598,241760619.308,292696766.393,20.0,2.57077074193e+14,3.26605264877e-08,206,0.111111111111,0.0138888888889,3.67430922986e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,1200.0,-203.0,-1e+200,260406585.865,23028913.8157,256718397.315,305270021.05,209333804.989,229259399.481,295213815.193,20.0,5.30330871529e+14,3.26605264877e-08,207,0.0655555555556,0.0138888888889,2.16784244562e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,1218.0,-203.0,-1e+200,263517647.062,17994438.0634,267570695.811,294899125.785,225732944.456,236325557.37,290288542.011,20.0,3.23799801217e+14,3.26605264877e-08,208,0.0555555555556,0.0138888888889,1.83715461493e-05,0.0238095238095
203.0,-203.0,-190.0,-203.0,1300.0,-203.0,-1e+200,264145906.328,19809222.4011,263785019.058,296200656.928,229087721.447,237413459.566,295795877.676,19.0,3.92405292135e+14,3.26605264877e-08,209,0.0455555555556,0.0138888888889,1.50646678424e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,400.0,-203.0,-1e+200,265331590.73,20490282.5466,263891595.629,297370769.419,217545397.728,237404461.128,293892625.639,20.0,4.19851678839e+14,3.26605264877e-08,210,0.0555555555556,0.0185185185185,2.44953948658e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,500.0,-203.0,-1e+200,266910409.232,20840827.6429,270205476.192,319955119.467,234130042.057,234514997.663,285483800.319,20.0,4.3434009684e+14,3.26605264877e-08,211,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,600.0,-203.0,-1e+200,257955450.108,20083556.7663,259181100.617,313076796.845,223446811.819,224278935.082,290105398.409,20.0,4.03349252384e+14,3.26605264877e-08,212,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,700.0,-203.0,-1e+200,253696204.334,15754573.5839,254365926.208,288125945.684,227967324.401,233541507.815,275920944.284,20.0,2.4820658881e+14,3.26605264877e-08,213,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,800.0,-203.0,-1e+200,260009596.978,12157546.9995,263255729.825,279139101.333,226857228.39,242282882.937,273463914.142,20.0,1.47805949044e+14,3.26605264877e-08,214,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,900.0,-203.0,-1e+200,260390441.47,19371903.1675,262639763.496,296345802.116,228801874.15,231049331.882,289357332.595,20.0,3.75270632329e+14,3.26605264877e-08,215,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,1000.0,-203.0,-1e+200,248774440.893,16796500.0764,244693891.497,277578712.933,224521493.034,226873799.848,276845063.416,19.0,2.82122414818e+14,3.26605264877e-08,216,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,1100.0,-203.0,-1e+200,258375924.999,22812821.3615,252206395.712,299784028.295,209597054.784,226371979.208,296256715.501,20.0,5.20424818471e+14,3.26605264877e-08,217,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,1200.0,-203.0,-1e+200,248304095.11,14404339.1453,249007992.312,272496622.087,222246950.957,226156831.21,266075994.226,20.0,2.07484986214e+14,3.26605264877e-08,218,0.0655555555556,0.0185185185185,2.89045659416e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,1218.0,-203.0,-1e+200,252439158.481,19637574.2419,250686655.051,292134979.901,218091675.165,225856249.009,281108230.025,20.0,3.85634322106e+14,3.26605264877e-08,219,0.0555555555556,0.0185185185185,2.44953948658e-05,0.0238095238095
203.0,-203.0,-180.0,-203.0,1300.0,-203.0,-1e+200,256472818.985,21938793.7379,262208672.738,294801526.83,218006039.127,221370841.276,289108072.317,20.0,4.81310670674e+14,3.26605264877e-08,220,0.0455555555556,0.0185185185185,2.00862237899e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,400.0,-203.0,-1e+200,254267333.317,13179259.0722,252505075.961,278848230.242,227820344.465,240027453.623,277001300.403,20.0,1.73692869693e+14,3.26605264877e-08,221,0.0555555555556,0.0185185185185,2.44953948658e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,500.0,-203.0,-1e+200,252861384.821,19524867.746,248064525.682,313297526.265,228603807.638,235048296.494,274924701.972,19.0,3.81220460501e+14,3.26605264877e-08,222,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,600.0,-203.0,-1e+200,244282152.048,15819802.2134,241914916.063,277736455.014,215645227.767,224263930.097,267192671.647,19.0,2.50266142071e+14,3.26605264877e-08,223,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,700.0,-203.0,-1e+200,247212404.999,18883873.4482,252410135.122,281567560.385,217614487.201,222036017.328,272719156.439,20.0,3.56600676409e+14,3.26605264877e-08,224,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,800.0,-203.0,-1e+200,245292406.457,15510009.235,244990336.308,284513148.373,213840655.348,220783959.045,261994604.628,20.0,2.40560386469e+14,3.26605264877e-08,225,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,900.0,-203.0,-1e+200,244099341.254,17069621.1938,245089920.673,275739883.82,214132548.425,221328601.89,275595389.589,18.0,2.913719677e+14,3.26605264877e-08,226,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,1000.0,-203.0,-1e+200,235786853.622,17711745.166,237178167.99,280419247.838,207637004.918,211566056.015,261989723.697,18.0,3.13705916827e+14,3.26605264877e-08,227,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,1100.0,-203.0,-1e+200,235983782.486,17239153.6835,232391408.646,268638531.336,205085861.618,216477017.925,263244667.735,20.0,2.97188419723e+14,3.26605264877e-08,228,0.111111111111,0.0185185185185,4.89907897315e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,1200.0,-203.0,-1e+200,230635635.066,13592152.284,232506951.949,247872631.644,205823275.298,210837540.863,247375627.545,20.0,1.84746603711e+14,3.26605264877e-08,229,0.0655555555556,0.0185185185185,2.89045659416e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,1218.0,-203.0,-1e+200,234693708.756,15203155.4598,236589054.453,259210929.718,204351758.177,212609218.249,258134556.454,20.0,2.31135935934e+14,3.26605264877e-08,230,0.0555555555556,0.0185185185185,2.44953948658e-05,0.0238095238095
203.0,-203.0,-170.0,-203.0,1300.0,-203.0,-1e+200,236975175.994,20471959.4985,239563817.878,269464745.019,192857306.065,209187245.116,265877546.934,20.0,4.19101125708e+14,3.26605264877e-08,231,0.0455555555556,0.0185185185185,2.00862237899e-05,0.0238095238095
203.0,-203.0,-160.0,-203.0,400.0,-203.0,-1e+200,232931599.697,12693162.7126,232613367.855,263104712.75,212364297.93,214725093.43,255173647.008,20.0,1.61116379648e+14,3.26605264877e-08,232,0.0555555555556,0.287037037037,0.000379678620419,0.0238095238095
203.0,-203.0,-160.0,-203.0,500.0,-203.0,-1e+200,236633885.766,18407643.1078,235401253.646,264965266.16,204869701.735,207423640.693,264833778.27,20.0,3.38841324784e+14,3.26605264877e-08,233,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,600.0,-203.0,-1e+200,228779278.408,18954556.9858,232195600.653,253661549.698,196812083.884,198462969.667,251928015.58,20.0,3.59275230527e+14,3.26605264877e-08,234,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,700.0,-203.0,-1e+200,230060910.129,16272983.8341,232871323.789,267552377.999,194141376.857,211164515.787,250818071.214,20.0,2.64810002865e+14,3.26605264877e-08,235,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,800.0,-203.0,-1e+200,223962488.606,14996012.1862,222963055.803,248208108.042,195831940.591,204878452.394,244635310.368,20.0,2.24880381489e+14,3.26605264877e-08,236,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,900.0,-203.0,-1e+200,226202250.525,22748831.1988,222537310.457,261373887.736,189890843.676,192080117.606,259779193.736,20.0,5.17509320913e+14,3.26605264877e-08,237,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,1000.0,-203.0,-1e+200,223614920.804,13601262.6895,222530629.977,258750401.136,207888943.404,209611011.283,247440926.516,19.0,1.8499434675e+14,3.26605264877e-08,238,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,1100.0,-203.0,-1e+200,221441871.978,14091434.8741,222707429.469,254237161.231,195453870.574,199547392.86,237374083.343,20.0,1.98568536811e+14,3.26605264877e-08,239,0.111111111111,0.287037037037,0.000759357240839,0.0238095238095
203.0,-203.0,-160.0,-203.0,1200.0,-203.0,-1e+200,226293449.848,18873593.9902,231680807.669,254867169.187,169722029.414,206038881.949,248617994.181,20.0,3.56212550108e+14,3.26605264877e-08,240,0.0655555555556,0.287037037037,0.000448020772095,0.0238095238095
203.0,-203.0,-160.0,-203.0,1218.0,-203.0,-1e+200,216373683.647,16268579.8352,216190532.896,247430959.762,196220549.423,196569927.826,239878504.35,20.0,2.64666689853e+14,3.26605264877e-08,241,0.0555555555556,0.287037037037,0.000379678620419,0.0238095238095
203.0,-203.0,-160.0,-203.0,1300.0,-203.0,-1e+200,224042164.913,17767970.1383,230250741.336,245827680.626,190912588.751,200004198.783,245612499.138,18.0,3.15700762836e+14,3.26605264877e-08,242,0.0455555555556,0.287037037037,0.000311336468744,0.0238095238095
203.0,-203.0,140.0,-203.0,400.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,243,0.0555555555556,0.277777777778,0.000367430922986,0.0238095238095
203.0,-203.0,140.0,-203.0,500.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,244,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,600.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,245,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,700.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,246,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,800.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,247,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,900.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,248,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,1000.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,249,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,1100.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,250,0.111111111111,0.277777777778,0.000734861845973,0.0238095238095
203.0,-203.0,140.0,-203.0,1200.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,251,0.0655555555556,0.277777777778,0.000433568489124,0.0238095238095
203.0,-203.0,140.0,-203.0,1218.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,252,0.0555555555556,0.277777777778,0.000367430922986,0.0238095238095
203.0,-203.0,140.0,-203.0,1300.0,-203.0,-1e+200,0.0,0.0,,,,,,20.0,0.0,3.26605264877e-08,253,0.0455555555556,0.277777777778,0.000301293356849,0.0238095238095
203.0,-203.0,-400.0,-200.0,400.0,-203.0,-1e+200,406513005.406,24975205.6266,406003828.353,454167482.065,370491976.793,375006617.976,450605874.188,20.0,6.2376089609e+14,3.26605264877e-08,254,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-400.0,-200.0,500.0,-203.0,-1e+200,409700181.19,22987362.317,408339219.873,463952845.01,380893270.234,382186939.515,450116072.106,20.0,5.28418826294e+14,3.26605264877e-08,255,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,600.0,-203.0,-1e+200,432093045.394,19970326.6869,430876736.002,482973095.017,390303213.495,411660264.791,468653026.997,20.0,3.98813947983e+14,3.26605264877e-08,256,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,800.0,-203.0,-1e+200,441722820.552,20944350.5696,441214120.096,478862567.024,402286369.881,409613315.719,472760473.883,20.0,4.38665820781e+14,3.26605264877e-08,258,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,700.0,-203.0,-1e+200,435822202.896,25685985.3727,433677244.734,481969945.814,391197182.411,399584548.022,479628143.688,20.0,6.59769844566e+14,3.26605264877e-08,257,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,900.0,-203.0,-1e+200,435764809.372,26220165.0146,434978543.66,487666159.765,392789405.141,401602034.079,473614404.284,20.0,6.87497053392e+14,3.26605264877e-08,259,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,1000.0,-203.0,-1e+200,438066394.949,26955084.4915,432618887.94,497423997.887,397490988.398,400661457.706,482150109.32,20.0,7.26576579944e+14,3.26605264877e-08,260,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,1100.0,-203.0,-1e+200,439934233.77,27194351.9267,438778830.262,501812113.34,389001559.671,404956662.84,475881405.732,20.0,7.39532776712e+14,3.26605264877e-08,261,0.111111111111,0.0185185185185,0.000130642105951,0.0634920634921
203.0,-203.0,-400.0,-200.0,1200.0,-203.0,-1e+200,443069973.289,20168639.2336,442782365.591,473774164.206,407208102.156,408429658.116,469657332.57,20.0,4.06774008535e+14,3.26605264877e-08,262,0.0655555555556,0.0185185185185,7.70788425109e-05,0.0634920634921
203.0,-203.0,-400.0,-200.0,1218.0,-203.0,-1e+200,442840408.301,29085686.9839,435708706.404,513604100.48,401472611.595,409428482.839,495745949.259,20.0,8.45977187326e+14,3.26605264877e-08,263,0.0555555555556,0.0185185185185,6.53210529754e-05,0.0634920634921
203.0,-203.0,-400.0,-200.0,1300.0,-203.0,-1e+200,431873732.633,24229930.2095,429396377.119,477249292.347,396541567.667,402348685.132,476423931.128,20.0,5.87089517955e+14,3.26605264877e-08,264,0.0455555555556,0.0185185185185,5.35632634398e-05,0.0634920634921
203.0,-203.0,-380.0,-200.0,400.0,-203.0,-1e+200,405112943.854,25642722.6364,405652252.896,451139847.109,354811755.158,372562975.399,448501427.165,20.0,6.57549224207e+14,3.26605264877e-08,265,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-380.0,-200.0,500.0,-203.0,-1e+200,420294892.053,22446376.8852,416462812.328,463948046.444,390036990.591,390793581.863,459263687.317,20.0,5.03839835273e+14,3.26605264877e-08,266,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,600.0,-203.0,-1e+200,417544205.001,17270543.4783,413776231.208,444159143.584,384335392.078,393856308.275,443483770.909,20.0,2.98271672036e+14,3.26605264877e-08,267,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,700.0,-203.0,-1e+200,421799822.825,19575823.5165,422696769.543,448344673.865,389452055.503,391973375.811,448007364.182,20.0,3.83212866349e+14,3.26605264877e-08,268,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,800.0,-203.0,-1e+200,419168398.728,27447747.4123,418056668.105,479180139.905,366530998.285,384807970.724,454021688.492,20.0,7.53378838008e+14,3.26605264877e-08,269,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,900.0,-203.0,-1e+200,427036065.71,19394130.0793,427808306.002,467985805.696,389427091.937,391746170.414,452698738.057,20.0,3.76132281534e+14,3.26605264877e-08,270,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,1000.0,-203.0,-1e+200,428802834.72,24634141.5542,422629967.187,479071155.777,388638093.793,403197438.792,474848396.453,20.0,6.06840930114e+14,3.26605264877e-08,271,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,1100.0,-203.0,-1e+200,429121706.507,16567954.3886,431540877.454,462300889.721,390661244.53,406815280.721,449881727.731,20.0,2.74497112622e+14,3.26605264877e-08,272,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-380.0,-200.0,1200.0,-203.0,-1e+200,432928606.648,25216784.82,434448377.464,507150092.46,396929137.81,398141812.713,457512015.62,20.0,6.35886236657e+14,3.26605264877e-08,273,0.0655555555556,0.037037037037,0.000154157685022,0.0634920634921
203.0,-203.0,-380.0,-200.0,1218.0,-203.0,-1e+200,438659782.866,16442458.5889,437870930.294,470583008.961,415309735.44,417172924.811,465071816.961,20.0,2.70354444448e+14,3.26605264877e-08,274,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-380.0,-200.0,1300.0,-203.0,-1e+200,446577910.404,20142812.7888,445875450.414,498093000.037,413108456.453,416714732.215,472994330.574,20.0,4.05732907047e+14,3.26605264877e-08,275,0.0455555555556,0.037037037037,0.00010712652688,0.0634920634921
203.0,-203.0,-360.0,-200.0,400.0,-203.0,-1e+200,389775441.124,17573330.3758,392091650.614,416046745.428,358678719.864,363452962.012,413939624.922,20.0,3.08821940498e+14,3.26605264877e-08,276,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-360.0,-200.0,500.0,-203.0,-1e+200,398709670.65,20995910.4286,392652454.545,443601519.796,362759215.963,370461571.033,429944555.762,20.0,4.40828254725e+14,3.26605264877e-08,277,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,600.0,-203.0,-1e+200,413306395.545,20505322.3255,412753149.362,446193526.207,380274725.562,382537637.105,442257275.767,20.0,4.20468243671e+14,3.26605264877e-08,278,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,700.0,-203.0,-1e+200,409401211.949,18783916.7896,408891304.982,444851096.447,384559524.815,385667594.833,435552186.802,20.0,3.52835529957e+14,3.26605264877e-08,279,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,800.0,-203.0,-1e+200,408134114.268,24050015.4759,406876280.497,451403596.829,357157549.756,371414639.504,450661331.512,20.0,5.78403244389e+14,3.26605264877e-08,280,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,900.0,-203.0,-1e+200,416255066.415,23544978.3777,409316170.571,463593820.684,387430348.555,387867254.913,453795169.386,20.0,5.54366006807e+14,3.26605264877e-08,281,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,1000.0,-203.0,-1e+200,429236776.572,27778778.7795,432355418.951,487509261.934,381553852.91,381596821.203,469431218.995,20.0,7.71660550479e+14,3.26605264877e-08,282,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,1100.0,-203.0,-1e+200,423068456.981,26230969.6448,419731486.044,472588067.701,380381330.935,383140991.83,456613075.303,20.0,6.88063768508e+14,3.26605264877e-08,283,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-360.0,-200.0,1200.0,-203.0,-1e+200,423264032.41,25588255.6761,427065806.982,480335056.012,372034894.697,377329174.6,457304916.049,20.0,6.54758828543e+14,3.26605264877e-08,284,0.0655555555556,0.037037037037,0.000154157685022,0.0634920634921
203.0,-203.0,-360.0,-200.0,1218.0,-203.0,-1e+200,420024754.401,21061775.5303,413326769.312,473944397.033,392073425.115,396329002.192,450664743.586,20.0,4.43598388488e+14,3.26605264877e-08,285,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-360.0,-200.0,1300.0,-203.0,-1e+200,424808438.115,20296911.0904,428385779.782,454033227.953,395466956.721,396192259.133,453242308.115,20.0,4.1196459981e+14,3.26605264877e-08,286,0.0455555555556,0.037037037037,0.00010712652688,0.0634920634921
203.0,-203.0,-340.0,-200.0,400.0,-203.0,-1e+200,395037720.422,26366334.6335,387369537.673,458542093.486,357156888.793,364002954.761,437904974.991,20.0,6.95183602004e+14,3.26605264877e-08,287,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-340.0,-200.0,500.0,-203.0,-1e+200,395057316.619,21723871.6199,392945898.16,438530895.641,350819700.697,370471179.713,427421940.262,20.0,4.71926598156e+14,3.26605264877e-08,288,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,600.0,-203.0,-1e+200,398846555.361,19501172.1981,398828309.396,438831809.872,359095023.383,369934859.461,433425019.813,20.0,3.80295717099e+14,3.26605264877e-08,289,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,700.0,-203.0,-1e+200,405823690.697,22356878.5219,397997150.96,456246516.032,371422038.251,378498718.023,438134131.902,20.0,4.99830017242e+14,3.26605264877e-08,290,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,800.0,-203.0,-1e+200,403144820.439,21696356.7964,402783522.796,445216029.995,364983587.473,369762662.099,437680486.687,20.0,4.70731898237e+14,3.26605264877e-08,291,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,900.0,-203.0,-1e+200,415552271.706,21123601.6682,413211505.708,470324455.504,364045382.301,397562505.501,449588724.639,20.0,4.46206547435e+14,3.26605264877e-08,292,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,1000.0,-203.0,-1e+200,410463686.867,19236975.7264,410119652.221,436191284.276,384032951.438,386186777.273,435983704.405,20.0,3.700612351e+14,3.26605264877e-08,293,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,1100.0,-203.0,-1e+200,412313538.062,28076162.206,406511148.355,486833025.293,371748888.766,380696884.607,443806249.604,20.0,7.88270884216e+14,3.26605264877e-08,294,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-340.0,-200.0,1200.0,-203.0,-1e+200,405828220.981,21750365.7216,406495943.858,437710578.688,369645391.554,377219920.056,433509329.897,20.0,4.73078409023e+14,3.26605264877e-08,295,0.0655555555556,0.037037037037,0.000154157685022,0.0634920634921
203.0,-203.0,-340.0,-200.0,1218.0,-203.0,-1e+200,418365596.773,32766174.543,415397529.189,468492099.122,360120247.809,364767330.928,457730233.547,20.0,1.07362219418e+15,3.26605264877e-08,296,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-340.0,-200.0,1300.0,-203.0,-1e+200,421465907.524,26697967.1083,415949494.83,464818178.194,376254960.416,385993953.843,463631498.902,20.0,7.12781447714e+14,3.26605264877e-08,297,0.0455555555556,0.037037037037,0.00010712652688,0.0634920634921
203.0,-203.0,-320.0,-200.0,400.0,-203.0,-1e+200,383169447.317,23629205.1452,380708047.4,427671644.733,341626820.848,344890994.861,418685349.892,20.0,5.58339335793e+14,3.26605264877e-08,298,0.0555555555556,0.037037037037,0.000130642105951,0.0634920634921
203.0,-203.0,-320.0,-200.0,500.0,-203.0,-1e+200,385461210.599,25984024.5674,378635767.904,442522919.444,351236453.71,355059388.365,431828046.19,20.0,6.75169532718e+14,3.26605264877e-08,299,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,600.0,-203.0,-1e+200,382176250.947,17542525.8488,386620051.432,414509825.107,356376310.989,357694114.322,409327514.522,20.0,3.07740213155e+14,3.26605264877e-08,300,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,700.0,-203.0,-1e+200,399064798.159,18147320.3834,397088192.248,433161077.956,368234060.167,371782747.876,427194263.88,20.0,3.29325237096e+14,3.26605264877e-08,301,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,800.0,-203.0,-1e+200,396134204.537,25060317.7137,392824067.423,452341781.709,360283833.934,364621323.316,435766125.658,20.0,6.28019523914e+14,3.26605264877e-08,302,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,900.0,-203.0,-1e+200,398557787.096,21262011.4221,397335208.842,442572130.039,356606265.077,370368490.208,425032197.38,20.0,4.52073129713e+14,3.26605264877e-08,303,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
203.0,-203.0,-320.0,-200.0,1000.0,-203.0,-1e+200,396949704.996,27926603.6161,390724577.159,457390711.558,350306698.968,363848218.845,441699511.413,20.0,7.7989518953e+14,3.26605264877e-08,304,0.111111111111,0.037037037037,0.000261284211901,0.0634920634921
