SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-TES_capacity,prefix,ProbabilityWeight-Charger_capacity
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,277763172.452,17833773.1548,275365414.008,316427066.024,252330935.39,254320066.581,300861396.169,20.0,3.18043464937e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,201,0.0454545454545
203.0,-203.0,-190.0,-195.0,700.0,-203.0,-1e+200,270560078.987,16072106.5256,275248484.316,292976621.972,234328145.348,242409309.217,290927132.976,20.0,2.58312608171e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,202,0.0454545454545
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,264679868.186,20478822.7002,265901162.801,317322832.615,226451349.624,229503040.401,294245360.13,20.0,4.19382179187e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,203,0.0454545454545
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,270006542.223,23225380.9792,273526790.361,329166252.049,227533772.802,240937101.911,304083528.749,20.0,5.3941832163e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,204,0.0454545454545
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,262320054.064,21068128.6798,257443964.726,308447806.799,227422963.037,233286694.901,302674289.631,20.0,4.43866046068e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,205,0.0454545454545
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,277247993.319,18601480.5661,284894372.407,304091334.924,242783905.887,246712824.066,297391450.307,20.0,3.46015079251e+14,0.0138888888889,7.01459034792e-05,3.74111485223e-08,0.111111111111,206,0.0454545454545
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,262139484.713,18720802.0778,261095676.152,299325893.476,226261873.918,236183054.893,298619977.276,20.0,3.50468430437e+14,0.0138888888889,3.50729517396e-05,3.74111485223e-08,0.0555555555556,208,0.0454545454545
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,269736272.583,19561774.2346,267371353.553,306980966.06,238644604.026,240744126.199,303519808.823,20.0,3.82663011206e+14,0.0138888888889,4.13860830527e-05,3.74111485223e-08,0.0655555555556,207,0.0454545454545
203.0,-203.0,-180.0,-195.0,400.0,-203.0,-1e+200,268495874.655,19294098.6118,268177487.608,297664434.461,230236041.448,237784136.721,297275962.059,20.0,3.72262241244e+14,0.0185185185185,4.67639356528e-05,3.74111485223e-08,0.0555555555556,210,0.0454545454545
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,267789245.88,21986914.0413,261966824.599,314047897.27,232505411.337,238858421.825,305429545.046,20.0,4.83424389058e+14,0.0138888888889,2.87598204265e-05,3.74111485223e-08,0.0455555555556,209,0.0454545454545
203.0,-203.0,-180.0,-195.0,500.0,-203.0,-1e+200,251115450.03,16398038.4222,253242290.585,277966386.75,220785677.537,224627013.511,272988930.203,20.0,2.68895664096e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,211,0.0454545454545
203.0,-203.0,-180.0,-195.0,600.0,-203.0,-1e+200,261556698.219,15683171.3507,260110379.945,297850364.699,236725570.222,241859432.907,287910242.871,20.0,2.45961863614e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,212,0.0454545454545
203.0,-203.0,-180.0,-195.0,700.0,-203.0,-1e+200,261262166.265,19495094.8817,258298586.706,289560435.751,225210285.197,233277196.015,288797199.103,20.0,3.80058724446e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,213,0.0454545454545
203.0,-203.0,-180.0,-195.0,800.0,-203.0,-1e+200,253778002.945,14168243.5844,251640632.706,278078101.255,230118985.905,232233902.542,277980558.2,20.0,2.00739126267e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,214,0.0454545454545
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,253223120.032,15738768.0237,254398002.682,281677937.572,226461381.394,232333164.388,275785833.324,20.0,2.47708818904e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,216,0.0454545454545
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,252478818.481,18691047.2595,250969357.315,279291955.913,200983940.228,229667009.901,278244292.532,20.0,3.49355247657e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,215,0.0454545454545
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,254726437.683,17576190.7383,258031152.882,283918183.29,227181327.512,229783443.097,277681825.939,20.0,3.08922480868e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,217,0.0454545454545
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,254284547.627,20364260.2288,255568296.147,291635494.691,215623488.553,222429826.014,284905010.928,20.0,4.14703094668e+14,0.0185185185185,5.51814440703e-05,3.74111485223e-08,0.0655555555556,218,0.0454545454545
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,251916479.335,14841989.7197,250806310.299,284223784.918,228229436.891,228790103.24,268843146.389,20.0,2.2028465884e+14,0.0185185185185,4.67639356528e-05,3.74111485223e-08,0.0555555555556,219,0.0454545454545
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,248377812.829,16902199.066,249533606.759,287127852.804,209863016.327,228078079.862,268211643.382,20.0,2.85684333266e+14,0.0185185185185,3.83464272353e-05,3.74111485223e-08,0.0455555555556,220,0.0454545454545
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,249625523.71,16783746.1954,252129608.923,275562163.394,215892065.861,226627554.64,271667704.469,20.0,2.81694136351e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,222,0.0454545454545
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,261656060.26,22197082.6411,258348435.946,313907755.728,226840044.308,229226827.904,294436196.167,20.0,4.92710477778e+14,0.0185185185185,4.67639356528e-05,3.74111485223e-08,0.0555555555556,221,0.0454545454545
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,251057818.825,15175862.919,248538378.384,280732153.991,220323875.053,226372463.821,275591572.688,20.0,2.30306815337e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,224,0.0454545454545
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,247075072.819,17887858.9989,250063591.573,271738177.803,216285194.236,216456958.498,271261273.657,20.0,3.19975499564e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,223,0.0454545454545
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,236648667.993,16499731.514,236755663.73,270545976.721,200079120.473,212069173.416,261722659.58,20.0,2.72241140035e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,226,0.0454545454545
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,240165419.546,14706822.1299,241597110.631,267834787.669,213065442.849,219802687.494,259484961.611,20.0,2.16290617161e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,225,0.0454545454545
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,240589072.953,17394553.0025,238906181.021,282508763.601,212266889.342,219874432.146,270533631.961,20.0,3.02570474157e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,228,0.0454545454545
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,241109272.35,19954537.176,235935727.563,296268509.689,217324629.068,219018664.171,268943490.354,20.0,3.98183553907e+14,0.0185185185185,9.35278713056e-05,3.74111485223e-08,0.111111111111,227,0.0454545454545
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,236937134.133,19748045.8083,237177446.007,283844146.126,208952166.545,209266924.564,270770398.152,20.0,3.89985313249e+14,0.0185185185185,4.67639356528e-05,3.74111485223e-08,0.0555555555556,230,0.0454545454545
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,240334854.753,15623826.4404,239193237.595,269433609.544,215517499.145,217085294.858,267881678.274,20.0,2.4410395264e+14,0.0185185185185,5.51814440703e-05,3.74111485223e-08,0.0655555555556,229,0.0454545454545
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,232450663.633,18205688.8366,233867912.654,265247077.571,201058378.466,204634399.9,256429558.924,20.0,3.31447106017e+14,0.0185185185185,3.83464272353e-05,3.74111485223e-08,0.0455555555556,231,0.0454545454545
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,237646010.058,18788207.5448,239617074.719,274384810.125,200405938.967,208641120.418,259712916.546,20.0,3.52996742745e+14,0.287037037037,0.000724841002619,3.74111485223e-08,0.0555555555556,232,0.0454545454545
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,230837893.831,14062505.4389,233455221.878,263217030.636,203054703.674,210359134.126,251098971.019,20.0,1.97754059218e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,233,0.0454545454545
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,234357480.756,17240254.6262,231643742.078,279609675.262,211515578.333,215144852.202,262687752.663,20.0,2.97226379576e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,234,0.0454545454545
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,235265926.068,14974780.1553,233576614.128,265625830.041,209937983.148,212110525.856,261478504.276,20.0,2.24244040699e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,236,0.0454545454545
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,237669736.65,16839265.0952,240387160.353,263800614.204,202104166.861,205301263.226,261623982.506,20.0,2.83560848947e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,235,0.0454545454545
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,230245039.813,14374133.9797,228176675.87,258708761.442,209542877.605,209928008.892,254678535.828,20.0,2.06615727668e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,238,0.0454545454545
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,224389306.841,14778886.3404,223736854.974,256984799.955,199273531.598,200049928.365,244967915.685,20.0,2.18415481462e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,237,0.0454545454545
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,221435244.033,14223162.5858,222141257.526,248100503.619,197219479.856,198904200.932,246180036.042,20.0,2.02298353943e+14,0.287037037037,0.00144968200524,3.74111485223e-08,0.111111111111,239,0.0454545454545
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,214714983.602,13541073.5407,214055723.63,241470079.603,189449578.254,196380989.766,237015239.115,20.0,1.83360672634e+14,0.287037037037,0.00085531238309,3.74111485223e-08,0.0655555555556,240,0.0454545454545
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,224468075.641,16734975.0256,224295445.95,256878169.843,189363000.244,203952195.685,248426783.133,20.0,2.80059389108e+14,0.287037037037,0.000724841002619,3.74111485223e-08,0.0555555555556,241,0.0454545454545
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,218552430.019,12678760.8568,219868251.753,243890830.265,196269577.46,198462590.635,240951165.093,20.0,1.60750976864e+14,0.287037037037,0.000594369622147,3.74111485223e-08,0.0455555555556,242,0.0454545454545
