RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__naphtha,Dispatch__ft__production__diesel,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__h2,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,ProbabilityWeight,PointProbability,prefix
0,20.0,4,2015,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,100.130337238,1.0,1.0,1_0
0,20.0,4,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,44.947011581,1.0,1.0,1_0
0,20.0,4,2017,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,35.6666108351,1.0,1.0,1_0
0,20.0,4,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,106.996631905,1.0,1.0,1_0
0,20.0,4,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,30.1432741411,1.0,1.0,1_0
0,20.0,4,2020,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,21.1223681614,1.0,1.0,1_0
0,20.0,4,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,33.1752704739,1.0,1.0,1_0
0,20.0,4,2022,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,42.5944721856,1.0,1.0,1_0
0,20.0,4,2023,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,33.1163816638,1.0,1.0,1_0
0,20.0,4,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,187.656358069,1.0,1.0,1_0
0,20.0,4,2025,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,86.865504828,1.0,1.0,1_0
0,20.0,4,2026,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,46.8644767063,1.0,1.0,1_0
0,20.0,4,2027,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,38.1599839725,1.0,1.0,1_0
0,20.0,4,2028,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,57.5419753543,1.0,1.0,1_0
0,20.0,4,2029,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,41.2908398564,1.0,1.0,1_0
0,20.0,4,2030,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,19.2253284487,1.0,1.0,1_0
0,20.0,4,2031,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,38.1661813756,1.0,1.0,1_0
0,20.0,5,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,43.8277741688,1.0,1.0,1_0
0,20.0,5,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,34.6480868425,1.0,1.0,1_0
0,20.0,5,2014,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,41.9447631556,1.0,1.0,1_0
0,20.0,5,2015,1.0,894.0,22088.271,-878.96025,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13975328,-15274.752,-18504.747,-10252.63,0.0,0.0,0.729,36.1855933512,1.0,1.0,1_0
0,20.0,5,2016,1.0,894.0,22084.406,-878.80646,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.29354092,-15274.752,-18504.747,-10252.63,0.0,0.0,4.5936833,45.1037933976,1.0,1.0,1_0
0,20.0,5,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,27.8656973428,1.0,1.0,1_0
0,20.0,5,2018,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,38.4314253973,1.0,1.0,1_0
0,20.0,5,2019,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,23.0065943376,1.0,1.0,1_0
0,20.0,5,2020,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,26.2561587203,1.0,1.0,1_0
0,20.0,5,2021,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,60.1842824053,1.0,1.0,1_0
0,20.0,5,2022,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,30.8878052871,1.0,1.0,1_0
0,20.0,5,2023,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,37.9964345164,1.0,1.0,1_0
0,20.0,5,2024,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,51.5238050326,1.0,1.0,1_0
0,20.0,5,2025,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.25614449,0.0,0.0,32.3963520686,1.0,1.0,1_0
0,20.0,5,2026,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,25.1054363063,1.0,1.0,1_0
0,20.0,5,2027,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,24.3541878517,1.0,1.0,1_0
0,20.0,5,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,51.1762575341,1.0,1.0,1_0
0,20.0,5,2029,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,41.697597213,1.0,1.0,1_0
0,20.0,5,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,19.7901630589,1.0,1.0,1_0
0,20.0,5,2031,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,62.2969545928,1.0,1.0,1_0
0,20.0,6,2012,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,30.4385766313,1.0,1.0,1_0
0,20.0,6,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,50.8027840581,1.0,1.0,1_0
0,20.0,6,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,26.744361433,1.0,1.0,1_0
0,20.0,6,2015,1.0,894.0,22087.785,-878.94091,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.15909272,-15274.752,-18504.747,-10252.63,0.0,0.0,1.215,31.2127715944,1.0,1.0,1_0
0,20.0,6,2016,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,36.2423403309,1.0,1.0,1_0
0,20.0,6,2017,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,21.386102712,1.0,1.0,1_0
0,20.0,6,2018,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,33.502883634,1.0,1.0,1_0
0,20.0,6,2019,1.0,894.0,22083.434,-878.76778,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.33221979,-15274.752,-18504.747,-10252.63,0.0,0.0,5.5656833,88.2069390315,1.0,1.0,1_0
0,20.0,6,2020,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,20.9681284075,1.0,1.0,1_0
0,20.0,6,2021,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,62.0928486274,1.0,1.0,1_0
0,20.0,6,2022,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,28.8975944555,1.0,1.0,1_0
0,20.0,6,2023,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,40.4650965136,1.0,1.0,1_0
0,20.0,6,2024,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,68.9625323008,1.0,1.0,1_0
0,20.0,6,2025,1.0,894.0,22088.271,-878.96025,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13975328,-15274.752,-18504.747,-10252.63,0.0,0.0,0.729,36.3300549789,1.0,1.0,1_0
0,20.0,6,2026,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.25614449,0.0,0.0,29.2552449609,1.0,1.0,1_0
0,20.0,6,2027,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,34.6914923423,1.0,1.0,1_0
0,20.0,6,2028,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,33.1791560093,1.0,1.0,1_0
0,20.0,6,2029,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,30.1356820565,1.0,1.0,1_0
0,20.0,6,2030,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,33.9501364498,1.0,1.0,1_0
0,20.0,6,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,47.7454021378,1.0,1.0,1_0
0,20.0,7,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,30.6311030427,1.0,1.0,1_0
0,20.0,7,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,84.7701599135,1.0,1.0,1_0
0,20.0,7,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,5.8667453,-0.27,0.0,42.887805071,1.0,1.0,1_0
0,20.0,7,2015,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,36.5133514664,1.0,1.0,1_0
0,20.0,7,2016,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,24.3499606163,1.0,1.0,1_0
0,20.0,7,2017,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,31.2900199538,1.0,1.0,1_0
0,20.0,7,2018,1.0,894.0,22088.271,-878.96025,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13975328,-15274.752,-18504.747,-10252.63,0.0,0.0,0.729,43.0651929442,1.0,1.0,1_0
0,20.0,7,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,39.1211741601,1.0,1.0,1_0
0,20.0,7,2020,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,36.6959344009,1.0,1.0,1_0
0,20.0,7,2021,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,91.3531203632,1.0,1.0,1_0
0,20.0,7,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,33.2277453417,1.0,1.0,1_0
0,20.0,7,2023,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,65.620389483,1.0,1.0,1_0
0,20.0,7,2024,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,641.289152182,1.0,1.0,1_0
0,20.0,7,2025,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,36.9096726096,1.0,1.0,1_0
0,20.0,7,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,22.1695205292,1.0,1.0,1_0
0,20.0,7,2027,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,34.9010206078,1.0,1.0,1_0
0,20.0,7,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,35.8435056752,1.0,1.0,1_0
0,20.0,7,2029,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,66.0179614571,1.0,1.0,1_0
0,20.0,7,2030,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,25.4993499504,1.0,1.0,1_0
0,20.0,7,2031,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,122.957598427,1.0,1.0,1_0
0,20.0,8,2012,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,39.8823203726,1.0,1.0,1_0
0,20.0,8,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,80.549986437,1.0,1.0,1_0
0,20.0,8,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,337.705224536,1.0,1.0,1_0
0,20.0,8,2015,1.0,894.0,22083.191,-878.75811,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.34188951,-15274.752,-18504.747,-10252.63,0.0,0.0,5.8086833,221.048839279,1.0,1.0,1_0
0,20.0,8,2016,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,41.137470995,1.0,1.0,1_0
0,20.0,8,2017,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,24.8774441682,1.0,1.0,1_0
0,20.0,8,2018,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,43.4060496823,1.0,1.0,1_0
0,20.0,8,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,23.1937753745,1.0,1.0,1_0
0,20.0,8,2020,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,17.2562189409,1.0,1.0,1_0
0,20.0,8,2021,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,144.004737408,1.0,1.0,1_0
0,20.0,8,2022,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,34.4810872961,1.0,1.0,1_0
0,20.0,8,2023,1.0,894.0,22083.92,-878.78712,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.31288035,-15274.752,-18504.747,-10252.63,0.0,0.0,5.0796833,90.9458857724,1.0,1.0,1_0
0,20.0,8,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,195.929370292,1.0,1.0,1_0
0,20.0,8,2025,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,2.3053004,0.0,0.0,143.433810956,1.0,1.0,1_0
0,20.0,8,2026,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,43.6100850398,1.0,1.0,1_0
0,20.0,8,2027,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,21.1630952863,1.0,1.0,1_0
0,20.0,8,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,41.8873791576,1.0,1.0,1_0
0,20.0,8,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,34.3820023555,1.0,1.0,1_0
0,20.0,8,2030,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,17.9250953738,1.0,1.0,1_0
0,20.0,8,2031,1.0,894.0,22084.406,-878.80646,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.29354092,-15274.752,-18504.747,-10252.63,0.0,0.0,4.5936833,164.65,1.0,1.0,1_0
0,20.0,9,2012,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,30.3011109326,1.0,1.0,1_0
0,20.0,9,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,69.3924368771,1.0,1.0,1_0
0,20.0,9,2014,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,170.30479503,1.0,1.0,1_0
0,20.0,9,2015,1.0,894.0,22083.434,-878.76778,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.33221979,-15274.752,-18504.747,-10252.63,0.0,0.0,5.5656833,396.89,1.0,1.0,1_0
0,20.0,9,2016,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,81.7002425043,1.0,1.0,1_0
0,20.0,9,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,24.7572883177,1.0,1.0,1_0
0,20.0,9,2018,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,32.8774125378,1.0,1.0,1_0
0,20.0,9,2019,1.0,894.0,22086.327,-878.88289,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.21711102,-15274.752,-18504.747,-10252.63,0.0,0.0,2.673,158.319088426,1.0,1.0,1_0
0,20.0,9,2020,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,25.1448374597,1.0,1.0,1_0
0,20.0,9,2021,1.0,894.0,22088.514,-878.96992,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.13008357,-15274.752,-18504.747,-10252.63,0.0,0.0,0.486,52.8634130037,1.0,1.0,1_0
0,20.0,9,2022,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,34.1793539399,1.0,1.0,1_0
0,20.0,9,2023,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,55.9499233482,1.0,1.0,1_0
0,20.0,9,2024,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.51228898,0.0,0.0,287.126900734,1.0,1.0,1_0
0,20.0,9,2025,1.0,894.0,22083.191,-878.75811,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.34188951,-15274.752,-18504.747,-10252.63,0.0,0.0,5.8086833,396.89,1.0,1.0,1_0
0,20.0,9,2026,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,41.2771649938,1.0,1.0,1_0
0,20.0,9,2027,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,26.7209624103,1.0,1.0,1_0
0,20.0,9,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.25614449,0.0,0.0,38.4094340093,1.0,1.0,1_0
0,20.0,9,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,26.9167451041,1.0,1.0,1_0
0,20.0,9,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,14.5812490936,1.0,1.0,1_0
0,20.0,9,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,23.9885960193,1.0,1.0,1_0
0,20.0,10,2012,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,27.5882412448,1.0,1.0,1_0
0,20.0,10,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,36.6071620954,1.0,1.0,1_0
0,20.0,10,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,5.6106008,-0.27,0.0,560.35469933,1.0,1.0,1_0
0,20.0,10,2015,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,5.6106008,0.0,0.0,250.750966189,1.0,1.0,1_0
0,20.0,10,2016,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,33.9022553958,1.0,1.0,1_0
