RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__diesel,Dispatch__ft__production__h2,Dispatch__ft__production__co2,Dispatch__ft__production__naphta,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__CO2_source__production__co2,Dispatch__elec_market__production__electricity,Dispatch__naphta_market__production__naphta,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,prefix,ProbabilityWeight-CO2_source_capacity,ProbabilityWeight,ProbabilityWeight-h2_storage_capacity,PointProbability
0,2018,14,14.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,118.052081869,1,1.0,1.0,1.0,5e-56
0,2018,14,15.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9674011367,1,1.0,1.0,1.0,5e-56
0,2018,14,16.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0390043129,1,1.0,1.0,1.0,5e-56
0,2018,14,17.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1496370895,1,1.0,1.0,1.0,5e-56
0,2018,14,18.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0459242974,1,1.0,1.0,1.0,5e-56
0,2018,14,19.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9488030753,1,1.0,1.0,1.0,5e-56
0,2018,14,20.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3630749042,1,1.0,1.0,1.0,5e-56
0,2018,14,21.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8267601105,1,1.0,1.0,1.0,5e-56
0,2018,14,22.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6737239361,1,1.0,1.0,1.0,5e-56
0,2018,14,23.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3327769224,1,1.0,1.0,1.0,5e-56
0,2018,15,0.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6609485017,1,1.0,1.0,1.0,5e-56
0,2018,15,1.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2840346175,1,1.0,1.0,1.0,5e-56
0,2018,15,2.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3258279669,1,1.0,1.0,1.0,5e-56
0,2018,15,3.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7189101666,1,1.0,1.0,1.0,5e-56
0,2018,15,4.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6176584281,1,1.0,1.0,1.0,5e-56
0,2018,15,5.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3701569793,1,1.0,1.0,1.0,5e-56
0,2018,15,6.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.754108353,1,1.0,1.0,1.0,5e-56
0,2018,15,7.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,39.762092489,1,1.0,1.0,1.0,5e-56
0,2018,15,8.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5278176835,1,1.0,1.0,1.0,5e-56
0,2018,15,9.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.761930283,1,1.0,1.0,1.0,5e-56
0,2018,15,10.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5538474926,1,1.0,1.0,1.0,5e-56
0,2018,15,11.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0251630848,1,1.0,1.0,1.0,5e-56
0,2018,15,12.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7957850396,1,1.0,1.0,1.0,5e-56
0,2018,15,13.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0811703969,1,1.0,1.0,1.0,5e-56
0,2018,15,14.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5096071399,1,1.0,1.0,1.0,5e-56
0,2018,15,15.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6343241927,1,1.0,1.0,1.0,5e-56
0,2018,15,16.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0189958297,1,1.0,1.0,1.0,5e-56
0,2018,15,17.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3501772183,1,1.0,1.0,1.0,5e-56
0,2018,15,18.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0922247894,1,1.0,1.0,1.0,5e-56
0,2018,15,19.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3410141411,1,1.0,1.0,1.0,5e-56
0,2018,15,20.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2918964064,1,1.0,1.0,1.0,5e-56
0,2018,15,21.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4666849301,1,1.0,1.0,1.0,5e-56
0,2018,15,22.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6107968445,1,1.0,1.0,1.0,5e-56
0,2018,15,23.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3338850973,1,1.0,1.0,1.0,5e-56
0,2018,16,0.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6522038681,1,1.0,1.0,1.0,5e-56
0,2018,16,1.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4477350947,1,1.0,1.0,1.0,5e-56
0,2018,16,2.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7773179407,1,1.0,1.0,1.0,5e-56
0,2018,16,3.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8455647945,1,1.0,1.0,1.0,5e-56
0,2018,16,4.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5159909639,1,1.0,1.0,1.0,5e-56
0,2018,16,5.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0724597755,1,1.0,1.0,1.0,5e-56
0,2018,16,6.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1411948109,1,1.0,1.0,1.0,5e-56
0,2018,16,7.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,46.3915888127,1,1.0,1.0,1.0,5e-56
0,2018,16,8.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3745804758,1,1.0,1.0,1.0,5e-56
0,2018,16,9.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7917920894,1,1.0,1.0,1.0,5e-56
0,2018,16,10.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3757758575,1,1.0,1.0,1.0,5e-56
0,2018,16,11.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.087592177,1,1.0,1.0,1.0,5e-56
0,2018,16,12.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0003944352,1,1.0,1.0,1.0,5e-56
0,2018,16,13.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8614626545,1,1.0,1.0,1.0,5e-56
0,2018,16,14.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8316176773,1,1.0,1.0,1.0,5e-56
0,2018,16,15.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4616312202,1,1.0,1.0,1.0,5e-56
0,2018,16,16.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4949722758,1,1.0,1.0,1.0,5e-56
0,2018,16,17.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1971738863,1,1.0,1.0,1.0,5e-56
0,2018,16,18.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6337490264,1,1.0,1.0,1.0,5e-56
0,2018,16,19.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4556848015,1,1.0,1.0,1.0,5e-56
0,2018,16,20.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1048784342,1,1.0,1.0,1.0,5e-56
0,2018,16,21.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.980745672,1,1.0,1.0,1.0,5e-56
0,2018,16,22.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1032078502,1,1.0,1.0,1.0,5e-56
0,2018,16,23.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5075551178,1,1.0,1.0,1.0,5e-56
0,2018,17,0.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4077903592,1,1.0,1.0,1.0,5e-56
0,2018,17,1.0,1.0,124900.0,2500.0,-100000.0,1160.37735849,-2500.0,-15518.8679245,1728.77358491,2094.33962264,-14900.0,15518.8679245,-10000.0,-1728.77358491,-2094.33962264,-1160.37735849,0.0,0.0,0.0,-33.7133716643,1,1.0,1.0,1.0,5e-56
0,2018,17,2.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6268005464,1,1.0,1.0,1.0,5e-56
0,2018,17,3.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6707286699,1,1.0,1.0,1.0,5e-56
0,2018,17,4.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2467556469,1,1.0,1.0,1.0,5e-56
0,2018,17,5.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6188840555,1,1.0,1.0,1.0,5e-56
0,2018,17,6.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8667443635,1,1.0,1.0,1.0,5e-56
0,2018,17,7.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2609561728,1,1.0,1.0,1.0,5e-56
0,2018,17,8.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,101.966966266,1,1.0,1.0,1.0,5e-56
0,2018,17,9.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,203.069762376,1,1.0,1.0,1.0,5e-56
0,2018,17,10.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9338165112,1,1.0,1.0,1.0,5e-56
0,2018,17,11.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4158492616,1,1.0,1.0,1.0,5e-56
0,2018,17,12.0,1.0,124900.0,2500.0,-100000.0,1160.37735849,-2500.0,-15518.8679245,1728.77358491,2094.33962264,-14900.0,15518.8679245,-10000.0,-1728.77358491,-2094.33962264,-1160.37735849,0.0,0.0,0.0,-0.804677382286,1,1.0,1.0,1.0,5e-56
0,2018,17,13.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40186140954,1,1.0,1.0,1.0,5e-56
0,2018,17,14.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5345227144,1,1.0,1.0,1.0,5e-56
0,2018,17,15.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9383947047,1,1.0,1.0,1.0,5e-56
0,2018,17,16.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,121.926109972,1,1.0,1.0,1.0,5e-56
0,2018,17,17.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,189.711314414,1,1.0,1.0,1.0,5e-56
0,2018,17,18.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4584223439,1,1.0,1.0,1.0,5e-56
0,2018,17,19.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0748788806,1,1.0,1.0,1.0,5e-56
0,2018,17,20.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0721423104,1,1.0,1.0,1.0,5e-56
0,2018,17,21.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2750459311,1,1.0,1.0,1.0,5e-56
0,2018,17,22.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6889239966,1,1.0,1.0,1.0,5e-56
0,2018,17,23.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3511107709,1,1.0,1.0,1.0,5e-56
0,2018,18,0.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0479395087,1,1.0,1.0,1.0,5e-56
0,2018,18,1.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3996878272,1,1.0,1.0,1.0,5e-56
0,2018,18,2.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9130973748,1,1.0,1.0,1.0,5e-56
0,2018,18,3.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,63.2568426449,1,1.0,1.0,1.0,5e-56
0,2018,18,4.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0752678473,1,1.0,1.0,1.0,5e-56
0,2018,18,5.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,110.762973166,1,1.0,1.0,1.0,5e-56
0,2018,18,6.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9355990568,1,1.0,1.0,1.0,5e-56
0,2018,18,7.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,104.146410856,1,1.0,1.0,1.0,5e-56
0,2018,18,8.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3520995792,1,1.0,1.0,1.0,5e-56
0,2018,18,9.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7953759097,1,1.0,1.0,1.0,5e-56
0,2018,18,10.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7494048444,1,1.0,1.0,1.0,5e-56
0,2018,18,11.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3733813573,1,1.0,1.0,1.0,5e-56
0,2018,18,12.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7250160804,1,1.0,1.0,1.0,5e-56
0,2018,18,13.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9034697522,1,1.0,1.0,1.0,5e-56
0,2018,18,14.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2043707538,1,1.0,1.0,1.0,5e-56
0,2018,18,15.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0285078446,1,1.0,1.0,1.0,5e-56
0,2018,18,16.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,124.594455582,1,1.0,1.0,1.0,5e-56
0,2018,18,17.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1731304254,1,1.0,1.0,1.0,5e-56
0,2018,18,18.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8892437532,1,1.0,1.0,1.0,5e-56
0,2018,18,19.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9957500307,1,1.0,1.0,1.0,5e-56
0,2018,18,20.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9547346733,1,1.0,1.0,1.0,5e-56
0,2018,18,21.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,90.3081728086,1,1.0,1.0,1.0,5e-56
0,2018,18,22.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6589651552,1,1.0,1.0,1.0,5e-56
0,2018,18,23.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3915549162,1,1.0,1.0,1.0,5e-56
0,2018,19,0.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5751653425,1,1.0,1.0,1.0,5e-56
0,2018,19,1.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2386465816,1,1.0,1.0,1.0,5e-56
0,2018,19,2.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,99.1545338018,1,1.0,1.0,1.0,5e-56
0,2018,19,3.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0662179071,1,1.0,1.0,1.0,5e-56
0,2018,19,4.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,334.450784969,1,1.0,1.0,1.0,5e-56
0,2018,19,5.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,286.656977901,1,1.0,1.0,1.0,5e-56
0,2018,19,6.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,240.265320246,1,1.0,1.0,1.0,5e-56
0,2018,19,7.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2997100903,1,1.0,1.0,1.0,5e-56
0,2018,19,8.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6011620699,1,1.0,1.0,1.0,5e-56
0,2018,19,9.0,1.0,124900.0,2500.0,-100000.0,1160.37735849,-2500.0,-15518.8679245,1728.77358491,2094.33962264,-14900.0,15518.8679245,-10000.0,-1728.77358491,-2094.33962264,-1160.37735849,0.0,0.0,0.0,-91.9065342315,1,1.0,1.0,1.0,5e-56
0,2018,19,10.0,1.0,124900.0,2500.0,-100000.0,1160.37735849,-2500.0,-15518.8679245,1728.77358491,2094.33962264,-14900.0,15518.8679245,-10000.0,-1728.77358491,-2094.33962264,-1160.37735849,0.0,0.0,0.0,-24.2112775263,1,1.0,1.0,1.0,5e-56
0,2018,19,11.0,1.0,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14900.0,0.0,-110000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98011726717,1,1.0,1.0,1.0,5e-56
