SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity,prefix
203.0,-203.0,-195.0,-195.0,1200.0,-203.0,-1e+200,225669363.736,280380.579661,225739589.852,226017968.083,225129674.846,225156446.888,225999474.853,20.0,78613269451.3,0.0178571428571,0.059,3.5119047619e-05,4.7619047619e-08,0.0333333333333,214
203.0,-203.0,-195.0,-195.0,1218.0,-203.0,-1e+200,225313206.452,219707.311794,225238502.239,225917235.862,225010033.0,225047545.987,225623323.259,20.0,48271302855.6,0.0178571428571,0.05,2.97619047619e-05,4.7619047619e-08,0.0333333333333,215
203.0,-203.0,-195.0,-195.0,1300.0,-203.0,-1e+200,223865647.299,305763.892016,223922611.45,224309648.883,223166472.864,223414436.855,224286646.483,20.0,93491557660.7,0.0178571428571,0.041,2.44047619048e-05,4.7619047619e-08,0.0333333333333,216
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,236142342.778,247617.695157,236151385.318,236550291.698,235678501.511,235737892.284,236502772.575,20.0,61314522954.7,0.0267857142857,0.05,4.46428571429e-05,4.7619047619e-08,0.0333333333333,217
203.0,-203.0,-190.0,-195.0,400.0,-203.0,-1e+200,234086370.899,316645.006062,234066586.042,234721826.742,233579637.422,233647154.312,234560495.001,20.0,100264059864.0,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,218
203.0,-203.0,-190.0,-195.0,500.0,-203.0,-1e+200,232003472.621,252424.72305,232049183.834,232315091.449,231425477.698,231628637.012,232280110.282,20.0,63718240807.0,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,219
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,229869436.838,268115.026982,229869360.945,230329758.786,229374937.67,229433166.724,230271309.971,20.0,71885667693.6,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,220
203.0,-203.0,-190.0,-195.0,700.0,-203.0,-1e+200,228141633.293,209956.976795,228185304.962,228490689.336,227721925.382,227773279.231,228391849.322,20.0,44081932104.8,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,221
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,226089612.838,229830.110959,226011667.264,226835587.906,225839092.968,225854485.707,226336617.269,20.0,52821879903.2,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,222
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,224449623.904,258367.816539,224477960.048,224949235.737,223826274.747,224056726.721,224834683.146,20.0,66753928623.2,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,223
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,222780737.72,336471.787062,222735356.485,223443417.054,222228408.944,222323423.314,223361659.785,20.0,113213263489.0,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,224
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,221015106.647,294401.387992,221031765.369,221490209.468,220492176.598,220572118.688,221453988.409,20.0,86672177251.6,0.0267857142857,0.1,8.92857142857e-05,4.7619047619e-08,0.0333333333333,225
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,219309815.506,269352.655689,219308835.379,219905908.322,218814225.952,218922365.248,219789407.866,20.0,72550853126.5,0.0267857142857,0.059,5.26785714286e-05,4.7619047619e-08,0.0333333333333,226
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,219060728.346,260914.032214,219094529.288,219619238.489,218493198.739,218718983.323,219469149.791,20.0,68076132206.0,0.0267857142857,0.05,4.46428571429e-05,4.7619047619e-08,0.0333333333333,227
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,217612313.912,328801.040057,217568985.83,218317643.43,217179243.89,217196575.772,218210866.931,20.0,108110123942.0,0.0267857142857,0.041,3.66071428571e-05,4.7619047619e-08,0.0333333333333,228
203.0,-203.0,-180.0,-195.0,300.0,-203.0,-1e+200,223541494.249,218257.382284,223597062.362,223868191.637,223173585.264,223201992.832,223783485.962,20.0,47636284921.5,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,229
203.0,-203.0,-180.0,-195.0,400.0,-203.0,-1e+200,221483465.477,237016.618061,221460533.092,221937460.786,221048229.381,221193079.89,221856279.39,20.0,56176877237.3,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,230
203.0,-203.0,-180.0,-195.0,500.0,-203.0,-1e+200,219493727.245,235727.568002,219507830.299,219865367.642,219041277.141,219088960.354,219862878.337,20.0,55567486316.3,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,231
203.0,-203.0,-180.0,-195.0,600.0,-203.0,-1e+200,217417317.919,302046.685665,217457610.942,217910407.535,216789408.207,217010897.875,217895867.33,20.0,91232200321.4,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,232
203.0,-203.0,-180.0,-195.0,700.0,-203.0,-1e+200,215585236.824,251791.398436,215530122.755,216101930.002,215208968.17,215266926.15,216013848.853,20.0,63398908326.5,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,233
203.0,-203.0,-180.0,-195.0,800.0,-203.0,-1e+200,213729472.877,232306.507334,213758862.702,214096177.315,213196617.429,213391424.667,213996082.219,20.0,53966313349.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,234
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,211795338.62,284346.477067,211753199.86,212319845.89,211353797.614,211430903.48,212225227.132,20.0,80852919020.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,235
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,210198524.34,226081.621976,210163269.958,210694707.553,209766827.468,209915907.62,210618946.612,20.0,51112899795.4,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,236
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,208533518.882,291312.823865,208578272.043,209050745.555,207962217.411,208095961.926,208859600.717,20.0,84863161348.1,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,237
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,206741157.865,226969.367506,206768732.121,207113316.694,206221705.43,206365257.662,207045082.042,20.0,51515093786.0,0.0357142857143,0.059,7.02380952381e-05,4.7619047619e-08,0.0333333333333,238
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,206531395.225,216099.784158,206570674.882,206950031.117,206057350.696,206139312.667,206828665.208,20.0,46699116713.3,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,239
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,205168483.184,252116.480608,205162034.599,205614758.829,204734207.316,204754687.067,205522918.414,20.0,63562719794.1,0.0357142857143,0.041,4.88095238095e-05,4.7619047619e-08,0.0333333333333,240
203.0,-203.0,-170.0,-195.0,300.0,-203.0,-1e+200,211064291.238,225433.826447,211012042.643,211502604.568,210691050.777,210796223.714,211447720.254,20.0,50820410106.7,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,241
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,208921563.896,202130.606076,208961047.869,209326272.754,208582224.542,208593214.119,209154420.447,20.0,40856781912.7,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,242
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,206854599.766,279193.098017,206789340.356,207618799.907,206502834.271,206537458.07,207185384.918,20.0,77948785980.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,243
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,204924859.288,166574.881355,204880140.372,205351756.213,204684624.776,204706418.516,205119379.98,20.0,27747191098.5,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,244
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,203027399.565,284093.572806,202994635.307,203575833.277,202653103.137,202664841.531,203518017.882,20.0,80709158109.7,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,245
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,201240563.968,203691.541201,201172500.292,201611420.537,200974537.475,200991004.548,201568230.856,20.0,41490243956.9,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,246
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,199410441.2,194638.271728,199422990.337,199742542.369,198985725.857,199111830.356,199653845.536,20.0,37884056821.1,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,247
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,197675912.47,247997.470871,197714747.763,198159330.19,197281489.076,197303905.251,197996667.157,20.0,61502745558.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,248
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,196066757.477,240966.016948,196140361.311,196397660.355,195534720.86,195659197.26,196365440.239,20.0,58064621323.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,249
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,194295007.262,231269.406647,194285676.434,194618044.454,193907352.37,193943287.266,194610217.843,20.0,53485538450.8,0.0357142857143,0.059,7.02380952381e-05,4.7619047619e-08,0.0333333333333,250
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,194004145.724,250910.67159,193922127.752,194439944.112,193620034.628,193676812.036,194417122.759,20.0,62956165117.7,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,251
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,192619271.999,235646.557974,192591400.68,193094260.008,192229232.392,192257338.462,193007523.826,20.0,55529300285.1,0.0357142857143,0.041,4.88095238095e-05,4.7619047619e-08,0.0333333333333,252
203.0,-203.0,-160.0,-195.0,300.0,-203.0,-1e+200,198621513.594,231268.051381,198669091.176,198999778.481,198248532.977,198252918.087,198984814.483,20.0,53484911589.7,0.0535714285714,0.05,8.92857142857e-05,4.7619047619e-08,0.0333333333333,253
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,196538812.858,225740.478355,196562510.389,197024980.866,196066273.432,196266061.432,196828860.318,20.0,50958763568.0,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,254
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,194416081.616,279913.236807,194334575.354,195063320.247,194005983.366,194056037.837,194790768.059,20.0,78351420139.8,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,255
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,192446447.994,256295.917715,192484871.839,192854470.812,191824130.717,192085303.012,192844120.081,20.0,65687597437.6,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,256
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,190595340.311,257099.368128,190594394.878,191391178.84,190262481.159,190271235.93,190893040.697,20.0,66100085092.0,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,257
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,188717514.867,307108.531759,188596093.251,189192242.046,188328940.915,188329991.658,189173580.168,20.0,94315650279.2,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,258
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,186858039.088,223963.528766,186854195.721,187488550.613,186539476.323,186570249.283,187218421.638,20.0,50159662217.4,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,259
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,185170303.695,171877.614684,185204222.012,185418499.787,184807547.962,184915728.564,185378716.227,20.0,29541914429.6,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,260
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,183508932.115,211684.906574,183507906.761,183997019.116,183170495.329,183197443.95,183785540.933,20.0,44810499671.3,0.0535714285714,0.1,0.000178571428571,4.7619047619e-08,0.0333333333333,261
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,181842501.984,213503.098963,181865063.807,182276535.663,181380326.803,181444730.885,182076427.741,20.0,45583573266.6,0.0535714285714,0.059,0.000105357142857,4.7619047619e-08,0.0333333333333,262
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,181625194.927,219789.857712,181624827.089,182113173.145,181253285.066,181335936.44,181964701.583,20.0,48307581553.0,0.0535714285714,0.05,8.92857142857e-05,4.7619047619e-08,0.0333333333333,263
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,180132579.317,262804.319376,180124724.021,180706018.122,179576228.481,179845163.895,180564649.721,20.0,69066110282.8,0.0535714285714,0.041,7.32142857143e-05,4.7619047619e-08,0.0333333333333,264
203.0,-203.0,-140.0,-195.0,300.0,-203.0,-1e+200,173732388.642,131185.64736,173778653.956,173919091.422,173496733.268,173524671.847,173897039.8,20.0,17209674073.2,0.0714285714286,0.05,0.000119047619048,4.7619047619e-08,0.0333333333333,265
203.0,-203.0,-140.0,-195.0,400.0,-203.0,-1e+200,171554655.197,173764.130292,171546697.108,171871133.3,171241454.606,171301119.637,171789849.441,20.0,30193972976.2,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,266
203.0,-203.0,-140.0,-195.0,500.0,-203.0,-1e+200,169492178.143,222837.531241,169445109.108,169967515.256,169184575.778,169190446.292,169957971.106,20.0,49656565329.6,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,267
203.0,-203.0,-140.0,-195.0,600.0,-203.0,-1e+200,167608819.176,225573.808267,167596323.741,168056705.895,167234398.076,167293642.416,168015838.729,20.0,50883542976.0,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,268
203.0,-203.0,-140.0,-195.0,700.0,-203.0,-1e+200,165719124.972,213762.677365,165691698.177,166315687.87,165271783.484,165459576.119,166060162.18,20.0,45694482234.3,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,269
203.0,-203.0,-140.0,-195.0,800.0,-203.0,-1e+200,163846526.415,195175.367088,163844730.575,164392076.184,163582811.308,163588869.776,164139836.115,20.0,38093423918.0,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,270
203.0,-203.0,-140.0,-195.0,900.0,-203.0,-1e+200,162015924.862,226603.797098,162085355.272,162363646.97,161474985.236,161659004.024,162284459.676,20.0,51349280859.4,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,271
203.0,-203.0,-140.0,-195.0,1000.0,-203.0,-1e+200,160381873.855,186877.532528,160405659.036,160707421.714,160011090.142,160020352.335,160681704.355,20.0,34923212163.6,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,272
203.0,-203.0,-140.0,-195.0,1100.0,-203.0,-1e+200,158480982.281,220017.644009,158486114.191,158930348.993,158033681.236,158166345.286,158780392.919,20.0,48407763675.1,0.0714285714286,0.1,0.000238095238095,4.7619047619e-08,0.0333333333333,273
203.0,-203.0,-140.0,-195.0,1200.0,-203.0,-1e+200,156978607.142,268082.732409,157049767.944,157381745.353,156510209.391,156559273.33,157307359.555,20.0,71868351415.8,0.0714285714286,0.059,0.000140476190476,4.7619047619e-08,0.0333333333333,274
203.0,-203.0,-140.0,-195.0,1218.0,-203.0,-1e+200,156530383.965,197154.38735,156540006.831,156925410.131,156141855.664,156263587.348,156881143.177,20.0,38869852451.2,0.0714285714286,0.05,0.000119047619048,4.7619047619e-08,0.0333333333333,275
203.0,-203.0,-140.0,-195.0,1300.0,-203.0,-1e+200,155241595.7,225271.13736,155171510.096,155812224.43,154851603.459,155005225.307,155633868.742,20.0,50747085327.5,0.0714285714286,0.041,9.7619047619e-05,4.7619047619e-08,0.0333333333333,276
203.0,-203.0,-120.0,-195.0,300.0,-203.0,-1e+200,148887930.71,224193.612145,148850145.659,149343379.362,148515609.161,148620764.982,149307780.941,20.0,50262775726.6,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,277
203.0,-203.0,-120.0,-195.0,400.0,-203.0,-1e+200,146734971.988,148179.56992,146728747.789,146950695.12,146401231.249,146545844.493,146944659.246,20.0,21957184941.8,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,278
203.0,-203.0,-120.0,-195.0,500.0,-203.0,-1e+200,144756856.629,141681.14705,144738638.301,144960146.327,144404245.566,144562125.175,144947603.783,20.0,20073547429.3,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,279
203.0,-203.0,-120.0,-195.0,600.0,-203.0,-1e+200,142747640.342,166949.522592,142759031.342,143170191.212,142451175.225,142510691.892,142930583.512,20.0,27872143093.6,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,280
203.0,-203.0,-120.0,-195.0,700.0,-203.0,-1e+200,140873707.728,140900.086035,140862849.704,141163753.004,140615405.446,140656752.375,141052707.369,20.0,19852834244.8,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,281
203.0,-203.0,-120.0,-195.0,800.0,-203.0,-1e+200,139007535.435,206722.243933,139002771.802,139421373.484,138630649.719,138710389.252,139287055.282,20.0,42734086136.8,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,282
203.0,-203.0,-120.0,-195.0,900.0,-203.0,-1e+200,137201348.442,219303.896819,137140918.91,137656947.264,136907151.087,136926634.254,137501324.113,20.0,48094199159.8,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,283
203.0,-203.0,-120.0,-195.0,1000.0,-203.0,-1e+200,135454981.611,193211.187828,135422664.273,135828887.526,135184660.864,135188273.279,135789714.021,20.0,37330563101.9,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,284
203.0,-203.0,-120.0,-195.0,1100.0,-203.0,-1e+200,133779430.779,198039.182135,133795011.309,134169681.649,133339132.798,133510325.665,134047379.027,20.0,39219517660.5,0.0357142857143,0.1,0.000119047619048,4.7619047619e-08,0.0333333333333,285
203.0,-203.0,-120.0,-195.0,1200.0,-203.0,-1e+200,132089224.891,147768.484854,132104357.907,132297969.565,131760741.958,131856204.422,132288340.256,20.0,21835525115.9,0.0357142857143,0.059,7.02380952381e-05,4.7619047619e-08,0.0333333333333,286
203.0,-203.0,-120.0,-195.0,1218.0,-203.0,-1e+200,131809727.296,149087.784102,131788413.852,132104711.056,131526767.802,131615841.783,132031020.875,20.0,22227167368.4,0.0357142857143,0.05,5.95238095238e-05,4.7619047619e-08,0.0333333333333,287
203.0,-203.0,-120.0,-195.0,1300.0,-203.0,-1e+200,130440559.563,189087.865284,130459812.548,130683197.054,130114464.826,130115923.824,130666153.011,20.0,35754220797.6,0.0357142857143,0.041,4.88095238095e-05,4.7619047619e-08,0.0333333333333,288
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,294223020.25,427592.717712,294218234.292,295163162.376,293580705.403,293602803.856,294916999.199,20.0,182835532241.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,289
203.0,-203.0,-400.0,-190.0,400.0,-203.0,-1e+200,298645153.891,453427.724007,298687072.507,299353634.922,297498232.122,298132492.458,299339213.664,20.0,205596700898.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,290
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,300297518.474,374296.594317,300311869.363,300880878.536,299615627.941,299658701.006,300855400.925,20.0,140097940517.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,291
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,300956723.748,326674.556466,300905711.321,301992795.354,300442016.458,300506277.235,301272599.466,20.0,106716265842.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,292
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,301133155.448,412094.90927,301240015.932,301747100.945,299777985.387,300775285.628,301641555.116,20.0,169822214247.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,293
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,300959931.223,490785.153321,301038774.172,301693183.376,300142891.065,300215174.8,301611814.661,20.0,240870066721.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,294
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,300678773.757,472062.676977,300640253.222,301788040.21,299843202.416,300099170.854,301458401.915,20.0,222843170994.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,295
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,300336953.296,363343.013027,300287296.015,301045524.569,299655363.857,299907907.612,300858866.649,20.0,132018145115.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,296
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,299574646.102,374247.225735,299646200.081,300256739.123,298855227.501,298917090.309,300185542.381,20.0,140060985970.0,0.0357142857143,0.1,0.000357142857143,4.7619047619e-08,0.1,297
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,298581642.445,431178.281233,298578655.897,299293013.454,297668508.926,298075657.097,299227329.831,20.0,185914710207.0,0.0357142857143,0.059,0.000210714285714,4.7619047619e-08,0.1,298
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,298577855.401,457262.69557,298571110.702,299448315.824,297936832.777,297949980.85,299354456.593,20.0,209089172760.0,0.0357142857143,0.05,0.000178571428571,4.7619047619e-08,0.1,299
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,297983972.401,376818.695424,297915305.499,298881770.745,297514535.747,297555849.906,298655803.252,20.0,141992329221.0,0.0357142857143,0.041,0.000146428571429,4.7619047619e-08,0.1,300
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,292758156.921,377736.498106,292740333.171,293603965.99,292147674.8,292272615.599,293400352.173,20.0,142684862002.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,301
203.0,-203.0,-380.0,-190.0,400.0,-203.0,-1e+200,296434721.262,522295.17658,296462430.897,297149837.461,295329816.987,295447801.834,297121598.237,20.0,272792251479.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,302
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,297401500.041,254104.014564,297421462.769,297792483.528,296887677.641,297051023.773,297757619.153,20.0,64568850217.6,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,303
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,298055253.584,458264.921261,297916873.101,298892572.916,297302504.444,297492130.119,298831200.411,20.0,210006738058.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,304
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,298036580.048,308784.379819,298068915.18,298620554.794,297405181.223,297449604.286,298531713.996,20.0,95347793220.5,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,305
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,297744581.619,363366.882246,297747037.226,298432834.221,297146513.419,297179831.12,298266514.406,20.0,132035491113.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,306
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,297449620.995,526581.77829,297403939.31,298309628.254,296382453.038,296719239.894,298308036.013,20.0,277288369227.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,307
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,296707350.852,460239.690267,296789125.141,297365214.108,295675114.181,295726358.255,297315682.611,20.0,211820572497.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,308
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,295980163.782,430146.380666,296013280.47,296889483.581,295181926.928,295364286.003,296593371.881,20.0,185025908800.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,309
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,294937864.257,387168.507354,294912892.914,295753627.372,294227210.264,294395741.874,295644756.448,20.0,149899453087.0,0.0714285714286,0.059,0.000421428571429,4.7619047619e-08,0.1,310
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,294830014.171,275541.997369,294821828.921,295312625.281,294365398.399,294401530.64,295292543.034,20.0,75923392314.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,311
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,293998404.626,383143.2005,293882614.932,294892645.046,293507532.016,293532365.854,294597381.407,20.0,146798712089.0,0.0714285714286,0.041,0.000292857142857,4.7619047619e-08,0.1,312
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,291116591.147,468452.322317,291013698.736,291935853.091,290326535.357,290483072.524,291792946.553,20.0,219447578284.0,0.0714285714286,0.05,0.000357142857143,4.7619047619e-08,0.1,313
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,293365950.258,394871.246503,293370002.252,294198151.367,292730571.445,292743190.971,293948244.001,20.0,155923301315.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,314
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,294480736.01,479395.384604,294632129.644,295060446.454,293389014.79,293854822.452,295054431.269,20.0,229819934779.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,315
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,294567769.557,381074.278179,294615869.416,295168315.949,293642046.02,293905088.962,294940884.759,20.0,145217605489.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,316
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,294591179.818,412702.211339,294601165.222,295257257.984,293945439.982,293964985.572,295150535.305,20.0,170323115244.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,317
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,293941192.754,412414.143567,294038118.336,294433939.692,292907651.442,293218539.464,294379736.564,20.0,170085425814.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,318
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,293474921.323,441932.398268,293451669.297,294526753.529,292785858.901,292908516.8,294052815.258,20.0,195304244639.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,319
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,292713541.834,378902.284634,292767446.194,293445266.644,291950485.551,292015222.893,293293306.945,20.0,143566941301.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,320
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,291687413.809,392260.454856,291682101.815,292645882.211,290987041.279,291092661.21,292421062.814,20.0,153868264444.0,0.0714285714286,0.1,0.000714285714286,4.7619047619e-08,0.1,321
