RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__Converter1__production__reactor_heat,Dispatch__NewBOP__production__electricity,Dispatch__NewBOP__production__heat,Dispatch__Charger__production__tes_heat,Dispatch__Charger__production__reactor_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Convert2__production__tes_heat,Dispatch__Grid__production__electricity,price,ProbabilityWeight,PointProbability,prefix
0,5.0,6,2018,1.0,203.0,3.54530640616,-3.54530640616,1.52802705705,-3.54530639687,199.454693594,-199.454693594,1211.52214837,-557.804760024,358.350066421,-9.29074897892e-09,9.29074897892e-09,-1.52802705705,-8.19760736426,1.0,1.0,1
0,5.0,7,2018,1.0,203.0,102.104886398,-102.104886398,87.4929999944,-202.999999987,100.895113602,-100.895113602,1225.93873324,-5.71996248945e-09,-7.29636864526e-09,100.895113589,-100.895113589,-87.4929999944,23.0219499809,1.0,1.0,1
0,5.0,8,2018,1.0,203.0,3.54530643738,-3.54530643738,1.52802708397,-3.54530645932,199.454693563,-199.454693563,1225.93873326,-199.454693533,-7.50990460442e-09,2.1931484533e-08,-2.1931484533e-08,-1.52802708397,20.8321536826,1.0,1.0,1
0,5.0,9,2018,1.0,203.0,102.104886403,-102.104886403,87.4930000016,-203.000000004,100.895113597,-100.895113597,1225.93873322,6.54255941957e-09,-2.78965455355e-09,100.895113601,-100.895113601,-87.4930000016,24.070787364,1.0,1.0,1
0,5.0,10,2018,1.0,203.0,102.104886406,-102.104886406,87.4930000056,-203.000000013,100.895113594,-100.895113594,1225.93873323,7.21163478793e-09,5.85423181492e-09,100.895113607,-100.895113607,-87.4930000056,24.1520422627,1.0,1.0,1
0,5.0,11,2018,1.0,203.0,102.104886409,-102.104886409,87.4930000088,-203.00000002,100.895113591,-100.895113591,1225.93873319,7.32142323392e-09,1.31424396505e-08,100.895113612,-100.895113612,-87.4930000088,23.9654290303,1.0,1.0,1
0,5.0,12,2018,1.0,203.0,3.54530641453,-3.54530641453,1.52802706427,-3.54530641361,199.454693585,-199.454693585,1225.93873322,-199.454693579,-7.73368226373e-09,-9.21310592767e-10,9.21310592767e-10,-1.52802706427,22.4487765822,1.0,1.0,1
0,5.0,13,2018,1.0,203.0,3.5453064122,-3.5453064122,1.52802706225,-3.54530640894,199.454693588,-199.454693588,773.215698332,-199.454693583,-7.88212496247e-09,-3.25654510002e-09,3.25654510002e-09,-1.52802706225,23.8453327177,1.0,1.0,1
0,5.0,14,2018,1.0,203.0,203.000000006,-203.000000006,174.986000875,-406.000002031,-5.61848166858e-09,5.61848166858e-09,797.977152309,7.75608004485e-09,203.000002023,203.000002026,-203.000002026,-174.986000875,27.2405791957,1.0,1.0,1
0,5.0,15,2018,1.0,203.0,3.54530641077,-3.54530641077,1.52802706102,-3.54530640609,199.454693589,-199.454693589,1225.93873318,-199.454693586,-7.76612523629e-09,-4.68223851164e-09,4.68223851164e-09,-1.52802706102,22.3311762457,1.0,1.0,1
0,5.0,16,2018,1.0,203.0,3.54530640569,-3.54530640569,1.52802705664,-3.54530639592,199.454693594,-199.454693594,1225.93873326,-199.454693598,-5.61852447213e-09,-9.76547199992e-09,9.76547199992e-09,-1.52802705664,-35.0868471251,1.0,1.0,1
0,5.0,17,2018,1.0,203.0,3.54530640588,-3.54530640588,1.52802705681,-3.54530639631,199.454693594,-199.454693594,658.280723647,-199.454693624,2.01134212997e-08,-9.57004895141e-09,9.57004895141e-09,-1.52802705681,-86.6963970269,1.0,1.0,1
0,5.0,18,2018,1.0,203.0,3.54530641195,-3.54530641195,1.52802706204,-3.54530640845,199.454693588,-199.454693588,1225.93873326,-199.454693584,-7.55742302561e-09,-3.50291623812e-09,3.50291623812e-09,-1.52802706204,20.5281637207,1.0,1.0,1
0,5.0,19,2018,1.0,203.0,3.54530641458,-3.54530641458,1.52802706431,-3.54530641371,199.454693585,-199.454693585,748.454232111,-199.454693579,-7.31672639606e-09,-8.7267075855e-10,8.7267075855e-10,-1.52802706431,23.214782235,1.0,1.0,1
0,6.0,0,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.31088265314e-09,9.31088265314e-09,797.977152279,6.8286712187e-09,203.000002032,203.000002029,-203.000002029,-174.986000879,53.7645727915,1.0,1.0,1
0,6.0,1,2018,1.0,203.0,83.8588112663,-83.8588112663,64.9940494813,-150.798258657,119.141188734,-119.141188734,1225.93873326,-52.2017413337,-8.85101175518e-09,66.9394473912,-66.9394473912,-64.9940494813,45.54220007,1.0,1.0,1
0,6.0,2,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.71087855559e-09,9.71087855559e-09,748.454244393,8.75775143727e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,73.1723932175,1.0,1.0,1
0,6.0,3,2018,1.0,203.0,112.362690779,-112.362690779,100.670265353,-233.573701516,90.6373092213,-90.6373092213,740.988187244,8.46112990884e-09,30.5737015071,121.211010737,-121.211010737,-100.670265353,37.7820156817,1.0,1.0,1
0,6.0,4,2018,1.0,203.0,3.54530641326,-3.54530641326,1.52802706317,-3.54530641106,199.454693587,-199.454693587,987.196488812,-199.454693581,-7.81100239456e-09,-2.19616400255e-09,2.19616400255e-09,-1.52802706317,23.1597165848,1.0,1.0,1
0,6.0,5,2018,1.0,203.0,3.54530640841,-3.54530640841,1.52802705899,-3.54530640136,199.454693592,-199.454693592,534.473441657,-199.454693591,-7.57053653882e-09,-7.0451323577e-09,7.0451323577e-09,-1.52802705899,19.5710313321,1.0,1.0,1
0,6.0,6,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.74932360246e-09,9.74932360246e-09,985.381505736,-115.358486331,318.35848837,203.00000203,-203.00000203,-174.986000879,23.1841513047,1.0,1.0,1
0,6.0,7,2018,1.0,203.0,102.104886402,-102.104886402,87.4930000004,-203.000000001,100.895113598,-100.895113598,1225.93873324,5.82949331378e-09,-4.97553836472e-09,100.895113598,-100.895113598,-87.4930000004,24.3502569963,1.0,1.0,1
0,6.0,8,2018,1.0,203.0,203.000000008,-203.000000008,174.986000878,-406.000002037,-8.26466735787e-09,8.26466735787e-09,1011.95794277,7.77309329501e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,29.4620021124,1.0,1.0,1
0,6.0,9,2018,1.0,203.0,102.104886395,-102.104886395,87.492999991,-202.999999979,100.895113605,-100.895113605,1225.93873324,-1.35230768002e-08,-7.42874186594e-09,100.895113584,-100.895113584,-87.492999991,22.7913022466,1.0,1.0,1
0,6.0,10,2018,1.0,203.0,102.104886425,-102.104886425,87.4930000306,-203.000000071,100.895113575,-100.895113575,1225.93873315,7.569770199e-09,6.34512146235e-08,100.895113646,-100.895113646,-87.4930000306,24.636732053,1.0,1.0,1
0,6.0,11,2018,1.0,203.0,102.104886397,-102.104886397,87.4929999932,-202.999999984,100.895113603,-100.895113603,1225.9387332,-8.41178171602e-09,-7.25107309723e-09,100.895113588,-100.895113588,-87.4929999932,22.1881352015,1.0,1.0,1
0,6.0,12,2018,1.0,203.0,102.104886393,-102.104886393,87.4929999885,-202.999999973,100.895113607,-100.895113607,1225.93873324,-1.904713923e-08,-7.55752533428e-09,100.89511358,-100.89511358,-87.4929999885,23.4247042656,1.0,1.0,1
0,6.0,13,2018,1.0,203.0,3.54530640789,-3.54530640789,1.52802705854,-3.54530640032,199.454693592,-199.454693592,962.435034869,-199.454693592,-7.88212496247e-09,-7.56456611649e-09,7.56456611649e-09,-1.52802705854,22.3202054182,1.0,1.0,1
0,6.0,14,2018,1.0,203.0,203.000000007,-203.000000007,174.986000877,-406.000002034,-7.0624370448e-09,7.0624370448e-09,583.996361828,7.75608004485e-09,203.000002026,203.000002027,-203.000002027,-174.986000877,27.892853407,1.0,1.0,1
0,6.0,15,2018,1.0,203.0,102.104886391,-102.104886391,87.4929999855,-202.999999966,100.895113609,-100.895113609,1225.93873321,-2.59854180323e-08,-7.62566400638e-09,100.895113576,-100.895113576,-87.4929999855,23.6544607666,1.0,1.0,1
0,6.0,16,2018,1.0,203.0,102.104886402,-102.104886402,87.4930000003,-203.000000001,100.895113598,-100.895113598,1225.93873326,4.96558706426e-09,-4.37881394177e-09,100.895113598,-100.895113598,-87.4930000003,56.5673811864,1.0,1.0,1
0,6.0,17,2018,1.0,203.0,3.54530640633,-3.54530640633,1.5280270572,-3.54530639721,199.454693594,-199.454693594,847.500060183,-199.454693623,2.01134212997e-08,-9.12115160425e-09,9.12115160425e-09,-1.5280270572,-35.8843746475,1.0,1.0,1
0,6.0,18,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.88070210868e-09,9.88070210868e-09,1011.95794277,7.85599279531e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,75.8376859266,1.0,1.0,1
0,6.0,19,2018,1.0,203.0,203.000000007,-203.000000007,174.986000877,-406.000002036,-7.47415597048e-09,7.47415597048e-09,534.473441628,7.31672639606e-09,203.000002028,203.000002028,-203.000002028,-174.986000877,30.5151674094,1.0,1.0,1
0,7.0,0,2018,1.0,203.0,3.54530641097,-3.54530641097,1.52802706119,-3.54530640648,199.454693589,-199.454693589,987.19648881,-199.454693587,-6.8286712187e-09,-4.48699250254e-09,4.48699250254e-09,-1.52802706119,31.0165874031,1.0,1.0,1
0,7.0,1,2018,1.0,203.0,203.000000009,-203.000000009,174.986000878,-406.000002037,-8.73990921494e-09,8.73990921494e-09,1011.95794277,8.94988595955e-09,203.000002029,203.000002029,-203.000002029,-174.986000878,59.9809626515,1.0,1.0,1
0,7.0,2,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.80616850362e-09,9.80616850362e-09,534.473453906,8.75775143727e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,83.9883284919,1.0,1.0,1
0,7.0,3,2018,1.0,203.0,3.545306406,-3.545306406,1.52802705691,-3.54530639655,199.454693594,-199.454693594,930.207523784,-199.454693595,-8.4611299089e-09,-9.45165622798e-09,9.45165622798e-09,-1.52802705691,23.4006821191,1.0,1.0,1
0,7.0,4,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.38635912935e-09,9.38635912935e-09,773.215698326,7.81100239456e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,36.0229477779,1.0,1.0,1
0,7.0,5,2018,1.0,203.0,3.54530640565,-3.54530640565,1.52802705661,-3.54530639586,199.454693594,-199.454693594,723.692778197,-199.454693597,-7.57053653882e-09,-9.79814688047e-09,9.79814688047e-09,-1.52802705661,-7.26523463821,1.0,1.0,1
0,7.0,6,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.87394047074e-09,9.87394047074e-09,759.639076351,-111.5807038,314.58070584,203.00000203,-203.00000203,-174.986000879,46.1172510002,1.0,1.0,1
0,7.0,7,2018,1.0,203.0,102.104886407,-102.104886407,87.4930000059,-203.000000014,100.895113593,-100.895113593,1225.93873323,7.38694599919e-09,6.22648705531e-09,100.895113607,-100.895113607,-87.4930000059,25.4778076713,1.0,1.0,1
0,7.0,8,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.42772323716e-09,9.42772323716e-09,797.977152287,7.77309329501e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,36.2450498911,1.0,1.0,1
0,7.0,9,2018,1.0,203.0,102.104886417,-102.104886417,87.4930000193,-203.000000045,100.895113583,-100.895113583,1225.9387332,7.60173639949e-09,3.71333213396e-08,100.895113628,-100.895113628,-87.4930000193,25.3490046179,1.0,1.0,1
0,7.0,10,2018,1.0,203.0,102.104886401,-102.104886401,87.4929999991,-202.999999998,100.895113599,-100.895113599,1225.93873316,4.00344583972e-09,-6.14402895898e-09,100.895113597,-100.895113597,-87.4929999991,23.2663374026,1.0,1.0,1
0,7.0,11,2018,1.0,203.0,102.104886399,-102.104886399,87.4929999967,-202.999999992,100.895113601,-100.895113601,1225.93873321,-6.1386221244e-10,-6.93003194021e-09,100.895113593,-100.895113593,-87.4929999967,22.5200851918,1.0,1.0,1
0,7.0,12,2018,1.0,203.0,102.1048864,-102.1048864,87.4929999972,-202.999999994,100.8951136,-100.8951136,1225.93873325,6.30881620279e-10,-7.0972335937e-09,100.895113594,-100.895113594,-87.4929999972,24.2194791229,1.0,1.0,1
0,7.0,13,2018,1.0,203.0,3.54530640864,-3.54530640864,1.52802705919,-3.54530640182,199.454693591,-199.454693591,1151.6543714,-199.45469359,-7.88212496247e-09,-6.81483891602e-09,6.81483891602e-09,-1.52802705919,22.8821359189,1.0,1.0,1
0,7.0,14,2018,1.0,203.0,3.54530642642,-3.54530642642,1.52802707451,-3.54530643738,199.454693574,-199.454693574,773.215698329,-199.454693555,-7.75608004485e-09,1.09658915067e-08,-1.09658915067e-08,-1.52802707451,23.0423456859,1.0,1.0,1
0,7.0,15,2018,1.0,203.0,203.000000005,-203.000000005,174.986000875,-406.00000203,-4.84635677811e-09,4.84635677811e-09,1011.95794273,7.78347132497e-09,203.000002022,203.000002025,-203.000002025,-174.986000875,27.3619430527,1.0,1.0,1
0,7.0,16,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.89118705068e-09,9.89118705068e-09,1011.95794277,8.01066344856e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,225.738744157,1.0,1.0,1
0,7.0,17,2018,1.0,203.0,3.545306406,-3.545306406,1.52802705692,-3.54530639656,199.454693594,-199.454693594,1036.71939672,-199.454693624,2.01134212996e-08,-9.44845365554e-09,9.44845365554e-09,-1.52802705692,-64.7649054474,1.0,1.0,1
0,7.0,18,2018,1.0,203.0,3.54530640678,-3.54530640678,1.52802705758,-3.54530639811,199.454693593,-199.454693593,1201.17727931,-199.454693594,-7.85599279531e-09,-8.67305049453e-09,8.67305049453e-09,-1.52802705758,20.0247794698,1.0,1.0,1
0,7.0,19,2018,1.0,203.0,104.439335075,-104.439335075,90.5457349225,-210.082911653,98.5606649248,-98.5606649248,527.007397199,7.31672638948e-09,7.0829116457,105.643576578,-105.643576578,-90.5457349225,26.6652138057,1.0,1.0,1
0,8.0,0,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002038,-9.23747303438e-09,9.23747303438e-09,773.215698323,6.8286712187e-09,203.000002032,203.000002029,-203.000002029,-174.986000879,52.1334658855,1.0,1.0,1
0,8.0,1,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.57343148553e-09,9.57343148553e-09,797.977152287,8.94988595955e-09,203.00000203,203.00000203,-203.00000203,-174.986000879,68.9709860578,1.0,1.0,1
0,8.0,2,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.32596863527e-09,9.32596863527e-09,320.49266342,8.75775143727e-09,203.00000203,203.000002029,-203.000002029,-174.986000879,60.6305457875,1.0,1.0,1
0,8.0,3,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.78490795015e-09,9.78490795015e-09,716.226733297,8.46112990891e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,64.6331045541,1.0,1.0,1
0,8.0,4,2018,1.0,203.0,3.54530640957,-3.54530640957,1.52802705999,-3.54530640369,199.45469359,-199.45469359,962.435034859,-199.454693589,-7.81100239456e-09,-5.88282682262e-09,5.88282682262e-09,-1.52802705999,22.492582341,1.0,1.0,1
0,8.0,5,2018,1.0,203.0,3.5453064068,-3.5453064068,1.5280270576,-3.54530639815,199.454693593,-199.454693593,912.912114736,-199.454693594,-7.57053653882e-09,-8.65135096185e-09,8.65135096185e-09,-1.5280270576,17.2275863845,1.0,1.0,1
0,8.0,6,2018,1.0,203.0,203.000000006,-203.000000006,174.986000876,-406.000002032,-5.8768524406e-09,5.8768524406e-09,533.997594284,-110.623033521,313.623035553,203.000002026,-203.000002026,-174.986000876,1.43384838001,1.0,1.0,1
0,8.0,7,2018,1.0,203.0,202.999999983,-202.999999983,174.986000856,-406.000001986,1.70414835622e-08,-1.70414835622e-08,1011.9579428,7.76617884888e-09,203.000001979,203.000002003,-203.000002003,-174.986000856,26.2457237065,1.0,1.0,1
0,8.0,8,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.84889096624e-09,9.84889096624e-09,583.9963618,7.77309329501e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,64.5757337739,1.0,1.0,1
0,8.0,9,2018,1.0,203.0,102.104886413,-102.104886413,87.4930000149,-203.000000035,100.895113587,-100.895113587,1225.93873316,7.57749518879e-09,2.70416451841e-08,100.895113621,-100.895113621,-87.4930000149,25.4149926662,1.0,1.0,1
0,8.0,10,2018,1.0,203.0,102.1048864,-102.1048864,87.4929999979,-202.999999995,100.8951136,-100.8951136,1225.93873316,1.91588271596e-09,-6.70434372455e-09,100.895113595,-100.895113595,-87.4929999979,23.0697871281,1.0,1.0,1
0,8.0,11,2018,1.0,203.0,102.104886408,-102.104886408,87.4930000081,-203.000000019,100.895113592,-100.895113592,1225.93873319,7.33800162746e-09,1.15153895585e-08,100.895113611,-100.895113611,-87.4930000081,24.2724989785,1.0,1.0,1
0,8.0,12,2018,1.0,203.0,102.104886402,-102.104886402,87.4930000007,-203.000000002,100.895113598,-100.895113598,1225.93873325,6.38342640248e-09,-4.69284067683e-09,100.895113599,-100.895113599,-87.4930000007,25.9156505611,1.0,1.0,1
0,8.0,13,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.3980865123e-09,9.3980865123e-09,937.673580917,7.88212496247e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,37.0802772921,1.0,1.0,1
0,8.0,14,2018,1.0,203.0,68.8953715675,-68.8953715675,49.9178504943,-115.818678641,134.104628433,-134.104628433,855.923161805,-87.1813213512,-7.75608004481e-09,46.9233070735,-46.9233070735,-49.9178504943,23.3196609364,1.0,1.0,1
0,8.0,15,2018,1.0,203.0,102.104886391,-102.104886391,87.4929999857,-202.999999967,100.895113609,-100.895113609,1011.95794277,-2.54759479981e-08,-7.63575379212e-09,100.895113576,-100.895113576,-87.4929999857,23.7717294244,1.0,1.0,1
0,8.0,16,2018,1.0,203.0,112.36269078,-112.36269078,100.670265355,-233.57370152,90.6373092196,-90.6373092196,979.73043167,8.01066344845e-09,30.5737015123,121.21101074,-121.21101074,-100.670265355,79.8154401602,1.0,1.0,1
0,8.0,17,2018,1.0,203.0,3.54530640574,-3.54530640574,1.52802705669,-3.54530639602,199.454693594,-199.454693594,1225.93873326,-199.454693624,2.01134212992e-08,-9.71563157926e-09,9.71563157926e-09,-1.52802705669,-137.624980211,1.0,1.0,1
0,8.0,18,2018,1.0,203.0,93.3668692023,-93.3668692023,76.2435275216,-176.899135781,109.633130798,-109.633130798,1225.93873326,-26.1008642113,-7.85599279518e-09,83.5322665785,-83.5322665785,-76.2435275216,24.4063790501,1.0,1.0,1
0,8.0,19,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.92377321875e-09,9.92377321875e-09,313.026606712,7.31672639606e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,103.567406729,1.0,1.0,1
0,9.0,0,2018,1.0,203.0,3.54530640722,-3.54530640722,1.52802705797,-3.54530639899,199.454693593,-199.454693593,962.435034861,-199.454693594,-6.8286712187e-09,-8.2310106698e-09,8.2310106698e-09,-1.52802705797,26.5342748015,1.0,1.0,1
0,9.0,1,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.85481538733e-09,9.85481538733e-09,583.9963618,8.94988595955e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,95.1398117522,1.0,1.0,1
0,9.0,2,2018,1.0,203.0,102.104886402,-102.104886402,87.4930000004,-203.000000001,100.895113598,-100.895113598,320.49266342,7.91832075523e-09,-6.91938464343e-09,100.895113599,-100.895113599,-87.4930000004,49.1229761297,1.0,1.0,1
0,9.0,3,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.79312410727e-09,9.79312410727e-09,502.24594281,8.46112990891e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,65.7150099975,1.0,1.0,1
0,9.0,4,2018,1.0,203.0,102.104886403,-102.104886403,87.493000001,-203.000000002,100.895113597,-100.895113597,962.435034857,6.46886352964e-09,-4.24079767016e-09,100.8951136,-100.8951136,-87.493000001,25.5512966064,1.0,1.0,1
0,9.0,5,2018,1.0,203.0,124.135861439,-124.135861439,114.238844496,-265.055323657,78.8641385607,-78.8641385607,847.500060172,7.57053653875e-09,62.0553236489,140.919462217,-140.919462217,-114.238844496,23.931874195,1.0,1.0,1
0,9.0,6,2018,1.0,203.0,3.5453064064,-3.5453064064,1.52802705725,-3.54530639734,199.454693594,-199.454693594,711.462265439,-310.969240841,111.514547238,-9.05594318188e-09,9.05594318188e-09,-1.52802705725,-6.15869858914,1.0,1.0,1
0,9.0,7,2018,1.0,203.0,167.881363399,-167.881363399,151.29289169,-351.027590928,35.1186366009,-35.1186366009,855.923161503,7.76617884888e-09,148.027590921,183.146227529,-183.146227529,-151.29289169,26.0278733085,1.0,1.0,1
0,9.0,8,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.43787460757e-09,9.43787460757e-09,370.015571313,7.77309329501e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,36.4181211303,1.0,1.0,1
0,9.0,9,2018,1.0,203.0,202.999999974,-202.999999974,174.98600085,-406.000001971,2.61477178961e-08,-2.61477178961e-08,1011.95794275,7.73200047629e-09,203.000001963,203.000001997,-203.000001997,-174.98600085,25.8131042376,1.0,1.0,1
0,9.0,10,2018,1.0,203.0,102.104886401,-102.104886401,87.4929999989,-202.999999997,100.895113599,-100.895113599,1225.93873317,3.71776174773e-09,-6.28300029075e-09,100.895113596,-100.895113596,-87.4929999989,23.3328027555,1.0,1.0,1
0,9.0,11,2018,1.0,203.0,203.000000004,-203.000000004,174.986000874,-406.000002027,-3.51563889949e-09,3.51563889949e-09,1011.95794272,7.63982295695e-09,203.000002019,203.000002024,-203.000002024,-174.986000874,25.5318540975,1.0,1.0,1
0,9.0,12,2018,1.0,203.0,203.000000009,-203.000000009,174.986000878,-406.000002038,-8.95728739323e-09,8.95728739323e-09,1011.95794277,7.90078325794e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,33.2756833587,1.0,1.0,1
0,9.0,13,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.60975358905e-09,9.60975358905e-09,723.692790431,7.88212496248e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,42.0239674871,1.0,1.0,1
0,9.0,14,2018,1.0,203.0,102.10488642,-102.10488642,87.493,-203.0,100.89511358,-100.89511358,855.923161806,5.54836408941e-09,-5.47536238617e-09,100.89511358,-100.89511358,-87.493,24.6257339192,1.0,1.0,1
0,9.0,15,2018,1.0,203.0,102.104886401,-102.104886401,87.4929999992,-202.999999998,100.895113599,-100.895113599,1011.95794277,4.40096454023e-09,-6.33099844623e-09,100.895113597,-100.895113597,-87.4929999992,24.6462611539,1.0,1.0,1
0,9.0,16,2018,1.0,203.0,3.5453064058,-3.5453064058,1.52802705674,-3.54530639615,199.454693594,-199.454693594,1168.94976821,-199.454693596,-8.01066344857e-09,-9.65162056925e-09,9.65162056925e-09,-1.52802705674,26.2572178175,1.0,1.0,1
0,9.0,17,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.82780640617e-09,9.82780640617e-09,1011.95794277,2.83316087785e-09,203.000002037,203.00000203,-203.00000203,-174.986000879,307.473445263,1.0,1.0,1
0,9.0,18,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.75582386588e-09,9.75582386588e-09,1011.95794277,8.83631361038e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,73.6872627442,1.0,1.0,1
0,9.0,19,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.83280473378e-09,9.83280473378e-09,99.0458162248,7.31672639606e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,49.3839145754,1.0,1.0,1
0,10.0,0,2018,1.0,203.0,3.5453064065,-3.5453064065,1.52802705734,-3.54530639755,199.454693593,-199.454693593,1151.6543714,-199.454693596,-6.82867121871e-09,-8.95143698262e-09,8.95143698262e-09,-1.52802705734,21.9995826679,1.0,1.0,1
0,10.0,1,2018,1.0,203.0,102.104886402,-102.104886402,87.4929999997,-202.999999999,100.895113598,-100.895113598,583.996361801,7.53294108962e-09,-8.17163444014e-09,100.895113598,-100.895113598,-87.4929999997,52.1869747032,1.0,1.0,1
0,10.0,2,2018,1.0,203.0,55.7420607679,-55.7420607679,38.6683779674,-89.7178143095,147.257939232,-147.257939232,427.961580952,-113.282185682,-8.75775143726e-09,33.9757535416,-33.9757535416,-38.6683779674,46.0683712617,1.0,1.0,1
0,10.0,3,2018,1.0,203.0,3.5453064069,-3.5453064069,1.52802705769,-3.54530639835,199.454693593,-199.454693593,691.465279348,-199.454693593,-8.4611299089e-09,-8.54966692519e-09,8.54966692519e-09,-1.52802705769,29.9949684926,1.0,1.0,1
0,10.0,4,2018,1.0,203.0,102.104886388,-102.104886388,87.4929999822,-202.999999959,100.895113612,-100.895113612,962.435034898,-3.3694270183e-08,-7.69555415828e-09,100.89511357,-100.89511357,-87.4929999822,24.037820107,1.0,1.0,1
0,10.0,5,2018,1.0,203.0,3.54530640562,-3.54530640562,1.52802705659,-3.54530639579,199.454693594,-199.454693594,1036.71939671,-199.454693597,-7.57053653882e-09,-9.82965196504e-09,9.82965196504e-09,-1.52802705659,-12.5923872531,1.0,1.0,1
0,10.0,6,2018,1.0,203.0,3.54530640575,-3.54530640575,1.52802705669,-3.54530639604,199.454693594,-199.454693594,888.992482916,-310.34741384,110.892720236,-9.70507576541e-09,9.70507576541e-09,-1.52802705669,-19.7140848739,1.0,1.0,1
0,10.0,7,2018,1.0,203.0,102.104886402,-102.104886402,87.4929999995,-202.999999999,100.895113598,-100.895113598,855.923161505,4.86093514503e-09,-6.04860970716e-09,100.895113597,-100.895113597,-87.4929999995,24.5564516159,1.0,1.0,1
0,10.0,8,2018,1.0,203.0,203.000000009,-203.000000009,174.986000878,-406.000002038,-8.88227683462e-09,8.88227683462e-09,156.034780828,7.77309329501e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,31.3126036387,1.0,1.0,1
0,10.0,9,2018,1.0,203.0,203.000000007,-203.000000007,174.986000877,-406.000002034,-6.86388661861e-09,6.86388661861e-09,797.977152267,7.7320004763e-09,203.000002026,203.000002027,-203.000002027,-174.986000877,27.4924499781,1.0,1.0,1
0,10.0,10,2018,1.0,203.0,102.104886402,-102.104886402,87.4929999998,-202.999999999,100.895113598,-100.895113598,1225.93873317,5.06376895829e-09,-5.58983960235e-09,100.895113598,-100.895113598,-87.4929999998,23.6437624677,1.0,1.0,1
0,10.0,11,2018,1.0,203.0,203.000000005,-203.000000005,174.986000875,-406.00000203,-4.78312793631e-09,4.78312793631e-09,797.977152242,7.63982295695e-09,203.000002022,203.000002025,-203.000002025,-174.986000875,25.7516243725,1.0,1.0,1
0,10.0,12,2018,1.0,203.0,203.000000009,-203.000000009,174.986000878,-406.000002038,-8.81991719312e-09,8.81991719312e-09,797.97715228,7.90078325794e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,32.6265991041,1.0,1.0,1
0,10.0,13,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.6786030408e-09,9.6786030408e-09,509.711999944,7.88212496248e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,45.4008272722,1.0,1.0,1
