SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight
203.0,-203.0,-220.0,-200.0,1000.0,-203.0,-1e+200,314980881.773,16344667.9319,316488303.88,339832769.863,289034400.341,290040430.264,334215734.08,20.0,2.67148169803e+14,611,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,1100.0,-203.0,-1e+200,310308414.278,16319168.5365,307895507.953,347855655.224,283843953.39,290751427.575,335179721.883,20.0,2.66315261723e+14,612,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-220.0,-200.0,1200.0,-203.0,-1e+200,320022653.514,21859290.1673,321525668.201,350838809.531,287105077.804,287212348.824,349959577.246,20.0,4.77828566617e+14,613,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-220.0,-200.0,1218.0,-203.0,-1e+200,303090917.969,20023631.3298,302613338.606,344856412.589,271606717.127,274749700.997,339209546.606,20.0,4.00945811632e+14,614,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-210.0,-200.0,0.0,-203.0,-1e+200,313429253.589,17743112.5573,315654070.415,341423240.668,269359601.373,292826188.329,335292364.99,20.0,3.1481804322e+14,616,0.0384615384615,9.47328533535e-09,0.0197044334975,0.02125,1.61045850701e-05
203.0,-203.0,-220.0,-200.0,1300.0,-203.0,-1e+200,306417303.562,20731584.141,306969158.075,364277757.258,271326773.912,276510911.873,337525874.146,20.0,4.29798580994e+14,615,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-210.0,-200.0,100.0,-203.0,-1e+200,317375430.158,22645107.709,315237754.476,365434755.751,279115825.056,289766247.633,360689417.276,20.0,5.12800903154e+14,617,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,200.0,-203.0,-1e+200,315201962.619,21155743.807,314938124.6,355596461.819,283142679.859,286008551.877,347144132.385,20.0,4.47565496026e+14,618,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,300.0,-203.0,-1e+200,310742383.37,21242111.7373,309911306.697,353862786.487,272157495.531,280788127.065,338377770.184,20.0,4.51227311058e+14,619,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,400.0,-203.0,-1e+200,315747939.991,18172185.1933,317804522.167,346146609.407,268485879.798,292913176.379,342127076.395,20.0,3.302283147e+14,620,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,500.0,-203.0,-1e+200,300161344.261,15005398.8564,305156020.725,329831210.368,274240286.433,279595455.35,315823262.508,20.0,2.2516199484e+14,621,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,600.0,-203.0,-1e+200,309045855.164,16414061.5102,308155680.244,341458261.728,279386827.702,281777043.44,331900576.331,20.0,2.6942141526e+14,622,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,700.0,-203.0,-1e+200,304510653.374,24018067.411,301187764.13,351618810.949,259183657.12,279946149.102,340656534.641,20.0,5.76867562158e+14,623,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,800.0,-203.0,-1e+200,298039969.083,18229111.5639,299456632.78,329814529.947,264081629.461,267252571.051,323097024.365,20.0,3.32300508409e+14,624,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,900.0,-203.0,-1e+200,300533893.53,23000366.4479,294655423.975,345333633.166,271769972.933,272144381.682,339608240.128,20.0,5.29016856737e+14,625,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1000.0,-203.0,-1e+200,301163407.807,27558292.636,304181471.509,348126254.696,254117220.007,261048373.068,344161344.992,20.0,7.59459493013e+14,626,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1200.0,-203.0,-1e+200,301108092.592,19235745.4837,297689794.993,334122255.088,264552942.283,276341203.133,333030895.148,20.0,3.70013904314e+14,628,0.0453846153846,9.47328533535e-09,0.0197044334975,0.02125,1.90034103827e-05
203.0,-203.0,-210.0,-200.0,1100.0,-203.0,-1e+200,286077305.14,20141099.2898,289513406.383,331613398.651,255595441.595,258629434.624,321026828.586,20.0,4.056638806e+14,627,0.0769230769231,9.47328533535e-09,0.0197044334975,0.02125,3.22091701402e-05
203.0,-203.0,-210.0,-200.0,1218.0,-203.0,-1e+200,297404352.224,23096201.3499,297268676.951,337772753.917,260164240.147,264721406.442,337209235.394,20.0,5.33434516793e+14,629,0.0384615384615,9.47328533535e-09,0.0197044334975,0.02125,1.61045850701e-05
203.0,-203.0,-210.0,-200.0,1300.0,-203.0,-1e+200,297067092.557,20253194.9876,298038424.716,337821006.555,264377457.159,269698659.803,334502994.271,20.0,4.10191907204e+14,630,0.0315384615385,9.47328533535e-09,0.0197044334975,0.02125,1.32057597575e-05
203.0,-203.0,-203.0,-200.0,0.0,-203.0,-1e+200,314454324.667,28112682.8891,308979694.143,359868064.801,274554975.152,278402862.293,359431038.669,18.0,7.90322939226e+14,631,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0125,9.47328533535e-06
203.0,-203.0,-203.0,-200.0,100.0,-203.0,-1e+200,310119891.022,19772680.5795,309648821.596,344849076.025,274108143.95,284969153.698,336595750.697,20.0,3.909588973e+14,632,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,200.0,-203.0,-1e+200,302248287.113,20598007.6361,296146528.43,353881094.192,271678372.101,276125423.853,335140024.528,20.0,4.24277918578e+14,633,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,300.0,-203.0,-1e+200,299741293.317,24935612.9234,300501756.233,346363391.373,262779285.577,263954817.925,341935586.365,20.0,6.21784791868e+14,634,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,400.0,-203.0,-1e+200,294816398.489,20364729.2109,292246417.073,334152876.371,263607953.511,265403686.624,324473328.263,20.0,4.14722195833e+14,635,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,500.0,-203.0,-1e+200,302037788.864,15380239.802,300614798.28,344781237.172,283886300.388,283981590.185,330737039.31,20.0,2.36551776366e+14,636,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,600.0,-203.0,-1e+200,293348258.068,21489302.8651,293549723.155,330239440.055,255864849.908,267424808.67,323693510.326,20.0,4.61790137628e+14,637,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,700.0,-203.0,-1e+200,296379269.671,20732224.887,292119567.262,343932057.973,262240774.916,269037724.448,329366333.072,20.0,4.29825148763e+14,638,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,800.0,-203.0,-1e+200,298791031.765,23464884.6068,292413328.711,341905482.192,263461707.783,271403957.589,337888725.16,20.0,5.50600809612e+14,639,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,900.0,-203.0,-1e+200,291678708.982,25778014.7948,283715658.665,337988564.087,252543210.225,254111762.807,337704089.683,20.0,6.6450604676e+14,640,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1000.0,-203.0,-1e+200,287224171.781,22015942.8604,278449874.244,326866508.929,252854822.096,253279360.219,323934463.827,20.0,4.84701740034e+14,641,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1100.0,-203.0,-1e+200,290336025.636,21927072.8294,284850376.235,332745052.194,261647003.966,263442859.673,331284424.892,20.0,4.80796522865e+14,642,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-203.0,-200.0,1200.0,-203.0,-1e+200,275710622.652,17507208.7286,275101266.239,308743760.493,239160379.339,255214528.642,304898542.98,20.0,3.06502357465e+14,643,0.0453846153846,9.47328533535e-09,0.0197044334975,0.0125,1.11784766957e-05
203.0,-203.0,-203.0,-200.0,1218.0,-203.0,-1e+200,286014034.059,22299891.4261,290297914.893,323494398.976,238066287.097,253494621.59,310429006.981,20.0,4.97285157614e+14,644,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0125,9.47328533535e-06
203.0,-203.0,-200.0,-200.0,0.0,-203.0,-1e+200,306850319.953,21318882.7284,311747767.248,338907977.644,264859538.926,266125569.311,333172966.213,20.0,4.54494760788e+14,646,0.0384615384615,9.47328533535e-09,0.0197044334975,0.01,7.57862826828e-06
203.0,-203.0,-203.0,-200.0,1300.0,-203.0,-1e+200,276368782.216,22075774.8064,276156143.025,325267511.557,235122545.699,248637575.448,302528053.317,20.0,4.87339833305e+14,645,0.0315384615385,9.47328533535e-09,0.0197044334975,0.0125,7.76809397499e-06
203.0,-203.0,-200.0,-200.0,100.0,-203.0,-1e+200,309171174.219,20349312.7196,313328777.691,345343124.477,275288163.709,276986361.159,339301702.246,20.0,4.14094528159e+14,647,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,300.0,-203.0,-1e+200,296449238.591,25068929.0683,298288179.257,338963891.316,250067724.432,257258438.184,332079422.599,20.0,6.28451204633e+14,649,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,200.0,-203.0,-1e+200,293580436.047,20661486.0818,289842527.949,335184467.225,262924946.39,267136216.645,326964704.957,20.0,4.26897007109e+14,648,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,400.0,-203.0,-1e+200,298566425.198,17346427.5181,292146809.499,331666746.693,273408046.354,273754783.065,328758745.952,20.0,3.0089854764e+14,650,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,500.0,-203.0,-1e+200,296412668.902,18663135.0477,293872250.663,328616892.681,266254790.664,266863748.533,326630645.495,20.0,3.48312609809e+14,651,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,600.0,-203.0,-1e+200,283860829.37,14886769.7793,285932602.933,307400886.2,256823291.076,263255991.702,305220316.337,20.0,2.21615914462e+14,652,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,700.0,-203.0,-1e+200,289309087.623,27085197.4403,283396159.137,341626125.354,250148491.947,258777251.562,331870036.177,20.0,7.33607920379e+14,653,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,800.0,-203.0,-1e+200,280486222.06,19009909.7118,285390160.448,308732012.705,237899278.282,244269510.665,305698723.486,20.0,3.61376667252e+14,654,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,900.0,-203.0,-1e+200,285002932.813,19311603.1651,279088695.255,314919570.06,261273697.583,262701327.966,313033256.172,20.0,3.72938016806e+14,655,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1100.0,-203.0,-1e+200,287146640.607,22428508.0141,279784995.689,328457241.581,258943568.994,261613558.818,323873648.099,20.0,5.03037971738e+14,657,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1000.0,-203.0,-1e+200,290281976.522,17219340.1756,288595195.441,323434210.298,258833488.549,269815273.316,313535825.276,20.0,2.96505676081e+14,656,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01,1.51572565366e-05
203.0,-203.0,-200.0,-200.0,1200.0,-203.0,-1e+200,272932701.164,17284358.3214,274494615.466,298933333.062,241961960.993,247732776.22,297735233.538,20.0,2.98749042583e+14,658,0.0453846153846,9.47328533535e-09,0.0197044334975,0.01,8.94278135657e-06
203.0,-203.0,-200.0,-200.0,1218.0,-203.0,-1e+200,283244341.952,19100082.2827,282877601.011,333955633.769,235875582.197,258914295.994,298249164.897,20.0,3.64813143207e+14,659,0.0384615384615,9.47328533535e-09,0.0197044334975,0.01,7.57862826828e-06
203.0,-203.0,-195.0,-200.0,0.0,-203.0,-1e+200,297439792.211,15787183.2377,297053358.25,335970507.215,265735509.796,274823762.271,317031486.491,20.0,2.49235154581e+14,661,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0125,9.47328533535e-06
203.0,-203.0,-200.0,-200.0,1300.0,-203.0,-1e+200,281061609.423,17427847.4405,281593735.477,325131031.794,248673928.42,252286344.421,302648369.949,20.0,3.03729866411e+14,660,0.0315384615385,9.47328533535e-09,0.0197044334975,0.01,6.21447517999e-06
203.0,-203.0,-195.0,-200.0,200.0,-203.0,-1e+200,290560547.385,18759021.7034,292714428.875,329165647.648,251479501.581,264769737.935,320442318.268,20.0,3.51900895267e+14,663,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,100.0,-203.0,-1e+200,292554611.65,24611616.7236,289484537.309,345682706.434,239356299.832,259019531.118,331443601.015,20.0,6.05731677751e+14,662,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,300.0,-203.0,-1e+200,288050414.395,23689148.7588,289065991.816,324251048.336,246255407.133,253950351.548,322845474.099,20.0,5.61175768917e+14,664,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,400.0,-203.0,-1e+200,298047994.462,18693955.8313,297537285.645,330619236.738,259947156.496,268616692.797,322045272.739,20.0,3.49463984622e+14,665,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,500.0,-203.0,-1e+200,288098833.677,20572972.2387,287282533.484,328739813.994,254287506.737,255130205.75,315132870.857,20.0,4.23247186734e+14,666,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,600.0,-203.0,-1e+200,285943266.204,16688550.351,283151239.227,316612104.5,254005756.21,259183995.581,311315107.167,20.0,2.78507712819e+14,667,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,700.0,-203.0,-1e+200,280395600.318,19888269.5398,279643890.496,330507774.178,255278653.085,258288960.5,320480084.961,20.0,3.95543265286e+14,668,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,800.0,-203.0,-1e+200,277794129.189,22329220.0439,275248817.17,327338113.887,249019274.677,252325133.818,318199463.505,20.0,4.98594067771e+14,669,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,900.0,-203.0,-1e+200,274839144.446,17067801.8239,275389554.639,305844401.512,251379282.07,252762396.34,305294176.091,20.0,2.913098591e+14,670,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1000.0,-203.0,-1e+200,276624348.726,21324069.1902,276944986.904,338442202.554,243685873.276,245018111.323,300772341.5,20.0,4.5471592683e+14,671,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1100.0,-203.0,-1e+200,283768658.418,17382628.1013,287684134.648,315429195.401,246419500.814,259494874.952,311688921.109,20.0,3.02155759709e+14,672,0.0769230769231,9.47328533535e-09,0.0197044334975,0.0125,1.89465706707e-05
203.0,-203.0,-195.0,-200.0,1200.0,-203.0,-1e+200,271159901.659,20444224.2838,265121535.586,311265130.839,230854353.843,237608869.706,304224814.161,20.0,4.17966306565e+14,673,0.0453846153846,9.47328533535e-09,0.0197044334975,0.0125,1.11784766957e-05
203.0,-203.0,-190.0,-200.0,0.0,-203.0,-1e+200,288799834.343,14231410.4593,287878131.98,331847479.473,273676090.35,275585771.622,308705059.563,20.0,2.02533043662e+14,676,0.0384615384615,9.47328533535e-09,0.0197044334975,0.01875,1.4209928003e-05
203.0,-203.0,-195.0,-200.0,1218.0,-203.0,-1e+200,277977943.523,20264745.1412,275678097.413,318320390.867,249719748.512,252986429.968,308868816.05,20.0,4.10659895637e+14,674,0.0384615384615,9.47328533535e-09,0.0197044334975,0.0125,9.47328533535e-06
203.0,-203.0,-195.0,-200.0,1300.0,-203.0,-1e+200,263789684.547,15718026.8692,264192739.035,298893705.005,224997880.399,243263980.655,282695933.639,20.0,2.47056368661e+14,675,0.0315384615385,9.47328533535e-09,0.0197044334975,0.0125,7.76809397499e-06
203.0,-203.0,-190.0,-200.0,100.0,-203.0,-1e+200,288555932.733,16690492.4988,290542858.308,322824313.118,259907866.617,262088176.812,311662151.199,20.0,2.78572539852e+14,677,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,200.0,-203.0,-1e+200,281509133.684,18553235.1629,280162985.636,312285674.625,256314343.377,258187896.822,311812642.419,20.0,3.44222535009e+14,678,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,300.0,-203.0,-1e+200,281579782.161,19531806.1002,276445796.255,332365983.228,246182895.333,255817737.22,312436087.698,20.0,3.81491449536e+14,679,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,400.0,-203.0,-1e+200,281624901.527,16239530.4342,280415718.925,320738436.501,253249778.07,257108138.693,303020547.45,20.0,2.63722348722e+14,680,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,500.0,-203.0,-1e+200,287350416.338,21402411.196,287003156.233,320335221.682,231214965.159,254358565.097,314014824.531,20.0,4.58063205004e+14,681,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,600.0,-203.0,-1e+200,275797782.756,21057530.5128,277587122.917,307398510.86,242092951.811,245513149.322,302977256.477,20.0,4.43419591297e+14,682,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,700.0,-203.0,-1e+200,276110316.619,22186863.031,275557592.382,312245613.857,231408069.729,246213809.011,311071563.343,20.0,4.92256891158e+14,683,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,800.0,-203.0,-1e+200,266206483.784,20899387.1676,268727843.818,301926723.863,220879605.048,225424175.437,299766262.773,20.0,4.36784383981e+14,684,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,277150205.566,17295196.25,278907241.054,304642195.128,244520065.283,244770729.436,304514575.595,20.0,2.99123813327e+14,685,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,268308909.027,22193449.0309,267233485.282,317600994.258,229926853.516,242185171.113,306008036.088,20.0,4.92549179885e+14,686,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,264440633.081,18649101.3169,265294795.198,310656725.211,233420800.161,236651489.825,289878628.536,20.0,3.47788979929e+14,687,0.0769230769231,9.47328533535e-09,0.0197044334975,0.01875,2.84198560061e-05
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,272251040.593,12027230.6444,271951767.056,299046059.211,251377118.686,254446154.419,291334391.124,20.0,1.44654276973e+14,688,0.0453846153846,9.47328533535e-09,0.0197044334975,0.01875,1.67677150436e-05
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,265729334.34,17904200.2141,263483447.245,316671876.433,241478026.63,243162699.699,293537905.998,20.0,3.20560385305e+14,689,0.0384615384615,9.47328533535e-09,0.0197044334975,0.01875,1.4209928003e-05
203.0,-203.0,-180.0,-200.0,0.0,-203.0,-1e+200,278385628.678,18577504.6281,275911175.33,319543837.704,248664385.294,255480059.788,314039354.367,20.0,3.45123678207e+14,691,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,261815600.401,18580424.1769,260173566.546,305254978.717,237941926.638,239199514.863,293175575.725,20.0,3.45232162593e+14,690,0.0315384615385,9.47328533535e-09,0.0197044334975,0.01875,1.16521409625e-05
203.0,-203.0,-180.0,-200.0,100.0,-203.0,-1e+200,270019337.275,18842435.1422,274308006.077,296930533.017,236168006.994,238172459.209,296293622.798,20.0,3.55037362086e+14,692,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,200.0,-203.0,-1e+200,272982364.563,15570287.9781,268889231.811,305604355.776,250585849.822,251492103.616,295995535.826,20.0,2.42433867721e+14,693,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,300.0,-203.0,-1e+200,267217329.066,18978203.3836,266911895.474,295416136.934,235680450.667,240079337.262,294821954.036,20.0,3.6017220367e+14,694,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,400.0,-203.0,-1e+200,273130940.707,20495313.9401,268952304.825,316963285.758,245043177.007,251573097.341,315953201.037,20.0,4.20057893505e+14,695,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,500.0,-203.0,-1e+200,256948665.55,14432667.3503,256058574.411,281855642.189,228563023.71,230553001.707,276599809.979,20.0,2.08301886845e+14,696,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,700.0,-203.0,-1e+200,260750921.294,18557478.575,265456520.17,300493854.643,229962709.152,234272530.208,283339958.779,20.0,3.44380011063e+14,698,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,600.0,-203.0,-1e+200,259465204.081,15561604.5813,254559716.488,289059749.919,232424826.308,238451386.921,285307426.183,20.0,2.42163537144e+14,697,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,800.0,-203.0,-1e+200,259995493.659,17563214.619,263132308.787,291194348.581,229927203.889,236050892.653,286751699.029,20.0,3.08466507753e+14,699,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,900.0,-203.0,-1e+200,256956422.129,18220612.5127,254419557.195,295996145.552,227686397.501,231370839.199,283669223.314,20.0,3.31990720336e+14,700,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1000.0,-203.0,-1e+200,254338494.634,12413096.9531,252073821.192,280177714.682,231245700.055,238186899.019,272519721.387,20.0,1.54084975968e+14,701,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1100.0,-203.0,-1e+200,254793542.117,22865511.7819,256337907.679,298556197.082,211729197.694,223937093.989,297918370.216,20.0,5.22831629048e+14,702,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-180.0,-200.0,1200.0,-203.0,-1e+200,245712684.738,14935662.6128,242896754.609,284413462.998,223421271.249,228913279.715,273063954.685,20.0,2.23074017683e+14,703,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-180.0,-200.0,1218.0,-203.0,-1e+200,258700912.968,17686893.7396,261153846.795,289759318.641,220219055.467,223753805.757,289136661.425,20.0,3.12826210155e+14,704,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-170.0,-200.0,0.0,-203.0,-1e+200,264668894.846,20977198.0085,268860060.521,291435241.319,225612441.571,231765128.921,287242934.642,20.0,4.4004283629e+14,706,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-180.0,-200.0,1300.0,-203.0,-1e+200,249378276.098,16694948.5902,245571207.883,289344849.045,213410621.935,232733663.071,274617640.563,20.0,2.78721308429e+14,705,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-170.0,-200.0,100.0,-203.0,-1e+200,263630514.75,18673879.9243,262221082.797,296311485.057,238666931.107,242400457.709,294897541.252,20.0,3.48713791427e+14,707,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,200.0,-203.0,-1e+200,257374803.904,14997879.9231,256093078.291,285206937.616,233124130.154,234000164.185,281554140.418,20.0,2.24936402188e+14,708,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,300.0,-203.0,-1e+200,257348117.156,15579719.2025,256815865.119,276786814.661,220584571.363,236664274.761,276119824.824,20.0,2.42727650428e+14,709,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,400.0,-203.0,-1e+200,253093189.6,18102807.5621,258546590.648,282504140.851,210173866.351,217935138.068,275107394.193,20.0,3.2771164163e+14,710,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,500.0,-203.0,-1e+200,246614473.103,16413587.8117,246207292.008,285479741.125,219246597.868,223727442.639,275335923.969,20.0,2.69405864854e+14,711,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,600.0,-203.0,-1e+200,248126803.027,18960837.1892,252176207.268,284855102.175,208859385.843,218202881.637,273203287.451,20.0,3.59513346914e+14,712,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-170.0,-200.0,700.0,-203.0,-1e+200,239283866.684,18244528.8604,238994901.401,283110148.111,207492326.952,216636301.573,266768343.752,20.0,3.32862833336e+14,713,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
