SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-300.0,-170.0,1000.0,-203.0,-1e+200,380236904.217,27266508.1474,373813187.691,438422531.897,339904970.226,343970711.309,435525469.516,20.0,7.4346246655e+14,4.7619047619e-08,0.0535714285714,0.000714285714286,932,0.133333333333,0.1
203.0,-203.0,-300.0,-170.0,1100.0,-203.0,-1e+200,369827034.366,23294268.2372,371294986.202,410814137.18,322883140.327,334555033.453,399219352.056,20.0,5.42622932706e+14,4.7619047619e-08,0.0535714285714,0.000714285714286,933,0.133333333333,0.1
203.0,-203.0,-300.0,-170.0,1200.0,-203.0,-1e+200,368339423.643,20786138.8227,367387265.116,411809653.733,334927048.082,336166722.802,397969268.055,20.0,4.32063567158e+14,4.7619047619e-08,0.0535714285714,0.000421428571429,934,0.133333333333,0.059
203.0,-203.0,-300.0,-170.0,1218.0,-203.0,-1e+200,370928426.774,21396933.434,368196150.034,408713049.126,330973873.342,345418550.655,400638536.469,20.0,4.57828760381e+14,4.7619047619e-08,0.0535714285714,0.000357142857143,935,0.133333333333,0.05
203.0,-203.0,-300.0,-170.0,1300.0,-203.0,-1e+200,370698621.712,30156503.8208,372440962.711,416968666.349,321057423.263,322221352.014,408341803.602,20.0,9.09414722692e+14,4.7619047619e-08,0.0535714285714,0.000292857142857,936,0.133333333333,0.041
203.0,-203.0,-290.0,-170.0,300.0,-203.0,-1e+200,364177261.096,24287449.0275,364077079.12,417783226.99,313622710.296,328541181.708,398186329.79,20.0,5.89880180261e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,937,0.133333333333,0.05
203.0,-203.0,-290.0,-170.0,400.0,-203.0,-1e+200,363710701.34,18790667.2186,366000241.556,402333215.966,335888911.766,337666214.578,385066581.197,20.0,3.53089174521e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,938,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,500.0,-203.0,-1e+200,362319181.612,17478282.6092,365454670.903,394627960.487,323577018.904,338159869.291,383085346.227,20.0,3.05490362967e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,939,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,600.0,-203.0,-1e+200,371774176.759,17921823.9839,366827816.194,410334385.359,347903776.397,353154376.575,402506672.243,20.0,3.2119177491e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,940,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,700.0,-203.0,-1e+200,370080414.236,19677262.1006,368172634.021,425173928.896,347363899.25,348232381.07,402663525.785,20.0,3.87194643777e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,941,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,800.0,-203.0,-1e+200,370213500.96,19492090.9245,372762969.709,402267915.388,339968492.128,342877004.308,401808965.605,20.0,3.79941608611e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,942,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,900.0,-203.0,-1e+200,369895783.429,24641969.5306,372206966.473,423466435.703,320777791.421,337239547.677,396395069.015,20.0,6.07226662346e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,943,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,1000.0,-203.0,-1e+200,377373085.937,28325023.4896,376394244.495,424347087.687,326349750.037,328401345.498,422043292.517,20.0,8.02306955684e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,944,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,1100.0,-203.0,-1e+200,377597673.248,27746632.6254,374801270.269,433992116.857,335060345.234,344108568.137,430638158.043,20.0,7.69875622048e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,945,0.133333333333,0.1
203.0,-203.0,-290.0,-170.0,1200.0,-203.0,-1e+200,370990952.424,23449139.0528,370852140.226,419643352.32,327255717.595,337183410.982,406452529.529,20.0,5.49862122319e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,946,0.133333333333,0.059
203.0,-203.0,-290.0,-170.0,1218.0,-203.0,-1e+200,359766841.803,21727070.1949,361229836.836,401335093.456,329628554.226,330020537.678,399902227.703,20.0,4.72065579255e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,947,0.133333333333,0.05
203.0,-203.0,-290.0,-170.0,1300.0,-203.0,-1e+200,361581369.609,22540897.2158,360478649.364,402490016.67,310427937.119,329626580.931,391889387.426,20.0,5.08092047293e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,948,0.133333333333,0.041
203.0,-203.0,-280.0,-170.0,300.0,-203.0,-1e+200,355537196.864,23415357.5102,359622710.415,388968798.145,305444958.858,317686946.755,383554943.612,20.0,5.48278967328e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,949,0.133333333333,0.05
203.0,-203.0,-280.0,-170.0,400.0,-203.0,-1e+200,360210636.731,19822283.8071,364396178.972,396567293.384,328086691.866,330465925.586,389172691.792,20.0,3.9292293533e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,950,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,500.0,-203.0,-1e+200,360099756.829,19782872.6333,358519577.214,399245898.826,322443876.693,333808630.848,393155359.473,20.0,3.91362049627e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,951,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,600.0,-203.0,-1e+200,361168521.843,23319984.4562,362967839.669,411818608.64,302916251.935,335903788.14,389230385.983,20.0,5.43821675038e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,952,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,700.0,-203.0,-1e+200,362039590.406,26142288.1179,357603621.521,405332913.614,310638541.519,312899066.6,402324354.337,20.0,6.83419228039e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,953,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,800.0,-203.0,-1e+200,358170448.218,25400461.9458,359206201.484,409157057.736,306991871.684,323317938.068,408901776.54,20.0,6.45183467061e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,954,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,900.0,-203.0,-1e+200,373325841.97,21880282.533,373997979.833,410771148.06,338107189.868,338134451.484,400971122.419,20.0,4.78746763724e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,955,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,1000.0,-203.0,-1e+200,354716926.708,27129426.3929,357630431.58,426315723.238,309458302.179,320345030.885,395833558.332,20.0,7.3600577641e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,956,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,1100.0,-203.0,-1e+200,363748000.821,20691250.9996,366075882.182,397832876.467,321749416.648,329741820.721,391791546.693,20.0,4.28127867929e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,957,0.133333333333,0.1
203.0,-203.0,-280.0,-170.0,1200.0,-203.0,-1e+200,358503105.289,18136450.6653,359882912.871,382108325.872,315702824.298,329070911.923,379519914.499,20.0,3.28930842733e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,958,0.133333333333,0.059
203.0,-203.0,-280.0,-170.0,1218.0,-203.0,-1e+200,365500342.001,24807224.3151,363242007.433,418760759.602,327771360.853,331894654.225,411763213.965,20.0,6.15398378219e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,959,0.133333333333,0.05
203.0,-203.0,-280.0,-170.0,1300.0,-203.0,-1e+200,369944464.24,25001847.0052,375863179.156,410586878.508,316378970.75,326004871.025,395690444.574,20.0,6.25092353671e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,960,0.133333333333,0.041
203.0,-203.0,-270.0,-170.0,300.0,-203.0,-1e+200,349514535.823,19462860.9827,354532359.506,391008115.387,312158493.216,326216033.692,374148593.536,20.0,3.78802957634e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,961,0.133333333333,0.05
203.0,-203.0,-270.0,-170.0,400.0,-203.0,-1e+200,353027951.604,17424277.0315,352173647.814,382959832.502,322236289.924,330042718.077,380989302.401,20.0,3.03605430072e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,962,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,500.0,-203.0,-1e+200,364693030.027,21398879.9201,363953713.017,403609839.124,317935573.865,334407017.788,395236811.948,20.0,4.57912061834e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,963,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,600.0,-203.0,-1e+200,354325854.796,19461491.3292,355154032.298,382801712.945,318715982.196,327744487.873,379568903.811,20.0,3.78749644756e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,964,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,700.0,-203.0,-1e+200,362595455.487,22560254.5951,359639947.83,408254504.712,323784506.492,334392420.856,404411107.731,20.0,5.08965087395e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,965,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,800.0,-203.0,-1e+200,356665981.365,21602971.062,352732521.869,396131336.61,310133166.712,321549911.759,386454210.946,20.0,4.66688358705e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,966,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,900.0,-203.0,-1e+200,364781323.887,20428673.7707,368048103.484,393794107.404,321988017.854,328070242.788,393529636.531,20.0,4.17330712029e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,967,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,1000.0,-203.0,-1e+200,360828616.093,20870755.2611,356658234.737,391364693.01,323272466.093,325308754.156,390294980.247,20.0,4.35588425168e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,968,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,1100.0,-203.0,-1e+200,352348266.087,18008357.6278,354951477.749,383745477.114,319830451.292,320237606.293,373705870.85,20.0,3.24300944452e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,969,0.133333333333,0.1
203.0,-203.0,-270.0,-170.0,1200.0,-203.0,-1e+200,358597230.491,26913178.259,359770148.106,412567682.397,310558626.067,319836947.678,397545769.213,20.0,7.24319164003e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,970,0.133333333333,0.059
203.0,-203.0,-270.0,-170.0,1218.0,-203.0,-1e+200,360222142.004,26029127.7618,357425360.335,410861515.391,318298110.27,322676817.223,401502429.519,20.0,6.7751549204e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,971,0.133333333333,0.05
203.0,-203.0,-270.0,-170.0,1300.0,-203.0,-1e+200,364459243.055,21297335.1083,367444448.058,412130674.004,325703200.842,328889854.041,389373859.582,20.0,4.53576482716e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,972,0.133333333333,0.041
203.0,-203.0,-260.0,-170.0,300.0,-203.0,-1e+200,358328984.948,21391074.4835,353596316.987,395016339.869,310960091.994,331295666.777,387407047.902,20.0,4.57578067559e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,973,0.133333333333,0.05
203.0,-203.0,-260.0,-170.0,400.0,-203.0,-1e+200,354308828.578,26687086.394,352866208.818,418190457.146,315007547.377,317500906.417,381630045.459,20.0,7.12200580199e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,974,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,500.0,-203.0,-1e+200,342624774.461,19713331.1554,343744786.793,387861837.357,310285320.672,316832149.271,368791381.584,20.0,3.88615425242e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,975,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,600.0,-203.0,-1e+200,348151703.155,19908987.2929,346091987.221,385502498.638,311846081.912,321139513.842,382967689.295,20.0,3.96367775028e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,976,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,700.0,-203.0,-1e+200,351351220.839,25854900.514,350204960.774,389050409.147,305838731.87,308517163.887,386762505.626,20.0,6.68475880587e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,977,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,800.0,-203.0,-1e+200,346049659.845,27259477.476,344968816.145,393335529.911,289952584.129,311126533.526,389390517.414,20.0,7.43079112266e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,978,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,900.0,-203.0,-1e+200,343296002.577,20768438.9445,341623362.342,377472896.981,299885994.868,311521258.479,373219219.063,20.0,4.31328056192e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,979,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,1000.0,-203.0,-1e+200,346084340.908,22995187.1296,334940174.172,391350942.908,316996887.069,318568198.257,379405454.516,19.0,5.28778631127e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,980,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,1100.0,-203.0,-1e+200,346482727.124,20317260.357,344572128.21,381183604.88,308433771.656,313968883.716,380703142.597,20.0,4.12791068415e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,981,0.133333333333,0.1
203.0,-203.0,-260.0,-170.0,1200.0,-203.0,-1e+200,345414254.294,25454569.9588,352606609.259,387759845.31,286735337.368,308689031.342,374523173.567,20.0,6.4793513179e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,982,0.133333333333,0.059
203.0,-203.0,-260.0,-170.0,1218.0,-203.0,-1e+200,345198455.274,29837199.7878,334981387.452,412617041.917,309969978.995,315254003.32,402796934.447,20.0,8.90258491177e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,983,0.133333333333,0.05
203.0,-203.0,-260.0,-170.0,1300.0,-203.0,-1e+200,348491500.777,26385418.1588,350414179.384,391427832.019,304979519.237,307788592.773,382336149.755,20.0,6.96190291414e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,984,0.133333333333,0.041
203.0,-203.0,-250.0,-170.0,300.0,-203.0,-1e+200,346631100.935,23513187.1811,346193285.647,386660197.404,307038450.987,309167048.731,381106943.433,20.0,5.52869971414e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,985,0.133333333333,0.05
203.0,-203.0,-250.0,-170.0,400.0,-203.0,-1e+200,344020144.979,20757776.9458,344535151.675,389161548.501,315547948.261,316117862.875,369556993.458,20.0,4.30885303731e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,986,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,500.0,-203.0,-1e+200,339447662.787,21598612.5688,334277156.188,379055274.481,306765392.672,308536282.176,375430473.517,20.0,4.66500064896e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,987,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,600.0,-203.0,-1e+200,342481343.981,16198762.2624,342554985.416,369914927.453,315565745.993,323134694.366,368288006.99,20.0,2.62399898834e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,988,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,700.0,-203.0,-1e+200,336741767.936,24407685.5789,334879032.269,386826570.24,303330732.555,305323448.377,379452467.279,20.0,5.95735115318e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,989,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,800.0,-203.0,-1e+200,337143607.201,25973726.9968,336001742.219,384495961.217,280634471.135,288285461.509,364321271.206,20.0,6.74634494107e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,990,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,900.0,-203.0,-1e+200,345138041.303,27845849.6422,343024123.261,397279328.558,302999202.336,311941951.487,387136897.387,20.0,7.75391342296e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,991,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,1000.0,-203.0,-1e+200,331340627.366,26608769.7738,331987188.569,373338932.282,268234658.744,289224247.667,361750530.131,20.0,7.08026628874e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,992,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,1100.0,-203.0,-1e+200,345785206.225,15827497.0779,347369218.443,369015642.364,313387850.689,318874952.396,367398732.749,20.0,2.50509663751e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,993,0.133333333333,0.1
203.0,-203.0,-250.0,-170.0,1200.0,-203.0,-1e+200,338036489.834,25584872.8408,340512379.915,379077819.835,284972857.749,300863492.789,373386117.343,20.0,6.54585718279e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,994,0.133333333333,0.059
203.0,-203.0,-250.0,-170.0,1218.0,-203.0,-1e+200,336235612.57,22981366.6227,336878146.598,381028806.525,293897063.806,296151030.685,380628426.803,20.0,5.28143211847e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,995,0.133333333333,0.05
203.0,-203.0,-250.0,-170.0,1300.0,-203.0,-1e+200,332857979.274,22733619.8857,327844011.6,373534719.006,293379563.126,299724645.573,363460500.43,20.0,5.16817473107e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,996,0.133333333333,0.041
203.0,-203.0,-240.0,-170.0,300.0,-203.0,-1e+200,337348331.312,20886691.9353,332423678.595,377497694.856,306747501.211,310422142.227,370422991.945,20.0,4.36253899999e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,997,0.133333333333,0.05
203.0,-203.0,-240.0,-170.0,400.0,-203.0,-1e+200,331161960.514,16039899.0036,335211291.78,361447646.823,295510697.92,305939878.847,347911158.374,20.0,2.57278360047e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,998,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,500.0,-203.0,-1e+200,332126800.416,15646154.9275,331486424.426,365635718.214,306679267.225,310751084.55,365186801.395,20.0,2.44802164015e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,999,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,600.0,-203.0,-1e+200,339038378.236,20595623.7016,333614811.933,397480750.619,310025936.241,313529984.898,368608120.587,20.0,4.24179715659e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1000,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,700.0,-203.0,-1e+200,341921098.019,20118364.6923,342700581.097,381076856.111,306145305.983,312675621.033,370568806.766,20.0,4.04748597893e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1001,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,800.0,-203.0,-1e+200,334497143.373,20673525.6399,329470808.533,376060265.547,310082636.56,310108747.23,369606471.589,20.0,4.27394662383e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1002,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,900.0,-203.0,-1e+200,337545391.292,28201475.4942,335200007.185,384319214.49,299245445.643,300043342.479,382729880.562,20.0,7.95323220049e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1003,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,1000.0,-203.0,-1e+200,338436294.158,23413170.8458,335257649.033,386822687.653,302808299.297,304816247.022,369683552.23,20.0,5.48176569054e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1004,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,1100.0,-203.0,-1e+200,336815093.36,19064797.9451,334696893.56,383622839.404,303080780.279,305838858.644,363235187.501,20.0,3.63466520688e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1005,0.133333333333,0.1
203.0,-203.0,-240.0,-170.0,1200.0,-203.0,-1e+200,331153474.401,20733405.2172,327921895.365,368093815.785,289722221.649,301617450.188,366372211.223,20.0,4.29874091902e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,1006,0.133333333333,0.059
203.0,-203.0,-240.0,-170.0,1218.0,-203.0,-1e+200,323825394.09,22707208.1925,325227312.97,357818228.46,284975830.206,287664524.439,357602809.842,20.0,5.156173039e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,1007,0.133333333333,0.05
203.0,-203.0,-240.0,-170.0,1300.0,-203.0,-1e+200,328907609.357,20867987.4609,328731643.131,377653530.944,284074126.352,298851422.853,353549950.915,20.0,4.35472900666e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,1008,0.133333333333,0.041
203.0,-203.0,-230.0,-170.0,300.0,-203.0,-1e+200,325671279.508,21281722.6882,326017174.505,376336090.122,281154544.314,297530314.871,357160381.971,20.0,4.52911720578e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,1009,0.133333333333,0.05
203.0,-203.0,-230.0,-170.0,400.0,-203.0,-1e+200,333162319.285,18165028.7904,329951792.011,386339967.001,299337156.709,316918457.771,361516633.185,20.0,3.29968270956e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1010,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,500.0,-203.0,-1e+200,322829981.261,26911990.9999,319758233.555,384949536.353,284385387.583,287315209.224,366543290.159,20.0,7.24255259578e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1011,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,600.0,-203.0,-1e+200,336685661.481,22944599.0869,328282873.185,380309245.092,309974642.768,311072276.243,373910768.038,20.0,5.26454627258e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1012,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,700.0,-203.0,-1e+200,330534276.148,17089729.8202,327849749.262,361548571.41,301702669.45,309951226.133,360063442.19,20.0,2.92058865328e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1013,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,800.0,-203.0,-1e+200,330737393.769,19441565.4492,328178509.144,373868485.688,302531783.905,307718637.392,363255133.024,20.0,3.77974467115e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1014,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,900.0,-203.0,-1e+200,327379104.709,23500308.8654,326101731.988,365791986.691,285876528.102,292583521.054,364043667.661,20.0,5.52264516768e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1015,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,1000.0,-203.0,-1e+200,316875267.207,20183106.4052,318334472.525,364538748.732,274783845.181,289295704.148,349554501.201,20.0,4.07357784163e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1016,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,1100.0,-203.0,-1e+200,320719270.524,21990042.119,319007173.428,355383111.263,276554057.181,292526853.184,348953149.68,20.0,4.83561952396e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1017,0.133333333333,0.1
203.0,-203.0,-230.0,-170.0,1200.0,-203.0,-1e+200,332327885.982,26502678.3856,336836873.618,378119050.194,269583216.0,286137610.425,365441072.882,20.0,7.02391961609e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,1018,0.133333333333,0.059
203.0,-203.0,-230.0,-170.0,1218.0,-203.0,-1e+200,330505131.818,22023613.495,331584468.022,380824245.428,294926052.519,296747211.978,356769995.784,20.0,4.85039551379e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,1019,0.133333333333,0.05
203.0,-203.0,-230.0,-170.0,1300.0,-203.0,-1e+200,326773358.264,24353601.9592,331718015.805,363059201.602,274417506.867,279195977.282,358033600.135,20.0,5.93097928388e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,1020,0.133333333333,0.041
203.0,-203.0,-220.0,-170.0,300.0,-203.0,-1e+200,319474154.742,21810126.8731,322182829.46,354748325.629,283186171.479,285855818.133,349860591.076,20.0,4.75681634221e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,1021,0.133333333333,0.05
203.0,-203.0,-220.0,-170.0,400.0,-203.0,-1e+200,313218895.092,21399007.9873,312935293.065,364337930.862,278827058.225,288975675.429,345040463.987,20.0,4.57917542839e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1022,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,500.0,-203.0,-1e+200,318504153.459,23831004.0975,323337897.572,354699876.193,260942096.447,284198904.877,348815516.185,20.0,5.67916756293e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1023,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,600.0,-203.0,-1e+200,312356113.721,22744402.7578,307717460.688,348812107.204,279630733.778,283701175.872,342258199.611,20.0,5.1730785681e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1024,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,700.0,-203.0,-1e+200,316205207.745,18466050.7634,313775029.943,359605065.57,293809465.074,295061589.962,346542723.279,20.0,3.40995030795e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1025,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,800.0,-203.0,-1e+200,313376098.419,20084975.4366,314305148.409,352469965.68,262998682.652,291626197.164,343393909.318,20.0,4.03406238289e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1026,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,900.0,-203.0,-1e+200,314799353.657,24057803.0496,315503418.447,356346510.14,276552819.623,278555106.612,348385550.071,20.0,5.78777887574e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1027,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,1000.0,-203.0,-1e+200,309025695.941,17400147.6319,307476187.902,343429460.862,279633887.239,286338922.735,333023990.686,20.0,3.02765137611e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1028,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,1100.0,-203.0,-1e+200,308508243.781,16639631.657,310881428.341,338414319.752,275481466.154,276835560.54,330947948.632,20.0,2.7687734168e+14,4.7619047619e-08,0.0357142857143,0.00047619047619,1029,0.133333333333,0.1
203.0,-203.0,-220.0,-170.0,1200.0,-203.0,-1e+200,300339307.804,24545944.6373,300769460.457,342129925.634,246782153.199,263640122.28,333328823.172,20.0,6.02503398139e+14,4.7619047619e-08,0.0357142857143,0.000280952380952,1030,0.133333333333,0.059
203.0,-203.0,-220.0,-170.0,1218.0,-203.0,-1e+200,305377330.685,22324631.6511,304251964.028,360222278.985,257074888.585,280503138.356,332113172.839,20.0,4.98389178355e+14,4.7619047619e-08,0.0357142857143,0.000238095238095,1031,0.133333333333,0.05
203.0,-203.0,-220.0,-170.0,1300.0,-203.0,-1e+200,315453653.548,29319969.4386,315831133.066,354930365.384,257420659.593,268154714.263,353528430.215,20.0,8.59660607883e+14,4.7619047619e-08,0.0357142857143,0.000195238095238,1032,0.133333333333,0.041
203.0,-203.0,-210.0,-170.0,300.0,-203.0,-1e+200,318101193.338,18175920.2442,316617040.069,350868277.607,284332883.045,294512796.734,345196233.337,20.0,3.30364076723e+14,4.7619047619e-08,0.0303571428571,0.000202380952381,1033,0.133333333333,0.05
203.0,-203.0,-210.0,-170.0,400.0,-203.0,-1e+200,310460364.723,19788544.0937,309953290.092,351441154.08,275652650.273,279188541.574,347993971.071,20.0,3.91586477349e+14,4.7619047619e-08,0.0303571428571,0.000404761904762,1034,0.133333333333,0.1
203.0,-203.0,-210.0,-170.0,500.0,-203.0,-1e+200,305698777.883,22983300.8595,301250935.717,364801055.091,275090956.056,280626369.841,338596054.711,20.0,5.28232118399e+14,4.7619047619e-08,0.0303571428571,0.000404761904762,1035,0.133333333333,0.1
203.0,-203.0,-210.0,-170.0,600.0,-203.0,-1e+200,301353132.634,19778600.1033,303693803.002,343533808.642,266452052.736,266825287.935,340304697.623,20.0,3.91193022045e+14,4.7619047619e-08,0.0303571428571,0.000404761904762,1036,0.133333333333,0.1
