RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__Converter1__production__reactor_heat,Dispatch__NewBOP__production__electricity,Dispatch__NewBOP__production__heat,Dispatch__Charger__production__tes_heat,Dispatch__Charger__production__reactor_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Grid__production__electricity,price,prefix,PointProbability,ProbabilityWeight
0,33.0,1,2018,1.0,203.0,101.695319716,-101.695319716,87.4930000032,-203.000000007,101.304680284,-101.304680284,815.498858946,6.9927158666e-09,3.29251113665e-10,-101.304680291,101.304680291,-87.4930000032,24.3806704391,1,1.0,1.0
0,33.0,2,2018,1.0,203.0,165.029713045,-165.029713045,149.256788621,-346.303453878,37.9702869551,-37.9702869551,641.942371276,8.60304248043e-09,143.303453869,-181.273740833,181.273740833,-149.256788621,41.6201731979,1,1.0,1.0
0,33.0,3,2018,1.0,203.0,101.695319715,-101.695319715,87.4930000017,-203.000000004,101.304680285,-101.304680285,815.498858714,7.04690812976e-09,-3.12500856678e-09,-101.304680289,101.304680289,-87.4930000017,27.2996585005,1,1.0,1.0
0,33.0,4,2018,1.0,203.0,101.695319713,-101.695319713,87.4929999999,-203.0,101.304680287,-101.304680287,815.498858954,6.11081871373e-09,-6.28539911995e-09,-101.304680286,101.304680286,-87.4929999999,28.6203767126,1,1.0,1.0
0,33.0,5,2018,1.0,203.0,202.999999931,-202.999999931,174.98600082,-406.000001903,6.90692495465e-08,-6.90692495465e-08,-4.80266915432e-09,7.83455176371e-09,203.000001896,-203.000001973,203.000001973,-174.98600082,26.9508907258,1,1.0,1.0
0,33.0,6,2018,1.0,203.0,1.1629836633,-1.1629836633,0.501245989776,-1.16298373498,201.837016337,-201.837016337,450.462965192,-201.837016257,-7.81348980936e-09,-7.16750656421e-08,7.16750656421e-08,-0.501245989776,23.8607634827,1,1.0,1.0
0,33.0,7,2018,1.0,203.0,203.000000009,-203.000000009,174.986000878,-406.000002037,-8.5248340166e-09,8.5248340166e-09,-6.3223270571e-09,5.85498310012e-09,203.000002031,-203.000002029,203.000002029,-174.986000878,44.7136099078,1,1.0,1.0
0,33.0,8,2018,1.0,203.0,203.000000008,-203.000000008,174.986000877,-406.000002035,-7.61545496656e-09,7.61545496656e-09,387.53727787,7.82037484715e-09,203.000002027,-203.000002028,203.000002028,-174.986000877,29.1161704734,1,1.0,1.0
0,33.0,9,2018,1.0,203.0,202.999999962,-202.999999962,174.986000844,-406.000001957,3.78762598977e-08,-3.78762598977e-08,432.540046083,7.66181443098e-09,203.00000195,-203.000001995,203.000001995,-174.986000844,25.0326631323,1,1.0,1.0
0,33.0,10,2018,1.0,203.0,101.695319719,-101.695319719,87.4930000071,-203.000000016,101.304680281,-101.304680281,624.019452477,7.55258896053e-09,8.84916245899e-09,-101.304680298,101.304680298,-87.4930000071,26.5324903122,1,1.0,1.0
0,33.0,11,2018,1.0,203.0,101.69531957,-101.69531957,87.4929998138,-202.999999568,101.30468043,-101.30468043,815.498858938,-4.32507781498e-07,5.16680150321e-10,-101.304679998,101.304679998,-87.4929998138,19.7200177037,1,1.0,1.0
0,33.0,12,2018,1.0,203.0,101.695319759,-101.695319759,87.4930000586,-203.000000136,101.304680241,-101.304680241,624.019452549,7.50978041615e-09,1.28358338178e-07,-101.304680377,101.304680377,-87.4930000586,23.7261891543,1,1.0,1.0
0,33.0,13,2018,1.0,203.0,203.000000008,-203.000000008,174.986000878,-406.000002037,-8.25202102085e-09,8.25202102085e-09,387.537277999,8.20327398039e-09,203.000002028,-203.000002028,203.000002028,-174.986000878,35.6888501643,1,1.0,1.0
0,33.0,14,2018,1.0,203.0,1.16298358278,-1.16298358278,0.501245920361,-1.16298357392,201.837016417,-201.837016417,815.498858926,-201.837016418,-8.03340422509e-09,8.85318241369e-09,-8.85318241369e-09,-0.501245920361,31.0959013134,1,1.0,1.0
0,33.0,15,2018,1.0,203.0,1.16298358922,-1.16298358922,0.501245925919,-1.16298358682,201.837016411,-201.837016411,455.041430477,-201.837016406,-6.89525824649e-09,2.40568518218e-09,-2.40568518218e-09,-0.501245925919,21.7002137304,1,1.0,1.0
0,33.0,16,2018,1.0,203.0,203.000000003,-203.000000003,174.986000874,-406.000002028,-3.00734836018e-09,3.00734836018e-09,601.518068479,8.34360876832e-09,203.000002019,-203.000002025,203.000002025,-174.986000874,36.1939793231,1,1.0,1.0
0,33.0,17,2018,1.0,203.0,1.16298358595,-1.16298358595,0.501245923095,-1.16298358027,201.837016414,-201.837016414,450.462965036,-201.837016412,-7.79046721519e-09,5.6816422785e-09,-5.6816422785e-09,-0.501245923095,22.3362045139,1,1.0,1.0
0,33.0,18,2018,1.0,203.0,178.102242257,-178.102242257,158.457210756,-367.650140965,24.8977577435,-24.8977577435,641.94237145,8.70393875108e-09,164.650140956,-189.547898708,189.547898708,-158.457210756,44.8602363222,1,1.0,1.0
0,33.0,19,2018,1.0,203.0,1.16298358809,-1.16298358809,0.50124592494,-1.16298358455,201.837016412,-201.837016412,191.479406395,-201.837016408,-7.84058973672e-09,3.54079591635e-09,-3.54079591635e-09,-0.50124592494,23.3321526194,1,1.0,1.0
0,34.0,0,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.70205061267e-09,9.70205061267e-09,263.562023785,8.1277270291e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,97.0172412614,1,1.0,1.0
0,34.0,1,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002038,-9.21182565803e-09,9.21182565803e-09,601.51806846,7.73354120932e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,33.0326370229,1,1.0,1.0
0,34.0,2,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.86203207856e-09,9.86203207856e-09,427.961580789,8.60304248044e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,83.7556601726,1,1.0,1.0
0,34.0,3,2018,1.0,203.0,101.695319633,-101.695319633,87.4929998954,-202.999999757,101.304680367,-101.304680367,815.498858945,-2.34694055713e-07,-7.91858034965e-09,-101.304680125,101.304680125,-87.4929998954,25.3773905512,1,1.0,1.0
0,34.0,4,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.68724016783e-09,9.68724016783e-09,601.518068468,8.54481874429e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,58.5476279594,1,1.0,1.0
0,34.0,5,2018,1.0,203.0,1.16298358223,-1.16298358223,0.501245919891,-1.16298357283,201.837016418,-201.837016418,191.479406409,-201.837016419,-7.73508018284e-09,9.3981558736e-09,-9.3981558736e-09,-0.501245919891,13.4428691385,1,1.0,1.0
0,34.0,6,2018,1.0,203.0,1.16298359042,-1.16298359042,0.501245926947,-1.1629835892,201.83701641,-201.83701641,641.94237159,-201.837016403,-7.81348980936e-09,1.21264104392e-09,-1.21264104392e-09,-0.501245926947,23.270299367,1,1.0,1.0
0,34.0,7,2018,1.0,203.0,101.695319711,-101.695319711,87.4929999974,-202.999999994,101.304680289,-101.304680289,-4.12821366375e-10,-3.216451689e-09,-2.71144282842e-09,-101.304680283,101.304680283,-87.4929999974,28.7711575501,1,1.0,1.0
0,34.0,8,2018,1.0,203.0,202.999999976,-202.999999976,174.986000855,-406.000001983,2.38186552267e-08,-2.38186552267e-08,173.556487442,7.82037484715e-09,203.000001975,-203.000002007,203.000002007,-174.986000855,26.927443221,1,1.0,1.0
0,34.0,9,2018,1.0,203.0,1.16298361526,-1.16298361526,0.501245948357,-1.16298363888,201.837016385,-201.837016385,624.019452434,-201.837016353,-7.66181443098e-09,-2.36251328732e-08,2.36251328732e-08,-0.501245948357,22.2066010341,1,1.0,1.0
0,34.0,10,2018,1.0,203.0,1.16298358305,-1.16298358305,0.5012459206,-1.16298357448,201.837016417,-201.837016417,815.498858889,-201.837016418,-7.83384644996e-09,8.57650384805e-09,-8.57650384805e-09,-0.5012459206,20.0724291435,1,1.0,1.0
0,34.0,11,2018,1.0,203.0,101.695319708,-101.695319708,87.4929999927,-202.999999983,101.304680292,-101.304680292,815.498858954,-2.10333762306e-08,4.00338981474e-09,-101.304680275,101.304680275,-87.4929999927,21.6581626876,1,1.0,1.0
0,34.0,12,2018,1.0,203.0,101.695319717,-101.695319717,87.4930000043,-203.00000001,101.304680283,-101.304680283,624.019452539,6.9823115612e-09,2.91670078155e-09,-101.304680293,101.304680293,-87.4930000043,23.3180842058,1,1.0,1.0
0,34.0,13,2018,1.0,203.0,1.16298358404,-1.16298358404,0.501245921447,-1.16298357644,201.837016416,-201.837016416,579.01668441,-201.837016415,-8.20327398039e-09,7.59296292735e-09,-7.59296292735e-09,-0.501245921447,26.7082947782,1,1.0,1.0
0,34.0,14,2018,1.0,203.0,101.695319711,-101.695319711,87.4929999974,-202.999999994,101.304680289,-101.304680289,815.498858933,1.33164493815e-09,-7.47974970693e-09,-101.304680282,101.304680282,-87.4929999974,39.6594759899,1,1.0,1.0
0,34.0,15,2018,1.0,203.0,1.16298362342,-1.16298362342,0.501245955395,-1.16298365521,201.837016377,-201.837016377,646.520836813,-201.837016338,-6.89525824649e-09,-3.17893308627e-08,3.17893308627e-08,-0.501245955395,22.54519231,1,1.0,1.0
0,34.0,16,2018,1.0,203.0,86.9882780894,-86.9882780894,69.1276776457,-160.389043261,116.011721911,-116.011721911,641.942371451,-42.6109567302,-8.34360876827e-09,-73.400765172,73.400765172,-69.1276776457,31.5912397519,1,1.0,1.0
0,34.0,17,2018,1.0,203.0,101.695319719,-101.695319719,87.4930000068,-203.000000016,101.304680281,-101.304680281,450.46296502,7.48768945714e-09,8.33368654747e-09,-101.304680297,101.304680297,-87.4930000068,25.9968556485,1,1.0,1.0
0,34.0,18,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.31144401537e-09,9.31144401537e-09,427.961580964,8.70393875108e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,53.2735476951,1,1.0,1.0
0,34.0,19,2018,1.0,203.0,83.3270088435,-83.3270088435,64.9675570749,-150.736791357,119.672991156,-119.672991156,241.060639538,-52.263208635,-7.84058973666e-09,-67.4097825137,67.4097825137,-64.9675570749,24.2322885154,1,1.0,1.0
0,35.0,0,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.27083028984e-09,9.27083028984e-09,49.5812332985,8.12772702909e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,74.8903789527,1,1.0,1.0
0,35.0,1,2018,1.0,203.0,1.16298358342,-1.16298358342,0.501245920916,-1.16298357521,201.837016417,-201.837016417,792.997474872,-201.837016417,-7.73354120932e-09,8.20944311499e-09,-8.20944311499e-09,-0.501245920916,19.8406335412,1,1.0,1.0
0,35.0,2,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.84036450056e-09,9.84036450056e-09,213.980790302,8.60304248044e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,78.0357148202,1,1.0,1.0
0,35.0,3,2018,1.0,203.0,203.000000008,-203.000000008,174.986000877,-406.000002036,-7.81639981755e-09,7.81639981755e-09,601.518068462,7.97853669522e-09,203.000002028,-203.000002028,203.000002028,-174.986000877,31.4276636052,1,1.0,1.0
0,35.0,4,2018,1.0,203.0,203.000000008,-203.000000008,174.986000878,-406.000002037,-8.34162299637e-09,8.34162299637e-09,387.537277983,8.54481874429e-09,203.000002028,-203.000002028,203.000002028,-174.986000878,43.4637053359,1,1.0,1.0
0,35.0,5,2018,1.0,203.0,1.16298358207,-1.16298358207,0.501245919752,-1.16298357251,201.837016418,-201.837016418,382.958812823,-201.83701642,-7.73508018283e-09,9.55997582193e-09,-9.55997582193e-09,-0.501245919752,9.8901688257,1,1.0,1.0
0,35.0,6,2018,1.0,203.0,101.695319718,-101.695319718,87.4930000055,-203.000000013,101.304680282,-101.304680282,641.942371577,7.45013194269e-09,5.34386070334e-09,-101.304680295,101.304680295,-87.4930000055,26.2121312568,1,1.0,1.0
0,35.0,7,2018,1.0,203.0,101.695319716,-101.695319716,87.4930000028,-203.000000007,101.304680284,-101.304680284,-7.08830010661e-09,2.38720355858e-09,4.18443198463e-09,-101.304680291,101.304680291,-87.4930000028,28.1465771045,1,1.0,1.0
0,35.0,8,2018,1.0,203.0,178.102242223,-178.102242223,158.457210733,-367.650140912,24.8977577766,-24.8977577766,-7.13238820313e-09,7.82037484714e-09,164.650140904,-189.547898689,189.547898689,-158.457210733,26.6750518268,1,1.0,1.0
0,35.0,9,2018,1.0,203.0,1.1629835846,-1.1629835846,0.501245921932,-1.16298357757,201.837016415,-201.837016415,815.498858843,-201.837016415,-7.66181443099e-09,7.03086245469e-09,-7.03086245469e-09,-0.501245921932,20.4213134767,1,1.0,1.0
0,35.0,10,2018,1.0,203.0,101.695319715,-101.695319715,87.4930000019,-203.000000004,101.304680285,-101.304680285,815.498858885,6.96569851079e-09,-2.51904052906e-09,-101.30468029,101.30468029,-87.4930000019,26.1562019325,1,1.0,1.0
0,35.0,11,2018,1.0,203.0,203.000000006,-203.000000006,174.986000876,-406.000002031,-5.72906678064e-09,5.72906678064e-09,601.518068475,5.00705785401e-09,203.000002026,-203.000002026,203.000002026,-174.986000876,50.2319852319,1,1.0,1.0
0,35.0,12,2018,1.0,203.0,1.16298358289,-1.16298358289,0.501245920461,-1.16298357416,201.837016417,-201.837016417,815.498858951,-201.837016418,-7.55380780039e-09,8.73667384092e-09,-8.73667384092e-09,-0.501245920461,16.7891257629,1,1.0,1.0
0,35.0,13,2018,1.0,203.0,1.16298358316,-1.16298358316,0.501245920691,-1.16298357469,201.837016417,-201.837016417,770.496090822,-201.837016417,-8.20327398039e-09,8.47075779296e-09,-8.47075779296e-09,-0.501245920691,25.3217909793,1,1.0,1.0
0,35.0,14,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.91688625732e-09,9.91688625732e-09,601.518068445,8.06530786207e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,144.374802702,1,1.0,1.0
0,35.0,15,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.70631345975e-09,9.70631345975e-09,432.540046326,6.8952582465e-09,203.000002033,-203.00000203,203.00000203,-174.986000879,51.8773143273,1,1.0,1.0
0,35.0,16,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.664976564e-09,9.664976564e-09,427.961580965,8.34360876832e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,52.4550192468,1,1.0,1.0
0,35.0,17,2018,1.0,203.0,203.000000008,-203.000000008,174.986000874,-406.000002028,-8.44080549194e-09,8.44080549194e-09,236.482174545,7.79046721519e-09,203.000002021,-203.00000202,203.00000202,-174.986000874,26.8956241508,1,1.0,1.0
0,35.0,18,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.5564459827e-09,9.5564459827e-09,213.980790477,8.70393875108e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,57.7753360686,1,1.0,1.0
0,35.0,19,2018,1.0,203.0,1.16298358335,-1.16298358335,0.501245920854,-1.16298357507,201.837016417,-201.837016417,432.540045949,-201.837016417,-7.84058973672e-09,8.28152842012e-09,-8.28152842012e-09,-0.501245920854,20.8489556302,1,1.0,1.0
0,36.0,0,2018,1.0,203.0,1.1629835823,-1.1629835823,0.50124591995,-1.16298357297,201.837016418,-201.837016418,241.060639712,-201.837016419,-8.12772702909e-09,9.3305001688e-09,-9.3305001688e-09,-0.50124591995,36.9592993617,1,1.0,1.0
0,36.0,1,2018,1.0,203.0,93.7203436002,-93.7203436002,77.2703086564,-179.2814586,109.2796564,-109.2796564,815.498858953,-23.7185413927,-7.73354120916e-09,-85.5611149994,85.5611149994,-77.2703086564,23.0877581976,1,1.0,1.0
0,36.0,2,2018,1.0,203.0,202.999999899,-202.999999899,174.986000806,-406.000001871,1.00509674113e-07,-1.00509674113e-07,-7.14544061205e-09,8.60304248044e-09,203.000001862,-203.000001971,203.000001971,-174.986000806,41.7191715874,1,1.0,1.0
0,36.0,3,2018,1.0,203.0,1.16298358926,-1.16298358926,0.501245925947,-1.16298358688,201.837016411,-201.837016411,792.997474862,-201.837016405,-7.97853669522e-09,2.37286857914e-09,-2.37286857914e-09,-0.501245925947,25.1236275928,1,1.0,1.0
0,36.0,4,2018,1.0,203.0,202.999999991,-202.999999991,174.986000864,-406.000002004,9.35476958589e-09,-9.35476958589e-09,173.556487534,8.54481874429e-09,203.000001995,-203.000002013,203.000002013,-174.986000864,40.3024639944,1,1.0,1.0
0,36.0,5,2018,1.0,203.0,1.16298358218,-1.16298358218,0.501245919848,-1.16298357273,201.837016418,-201.837016418,574.438219236,-201.83701642,-7.73508018283e-09,9.44857220431e-09,-9.44857220431e-09,-0.501245919848,12.5596150887,1,1.0,1.0
0,36.0,6,2018,1.0,203.0,101.695319753,-101.695319753,87.4930000516,-203.00000012,101.304680247,-101.304680247,641.942371451,7.77360796259e-09,1.1206127022e-07,-101.304680367,101.304680367,-87.4930000516,26.5434223998,1,1.0,1.0
0,36.0,7,2018,1.0,203.0,101.695319711,-101.695319711,87.4929999972,-202.999999993,101.304680289,-101.304680289,-8.74383591183e-10,-6.16047747204e-09,-3.50609088832e-10,-101.304680282,101.304680282,-87.4929999972,22.4285095972,1,1.0,1.0
0,36.0,8,2018,1.0,203.0,75.5971419693,-75.5971419693,56.8249259403,-131.844375732,127.402858031,-127.402858031,67.5041522995,-71.1556242608,-7.63053351713e-09,-56.2472337623,56.2472337623,-56.8249259403,22.0840652958,1,1.0,1.0
0,36.0,9,2018,1.0,203.0,188.957161404,-188.957161404,165.785578623,-384.65331467,14.0428385956,-14.0428385956,624.019452552,7.66695141348e-09,181.653314662,-195.696153266,195.696153266,-165.785578623,24.9208757386,1,1.0,1.0
0,36.0,10,2018,1.0,203.0,203.000000003,-203.000000003,174.986000874,-406.000002027,-2.90587396953e-09,2.90587396953e-09,601.518068411,7.84825205691e-09,203.000002019,-203.000002024,203.000002024,-174.986000874,28.0125499131,1,1.0,1.0
0,36.0,11,2018,1.0,203.0,101.695319704,-101.695319704,87.4929999882,-202.999999973,101.304680296,-101.304680296,601.518068501,-2.32955198159e-08,-4.12623803757e-09,-101.304680268,101.304680268,-87.4929999882,41.1422601773,1,1.0,1.0
0,36.0,12,2018,1.0,203.0,165.029712956,-165.029712956,149.256788557,-346.303453728,37.9702870442,-37.9702870442,664.443755502,7.70892471161e-09,143.30345372,-181.273740772,181.273740772,-149.256788557,25.3774348708,1,1.0,1.0
0,36.0,13,2018,1.0,203.0,202.999999997,-202.999999997,174.986000868,-406.000002013,3.48384960953e-09,-3.48384960953e-09,556.515300362,8.2032739804e-09,203.000002005,-203.000002017,203.000002017,-174.986000868,32.7938137359,1,1.0,1.0
0,36.0,14,2018,1.0,203.0,178.102242241,-178.102242241,158.457210745,-367.650140939,24.8977577595,-24.8977577595,427.961580968,8.06530786207e-09,164.650140931,-189.547898699,189.547898699,-158.457210745,43.387699124,1,1.0,1.0
0,36.0,15,2018,1.0,203.0,1.16298358233,-1.16298358233,0.50124591998,-1.16298357304,201.837016418,-201.837016418,624.019452739,-201.83701642,-6.8952582465e-09,9.29508171269e-09,-9.29508171269e-09,-0.50124591998,11.6079007655,1,1.0,1.0
0,36.0,16,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.00000204,-9.81191047013e-09,9.81191047013e-09,213.980790477,8.34360876832e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,65.9573921933,1,1.0,1.0
0,36.0,17,2018,1.0,203.0,101.695319711,-101.695319711,87.4929999967,-202.999999992,101.304680289,-101.304680289,236.482174553,-4.66133751444e-10,-7.1991784819e-09,-101.304680281,101.304680281,-87.4929999967,24.2381084642,1,1.0,1.0
0,36.0,18,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.47023365248e-09,9.47023365248e-09,-9.40751261171e-09,8.70393875108e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,55.6961568788,1,1.0,1.0
0,36.0,19,2018,1.0,203.0,1.16298358316,-1.16298358316,0.501245920694,-1.1629835747,201.837016417,-201.837016417,624.019452361,-201.837016417,-7.84058973672e-09,8.46707308847e-09,-8.46707308847e-09,-0.501245920694,20.4394387958,1,1.0,1.0
0,37.0,0,2018,1.0,203.0,1.16298358198,-1.16298358198,0.501245919678,-1.16298357234,201.837016418,-201.837016418,432.540046126,-201.83701642,-8.12772702909e-09,9.64603516239e-09,-9.64603516239e-09,-0.501245919678,22.1069624137,1,1.0,1.0
0,37.0,1,2018,1.0,203.0,178.102242269,-178.102242269,158.457210765,-367.650140985,24.8977577308,-24.8977577308,641.942371427,8.02549490218e-09,164.650140977,-189.547898716,189.547898716,-158.457210765,29.4461705768,1,1.0,1.0
0,37.0,2,2018,1.0,203.0,1.16298358205,-1.16298358205,0.501245919735,-1.16298357247,201.837016418,-201.837016418,191.479406407,-201.837016419,-8.52706102351e-09,9.57940083315e-09,-9.57940083315e-09,-0.501245919735,21.7023585023,1,1.0,1.0
0,37.0,3,2018,1.0,203.0,202.999999928,-202.999999928,174.986000821,-406.000001905,7.23023858276e-08,-7.23023858276e-08,579.016684517,7.97853669524e-09,203.000001897,-203.000001977,203.000001977,-174.986000821,28.8726145537,1,1.0,1.0
0,37.0,4,2018,1.0,203.0,178.10224228,-178.10224228,158.457210772,-367.650141002,24.8977577203,-24.8977577203,-9.51838674847e-09,8.54481874428e-09,164.650140993,-189.547898722,189.547898722,-158.457210772,39.9548947504,1,1.0,1.0
0,37.0,5,2018,1.0,203.0,1.16298358193,-1.16298358193,0.501245919634,-1.16298357224,201.837016418,-201.837016418,765.917625651,-201.83701642,-7.73508018284e-09,9.6965552865e-09,-9.6965552865e-09,-0.501245919634,3.94291639396,1,1.0,1.0
0,37.0,6,2018,1.0,203.0,101.69531971,-101.69531971,87.4929999958,-202.99999999,101.30468029,-101.30468029,641.942371462,-2.44411520594e-09,-7.34741348782e-09,-101.30468028,101.30468028,-87.4929999958,24.3991717431,1,1.0,1.0
0,37.0,7,2018,1.0,203.0,1.1629835957,-1.1629835957,0.5012459315,-1.16298359977,201.837016404,-201.837016404,191.479406387,-201.837016397,-3.50031682272e-09,-4.06939766842e-09,4.06939766842e-09,-0.5012459315,19.002787597,1,1.0,1.0
0,37.0,8,2018,1.0,203.0,1.16298358255,-1.16298358255,0.501245920162,-1.16298357346,201.837016417,-201.837016417,258.983558712,-201.837016419,-7.63053351717e-09,9.08441941319e-09,-9.08441941319e-09,-0.501245920162,15.7338199059,1,1.0,1.0
0,37.0,9,2018,1.0,203.0,1.16298358846,-1.16298358846,0.501245925261,-1.16298358529,201.837016412,-201.837016412,815.498858953,-201.837016407,-7.66695141349e-09,3.16827208485e-09,-3.16827208485e-09,-0.501245925261,21.5777353217,1,1.0,1.0
0,37.0,10,2018,1.0,203.0,175.387237573,-175.387237573,156.585156444,-363.306627481,27.6127624268,-27.6127624268,432.540046125,7.84825205691e-09,160.306627473,-187.919389908,187.919389908,-156.585156444,27.0206434271,1,1.0,1.0
0,37.0,11,2018,1.0,203.0,1.16298358367,-1.16298358367,0.50124592113,-1.16298357571,201.837016416,-201.837016416,792.997474912,-201.837016419,-5.00705785403e-09,7.9616910186e-09,-7.9616910186e-09,-0.50124592113,29.4537153774,1,1.0,1.0
0,37.0,12,2018,1.0,203.0,101.695319711,-101.695319711,87.4929999964,-202.999999992,101.304680289,-101.304680289,664.443755511,-1.27004442311e-09,-7.12433355223e-09,-101.304680281,101.304680281,-87.4929999964,23.3555865453,1,1.0,1.0
0,37.0,13,2018,1.0,203.0,203.000000009,-203.000000009,174.986000879,-406.000002039,-9.30846601315e-09,9.30846601315e-09,342.534509876,8.2032739804e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,40.7702616524,1,1.0,1.0
0,37.0,14,2018,1.0,203.0,203.000000008,-203.000000008,174.986000877,-406.000002035,-7.65478424725e-09,7.65478424725e-09,213.980790485,8.06530786207e-09,203.000002027,-203.000002028,203.000002028,-174.986000877,46.9651425477,1,1.0,1.0
0,37.0,15,2018,1.0,203.0,1.16298368644,-1.16298368644,0.501246009716,-1.16298378124,201.837016314,-201.837016314,815.498858955,-201.837016212,-6.8952582465e-09,-9.48068594355e-08,9.48068594355e-08,-0.501246009716,22.658027131,1,1.0,1.0
0,37.0,16,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.56540603638e-09,9.56540603638e-09,-9.16246467597e-09,8.34360876832e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,48.4815149073,1,1.0,1.0
0,37.0,17,2018,1.0,203.0,1.16298358333,-1.16298358333,0.501245920842,-1.16298357504,201.837016417,-201.837016417,427.961580964,-201.837016417,-7.79046721519e-09,8.29574562769e-09,-8.29574562769e-09,-0.501245920842,20.2710297745,1,1.0,1.0
0,37.0,18,2018,1.0,203.0,1.16298358512,-1.16298358512,0.501245922385,-1.16298357862,201.837016415,-201.837016415,191.479406399,-201.837016413,-8.31553065656e-09,6.50545653309e-09,-6.50545653309e-09,-0.501245922385,29.4008683155,1,1.0,1.0
0,37.0,19,2018,1.0,203.0,1.16298358317,-1.16298358317,0.501245920696,-1.1629835747,201.837016417,-201.837016417,815.498858773,-201.837016417,-7.84058973672e-09,8.46448536241e-09,-8.46448536241e-09,-0.501245920696,20.4458306958,1,1.0,1.0
0,38.0,0,2018,1.0,203.0,1.16298358237,-1.16298358237,0.501245920007,-1.1629835731,201.837016418,-201.837016418,624.01945254,-201.837016419,-8.12772702909e-09,9.26390143757e-09,-9.26390143757e-09,-0.501245920007,38.4667301133,1,1.0,1.0
0,38.0,1,2018,1.0,203.0,203.00000001,-203.00000001,174.986000879,-406.000002039,-9.6890825664e-09,9.6890825664e-09,427.96158094,8.02549490218e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,48.1358908261,1,1.0,1.0
0,38.0,2,2018,1.0,203.0,1.16298358209,-1.16298358209,0.501245919766,-1.16298357254,201.837016418,-201.837016418,382.958812821,-201.837016419,-8.52706102351e-09,9.54317530025e-09,-9.54317530025e-09,-0.501245919766,22.7985435661,1,1.0,1.0
0,38.0,3,2018,1.0,203.0,101.695319671,-101.695319671,87.4929999448,-202.999999872,101.304680329,-101.304680329,579.016684639,-1.20077359331e-07,-7.94662630286e-09,-101.304680201,101.304680201,-87.4929999448,25.9306252062,1,1.0,1.0
0,38.0,4,2018,1.0,203.0,1.16298360732,-1.16298360732,0.501245941515,-1.162983623,201.837016393,-201.837016393,191.479406357,-201.837016369,-7.86476533837e-09,-1.56871366325e-08,1.56871366325e-08,-0.501245941515,24.2803066134,1,1.0,1.0
0,38.0,5,2018,1.0,203.0,129.370570117,-129.370570117,119.783467651,-277.919878541,73.6294298829,-73.6294298829,686.94513958,7.7350801828e-09,74.9198785333,-148.549308424,148.549308424,-119.783467651,25.6704954736,1,1.0,1.0
0,38.0,6,2018,1.0,203.0,203.000000008,-203.000000008,174.986000878,-406.000002037,-8.39996965066e-09,8.39996965066e-09,427.961580977,7.81348980937e-09,203.000002029,-203.000002028,203.000002028,-174.986000878,30.2276357757,1,1.0,1.0
0,38.0,7,2018,1.0,203.0,1.16298363947,-1.16298363947,0.50124596923,-1.16298368731,201.837016361,-201.837016361,382.958812691,-201.837016309,-3.5003168227e-09,-4.78395179361e-08,4.78395179361e-08,-0.50124596923,19.7808770949,1,1.0,1.0
