RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__electricity,Dispatch__htse__production__h2,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__naphtha,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,PointProbability,ProbabilityWeight,prefix
0,3.0,19,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.62053,0.0,0.09,45.2752309175,1.0,1.0,1
0,3.0,19,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.62053,0.0,0.09,36.6984958126,1.0,1.0,1
0,4.0,0,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,21.0848105247,1.0,1.0,1
0,4.0,0,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,25.7970078146,1.0,1.0,1
0,4.0,0,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,27.830683936,1.0,1.0,1
0,4.0,0,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,23.859511932,1.0,1.0,1
0,4.0,0,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.5798808184,1.0,1.0,1
0,4.0,0,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,33.9780605626,1.0,1.0,1
0,4.0,0,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,24.6688024078,1.0,1.0,1
0,4.0,0,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,17.8704035497,1.0,1.0,1
0,4.0,0,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,1.6136502322,1.0,1.0,1
0,4.0,0,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.0304482851,1.0,1.0,1
0,4.0,0,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,21.531478435,1.0,1.0,1
0,4.0,0,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,23.0581450583,1.0,1.0,1
0,4.0,0,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,18.6821360516,1.0,1.0,1
0,4.0,0,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,20.8310732847,1.0,1.0,1
0,4.0,0,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,36.7358399571,1.0,1.0,1
0,4.0,0,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,22.4500428303,1.0,1.0,1
0,4.0,0,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.7140999066,1.0,1.0,1
0,4.0,0,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,2.07772413813,1.0,1.0,1
0,4.0,0,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.5417282381,1.0,1.0,1
0,4.0,0,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,28.0275583208,1.0,1.0,1
0,4.0,1,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.24120647606,1.0,1.0,1
0,4.0,1,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-7.77409583294,1.0,1.0,1
0,4.0,1,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.34505589469,1.0,1.0,1
0,4.0,1,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.420511305357,1.0,1.0,1
0,4.0,1,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.150840586619,1.0,1.0,1
0,4.0,1,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.100541513757,1.0,1.0,1
0,4.0,1,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.231179550662,1.0,1.0,1
0,4.0,1,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.611574177525,1.0,1.0,1
0,4.0,1,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-3.31244996034,1.0,1.0,1
0,4.0,1,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.22608308446,1.0,1.0,1
0,4.0,1,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.540667828468,1.0,1.0,1
0,4.0,1,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.8235719135,1.0,1.0,1
0,4.0,1,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.871123590243,1.0,1.0,1
0,4.0,1,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.116999664493,1.0,1.0,1
0,4.0,1,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-4.64856464604,1.0,1.0,1
0,4.0,1,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.61887060576,1.0,1.0,1
0,4.0,1,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.810211180184,1.0,1.0,1
0,4.0,1,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.282199914413,1.0,1.0,1
0,4.0,1,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.177273926594,1.0,1.0,1
0,4.0,1,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-5.09284232557,1.0,1.0,1
0,4.0,2,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.28564895447,1.0,1.0,1
0,4.0,2,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-3.4882847216,1.0,1.0,1
0,4.0,2,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.912008698597,1.0,1.0,1
0,4.0,2,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.150076483894,1.0,1.0,1
0,4.0,2,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.256639069629,1.0,1.0,1
0,4.0,2,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.171846882344,1.0,1.0,1
0,4.0,2,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.441170451812,1.0,1.0,1
0,4.0,2,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.656452849325,1.0,1.0,1
0,4.0,2,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.55380460519,1.0,1.0,1
0,4.0,2,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.73203489943,1.0,1.0,1
0,4.0,2,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.341424626024,1.0,1.0,1
0,4.0,2,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.5514443281,1.0,1.0,1
0,4.0,2,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.363209673412,1.0,1.0,1
0,4.0,2,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.329469900778,1.0,1.0,1
0,4.0,2,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.34966862026,1.0,1.0,1
0,4.0,2,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.70063334497,1.0,1.0,1
0,4.0,2,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.65388271383,1.0,1.0,1
0,4.0,2,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,2.05401182349,1.0,1.0,1
0,4.0,2,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.75338652379,1.0,1.0,1
0,4.0,2,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-4.91852882229,1.0,1.0,1
0,4.0,3,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,26.8007923508,1.0,1.0,1
0,4.0,3,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,23.2814610168,1.0,1.0,1
0,4.0,3,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,23.3449607666,1.0,1.0,1
0,4.0,3,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,20.1379111708,1.0,1.0,1
0,4.0,3,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.76838199618,1.0,1.0,1
0,4.0,3,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,33.1929226406,1.0,1.0,1
0,4.0,3,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.57965451531,1.0,1.0,1
0,4.0,3,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,16.0134871031,1.0,1.0,1
0,4.0,3,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,1.83362989788,1.0,1.0,1
0,4.0,3,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.5745570981,1.0,1.0,1
0,4.0,3,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,24.5104700979,1.0,1.0,1
0,4.0,3,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.401782773386,1.0,1.0,1
0,4.0,3,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.1716797056,1.0,1.0,1
0,4.0,3,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,17.2593444863,1.0,1.0,1
0,4.0,3,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,31.959306783,1.0,1.0,1
0,4.0,3,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.337992661336,1.0,1.0,1
0,4.0,3,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,14.2750649809,1.0,1.0,1
0,4.0,3,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.342495116063,1.0,1.0,1
0,4.0,3,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,24.6621106845,1.0,1.0,1
0,4.0,3,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,22.3452561147,1.0,1.0,1
0,4.0,4,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,19.2989534013,1.0,1.0,1
0,4.0,4,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.0527423551293,1.0,1.0,1
0,4.0,4,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.30655651598,1.0,1.0,1
0,4.0,4,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.56147101523,1.0,1.0,1
0,4.0,4,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,25.1240635769,1.0,1.0,1
0,4.0,4,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.38236811573,1.0,1.0,1
0,4.0,4,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,18.7390901205,1.0,1.0,1
0,4.0,4,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.0213550228603,1.0,1.0,1
0,4.0,4,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-4.60760367216,1.0,1.0,1
0,4.0,4,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,23.8228755103,1.0,1.0,1
0,4.0,4,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-4.24554750687,1.0,1.0,1
0,4.0,4,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.28858311982,1.0,1.0,1
0,4.0,4,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.361118315539,1.0,1.0,1
0,4.0,4,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.81305437752,1.0,1.0,1
0,4.0,4,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.183573555432,1.0,1.0,1
0,4.0,4,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.23415168226,1.0,1.0,1
0,4.0,4,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-3.34385028223,1.0,1.0,1
0,4.0,4,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-3.2701782876,1.0,1.0,1
0,4.0,4,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,16.9645964524,1.0,1.0,1
0,4.0,4,2032,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-5.03539821562,1.0,1.0,1
0,4.0,5,2013,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.21309255594,1.0,1.0,1
0,4.0,5,2014,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,24.7468580247,1.0,1.0,1
0,4.0,5,2015,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.70326915019,1.0,1.0,1
0,4.0,5,2016,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,17.657965356,1.0,1.0,1
0,4.0,5,2017,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,0.755227737626,1.0,1.0,1
0,4.0,5,2018,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,35.5697478028,1.0,1.0,1
0,4.0,5,2019,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.41739629261,1.0,1.0,1
0,4.0,5,2020,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.641587179585,1.0,1.0,1
0,4.0,5,2021,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.38427051525,1.0,1.0,1
0,4.0,5,2022,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-2.09705118989,1.0,1.0,1
0,4.0,5,2023,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,9.58941553743,1.0,1.0,1
0,4.0,5,2024,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-3.26832107956,1.0,1.0,1
0,4.0,5,2025,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.47681900602,1.0,1.0,1
0,4.0,5,2026,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-0.553582082386,1.0,1.0,1
0,4.0,5,2027,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,34.1280939425,1.0,1.0,1
0,4.0,5,2028,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,20.0926018699,1.0,1.0,1
0,4.0,5,2029,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.83592748154,1.0,1.0,1
0,4.0,5,2030,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,-1.89230867231,1.0,1.0,1
0,4.0,5,2031,1.0,522.0,-507.0,12740.91,10673.592,8810.5217,-12741.0,5913.7472,-14.9,-0.1,-8810.5217,-10673.592,-5913.7472,199.52566,0.0,0.09,15.9803285142,1.0,1.0,1
