SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,PointProbability,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight,ProbabilityWeight-Charger_capacity
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,204104843.197,1934348.36705,203936109.496,208059539.632,200496671.073,201348422.576,206999353.133,20.0,3.74170360513e+12,0.0238095238095,1.443001443e-07,211,0.1,0.0002886002886,0.121212121212
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,201098244.618,1522236.20204,200913936.625,203976345.353,198692223.004,198949692.481,203593164.466,20.0,2.31720305479e+12,0.0238095238095,1.443001443e-07,212,0.1,0.0002886002886,0.121212121212
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,199329982.087,2166940.58179,199262715.636,203215135.666,195980416.928,195993978.563,203050787.222,20.0,4.69563148502e+12,0.0238095238095,1.443001443e-07,213,0.1,0.0002886002886,0.121212121212
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,198569835.901,1851528.86033,198514061.3,202985876.504,194971505.555,195024434.267,201968376.232,20.0,3.42815912064e+12,0.0238095238095,1.443001443e-07,214,0.059,0.000170274170274,0.121212121212
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,198082040.163,1660055.39798,197748683.072,201418641.273,194736957.896,195969388.058,200191669.854,20.0,2.75578392438e+12,0.0238095238095,1.443001443e-07,215,0.05,0.0001443001443,0.121212121212
203.0,-203.0,-400.0,-195.0,300.0,-203.0,-1e+200,271405056.202,2627014.39149,271488901.967,276054477.884,264935135.394,267104813.232,275070032.172,15.0,6.90120461308e+12,0.047619047619,1.443001443e-07,217,0.15,0.00108225108225,0.151515151515
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,196048107.892,1876963.5169,195922536.649,200097602.525,191873953.297,193517862.29,198269792.49,20.0,3.52299204376e+12,0.0238095238095,1.443001443e-07,216,0.041,0.000118326118326,0.121212121212
203.0,-203.0,-400.0,-195.0,600.0,-203.0,-1e+200,288778576.074,2067685.76909,289352991.261,291753874.549,284655999.591,285332161.558,291713820.583,18.0,4.27532443968e+12,0.047619047619,1.443001443e-07,218,0.25,0.00180375180375,0.151515151515
203.0,-203.0,-400.0,-195.0,800.0,-203.0,-1e+200,297192577.642,3270104.28883,296426787.508,305565109.306,293540819.702,293724380.854,302094043.642,15.0,1.06935820598e+13,0.047619047619,1.443001443e-07,219,0.15,0.00108225108225,0.151515151515
203.0,-203.0,-400.0,-195.0,900.0,-203.0,-1e+200,300340964.728,3017231.13939,299094499.455,308140266.483,296688065.304,297282279.211,304852000.867,17.0,9.10368374847e+12,0.047619047619,1.443001443e-07,220,0.1,0.000721500721501,0.151515151515
203.0,-203.0,-400.0,-195.0,1000.0,-203.0,-1e+200,304052153.548,2259008.49762,304372025.515,307363088.685,299771243.799,300175316.351,306578894.806,16.0,5.10311939232e+12,0.047619047619,1.443001443e-07,221,0.1,0.000721500721501,0.151515151515
203.0,-203.0,-400.0,-195.0,1100.0,-203.0,-1e+200,305524909.568,2363602.0268,305580627.084,310298225.196,301488529.731,301695213.106,309421381.86,20.0,5.5866145411e+12,0.047619047619,1.443001443e-07,222,0.1,0.000721500721501,0.151515151515
203.0,-203.0,-400.0,-195.0,1200.0,-203.0,-1e+200,309674221.072,3300899.716,308968378.62,315384191.564,303764390.074,304249547.255,314189736.655,19.0,1.08959389351e+13,0.047619047619,1.443001443e-07,223,0.059,0.000425685425685,0.151515151515
203.0,-203.0,-400.0,-195.0,1218.0,-203.0,-1e+200,309300775.189,2522700.3224,309275566.221,313612540.235,303463996.679,305399593.835,313031407.175,19.0,6.36401691663e+12,0.047619047619,1.443001443e-07,224,0.05,0.00036075036075,0.151515151515
203.0,-203.0,-400.0,-195.0,1300.0,-203.0,-1e+200,311548460.695,3095556.81389,310808124.853,317893807.777,307149804.25,307714260.71,317568634.05,20.0,9.58247198801e+12,0.047619047619,1.443001443e-07,225,0.041,0.000295815295815,0.151515151515
203.0,-203.0,-380.0,-195.0,300.0,-203.0,-1e+200,271540802.034,2086804.65423,271631954.058,274783791.732,268506360.021,268777972.929,274617173.937,13.0,4.35475366491e+12,0.0952380952381,1.443001443e-07,226,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-380.0,-195.0,600.0,-203.0,-1e+200,286887646.749,2177453.54928,287140490.392,291182774.351,282702405.906,283582025.062,290441213.148,19.0,4.74130395925e+12,0.0952380952381,1.443001443e-07,227,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-380.0,-195.0,800.0,-203.0,-1e+200,293612674.748,2531828.95931,293850389.416,301132131.533,289759215.886,290673026.501,296457023.842,18.0,6.41015787919e+12,0.0952380952381,1.443001443e-07,228,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-380.0,-195.0,900.0,-203.0,-1e+200,296176678.438,1943672.77123,296562310.521,299475959.845,292567610.785,292868764.616,298724606.317,18.0,3.77786384164e+12,0.0952380952381,1.443001443e-07,229,0.1,0.001443001443,0.151515151515
203.0,-203.0,-380.0,-195.0,1000.0,-203.0,-1e+200,299794319.257,2129572.97923,299659665.758,303388601.726,295671653.987,296264735.056,302649307.509,19.0,4.53508107385e+12,0.0952380952381,1.443001443e-07,230,0.1,0.001443001443,0.151515151515
203.0,-203.0,-380.0,-195.0,1100.0,-203.0,-1e+200,302317730.173,2574192.8013,302666902.499,305873296.49,296873753.4,298687363.259,305782282.046,19.0,6.62646857824e+12,0.0952380952381,1.443001443e-07,231,0.1,0.001443001443,0.151515151515
203.0,-203.0,-380.0,-195.0,1200.0,-203.0,-1e+200,306089456.442,2354765.46453,305895703.391,310469174.363,300973363.149,302852739.142,310273913.533,19.0,5.54492039297e+12,0.0952380952381,1.443001443e-07,232,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-380.0,-195.0,1218.0,-203.0,-1e+200,306577740.754,2358146.46389,306179381.539,312445997.505,303282810.155,303578688.323,310200818.868,20.0,5.56085474515e+12,0.0952380952381,1.443001443e-07,233,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-360.0,-195.0,300.0,-203.0,-1e+200,270088607.049,2857292.24019,269216864.306,275019033.503,265957895.268,266589201.906,274248653.176,9.0,8.16411894586e+12,0.0952380952381,1.443001443e-07,235,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-380.0,-195.0,1300.0,-203.0,-1e+200,308970949.895,2358082.22084,308677214.626,314139717.276,304935698.01,306131625.452,312639916.193,19.0,5.56055176026e+12,0.0952380952381,1.443001443e-07,234,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-360.0,-195.0,600.0,-203.0,-1e+200,283823187.675,2058544.8407,283345333.333,290096752.142,280849771.714,280982059.903,286947798.81,19.0,4.23760686117e+12,0.0952380952381,1.443001443e-07,236,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-360.0,-195.0,800.0,-203.0,-1e+200,290708388.886,1738500.8102,290987542.675,293626837.188,286422324.342,287830451.764,292960528.093,18.0,3.02238506707e+12,0.0952380952381,1.443001443e-07,237,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-360.0,-195.0,900.0,-203.0,-1e+200,293752675.888,2597434.01114,293901716.98,297544090.463,289440418.699,289525331.38,296969829.712,18.0,6.74666344225e+12,0.0952380952381,1.443001443e-07,238,0.1,0.001443001443,0.151515151515
203.0,-203.0,-360.0,-195.0,1000.0,-203.0,-1e+200,297307576.838,3261868.017,296931553.356,302711796.306,291393963.179,292246849.511,302096135.559,20.0,1.06397829603e+13,0.0952380952381,1.443001443e-07,239,0.1,0.001443001443,0.151515151515
203.0,-203.0,-360.0,-195.0,1100.0,-203.0,-1e+200,299696589.127,2434328.78959,299487027.666,304590689.857,295192109.578,295994495.382,303702153.709,19.0,5.92595665584e+12,0.0952380952381,1.443001443e-07,240,0.1,0.001443001443,0.151515151515
203.0,-203.0,-360.0,-195.0,1200.0,-203.0,-1e+200,302124402.864,3041731.10226,301304406.91,310318365.677,297805948.05,298059349.751,306107440.64,19.0,9.25212809848e+12,0.0952380952381,1.443001443e-07,241,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-360.0,-195.0,1218.0,-203.0,-1e+200,302250482.775,2464850.35662,302134368.84,306654269.536,297415326.196,298454623.521,306255187.114,19.0,6.07548728053e+12,0.0952380952381,1.443001443e-07,242,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-360.0,-195.0,1300.0,-203.0,-1e+200,303797490.335,3089878.18599,303417868.962,308765589.957,296268905.56,299589084.691,308394798.933,20.0,9.54734720426e+12,0.0952380952381,1.443001443e-07,243,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-340.0,-195.0,300.0,-203.0,-1e+200,268929699.631,2632469.76912,268808269.114,275000157.402,265339895.98,265749013.608,272984781.886,12.0,6.92989708532e+12,0.0952380952381,1.443001443e-07,244,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-340.0,-195.0,600.0,-203.0,-1e+200,281684250.339,2491187.92245,282226394.43,285488418.172,277196737.627,277718480.964,284973342.615,17.0,6.20601726494e+12,0.0952380952381,1.443001443e-07,245,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-340.0,-195.0,800.0,-203.0,-1e+200,286543278.584,2272507.60741,286137857.845,291180260.12,282978448.815,283242807.513,290354084.658,19.0,5.16429082575e+12,0.0952380952381,1.443001443e-07,246,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-340.0,-195.0,900.0,-203.0,-1e+200,289684838.72,2185056.83138,290513815.712,292636397.875,284220234.824,286129100.155,292342723.807,19.0,4.77447335635e+12,0.0952380952381,1.443001443e-07,247,0.1,0.001443001443,0.151515151515
203.0,-203.0,-340.0,-195.0,1000.0,-203.0,-1e+200,290933615.559,2186592.7979,291787730.146,294087840.635,287329982.501,287451151.608,294064947.427,19.0,4.78118806381e+12,0.0952380952381,1.443001443e-07,248,0.1,0.001443001443,0.151515151515
203.0,-203.0,-340.0,-195.0,1100.0,-203.0,-1e+200,294307688.114,3151100.91468,294162514.114,299172780.547,288229272.784,288638002.574,298970893.983,19.0,9.92943697453e+12,0.0952380952381,1.443001443e-07,249,0.1,0.001443001443,0.151515151515
203.0,-203.0,-340.0,-195.0,1200.0,-203.0,-1e+200,297005673.795,2515579.86565,296617058.885,303482009.063,293038090.941,294154892.741,301285151.846,18.0,6.32814206045e+12,0.0952380952381,1.443001443e-07,250,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-340.0,-195.0,1218.0,-203.0,-1e+200,296735402.727,1488372.4821,297223212.63,298857087.011,293392328.541,294035313.171,298241417.955,19.0,2.21525264549e+12,0.0952380952381,1.443001443e-07,251,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-340.0,-195.0,1300.0,-203.0,-1e+200,299582804.397,2721627.11622,299553565.084,305669614.172,294319213.251,295683999.941,304453687.381,20.0,7.40725415974e+12,0.0952380952381,1.443001443e-07,252,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-320.0,-195.0,300.0,-203.0,-1e+200,265918837.71,1039654.15425,265852201.186,267422449.719,264436245.672,264651181.531,267230322.136,6.0,1.08088076045e+12,0.0952380952381,1.443001443e-07,253,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-320.0,-195.0,600.0,-203.0,-1e+200,276993401.099,1880724.25326,276789442.343,280489264.295,273286316.714,273400014.238,279649217.356,16.0,3.53712371681e+12,0.0952380952381,1.443001443e-07,254,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-320.0,-195.0,800.0,-203.0,-1e+200,282943881.14,2204409.31038,282961351.233,287480978.824,279789282.305,279835980.867,286559018.058,13.0,4.85942040769e+12,0.0952380952381,1.443001443e-07,255,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-320.0,-195.0,900.0,-203.0,-1e+200,284085412.474,2248391.25406,283883706.792,289779970.986,280520937.11,281195522.5,287200910.26,16.0,5.05526323133e+12,0.0952380952381,1.443001443e-07,256,0.1,0.001443001443,0.151515151515
203.0,-203.0,-320.0,-195.0,1000.0,-203.0,-1e+200,287666885.553,3497739.88236,287035855.847,295387186.73,282136672.216,282300982.843,293904268.965,18.0,1.22341842846e+13,0.0952380952381,1.443001443e-07,257,0.1,0.001443001443,0.151515151515
203.0,-203.0,-320.0,-195.0,1100.0,-203.0,-1e+200,289446297.716,2802210.19855,289313715.368,293568396.712,284402046.919,285823757.077,293488301.835,20.0,7.85238199685e+12,0.0952380952381,1.443001443e-07,258,0.1,0.001443001443,0.151515151515
203.0,-203.0,-320.0,-195.0,1200.0,-203.0,-1e+200,291067494.681,1976039.7431,290862716.918,296336240.797,287392882.897,289139176.307,294638484.123,20.0,3.90473306632e+12,0.0952380952381,1.443001443e-07,259,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-320.0,-195.0,1218.0,-203.0,-1e+200,291818012.86,2144077.78547,291536193.351,296180286.591,286684810.28,289472529.633,295577310.205,20.0,4.59706955014e+12,0.0952380952381,1.443001443e-07,260,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-320.0,-195.0,1300.0,-203.0,-1e+200,294190508.448,1708375.45487,294510431.403,296599171.072,291054977.899,291217714.331,296573647.042,20.0,2.91854669479e+12,0.0952380952381,1.443001443e-07,261,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-300.0,-195.0,300.0,-203.0,-1e+200,265798168.657,2300307.18868,266461994.509,267934257.215,261823766.134,262550783.977,267794483.428,6.0,5.2914131623e+12,0.0952380952381,1.443001443e-07,262,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-300.0,-195.0,600.0,-203.0,-1e+200,273429446.82,2533880.43645,273703917.325,277181926.918,267839882.745,269543282.101,276907245.986,13.0,6.42055006621e+12,0.0952380952381,1.443001443e-07,263,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-300.0,-195.0,800.0,-203.0,-1e+200,277918454.905,2226611.35628,278001933.702,281680736.828,273551068.049,274805586.49,281526716.868,16.0,4.95779813191e+12,0.0952380952381,1.443001443e-07,264,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-300.0,-195.0,900.0,-203.0,-1e+200,279972688.611,2025666.26174,279728594.943,283482610.999,275926413.288,277121328.473,283185839.8,19.0,4.10332380397e+12,0.0952380952381,1.443001443e-07,265,0.1,0.001443001443,0.151515151515
203.0,-203.0,-300.0,-195.0,1000.0,-203.0,-1e+200,282792833.976,2222305.13098,283511666.413,285832426.629,277118642.408,279754616.817,285491942.24,18.0,4.9386400952e+12,0.0952380952381,1.443001443e-07,266,0.1,0.001443001443,0.151515151515
203.0,-203.0,-300.0,-195.0,1100.0,-203.0,-1e+200,283897880.945,2064272.41324,283251999.82,288636807.115,280036269.63,281219492.013,286899261.068,20.0,4.26122059605e+12,0.0952380952381,1.443001443e-07,267,0.1,0.001443001443,0.151515151515
203.0,-203.0,-300.0,-195.0,1200.0,-203.0,-1e+200,284734866.287,2936249.87816,284047029.463,291352879.012,280904967.821,281303840.84,288977733.667,19.0,8.62156334697e+12,0.0952380952381,1.443001443e-07,268,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-300.0,-195.0,1218.0,-203.0,-1e+200,285903388.067,2562292.33514,285102075.761,290979846.17,281287380.307,283376838.994,290727746.372,20.0,6.56534201071e+12,0.0952380952381,1.443001443e-07,269,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-300.0,-195.0,1300.0,-203.0,-1e+200,288076571.387,2283608.04403,287782498.037,292026818.681,284660556.773,284917911.526,291705555.998,17.0,5.21486569875e+12,0.0952380952381,1.443001443e-07,270,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-280.0,-195.0,300.0,-203.0,-1e+200,262518639.404,1684100.12682,262747383.097,264297077.497,260282713.924,260600266.098,264116771.54,4.0,2.83619323716e+12,0.0952380952381,1.443001443e-07,271,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-280.0,-195.0,600.0,-203.0,-1e+200,267945228.157,2508189.07326,268621131.755,271869934.456,263490395.684,264238022.234,270875333.463,8.0,6.29101242722e+12,0.0952380952381,1.443001443e-07,272,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-280.0,-195.0,800.0,-203.0,-1e+200,272307024.977,2074228.3046,271692030.431,276195071.815,269062196.534,269814239.101,275152913.909,15.0,4.3024230596e+12,0.0952380952381,1.443001443e-07,273,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-280.0,-195.0,900.0,-203.0,-1e+200,274160965.847,1500646.67243,273731504.379,276772538.014,272138028.453,272335315.953,276473904.516,14.0,2.25194043549e+12,0.0952380952381,1.443001443e-07,274,0.1,0.001443001443,0.151515151515
203.0,-203.0,-280.0,-195.0,1000.0,-203.0,-1e+200,276566237.356,3306283.97111,276309057.162,282721930.541,271973978.136,272060547.681,282327896.452,14.0,1.09315136976e+13,0.0952380952381,1.443001443e-07,275,0.1,0.001443001443,0.151515151515
203.0,-203.0,-280.0,-195.0,1100.0,-203.0,-1e+200,277805333.028,2086423.64063,277649514.459,280361555.761,271836520.551,275135546.791,280348517.456,19.0,4.35316360818e+12,0.0952380952381,1.443001443e-07,276,0.1,0.001443001443,0.151515151515
203.0,-203.0,-280.0,-195.0,1200.0,-203.0,-1e+200,280145303.164,2589027.2463,280226275.668,285165091.446,275637660.483,276453448.416,283866675.287,16.0,6.70306208206e+12,0.0952380952381,1.443001443e-07,277,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-280.0,-195.0,1218.0,-203.0,-1e+200,279546391.687,3132266.69924,278355119.478,286928547.495,273452114.418,275329336.186,283803678.53,18.0,9.81109467515e+12,0.0952380952381,1.443001443e-07,278,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-280.0,-195.0,1300.0,-203.0,-1e+200,281329302.313,2759436.16592,281739092.946,286423537.633,276404008.54,276862852.828,285829527.491,18.0,7.61448795376e+12,0.0952380952381,1.443001443e-07,279,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-260.0,-195.0,300.0,-203.0,-1e+200,257494177.408,1975543.61509,256997240.811,260949855.592,253897137.001,255274722.149,260807194.161,13.0,3.90277257514e+12,0.0952380952381,1.443001443e-07,280,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-260.0,-195.0,600.0,-203.0,-1e+200,264309505.194,2532567.74375,264864178.49,267788660.526,260192966.006,260594712.864,267181984.15,12.0,6.41389937666e+12,0.0952380952381,1.443001443e-07,281,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-260.0,-195.0,800.0,-203.0,-1e+200,266865858.102,2367494.06368,266628773.789,272018039.096,263593864.876,263677126.826,270611347.304,12.0,5.60502814157e+12,0.0952380952381,1.443001443e-07,282,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-260.0,-195.0,1000.0,-203.0,-1e+200,269151652.293,2302971.9374,268486486.916,273763349.482,265916173.452,266347504.849,273029638.922,14.0,5.30367974445e+12,0.0952380952381,1.443001443e-07,284,0.1,0.001443001443,0.151515151515
203.0,-203.0,-260.0,-195.0,900.0,-203.0,-1e+200,268303157.177,2621000.08083,267825258.971,274550592.271,265235770.45,265427843.565,273466803.617,15.0,6.86964142373e+12,0.0952380952381,1.443001443e-07,283,0.1,0.001443001443,0.151515151515
203.0,-203.0,-260.0,-195.0,1100.0,-203.0,-1e+200,271220533.785,2161452.10951,270786206.093,275095842.953,267382482.897,267930422.184,274127422.56,19.0,4.6718752217e+12,0.0952380952381,1.443001443e-07,285,0.1,0.001443001443,0.151515151515
203.0,-203.0,-260.0,-195.0,1200.0,-203.0,-1e+200,272013381.515,2817888.70449,272495516.285,277431812.606,265176159.914,266784331.926,275906719.835,20.0,7.94049675088e+12,0.0952380952381,1.443001443e-07,286,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-260.0,-195.0,1218.0,-203.0,-1e+200,272436502.208,3167289.07311,272166637.318,278965850.901,264906311.996,266748095.904,276540172.33,20.0,1.00317200727e+13,0.0952380952381,1.443001443e-07,287,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-260.0,-195.0,1300.0,-203.0,-1e+200,274755040.507,2467778.46017,275545583.208,278161400.785,269537154.808,271457408.694,277748706.602,19.0,6.08993052849e+12,0.0952380952381,1.443001443e-07,288,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,251821836.706,2115698.5964,251274908.463,255754510.52,248783677.141,249228962.165,254846794.505,9.0,4.47618055079e+12,0.0952380952381,1.443001443e-07,289,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,257310124.708,2526252.49949,256794453.993,261708480.535,253451123.563,254037212.687,261073998.719,13.0,6.38195169116e+12,0.0952380952381,1.443001443e-07,290,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-240.0,-195.0,800.0,-203.0,-1e+200,258821018.166,1909886.39217,258806618.27,261475906.441,254145487.508,255843205.718,261074668.237,17.0,3.64766603101e+12,0.0952380952381,1.443001443e-07,291,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-240.0,-195.0,900.0,-203.0,-1e+200,259925947.94,2532571.55501,259741365.454,263924887.949,255600463.488,255812490.979,263650534.917,20.0,6.41391868123e+12,0.0952380952381,1.443001443e-07,292,0.1,0.001443001443,0.151515151515
203.0,-203.0,-240.0,-195.0,1000.0,-203.0,-1e+200,259550906.586,2202971.17717,260006474.6,263021221.01,256002952.879,256169712.669,262497326.665,20.0,4.85308200744e+12,0.0952380952381,1.443001443e-07,293,0.1,0.001443001443,0.151515151515
203.0,-203.0,-240.0,-195.0,1100.0,-203.0,-1e+200,257515968.881,2101631.95326,258000503.657,261066195.783,253202920.222,253697251.687,259755662.546,20.0,4.41685686698e+12,0.0952380952381,1.443001443e-07,294,0.1,0.001443001443,0.151515151515
203.0,-203.0,-240.0,-195.0,1200.0,-203.0,-1e+200,254499583.196,2065530.19986,254656468.948,259153632.454,250479484.831,252389549.518,257168363.363,20.0,4.26641500652e+12,0.0952380952381,1.443001443e-07,295,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-240.0,-195.0,1218.0,-203.0,-1e+200,255387080.049,2532126.11503,255663009.67,260079079.73,250920375.787,251298637.414,258599286.057,20.0,6.4116626624e+12,0.0952380952381,1.443001443e-07,296,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-240.0,-195.0,1300.0,-203.0,-1e+200,254512983.634,2007623.91693,254208310.534,258751926.889,251368739.95,251571577.407,258063792.236,20.0,4.03055379184e+12,0.0952380952381,1.443001443e-07,297,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-220.0,-195.0,300.0,-203.0,-1e+200,245833044.001,2284977.96283,246543553.454,248671407.571,240991083.425,242474047.469,248500271.793,13.0,5.22112429062e+12,0.0952380952381,1.443001443e-07,298,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-220.0,-195.0,600.0,-203.0,-1e+200,243030132.335,2161573.32346,242897584.133,246918060.831,239645462.689,240207970.357,246824329.029,20.0,4.6723992327e+12,0.0952380952381,1.443001443e-07,299,0.25,0.0036075036075,0.151515151515
203.0,-203.0,-220.0,-195.0,800.0,-203.0,-1e+200,239648445.482,1858082.43255,239636447.271,243050736.905,236424616.962,236588800.403,242474620.311,20.0,3.45247032615e+12,0.0952380952381,1.443001443e-07,300,0.15,0.0021645021645,0.151515151515
203.0,-203.0,-220.0,-195.0,900.0,-203.0,-1e+200,237367703.904,1795911.95054,237442871.411,240648148.648,233952782.592,234320129.088,239688032.207,20.0,3.22529973408e+12,0.0952380952381,1.443001443e-07,301,0.1,0.001443001443,0.151515151515
203.0,-203.0,-220.0,-195.0,1000.0,-203.0,-1e+200,236315406.384,1859952.577,236231485.757,239144437.529,233370029.625,233496881.891,238968058.416,20.0,3.45942358869e+12,0.0952380952381,1.443001443e-07,302,0.1,0.001443001443,0.151515151515
203.0,-203.0,-220.0,-195.0,1100.0,-203.0,-1e+200,235430808.085,2149183.03961,235509406.167,239691414.372,231522664.995,232274390.313,238032591.194,20.0,4.61898773775e+12,0.0952380952381,1.443001443e-07,303,0.1,0.001443001443,0.151515151515
203.0,-203.0,-220.0,-195.0,1200.0,-203.0,-1e+200,233303647.392,2792974.52842,233500723.715,238512436.501,229970788.094,230005130.134,237919486.036,20.0,7.80070671639e+12,0.0952380952381,1.443001443e-07,304,0.059,0.000851370851371,0.151515151515
203.0,-203.0,-220.0,-195.0,1218.0,-203.0,-1e+200,233254728.12,2194086.78725,233204462.271,236917281.131,228252530.456,229775873.993,236712709.239,20.0,4.81401682999e+12,0.0952380952381,1.443001443e-07,305,0.05,0.000721500721501,0.151515151515
203.0,-203.0,-220.0,-195.0,1300.0,-203.0,-1e+200,231269241.383,2046991.2497,231296663.995,236183371.708,227289545.201,228386978.215,234174894.218,20.0,4.19017317634e+12,0.0952380952381,1.443001443e-07,306,0.041,0.000591630591631,0.151515151515
203.0,-203.0,-200.0,-195.0,300.0,-203.0,-1e+200,226877897.535,1592222.06516,226754892.159,230084191.139,224440457.143,224859522.431,229653598.75,20.0,2.53517110479e+12,0.0714285714286,1.443001443e-07,307,0.15,0.00162337662338,0.151515151515
203.0,-203.0,-200.0,-195.0,600.0,-203.0,-1e+200,220801388.038,1852313.91762,220612222.495,224875435.182,218032252.904,218048110.892,223878900.861,20.0,3.4310668494e+12,0.0714285714286,1.443001443e-07,308,0.25,0.00270562770563,0.151515151515
203.0,-203.0,-200.0,-195.0,800.0,-203.0,-1e+200,216848623.618,1922459.5757,216844969.494,220534943.346,213361680.248,213660711.081,219244721.701,20.0,3.69585082019e+12,0.0714285714286,1.443001443e-07,309,0.15,0.00162337662338,0.151515151515
203.0,-203.0,-200.0,-195.0,900.0,-203.0,-1e+200,215774886.111,1667234.71008,215723227.051,218716702.781,212334926.201,213820075.226,218224553.57,20.0,2.77967157851e+12,0.0714285714286,1.443001443e-07,310,0.1,0.00108225108225,0.151515151515
203.0,-203.0,-200.0,-195.0,1000.0,-203.0,-1e+200,214053045.87,1535677.35986,214147745.178,217380196.512,210774642.157,211798268.163,215908621.907,20.0,2.3583049536e+12,0.0714285714286,1.443001443e-07,311,0.1,0.00108225108225,0.151515151515
203.0,-203.0,-200.0,-195.0,1100.0,-203.0,-1e+200,211774140.139,1738485.87467,211603020.837,215100918.893,209073969.519,209119683.853,214077622.568,20.0,3.02233313642e+12,0.0714285714286,1.443001443e-07,312,0.1,0.00108225108225,0.151515151515
203.0,-203.0,-200.0,-195.0,1200.0,-203.0,-1e+200,209780345.945,2193200.36138,209415629.562,214535157.574,205156967.588,207174247.22,213775510.702,20.0,4.81012782515e+12,0.0714285714286,1.443001443e-07,313,0.059,0.000638528138528,0.151515151515
203.0,-203.0,-200.0,-195.0,1218.0,-203.0,-1e+200,210139905.564,2250139.34401,210099378.522,214633244.276,205359738.753,207273180.646,214421516.958,20.0,5.06312706745e+12,0.0714285714286,1.443001443e-07,314,0.05,0.000541125541126,0.151515151515
203.0,-203.0,-200.0,-195.0,1300.0,-203.0,-1e+200,208169069.885,1655741.14342,208351502.67,210478362.377,204558980.886,205143437.048,209966112.96,20.0,2.74147873402e+12,0.0714285714286,1.443001443e-07,315,0.041,0.000443722943723,0.151515151515
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,215724431.95,1957854.22704,215932254.482,218431288.52,211131016.217,213206885.001,218213886.121,20.0,3.83319317433e+12,0.0238095238095,1.443001443e-07,316,0.15,0.000541125541126,0.151515151515
