SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,prefix,ProbabilityWeight
203.0,-203.0,-190.0,-200.0,900.0,-203.0,-1e+200,204499732.866,2398737.73476,205101064.851,208601924.9,197693160.14,201904046.49,207118186.383,20.0,5.75394272016e+12,0.1,1.443001443e-07,0.121212121212,0.0238095238095,211,0.0002886002886
203.0,-203.0,-190.0,-200.0,1000.0,-203.0,-1e+200,202083793.755,1555403.08936,202174896.663,204534844.716,198919613.061,199800888.475,204426412.05,20.0,2.41927877039e+12,0.1,1.443001443e-07,0.121212121212,0.0238095238095,212,0.0002886002886
203.0,-203.0,-190.0,-200.0,1100.0,-203.0,-1e+200,199763244.36,1695408.62434,199771579.122,202647107.07,196809751.401,197113653.478,202098632.359,20.0,2.87441040347e+12,0.1,1.443001443e-07,0.121212121212,0.0238095238095,213,0.0002886002886
203.0,-203.0,-190.0,-200.0,1200.0,-203.0,-1e+200,198882468.083,1789213.52475,198573022.345,202314870.723,195488545.947,195646330.822,201718325.335,20.0,3.20128503715e+12,0.059,1.443001443e-07,0.121212121212,0.0238095238095,214,0.000170274170274
203.0,-203.0,-190.0,-200.0,1218.0,-203.0,-1e+200,198334917.075,1394637.65911,198175860.417,201490934.702,195915484.981,196060832.006,200372440.091,20.0,1.94501420021e+12,0.05,1.443001443e-07,0.121212121212,0.0238095238095,215,0.0001443001443
203.0,-203.0,-400.0,-195.0,300.0,-203.0,-1e+200,265951660.844,2081646.10053,265762410.305,270655479.696,262823842.09,262950036.579,269861280.751,20.0,4.33325048785e+12,0.15,1.443001443e-07,0.151515151515,0.047619047619,217,0.00108225108225
203.0,-203.0,-190.0,-200.0,1300.0,-203.0,-1e+200,197031217.699,1544075.26618,196972973.787,201362367.012,194372632.133,195369715.669,198989409.283,20.0,2.38416842763e+12,0.041,1.443001443e-07,0.121212121212,0.0238095238095,216,0.000118326118326
203.0,-203.0,-400.0,-195.0,600.0,-203.0,-1e+200,278080615.101,1933545.16144,278114582.802,282499373.415,275144538.074,275255709.733,280650469.557,20.0,3.73859689131e+12,0.25,1.443001443e-07,0.151515151515,0.047619047619,218,0.00180375180375
203.0,-203.0,-400.0,-195.0,800.0,-203.0,-1e+200,281993158.605,2413289.76586,281924049.315,286825287.611,278208243.527,278269328.718,285778062.132,20.0,5.82396749401e+12,0.15,1.443001443e-07,0.151515151515,0.047619047619,219,0.00108225108225
203.0,-203.0,-400.0,-195.0,900.0,-203.0,-1e+200,282970459.6,2440326.21878,282678640.216,286753477.218,276246328.104,280259321.428,286408597.548,20.0,5.95519205407e+12,0.1,1.443001443e-07,0.151515151515,0.047619047619,220,0.000721500721501
203.0,-203.0,-400.0,-195.0,1000.0,-203.0,-1e+200,284050483.771,2364111.0721,283396163.316,290619840.725,281282227.089,281449547.258,287273618.999,20.0,5.58902116122e+12,0.1,1.443001443e-07,0.151515151515,0.047619047619,221,0.000721500721501
203.0,-203.0,-400.0,-195.0,1100.0,-203.0,-1e+200,285363145.448,2239347.08539,285378180.087,289521865.704,280624990.647,281780964.809,288513515.218,20.0,5.01467536884e+12,0.1,1.443001443e-07,0.151515151515,0.047619047619,222,0.000721500721501
203.0,-203.0,-400.0,-195.0,1200.0,-203.0,-1e+200,286227443.512,2111370.2287,285843068.833,290950174.067,283041889.106,283950806.045,289894238.609,20.0,4.45788424264e+12,0.059,1.443001443e-07,0.151515151515,0.047619047619,223,0.000425685425685
203.0,-203.0,-400.0,-195.0,1218.0,-203.0,-1e+200,287066081.03,3032672.01768,286805582.606,293183749.076,280539922.871,283240447.734,292165922.378,20.0,9.19709956683e+12,0.05,1.443001443e-07,0.151515151515,0.047619047619,224,0.00036075036075
203.0,-203.0,-400.0,-195.0,1300.0,-203.0,-1e+200,287469295.967,3204007.79414,287754546.194,292033957.306,280870158.554,282487637.739,292033206.484,20.0,1.02656659449e+13,0.041,1.443001443e-07,0.151515151515,0.047619047619,225,0.000295815295815
203.0,-203.0,-380.0,-195.0,300.0,-203.0,-1e+200,265323065.857,1928564.00971,264827420.305,268936929.725,262060716.214,262954026.565,268583404.557,20.0,3.71935913955e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,226,0.0021645021645
203.0,-203.0,-380.0,-195.0,600.0,-203.0,-1e+200,275437249.53,2012506.22484,275890475.273,278295481.965,271253193.735,271305209.006,278249089.012,20.0,4.05018130503e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,227,0.0036075036075
203.0,-203.0,-380.0,-195.0,800.0,-203.0,-1e+200,278892984.992,2696032.14008,277949233.208,284645014.906,274452296.143,275757139.232,283593253.201,20.0,7.26858930036e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,228,0.0021645021645
203.0,-203.0,-380.0,-195.0,900.0,-203.0,-1e+200,280508009.291,2040165.8126,280662449.257,284429864.303,276920891.495,277294803.424,283376696.217,20.0,4.1622765429e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,229,0.001443001443
203.0,-203.0,-380.0,-195.0,1000.0,-203.0,-1e+200,281689587.73,2845011.87414,281167955.26,288212783.623,276862318.672,278215391.15,287462798.065,20.0,8.09409256399e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,230,0.001443001443
203.0,-203.0,-380.0,-195.0,1100.0,-203.0,-1e+200,282974184.705,2484821.1214,282434652.62,287785956.192,279076352.697,279995207.044,286895549.132,20.0,6.17433600537e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,231,0.001443001443
203.0,-203.0,-380.0,-195.0,1200.0,-203.0,-1e+200,282968312.017,2946244.41846,283648880.69,288806242.864,276456791.022,277877542.04,286076685.394,20.0,8.68035617332e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,232,0.000851370851371
203.0,-203.0,-380.0,-195.0,1218.0,-203.0,-1e+200,283151284.032,2778177.16462,282884167.41,287657519.83,278464232.394,279417398.761,287394507.457,20.0,7.71826835802e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,233,0.000721500721501
203.0,-203.0,-380.0,-195.0,1300.0,-203.0,-1e+200,284054960.27,1927018.42263,284027203.353,287686268.504,280780053.531,281674071.563,287188190.092,20.0,3.71340000117e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,234,0.000591630591631
203.0,-203.0,-360.0,-195.0,300.0,-203.0,-1e+200,264241761.124,2122842.44966,263992590.434,267900623.226,260699154.588,261615278.625,267416529.434,20.0,4.50646006607e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,235,0.0021645021645
203.0,-203.0,-360.0,-195.0,600.0,-203.0,-1e+200,272692876.815,2148992.03745,272338637.383,277339547.804,269078363.19,270525031.527,276611878.255,20.0,4.61816677702e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,236,0.0036075036075
203.0,-203.0,-360.0,-195.0,800.0,-203.0,-1e+200,275909147.045,1427650.295,275718855.224,278628809.094,273517683.456,274078084.791,277738667.05,20.0,2.03818536481e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,237,0.0021645021645
203.0,-203.0,-360.0,-195.0,900.0,-203.0,-1e+200,277020143.787,2326575.61687,276672253.245,281704599.438,272877872.784,274314130.681,280805979.523,20.0,5.41295410101e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,238,0.001443001443
203.0,-203.0,-360.0,-195.0,1000.0,-203.0,-1e+200,278502718.445,2859963.62008,278670130.613,283172569.602,274004647.154,274426626.38,283007500.344,20.0,8.17939190816e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,239,0.001443001443
203.0,-203.0,-360.0,-195.0,1100.0,-203.0,-1e+200,279271536.424,2025383.48906,279294310.495,283333388.965,275655065.889,276006439.813,283029682.148,20.0,4.10217827774e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,240,0.001443001443
203.0,-203.0,-360.0,-195.0,1200.0,-203.0,-1e+200,279931123.897,3060245.82461,279691300.074,286451996.741,275799073.028,275836124.01,285460293.759,20.0,9.36510450701e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,241,0.000851370851371
203.0,-203.0,-360.0,-195.0,1218.0,-203.0,-1e+200,279309072.666,2012056.1668,279146913.406,283244766.511,275741843.713,276156503.505,282859056.838,20.0,4.04837001837e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,242,0.000721500721501
203.0,-203.0,-360.0,-195.0,1300.0,-203.0,-1e+200,280341296.376,1998693.7496,280742384.871,283644664.238,276609261.528,277039126.254,283587661.704,20.0,3.99477670471e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,243,0.000591630591631
203.0,-203.0,-340.0,-195.0,300.0,-203.0,-1e+200,264289988.684,2390487.046,264335134.335,268881395.591,259520953.272,259776164.721,266904074.364,20.0,5.71442831708e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,244,0.0021645021645
203.0,-203.0,-340.0,-195.0,600.0,-203.0,-1e+200,270111569.946,1687310.37683,269861380.875,273848293.864,267478102.305,268012160.555,272609000.34,20.0,2.84701630774e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,245,0.0036075036075
203.0,-203.0,-340.0,-195.0,800.0,-203.0,-1e+200,272747378.077,2387042.65782,272431934.965,276407385.396,268053923.62,269416739.598,276159170.483,20.0,5.69797265025e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,246,0.0021645021645
203.0,-203.0,-340.0,-195.0,900.0,-203.0,-1e+200,274012017.872,2057591.91336,274476322.74,278438246.668,268740359.859,271206146.886,276275825.486,20.0,4.23368448191e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,247,0.001443001443
203.0,-203.0,-340.0,-195.0,1000.0,-203.0,-1e+200,273971662.008,2268133.95016,274044591.591,277402221.928,269403881.403,270827379.942,277045402.713,20.0,5.14443161587e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,248,0.001443001443
203.0,-203.0,-340.0,-195.0,1100.0,-203.0,-1e+200,275176492.491,2777629.30763,275257579.883,280745955.921,269997216.972,270105994.092,279857566.444,20.0,7.71522457062e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,249,0.001443001443
203.0,-203.0,-340.0,-195.0,1200.0,-203.0,-1e+200,275519306.155,2661463.35178,275375615.978,279840197.471,271195906.747,272272214.415,279726948.367,20.0,7.08338717287e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,250,0.000851370851371
203.0,-203.0,-340.0,-195.0,1218.0,-203.0,-1e+200,275938057.784,2071821.84426,275722891.947,279072251.445,272885757.135,272970528.002,278967931.462,20.0,4.29244575437e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,251,0.000721500721501
203.0,-203.0,-340.0,-195.0,1300.0,-203.0,-1e+200,275414942.838,2179893.76018,275558488.413,279326299.642,271554655.61,271832042.831,278377194.257,20.0,4.75193680569e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,252,0.000591630591631
203.0,-203.0,-320.0,-195.0,300.0,-203.0,-1e+200,260907665.758,2284304.37754,261487650.008,264663978.634,256256791.216,257248637.925,263840989.14,20.0,5.21804648924e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,253,0.0021645021645
203.0,-203.0,-320.0,-195.0,600.0,-203.0,-1e+200,267998839.201,2894331.15889,268321394.973,272496433.874,263349211.323,263562854.287,272245864.367,17.0,8.37715285731e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,254,0.0036075036075
203.0,-203.0,-320.0,-195.0,800.0,-203.0,-1e+200,268873861.897,1560737.291,268440659.875,271713130.898,266502480.764,266785941.342,271341992.966,18.0,2.43590089152e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,255,0.0021645021645
203.0,-203.0,-320.0,-195.0,900.0,-203.0,-1e+200,269334522.145,2289737.1864,269717120.852,272962594.389,265122947.389,265484553.218,272779219.395,19.0,5.2428963828e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,256,0.001443001443
203.0,-203.0,-320.0,-195.0,1000.0,-203.0,-1e+200,270431143.577,2230661.76901,270395785.014,274529994.113,267069936.897,267348125.098,274125852.308,20.0,4.97585192774e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,257,0.001443001443
203.0,-203.0,-320.0,-195.0,1100.0,-203.0,-1e+200,270725665.877,2162779.4723,270347780.509,274358009.1,267130437.316,267858770.226,274086773.365,20.0,4.67761504581e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,258,0.001443001443
203.0,-203.0,-320.0,-195.0,1200.0,-203.0,-1e+200,270684365.251,2158607.89459,270957751.556,274147972.365,266329655.186,266788848.558,273801681.265,20.0,4.65958804258e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,259,0.000851370851371
203.0,-203.0,-320.0,-195.0,1218.0,-203.0,-1e+200,271322799.444,2240566.00518,271625221.8,276507543.533,267428995.388,267873828.906,274113916.737,20.0,5.02013602358e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,260,0.000721500721501
203.0,-203.0,-320.0,-195.0,1300.0,-203.0,-1e+200,271650212.079,2036488.37106,271486223.885,274668994.115,268014068.321,268431434.811,274556522.993,20.0,4.14728488546e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,261,0.000591630591631
203.0,-203.0,-300.0,-195.0,300.0,-203.0,-1e+200,258963274.455,2382871.12791,258533984.287,263649190.352,254929428.057,255395273.121,263468847.247,20.0,5.67807481224e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,262,0.0021645021645
203.0,-203.0,-300.0,-195.0,600.0,-203.0,-1e+200,263320376.792,1574904.23096,263524184.411,266100509.279,260756356.804,260928085.641,265236987.684,20.0,2.48032333671e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,263,0.0036075036075
203.0,-203.0,-300.0,-195.0,800.0,-203.0,-1e+200,264759685.493,1930983.42234,264481311.682,270021937.668,261957226.377,262842956.836,268107839.724,20.0,3.72869697735e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,264,0.0021645021645
203.0,-203.0,-300.0,-195.0,900.0,-203.0,-1e+200,264845864.116,2648789.21298,264131282.089,270205039.717,260728058.573,261734176.898,269092253.597,20.0,7.01608429481e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,265,0.001443001443
203.0,-203.0,-300.0,-195.0,1000.0,-203.0,-1e+200,265471168.421,2144728.7604,265597914.651,268885146.465,260158503.756,262715170.471,268319996.696,20.0,4.59986145568e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,266,0.001443001443
203.0,-203.0,-300.0,-195.0,1100.0,-203.0,-1e+200,265694170.048,2292717.94674,265352036.211,270785813.079,260764425.343,262577644.454,269880275.676,20.0,5.25655558328e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,267,0.001443001443
203.0,-203.0,-300.0,-195.0,1200.0,-203.0,-1e+200,265547165.183,2424588.97776,265375448.971,270378418.736,261543916.512,261951649.851,268996946.951,20.0,5.87863171108e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,268,0.000851370851371
203.0,-203.0,-300.0,-195.0,1218.0,-203.0,-1e+200,266143872.834,2370933.85522,266547660.098,270928874.277,260194778.91,263185584.295,269461828.005,20.0,5.6213273458e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,269,0.000721500721501
203.0,-203.0,-300.0,-195.0,1300.0,-203.0,-1e+200,265644232.531,2906115.38569,265677675.107,272827234.957,260203939.578,262301562.757,268861198.472,20.0,8.44550663494e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,270,0.000591630591631
203.0,-203.0,-280.0,-195.0,300.0,-203.0,-1e+200,256701294.203,2218232.77528,256471723.071,262604264.347,253037676.03,254220579.569,260317704.988,20.0,4.92055664533e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,271,0.0021645021645
203.0,-203.0,-280.0,-195.0,600.0,-203.0,-1e+200,259068351.669,2526842.13388,258842492.779,263268915.009,254963531.681,255576268.618,263019868.731,20.0,6.38493116953e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,272,0.0036075036075
203.0,-203.0,-280.0,-195.0,800.0,-203.0,-1e+200,260319230.988,2403784.85283,259997870.289,264260693.238,256455882.732,257197727.792,264029014.444,20.0,5.77818161871e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,273,0.0021645021645
203.0,-203.0,-280.0,-195.0,900.0,-203.0,-1e+200,260246908.98,2657562.22531,259261755.522,266431772.129,255921511.627,257573264.389,265407269.593,20.0,7.06263698142e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,274,0.001443001443
203.0,-203.0,-280.0,-195.0,1000.0,-203.0,-1e+200,259821147.234,2425598.29599,259309511.725,264588663.81,255594581.998,256183508.303,263397792.273,20.0,5.8835270935e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,275,0.001443001443
203.0,-203.0,-280.0,-195.0,1100.0,-203.0,-1e+200,259722534.764,2021242.37845,259641101.291,264611949.338,256068456.417,256982504.693,262841369.789,20.0,4.08542075245e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,276,0.001443001443
203.0,-203.0,-280.0,-195.0,1200.0,-203.0,-1e+200,260300990.923,2501617.09971,260202870.049,265936962.671,257190535.501,257348026.726,265187668.813,20.0,6.25808811357e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,277,0.000851370851371
203.0,-203.0,-280.0,-195.0,1218.0,-203.0,-1e+200,260548996.852,2637279.45523,259986810.487,266168162.011,257568647.837,257648408.236,265853200.846,20.0,6.95524292499e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,278,0.000721500721501
203.0,-203.0,-280.0,-195.0,1300.0,-203.0,-1e+200,261732551.978,2049418.68763,261927955.317,265625745.208,257098556.66,258786532.138,263679830.093,20.0,4.2001169572e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,279,0.000591630591631
203.0,-203.0,-260.0,-195.0,300.0,-203.0,-1e+200,252261382.573,2483381.42301,252403840.964,257849160.664,248341435.728,249174467.137,255970831.962,20.0,6.16718329215e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,280,0.0021645021645
203.0,-203.0,-260.0,-195.0,600.0,-203.0,-1e+200,253414156.435,2552713.67821,253583527.355,258218355.428,249066164.619,249173609.904,256813503.672,20.0,6.51634712292e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,281,0.0036075036075
203.0,-203.0,-260.0,-195.0,800.0,-203.0,-1e+200,254476721.545,1989472.37215,253908019.121,257883958.179,251726161.817,252315464.477,257816045.757,20.0,3.95800031954e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,282,0.0021645021645
203.0,-203.0,-260.0,-195.0,900.0,-203.0,-1e+200,253565909.798,2216040.50356,253497947.043,260530097.196,249194655.5,251396204.119,256003110.213,20.0,4.91083551342e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,283,0.001443001443
203.0,-203.0,-260.0,-195.0,1000.0,-203.0,-1e+200,254137895.775,1972323.74086,254243081.267,257114836.708,250790877.353,250903883.798,256799078.367,20.0,3.89006093876e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,284,0.001443001443
203.0,-203.0,-260.0,-195.0,1100.0,-203.0,-1e+200,253572536.23,2886666.5967,253538681.749,261178822.678,248558418.061,249674880.335,257019833.158,20.0,8.3328440405e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,285,0.001443001443
203.0,-203.0,-260.0,-195.0,1200.0,-203.0,-1e+200,254196764.313,2112010.32718,254440451.079,257722315.965,249825925.245,250611452.164,257630655.944,20.0,4.46058762213e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,286,0.000851370851371
203.0,-203.0,-260.0,-195.0,1218.0,-203.0,-1e+200,253902834.763,2404877.01387,253564268.404,257806209.179,251005532.764,251054974.863,257370553.607,20.0,5.78343345185e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,287,0.000721500721501
203.0,-203.0,-260.0,-195.0,1300.0,-203.0,-1e+200,253767104.483,2024671.14158,253079270.595,257413091.426,250313983.833,250874077.084,257002153.79,20.0,4.09929323153e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,288,0.000591630591631
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,247832975.308,2532299.74137,248293042.789,251356972.023,242960818.922,243590716.386,251353786.455,20.0,6.41254198014e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,289,0.0021645021645
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,248241470.559,1887553.45558,247837903.727,251898756.04,244023429.801,246070015.721,251092580.375,20.0,3.56285804768e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,290,0.0036075036075
203.0,-203.0,-240.0,-195.0,800.0,-203.0,-1e+200,247758169.792,1785083.90006,247880819.596,251996100.191,244668654.95,245082024.948,249795404.525,20.0,3.18652453025e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,291,0.0021645021645
203.0,-203.0,-240.0,-195.0,900.0,-203.0,-1e+200,246742402.744,2023477.87733,246423918.396,250267010.717,243306256.837,243722173.522,249846098.71,20.0,4.09446272003e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,292,0.001443001443
203.0,-203.0,-240.0,-195.0,1000.0,-203.0,-1e+200,247520558.589,1798951.99665,247219949.766,250888752.14,242671605.709,245893626.545,250605830.031,20.0,3.23622828626e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,293,0.001443001443
203.0,-203.0,-240.0,-195.0,1100.0,-203.0,-1e+200,246961653.312,2385825.28311,246967562.389,251198809.647,242878349.329,243117775.72,250677532.752,20.0,5.69216228151e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,294,0.001443001443
203.0,-203.0,-240.0,-195.0,1200.0,-203.0,-1e+200,246042025.448,2736241.29979,246399501.548,250691216.905,240768356.002,241921390.684,249789162.779,20.0,7.48701645066e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,295,0.000851370851371
203.0,-203.0,-240.0,-195.0,1218.0,-203.0,-1e+200,245331232.657,2412628.83338,244985654.864,250252038.107,240205670.563,242213504.323,248679820.336,20.0,5.82077788764e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,296,0.000721500721501
203.0,-203.0,-240.0,-195.0,1300.0,-203.0,-1e+200,247586943.97,2742053.43439,247393159.616,252501793.494,242932836.038,242960466.641,251805467.589,20.0,7.51885703707e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,297,0.000591630591631
203.0,-203.0,-220.0,-195.0,300.0,-203.0,-1e+200,242230261.069,1567684.10187,242837138.462,243790160.913,238888174.542,239385131.355,243696715.386,20.0,2.45763344325e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,298,0.0021645021645
203.0,-203.0,-220.0,-195.0,600.0,-203.0,-1e+200,240102576.874,1578561.20727,240151532.782,243306781.586,236334239.149,238464831.385,242888018.94,20.0,2.4918554851e+12,0.25,1.443001443e-07,0.151515151515,0.0952380952381,299,0.0036075036075
203.0,-203.0,-220.0,-195.0,800.0,-203.0,-1e+200,238965783.026,1947355.03634,238871881.359,242976011.671,234650855.012,236288603.126,241959217.157,20.0,3.79219163754e+12,0.15,1.443001443e-07,0.151515151515,0.0952380952381,300,0.0021645021645
203.0,-203.0,-220.0,-195.0,900.0,-203.0,-1e+200,237292355.888,2200108.3961,236768299.096,242890770.004,234654513.581,234691990.994,240795517.376,20.0,4.84047695457e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,301,0.001443001443
203.0,-203.0,-220.0,-195.0,1000.0,-203.0,-1e+200,235816307.026,2126661.67302,236470466.298,239976803.46,232577337.703,232705853.875,238694985.64,20.0,4.52268987147e+12,0.1,1.443001443e-07,0.151515151515,0.0952380952381,302,0.001443001443
203.0,-203.0,-220.0,-195.0,1100.0,-203.0,-1e+200,234198744.662,3242626.60478,235530865.359,238545082.07,228690448.464,228742844.776,238341080.141,20.0,1.0514627298e+13,0.1,1.443001443e-07,0.151515151515,0.0952380952381,303,0.001443001443
203.0,-203.0,-220.0,-195.0,1200.0,-203.0,-1e+200,232893754.905,1599022.00754,233097944.032,234886287.206,229917216.578,229985474.663,234762866.369,20.0,2.5568713806e+12,0.059,1.443001443e-07,0.151515151515,0.0952380952381,304,0.000851370851371
203.0,-203.0,-220.0,-195.0,1218.0,-203.0,-1e+200,232425451.257,1989552.84614,232325586.238,236513792.644,229344396.631,229647548.516,235218066.088,20.0,3.9583205276e+12,0.05,1.443001443e-07,0.151515151515,0.0952380952381,305,0.000721500721501
203.0,-203.0,-220.0,-195.0,1300.0,-203.0,-1e+200,231421597.924,2054847.19331,231364387.337,235529754.552,227822570.814,227979130.483,234437126.038,20.0,4.22239698784e+12,0.041,1.443001443e-07,0.151515151515,0.0952380952381,306,0.000591630591631
203.0,-203.0,-200.0,-195.0,300.0,-203.0,-1e+200,226897391.541,1517135.65519,227561500.166,229125866.784,223535304.131,224558013.544,228630981.9,20.0,2.30170059624e+12,0.15,1.443001443e-07,0.151515151515,0.0714285714286,307,0.00162337662338
203.0,-203.0,-200.0,-195.0,600.0,-203.0,-1e+200,221332787.773,2135339.4144,221317059.97,225846474.973,216537498.4,217997949.975,224336903.383,20.0,4.55967441468e+12,0.25,1.443001443e-07,0.151515151515,0.0714285714286,308,0.00270562770563
203.0,-203.0,-200.0,-195.0,800.0,-203.0,-1e+200,216753332.356,2090884.89494,216352390.262,220401190.69,212843282.85,213519470.693,220309477.379,20.0,4.37179964388e+12,0.15,1.443001443e-07,0.151515151515,0.0714285714286,309,0.00162337662338
203.0,-203.0,-200.0,-195.0,900.0,-203.0,-1e+200,215646289.267,1859455.97177,215799969.331,219280518.182,211964853.162,213447568.481,217873145.836,20.0,3.45757651095e+12,0.1,1.443001443e-07,0.151515151515,0.0714285714286,310,0.00108225108225
203.0,-203.0,-200.0,-195.0,1000.0,-203.0,-1e+200,213932287.049,2498897.10919,214553149.879,217719846.366,209974547.198,209998542.817,217367368.634,20.0,6.2444867623e+12,0.1,1.443001443e-07,0.151515151515,0.0714285714286,311,0.00108225108225
203.0,-203.0,-200.0,-195.0,1100.0,-203.0,-1e+200,211602084.066,1873023.13704,211331984.492,215405783.402,208161375.926,209774158.218,214709733.003,20.0,3.50821567187e+12,0.1,1.443001443e-07,0.151515151515,0.0714285714286,312,0.00108225108225
203.0,-203.0,-200.0,-195.0,1200.0,-203.0,-1e+200,209025333.876,2327420.28989,208520995.328,214921440.532,204087965.723,206340293.886,212944256.891,20.0,5.41688520578e+12,0.059,1.443001443e-07,0.151515151515,0.0714285714286,313,0.000638528138528
203.0,-203.0,-200.0,-195.0,1218.0,-203.0,-1e+200,209105990.346,2209879.63999,209352070.813,212947108.366,205214766.655,206468524.192,212363097.862,20.0,4.88356802323e+12,0.05,1.443001443e-07,0.151515151515,0.0714285714286,314,0.000541125541126
203.0,-203.0,-200.0,-195.0,1300.0,-203.0,-1e+200,208471599.854,1635614.48608,209155192.722,210853093.808,204427386.63,206271811.13,210367801.882,20.0,2.67523474707e+12,0.041,1.443001443e-07,0.151515151515,0.0714285714286,315,0.000443722943723
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,215615067.333,1792358.09698,215812123.882,218323317.779,210263394.42,213048958.849,217667890.806,20.0,3.21254754779e+12,0.15,1.443001443e-07,0.151515151515,0.0238095238095,316,0.000541125541126
