RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__h2,Dispatch__ft__production__naphtha,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__diesel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,prefix,ProbabilityWeight,PointProbability
0,1.0,8,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,15.9385416867,1,1.0,1.0
0,1.0,8,2017,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.8496955445,1,1.0,1.0
0,1.0,8,2018,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,7.55311756264,1,1.0,1.0
0,1.0,8,2019,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,4.16543094707,1,1.0,1.0
0,1.0,8,2020,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,23.2535822052,1,1.0,1.0
0,1.0,8,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,7023.64226735,1,1.0,1.0
0,1.0,8,2022,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,22.2433708217,1,1.0,1.0
0,1.0,8,2023,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,24.3173835072,1,1.0,1.0
0,1.0,8,2024,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,29.8580673177,1,1.0,1.0
0,1.0,8,2025,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,10.7876674858,1,1.0,1.0
0,1.0,8,2026,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,17.1659462693,1,1.0,1.0
0,1.0,8,2027,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,22.9052074786,1,1.0,1.0
0,1.0,8,2028,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,16.1003173468,1,1.0,1.0
0,1.0,8,2029,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,31.6263654827,1,1.0,1.0
0,1.0,8,2030,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,8.63097967816,1,1.0,1.0
0,1.0,8,2031,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,7733.9196767,1,1.0,1.0
0,1.0,9,2012,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,68.3111297192,1,1.0,1.0
0,1.0,9,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,25.5984814925,1,1.0,1.0
0,1.0,9,2014,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,24.4716003697,1,1.0,1.0
0,1.0,9,2015,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,7.79577234088,1,1.0,1.0
0,1.0,9,2016,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,15.2502770883,1,1.0,1.0
0,1.0,9,2017,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,21.9559808061,1,1.0,1.0
0,1.0,9,2018,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,18.6306959141,1,1.0,1.0
0,1.0,9,2019,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,39.4385730901,1,1.0,1.0
0,1.0,9,2020,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,81.9872653956,1,1.0,1.0
0,1.0,9,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,8495.2517328,1,1.0,1.0
0,1.0,9,2022,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,66.2097173351,1,1.0,1.0
0,1.0,9,2023,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,24.0948189878,1,1.0,1.0
0,1.0,9,2024,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,90.9275558378,1,1.0,1.0
0,1.0,9,2025,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,10.8168041515,1,1.0,1.0
0,1.0,9,2026,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,15.4177863648,1,1.0,1.0
0,1.0,9,2027,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.9228519838,1,1.0,1.0
0,1.0,9,2028,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,25.4783606306,1,1.0,1.0
0,1.0,9,2029,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,736692.71,0.0,29276.0,4.28957098797,1,1.0,1.0
0,1.0,9,2030,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,20.1986865549,1,1.0,1.0
0,1.0,9,2031,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,8926.1131203,1,1.0,1.0
0,1.0,10,2012,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,55.6019226723,1,1.0,1.0
0,1.0,10,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,31.0981935324,1,1.0,1.0
0,1.0,10,2014,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,114.611665332,1,1.0,1.0
0,1.0,10,2015,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,21.3215398826,1,1.0,1.0
0,1.0,10,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,14.580693743,1,1.0,1.0
0,1.0,10,2017,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,15.9193148363,1,1.0,1.0
0,1.0,10,2018,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,9.42901832084,1,1.0,1.0
0,1.0,10,2019,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,47.0625492048,1,1.0,1.0
0,1.0,10,2020,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,23.5779222756,1,1.0,1.0
0,1.0,10,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,1470.3671113,1,1.0,1.0
0,1.0,10,2022,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,37.2871376354,1,1.0,1.0
0,1.0,10,2023,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,24.8318211037,1,1.0,1.0
0,1.0,10,2024,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,21.1725765273,1,1.0,1.0
0,1.0,10,2025,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.4302989489,1,1.0,1.0
0,1.0,10,2026,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,18.8991654477,1,1.0,1.0
0,1.0,10,2027,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,24.4915440834,1,1.0,1.0
0,1.0,10,2028,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,24.616755664,1,1.0,1.0
0,1.0,10,2029,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,40.9001843147,1,1.0,1.0
0,1.0,10,2030,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,12.0024878047,1,1.0,1.0
0,1.0,10,2031,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,939.228084013,1,1.0,1.0
0,1.0,11,2012,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,17.9811253786,1,1.0,1.0
0,1.0,11,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,21.9100972301,1,1.0,1.0
0,1.0,11,2014,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,23.44366091,1,1.0,1.0
0,1.0,11,2015,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,17.0260081792,1,1.0,1.0
0,1.0,11,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,16.6394919186,1,1.0,1.0
0,1.0,11,2017,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,17.1194827361,1,1.0,1.0
0,1.0,11,2018,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,12.873540666,1,1.0,1.0
0,1.0,11,2019,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,40.6772564293,1,1.0,1.0
0,1.0,11,2020,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,12.9915138759,1,1.0,1.0
0,1.0,11,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,22.0872575292,1,1.0,1.0
0,1.0,11,2022,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,24.092621091,1,1.0,1.0
0,1.0,11,2023,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,24.5969118009,1,1.0,1.0
0,1.0,11,2024,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,22.5158940287,1,1.0,1.0
0,1.0,11,2025,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,16.9204123942,1,1.0,1.0
0,1.0,11,2026,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,18.7118207534,1,1.0,1.0
0,1.0,11,2027,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,20.9025446434,1,1.0,1.0
0,1.0,11,2028,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,21.3614917306,1,1.0,1.0
0,1.0,11,2029,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,45.6481315486,1,1.0,1.0
0,1.0,11,2030,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,80.5876726351,1,1.0,1.0
0,1.0,11,2031,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,52.9215483443,1,1.0,1.0
0,1.0,12,2012,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,18.0322792014,1,1.0,1.0
0,1.0,12,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,26.7345310447,1,1.0,1.0
0,1.0,12,2014,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,161.282653127,1,1.0,1.0
0,1.0,12,2015,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,20.6227778988,1,1.0,1.0
0,1.0,12,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,17.1653808278,1,1.0,1.0
0,1.0,12,2017,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,22.5544973913,1,1.0,1.0
0,1.0,12,2018,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,7.68798951145,1,1.0,1.0
0,1.0,12,2019,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,101.456678722,1,1.0,1.0
0,1.0,12,2020,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,19.0266510567,1,1.0,1.0
0,1.0,12,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.8028418311,1,1.0,1.0
0,1.0,12,2022,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,21.9827676225,1,1.0,1.0
0,1.0,12,2023,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,25.1802102346,1,1.0,1.0
0,1.0,12,2024,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,27.7758843823,1,1.0,1.0
0,1.0,12,2025,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,16.5858152567,1,1.0,1.0
0,1.0,12,2026,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,20.1162354377,1,1.0,1.0
0,1.0,12,2027,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,18.9794484609,1,1.0,1.0
0,1.0,12,2028,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,20.8872066522,1,1.0,1.0
0,1.0,12,2029,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,31.8583858191,1,1.0,1.0
0,1.0,12,2030,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,40.0052065915,1,1.0,1.0
0,1.0,12,2031,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,47.5278804282,1,1.0,1.0
0,1.0,13,2012,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,21.132255672,1,1.0,1.0
0,1.0,13,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,40.7117466937,1,1.0,1.0
0,1.0,13,2014,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,24.7608056116,1,1.0,1.0
0,1.0,13,2015,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,21.2668250851,1,1.0,1.0
0,1.0,13,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,734066.29,0.0,31767.64,14.2086544697,1,1.0,1.0
0,1.0,13,2017,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,38.9951235038,1,1.0,1.0
0,1.0,13,2018,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,14.7095178066,1,1.0,1.0
0,1.0,13,2019,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,1326.9705089,1,1.0,1.0
0,1.0,13,2020,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.7528833807,1,1.0,1.0
0,1.0,13,2021,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,9.11994073651,1,1.0,1.0
0,1.0,13,2022,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,22.6116305029,1,1.0,1.0
0,1.0,13,2023,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,35.9999058106,1,1.0,1.0
0,1.0,13,2024,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,736692.71,0.0,30782.569,26.192480313,1,1.0,1.0
0,1.0,13,2025,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,17.8198872715,1,1.0,1.0
0,1.0,13,2026,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,18.8341206172,1,1.0,1.0
0,1.0,13,2027,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,29.4667023835,1,1.0,1.0
0,1.0,13,2028,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,25.9411895638,1,1.0,1.0
0,1.0,13,2029,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,44.8651030356,1,1.0,1.0
0,1.0,13,2030,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,13.5636340383,1,1.0,1.0
0,1.0,13,2031,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,53.9671711865,1,1.0,1.0
0,1.0,14,2012,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,735654.35,0.0,31767.64,24.9090009737,1,1.0,1.0
0,1.0,14,2013,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,48.9212859985,1,1.0,1.0
0,1.0,14,2014,1.0,1280.0,2513.0,-100.0,-31789.0,21982.393,26630.785,14754.894,-14.9,-1165.1,-21982.393,-26630.785,-14754.894,735654.35,0.0,29276.0,25.3331022111,1,1.0,1.0
0,1.0,14,2015,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,19.5347476656,1,1.0,1.0
0,1.0,14,2016,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,17.46818874,1,1.0,1.0
0,1.0,14,2017,1.0,1280.0,21.3605,-0.85,-31789.0,21982.393,26630.785,14754.894,-14.9,-1264.25,-21982.393,-26630.785,-14754.894,733027.94,0.0,31767.64,19.9251355657,1,1.0,1.0
0,1.0,14,2018,1.0,1280.0,1006.4306,-40.048968,-31789.0,21982.393,26630.785,14754.894,-14.9,-1225.051,-21982.393,-26630.785,-14754.894,734066.29,0.0,30782.569,10.0989072789,1,1.0,1.0
