HOUR,steam_D
1512,56.0377391363
1513,58.034507634
1514,65.5135883223
1515,57.1465498805
1516,55.3785736636
1517,58.6301128781
1518,54.0503288855
1519,49.9738556185
1520,50.0603297201
1521,49.4658798471
1522,56.7750442362
1523,66.1743004645
1524,66.2891363742
1525,56.1987068402
1526,56.4481991733
1527,59.9883968005
1528,57.5424206386
1529,57.773333524
1530,51.6569439985
1531,43.3237890659
1532,50.0470993168
1533,54.6968458046
1534,58.2052643696
1535,56.4156344908
1536,59.1224333538
1537,60.1438114821
1538,49.2956789937
1539,57.2850861666
1540,58.9208436877
1541,59.5347373726
1542,49.5032112557
1543,59.0523895778
1544,61.229590782
1545,57.421800709
1546,43.7447315871
1547,49.099077902
1548,55.8171584792
1549,56.2647902416
1550,55.7419682057
1551,43.0160563214
1552,50.0040639007
1553,57.2656513597
1554,58.4896826072
1555,55.5581387026
1556,58.7995415726
1557,55.767354483
1558,56.2107287413
1559,43.5900679371
1560,59.160011232
1561,55.216595918
1562,60.6106471764
1563,58.924461427
1564,55.5456124438
1565,59.5320811893
1566,60.1290446545
1567,58.5306450661
1568,60.974431696
1569,61.4159319519
1570,60.847308874
1571,60.8573091049
1572,61.2817108627
1573,58.294784584
1574,59.2888344365
1575,58.0313784694
1576,61.7390302162
1577,61.7756691861
1578,61.1384658616
1579,61.6827057646
1580,61.293365851
1581,58.1078406086
1582,56.103128887
1583,55.6286267421
1584,59.7311751749
1585,55.1728172681
1586,59.3451597364
1587,55.3097694117
1588,57.9342214507
1589,59.2844921348
1590,59.2480479317
1591,60.1767414508
1592,61.4134673189
1593,64.395869725
1594,68.2178981775
1595,68.2896140737
1596,68.3200350941
1597,68.2153518959
1598,64.7325733384
1599,58.5653892594
1600,57.6206559265
1601,55.5495206341
1602,55.6600048879
1603,59.4117903718
1604,58.6776136106
1605,57.7104507807
1606,58.4439260812
1607,55.5958446362
1608,56.7922132388
1609,54.94052439
1610,58.888288985
1611,55.2611226354
1612,54.9460140274
1613,55.5943473994
1614,54.9851070949
1615,54.9697613515
1616,54.98316978
1617,55.2962587238
1618,55.003656695
1619,55.0034143113
1620,55.0817312543
1621,55.0208942944
1622,55.1158470792
1623,55.0446773914
1624,55.5522734133
1625,55.0576149667
1626,55.0960722843
1627,58.8219456151
1628,57.8414904403
1629,58.242801265
1630,63.4362158453
1631,59.3851036309
1632,57.5610257381
1633,55.2933420104
1634,56.2506728166
1635,57.4676063453
1636,57.2033576006
1637,55.3896045989
1638,57.2149919163
1639,57.5065543878
1640,57.5965947578
1641,56.2034629986
1642,55.4655430448
1643,56.1672701703
1644,58.1043253825
1645,57.5656832385
1646,56.2612432259
1647,55.4364940542
1648,60.7768426787
1649,55.612400029
1650,59.7399394906
1651,57.916844204
1652,56.2506636027
1653,59.8075325453
1654,55.7525178252
1655,58.0747427799
1656,57.9228883471
1657,55.426469288
1658,55.8745514915
1659,55.7869858423
1660,55.8481450283
1661,57.4831430798
1662,57.0222722902
1663,58.8142244835
1664,56.2403380244
1665,55.9223082107
1666,56.0917221407
1667,55.9098349621
1668,57.1153314188
1669,59.0443803777
1670,58.4347534095
1671,58.6193269072
1672,60.2056234909
1673,56.6295745607
1674,55.7695720713
1675,55.6766258188
1676,56.0525081748
1677,59.0892658116
1678,59.5934817794
1679,60.3507649588
1680,59.2837802463
1681,55.7056474978
1682,59.5076399775
1683,59.4249842208
1684,57.4701652546
1685,59.6200937891
1686,57.1793925231
1687,59.8167036371
1688,60.1260366772
1689,58.0669711289
1690,59.390022972
1691,67.3568340589
1692,61.6675679614
1693,60.3987183137
1694,68.0531615727
1695,68.1206306278
1696,67.813750475
1697,60.6254564678
1698,61.2419601768
1699,66.7016399448
1700,57.8281488881
1701,67.1298193678
1702,61.0582682106
1703,61.4518508495
1704,59.1762536264
1705,68.0962068753
1706,60.258474269
1707,57.0567633379
1708,59.6937493361
1709,62.5828131745
1710,61.4833430422
1711,60.9876820935
1712,53.4258651569
1713,61.4660675968
1714,60.2769413012
1715,60.2975641754
1716,59.7701962001
1717,61.1030058267
1718,67.0836340045
1719,60.6224962189
1720,60.2982937447
1721,58.1929895492
1722,60.8754623769
1723,57.6591516949
1724,68.082990419
1725,60.7370426428
1726,57.5163635465
1727,58.8354764803
1728,59.9865181767
1729,57.095558501
1730,51.7533068787
1731,52.0542339074
1732,59.3634758679
1733,44.6850425031
1734,53.0952466952
1735,56.0483095039
1736,45.3960122219
1737,46.3130017128
1738,48.2593501995
1739,44.5077074217
1740,52.8607281213
1741,44.5801629201
1742,50.4713065775
1743,44.543118919
1744,47.9683741747
1745,48.3406597636
1746,51.7039994823
1747,52.9723036601
1748,46.6186295894
1749,57.4088266843
1750,44.7858899689
1751,44.8688067818
1752,52.2970639594
1753,57.8302583738
1754,61.2461998503
1755,44.914842255
1756,48.7994582633
1757,52.5628788394
1758,68.611447651
1759,60.3320405512
1760,48.7941081682
1761,56.313459747
1762,45.2817694969
1763,57.9327036704
1764,45.5191135063
1765,45.104572576
1766,49.1490107122
1767,60.8295862007
1768,54.7685997664
1769,52.2505880389
1770,45.1268315522
1771,61.480118142
1772,60.4393283493
1773,60.3195464193
1774,58.7956273011
1775,60.2767487847
1776,45.062299455
1777,45.2995342071
1778,58.0012930314
1779,54.2756360303
1780,57.4418482638
1781,59.7337144585
1782,58.3322917085
1783,53.2089826306
1784,56.8931105767
1785,57.9004869708
1786,53.2299253314
1787,61.1726650444
1788,59.1359437382
1789,54.4604403566
1790,52.8139539058
1791,57.9148998025
1792,61.3343986711
1793,52.3933694632
1794,60.8846788204
1795,52.8209543156
1796,47.56791327
1797,59.2139424283
1798,58.8153057846
1799,49.9212761145
1800,62.0249643974
1801,57.318806269
1802,57.3728910482
1803,61.775355857
1804,63.1816698738
1805,68.1595596907
1806,60.8739821298
1807,58.7326789775
1808,60.1448363879
1809,59.9235105012
1810,57.7427303449
1811,57.6534689473
1812,62.0519568175
1813,58.6094626903
1814,58.3626838504
1815,57.6173609681
1816,57.6091448496
1817,63.7753177265
1818,61.0936999826
1819,61.548909757
1820,68.4709470697
1821,62.8603315131
1822,62.9733631635
1823,62.2902862729
1824,68.2629859996
1825,64.5908796514
1826,61.8556365078
1827,61.6350884135
1828,57.8163812119
1829,60.3376276811
1830,58.667115044
1831,61.3305038048
1832,57.85938574
1833,60.4037485586
1834,63.6227711481
1835,60.9222018592
1836,60.3158764325
1837,63.6945128899
1838,63.8729913855
1839,68.9953589343
1840,63.6038402996
1841,72.1284041189
1842,59.7245355339
1843,59.2983987216
1844,61.5793984837
1845,63.1346120183
1846,58.9301290996
1847,62.1031286724
1848,63.7878480315
1849,58.5935232178
1850,57.9949975268
1851,61.046138843
1852,58.1861687375
1853,58.3290117667
1854,57.9103620617
1855,60.0543566188
1856,58.7205920186
1857,64.4245083312
1858,64.6279878261
1859,64.6504439803
1860,60.74638148
1861,61.1530067699
1862,57.9506413676
1863,57.9478122858
1864,57.9925272018
1865,58.7516445534
1866,63.6661544476
1867,58.7511773376
1868,63.1443587403
1869,62.2866446023
1870,62.3887656094
1871,59.3072467623
1872,58.6165280593
1873,58.0682060619
1874,62.6284277601
1875,58.0442414342
1876,58.260672568
1877,61.646698717
1878,61.6970592055
1879,58.2431950238
1880,61.2859503122
1881,58.1688538816
1882,61.7915358949
1883,62.6402583637
1884,58.7808206635
1885,64.2286187804
1886,63.7089453275
1887,62.4720021605
1888,64.4454352286
1889,63.0189741583
1890,58.2425032788
1891,58.5821095968
1892,58.0576810544
1893,61.2401932423
1894,58.6863000213
1895,63.9456569811
1896,58.5468198461
1897,59.4773250309
1898,61.4129304131
1899,58.7604921132
1900,60.9204841948
1901,58.707986406
1902,59.1388254727
1903,58.7467960935
1904,60.7450598933
1905,62.3712526787
1906,62.369133784
1907,61.6784140599
1908,61.4705773048
1909,58.7894071191
1910,60.0548942899
1911,61.5305502506
1912,61.2536664244
1913,60.9431623131
1914,62.1156688881
1915,62.6451782195
1916,63.417385847
1917,61.8316762513
1918,61.6412388689
1919,64.7678425522
1920,54.256357427
1921,47.7679468047
1922,58.4751185749
1923,62.4679720245
1924,55.021737699
1925,49.6065331989
1926,47.9557108004
1927,46.6735591748
1928,48.5067844166
1929,46.2372495467
1930,51.6188341273
1931,46.1764293058
1932,46.8066943164
1933,53.5936975057
1934,52.7938167216
1935,50.6837592472
1936,46.6808438915
1937,46.1213717734
1938,46.1142512057
1939,46.1687978206
1940,58.4644115469
1941,54.5286989727
1942,60.171102711
1943,61.1629589165
1944,63.5175057616
1945,56.3332064697
1946,60.8637302991
1947,54.694393258
1948,58.205127727
1949,50.3627105744
1950,55.3671950533
1951,59.1302415203
1952,61.565061682
1953,61.0642721449
1954,59.5681470165
1955,61.4383437773
1956,59.4577482392
1957,60.2980684978
1958,53.7122953205
1959,54.9702916818
1960,64.2073167001
1961,61.7908054264
1962,53.7608115855
1963,60.6105863759
1964,59.7930465597
1965,59.4716985663
1966,48.0463928349
1967,46.3091500944
1968,53.3928172284
1969,46.7334466801
1970,54.3689583098
1971,47.2914105854
1972,46.0409387899
1973,50.0104117553
1974,60.3031205055
1975,62.2906286652
1976,62.0576128664
1977,54.9415427598
1978,63.2278904108
1979,59.9014669158
1980,53.5776815354
1981,55.1888886777
1982,59.8978237157
1983,60.0543765918
1984,54.5161986921
1985,52.2185493917
1986,45.9687665062
1987,55.300110774
1988,48.5571420004
1989,45.6717798047
1990,52.1104572627
1991,52.1494284928
1992,49.8301257356
1993,53.263774576
1994,58.2320786774
1995,54.8931042903
1996,51.0418669793
1997,58.0196687514
1998,60.1218269188
1999,50.9258985151
2000,47.249681031
2001,60.1575058984
2002,63.6207579712
2003,59.9071208112
2004,60.6272839629
2005,60.1176941889
2006,62.3067823622
2007,60.4018721035
2008,57.4990435504
2009,69.1885388353
2010,60.5142067095
2011,59.6411060785
2012,48.8561893293
2013,46.3646558021
2014,49.9630984487
2015,60.41943537
2016,62.3310575583
2017,60.4903493758
2018,57.9049013197
2019,48.5370844258
2020,54.0542657275
2021,57.3033189006
2022,58.5827367597
2023,61.5141807446
2024,57.4090862511
2025,61.4181320081
2026,59.0111066437
2027,57.7150766047
2028,58.192694959
2029,53.757049321
2030,58.4935339957
2031,59.4359911894
2032,58.7047599488
2033,54.1882310755
2034,58.4961803627
2035,56.8240259072
2036,54.5732143314
2037,55.9664653834
2038,56.6706532811
2039,58.2527320297
2040,63.4042398215
2041,71.3218616423
2042,63.1304726877
2043,57.1365389813
2044,57.492829384
2045,59.3201189666
2046,58.7272233604
2047,57.1675639593
2048,57.6130397556
2049,60.1308923865
2050,60.5951330966
2051,60.8187692684
2052,61.5504813254
2053,59.2361655537
2054,63.7591842397
2055,61.5142820006
2056,57.9200925699
2057,60.8177827436
2058,56.7257912364
2059,56.6771471183
2060,57.6427620403
2061,57.564215955
2062,56.6074381204
2063,63.2294082735
2064,60.9797211985
2065,57.4323805668
2066,61.9472785475
2067,60.0498437178
2068,61.8435216019
2069,61.2810394206
2070,57.1111951413
2071,58.6119000217
2072,61.2359431136
2073,59.8547552135
2074,61.3147880693
2075,70.42916318
2076,70.6553579414
2077,66.8073040126
2078,70.8914998115
2079,70.788304611
2080,61.1681887866
2081,60.9849010371
2082,59.0950736917
2083,56.8754894462
2084,62.4760893351
2085,56.5646605681
2086,58.0677051993
2087,56.1930576997
2088,56.1628342025
2089,56.2447919084
2090,56.169427973
2091,56.1224756461
2092,56.2130253561
2093,56.423627167
2094,59.4078595117
2095,57.9373266781
2096,56.2646098628
2097,56.8737151443
2098,58.2487560187
2099,62.9167740017
2100,61.3939141945
2101,60.3194706744
2102,57.0001731993
2103,62.0405375753
2104,60.0956304038
2105,70.2959041697
2106,65.5518046079
2107,65.7005200942
2108,61.1394084684
2109,60.4852884449
2110,60.163617618
2111,66.2204542587
2112,69.343738103
2113,59.9466290418
2114,55.9300574801
2115,56.4664221993
2116,56.0165988438
2117,58.6716533812
2118,55.8726159961
2119,56.412100334
2120,58.3650118576
2121,60.0892604075
2122,55.7778567297
2123,55.9786815346
2124,55.6851912613
2125,56.5871949583
2126,55.6758639321
2127,59.999535009
2128,57.5421413617
2129,55.8068515629
2130,55.6365042409
2131,55.6029819864
2132,55.9109946137
2133,55.5867751075
2134,58.1084807149
2135,57.5063010118
2136,55.8524256394
2137,59.5023400545
2138,55.9152271564
2139,55.9039935556
2140,55.4837622312
2141,56.0699983782
2142,55.5780265124
2143,56.084276082
2144,60.9791958107
2145,57.3439528095
2146,58.9736759849
2147,59.9024523289
2148,59.4723257455
2149,61.723281556
2150,62.1897367952
2151,57.2812545233
2152,55.9352739914
2153,59.9261324653
2154,58.7483990122
2155,61.7279109773
2156,60.0859300099
2157,59.8108685562
2158,65.068837454
2159,61.6779671151
2160,61.543896451
2161,62.2788284049
2162,61.7778659313
2163,68.8780525241
2164,60.2227841848
2165,65.0627284941
2166,59.0723232615
2167,59.1687514062
2168,56.909168502
2169,55.5435011396
2170,55.2736565753
2171,57.9153066536
2172,55.2809588544
2173,57.9073118256
2174,56.7692556436
2175,56.1829581919
2176,55.0701291587
2177,55.3370156014
2178,55.0095277792
2179,55.3637926621
2180,55.1818875285
2181,55.0002746392
2182,57.1215065649
2183,57.1993981329
2184,56.7388925605
2185,55.4433501298
2186,55.7621306135
2187,58.4004151893
2188,58.5155643492
2189,58.1417605862
2190,59.2336232314
2191,61.3108199825
2192,58.1124054183
2193,61.4093795287
2194,56.0481575801
2195,56.9132524195
2196,59.5320507891
2197,59.1509937268
2198,57.4260393846
2199,60.333040764
2200,61.0897938349
2201,59.8509775453
2202,59.9791799452
2203,59.3184132237
2204,60.1783957169
2205,61.2321926358
2206,59.3119202134
2207,61.1933696225
2208,54.9957233917
2209,59.0536133401
2210,57.365868234
2211,58.6526817112
2212,67.9247367567
2213,61.1216656551
2214,60.4250739816
2215,58.1237315829
2216,54.9146361069
2217,60.2893078715
2218,60.3874264531
2219,61.4177955464
2220,61.1716840633
2221,55.7108732704
2222,60.9186695003
2223,59.0024457348
2224,63.077814053
2225,61.4062592074
2226,57.5368267963
2227,64.4597007671
2228,54.6992873999
2229,58.661804582
2230,55.5835334346
2231,54.6254813905
2232,54.6332183324
2233,57.515704368
2234,58.4841489023
2235,64.211416433
2236,61.0415477925
2237,58.744602696
2238,58.1021626676
2239,60.6073017956
2240,59.0135455154
2241,61.6636521257
2242,58.1236692702
2243,56.9277666102
2244,56.5532617313
2245,54.8832546799
2246,58.9503769136
2247,60.9019868595
2248,67.8444482532
2249,67.2461039182
2250,58.3176750446
2251,62.4233255197
2252,55.4165510423
2253,54.5874493437
2254,56.3893384116
2255,58.8329861059
2256,54.5310520819
2257,55.4540659882
2258,54.5347869716
2259,54.5160300995
2260,57.7531298225
2261,59.0424884178
2262,57.3018141583
2263,61.658907432
2264,58.48138304
2265,57.850276576
2266,67.7014471228
2267,61.7533303789
2268,60.6808968813
2269,64.2853547139
2270,59.0850365155
2271,58.5150236105
2272,60.7804043078
2273,61.6346693431
2274,61.5230834083
2275,60.4434012658
2276,57.6567019612
2277,59.3102869044
2278,57.8516215177
2279,58.3919868799
2280,60.3810442969
2281,60.0580527338
2282,62.9016815238
2283,60.4851411478
2284,60.8340410336
2285,57.9022896159
2286,56.3299540813
2287,57.3869776964
2288,58.7484761871
2289,57.2661742927
2290,54.6585587588
2291,56.2626217137
2292,54.8948372488
2293,59.0326073643
2294,58.1903314218
2295,57.6550026559
2296,58.828035944
2297,56.4569300762
2298,58.7684391639
2299,54.7031071468
2300,54.8236271668
2301,54.6156334944
2302,55.7356280191
2303,55.4924605495
2304,55.6143031984
2305,54.6519836412
2306,54.6503823609
2307,61.5068145643
2308,55.65958766
2309,59.2325165246
2310,54.87312547
2311,57.2110986086
2312,60.8252750573
2313,58.9446304778
2314,61.7044838437
2315,54.9291592073
2316,54.9534711894
2317,58.9573052685
2318,59.3852130631
2319,55.6396001127
2320,57.1968719244
2321,59.1863039577
2322,55.6358434518
2323,61.3456271639
2324,61.2096197846
2325,55.9143771255
2326,57.0582487171
2327,60.2359585356
2328,55.1832484591
2329,59.3176383114
2330,55.9301856449
2331,54.9181655307
2332,58.3349701327
2333,57.1140375835
2334,54.9703769653
2335,55.0693786073
2336,59.2540375399
2337,61.4103343824
2338,61.8111094949
2339,56.3546436237
2340,56.6153382495
2341,60.0884177143
2342,59.625101912
2343,61.4838313245
2344,61.363623927
2345,59.5267995519
2346,55.8622207823
2347,58.8943072755
2348,60.913650335
2349,57.4605152062
2350,59.6390332159
2351,60.9749797826
2352,57.9509550931
2353,56.0118607137
2354,56.4783013911
2355,55.1751006509
2356,55.7774328897
2357,55.3466576163
2358,56.4748606227
2359,57.2870474242
2360,55.4235014626
2361,59.3720142398
2362,55.9405088604
2363,58.6988720316
2364,58.1229848664
2365,56.5570670775
2366,58.2342256627
2367,56.5433397511
2368,56.2265382593
2369,60.9836860713
2370,59.8672964274
2371,62.3448710016
2372,65.3342067936
2373,57.7573066019
2374,57.1501910808
2375,61.6942235869
2376,61.6800416936
2377,61.2311098049
2378,57.7064219197
2379,58.7494471822
2380,61.9312142217
2381,60.8073740312
2382,61.5440116982
2383,69.4670765311
2384,65.1118700099
2385,69.2432684861
2386,69.4227215152
2387,65.0387212225
2388,69.5581408302
2389,61.694443726
2390,59.6206867354
2391,59.7937453809
2392,58.8707873361
2393,61.9063872401
2394,57.8815813838
2395,57.7411388209
2396,56.6320232648
2397,55.9740407162
2398,60.3146818083
2399,56.2900405439
2400,59.5801570172
2401,60.3594826273
2402,58.4419898975
2403,58.959173408
2404,59.5888931482
2405,55.7878444939
2406,56.1674494544
2407,56.0981095427
2408,58.6771647886
2409,55.9692972191
2410,55.8137974545
2411,55.9554596634
2412,60.2072256867
2413,61.7324136456
2414,57.1344269623
2415,59.0774865388
2416,61.6434803637
2417,60.5641034258
2418,60.4698676973
2419,61.42977485
2420,61.0312432745
2421,70.3851260288
2422,70.5046058976
2423,70.3958048405
2424,60.9614980128
2425,65.8504382758
2426,62.9056513841
2427,66.3920463856
2428,70.631533904
2429,62.6956501021
2430,62.6128316387
2431,60.4617239341
2432,62.5799445031
2433,64.4338743798
2434,56.630685978
2435,62.1625316359
2436,66.4404615164
2437,60.4135676883
2438,70.7840866439
2439,60.7027182544
2440,59.6548816838
2441,62.2371583479
2442,60.6598631049
2443,58.97899381
2444,62.4111390715
2445,60.917876897
2446,62.0653601514
2447,60.5093046724
2448,60.8500067568
2449,62.8712068972
2450,70.6176398148
2451,70.5336570151
2452,64.4497949247
2453,60.8042870332
2454,59.970230794
2455,61.2536570847
2456,70.9303324247
2457,63.7224294203
2458,62.4165386015
2459,56.551436934
2460,60.7854396564
2461,58.2604847376
2462,59.9776847849
2463,59.8963516959
2464,64.5445626813
2465,59.3433669747
2466,62.0054167034
2467,60.5538108876
2468,56.854466512
2469,56.877845849
2470,60.3323656603
2471,58.5628630744
2472,57.7260041181
2473,59.6327232046
2474,57.3916320675
2475,58.0201807837
2476,61.5110563225
2477,56.9639182692
2478,56.9166767293
2479,57.8886728317
2480,60.0294731272
2481,57.0169699235
2482,57.9253163132
2483,61.0381719159
2484,60.132836068
2485,58.6831808606
2486,67.4602791541
2487,62.4140394527
2488,63.6232097955
2489,61.5151747013
2490,60.603074194
2491,63.650692451
2492,62.5309693419
2493,63.5081991265
2494,63.3671101404
2495,61.754758638
2496,59.1046876191
2497,64.3323681219
2498,61.8266374814
2499,60.1265969061
2500,62.089143007
2501,61.2143504662
2502,58.7750863707
2503,57.994150987
2504,57.6360220423
2505,62.0648258174
2506,60.8674602451
2507,61.3714542944
2508,60.3206882017
2509,65.1742870804
2510,71.6688311001
2511,68.437840565
2512,63.2883476519
2513,71.8551176858
2514,64.1389043151
2515,65.260013102
2516,62.7551726368
2517,62.0080275731
2518,62.6673129482
2519,62.2670532562
2520,60.2506338945
2521,64.5779450328
2522,68.6440072805
2523,64.0418753736
2524,71.6684483673
2525,62.4589544368
2526,68.3432765486
2527,64.1637364713
2528,61.1333525401
2529,63.9854536046
2530,64.1622167047
2531,72.0177376785
2532,63.8600662959
2533,64.4985650955
2534,61.2442596806
2535,62.1847265477
2536,57.913231747
2537,63.8906884287
2538,61.7230155257
2539,66.1524848296
2540,62.174019778
2541,61.5586778089
2542,72.0987141481
2543,61.979696393
2544,60.9309733505
2545,61.3402882315
2546,64.1567943839
2547,63.9219491344
2548,62.7064822847
2549,64.1547191212
2550,59.1738826645
2551,61.2082792828
2552,64.1278525567
2553,63.067085595
2554,62.525006034
2555,72.0119191097
2556,59.7007213254
2557,64.2424849836
2558,59.7625199394
2559,62.7135970916
2560,60.5744578984
2561,62.1041527297
2562,61.4520079951
2563,62.9058594822
2564,69.9780845539
2565,63.9972300987
2566,63.5778253856
2567,58.9271025399
2568,64.1103656507
2569,61.5259046234
2570,64.2464091103
2571,61.2312351622
2572,60.1231112712
2573,62.3004035023
2574,62.3668120221
2575,64.1825709266
2576,63.6021387903
2577,62.4772234408
2578,63.2433697841
2579,63.7315447766
2580,64.2385344331
2581,61.4670102548
2582,61.5414345415
2583,58.5245637552
2584,59.2262227488
2585,58.5641735713
2586,58.5564571534
2587,58.6130104814
2588,59.2362128847
2589,58.6031495548
2590,59.5748678652
2591,59.9407357296
2592,58.7483641834
2593,60.0142324655
2594,65.4301767728
2595,63.9150341879
2596,72.2504211653
2597,65.5612696373
2598,65.0574634933
2599,63.0671463632
2600,64.7608345312
2601,59.5285792292
2602,60.787322781
2603,58.9221141916
2604,59.1821129307
2605,58.7467473499
2606,59.6359618113
2607,58.7639432867
2608,58.7998715619
2609,58.851032806
2610,58.8849761507
2611,59.1519531581
2612,58.8086379321
2613,58.9867331183
2614,59.3397620122
2615,59.6547910324
2616,58.8377637058
2617,59.7561488314
2618,59.9776034871
2619,60.3681838085
2620,59.9996261331
2621,59.7012020597
2622,59.326645816
2623,59.8597906883
2624,62.3380491801
2625,59.1413160502
2626,61.7846362234
2627,63.7568130085
2628,62.11483536
2629,62.8917416796
2630,63.331196665
2631,65.0476085075
2632,72.5794086733
2633,72.4381567824
2634,64.9490346462
2635,62.9647557104
2636,63.1278061096
2637,64.9952258299
2638,61.6621716433
2639,64.5310462523
2640,61.8608426439
2641,64.4341119009
2642,64.5518976228
2643,59.1363664822
2644,60.2729727461
2645,59.0223454104
2646,61.6423415512
2647,63.0135430668
2648,64.246980453
2649,62.0654087035
2650,60.264932327
2651,59.2852337411
2652,59.705768734
2653,59.1429913869
2654,59.6196135371
2655,61.4806819
2656,62.0775005014
2657,61.8963040813
2658,60.4249124748
2659,63.3762109924
2660,72.637198348
2661,70.2111043522
2662,72.5717385014
2663,64.5417107678
2664,62.8489616652
2665,64.650548702
2666,60.1114911292
2667,61.6396877258
2668,62.5198363598
2669,62.989826215
2670,60.5452690969
2671,60.8401541893
2672,61.9369195801
2673,61.9141201611
2674,59.0239742064
2675,59.1517092831
2676,59.7249615188
2677,59.0874998558
2678,62.3921225389
2679,59.0998324858
2680,60.6595866979
2681,58.8688122159
2682,59.3477210635
2683,58.8591740319
2684,59.4924755505
2685,58.8489961146
2686,60.1610966119
2687,58.9096081915
2688,61.8100816266
2689,58.8255664416
2690,62.3237530529
2691,58.8145165958
2692,60.1719436904
2693,58.8004059029
2694,60.5118232841
2695,62.712835807
2696,58.7732010845
2697,61.6114145268
2698,58.9579701341
2699,58.7519655035
2700,58.9645960734
2701,61.2879634942
2702,63.2414996846
2703,61.8359558291
2704,62.3916352809
2705,59.6849297007
2706,62.4068306529
2707,63.6340598588
2708,64.6533818571
2709,62.6498203705
2710,63.0975002367
2711,70.1526359577
2712,64.1532434129
2713,59.2033821976
2714,58.8739989587
2715,63.0330403297
2716,61.2801717564
2717,59.6591942422
2718,58.5740922506
2719,58.5844000807
2720,61.179063178
2721,58.9899765782
2722,69.6379817155
2723,64.4008261472
2724,72.1550428738
2725,69.8153633282
2726,72.4669484304
2727,69.2402236214
2728,64.5824680741
2729,72.2961256406
2730,64.1466431176
2731,60.7739116494
2732,69.6550124771
2733,63.6495743298
2734,62.9063704518
2735,64.4452311278
2736,59.4708787597
2737,58.9557599643
2738,58.8014388511
2739,58.5771746655
2740,61.7727592903
2741,63.280827032
2742,63.2536508544
2743,58.4013829319
2744,62.5055607157
2745,61.6729132295
2746,63.9898806456
2747,61.4866707854
2748,61.320368503
2749,62.7732855209
2750,60.3048726895
2751,59.2387754588
2752,62.5978909399
2753,64.9022830472
2754,64.2363322043
2755,64.8334740521
2756,69.2132199117
2757,60.0429031835
2758,62.6879147875
2759,64.0412505884
2760,62.2036159645
2761,62.9800504218
2762,62.384806562
2763,62.2212958886
2764,59.9249161699
2765,62.2929519411
2766,61.97759814
2767,57.8055973785
2768,59.5087401494
2769,55.1747285286
2770,57.4442991672
2771,60.7343404984
2772,59.711532871
2773,60.9174422644
2774,57.4638699285
2775,50.994685609
2776,54.1442420699
2777,58.0623507413
2778,53.7116243972
2779,53.6864701908
2780,50.9055957843
2781,59.6678158122
2782,55.7605272595
2783,60.3168470156
2784,60.1590451226
2785,53.568393664
2786,49.8568493746
2787,57.9324038417
2788,61.7980143322
2789,53.0239107147
2790,46.3669220182
2791,46.087874
2792,45.756364681
2793,51.3455694233
2794,55.018501906
2795,61.9084551926
2796,55.1815158389
2797,63.6168359623
2798,63.5018775377
2799,60.7721034329
2800,61.5195402292
2801,62.0450461061
2802,59.0350383287
2803,70.6092473295
2804,55.4016015586
2805,60.3675244297
2806,59.8492562141
2807,54.1997365533
2808,56.4139464068
2809,61.410048349
2810,59.0485026114
2811,61.8611794706
2812,60.4659298664
2813,54.9100605752
2814,61.2369708331
2815,62.5957405676
2816,51.454647716
2817,60.3259546776
2818,57.4612582782
2819,46.8336509245
2820,45.4099391027
2821,45.815127393
2822,61.1600323246
2823,60.0184992019
2824,59.1780874912
2825,60.0503493492
2826,59.5141321822
2827,60.9344283959
2828,62.3245035245
2829,58.9398497148
2830,48.1627766407
2831,59.9839209677
2832,59.5506998683
2833,59.4647359486
2834,58.6397872207
2835,55.6414484079
2836,54.8539446895
2837,57.7459389468
2838,52.5743054996
2839,60.4896662517
2840,59.4288583501
2841,52.0196196926
2842,51.4851038382
2843,50.2823064447
2844,45.1041555549
2845,53.8125664408
2846,44.9676006352
2847,44.8789541427
2848,44.7836012102
2849,44.8310362196
2850,45.0569855557
2851,44.9767730969
2852,45.0491643974
2853,45.1988966901
2854,50.1568659545
2855,54.5965033136
2856,45.2650723736
2857,45.8673919652
2858,54.2432264985
2859,52.6631115317
2860,53.174824473
2861,58.2649044517
2862,59.534065371
2863,58.5761261946
2864,57.9198389773
2865,53.711822258
2866,55.2883683182
2867,59.9246074882
2868,61.1821434542
2869,68.937314615
2870,62.270621229
2871,63.0906515967
2872,69.0040501375
2873,60.9803701529
2874,69.5086174272
2875,60.8553955948
2876,68.1375959561
2877,58.8919609002
2878,52.8788546161
2879,58.1483727707
2880,61.1043168716
2881,60.845042474
2882,66.4901295253
2883,57.8326360701
2884,59.9839194838
2885,56.6644004012
2886,60.4975446165
2887,59.9449558431
2888,63.002346953
2889,56.8632943299
2890,59.3718770652
2891,57.0373076574
2892,60.1608815018
2893,61.3511469887
2894,61.1344025477
2895,70.8235440529
2896,64.7233264323
2897,63.4285560056
2898,70.2826469801
2899,62.706074253
2900,60.3780487322
2901,60.7080980437
2902,60.4960152345
2903,60.4525362791
2904,62.0451597797
2905,56.6701794287
2906,60.1111963016
2907,60.0071325279
2908,62.0982606429
2909,60.2122657668
2910,59.8668665926
2911,61.7256216236
2912,62.7378499329
2913,57.5868796374
2914,60.0138514617
2915,59.6435655757
2916,59.0131569134
2917,57.4561857541
2918,59.5111345138
2919,60.3763298384
2920,56.5565327106
2921,60.6139811402
2922,56.5754077452
2923,62.6146403369
2924,59.5419635132
2925,58.0277930496
