SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,prefix,ProbabilityWeight,ProbabilityWeight-TES_capacity,PointProbability
203.0,-203.0,-100.0,-200.0,600.0,-203.0,-1e+200,115948153.255,1024932.46692,116089515.482,117536154.381,114347469.168,114462167.129,117208618.139,20.0,1.05048656174e+12,0.14,0.0261437908497,440,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,300.0,-203.0,-1e+200,121903402.754,648201.39598,121901137.434,123055321.653,120477697.712,121170961.564,122925483.788,20.0,420165049751.0,0.14,0.0261437908497,437,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,400.0,-203.0,-1e+200,120138776.044,959271.523183,120169496.492,121623678.511,118284154.847,118643077.15,121500983.791,20.0,920201855190.0,0.14,0.0261437908497,438,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,500.0,-203.0,-1e+200,118149896.277,870658.489531,118328964.086,119399638.478,116319405.434,116817346.496,119113972.468,20.0,758046205392.0,0.14,0.0261437908497,439,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,700.0,-203.0,-1e+200,114475922.256,1024507.69363,114415459.478,117074550.087,112439973.11,113363092.679,115966940.789,20.0,1.04961601431e+12,0.14,0.0261437908497,441,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,800.0,-203.0,-1e+200,112405447.716,917855.616995,112341916.378,114293958.249,110977538.671,111025307.943,113880871.667,20.0,842458933650.0,0.14,0.0261437908497,442,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,900.0,-203.0,-1e+200,110180610.813,902069.482599,110223580.393,112050969.937,108641375.81,108671923.551,111416559.175,20.0,813729351437.0,0.14,0.0261437908497,443,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,1000.0,-203.0,-1e+200,108687551.244,958241.095845,108545945.506,110470708.461,107234208.889,107466156.612,110365833.263,20.0,918225997766.0,0.14,0.0261437908497,444,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,1100.0,-203.0,-1e+200,106679126.527,811571.602088,106713877.993,108925033.935,105271468.463,105735826.598,107656825.615,20.0,658648465316.0,0.14,0.0261437908497,445,0.000305010893246,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,100.0,-203.0,-1e+200,67175577.3882,390162.680199,67077011.1459,68147952.9208,66609971.7677,66736079.293,67699318.3674,19.0,152226917020.0,0.2,0.0261437908497,449,0.000217864923747,0.0416666666667,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,1200.0,-203.0,-1e+200,105421015.922,819607.722481,105394651.745,107156286.08,104226029.813,104251763.724,106655074.939,20.0,671756818750.0,0.14,0.0261437908497,446,0.000179956427015,0.0491666666667,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,1300.0,-203.0,-1e+200,103413764.356,804051.378752,103599890.369,104957014.599,102021936.715,102067147.037,104240726.609,20.0,646498619673.0,0.14,0.0261437908497,448,0.000125054466231,0.0341666666667,2.17864923747e-08
203.0,-203.0,-100.0,-200.0,1218.0,-203.0,-1e+200,104971966.706,1006067.25542,104714045.729,106717588.792,103340758.682,103369783.146,106467798.709,20.0,1.01217132243e+12,0.14,0.0261437908497,447,0.000152505446623,0.0416666666667,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,200.0,-203.0,-1e+200,64544177.1505,489301.258402,64374424.3021,65557237.2298,63938196.7754,63943123.6811,65488504.8888,20.0,239415721474.0,0.2,0.0261437908497,450,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,300.0,-203.0,-1e+200,273408822.977,3497977.53856,274394477.414,276308223.766,269523767.75,270010838.716,276116849.131,3.0,1.22358468603e+13,0.02,0.0326797385621,479,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,300.0,-203.0,-1e+200,62174654.5873,396583.393443,62277680.482,62873110.141,61400092.939,61591029.8476,62765383.2467,20.0,157278387955.0,0.2,0.0261437908497,451,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,400.0,-203.0,-1e+200,60029653.797,568623.210385,59977728.2468,60960880.8463,59056472.4567,59323682.2928,60738317.5507,20.0,323332355388.0,0.2,0.0261437908497,452,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,500.0,-203.0,-1e+200,57837832.3281,392831.097875,57810190.8151,58610762.3086,57139470.0113,57201812.7681,58433001.0204,20.0,154316271458.0,0.2,0.0261437908497,453,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,200.0,-203.0,-1e+200,271060469.875,1226132.91508,271234497.295,272546433.137,269131861.892,269383817.621,272496652.226,7.0,1.50340192544e+12,0.02,0.0326797385621,478,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,600.0,-203.0,-1e+200,56152206.9752,456667.887837,56062749.4943,57158291.737,55440053.6998,55581559.2676,56751835.703,20.0,208545559782.0,0.2,0.0261437908497,454,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,700.0,-203.0,-1e+200,54116708.683,439620.447173,54097614.2441,54980199.2163,53191845.1939,53551133.8266,54685119.7478,20.0,193266137572.0,0.2,0.0261437908497,455,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,800.0,-203.0,-1e+200,52313766.941,311305.592807,52379113.1356,52751594.4116,51649494.3126,51714061.4387,52597513.4129,20.0,96911172113.1,0.2,0.0261437908497,456,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,400.0,-203.0,-1e+200,276789331.524,2173362.91957,276069621.11,280722322.484,272975187.747,274039969.535,279978599.895,11.0,4.72350638017e+12,0.02,0.0326797385621,480,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,100.0,-203.0,-1e+200,267825455.202,1776946.62811,267826130.066,271965255.611,265144537.559,265338562.05,270757060.473,16.0,3.15753931914e+12,0.02,0.0326797385621,477,2.72331154684e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,500.0,-203.0,-1e+200,278380617.628,1666368.5753,278640864.236,281233055.797,276562069.762,276601563.411,280918979.223,9.0,2.77678422876e+12,0.02,0.0326797385621,481,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,1100.0,-203.0,-1e+200,46997770.8854,585153.659464,46987846.4774,48036448.5834,45882934.5224,46035654.0976,48000522.0076,20.0,342404805184.0,0.2,0.0261437908497,459,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,1000.0,-203.0,-1e+200,48909985.6088,491698.238657,48832065.7401,49730206.3674,47949931.7715,48281875.0552,49600469.9972,20.0,241767157899.0,0.2,0.0261437908497,458,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,900.0,-203.0,-1e+200,50561387.3008,450583.219018,50474351.5676,51366920.4171,49808851.477,49818587.4057,51323827.386,20.0,203025237260.0,0.2,0.0261437908497,457,0.000435729847495,0.0833333333333,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,1200.0,-203.0,-1e+200,45339916.9719,473424.184016,45240464.9523,46676884.1969,44688173.6655,44893630.7807,46075775.9055,20.0,224130458011.0,0.2,0.0261437908497,460,0.000257080610022,0.0491666666667,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,1218.0,-203.0,-1e+200,45080184.6534,362138.061194,45060687.4881,45700711.8255,44457912.2669,44566909.5727,45624220.1011,20.0,131143975365.0,0.2,0.0261437908497,461,0.000217864923747,0.0416666666667,2.17864923747e-08
203.0,-203.0,-50.0,-200.0,1300.0,-203.0,-1e+200,43629450.3554,382709.980397,43710700.8201,44210716.946,42869490.5774,42981395.5713,44095544.4813,20.0,146466929095.0,0.2,0.0261437908497,462,0.000178649237473,0.0341666666667,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,600.0,-203.0,-1e+200,281854311.038,1782946.5247,281651033.892,284473519.261,278750235.177,279577275.069,284358726.065,18.0,3.17889830995e+12,0.02,0.0326797385621,482,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,800.0,-203.0,-1e+200,284528542.469,2445978.56428,283797725.416,287987390.407,280832993.395,281527173.116,287615251.932,12.0,5.98281113691e+12,0.02,0.0326797385621,484,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,700.0,-203.0,-1e+200,282568864.397,2643974.5268,282301348.122,287316720.048,278857565.136,278952110.428,286844950.427,18.0,6.99060129837e+12,0.02,0.0326797385621,483,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,271800517.631,2093049.61743,271783852.465,275795533.103,269238818.952,269378497.034,274872683.564,8.0,4.38085670101e+12,0.04,0.0326797385621,493,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,900.0,-203.0,-1e+200,286209280.435,2285233.58134,285597007.392,289730505.824,282355337.636,282562478.553,289699854.538,18.0,5.22229252127e+12,0.02,0.0326797385621,485,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,200.0,-203.0,-1e+200,270032502.962,1861919.47448,269838067.422,272736004.567,267685321.829,267746629.246,272441751.577,9.0,3.46674412943e+12,0.04,0.0326797385621,492,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,1000.0,-203.0,-1e+200,286985002.819,2337256.64057,286589190.719,293006952.497,283370998.121,283783814.027,290429804.755,16.0,5.4627686039e+12,0.02,0.0326797385621,486,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,100.0,-203.0,-1e+200,265648671.01,2234526.44512,265863210.358,269599987.097,260943885.592,262619981.419,269012433.392,18.0,4.99310843392e+12,0.04,0.0326797385621,491,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,1100.0,-203.0,-1e+200,289594557.713,2393076.19539,289039287.739,293938307.212,284209917.865,287167407.017,293069878.259,20.0,5.72681367694e+12,0.02,0.0326797385621,487,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,500.0,-203.0,-1e+200,274616366.374,1306441.83301,274420553.697,276903913.296,273077781.017,273176800.73,276511935.647,8.0,1.70679026305e+12,0.04,0.0326797385621,495,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,1200.0,-203.0,-1e+200,289300094.91,2355089.46244,288925951.754,294002764.289,285713769.52,286349370.585,292941870.745,20.0,5.54644637609e+12,0.02,0.0326797385621,488,3.21350762527e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,1218.0,-203.0,-1e+200,288661536.982,2156252.65648,289050352.492,292295277.498,285322663.333,285516749.92,291404711.122,20.0,4.64942551856e+12,0.02,0.0326797385621,489,2.72331154684e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,400.0,-203.0,-1e+200,274590798.456,2316827.34894,275442692.973,277572337.649,269136199.729,270445508.67,276837387.738,14.0,5.36768896479e+12,0.04,0.0326797385621,494,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-250.0,-195.0,1300.0,-203.0,-1e+200,288177857.637,1965549.30298,288110125.292,291901505.144,285290288.137,285443210.359,291071196.519,20.0,3.86338406243e+12,0.02,0.0326797385621,490,2.23311546841e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,276725837.491,1774989.62581,276681388.113,279625179.867,273940196.563,273967432.533,279450765.306,14.0,3.15058817172e+12,0.04,0.0326797385621,496,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,800.0,-203.0,-1e+200,279276923.225,1584828.14068,279503555.084,282354194.151,276193965.349,276218979.671,281192164.905,18.0,2.5116802355e+12,0.04,0.0326797385621,498,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,300.0,-203.0,-1e+200,269135433.071,2076922.70565,269217443.912,272111856.21,264741779.835,265946951.921,271662512.11,9.0,4.31360792525e+12,0.04,0.0326797385621,507,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,700.0,-203.0,-1e+200,278863752.279,2253170.64331,279320538.269,282462910.251,274537561.119,274909953.436,282260870.791,19.0,5.07677794788e+12,0.04,0.0326797385621,497,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,400.0,-203.0,-1e+200,271699747.53,2824259.53946,272026372.416,275201070.368,267419526.559,268018051.024,274828682.526,6.0,7.97644194622e+12,0.04,0.0326797385621,508,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,900.0,-203.0,-1e+200,281705501.247,2473430.59862,281545492.147,287443109.986,277493267.922,277940099.495,285555725.534,20.0,6.11785892618e+12,0.04,0.0326797385621,499,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,1000.0,-203.0,-1e+200,280787220.79,2343345.53799,280462802.739,285346088.559,277419685.97,277596046.253,285229988.214,20.0,5.49126831043e+12,0.04,0.0326797385621,500,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,200.0,-203.0,-1e+200,267812589.142,1206371.79096,267903342.277,269848377.87,265129156.853,265850194.275,269544072.446,14.0,1.45533289802e+12,0.04,0.0326797385621,506,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,1100.0,-203.0,-1e+200,279243331.646,2086448.3801,279544540.039,283746284.515,274982860.969,276114925.509,281357834.31,20.0,4.35326684284e+12,0.04,0.0326797385621,501,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,100.0,-203.0,-1e+200,265120632.666,1988637.66499,265200675.906,269874748.39,261635346.591,262100792.379,268402715.331,18.0,3.95467976263e+12,0.04,0.0326797385621,505,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,1200.0,-203.0,-1e+200,276929128.887,3066368.66178,276946174.406,282971244.998,271776837.896,272474081.632,280774953.281,20.0,9.40261676993e+12,0.04,0.0326797385621,502,6.42701525054e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,1218.0,-203.0,-1e+200,277370144.46,1877767.53345,277032813.72,281276275.719,274027272.59,274955111.297,280422462.159,20.0,3.52601090968e+12,0.04,0.0326797385621,503,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,500.0,-203.0,-1e+200,271921704.3,2090872.798,271715204.511,274793207.675,268152552.23,268485641.729,274558757.171,14.0,4.37174905742e+12,0.04,0.0326797385621,509,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,200.0,-203.0,-1e+200,263082166.582,3169581.87351,262445466.251,267365206.368,259399153.53,259742688.771,266909000.5,5.0,1.00462492529e+13,0.04,0.0326797385621,520,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-240.0,-195.0,1300.0,-203.0,-1e+200,275878049.194,1994026.33177,275424855.545,280168370.648,272346253.991,272821907.405,278679254.936,20.0,3.97614101179e+12,0.04,0.0326797385621,504,4.46623093682e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,600.0,-203.0,-1e+200,273610330.428,2041371.57399,274155033.465,276093767.586,269899370.092,270029457.916,276045383.259,16.0,4.16719790309e+12,0.04,0.0326797385621,510,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,700.0,-203.0,-1e+200,273984231.209,2327661.10432,274021939.885,279558209.224,269496045.255,270509154.66,276744872.946,20.0,5.41800621657e+12,0.04,0.0326797385621,511,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,100.0,-203.0,-1e+200,262248463.164,1664997.53667,261709889.741,265046616.216,259509257.619,260135816.656,264739534.412,16.0,2.77221679711e+12,0.04,0.0326797385621,519,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,800.0,-203.0,-1e+200,271563502.75,2522976.90888,271727509.125,276375582.934,267479595.549,268300607.223,275433929.364,20.0,6.36541248274e+12,0.04,0.0326797385621,512,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,900.0,-203.0,-1e+200,270240169.007,2592396.78397,270147542.987,275284609.21,266346930.748,266828504.085,273920450.181,20.0,6.72052108552e+12,0.04,0.0326797385621,513,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,300.0,-203.0,-1e+200,265510440.242,2201908.06135,265315709.1,268672432.96,261107868.666,262358179.092,268580560.17,11.0,4.84839911062e+12,0.04,0.0326797385621,521,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,1000.0,-203.0,-1e+200,268186220.868,2703172.32563,268789830.474,272111668.63,263565935.689,264784818.961,271813544.663,20.0,7.30714062205e+12,0.04,0.0326797385621,514,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,1100.0,-203.0,-1e+200,266358863.635,2482398.9399,266212598.78,270923158.274,261865858.814,262568141.014,270237493.352,20.0,6.16230449682e+12,0.04,0.0326797385621,515,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,1200.0,-203.0,-1e+200,264697938.553,2177778.89918,265033859.578,269021765.877,260986935.898,261344294.536,268385986.01,20.0,4.74272093371e+12,0.04,0.0326797385621,516,6.42701525054e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,1218.0,-203.0,-1e+200,265462717.931,2327493.07012,266037387.469,269160542.731,261445684.143,262247891.433,268573837.456,20.0,5.41722399144e+12,0.04,0.0326797385621,517,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-230.0,-195.0,1300.0,-203.0,-1e+200,263573009.605,2235029.45582,263950054.995,267857836.891,258869207.658,260180757.701,266071346.37,20.0,4.99535666837e+12,0.04,0.0326797385621,518,4.46623093682e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,400.0,-203.0,-1e+200,265969459.497,2241845.21328,265782791.836,270396929.807,262620825.083,262822752.567,269137594.439,19.0,5.02586996033e+12,0.04,0.0326797385621,522,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,100.0,-203.0,-1e+200,259777529.564,2190052.33631,258982717.726,264023370.172,256684048.032,257364698.988,263249547.558,9.0,4.79632923576e+12,0.034,0.0326797385621,533,4.62962962963e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,500.0,-203.0,-1e+200,264936295.443,1811838.11712,265069300.663,267634776.626,261159672.327,262369521.138,267415587.89,20.0,3.28275736264e+12,0.04,0.0326797385621,523,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,700.0,-203.0,-1e+200,261098113.574,1298691.76873,261203292.573,263567260.357,258575611.764,258695864.183,262668281.822,20.0,1.68660031018e+12,0.04,0.0326797385621,525,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,600.0,-203.0,-1e+200,262833349.2,1839885.25098,262858144.233,265948835.865,259001005.767,260462015.451,265854424.471,20.0,3.38517773678e+12,0.04,0.0326797385621,524,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,800.0,-203.0,-1e+200,259710245.478,1751301.24766,259293647.236,263564348.746,257343539.437,257865344.388,263309118.395,20.0,3.06705606005e+12,0.04,0.0326797385621,526,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,900.0,-203.0,-1e+200,258270346.873,2054550.77071,258151032.831,262651032.089,255504218.151,255543137.515,261251409.661,20.0,4.22117886941e+12,0.04,0.0326797385621,527,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,1000.0,-203.0,-1e+200,255959932.482,1919214.49435,255806130.399,260339986.583,252098951.816,252166539.182,258427658.579,20.0,3.68338427532e+12,0.04,0.0326797385621,528,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,1100.0,-203.0,-1e+200,254213441.228,1988721.56288,254057395.293,258442376.591,250967019.954,251860847.341,257407561.921,20.0,3.95501345466e+12,0.04,0.0326797385621,529,0.000108932461874,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,1200.0,-203.0,-1e+200,252996129.957,1518219.86912,253051454.549,255405115.743,249490052.936,250173803.136,255000033.41,20.0,2.30499157098e+12,0.04,0.0326797385621,530,6.42701525054e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,1218.0,-203.0,-1e+200,252200953.365,1217312.36124,251971430.574,254298686.417,250164555.39,250706191.793,254176523.691,20.0,1.48184938482e+12,0.04,0.0326797385621,531,5.44662309368e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,200.0,-203.0,-1e+200,259674952.707,1642278.50551,259530666.746,262798038.013,257331961.696,257434427.406,262245184.633,20.0,2.69707868965e+12,0.034,0.0326797385621,534,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-220.0,-195.0,1300.0,-203.0,-1e+200,251552277.003,2240818.01991,252186854.739,254854842.359,247645989.012,248582002.584,254669499.159,20.0,5.02126539836e+12,0.04,0.0326797385621,532,4.46623093682e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,300.0,-203.0,-1e+200,256812728.983,2337087.70378,256880964.214,261625968.882,252545590.411,253120469.411,259376024.342,20.0,5.46197893516e+12,0.034,0.0326797385621,535,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,400.0,-203.0,-1e+200,254949022.061,2019703.07357,255076045.65,258826438.994,251717591.292,251785006.888,258213816.646,20.0,4.07920050539e+12,0.034,0.0326797385621,536,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,500.0,-203.0,-1e+200,252891908.632,2260087.80464,252926259.208,257819299.609,249584195.996,249777362.771,256690201.633,20.0,5.10799688468e+12,0.034,0.0326797385621,537,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,600.0,-203.0,-1e+200,250948246.879,2457356.61384,250863133.717,255726313.934,246466584.558,247625634.93,255381261.66,20.0,6.03860152758e+12,0.034,0.0326797385621,538,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,700.0,-203.0,-1e+200,249298295.017,2159876.23967,249411349.591,254303187.688,246240289.378,246523256.059,252280631.46,20.0,4.66506537069e+12,0.034,0.0326797385621,539,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,800.0,-203.0,-1e+200,247602151.291,1783072.55461,247286005.807,252464466.11,245347849.849,245513252.526,250736775.143,20.0,3.17934773502e+12,0.034,0.0326797385621,540,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,900.0,-203.0,-1e+200,244604122.437,1563439.14258,244812504.562,246987472.394,240736240.313,242239028.539,246986707.117,20.0,2.44434195256e+12,0.034,0.0326797385621,541,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,1000.0,-203.0,-1e+200,243368598.649,2034161.38271,243230225.25,247200261.865,239663879.825,240810351.314,246672885.896,20.0,4.13781253092e+12,0.034,0.0326797385621,542,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,1100.0,-203.0,-1e+200,242113527.731,1705157.82325,241835512.175,246565849.021,239254438.909,239942318.271,245194583.311,20.0,2.90756320221e+12,0.034,0.0326797385621,543,9.25925925926e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,1200.0,-203.0,-1e+200,239868690.701,1821701.95253,239709901.021,243098671.789,237137862.59,237327496.547,242987576.219,20.0,3.31859800385e+12,0.034,0.0326797385621,544,5.46296296296e-05,0.0491666666667,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,100.0,-203.0,-1e+200,253254887.535,1963148.91048,252830859.652,258438808.027,250436798.501,251037149.258,256760818.471,20.0,3.85395364473e+12,0.02,0.0326797385621,547,2.72331154684e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,1218.0,-203.0,-1e+200,239612252.411,2409299.87165,239400251.524,243936423.705,236107259.634,236471803.266,243656209.264,20.0,5.80472587156e+12,0.034,0.0326797385621,545,4.62962962963e-05,0.0416666666667,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,200.0,-203.0,-1e+200,250386301.461,2149724.84313,250057256.135,254417039.325,246602832.882,247825130.015,254303282.992,20.0,4.62131690117e+12,0.02,0.0326797385621,548,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-210.0,-195.0,1300.0,-203.0,-1e+200,238644192.507,2291978.28131,238222938.179,242383562.459,234024832.698,235901696.305,242158028.006,20.0,5.25316444198e+12,0.034,0.0326797385621,546,3.7962962963e-05,0.0341666666667,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,300.0,-203.0,-1e+200,248672422.019,2179796.96398,248963434.851,252435466.143,244458623.471,245393051.587,251763214.042,20.0,4.75151480419e+12,0.02,0.0326797385621,549,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,400.0,-203.0,-1e+200,245796653.124,1541304.8664,246019640.146,248369433.716,242579721.052,243142356.444,247727167.811,20.0,2.37562069118e+12,0.02,0.0326797385621,550,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,500.0,-203.0,-1e+200,244439109.475,2335587.93678,244054005.215,250858868.435,241189981.224,241500405.395,247778785.338,20.0,5.45497101045e+12,0.02,0.0326797385621,551,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,600.0,-203.0,-1e+200,241352533.912,1891054.6902,240781693.62,246020177.354,238626744.768,238758751.714,244306432.108,20.0,3.57608784134e+12,0.02,0.0326797385621,552,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,700.0,-203.0,-1e+200,240112274.477,2082406.35767,239940778.843,245060950.652,236455228.661,237255593.514,243833484.613,20.0,4.33641623847e+12,0.02,0.0326797385621,553,5.44662309368e-05,0.0833333333333,2.17864923747e-08
203.0,-203.0,-203.0,-195.0,800.0,-203.0,-1e+200,239495725.841,1756971.30768,239504444.23,242550556.255,234358351.676,237393033.489,242320509.182,20.0,3.08694817602e+12,0.02,0.0326797385621,554,5.44662309368e-05,0.0833333333333,2.17864923747e-08
