SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-TES_capacity,ProbabilityWeight,ProbabilityWeight-Charger_capacity,PointProbability,prefix,ProbabilityWeight-NewBOP_capacity
203.0,-203.0,-290.0,-203.0,1100.0,-203.0,-1e+200,304692593.717,2413717.93902,304298774.642,308466524.571,300384350.312,300825625.227,307889014.78,16.0,5.82603428916e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,102,0.025
203.0,-203.0,-290.0,-203.0,1200.0,-203.0,-1e+200,305371786.797,2226286.35569,305089340.23,308345476.028,302616109.09,302908057.885,308085744.754,6.0,4.95635093752e+12,0.0453846153846,8.38385752179e-06,0.00738916256158,9.47328533535e-09,103,0.025
203.0,-203.0,-290.0,-203.0,1218.0,-203.0,-1e+200,307410965.487,1933233.90091,307440705.457,310397110.275,304593641.644,305064090.915,310130943.333,9.0,3.73739331563e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,104,0.025
203.0,-203.0,-280.0,-203.0,0.0,-203.0,-1e+200,251967110.598,2140925.18431,251937009.468,255664128.873,248404504.629,248526622.874,255355075.863,20.0,4.58356064483e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,106,0.025
203.0,-203.0,-290.0,-203.0,1300.0,-203.0,-1e+200,308392915.214,2792596.79856,306986829.848,312840749.323,304630299.858,304980347.83,312576886.136,11.0,7.79859687933e+12,0.0315384615385,5.82607048124e-06,0.00738916256158,9.47328533535e-09,105,0.025
203.0,-203.0,-280.0,-203.0,100.0,-203.0,-1e+200,270284682.217,1483837.01039,269787247.627,272638371.266,268805630.009,268940346.032,272253287.424,5.0,2.20177227341e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,107,0.025
203.0,-203.0,-280.0,-203.0,300.0,-203.0,-1e+200,279951062.884,454915.876721,279951062.884,280272736.985,279629388.782,279661556.192,280240569.575,2.0,206948454893.0,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,109,0.025
203.0,-203.0,-280.0,-203.0,200.0,-203.0,-1e+200,276783448.451,460066.196669,276737638.823,277264705.765,276348000.766,276386964.572,277211999.071,3.0,211660905317.0,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,108,0.025
203.0,-203.0,-280.0,-203.0,400.0,-203.0,-1e+200,284031782.762,1493689.06473,283879103.423,285595947.618,282620297.244,282746177.862,285424263.198,3.0,2.23110702211e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,110,0.025
203.0,-203.0,-280.0,-203.0,500.0,-203.0,-1e+200,287661718.111,1659760.69918,287661718.111,288835346.157,286488090.066,286605452.87,288717983.352,2.0,2.75480557854e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,111,0.025
203.0,-203.0,-280.0,-203.0,600.0,-203.0,-1e+200,289952036.198,1431299.48086,289780076.152,291562809.908,288685182.578,288703707.844,291441108.614,4.0,2.04861820392e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,112,0.025
203.0,-203.0,-280.0,-203.0,800.0,-203.0,-1e+200,294188509.955,1474313.9216,294437061.443,295689240.914,291726208.16,292254387.739,295495979.372,5.0,2.17360153942e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,114,0.025
203.0,-203.0,-280.0,-203.0,700.0,-203.0,-1e+200,292123757.678,2912198.29047,291851933.909,295194643.997,289596518.896,289608298.655,295019769.977,4.0,8.48089888302e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,113,0.025
203.0,-203.0,-280.0,-203.0,900.0,-203.0,-1e+200,296924494.342,1749881.71291,297374343.359,299086568.527,293521145.77,294076802.781,298709652.032,9.0,3.06208600919e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,115,0.025
203.0,-203.0,-280.0,-203.0,1000.0,-203.0,-1e+200,298296371.745,2359085.03454,298723054.238,300798184.842,294354063.92,295067876.707,300591278.173,6.0,5.56528220021e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,116,0.025
203.0,-203.0,-280.0,-203.0,1200.0,-203.0,-1e+200,303344225.133,2164904.2565,303431023.012,305868284.928,300419154.294,300464617.893,305835662.883,10.0,4.68681043981e+12,0.0453846153846,8.38385752179e-06,0.00738916256158,9.47328533535e-09,118,0.025
203.0,-203.0,-280.0,-203.0,1100.0,-203.0,-1e+200,300499786.901,2162821.37253,300456197.007,304656208.772,297914755.43,297939157.531,303666675.671,10.0,4.67779628946e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,117,0.025
203.0,-203.0,-280.0,-203.0,1218.0,-203.0,-1e+200,303911550.896,2024311.99609,304352637.811,305826878.475,301418459.153,301496487.633,305817188.62,6.0,4.0978390575e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,119,0.025
203.0,-203.0,-270.0,-203.0,0.0,-203.0,-1e+200,252435800.25,2090125.55519,252431628.566,255870439.53,248746475.45,249483117.265,255375568.099,20.0,4.36862483648e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,121,0.025
203.0,-203.0,-280.0,-203.0,1300.0,-203.0,-1e+200,305194453.085,2480429.87161,304413501.303,310438862.235,302299546.756,302486977.896,309302857.731,10.0,6.15253234797e+12,0.0315384615385,5.82607048124e-06,0.00738916256158,9.47328533535e-09,120,0.025
203.0,-203.0,-270.0,-203.0,100.0,-203.0,-1e+200,268447990.298,1912262.95939,268409378.762,270393264.556,266579939.111,266650510.632,270299526.113,4.0,3.65674962587e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,122,0.025
203.0,-203.0,-270.0,-203.0,200.0,-203.0,-1e+200,276144845.395,2096815.33168,274966109.415,278565762.088,274902664.682,274909009.155,278205796.821,3.0,4.39663453515e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,123,0.025
203.0,-203.0,-270.0,-203.0,300.0,-203.0,-1e+200,279415382.322,4944495.50971,279415382.322,282911668.626,275919096.018,276268724.648,282562039.996,2.0,2.44480358456e+13,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,124,0.025
203.0,-203.0,-270.0,-203.0,400.0,-203.0,-1e+200,281327342.58,2796745.8574,281054344.536,284678814.689,278521866.559,278684025.12,284352857.302,4.0,7.8217873909e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,125,0.025
203.0,-203.0,-270.0,-203.0,500.0,-203.0,-1e+200,284788702.882,2383369.60127,283860601.555,287338610.689,281972531.06,282288750.797,287314516.824,5.0,5.68045065626e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,126,0.025
203.0,-203.0,-270.0,-203.0,600.0,-203.0,-1e+200,290136549.761,3108654.72875,289863685.971,293372641.837,287173321.476,287442357.925,293021746.251,3.0,9.66373422256e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,127,0.025
203.0,-203.0,-270.0,-203.0,700.0,-203.0,-1e+200,290163388.507,1127852.66398,290099941.502,291985380.804,289038586.98,289122903.119,291634877.758,5.0,1.27205163165e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,128,0.025
203.0,-203.0,-270.0,-203.0,800.0,-203.0,-1e+200,289876043.923,2693500.01723,288755216.683,294599247.772,287417086.331,287630593.194,293814031.401,6.0,7.25494234281e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,129,0.025
203.0,-203.0,-270.0,-203.0,900.0,-203.0,-1e+200,293353662.89,2729504.99381,293334392.648,297527180.54,290173813.758,290263434.813,297011069.39,7.0,7.45019751126e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,130,0.025
203.0,-203.0,-270.0,-203.0,1000.0,-203.0,-1e+200,294967666.103,2146746.84674,294657876.15,298641433.332,291930886.224,292286244.445,298488140.736,11.0,4.608522024e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,131,0.025
203.0,-203.0,-270.0,-203.0,1100.0,-203.0,-1e+200,296629658.869,2215748.19464,295625130.578,301836680.769,294807108.344,294851314.679,300607595.479,11.0,4.90954006207e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,132,0.025
203.0,-203.0,-260.0,-203.0,0.0,-203.0,-1e+200,252010114.198,1369885.47399,251860788.106,255809140.661,249782212.351,250544519.034,254136573.738,20.0,1.87658621184e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,136,0.025
203.0,-203.0,-270.0,-203.0,1200.0,-203.0,-1e+200,298308348.871,2531337.82775,298581304.649,304358383.042,294905960.886,295486627.118,301898275.708,13.0,6.40767119822e+12,0.0453846153846,8.38385752179e-06,0.00738916256158,9.47328533535e-09,133,0.025
203.0,-203.0,-270.0,-203.0,1218.0,-203.0,-1e+200,299047140.639,2304671.41866,299192725.565,304616721.535,295005981.337,295847682.608,301691168.274,17.0,5.31151034797e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,134,0.025
203.0,-203.0,-270.0,-203.0,1300.0,-203.0,-1e+200,300524837.108,2408736.77733,300256441.012,304701294.219,297187008.367,297704940.051,303787282.339,14.0,5.80201286248e+12,0.0315384615385,5.82607048124e-06,0.00738916256158,9.47328533535e-09,135,0.025
203.0,-203.0,-260.0,-203.0,100.0,-203.0,-1e+200,269219726.53,2350789.97495,268942016.604,271911266.449,265471666.915,266168586.348,271895033.178,8.0,5.52621350635e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,137,0.025
203.0,-203.0,-260.0,-203.0,200.0,-203.0,-1e+200,273184516.887,2340592.59401,272992248.993,275615313.225,270945988.441,271150614.496,275353006.802,3.0,5.47837369112e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,138,0.025
203.0,-203.0,-260.0,-203.0,300.0,-203.0,-1e+200,277839132.775,2365591.94741,277599107.117,281398736.71,274958110.183,275201568.238,280936000.813,6.0,5.59602526165e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,139,0.025
203.0,-203.0,-260.0,-203.0,400.0,-203.0,-1e+200,280863024.464,1343795.3676,280863024.464,281813231.281,279912817.647,280007838.329,281718210.599,2.0,1.80578598999e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,140,0.025
203.0,-203.0,-260.0,-203.0,500.0,-203.0,-1e+200,282751662.192,676066.193788,282740951.732,283503149.22,282021596.083,282074056.441,283444262.587,4.0,457065498382.0,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,141,0.025
203.0,-203.0,-260.0,-203.0,600.0,-203.0,-1e+200,282620747.712,2071724.7256,282023726.086,285584288.468,280851250.206,280974134.724,285103190.975,4.0,4.29204333865e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,142,0.025
203.0,-203.0,-260.0,-203.0,700.0,-203.0,-1e+200,285088039.675,2209373.917,285421826.831,287861928.778,281830423.469,282348876.296,287470209.361,5.0,4.88133310513e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,143,0.025
203.0,-203.0,-260.0,-203.0,800.0,-203.0,-1e+200,288479044.297,2684278.49697,288378438.815,292228816.062,284174090.743,284770352.601,291962080.057,8.0,7.20535104931e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,144,0.025
203.0,-203.0,-260.0,-203.0,900.0,-203.0,-1e+200,290022946.061,1614491.98833,290439785.22,292966399.141,287123360.811,287393165.283,291871072.379,10.0,2.60658438038e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,145,0.025
203.0,-203.0,-260.0,-203.0,1000.0,-203.0,-1e+200,291292783.168,2863086.9841,290720021.858,295977123.58,287035212.964,287888542.668,295324759.544,7.0,8.19726707854e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,146,0.025
203.0,-203.0,-260.0,-203.0,1100.0,-203.0,-1e+200,293402216.312,2641095.90779,293225264.421,298684822.421,288086832.174,290118976.672,297814095.727,14.0,6.97538759413e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,147,0.025
203.0,-203.0,-260.0,-203.0,1200.0,-203.0,-1e+200,294524130.37,1895861.56805,294680756.222,298206242.191,290671590.491,291608182.113,297034060.499,17.0,3.59429108521e+12,0.0453846153846,8.38385752179e-06,0.00738916256158,9.47328533535e-09,148,0.025
203.0,-203.0,-250.0,-203.0,0.0,-203.0,-1e+200,253491026.648,1769204.65717,253766245.387,256725637.718,250441096.459,250819535.517,255898948.384,20.0,3.13008511894e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,151,0.025
203.0,-203.0,-260.0,-203.0,1218.0,-203.0,-1e+200,295304304.682,1818816.05531,295777045.588,297936986.744,290385172.613,292387031.294,297275233.678,18.0,3.30809184304e+12,0.0384615384615,7.10496400152e-06,0.00738916256158,9.47328533535e-09,149,0.025
203.0,-203.0,-260.0,-203.0,1300.0,-203.0,-1e+200,296446641.799,2194380.19394,296771816.857,300554250.13,292218267.613,293721231.633,299670849.502,17.0,4.81530443555e+12,0.0315384615385,5.82607048124e-06,0.00738916256158,9.47328533535e-09,150,0.025
203.0,-203.0,-250.0,-203.0,100.0,-203.0,-1e+200,267764231.914,1291594.97772,267422660.235,269547021.438,266464905.772,266513064.701,269427916.658,6.0,1.66821758648e+12,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,152,0.025
203.0,-203.0,-250.0,-203.0,200.0,-203.0,-1e+200,273300775.847,,273300775.847,273300775.847,273300775.847,273300775.847,273300775.847,1.0,,0.0769230769231,1.4209928003e-05,0.00738916256158,9.47328533535e-09,153,0.025
