RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse_ft__production__naphtha,Dispatch__htse_ft__production__diesel,Dispatch__htse_ft__production__electricity,Dispatch__htse_ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__elec_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,price,ProbabilityWeight-htse_ft_capacity,PointProbability,ProbabilityWeight,prefix
0,2026,19,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,18.2656644969,1.0,0.001,1.0,1
0,2026,19,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,54.8181965843,1.0,0.001,1.0,1
0,2026,19,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,90.2124217985,1.0,0.001,1.0,1
0,2026,19,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,90.8808419804,1.0,0.001,1.0,1
0,2026,19,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,180.495995832,1.0,0.001,1.0,1
0,2026,19,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,133.36251516,1.0,0.001,1.0,1
0,2026,19,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,148.725791337,1.0,0.001,1.0,1
0,2026,19,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,347.095586346,1.0,0.001,1.0,1
0,2026,19,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,328.345799619,1.0,0.001,1.0,1
0,2026,19,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,183.362030719,1.0,0.001,1.0,1
0,2026,19,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.3665250423,1.0,0.001,1.0,1
0,2026,19,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,17.9847174228,1.0,0.001,1.0,1
0,2026,19,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,12.6957755403,1.0,0.001,1.0,1
0,2027,0,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,21.6587731317,1.0,0.001,1.0,1
0,2027,0,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,26.5573021696,1.0,0.001,1.0,1
0,2027,0,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,26.0389896535,1.0,0.001,1.0,1
0,2027,0,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,20.2048988274,1.0,0.001,1.0,1
0,2027,0,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.9640581806,1.0,0.001,1.0,1
0,2027,0,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,21.2009245504,1.0,0.001,1.0,1
0,2027,0,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,21.9811831612,1.0,0.001,1.0,1
0,2027,0,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.1631214548,1.0,0.001,1.0,1
0,2027,0,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,30.3266402247,1.0,0.001,1.0,1
0,2027,0,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,30.3676536105,1.0,0.001,1.0,1
0,2027,0,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.3781753639,1.0,0.001,1.0,1
0,2027,0,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,33.416178245,1.0,0.001,1.0,1
0,2027,0,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.7133079418,1.0,0.001,1.0,1
0,2027,0,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,30.5002680246,1.0,0.001,1.0,1
0,2027,0,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.6897213971,1.0,0.001,1.0,1
0,2027,0,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,33.7412789449,1.0,0.001,1.0,1
0,2027,0,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,33.1646088485,1.0,0.001,1.0,1
0,2027,0,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.0454855882,1.0,0.001,1.0,1
0,2027,0,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,31.7881894478,1.0,0.001,1.0,1
0,2027,0,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,25.0263094186,1.0,0.001,1.0,1
0,2027,0,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.8988489814,1.0,0.001,1.0,1
0,2027,0,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.0751988362,1.0,0.001,1.0,1
0,2027,0,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,21.9883756448,1.0,0.001,1.0,1
0,2027,0,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,26.8710503437,1.0,0.001,1.0,1
0,2027,1,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,11.8959551378,1.0,0.001,1.0,1
0,2027,1,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,35.7717818805,1.0,0.001,1.0,1
0,2027,1,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,9.45964902752,1.0,0.001,1.0,1
0,2027,1,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,9.87044885185,1.0,0.001,1.0,1
0,2027,1,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,113.498246327,1.0,0.001,1.0,1
0,2027,1,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.0725954656,1.0,0.001,1.0,1
0,2027,1,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.2428986416,1.0,0.001,1.0,1
0,2027,1,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,118.160441731,1.0,0.001,1.0,1
0,2027,1,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,48.5552959854,1.0,0.001,1.0,1
0,2027,1,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,132.475269385,1.0,0.001,1.0,1
0,2027,1,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,34.4716664949,1.0,0.001,1.0,1
0,2027,1,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.4432619692,1.0,0.001,1.0,1
0,2027,1,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,78.7109186937,1.0,0.001,1.0,1
0,2027,1,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,101.226323927,1.0,0.001,1.0,1
0,2027,1,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,36.219626376,1.0,0.001,1.0,1
0,2027,1,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,76.0260214395,1.0,0.001,1.0,1
0,2027,1,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,17.6720325438,1.0,0.001,1.0,1
0,2027,1,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,115.638674679,1.0,0.001,1.0,1
0,2027,1,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.3026556574,1.0,0.001,1.0,1
0,2027,1,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,133.113827149,1.0,0.001,1.0,1
0,2027,1,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,43.4226026028,1.0,0.001,1.0,1
0,2027,1,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,77.8658116014,1.0,0.001,1.0,1
0,2027,1,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,25.3372853894,1.0,0.001,1.0,1
0,2027,1,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.747925445,1.0,0.001,1.0,1
0,2027,2,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,22.48365502,1.0,0.001,1.0,1
0,2027,2,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,20.2243013404,1.0,0.001,1.0,1
0,2027,2,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,25.7229775297,1.0,0.001,1.0,1
0,2027,2,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,36.9980524707,1.0,0.001,1.0,1
0,2027,2,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.4346301048,1.0,0.001,1.0,1
0,2027,2,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,30.7853183382,1.0,0.001,1.0,1
0,2027,2,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.701551816,1.0,0.001,1.0,1
0,2027,2,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.6482333223,1.0,0.001,1.0,1
0,2027,2,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,26.4790394277,1.0,0.001,1.0,1
0,2027,2,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.1631754028,1.0,0.001,1.0,1
0,2027,2,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,57.3296606952,1.0,0.001,1.0,1
0,2027,2,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,55.5398138893,1.0,0.001,1.0,1
0,2027,2,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.9878691793,1.0,0.001,1.0,1
0,2027,2,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,58.769734707,1.0,0.001,1.0,1
0,2027,2,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.3072033901,1.0,0.001,1.0,1
0,2027,2,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,31.7528670733,1.0,0.001,1.0,1
0,2027,2,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,40.6991405845,1.0,0.001,1.0,1
0,2027,2,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,64.3733236762,1.0,0.001,1.0,1
0,2027,2,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.7759051853,1.0,0.001,1.0,1
0,2027,2,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.0591991861,1.0,0.001,1.0,1
0,2027,2,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.3737498306,1.0,0.001,1.0,1
0,2027,2,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.5834908873,1.0,0.001,1.0,1
0,2027,2,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.5142315444,1.0,0.001,1.0,1
0,2027,2,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.3316117825,1.0,0.001,1.0,1
0,2027,3,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.1966664498,1.0,0.001,1.0,1
0,2027,3,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.8927480612,1.0,0.001,1.0,1
0,2027,3,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,21.8205266383,1.0,0.001,1.0,1
0,2027,3,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.2117793117,1.0,0.001,1.0,1
0,2027,3,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.9837687214,1.0,0.001,1.0,1
0,2027,3,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.935706574,1.0,0.001,1.0,1
0,2027,3,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,31.7248250228,1.0,0.001,1.0,1
0,2027,3,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,34.447294416,1.0,0.001,1.0,1
0,2027,3,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,35.958455587,1.0,0.001,1.0,1
0,2027,3,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,37.729582822,1.0,0.001,1.0,1
0,2027,3,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.5087669681,1.0,0.001,1.0,1
0,2027,3,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.8324260776,1.0,0.001,1.0,1
0,2027,3,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.6355431045,1.0,0.001,1.0,1
0,2027,3,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.5248625166,1.0,0.001,1.0,1
0,2027,3,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.1291719437,1.0,0.001,1.0,1
0,2027,3,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.4119937255,1.0,0.001,1.0,1
0,2027,3,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.5215242236,1.0,0.001,1.0,1
0,2027,3,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,34.4135664004,1.0,0.001,1.0,1
0,2027,3,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,38.5126883407,1.0,0.001,1.0,1
0,2027,3,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,37.890694767,1.0,0.001,1.0,1
0,2027,3,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,35.8840752611,1.0,0.001,1.0,1
0,2027,3,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,30.6279650585,1.0,0.001,1.0,1
0,2027,3,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.5678010882,1.0,0.001,1.0,1
0,2027,3,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.4423960586,1.0,0.001,1.0,1
0,2027,4,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.5822399181,1.0,0.001,1.0,1
0,2027,4,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,42.0895182742,1.0,0.001,1.0,1
0,2027,4,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,41.4614708922,1.0,0.001,1.0,1
0,2027,4,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.2911580747,1.0,0.001,1.0,1
0,2027,4,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,52.7398293214,1.0,0.001,1.0,1
0,2027,4,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.1616345833,1.0,0.001,1.0,1
0,2027,4,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.4659914508,1.0,0.001,1.0,1
0,2027,4,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.5480993734,1.0,0.001,1.0,1
0,2027,4,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,34.7955416912,1.0,0.001,1.0,1
0,2027,4,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,74.1120339424,1.0,0.001,1.0,1
0,2027,4,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,72.3962329409,1.0,0.001,1.0,1
0,2027,4,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,27.4903471716,1.0,0.001,1.0,1
0,2027,4,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.214796588,1.0,0.001,1.0,1
0,2027,4,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.7420135495,1.0,0.001,1.0,1
0,2027,4,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,24.894972469,1.0,0.001,1.0,1
0,2027,4,15.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,41.8982811418,1.0,0.001,1.0,1
0,2027,4,16.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,28.0077945378,1.0,0.001,1.0,1
0,2027,4,17.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,29.8374895533,1.0,0.001,1.0,1
0,2027,4,18.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,31.1239262097,1.0,0.001,1.0,1
0,2027,4,19.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,48.9984943767,1.0,0.001,1.0,1
0,2027,4,20.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,75.0208575058,1.0,0.001,1.0,1
0,2027,4,21.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,32.5114939161,1.0,0.001,1.0,1
0,2027,4,22.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,31.4771673816,1.0,0.001,1.0,1
0,2027,4,23.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,33.4706267613,1.0,0.001,1.0,1
0,2027,5,0.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,11.5367154604,1.0,0.001,1.0,1
0,2027,5,1.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,188.721950824,1.0,0.001,1.0,1
0,2027,5,2.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,9.62332918009,1.0,0.001,1.0,1
0,2027,5,3.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,40.5591393497,1.0,0.001,1.0,1
0,2027,5,4.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,20.1249519826,1.0,0.001,1.0,1
0,2027,5,5.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,266.85431696,1.0,0.001,1.0,1
0,2027,5,6.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,23.5393703413,1.0,0.001,1.0,1
0,2027,5,7.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,265.13210045,1.0,0.001,1.0,1
0,2027,5,8.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,15.2036876013,1.0,0.001,1.0,1
0,2027,5,9.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,12.4773043979,1.0,0.001,1.0,1
0,2027,5,10.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,206.807365488,1.0,0.001,1.0,1
0,2027,5,11.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,20.2903809897,1.0,0.001,1.0,1
0,2027,5,12.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,12.7440889304,1.0,0.001,1.0,1
0,2027,5,13.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,35.92719886,1.0,0.001,1.0,1
0,2027,5,14.0,1.0,1000.0,6353.683,4262.5974,-365.57439,7695.341,-14.9,-619.52561,-6353.683,-7695.341,-4262.5974,221.160204755,1.0,0.001,1.0,1
