SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,PointProbability
203.0,-203.0,-400.0,-170.0,1000.0,-203.0,-1e+200,444548642.405,30465147.5718,449767310.688,518377246.908,395437345.509,400749407.571,483184105.19,19.0,9.2812521657e+14,0.00039117508997,1569,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-400.0,-170.0,1100.0,-203.0,-1e+200,456928855.199,24856312.1966,457558534.796,501387267.58,407529590.411,409804955.99,499046960.548,20.0,6.17836256014e+14,0.00039117508997,1570,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-400.0,-170.0,1200.0,-203.0,-1e+200,452306841.823,22062953.2325,449516555.787,510269651.145,423925446.326,430703777.462,491625324.895,20.0,4.86773905338e+14,0.000230793303082,1571,0.0536363636364,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-400.0,-170.0,1218.0,-203.0,-1e+200,454734132.693,34443577.9619,461271054.409,517858582.303,403516542.689,406127342.945,508143548.581,20.0,1.18636006282e+15,0.000195587544985,1572,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,200.0,-203.0,-1e+200,365503336.778,17763180.7334,357418043.434,399084011.479,340291916.411,346588017.204,395627805.204,15.0,3.15530589769e+14,0.00039117508997,1574,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-400.0,-170.0,1300.0,-203.0,-1e+200,464159001.047,22668495.0822,458275196.224,535526731.805,434455569.973,434877344.468,486137236.059,19.0,5.13860669291e+14,0.000160381786888,1573,0.0372727272727,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,300.0,-203.0,-1e+200,385472931.552,23430037.0957,383671927.999,438355003.222,353911449.387,357558355.448,421398755.174,14.0,5.48966638307e+14,0.000782350179941,1575,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,400.0,-203.0,-1e+200,400673503.132,23193656.5784,404506170.002,433454243.349,363705519.707,364327334.513,432869064.43,16.0,5.37945705475e+14,0.000782350179941,1576,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,500.0,-203.0,-1e+200,406290143.415,20472764.382,404032303.469,437868314.82,365245632.52,384641048.327,437648938.23,20.0,4.1913408144e+14,0.000782350179941,1577,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,600.0,-203.0,-1e+200,422936900.29,34215984.4197,412998173.772,481751291.67,376699396.592,377740303.178,474485657.06,18.0,1.17073358981e+15,0.000782350179941,1578,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,700.0,-203.0,-1e+200,422997790.598,21878111.1485,416083440.362,468307767.048,393689279.666,394617067.322,464841991.115,18.0,4.78651747425e+14,0.000782350179941,1579,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,800.0,-203.0,-1e+200,423327290.729,23840157.6738,427612409.756,461251774.677,368235049.117,391954730.188,458626879.72,19.0,5.68353117913e+14,0.000782350179941,1580,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,900.0,-203.0,-1e+200,429068478.171,24715669.6793,425747603.216,474862136.377,384392431.501,396790825.14,467396730.586,20.0,6.10864327697e+14,0.000782350179941,1581,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,1000.0,-203.0,-1e+200,435347261.915,29770704.4747,428577491.098,484515898.483,385485937.516,398423838.309,483047925.067,20.0,8.8629484492e+14,0.000782350179941,1582,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,1100.0,-203.0,-1e+200,439509940.159,34152216.3734,436535551.326,501228213.997,375621837.14,396616363.904,494315109.702,20.0,1.16637388322e+15,0.000782350179941,1583,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,1200.0,-203.0,-1e+200,434128266.674,23065274.643,434941910.845,477354641.215,399083160.959,400184861.781,471518491.454,20.0,5.32006894358e+14,0.000461586606165,1584,0.0536363636364,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,1218.0,-203.0,-1e+200,442567851.693,21928628.2704,452191194.901,468489049.942,396934543.71,407274425.302,468468019.513,19.0,4.80864737823e+14,0.00039117508997,1585,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,200.0,-203.0,-1e+200,368393823.579,14838705.734,366862347.993,396301563.965,338795306.45,345525657.934,390551488.83,17.0,2.20187187861e+14,0.00039117508997,1587,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,300.0,-203.0,-1e+200,378610754.037,11721905.5919,376700190.985,409067332.368,364143441.165,365578290.913,397004579.195,16.0,1.37403070706e+14,0.000782350179941,1588,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-380.0,-170.0,1300.0,-203.0,-1e+200,443987697.348,22837590.7707,448953111.294,499193266.203,410226115.529,411170807.345,470738874.457,20.0,5.21555552209e+14,0.000320763573776,1586,0.0372727272727,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,400.0,-203.0,-1e+200,398249273.325,26769659.914,392548288.326,454301414.123,350072388.222,359019897.998,444886990.143,17.0,7.16614691912e+14,0.000782350179941,1589,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,500.0,-203.0,-1e+200,408459319.082,21005213.5506,406925856.409,445642206.526,370170034.248,377026441.326,443889500.578,17.0,4.41218996304e+14,0.000782350179941,1590,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,600.0,-203.0,-1e+200,405932750.902,22670456.7898,398785464.25,453287217.258,366542648.489,377813368.353,442451471.098,18.0,5.13949611056e+14,0.000782350179941,1591,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,700.0,-203.0,-1e+200,421748024.398,24676235.1316,429097376.774,455130512.844,376798343.369,384030110.558,452987648.911,19.0,6.08916580271e+14,0.000782350179941,1592,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,800.0,-203.0,-1e+200,411537089.488,24368772.0654,414770528.007,447092524.24,360469416.783,361324646.243,444047598.537,20.0,5.93837051975e+14,0.000782350179941,1593,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,900.0,-203.0,-1e+200,424820457.998,23224775.9852,428304589.363,482538086.689,383548675.949,391064641.089,452580878.256,20.0,5.39390219561e+14,0.000782350179941,1594,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,1000.0,-203.0,-1e+200,424763960.21,24913523.4799,416659099.86,466694987.828,374438558.086,392163701.453,464345327.809,19.0,6.20683652182e+14,0.000782350179941,1595,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,1100.0,-203.0,-1e+200,431800649.805,28024769.5942,423139846.518,497048825.242,399013678.552,400740458.7,466991399.821,20.0,7.85387710809e+14,0.000782350179941,1596,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,1200.0,-203.0,-1e+200,446251373.201,24688121.6186,441207710.204,506937999.813,416103689.002,418548448.316,490521844.41,20.0,6.09503349057e+14,0.000461586606165,1597,0.0536363636364,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,1218.0,-203.0,-1e+200,420289739.1,26903285.1908,421005443.339,478930925.968,363652989.216,378861163.772,465493915.491,20.0,7.23786754056e+14,0.00039117508997,1598,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-360.0,-170.0,1300.0,-203.0,-1e+200,438528540.563,24863762.3107,436757220.327,476604222.134,381329821.381,398429573.478,475008759.766,20.0,6.18206676245e+14,0.000320763573776,1599,0.0372727272727,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,200.0,-203.0,-1e+200,378007666.837,16736872.5766,379251312.491,403870423.256,344321551.865,354242126.454,400490724.045,18.0,2.80122903646e+14,0.00039117508997,1600,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,300.0,-203.0,-1e+200,386914057.79,21110228.9327,386784648.694,424140858.078,351407978.444,358989904.208,415768423.856,16.0,4.4564176559e+14,0.000782350179941,1601,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,400.0,-203.0,-1e+200,391660223.102,22135418.4307,391037545.084,433277117.336,360484721.238,362064506.498,421421590.163,10.0,4.89976749102e+14,0.000782350179941,1602,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,500.0,-203.0,-1e+200,408508192.65,24790197.9832,409010370.768,445517291.995,354655262.453,371462514.098,443507304.912,17.0,6.14553916046e+14,0.000782350179941,1603,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,600.0,-203.0,-1e+200,401918816.078,24012449.2986,398575265.625,466921761.87,367703679.555,375314796.209,434403466.275,19.0,5.76597721316e+14,0.000782350179941,1604,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,700.0,-203.0,-1e+200,412824569.4,21373228.051,411842801.77,449945838.256,375714384.077,383478485.761,448402441.598,18.0,4.56814877319e+14,0.000782350179941,1605,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,800.0,-203.0,-1e+200,424380057.893,26829082.0608,426355243.863,461674182.634,365106870.255,386802178.294,461444676.227,19.0,7.19799644227e+14,0.000782350179941,1606,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,900.0,-203.0,-1e+200,418955582.151,32566565.5676,414967219.331,479840200.042,347453782.023,377044862.816,477847404.041,20.0,1.06058119287e+15,0.000782350179941,1607,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,1000.0,-203.0,-1e+200,412326902.936,21639115.1344,407682474.384,448387501.214,378482366.264,380304384.49,443822413.352,20.0,4.68251303798e+14,0.000782350179941,1608,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,1100.0,-203.0,-1e+200,416353376.313,24788288.3271,409420369.895,469674793.251,379685025.882,392300509.986,466134381.953,19.0,6.14459238189e+14,0.000782350179941,1609,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,1200.0,-203.0,-1e+200,426338001.096,30659144.1533,434474592.099,485624089.397,366594249.843,371060672.021,458924940.029,20.0,9.39983120213e+14,0.000461586606165,1610,0.0536363636364,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,1218.0,-203.0,-1e+200,426907746.325,30047391.0617,422287679.602,480884393.043,387538999.451,395243255.179,478357446.568,20.0,9.02845709613e+14,0.00039117508997,1611,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,200.0,-203.0,-1e+200,372775955.813,29994709.3652,390475077.299,409816154.231,325679570.75,332084341.209,405286939.683,9.0,8.99682589904e+14,0.00039117508997,1613,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-340.0,-170.0,1300.0,-203.0,-1e+200,422296807.053,40235865.7452,417147318.031,489399537.035,369877650.135,370249768.668,487613176.108,20.0,1.61892489227e+15,0.000320763573776,1612,0.0372727272727,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,300.0,-203.0,-1e+200,382783308.348,19021524.0606,379873196.46,425353010.923,357255866.313,357422145.091,415307862.497,17.0,3.61818377588e+14,0.000782350179941,1614,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,400.0,-203.0,-1e+200,379298425.762,14777397.4642,374167647.205,414638075.267,353957472.913,364626945.635,410635576.339,19.0,2.18371475816e+14,0.000782350179941,1615,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,500.0,-203.0,-1e+200,386142950.399,19730332.8947,383123158.627,425336297.713,352409841.071,353358360.503,412996352.033,18.0,3.89286036136e+14,0.000782350179941,1616,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,600.0,-203.0,-1e+200,397223466.879,18286192.5748,393776093.414,442305348.535,369305735.882,375494499.023,424201937.647,18.0,3.34384838882e+14,0.000782350179941,1617,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,700.0,-203.0,-1e+200,398334927.112,14115624.3366,400599480.786,423861680.13,356580747.661,378746322.035,413200758.667,16.0,1.99250850412e+14,0.000782350179941,1618,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,800.0,-203.0,-1e+200,399757581.519,31289683.6096,400121592.714,446098445.109,343749267.343,355718056.806,439579468.395,16.0,9.7904430039e+14,0.000782350179941,1619,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,900.0,-203.0,-1e+200,411712416.563,29458068.6984,413599284.351,458138588.939,353467162.476,365677603.473,452661002.787,20.0,8.67777811442e+14,0.000782350179941,1620,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,1000.0,-203.0,-1e+200,409241146.507,24271015.9981,412995406.61,453117936.69,346297176.903,369898617.325,435795883.119,18.0,5.89082217582e+14,0.000782350179941,1621,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,1100.0,-203.0,-1e+200,401425943.977,23991562.3063,401770721.735,452364053.065,350054211.502,373748076.212,442689051.53,20.0,5.75595061898e+14,0.000782350179941,1622,0.0909090909091,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,1200.0,-203.0,-1e+200,414088617.006,24212645.7685,416548920.189,467813169.505,373383574.374,377599598.559,453760816.347,19.0,5.8625221511e+14,0.000461586606165,1623,0.0536363636364,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,1218.0,-203.0,-1e+200,402755278.96,26717979.6288,399927290.392,460025625.924,356194815.951,373744952.48,449792663.94,19.0,7.13850435447e+14,0.00039117508997,1624,0.0454545454545,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-320.0,-170.0,1300.0,-203.0,-1e+200,419647141.984,28038196.7717,424414867.381,467842071.093,369367081.637,380840992.891,459068672.884,20.0,7.86140478209e+14,0.000320763573776,1625,0.0372727272727,0.0714285714286,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,200.0,-203.0,-1e+200,359161931.46,21004468.0138,361842918.338,394694158.91,322954622.167,328237682.459,384875471.478,9.0,4.41187676541e+14,0.000293381317478,1626,0.0454545454545,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,300.0,-203.0,-1e+200,370201368.707,23077599.1223,364237059.961,415138205.429,337041140.304,341067987.609,408710947.052,11.0,5.3257558125e+14,0.000586762634955,1627,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,400.0,-203.0,-1e+200,376378871.688,25502646.1016,371133843.127,442371706.65,346589758.679,348287494.894,420159581.258,14.0,6.50384958186e+14,0.000586762634955,1628,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,600.0,-203.0,-1e+200,380162733.541,19742121.272,380577260.082,412448804.589,337201460.83,350966308.855,405886275.031,17.0,3.89751352318e+14,0.000586762634955,1630,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,500.0,-203.0,-1e+200,379563333.866,19421550.9614,382873497.415,417938148.861,340544716.018,344790590.143,405249728.054,15.0,3.77196641745e+14,0.000586762634955,1629,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,700.0,-203.0,-1e+200,372820658.451,25576292.2166,372055897.41,423187387.91,332051293.952,340892638.819,405417670.067,19.0,6.54146723551e+14,0.000586762634955,1631,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,800.0,-203.0,-1e+200,381737916.974,19754504.9201,380063281.825,417552566.753,354854952.775,357515833.602,412942471.821,18.0,3.90240464637e+14,0.000586762634955,1632,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,900.0,-203.0,-1e+200,389217363.327,28373550.3192,380343336.059,454858330.047,354674870.171,359152140.349,441855470.247,20.0,8.05058357714e+14,0.000586762634955,1633,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,1000.0,-203.0,-1e+200,386306559.866,30823924.88,392045128.316,433744121.884,333116296.906,335599626.405,424054021.958,19.0,9.50114345007e+14,0.000586762634955,1634,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,1100.0,-203.0,-1e+200,387464703.0,24261586.7489,383075961.149,443660582.843,354113765.257,354438613.249,421909840.939,18.0,5.88624591573e+14,0.000586762634955,1635,0.0909090909091,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,1200.0,-203.0,-1e+200,393370751.578,30707202.2606,388204398.21,458291427.66,346692581.185,354341951.279,439311702.036,20.0,9.42932270671e+14,0.000346189954624,1636,0.0536363636364,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,1218.0,-203.0,-1e+200,400533185.827,27160098.3328,402267059.725,448121003.818,344756246.094,359817230.492,442504869.327,19.0,7.37670941449e+14,0.000293381317478,1637,0.0454545454545,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-300.0,-170.0,1300.0,-203.0,-1e+200,400483062.446,23812177.8299,400843946.763,452508108.078,367881024.604,369565936.912,432902000.017,19.0,5.67019813005e+14,0.000240572680332,1638,0.0372727272727,0.0535714285714,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,200.0,-203.0,-1e+200,356598610.23,29936626.7792,361141572.03,409626196.225,304687253.96,316800796.411,401856137.606,12.0,8.96201622919e+14,0.000195587544985,1639,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,300.0,-203.0,-1e+200,378956961.176,12410172.6459,381272726.231,396580862.966,354765438.735,358173480.802,392806435.206,10.0,1.54012385102e+14,0.00039117508997,1640,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,400.0,-203.0,-1e+200,380903475.538,19919868.9937,383895967.682,403331141.834,329458692.888,350991107.754,402157950.557,12.0,3.96801180724e+14,0.00039117508997,1641,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,500.0,-203.0,-1e+200,364263404.827,13269214.9816,358642584.607,384506305.747,347807645.653,347969220.043,381092703.177,9.0,1.76072066229e+14,0.00039117508997,1642,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,700.0,-203.0,-1e+200,388109543.174,25684637.2027,386544210.118,442472554.02,350014010.247,351215197.543,423062130.936,14.0,6.59700588236e+14,0.00039117508997,1644,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,600.0,-203.0,-1e+200,371125377.136,21493966.8713,370111263.481,409212712.267,327310180.217,338425311.844,399650316.033,15.0,4.61990611863e+14,0.00039117508997,1643,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,800.0,-203.0,-1e+200,380099945.595,23518350.7055,377609320.429,431484694.152,345434548.188,345976252.9,420803012.675,19.0,5.53112819906e+14,0.00039117508997,1645,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,900.0,-203.0,-1e+200,377043637.07,25752837.2282,381514253.098,416759997.383,330059534.569,338427341.459,410929462.448,15.0,6.63208625303e+14,0.00039117508997,1646,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,1100.0,-203.0,-1e+200,386756848.517,23681228.7281,388009076.568,427601437.897,336320063.807,353829690.35,420238847.032,20.0,5.60800594074e+14,0.00039117508997,1648,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,1000.0,-203.0,-1e+200,390822028.837,18306748.5359,392910206.727,418609804.51,365658100.949,366777873.291,413265153.359,15.0,3.35137041957e+14,0.00039117508997,1647,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,1200.0,-203.0,-1e+200,396070397.989,28153010.025,395640179.342,443374981.096,355673750.348,361037675.833,442911219.972,18.0,7.92591973468e+14,0.000230793303082,1649,0.0536363636364,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,1218.0,-203.0,-1e+200,387544671.075,27845657.8128,383339569.445,445173201.621,346322531.608,351409331.789,432640833.831,19.0,7.75380659026e+14,0.000195587544985,1650,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,200.0,-203.0,-1e+200,357086487.479,11974054.2569,356177612.071,369629331.665,333925812.695,338932383.017,369435235.159,9.0,1.43377975346e+14,0.000195587544985,1652,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-290.0,-170.0,1300.0,-203.0,-1e+200,395430028.298,29382166.8118,390079901.579,457403167.588,356435329.543,357495547.692,447132771.502,19.0,8.63311726559e+14,0.000160381786888,1651,0.0372727272727,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,400.0,-203.0,-1e+200,360641577.971,20998718.7369,356003703.095,405384266.996,328576555.18,334600926.863,393610367.827,12.0,4.40946188591e+14,0.00039117508997,1654,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,300.0,-203.0,-1e+200,375820094.759,29751127.7091,374519464.579,428927594.222,327414739.257,336072279.09,417646707.525,12.0,8.85129599961e+14,0.00039117508997,1653,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,500.0,-203.0,-1e+200,370882097.13,27383112.3987,364192736.002,407575569.846,325603968.637,329572328.796,405486671.717,15.0,7.49834844642e+14,0.00039117508997,1655,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,600.0,-203.0,-1e+200,369670937.773,25827096.1707,370647995.249,429678517.01,331947056.446,337147654.104,410742373.843,20.0,6.67038896609e+14,0.00039117508997,1656,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,700.0,-203.0,-1e+200,377842499.433,26775250.5059,378364524.698,417581566.888,320064217.997,336046937.374,412900920.294,10.0,7.16914039653e+14,0.00039117508997,1657,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,800.0,-203.0,-1e+200,377470195.837,19745918.7125,370344179.868,421263647.211,352943271.705,355252806.336,410551737.356,17.0,3.89901305803e+14,0.00039117508997,1658,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,900.0,-203.0,-1e+200,376601933.458,19881080.8944,373503560.662,419189743.204,341227466.156,348122195.014,408755994.86,19.0,3.95257377529e+14,0.00039117508997,1659,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,1000.0,-203.0,-1e+200,373990835.365,23993807.0415,382117375.125,401192322.491,321916740.784,326236345.006,399915239.525,16.0,5.75702776344e+14,0.00039117508997,1660,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,1100.0,-203.0,-1e+200,385565719.661,26571599.2542,390078413.033,426721566.802,332907244.99,345733177.11,424427699.597,19.0,7.06049886928e+14,0.00039117508997,1661,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,1200.0,-203.0,-1e+200,369764742.554,22784302.0626,361146049.537,434601981.742,344316724.743,344608884.789,399729053.663,19.0,5.1912442048e+14,0.000230793303082,1662,0.0536363636364,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,1218.0,-203.0,-1e+200,390943501.822,36551482.1547,382545324.786,475846980.249,331086385.363,338607291.223,436084729.587,20.0,1.3360108477e+15,0.000195587544985,1663,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-280.0,-170.0,1300.0,-203.0,-1e+200,376346564.799,25231511.0884,377845714.788,424102686.089,337183045.796,345185374.952,418547064.76,20.0,6.36629151802e+14,0.000160381786888,1664,0.0372727272727,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,300.0,-203.0,-1e+200,356294604.924,27152959.5973,350552561.595,418843892.333,322642217.835,328125250.479,398171874.951,12.0,7.3728321489e+14,0.00039117508997,1666,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,200.0,-203.0,-1e+200,359533696.012,20810745.6255,355375855.854,388212969.533,325529395.914,332293395.559,387527689.411,8.0,4.33087133488e+14,0.000195587544985,1665,0.0454545454545,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,400.0,-203.0,-1e+200,357165735.721,26348422.6278,345587641.669,410460661.918,325633450.648,328512916.568,397874660.416,11.0,6.94239374973e+14,0.00039117508997,1667,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,500.0,-203.0,-1e+200,368619391.159,29719594.0522,370083721.439,415364644.665,318795705.908,326115895.728,412159847.007,11.0,8.8325427063e+14,0.00039117508997,1668,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,600.0,-203.0,-1e+200,365390908.264,20372748.0245,360813651.094,400570478.436,329691534.113,331730275.624,395922026.038,16.0,4.15048862072e+14,0.00039117508997,1669,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
203.0,-203.0,-270.0,-170.0,700.0,-203.0,-1e+200,367224102.254,18869946.7946,374384468.958,394137778.53,333209367.17,337201297.604,392569753.114,17.0,3.56074892032e+14,0.00039117508997,1670,0.0909090909091,0.0357142857143,0.120481927711,3.9117508997e-08
