SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-Charger_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-50.0,-203.0,1218.0,-203.0,-1e+200,59323726.9018,5612800.01023,60034525.1388,70406776.1062,45638979.3319,51880340.7365,68857298.0206,20.0,3.15035239549e+13,389,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.125,0.0384615384615
203.0,-203.0,0.0,-203.0,0.0,-203.0,-1e+200,15112732.912,1.91103360073e-09,15112732.912,15112732.912,15112732.912,15112732.912,15112732.912,20.0,3.65204942311e-18,391,0.00738916256158,1.77624100038e-05,9.47328533535e-09,0.0625,0.0384615384615
203.0,-203.0,-50.0,-203.0,1300.0,-203.0,-1e+200,59378594.145,6130330.79692,60040593.5247,69685014.8358,48508224.4726,50893532.2338,68587830.5935,20.0,3.75809556797e+13,390,0.00738916256158,2.91303524062e-05,9.47328533535e-09,0.125,0.0315384615385
203.0,-203.0,0.0,-203.0,100.0,-203.0,-1e+200,11530071.0132,1.91103360073e-09,11530071.0132,11530071.0132,11530071.0132,11530071.0132,11530071.0132,20.0,3.65204942311e-18,392,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,200.0,-203.0,-1e+200,8930911.82476,0.0,8930911.82476,8930911.82476,8930911.82476,8930911.82476,8930911.82476,20.0,0.0,393,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,300.0,-203.0,-1e+200,6607225.00711,9.55516800364e-10,6607225.00711,6607225.00711,6607225.00711,6607225.00711,6607225.00711,20.0,9.13012355777e-19,394,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,400.0,-203.0,-1e+200,4446107.63895,0.0,4446107.63895,4446107.63895,4446107.63895,4446107.63895,4446107.63895,20.0,0.0,395,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,500.0,-203.0,-1e+200,2398351.99685,0.0,2398351.99685,2398351.99685,2398351.99685,2398351.99685,2398351.99685,20.0,0.0,396,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,600.0,-203.0,-1e+200,436626.260228,5.97198000227e-11,436626.260228,436626.260228,436626.260228,436626.260228,436626.260228,20.0,3.56645451475e-21,397,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,700.0,-203.0,-1e+200,-1456331.35912,0.0,-1456331.35912,-1456331.35912,-1456331.35912,-1456331.35912,-1456331.35912,20.0,0.0,398,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,800.0,-203.0,-1e+200,-3292344.34761,4.77758400182e-10,-3292344.34761,-3292344.34761,-3292344.34761,-3292344.34761,-3292344.34761,20.0,2.28253088944e-19,399,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,900.0,-203.0,-1e+200,-5079980.42896,1.91103360073e-09,-5079980.42896,-5079980.42896,-5079980.42896,-5079980.42896,-5079980.42896,20.0,3.65204942311e-18,400,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,1000.0,-203.0,-1e+200,-6825711.25952,0.0,-6825711.25952,-6825711.25952,-6825711.25952,-6825711.25952,-6825711.25952,20.0,0.0,401,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,1100.0,-203.0,-1e+200,-8534583.81724,0.0,-8534583.81724,-8534583.81724,-8534583.81724,-8534583.81724,-8534583.81724,20.0,0.0,402,0.00738916256158,3.55248200076e-05,9.47328533535e-09,0.0625,0.0769230769231
203.0,-203.0,0.0,-203.0,1200.0,-203.0,-1e+200,-10210635.0588,1.91103360073e-09,-10210635.0588,-10210635.0588,-10210635.0588,-10210635.0588,-10210635.0588,20.0,3.65204942311e-18,403,0.00738916256158,2.09596438045e-05,9.47328533535e-09,0.0625,0.0453846153846
203.0,-203.0,0.0,-203.0,1218.0,-203.0,-1e+200,-10509102.7299,1.91103360073e-09,-10509102.7299,-10509102.7299,-10509102.7299,-10509102.7299,-10509102.7299,20.0,3.65204942311e-18,404,0.00738916256158,1.77624100038e-05,9.47328533535e-09,0.0625,0.0384615384615
203.0,-203.0,-400.0,-200.0,0.0,-203.0,-1e+200,302781566.291,25153939.0374,290974142.812,360457225.954,273327298.218,276971367.552,339939577.012,20.0,6.32720649098e+14,406,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,0.0,-203.0,1300.0,-203.0,-1e+200,-11857161.3238,1.91103360073e-09,-11857161.3238,-11857161.3238,-11857161.3238,-11857161.3238,-11857161.3238,20.0,3.65204942311e-18,405,0.00738916256158,1.45651762031e-05,9.47328533535e-09,0.0625,0.0315384615385
203.0,-203.0,-400.0,-200.0,100.0,-203.0,-1e+200,332043791.005,18416761.6551,333997632.887,369896919.516,307974606.391,309074954.802,358776345.885,19.0,3.39177109861e+14,407,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,200.0,-203.0,-1e+200,382785511.82,30391405.9668,377110044.332,456035606.585,316757543.633,348808123.857,422583030.184,17.0,9.2363755664e+14,408,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,300.0,-203.0,-1e+200,396298790.108,22295427.9975,394520158.738,440758723.622,365539179.863,367294035.381,428769847.145,18.0,4.97086109593e+14,409,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,400.0,-203.0,-1e+200,420154888.294,20976765.2493,414363707.049,480910596.61,391245552.078,396431347.768,442915381.469,19.0,4.40024680326e+14,410,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,500.0,-203.0,-1e+200,417948871.577,23147481.3045,413312416.97,465441082.453,382208693.192,391653523.604,460356657.518,20.0,5.35805890743e+14,411,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,600.0,-203.0,-1e+200,419614575.536,20577435.7946,416224667.011,471176450.621,388107530.979,388362073.678,444167502.126,19.0,4.23430863879e+14,412,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,700.0,-203.0,-1e+200,433247470.166,18377558.6696,426179791.028,471251329.941,408273249.604,415159011.409,466412410.745,19.0,3.37734662654e+14,413,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,800.0,-203.0,-1e+200,434138738.542,22683686.9034,435024406.624,483016855.85,396569626.809,402969702.34,463055695.835,19.0,5.14549651532e+14,414,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,900.0,-203.0,-1e+200,453889055.543,29272259.1487,452542196.754,512822276.359,393074302.206,412916116.959,487358714.988,19.0,8.56865155666e+14,415,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,1000.0,-203.0,-1e+200,439263770.006,23429395.5116,441460613.8,486831368.55,392008660.077,410882480.105,480303348.1,20.0,5.4893657404e+14,416,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,1100.0,-203.0,-1e+200,454196520.686,25993983.5219,457861715.25,526315073.329,410297166.967,422737547.373,481370694.955,19.0,6.75687179337e+14,417,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.025,0.0769230769231
203.0,-203.0,-400.0,-200.0,1200.0,-203.0,-1e+200,457465567.337,32212918.8421,458842803.363,529757467.097,387399379.243,419787458.471,520252853.657,20.0,1.03767214033e+15,418,0.0197044334975,2.23569533914e-05,9.47328533535e-09,0.025,0.0453846153846
203.0,-203.0,-400.0,-200.0,1218.0,-203.0,-1e+200,444555118.239,25190243.2744,439485948.581,488584180.404,403683643.002,411836162.36,483268195.913,20.0,6.34548356224e+14,419,0.0197044334975,1.89465706707e-05,9.47328533535e-09,0.025,0.0384615384615
203.0,-203.0,-380.0,-200.0,0.0,-203.0,-1e+200,302836757.073,17070448.4285,302121489.533,335971751.543,281693227.451,283135481.907,335398009.619,20.0,2.91400209549e+14,421,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-400.0,-200.0,1300.0,-203.0,-1e+200,464721240.152,24837430.1034,464917953.536,499479440.474,405153060.859,429096660.768,496594666.44,20.0,6.16897934144e+14,420,0.0197044334975,1.553618795e-05,9.47328533535e-09,0.025,0.0315384615385
203.0,-203.0,-380.0,-200.0,100.0,-203.0,-1e+200,335722972.584,20920771.8172,331819802.86,377479681.722,299783383.976,302540936.319,365094384.003,20.0,4.37678693427e+14,422,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,200.0,-203.0,-1e+200,380831590.667,22905315.8218,385941650.956,414029230.738,341346144.616,344089108.309,411879667.121,19.0,5.24653492896e+14,423,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,300.0,-203.0,-1e+200,400328143.322,20644213.3025,397050395.133,445875587.587,359439131.69,371781794.944,430227224.02,18.0,4.2618354288e+14,424,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,400.0,-203.0,-1e+200,402346800.663,23701293.7888,397734064.97,443482750.569,354546980.205,369676795.142,440014368.121,18.0,5.61751327262e+14,425,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,500.0,-203.0,-1e+200,411042638.396,23066744.1598,406547980.29,471708064.028,366136363.645,387306868.244,448485541.712,19.0,5.32074686134e+14,426,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,600.0,-203.0,-1e+200,412732899.26,17372786.9571,414363993.507,453242470.462,385664501.773,390828635.959,434099954.89,20.0,3.01813726658e+14,427,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,700.0,-203.0,-1e+200,423230084.376,24497799.1558,424698826.418,480181123.848,386262083.072,389968978.628,461981180.033,20.0,6.00142163477e+14,428,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,800.0,-203.0,-1e+200,430668643.463,26242899.1237,428350519.387,487241666.549,374750043.749,402502305.866,478127316.35,20.0,6.88689754416e+14,429,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,900.0,-203.0,-1e+200,436972303.813,25841140.8289,437877868.778,484439445.328,377793664.361,400478421.656,475415451.537,20.0,6.67764559338e+14,430,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,1000.0,-203.0,-1e+200,432401061.544,20756237.0823,429007780.205,478508511.385,404530660.863,405128541.452,466916832.839,20.0,4.30821377818e+14,431,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,1100.0,-203.0,-1e+200,449750722.133,23875196.9462,453237202.297,511653596.675,405161033.545,417661540.876,481112982.232,20.0,5.7002502922e+14,432,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-380.0,-200.0,1200.0,-203.0,-1e+200,433122683.609,25620089.0343,437670301.141,477139877.292,370465071.529,399155579.167,463559037.348,20.0,6.56388962126e+14,433,0.0197044334975,4.47139067829e-05,9.47328533535e-09,0.05,0.0453846153846
203.0,-203.0,-380.0,-200.0,1218.0,-203.0,-1e+200,443004800.83,24479587.5444,442708672.551,485078122.256,383604963.471,409576132.976,476409252.729,20.0,5.99250206343e+14,434,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-360.0,-200.0,0.0,-203.0,-1e+200,302243571.181,21246434.1554,300483598.684,341775891.937,261723977.842,270691330.779,335622744.747,20.0,4.5141096432e+14,436,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-380.0,-200.0,1300.0,-203.0,-1e+200,453476052.94,24378191.8275,453780718.791,493343901.577,408967178.371,416469275.986,492868941.15,20.0,5.94296236778e+14,435,0.0197044334975,3.10723759e-05,9.47328533535e-09,0.05,0.0315384615385
203.0,-203.0,-360.0,-200.0,100.0,-203.0,-1e+200,340873792.286,23433850.1804,337358294.032,396499496.121,307799211.094,313325784.179,373959774.509,18.0,5.49145334277e+14,437,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,200.0,-203.0,-1e+200,372114444.537,20713788.2309,363546615.051,404455371.229,334162943.25,349373926.552,403235081.663,18.0,4.29061022873e+14,438,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,300.0,-203.0,-1e+200,392083477.698,23124237.8877,389094400.512,442619141.773,346147659.657,366590357.372,436155873.381,18.0,5.34730377886e+14,439,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,400.0,-203.0,-1e+200,403770291.04,23575077.8469,405548028.953,443680408.444,354409226.612,370976472.079,435167730.078,16.0,5.55784295489e+14,440,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,500.0,-203.0,-1e+200,409669264.075,20667035.2698,409283563.024,449736023.577,370610553.642,379939843.467,443645381.987,19.0,4.27126346842e+14,441,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,600.0,-203.0,-1e+200,410478931.66,29056032.6346,412944688.751,449085321.922,351201148.448,360032396.851,445813449.901,18.0,8.44253032461e+14,442,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,700.0,-203.0,-1e+200,418457041.593,21188332.6347,414217081.08,464672673.505,386003355.744,393928760.652,460011393.889,19.0,4.4894543984e+14,443,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,800.0,-203.0,-1e+200,415692900.259,20802488.0358,411058169.016,468024725.616,378244263.604,390474562.898,444010937.486,20.0,4.32743508478e+14,444,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,900.0,-203.0,-1e+200,427026055.597,26406594.7899,433560835.918,474788061.208,383251347.816,384460786.382,464419474.753,20.0,6.97308248396e+14,445,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,1000.0,-203.0,-1e+200,429344413.292,23225576.9279,434640738.231,471268431.016,380382437.429,391965618.588,461322989.911,19.0,5.39427423635e+14,446,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,1100.0,-203.0,-1e+200,422948572.801,21494162.9818,420494608.405,463759890.05,382987062.103,394213995.981,459648688.761,20.0,4.61999042288e+14,447,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-360.0,-200.0,1200.0,-203.0,-1e+200,421853826.481,20583030.4725,424410322.166,467414002.76,384880480.535,395896459.234,456871682.05,20.0,4.23661143434e+14,448,0.0197044334975,4.47139067829e-05,9.47328533535e-09,0.05,0.0453846153846
203.0,-203.0,-340.0,-200.0,0.0,-203.0,-1e+200,302506704.856,15993989.8438,307908903.07,328397023.341,267286970.309,279548942.29,323007466.467,20.0,2.55807711124e+14,451,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-360.0,-200.0,1218.0,-203.0,-1e+200,433195331.521,31627796.4315,439002745.825,486965835.945,385690977.952,388554166.982,479615450.215,20.0,1.00031750712e+15,449,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-360.0,-200.0,1300.0,-203.0,-1e+200,443909482.017,24782482.3764,438818420.564,499472806.945,408357805.036,413160189.942,488847907.747,20.0,6.14171432737e+14,450,0.0197044334975,3.10723759e-05,9.47328533535e-09,0.05,0.0315384615385
203.0,-203.0,-340.0,-200.0,100.0,-203.0,-1e+200,336890186.285,20961521.7591,335519647.903,380933939.551,304049664.824,306545475.929,376215785.708,19.0,4.39385394459e+14,452,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,200.0,-203.0,-1e+200,369526930.656,19557619.8068,367578129.648,419023428.673,339116700.178,342371485.761,394645121.489,18.0,3.82500492507e+14,453,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,300.0,-203.0,-1e+200,384827420.968,32777070.2019,382721690.058,432983082.934,328089695.226,333411796.323,432877720.795,17.0,1.07433633102e+15,454,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,400.0,-203.0,-1e+200,396540843.081,24844690.3582,392695579.487,440134293.471,358566136.568,363822557.428,433985219.781,16.0,6.17258638994e+14,455,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,500.0,-203.0,-1e+200,399350595.914,19600294.5624,394668489.027,440547734.565,363671588.055,368214963.048,428814937.366,19.0,3.84171546934e+14,456,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,600.0,-203.0,-1e+200,407315559.318,23516377.2444,416741585.535,455887132.007,371731764.349,372600830.697,433182297.965,19.0,5.53019998699e+14,457,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,800.0,-203.0,-1e+200,409293826.938,20969259.1889,406858743.422,460035659.258,379432764.532,379660193.762,449752765.292,20.0,4.3970983093e+14,459,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,700.0,-203.0,-1e+200,409873493.793,19262028.8494,417915092.995,445455609.137,372353937.44,379199650.748,436079342.713,19.0,3.71025755394e+14,458,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,900.0,-203.0,-1e+200,418954426.089,30457704.5522,425930581.439,461471612.431,365069834.535,371520503.973,457042665.752,20.0,9.27671766587e+14,460,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,1000.0,-203.0,-1e+200,413895624.015,23794217.399,410108191.907,461642737.112,379897178.636,384812551.508,449603553.213,18.0,5.66164781632e+14,461,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,1100.0,-203.0,-1e+200,415509117.447,22606824.9333,415707759.098,453099104.136,370604727.582,376986647.755,442713586.279,20.0,5.11068533564e+14,462,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-340.0,-200.0,1200.0,-203.0,-1e+200,423257584.113,28755085.2315,416016647.222,477919372.339,374803418.933,390393652.942,466975466.642,20.0,8.2685492667e+14,463,0.0197044334975,4.47139067829e-05,9.47328533535e-09,0.05,0.0453846153846
203.0,-203.0,-340.0,-200.0,1218.0,-203.0,-1e+200,417699981.954,32848520.7682,419700050.254,473512505.447,354277425.551,371500446.306,461235564.251,20.0,1.07902531666e+15,464,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-320.0,-200.0,0.0,-203.0,-1e+200,299471168.712,18760564.6133,298312891.869,336262748.571,263581112.012,274255795.714,331316908.497,20.0,3.5195878461e+14,466,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-340.0,-200.0,1300.0,-203.0,-1e+200,433009161.876,25258269.8941,428730143.781,489225188.869,385001420.688,403214710.823,466340374.51,20.0,6.37980198043e+14,465,0.0197044334975,3.10723759e-05,9.47328533535e-09,0.05,0.0315384615385
203.0,-203.0,-320.0,-200.0,100.0,-203.0,-1e+200,339784636.971,18268267.6461,339180790.872,362111880.018,303314358.364,308246499.858,361225205.529,18.0,3.3372960279e+14,467,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,200.0,-203.0,-1e+200,367474530.903,19583055.6103,369753467.911,402061926.489,332867525.92,340791566.002,401382066.571,13.0,3.83496067037e+14,468,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,300.0,-203.0,-1e+200,377107518.932,14579538.0449,373631030.799,398476661.588,351954692.106,354948857.048,398001395.764,16.0,2.12562929602e+14,469,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,400.0,-203.0,-1e+200,381686217.2,27638947.3534,384077233.773,433736355.631,332666730.163,343233427.455,424712141.741,18.0,7.63911410805e+14,470,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,500.0,-203.0,-1e+200,396042296.095,27529736.8508,389732848.287,455631239.523,352670412.278,366245001.312,435330203.626,19.0,7.57886411076e+14,471,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,600.0,-203.0,-1e+200,388976279.017,17281496.4143,384708408.944,431356250.285,363792771.029,365575031.675,416752594.324,18.0,2.98650118317e+14,472,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,700.0,-203.0,-1e+200,399729401.56,31033962.2303,390130468.02,468582690.037,356261171.465,362414073.1,453593233.245,20.0,9.63106811712e+14,473,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,800.0,-203.0,-1e+200,397884351.85,26136308.6648,398636962.685,464760681.717,352331125.972,363862052.953,436438267.663,19.0,6.83106630619e+14,474,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,900.0,-203.0,-1e+200,398613097.855,28436366.7864,393571807.941,453213550.855,360041455.425,363047343.816,442089556.746,20.0,8.08626956012e+14,475,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,1000.0,-203.0,-1e+200,400532307.147,22947362.3193,404921761.724,438435151.204,368080216.794,370851113.621,436627556.692,20.0,5.26581437412e+14,476,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,1100.0,-203.0,-1e+200,410507137.556,29206093.7623,399650901.295,471362100.037,382228629.591,383056481.734,466960926.685,19.0,8.52995912854e+14,477,0.0197044334975,7.57862826828e-05,9.47328533535e-09,0.05,0.0769230769231
203.0,-203.0,-320.0,-200.0,1200.0,-203.0,-1e+200,405987363.214,19941780.0681,405484949.041,444130459.784,373055788.196,376826813.388,432570091.932,20.0,3.97674592286e+14,478,0.0197044334975,4.47139067829e-05,9.47328533535e-09,0.05,0.0453846153846
203.0,-203.0,-320.0,-200.0,1218.0,-203.0,-1e+200,426144323.077,28663504.9195,429582385.421,472583259.651,374441005.08,376431424.833,466863265.733,20.0,8.21596514273e+14,479,0.0197044334975,3.78931413414e-05,9.47328533535e-09,0.05,0.0384615384615
203.0,-203.0,-300.0,-200.0,0.0,-203.0,-1e+200,299896436.626,19058939.4705,297062795.755,334811467.55,274382633.265,275799941.84,334633668.119,20.0,3.6324317374e+14,481,0.0197044334975,2.84198560061e-05,9.47328533535e-09,0.0375,0.0384615384615
203.0,-203.0,-320.0,-200.0,1300.0,-203.0,-1e+200,403419926.04,20081295.6939,397812569.848,435534315.447,368792717.56,373237455.284,434720831.395,20.0,4.03258436747e+14,480,0.0197044334975,3.10723759e-05,9.47328533535e-09,0.05,0.0315384615385
203.0,-203.0,-300.0,-200.0,100.0,-203.0,-1e+200,343182665.361,21659836.8675,343771796.933,384964937.843,309714573.716,315862730.407,371636303.865,20.0,4.69148533128e+14,482,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,200.0,-203.0,-1e+200,347323112.72,18691627.7235,343675723.339,379907215.806,319869306.508,325226184.226,375418898.051,10.0,3.49376946956e+14,483,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,300.0,-203.0,-1e+200,376447589.664,18365106.5635,375905200.784,407037921.256,343641816.331,348485449.704,401821247.796,14.0,3.37277139089e+14,484,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,400.0,-203.0,-1e+200,378493696.38,24890558.9968,372295144.567,416167607.827,338446951.229,345529767.549,415187466.154,14.0,6.19539927172e+14,485,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,500.0,-203.0,-1e+200,377419580.055,21558152.2943,371402574.595,424924412.116,351005286.902,351280263.969,413296860.266,12.0,4.64753930343e+14,486,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,700.0,-203.0,-1e+200,381897388.803,20951824.5947,384830644.297,419441069.196,349565307.387,356095933.78,415835431.567,19.0,4.38978953848e+14,488,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,600.0,-203.0,-1e+200,387325467.284,24314933.3192,381739962.738,440500792.25,355841611.05,358120917.953,419186649.365,18.0,5.91215982317e+14,487,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,800.0,-203.0,-1e+200,389916382.895,23760221.9503,387532131.806,446233928.388,345953554.933,363383111.02,428276589.684,19.0,5.64548147127e+14,489,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
203.0,-203.0,-300.0,-200.0,900.0,-203.0,-1e+200,378374736.717,24566826.8792,377062814.364,432944028.058,323653615.042,344263072.077,415014661.576,20.0,6.03528982915e+14,490,0.0197044334975,5.68397120121e-05,9.47328533535e-09,0.0375,0.0769230769231
