SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,208196757.53,1193151.67922,208138614.583,210042766.391,206089721.845,206398418.723,209939255.73,20.0,1.42361092962e+12,235,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,206091137.639,1689274.81454,206361128.831,208128439.848,202400475.273,203243591.356,208103511.557,20.0,2.85364939904e+12,236,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,205191775.331,1429145.87534,205245952.779,208367908.861,202554201.587,202878454.949,207141293.832,20.0,2.042457933e+12,237,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,203357219.355,2154782.25655,203181528.01,208337009.475,199459595.089,199978449.906,207039367.384,20.0,4.64308657314e+12,238,0.0357142857143,0.059,5.54511278195e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,202373573.03,1456377.3449,202540183.273,205477150.184,199791801.065,200187544.466,204108858.758,20.0,2.12103497073e+12,239,0.0357142857143,0.05,4.6992481203e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,201578757.824,1565777.1738,201441907.949,205417923.219,199097548.69,199459634.802,204340092.927,20.0,2.451658158e+12,240,0.0357142857143,0.041,3.85338345865e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,300.0,-203.0,-1e+200,208203796.537,1640657.11626,208057008.746,211323704.58,205797537.817,206151056.24,211190167.734,20.0,2.69175577314e+12,241,0.0357142857143,0.05,4.6992481203e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,206004369.15,1424549.8546,205755696.989,208955830.879,203643961.55,204061855.19,208295720.899,20.0,2.02934228823e+12,242,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,203628980.144,1752090.04876,203281581.096,208310105.174,201554449.271,201640114.966,206365398.04,20.0,3.06981953897e+12,243,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,201059084.344,1311386.52183,200881685.866,202852728.249,197866361.517,199400450.311,202743307.704,20.0,1.71973460964e+12,244,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,199903794.973,1794972.11555,199817016.957,203012577.122,195596779.042,197703485.311,202370002.699,20.0,3.22192489561e+12,245,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,198044095.997,1195164.79269,197850965.476,200109656.733,195965010.238,196309042.681,199901270.371,20.0,1.42841888169e+12,246,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,195539729.641,1493890.03552,195737716.402,197886960.014,192422609.466,193042581.113,197699110.342,20.0,2.23170743824e+12,247,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,193542174.214,1552145.59302,193443593.962,196640273.871,191437394.935,191690560.456,196375133.287,20.0,2.40915594192e+12,248,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,193080679.586,1717819.8269,193105231.447,196800065.722,190537602.874,190789456.14,196056823.386,20.0,2.95090495767e+12,249,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,191217643.147,1453611.65998,191147728.186,194735483.455,188996267.348,189089880.421,193577733.647,20.0,2.11298685802e+12,250,0.0357142857143,0.059,5.54511278195e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,190928334.739,1576076.3942,190641828.715,194647240.68,188507945.264,188598489.055,193062041.586,20.0,2.48401680035e+12,251,0.0357142857143,0.05,4.6992481203e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,189818048.427,1701476.60112,190533970.896,191830150.915,185370353.966,187607390.394,191732006.275,20.0,2.89502262417e+12,252,0.0357142857143,0.041,3.85338345865e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,300.0,-203.0,-1e+200,195235266.919,1477673.74231,195201663.931,198105385.127,192998382.267,193051720.672,197669286.952,20.0,2.18351968872e+12,253,0.0535714285714,0.05,7.04887218045e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,193086896.143,1158586.56258,193134701.798,195436388.889,191463032.304,191550475.624,195204393.202,20.0,1.342322823e+12,254,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,190924687.428,1289643.9143,191437323.985,192975725.044,188705752.149,189014119.584,192681482.756,20.0,1.66318142568e+12,255,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,188903315.176,1710136.75741,188738949.51,193429649.899,186134391.06,186796836.443,191422491.163,20.0,2.92456772904e+12,256,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,187441747.955,1679311.14468,186967956.927,190492499.441,184353316.107,185250020.694,190293361.396,20.0,2.82008592066e+12,257,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,185454468.509,1876217.71728,185379330.12,188631899.578,182062358.314,182502247.714,188362213.339,20.0,3.52019292264e+12,258,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,183325110.872,1373835.49425,183336973.036,186159763.316,181246716.001,181550056.868,185421053.125,20.0,1.88742396526e+12,259,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,182595074.705,1452122.98554,182700295.518,186336041.583,180511144.74,180574446.52,184292543.324,20.0,2.10866116514e+12,260,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,180794403.157,1352877.60108,180814430.266,183380511.285,178308969.112,178847724.933,182541470.593,20.0,1.8302778035e+12,261,0.0535714285714,0.1,0.000140977443609,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,178437560.962,1362462.99559,178322892.449,180453163.494,175949121.942,176019094.27,180433962.856,20.0,1.85630541435e+12,262,0.0535714285714,0.059,8.31766917293e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,178491389.883,1246059.04708,178569075.345,181214925.999,176598928.127,176634825.832,180462206.092,20.0,1.55266314881e+12,263,0.0535714285714,0.05,7.04887218045e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,177081112.551,1728533.98886,176923031.112,180770264.153,174001145.592,174730573.362,179300832.922,20.0,2.98782975065e+12,264,0.0535714285714,0.041,5.78007518797e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,300.0,-203.0,-1e+200,171609162.883,1073509.21161,171479143.398,173851261.538,169414587.238,169614835.016,173020085.993,20.0,1.1524220274e+12,265,0.0714285714286,0.05,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,400.0,-203.0,-1e+200,168778855.71,1168117.24905,169069429.607,170552210.765,166864182.483,166984034.563,170351295.679,20.0,1.36449790753e+12,266,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,500.0,-203.0,-1e+200,166402714.689,1404687.77694,166680652.339,168367446.169,163945945.711,163965687.339,168316485.549,20.0,1.9731477507e+12,267,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,600.0,-203.0,-1e+200,164339033.375,1117662.77494,164036022.324,166463249.839,162204716.546,162780090.113,165881494.459,20.0,1.2491700785e+12,268,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,700.0,-203.0,-1e+200,162508274.323,1660731.43391,162205639.081,165265285.138,159904631.207,160213510.595,165120920.536,20.0,2.75802889558e+12,269,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,800.0,-203.0,-1e+200,160892628.227,1246961.54671,160817245.888,162732931.803,158359260.984,158749707.097,162290211.936,20.0,1.55491309896e+12,270,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,900.0,-203.0,-1e+200,158975843.55,1270104.76889,158945828.83,161451273.717,156517376.33,156955560.741,161174345.303,20.0,1.61316612397e+12,271,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,1000.0,-203.0,-1e+200,157400959.023,1363348.34088,157432613.101,159543925.295,154847299.271,155009587.571,159151361.984,20.0,1.85871869859e+12,272,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,1100.0,-203.0,-1e+200,155250027.336,1334398.88293,155141575.917,158409029.534,153029463.076,153351539.38,157441327.569,20.0,1.78062037876e+12,273,0.0714285714286,0.1,0.000187969924812,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,1200.0,-203.0,-1e+200,154606743.925,1294818.26394,154824563.215,156589979.914,152100437.56,152400938.037,156297838.944,20.0,1.67655433662e+12,274,0.0714285714286,0.059,0.000110902255639,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,1218.0,-203.0,-1e+200,153185278.9,998226.817015,153030996.123,155274067.389,151611968.901,151715126.82,154782712.502,20.0,996456778207.0,275,0.0714285714286,0.05,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-140.0,-195.0,1300.0,-203.0,-1e+200,152311765.147,1521113.41614,152162751.237,155586259.444,150186757.856,150360712.168,154793270.824,20.0,2.31378602476e+12,276,0.0714285714286,0.041,7.70676691729e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,300.0,-203.0,-1e+200,146073406.685,1074792.47111,146051825.767,147839885.447,144327599.526,144726276.485,147813859.781,20.0,1.15517885595e+12,277,0.0357142857143,0.05,4.6992481203e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,400.0,-203.0,-1e+200,144707292.046,1046066.55446,144779868.422,146505856.992,142969822.679,143463540.885,146419903.765,20.0,1.09425523637e+12,278,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,500.0,-203.0,-1e+200,142224290.152,1084930.11487,142020846.943,144083077.229,140020372.447,140943409.076,143906569.813,20.0,1.17707335415e+12,279,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,600.0,-203.0,-1e+200,140361098.902,913228.184314,140497287.1,142083332.763,138677423.003,138916843.929,141548337.877,20.0,833985716625.0,280,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,700.0,-203.0,-1e+200,138014687.0,1127301.74717,138127460.329,139708009.57,136017271.854,136119837.421,139635694.14,20.0,1.27080922916e+12,281,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,800.0,-203.0,-1e+200,136415080.4,854530.515256,136191904.435,138545282.065,135407938.597,135520850.071,137727576.972,20.0,730222401503.0,282,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,900.0,-203.0,-1e+200,134653045.673,1063648.78613,134519565.32,136751791.377,132653650.461,133081351.07,136487890.986,20.0,1.13134874024e+12,283,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,1000.0,-203.0,-1e+200,133166070.094,1225940.79126,132704275.311,135407134.273,131752276.661,131832818.516,134958607.197,20.0,1.50293082367e+12,284,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,1100.0,-203.0,-1e+200,131418771.177,1081840.74374,131215628.161,134037716.16,129630788.366,129835714.265,132816339.603,20.0,1.17037939483e+12,285,0.0357142857143,0.1,9.3984962406e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,1200.0,-203.0,-1e+200,129738755.427,1118851.23826,129756908.592,131765071.027,127321567.591,128180343.477,131548767.181,20.0,1.25182809336e+12,286,0.0357142857143,0.059,5.54511278195e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-120.0,-195.0,1218.0,-203.0,-1e+200,129490245.94,1373694.22764,128937333.431,132125344.439,127265846.57,127996817.53,131793299.833,20.0,1.88703583104e+12,287,0.0357142857143,0.05,4.6992481203e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,288008304.67,1790456.57487,287941142.465,291362993.65,284939082.063,285400386.952,291037619.667,20.0,3.2057347465e+12,289,0.0357142857143,0.05,0.000140977443609,3.75939849624e-08,0.0789473684211
203.0,-203.0,-120.0,-195.0,1300.0,-203.0,-1e+200,127638746.983,982390.16462,127442652.864,129671771.975,125870158.552,126500162.914,129379053.111,20.0,965090435543.0,288,0.0357142857143,0.041,3.85338345865e-05,3.75939849624e-08,0.0263157894737
203.0,-203.0,-400.0,-190.0,400.0,-203.0,-1e+200,294706500.264,2148733.65951,294519625.863,298323599.843,291013420.332,292025581.973,298151927.419,20.0,4.61705633951e+12,290,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,296864058.782,1565646.53143,296359639.105,300594507.667,294710835.194,295196577.323,299994232.232,20.0,2.45124906139e+12,291,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,300426732.196,1930853.36957,299964270.972,304076165.825,297772833.106,298384769.393,303801849.465,20.0,3.72819473479e+12,292,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,302782315.812,1709414.58524,302959550.975,305644030.902,299766220.851,300359192.011,305328941.366,20.0,2.92209822424e+12,293,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,303752274.219,1930579.43227,304026581.049,306816209.938,300413745.447,300685493.987,306544652.838,20.0,3.72713694432e+12,294,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,305798366.482,2074282.42426,305629839.337,309791503.517,302837526.322,302986084.913,308644381.202,20.0,4.30264757559e+12,295,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,307393243.312,1407907.26217,307312005.547,309412487.566,304986854.1,305195728.561,309272861.04,20.0,1.98220285887e+12,296,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,308001950.843,2047888.65711,308009378.817,310804094.102,304242211.095,305081026.725,310649829.507,20.0,4.19384795193e+12,297,0.0357142857143,0.1,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,309599834.919,1782353.32767,309096820.761,314718743.684,307235649.474,307676298.071,312736224.272,20.0,3.17678338466e+12,298,0.0357142857143,0.059,0.000166353383459,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,309704368.397,1543793.94492,309617229.653,313119062.68,307508312.678,307608195.888,312475771.72,20.0,2.38329974437e+12,299,0.0357142857143,0.05,0.000140977443609,3.75939849624e-08,0.0789473684211
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,311102149.061,1991851.5502,311243178.875,316207426.327,307916219.262,308568036.933,313549516.557,20.0,3.96747259804e+12,300,0.0357142857143,0.041,0.000115601503759,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,287178217.754,1814654.15713,287407492.754,290882424.97,284237382.874,284688325.765,290528796.0,20.0,3.29296971e+12,301,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,400.0,-203.0,-1e+200,292682811.042,1269111.63246,292658126.234,294866144.135,290717677.691,291043980.181,294798441.622,20.0,1.61064433566e+12,302,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,295420079.523,2297316.90165,295412387.084,301083044.907,292661578.04,292668343.908,298851174.868,20.0,5.27766494661e+12,303,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,298226936.774,1718457.30296,298139286.984,301645717.919,295409636.919,296026179.164,300735731.318,20.0,2.95309550209e+12,304,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,299622480.709,1588459.30629,300054713.123,302051488.441,296529003.826,297461421.102,301810962.716,20.0,2.52320296772e+12,305,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,301523410.456,1436559.75275,301439990.15,303964620.764,298278767.093,299426732.457,303643881.934,20.0,2.06370392322e+12,306,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,302325645.932,2149203.53793,302534009.961,305772648.883,298073845.05,298100203.411,305590914.227,20.0,4.61907584746e+12,307,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,303542448.878,1902969.7742,303333054.067,307137957.645,299592586.417,300938488.543,306592914.633,20.0,3.62129396153e+12,308,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,305517359.16,2356542.44169,304904131.471,312168851.569,302614865.139,302969424.581,309664918.428,20.0,5.5532922795e+12,309,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,306374980.994,2217524.02187,306379270.635,309832654.619,301778313.865,302897915.123,308987760.134,20.0,4.91741278758e+12,310,0.0714285714286,0.059,0.000332706766917,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,306949411.976,1728181.75826,307053166.576,310577633.922,303989124.203,304355690.213,309599930.392,20.0,2.98661218957e+12,311,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,307006245.316,1780212.28236,307394107.976,309697627.168,302498577.719,304580669.116,308682654.698,20.0,3.16915577028e+12,312,0.0714285714286,0.041,0.000231203007519,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,286063112.355,1899813.7764,285862989.841,289202329.324,283275361.374,283288659.937,288942799.761,20.0,3.60929238499e+12,313,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,290337005.22,1935194.51704,290169619.298,293870141.85,287107096.719,288241684.941,293685578.261,20.0,3.74497781878e+12,314,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,292827559.638,1917166.13109,292815543.17,296746253.011,289492265.077,290293487.91,295669662.376,20.0,3.67552597418e+12,315,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,294919589.136,1929977.03499,294684359.908,297655345.647,291030392.396,292647434.017,297619703.488,20.0,3.7248113556e+12,316,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,296332761.139,1432652.46146,296399874.515,299291951.37,293472619.251,294613846.591,298389853.847,20.0,2.05249307533e+12,317,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,297818030.636,2194882.22821,297259127.161,303548669.883,294434506.766,294777281.933,300471115.283,20.0,4.8175079957e+12,318,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,298897953.163,2030593.30364,298677753.939,303468639.014,294401704.137,294930638.39,301843438.542,20.0,4.1233091648e+12,319,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,299566339.042,1779312.45573,299161353.104,304126337.843,297261825.385,297498142.01,301827091.954,20.0,3.1659528151e+12,320,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,300944367.624,1912762.39757,300967769.289,304399948.951,297904451.612,297939428.904,303686199.488,20.0,3.65865998955e+12,321,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,301346453.884,1610250.96004,301462889.403,304779145.652,298957959.849,299003908.145,304253301.34,20.0,2.5929081543e+12,322,0.0714285714286,0.059,0.000332706766917,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,301982172.694,1756733.30167,301703680.058,304996725.681,299966023.344,299999892.308,304990663.324,20.0,3.08611189321e+12,323,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,302849853.206,1749059.20808,302949771.82,306429483.719,299429950.886,299446947.693,305156066.765,20.0,3.05920811337e+12,324,0.0714285714286,0.041,0.000231203007519,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,284494005.397,2033281.0318,284958468.691,288445495.3,280259582.263,281748616.642,286848586.996,20.0,4.13423175429e+12,325,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,287872783.812,2089588.9873,287670816.667,292356925.033,284241496.336,284989192.098,291707657.544,20.0,4.36638213584e+12,326,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,290065491.153,1621438.4237,289953981.522,292962796.769,287245587.902,287570426.12,292698338.153,20.0,2.62906256186e+12,327,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,292044433.387,1762183.49698,291682429.858,295511343.213,289624894.891,289699438.336,295456183.93,20.0,3.10529067703e+12,328,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,293205427.122,1782676.15768,292794178.753,296024471.439,290686544.604,290705478.389,295995366.456,20.0,3.17793428315e+12,329,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,293728058.822,1935661.12708,293358141.092,298745941.445,291454588.409,291470450.717,296220000.131,20.0,3.74678399889e+12,330,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,294507248.957,1570857.50163,294317235.84,297860280.04,291043751.414,292658584.779,297395944.618,20.0,2.46759329043e+12,331,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,295259027.873,1695645.14688,294861374.946,299635947.857,292409580.773,293330433.375,297790036.522,20.0,2.87521246413e+12,332,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,297085200.002,1651615.7311,296941092.574,300937421.12,294303217.573,294630596.789,299383015.983,20.0,2.72783452321e+12,333,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,297199436.632,1607732.52752,297196850.555,299680975.905,294501305.502,295016779.647,299672991.279,20.0,2.58480388004e+12,334,0.0714285714286,0.059,0.000332706766917,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,297149246.455,1307343.58305,297101678.659,299776687.647,293993982.859,294900765.404,299519904.717,20.0,1.70914724413e+12,335,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,297508979.921,1862051.03984,297239525.292,300738762.502,293290410.076,295140454.769,300136649.116,20.0,3.46723407496e+12,336,0.0714285714286,0.041,0.000231203007519,3.75939849624e-08,0.0789473684211
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,282228609.956,2325500.76184,282402259.628,286165185.364,277516442.637,278362842.532,285560144.433,20.0,5.40795379334e+12,337,0.0714285714286,0.05,0.000281954887218,3.75939849624e-08,0.0789473684211
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,285322852.474,1705129.39423,285527809.957,287896364.723,280727199.907,282633090.829,287469427.256,20.0,2.90746625107e+12,338,0.0714285714286,0.1,0.000563909774436,3.75939849624e-08,0.0789473684211
