SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity,prefix,ProbabilityWeight,PointProbability,ProbabilityWeight-Charger_capacity
203.0,-203.0,-230.0,-203.0,1300.0,-203.0,-1e+200,262188451.434,1783833.87653,262519318.559,266137851.827,259252875.613,259567258.479,264544678.186,20.0,3.18206329905e+12,0.025,0.0315384615385,195,5.82607048124e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,100.0,-203.0,-1e+200,259738759.039,2036151.29794,259156245.398,262622897.976,255225230.34,256903679.128,262578836.183,19.0,4.14591210809e+12,0.025,0.0769230769231,197,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,200.0,-203.0,-1e+200,260860688.366,2060574.54268,260701394.626,265469771.776,257232290.096,258543515.492,264415501.675,17.0,4.24596744596e+12,0.025,0.0769230769231,198,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,300.0,-203.0,-1e+200,260646582.407,1782803.34045,260417478.253,263890883.665,257801731.527,258251656.991,263264815.283,16.0,3.17838775071e+12,0.025,0.0769230769231,199,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,400.0,-203.0,-1e+200,260011383.442,2190904.79092,259775522.195,264303329.992,256915323.812,257214692.434,264220877.913,16.0,4.80006380286e+12,0.025,0.0769230769231,200,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,500.0,-203.0,-1e+200,259223694.522,1485705.5418,259435597.539,262115714.106,255645524.184,256226510.001,260788290.015,20.0,2.20732095693e+12,0.025,0.0769230769231,201,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,600.0,-203.0,-1e+200,259043537.36,1808402.34754,258839712.239,262677576.662,255241429.82,256297581.229,261822860.141,20.0,3.27031905058e+12,0.025,0.0769230769231,202,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,700.0,-203.0,-1e+200,259095090.215,2244760.87785,259449315.533,262583800.65,254159147.808,255793932.629,261658250.7,18.0,5.03895139872e+12,0.025,0.0769230769231,203,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,800.0,-203.0,-1e+200,257794654.501,1990780.65313,257593329.561,262450878.71,254233876.179,255289619.129,260591611.415,20.0,3.96320760887e+12,0.025,0.0769230769231,204,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,900.0,-203.0,-1e+200,257981643.388,1943024.98969,257915308.374,261150933.98,254871987.649,255231648.084,261059771.4,20.0,3.77534611055e+12,0.025,0.0769230769231,205,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,1000.0,-203.0,-1e+200,255760796.699,1930913.32374,255631439.048,259447254.457,253036045.305,253142571.826,259107119.064,18.0,3.7284262638e+12,0.025,0.0769230769231,206,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,1100.0,-203.0,-1e+200,254124847.999,1941631.80432,253790234.117,257795503.762,250203657.954,251668066.748,256753901.055,20.0,3.76993406353e+12,0.025,0.0769230769231,207,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,1200.0,-203.0,-1e+200,252212365.472,2007326.06842,252261958.724,255621617.293,248861240.368,249196458.819,255402646.767,20.0,4.02935794498e+12,0.025,0.0453846153846,208,8.38385752179e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,1218.0,-203.0,-1e+200,251707810.74,2058553.08412,252103436.016,255347629.853,248340115.088,248520748.14,254569060.269,20.0,4.23764080013e+12,0.025,0.0384615384615,209,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,0.0,-203.0,-1e+200,256113809.964,1628191.05546,255554411.344,259813399.975,254093665.572,254128193.993,258598102.108,20.0,2.65100611307e+12,0.02125,0.0384615384615,211,6.03921940129e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-220.0,-203.0,1300.0,-203.0,-1e+200,251512678.743,2337988.20644,251125842.985,256324642.704,248600689.064,248675636.308,255444079.743,19.0,5.46618885346e+12,0.025,0.0315384615385,210,5.82607048124e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,100.0,-203.0,-1e+200,257695740.899,2085664.97514,257401087.427,261087703.905,254387103.413,254826754.459,260808373.911,20.0,4.34999838853e+12,0.02125,0.0769230769231,212,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,200.0,-203.0,-1e+200,256991344.975,2068179.14416,256959632.668,261772254.422,252363033.27,254390704.167,259878489.815,20.0,4.27736497234e+12,0.02125,0.0769230769231,213,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,300.0,-203.0,-1e+200,256130784.446,1596831.50427,256185326.294,259008275.379,253678431.446,254056946.617,258930350.703,20.0,2.54987085302e+12,0.02125,0.0769230769231,214,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,400.0,-203.0,-1e+200,254851490.917,1769923.25954,254326530.553,258731666.74,252926155.489,252969683.905,257619151.056,19.0,3.13262834465e+12,0.02125,0.0769230769231,215,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,500.0,-203.0,-1e+200,253210083.198,2291279.93863,253207294.955,256684928.73,248518495.432,249690348.697,256490498.549,20.0,5.24996375719e+12,0.02125,0.0769230769231,216,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,600.0,-203.0,-1e+200,251679905.877,2039669.75601,251395449.706,254319080.546,247840648.944,248268239.35,254121015.521,20.0,4.16025271357e+12,0.02125,0.0769230769231,217,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,700.0,-203.0,-1e+200,248678920.588,1955626.04315,248291983.49,252356107.986,246221503.478,246390148.549,251545606.254,20.0,3.82447322066e+12,0.02125,0.0769230769231,218,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,800.0,-203.0,-1e+200,247280190.371,1777237.73257,247118051.817,249612211.59,243158621.169,244433912.916,249497562.405,20.0,3.15857395805e+12,0.02125,0.0769230769231,219,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,900.0,-203.0,-1e+200,245346467.023,2069605.25908,245436703.824,248208740.434,241424779.884,241807284.72,248130281.294,20.0,4.28326592839e+12,0.02125,0.0769230769231,220,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,1000.0,-203.0,-1e+200,243695267.658,2250947.56898,244152781.97,247920613.763,239390707.283,240008453.338,245934350.482,20.0,5.0667649583e+12,0.02125,0.0769230769231,221,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,1100.0,-203.0,-1e+200,242269543.299,2187947.3395,242174769.435,245622912.694,238880656.947,238883867.115,245483545.183,20.0,4.78711356041e+12,0.02125,0.0769230769231,222,1.20784388026e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,1218.0,-203.0,-1e+200,240167023.676,2330870.8606,239807751.536,244785409.823,236518425.376,236747568.908,244716135.603,20.0,5.43295896879e+12,0.02125,0.0384615384615,224,6.03921940129e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,1200.0,-203.0,-1e+200,240984222.765,1979811.34951,241168229.764,244851294.427,237102231.003,237920743.601,243679200.819,20.0,3.91965297964e+12,0.02125,0.0453846153846,223,7.12627889352e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,0.0,-203.0,-1e+200,256900475.776,1386358.48728,256837397.744,259387832.37,254447733.626,255248773.629,259083091.548,20.0,1.92198985526e+12,0.0125,0.0384615384615,226,3.55248200076e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-210.0,-203.0,1300.0,-203.0,-1e+200,238436042.379,1784881.51045,238201887.918,242881408.951,236160684.115,236351225.383,241974579.862,20.0,3.18580200636e+12,0.02125,0.0315384615385,225,4.95215990906e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,100.0,-203.0,-1e+200,253412773.647,1789446.8777,253330066.908,256963402.233,249712945.297,251238240.847,256086364.155,20.0,3.2021201281e+12,0.0125,0.0769230769231,227,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,200.0,-203.0,-1e+200,251580017.485,1989359.40297,251785343.594,254521330.331,248205618.044,248405040.708,254292722.879,20.0,3.95755083417e+12,0.0125,0.0769230769231,228,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,300.0,-203.0,-1e+200,247957775.303,1724309.04448,248799834.234,250528782.242,244383688.107,245719120.914,249942594.375,19.0,2.97324168089e+12,0.0125,0.0769230769231,229,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,400.0,-203.0,-1e+200,246534700.013,1834542.4022,246628052.9,249566102.838,243751278.729,243796111.808,249277274.096,20.0,3.36554582548e+12,0.0125,0.0769230769231,230,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,500.0,-203.0,-1e+200,244222875.502,2261530.13429,243966758.607,248976956.936,240949593.063,241294952.784,247369721.605,20.0,5.1145185483e+12,0.0125,0.0769230769231,231,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,600.0,-203.0,-1e+200,242665066.115,1909619.77261,242435683.123,246402810.864,238896285.722,239837037.958,245851882.267,20.0,3.64664767595e+12,0.0125,0.0769230769231,232,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,700.0,-203.0,-1e+200,240185753.115,1601842.31524,240072556.665,243880870.695,236713646.105,238205659.07,243002917.054,20.0,2.5658988029e+12,0.0125,0.0769230769231,233,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,800.0,-203.0,-1e+200,238422947.037,2275992.75911,237722673.292,242615030.789,235062145.861,235576696.982,242522379.151,20.0,5.18014303953e+12,0.0125,0.0769230769231,234,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,900.0,-203.0,-1e+200,235982637.961,2095818.14402,236051277.984,239097043.819,232319883.564,232906293.017,239064158.212,20.0,4.39245369279e+12,0.0125,0.0769230769231,235,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,1000.0,-203.0,-1e+200,235520367.818,2192959.22293,236077114.175,238754704.562,231752032.071,232389053.365,238533102.678,19.0,4.80907015342e+12,0.0125,0.0769230769231,236,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,1100.0,-203.0,-1e+200,233078422.699,2390180.38466,232425535.048,237151709.796,228918190.211,230056545.997,236836041.686,20.0,5.71296227121e+12,0.0125,0.0769230769231,237,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,1200.0,-203.0,-1e+200,231568173.239,1672646.66833,231424290.64,234502475.218,228161703.486,229443622.226,234165006.823,20.0,2.79774687709e+12,0.0125,0.0453846153846,238,4.19192876089e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,1218.0,-203.0,-1e+200,231056443.488,1977304.29312,230601034.821,235135625.043,226813351.973,228715622.519,234229864.052,20.0,3.90973226759e+12,0.0125,0.0384615384615,239,3.55248200076e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,0.0,-203.0,-1e+200,252958548.855,1525209.37566,252952603.243,255326265.437,249189327.923,250438553.754,254954690.929,20.0,2.32626363961e+12,0.01,0.0384615384615,241,2.84198560061e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-203.0,-203.0,1300.0,-203.0,-1e+200,229907878.744,1766878.76921,229546592.922,233406595.355,227101848.474,227484275.317,232544384.817,19.0,3.1218605851e+12,0.0125,0.0315384615385,240,2.91303524062e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,100.0,-203.0,-1e+200,249978346.338,1463160.03179,249671991.372,253473046.862,248324072.426,248469277.343,251978494.495,20.0,2.14083727862e+12,0.01,0.0769230769231,242,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,200.0,-203.0,-1e+200,246881824.854,2354950.34706,246941461.693,251520955.323,243067693.548,243263747.031,250236902.598,20.0,5.5457911371e+12,0.01,0.0769230769231,243,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,300.0,-203.0,-1e+200,245163146.905,1495018.13492,245417482.792,247546297.417,242313855.25,243131240.998,247144300.688,20.0,2.23507922373e+12,0.01,0.0769230769231,244,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,400.0,-203.0,-1e+200,242837950.365,1131351.30233,242699893.892,244825145.54,241032862.261,241407270.59,244730673.887,20.0,1.27995576927e+12,0.01,0.0769230769231,245,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,500.0,-203.0,-1e+200,241068504.931,2162837.44528,240584659.633,245779398.206,237533660.36,238563085.46,244684998.345,20.0,4.67786581469e+12,0.01,0.0769230769231,246,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,600.0,-203.0,-1e+200,238734948.081,2130186.96171,238367842.312,242331733.974,234818955.968,236283485.747,241732972.035,20.0,4.53769649184e+12,0.01,0.0769230769231,247,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,700.0,-203.0,-1e+200,236784700.394,1613126.15093,237039860.056,239519223.026,233292869.683,233812714.785,238934401.543,20.0,2.6021759788e+12,0.01,0.0769230769231,248,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,800.0,-203.0,-1e+200,235001378.875,1925456.71863,235017543.163,238424664.352,231985594.393,232026296.998,238062933.679,20.0,3.70738357531e+12,0.01,0.0769230769231,249,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,900.0,-203.0,-1e+200,233094949.074,1719286.36583,232923481.545,236527707.945,230007224.523,230728845.99,235511515.354,19.0,2.95594560773e+12,0.01,0.0769230769231,250,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,1000.0,-203.0,-1e+200,230779164.118,1855329.90634,230368890.992,235064473.836,227862860.318,228948824.893,233482038.535,20.0,3.44224906137e+12,0.01,0.0769230769231,251,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,1100.0,-203.0,-1e+200,229198329.157,1478001.16899,228960240.364,232111873.315,226675446.661,227379497.087,231193146.526,19.0,2.18448745553e+12,0.01,0.0769230769231,252,5.68397120121e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,1200.0,-203.0,-1e+200,227674178.516,1642369.49977,227601902.357,230277182.17,224259512.298,225288091.508,229642361.472,20.0,2.69737757378e+12,0.01,0.0453846153846,253,3.35354300872e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,0.0,-203.0,-1e+200,247173405.92,1772246.86196,247345541.293,250883555.476,243980759.106,244644492.209,250140518.829,20.0,3.14085893974e+12,0.0125,0.0384615384615,256,3.55248200076e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,1218.0,-203.0,-1e+200,227685793.23,2069779.0988,227416821.354,231364052.668,224362972.178,224663544.351,230930477.653,20.0,4.28398551784e+12,0.01,0.0384615384615,254,2.84198560061e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-200.0,-203.0,1300.0,-203.0,-1e+200,226491198.222,2039004.16223,226327411.984,230467047.996,222802290.431,224381535.043,229708145.281,20.0,4.15753797361e+12,0.01,0.0315384615385,255,2.3304281925e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,100.0,-203.0,-1e+200,243310435.812,1649061.21498,242935640.948,246848612.702,240831393.821,241406652.102,246616710.541,20.0,2.71940289075e+12,0.0125,0.0769230769231,257,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,200.0,-203.0,-1e+200,241161442.501,1728060.95611,241339772.747,244927203.769,238209085.031,238300708.516,243079086.138,20.0,2.98619466802e+12,0.0125,0.0769230769231,258,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,300.0,-203.0,-1e+200,238203125.813,2091093.61322,238451002.391,241809424.368,234319706.979,235322904.56,240959354.304,20.0,4.37267249925e+12,0.0125,0.0769230769231,259,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,400.0,-203.0,-1e+200,235986749.939,2159380.86546,235980431.341,239975202.437,232419611.114,233186245.614,239734480.16,20.0,4.6629257221e+12,0.0125,0.0769230769231,260,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,500.0,-203.0,-1e+200,233883653.56,1408789.31458,233923268.25,236864579.548,230523746.625,231863031.167,235647234.703,20.0,1.98468733286e+12,0.0125,0.0769230769231,261,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,600.0,-203.0,-1e+200,232188825.825,2059890.32869,231528985.856,236746508.064,229204696.312,229538287.203,235753929.943,19.0,4.24314816623e+12,0.0125,0.0769230769231,262,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,700.0,-203.0,-1e+200,230667929.55,1587608.25243,230088644.208,233710116.619,228446016.91,228907659.757,233580141.947,20.0,2.52049996318e+12,0.0125,0.0769230769231,263,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,800.0,-203.0,-1e+200,228577173.517,1782562.13835,228731886.798,231596593.222,225656104.07,225694161.918,231305115.64,20.0,3.17752777707e+12,0.0125,0.0769230769231,264,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,900.0,-203.0,-1e+200,226809793.103,1318138.22935,227168434.459,228770364.924,223225387.666,224908064.482,228348718.504,20.0,1.73748839166e+12,0.0125,0.0769230769231,265,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,1000.0,-203.0,-1e+200,225245341.069,1666441.14057,225266927.95,229016992.276,221037585.172,223433886.503,227003077.773,20.0,2.77702607499e+12,0.0125,0.0769230769231,266,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,1100.0,-203.0,-1e+200,223751909.915,1697047.82803,222922430.204,227643944.694,221487071.416,222032257.915,226727610.903,19.0,2.87997133061e+12,0.0125,0.0769230769231,267,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,1200.0,-203.0,-1e+200,221142152.252,1482659.38672,221089936.356,224475241.255,217340380.201,219510131.465,223346148.343,20.0,2.19827885704e+12,0.0125,0.0453846153846,268,4.19192876089e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,0.0,-203.0,-1e+200,240545030.922,1722305.45638,240441060.122,244009561.956,238080051.349,238180527.863,242549072.458,20.0,2.96633608506e+12,0.01875,0.0384615384615,271,5.32872300114e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,1218.0,-203.0,-1e+200,221218983.666,1570296.38654,221184989.311,224109070.421,219020409.449,219129806.387,223768830.879,20.0,2.46583074158e+12,0.0125,0.0384615384615,269,3.55248200076e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-195.0,-203.0,1300.0,-203.0,-1e+200,219996306.164,1503192.4627,220136999.648,222051396.938,216710560.631,217848538.988,221884807.108,20.0,2.25958757992e+12,0.0125,0.0315384615385,270,2.91303524062e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,100.0,-203.0,-1e+200,237026370.867,1353468.94629,236560368.853,240821228.558,235447833.273,235730011.407,239683682.641,20.0,1.83187818858e+12,0.01875,0.0769230769231,272,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,200.0,-203.0,-1e+200,234739274.737,1778058.60254,235096285.714,237284985.715,231621764.805,231964611.386,237030962.455,20.0,3.16149239406e+12,0.01875,0.0769230769231,273,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,300.0,-203.0,-1e+200,232529181.057,1779475.1026,232660657.206,235593364.288,228911645.957,230204919.596,235309902.074,20.0,3.16653164078e+12,0.01875,0.0769230769231,274,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,400.0,-203.0,-1e+200,230366299.069,1983828.01942,230448839.67,233643857.618,226789195.777,227077906.851,233476480.057,20.0,3.93557361064e+12,0.01875,0.0769230769231,275,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,500.0,-203.0,-1e+200,228644827.699,1922096.94607,229033071.399,231748002.531,225666817.182,226008180.797,231095745.717,20.0,3.6944566701e+12,0.01875,0.0769230769231,276,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,600.0,-203.0,-1e+200,225800530.855,1592801.78531,225514562.931,228814489.485,223854705.355,223867996.635,228511539.972,20.0,2.53701752728e+12,0.01875,0.0769230769231,277,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,700.0,-203.0,-1e+200,224202886.563,1783528.31217,224266859.34,227732751.589,221188945.372,221334579.762,226447409.751,20.0,3.18097324032e+12,0.01875,0.0769230769231,278,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,800.0,-203.0,-1e+200,222504766.641,1490446.95586,222910629.537,224636437.69,219731857.427,219999485.076,224300854.458,20.0,2.22143212824e+12,0.01875,0.0769230769231,279,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,1000.0,-203.0,-1e+200,218899901.589,1550339.35749,219052244.061,221029590.259,215946469.15,216493212.057,220737787.832,20.0,2.4035521234e+12,0.01875,0.0769230769231,281,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,900.0,-203.0,-1e+200,220981164.302,1482495.47272,220801193.147,224032621.885,218391833.993,219187564.328,223667930.499,20.0,2.19779282662e+12,0.01875,0.0769230769231,280,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,1100.0,-203.0,-1e+200,217241072.4,2078362.68278,216612245.164,221651935.04,214155069.751,214322200.596,221326625.716,20.0,4.31959144119e+12,0.01875,0.0769230769231,282,1.06574460023e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,1200.0,-203.0,-1e+200,215643396.898,2017277.15812,215041862.947,218955994.698,212498009.825,212926389.323,218490934.611,20.0,4.06940713268e+12,0.01875,0.0453846153846,283,6.28789314134e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,1218.0,-203.0,-1e+200,215006995.261,1442865.28158,214885379.106,217688642.145,212627417.03,212977146.847,217011355.76,20.0,2.08186022077e+12,0.01875,0.0384615384615,284,5.32872300114e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,0.0,-203.0,-1e+200,228471132.009,1872205.54709,228472356.3,232649271.955,225298589.951,226338017.022,231049563.274,20.0,3.50515361055e+12,0.025,0.0384615384615,286,7.10496400152e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-190.0,-203.0,1300.0,-203.0,-1e+200,213789697.793,1605106.44019,213754061.844,217084307.91,211001208.781,211092399.314,216199947.931,20.0,2.57636668433e+12,0.01875,0.0315384615385,285,4.36955286093e-06,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,100.0,-203.0,-1e+200,224952808.37,2134726.88502,225004136.469,229838486.762,221457911.549,221658388.598,227758307.526,20.0,4.55705887362e+12,0.025,0.0769230769231,287,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,200.0,-203.0,-1e+200,222457777.11,1600615.93039,222535274.705,225182864.129,219269436.528,219920516.154,225071207.033,20.0,2.56197135661e+12,0.025,0.0769230769231,288,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,300.0,-203.0,-1e+200,219713472.772,1401142.31479,219760580.165,222298541.324,216850011.698,218044684.832,221861094.668,20.0,1.96319978629e+12,0.025,0.0769230769231,289,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,400.0,-203.0,-1e+200,217983256.048,1795281.58702,217820616.252,220891957.185,214806215.562,215408742.054,220763057.683,19.0,3.22303597669e+12,0.025,0.0769230769231,290,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,500.0,-203.0,-1e+200,215604373.594,1641691.51778,215650083.861,218358591.909,211699684.516,212885888.666,217822730.251,18.0,2.69515103954e+12,0.025,0.0769230769231,291,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,600.0,-203.0,-1e+200,213343702.88,2096447.98924,213061369.949,217267216.851,210208944.9,210332397.272,216766166.193,20.0,4.39509417159e+12,0.025,0.0769230769231,292,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,700.0,-203.0,-1e+200,212204754.446,1545935.18239,211676234.046,216011701.532,209413482.906,210724333.18,215420087.756,20.0,2.38991558814e+12,0.025,0.0769230769231,293,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,800.0,-203.0,-1e+200,209670096.833,1437355.94702,210024852.232,212106871.721,206573372.237,207308693.47,211938062.628,20.0,2.06599211844e+12,0.025,0.0769230769231,294,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,900.0,-203.0,-1e+200,208588469.181,2030154.27681,208777422.635,212161760.309,205244195.828,205622141.661,210841988.509,20.0,4.12152638767e+12,0.025,0.0769230769231,295,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,1000.0,-203.0,-1e+200,206266840.05,1632698.81651,206001263.972,210218814.456,203848933.801,204313468.545,208740184.154,20.0,2.66570542544e+12,0.025,0.0769230769231,296,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,1100.0,-203.0,-1e+200,204787892.298,1399028.70708,204655926.668,207521969.48,202137598.069,202645704.205,206849299.645,20.0,1.95728132322e+12,0.025,0.0769230769231,297,1.4209928003e-05,9.47328533535e-09,0.00738916256158
203.0,-203.0,-180.0,-203.0,1200.0,-203.0,-1e+200,203273054.343,2251306.2888,203457753.816,206622987.371,199177823.774,200064891.666,206610078.387,19.0,5.068380006e+12,0.025,0.0453846153846,298,8.38385752179e-06,9.47328533535e-09,0.00738916256158
