price_fft_frequency,price_fft_period,price_fft_amplitude,
0.317009132,3.154483255,1272.087222,1272.087222
0.296118721,3.377023901,1271.377103,1271.377103
0.310616438,3.219404631,1270.687859,1270.687859
0.224771689,4.448958862,-1268.408324,1268.408324
0.335844749,2.977566281,-1265.709278,1265.709278
0.493607306,2.025901943,-1265.50152,1265.50152
0.121689498,8.217636023,-1265.00667,1265.00667
0.146575342,6.822429907,1264.77155,1264.77155
0.390068493,2.563652327,1264.22061,1264.22061
0.088584475,11.28865979,-1262.5145,1262.5145
0.493835616,2.024965326,1261.674225,1261.674225
0.060730594,16.46616541,-1258.962494,1258.962494
0.450684932,2.218844985,-1258.22184,1258.22184
0.253652968,3.942394239,-1258.081207,1258.081207
0.032876712,30.41666667,1256.495594,1256.495594
0.18630137,5.367647059,-1256.482436,1256.482436
0.445091324,2.246729931,1256.299805,1256.299805
0.218493151,4.576802508,-1256.00423,1256.00423
0.135616438,7.373737374,1255.49465,1255.49465
0.141324201,7.075928918,1253.558142,1253.558142
0.189269406,5.283474065,-1253.432963,1253.432963
0.110616438,9.040247678,1251.459995,1251.459995
0.033105023,30.20689655,-1250.780903,1250.780903
0.436415525,2.291394193,-1250.090121,1250.090121
0.072716895,13.75196232,-1249.034951,1249.034951
0.097260274,10.28169014,1248.928159,1248.928159
0.101484018,9.853768279,1246.94247,1246.94247
0.028995434,34.48818898,1246.660205,1246.660205
0.347945205,2.874015748,1246.302871,1246.302871
0.103196347,9.690265487,-1245.987773,1245.987773
0.114840183,8.707753479,1245.708702,1245.708702
0.232990868,4.292013719,1245.610101,1245.610101
0.133105023,7.512864494,-1245.487304,1245.487304
0.17956621,5.568976478,-1244.753798,1244.753798
0.296461187,3.373122834,-1244.133553,1244.133553
0.009360731,106.8292683,1243.534054,1243.534054
0.477739726,2.093189964,1243.335187,1243.335187
0.352968037,2.833117723,-1243.174998,1243.174998
0.248059361,4.031293143,-1242.796297,1242.796297
0.424885845,2.353573348,1242.138579,1242.138579
0.203652968,4.910313901,1241.629368,1241.629368
0.138242009,7.233691164,-1241.231308,1241.231308
0.266552511,3.751605996,1241.170394,1241.170394
0.094520548,10.57971014,-1240.224846,1240.224846
0.094063927,10.63106796,-1238.964939,1238.964939
0.045319635,22.06549118,1237.933269,1237.933269
0.357420091,2.79782817,1236.978063,1236.978063
0.380707763,2.626686657,1236.813484,1236.813484
0.46586758,2.146532713,1236.209289,1236.209289
0.249429224,4.009153318,1235.924659,1235.924659
0.103652968,9.647577093,-1235.422499,1235.422499
0.419292237,2.384971413,-1234.716841,1234.716841
0.376712329,2.654545455,-1233.561492,1233.561492
0.049657534,20.13793103,1231.085948,1231.085948
0.254223744,3.933542883,-1231.044672,1231.044672
0.212785388,4.699570815,1231.01916,1231.01916
0.06803653,14.69798658,-1230.722392,1230.722392
0.300456621,3.328267477,1230.277906,1230.277906
0.450456621,2.219969589,1228.079379,1228.079379
0.369292237,2.707882535,1227.839967,1227.839967
0.409360731,2.44283324,-1226.791727,1226.791727
0.279109589,3.582822086,1222.340303,1222.340303
0.487785388,2.05008191,-1221.559203,1221.559203
0.086986301,11.49606299,-1220.630122,1220.630122
0.053881279,18.55932203,1220.487447,1220.487447
0.09303653,10.74846626,1220.236803,1220.236803
0.390753425,2.559158633,1219.622218,1219.622218
0.072146119,13.86075949,1219.459455,1219.459455
0.191666667,5.217391304,-1219.328254,1219.328254
0.251712329,3.972789116,1216.651978,1216.651978
0.150456621,6.646433991,1215.827726,1215.827726
0.4543379,2.201005025,-1215.636137,1215.636137
0.353652968,2.82763073,-1215.636011,1215.636011
0.060388128,16.55954631,-1215.351584,1215.351584
0.391210046,2.556171579,1213.890366,1213.890366
0.205479452,4.866666667,1213.725984,1213.725984
0.32043379,3.120769505,1213.672007,1213.672007
0.113926941,8.77755511,1213.000065,1213.000065
0.417009132,2.398029017,1212.955248,1212.955248
0.489383562,2.043386984,-1212.004767,1212.004767
0.34086758,2.933690556,-1211.270188,1211.270188
0.498401826,2.006413193,-1210.941475,1210.941475
0.341666667,2.926829268,-1210.540323,1210.540323
0.256050228,3.905483727,1210.2828,1210.2828
0.280707763,3.562423749,1210.098968,1210.098968
0.49109589,2.036262204,1209.08064,1209.08064
0.019634703,50.93023256,-1208.987076,1208.987076
0.323401826,3.092128486,-1208.617366,1208.617366
0.469292237,2.130868402,1208.174549,1208.174549
0.433219178,2.308300395,1207.95663,1207.95663
0.158447489,6.311239193,1207.115563,1207.115563
0.442009132,2.262396694,1206.640166,1206.640166
0.353881279,2.825806452,1205.949104,1205.949104
0.444292237,2.250770812,-1205.864899,1205.864899
0.107990868,9.260042283,1205.234167,1205.234167
0.24760274,4.038727524,-1204.733271,1204.733271
0.282420091,3.540824576,-1204.444447,1204.444447
0.304109589,3.288288288,1203.402894,1203.402894
0.339840183,2.942559624,-1201.251602,1201.251602
0.192694064,5.18957346,-1199.494781,1199.494781
0.118378995,8.447444552,1198.874919,1198.874919
0.194863014,5.131810193,-1194.276744,1194.276744
0.447374429,2.235264098,1193.375587,1193.375587
0.265182648,3.770985794,1192.627344,1192.627344
0.078995434,12.65895954,1192.541725,1192.541725
0.24326484,4.110746129,1192.4156,1192.4156
0.499657534,2.001370802,-1192.126179,1192.126179
0.410616438,2.435362802,-1191.516405,1191.516405
0.49303653,2.028247279,-1191.418023,1191.418023
0.059018265,16.94390716,1190.909926,1190.909926
0.339041096,2.949494949,1190.903393,1190.903393
0.118835616,8.414985591,1188.935466,1188.935466
0.11347032,8.812877264,1188.916078,1188.916078
0.302853881,3.301922352,-1188.583355,1188.583355
0.313242009,3.192419825,-1188.318409,1188.318409
0.456849315,2.188905547,-1186.329524,1186.329524
0.045205479,22.12121212,-1186.053631,1186.053631
0.20216895,4.94635799,1184.757975,1184.757975
0.277283105,3.606422396,1184.625475,1184.625475
0.337100457,2.966474771,-1183.043752,1183.043752
0.154908676,6.45541636,1182.979443,1182.979443
0.119063927,8.398849473,1182.597861,1182.597861
0.340410959,2.937625755,-1181.317402,1181.317402
0.003995434,250.2857143,1180.685563,1180.685563
0.093493151,10.6959707,-1179.490251,1179.490251
0.421232877,2.37398374,1178.689003,1178.689003
0.200342466,4.991452991,1176.84104,1176.84104
0.046575342,21.47058824,-1175.664723,1175.664723
0.457191781,2.187265918,1175.31725,1175.31725
0.212100457,4.71474704,-1173.664958,1173.664958
0.205593607,4.863964464,1173.117183,1173.117183
0.012442922,80.36697248,1173.076047,1173.076047
0.071118721,14.06099518,1172.990228,1172.990228
0.478310502,2.090692124,1172.982027,1172.982027
0.101369863,9.864864865,-1172.856128,1172.856128
0.261415525,3.825327511,1172.817946,1172.817946
0.419063927,2.386270771,1172.376507,1172.376507
0.389155251,2.569668524,1171.989183,1171.989183
0.262671233,3.807040417,1171.924724,1171.924724
0.446004566,2.242129511,-1170.222062,1170.222062
0.458219178,2.182361734,1169.851091,1169.851091
0.477054795,2.096195262,1169.721188,1169.721188
0.440639269,2.269430052,-1169.378512,1169.378512
0.328995434,3.039555864,-1168.998398,1168.998398
0.11586758,8.630541872,-1168.121864,1168.121864
0.45913242,2.178020885,-1168.110787,1168.110787
0.274543379,3.642411642,1167.841834,1167.841834
0.425570776,2.349785408,-1167.54364,1167.54364
0.147716895,6.769706337,1167.456244,1167.456244
0.096461187,10.36686391,1166.454612,1166.454612
0.027739726,36.04938272,-1166.171045,1166.171045
0.057420091,17.41550696,-1164.050213,1164.050213
0.031278539,31.97080292,-1163.817131,1163.817131
0.327739726,3.051201672,1163.614028,1163.614028
0.083789954,11.9346049,1163.143598,1163.143598
0.287785388,3.474811583,1162.921113,1162.921113
0.431050228,2.319915254,-1162.861598,1162.861598
0.269748858,3.707151926,1161.917772,1161.917772
0.328881279,3.040610899,1160.017449,1160.017449
0.336757991,2.969491525,1159.490278,1159.490278
0.436643836,2.290196078,-1159.439848,1159.439848
0.423858447,2.359278212,-1158.698682,1158.698682
0.299771689,3.335872049,-1158.141971,1158.141971
0.213356164,4.686998395,-1158.072171,1158.072171
0.042922374,23.29787234,-1157.19075,1157.19075
0.207077626,4.829106946,1156.684352,1156.684352
0.305707763,3.271097834,1156.205731,1156.205731
0.323059361,3.09540636,1154.340997,1154.340997
0.255936073,3.907225691,-1154.034345,1154.034345
0.338584475,2.95347269,1153.637751,1153.637751
0.280479452,3.565323565,-1151.908126,1151.908126
0.278767123,3.587223587,1150.392446,1150.392446
0.326598174,3.06186648,-1149.28911,1149.28911
0.364269406,2.745220934,1149.130358,1149.130358
0.222146119,4.501541624,1148.970028,1148.970028
0.180821918,5.53030303,-1148.84939,1148.84939
0.486757991,2.054409006,-1148.178193,1148.178193
0.067922374,14.72268908,1147.351857,1147.351857
0.382191781,2.616487455,-1147.324013,1147.324013
0.453538813,2.20488296,1145.728531,1145.728531
0.09086758,11.00502513,-1145.417535,1145.417535
0.401826484,2.488636364,1144.722606,1144.722606
0.283219178,3.530834341,1144.383379,1144.383379
0.122260274,8.179271709,1143.996245,1143.996245
0.396232877,2.523768366,-1143.620983,1143.620983
0.076369863,13.0941704,1143.570633,1143.570633
0.052283105,19.12663755,1143.457977,1143.457977
0.249086758,4.014665445,1142.150481,1142.150481
0.431278539,2.318687136,-1142.059919,1142.059919
0.392351598,2.548734361,-1141.480175,1141.480175
0.067465753,14.82233503,-1141.144977,1141.144977
0.489611872,2.042434134,-1140.907248,1140.907248
0.37716895,2.651331719,1140.652567,1140.652567
0.393607306,2.540603248,1139.843853,1139.843853
0.142009132,7.041800643,-1138.898992,1138.898992
0.431164384,2.319301033,-1136.748538,1136.748538
0.097146119,10.29377203,1136.364864,1136.364864
0.37956621,2.634586466,-1136.106049,1136.106049
0.453881279,2.203219316,-1133.794581,1133.794581
0.149543379,6.687022901,-1132.952143,1132.952143
0.403424658,2.478777589,-1132.708726,1132.708726
0.048059361,20.80760095,1132.686252,1132.686252
0.236073059,4.235976789,1130.845446,1130.845446
0.342922374,2.916111851,-1130.796566,1130.796566
0.082648402,12.09944751,1130.23527,1130.23527
0.401369863,2.491467577,1129.929783,1129.929783
0.340753425,2.934673367,1127.429661,1127.429661
0.204452055,4.891122278,1126.661018,1126.661018
0.177968037,5.61898653,-1126.324291,1126.324291
0.140639269,7.11038961,-1125.385837,1125.385837
0.177054795,5.647969052,-1124.834479,1124.834479
0.367009132,2.724727838,1124.630585,1124.630585
0.391780822,2.552447552,-1124.598729,1124.598729
0.47260274,2.115942029,1124.590844,1124.590844
0.45216895,2.211562737,-1124.453269,1124.453269
0.424429224,2.356105433,-1124.437308,1124.437308
0.489269406,2.043863742,1124.050916,1124.050916
0.444748858,2.248459959,1124.047447,1124.047447
0.419634703,2.383025027,-1122.378988,1122.378988
0.463812785,2.156042333,1122.251633,1122.251633
0.213926941,4.674493063,1122.026884,1122.026884
0.175684932,5.692007797,-1121.828192,1121.828192
0.469977169,2.127762934,-1121.814622,1121.814622
0.282534247,3.539393939,-1121.604119,1121.604119
0.43173516,2.316234796,1121.479679,1121.479679
0.369520548,2.706209453,-1120.976338,1120.976338
0.437328767,2.28660924,1120.291993,1120.291993
0.421347032,2.373340558,-1120.179796,1120.179796
0.438356164,2.28125,1118.125598,1118.125598
0.094977169,10.52884615,1116.991093,1116.991093
0.28847032,3.46656114,1116.980392,1116.980392
0.119634703,8.358778626,1116.651387,1116.651387
0.110273973,9.068322981,-1116.097936,1116.097936
0.287557078,3.477570464,1113.750675,1113.750675
0.29303653,3.412543825,-1113.258113,1113.258113
0.186187215,5.370938075,1112.91488,1112.91488
0.076598174,13.05514158,1112.554581,1112.554581
0.080821918,12.37288136,1111.437577,1111.437577
0.142922374,6.996805112,-1110.343768,1110.343768
0.352853881,2.834034293,1110.025036,1110.025036
0.407648402,2.453094371,-1108.583023,1108.583023
0.116438356,8.588235294,-1107.791227,1107.791227
0.256278539,3.902004454,-1107.648311,1107.648311
0.455936073,2.193289935,-1106.764191,1106.764191
0.496689498,2.013330269,-1106.427261,1106.427261
0.287328767,3.480333731,1106.053361,1106.053361
0.406849315,2.457912458,-1104.163842,1104.163842
0.009589041,104.2857143,1103.55947,1103.55947
0.453082192,2.207105064,1103.199011,1103.199011
0.385502283,2.594018359,1102.870444,1102.870444
0.298744292,3.347344287,1102.734508,1102.734508
0.207305936,4.823788546,1102.038424,1102.038424
0.093378995,10.70904645,1101.32235,1101.32235
0.165981735,6.024759285,1101.050448,1101.050448
0.001027397,973.3333333,1101.022374,1101.022374
0.455022831,2.197691922,1100.516033,1100.516033
0.414611872,2.411894273,1100.503569,1100.503569
0.135958904,7.355163728,1100.267737,1100.267737
0.227625571,4.393179539,1099.938312,1099.938312
0.145547945,6.870588235,1099.42018,1099.42018
0.407191781,2.455845248,-1099.306786,1099.306786
0.22283105,4.487704918,-1099.089202,1099.089202
0.148630137,6.728110599,-1096.183121,1096.183121
0.42260274,2.366288493,-1095.225575,1095.225575
0.376484018,2.656155246,1094.293634,1094.293634
0.153881279,6.49851632,-1093.651169,1093.651169
0.215753425,4.634920635,1093.639145,1093.639145
0.014383562,69.52380952,1093.152917,1093.152917
0.411643836,2.429284526,-1092.698531,1092.698531
0.172260274,5.805168986,-1091.327745,1091.327745
0.253881279,3.938848921,1090.680746,1090.680746
0.474200913,2.108810785,1090.233346,1090.233346
0.032420091,30.84507042,-1090.061503,1090.061503
0.33413242,2.992825419,-1089.779868,1089.779868
0.238356164,4.195402299,1088.962532,1088.962532
0.059703196,16.74952199,-1088.808592,1088.808592
0.066210046,15.10344828,-1088.5046,1088.5046
0.388812785,2.571931885,-1086.952344,1086.952344
0.470776256,2.124151309,1084.923029,1084.923029
0.092123288,10.85501859,1084.454692,1084.454692
0.316438356,3.16017316,1084.284212,1084.284212
0.151940639,6.581517656,1083.926255,1083.926255
0.121118721,8.256361923,-1083.54776,1083.54776
0.334246575,2.991803279,1083.471114,1083.471114
0.109246575,9.153605016,1083.306534,1083.306534
0.490296804,2.039580908,1083.206797,1083.206797
0.412557078,2.423907028,1082.360565,1082.360565
0.220319635,4.538860104,1082.336224,1082.336224
0.394520548,2.534722222,-1081.826961,1081.826961
0.200799087,4.980102331,-1081.258975,1081.258975
0.389726027,2.565905097,-1081.169,1081.169
0.26826484,3.727659574,1081.075088,1081.075088
0.43869863,2.279469165,-1080.147817,1080.147817
0.307305936,3.254086181,1079.735909,1079.735909
0.370319635,2.700369914,1078.239873,1078.239873
0.109703196,9.115504683,-1078.10531,1078.10531
0.090410959,11.06060606,-1076.405782,1076.405782
0.426255708,2.346009641,1075.90456,1075.90456
0.45,2.222222222,1075.619304,1075.619304
0.117694064,8.496605238,1075.077267,1075.077267
0.390182648,2.562902282,-1073.739678,1073.739678
0.190182648,5.258103241,1072.774848,1072.774848
0.314155251,3.183139535,1072.491484,1072.491484
0.403196347,2.4801812,-1072.3043,1072.3043
0.204794521,4.882943144,1072.013526,1072.013526
0.212899543,4.697050938,1071.754699,1071.754699
0.267009132,3.745190252,-1071.016206,1071.016206
0.174315068,5.736738703,1070.657292,1070.657292
0.456392694,2.191095548,-1070.06206,1070.06206
0.48390411,2.066525124,-1069.959527,1069.959527
0.433333333,2.307692308,1069.752889,1069.752889
0.49783105,2.008713598,1069.567893,1069.567893
0.063584475,15.72710952,-1067.5502,1067.5502
0.108789954,9.192025184,-1067.504809,1067.504809
0.39326484,2.542815675,-1067.409295,1067.409295
0.418493151,2.389525368,-1066.434275,1066.434275
0.295776256,3.380934002,-1064.436362,1064.436362
0.212328767,4.709677419,-1064.196588,1064.196588
0.242465753,4.124293785,1063.410806,1063.410806
0.240068493,4.165477889,1062.417551,1062.417551
0.322031963,3.105281815,-1062.350636,1062.350636
0.213812785,4.676988788,1062.115338,1062.115338
0.424543379,2.355471901,1061.979643,1061.979643
0.068378995,14.62437396,1061.852056,1061.852056
0.025114155,39.81818182,1061.453599,1061.453599
0.484474886,2.064090481,-1061.411367,1061.411367
0.492237443,2.031539889,1061.34934,1061.34934
0.395547945,2.528138528,-1061.34465,1061.34465
0.196689498,5.084155543,-1061.237157,1061.237157
0.335273973,2.982635342,1061.036232,1061.036232
0.077739726,12.86343612,1060.473744,1060.473744
0.371461187,2.692071297,1059.83513,1059.83513
0.021917808,45.625,-1059.285969,1059.285969
0.437785388,2.28422425,1058.912368,1058.912368
0.094406393,10.59250302,1057.976173,1057.976173
0.165068493,6.058091286,1056.991789,1056.991789
0.400684932,2.495726496,-1056.69561,1056.69561
0.445776256,2.243277849,1056.13025,1056.13025
0.236872146,4.221686747,-1055.729824,1055.729824
0.322374429,3.101983003,1054.224036,1054.224036
0.173858447,5.751805647,1052.779578,1052.779578
0.453652968,2.204328133,1050.491121,1050.491121
0.146232877,6.838407494,1050.305366,1050.305366
0.494863014,2.020761246,1050.055908,1050.055908
0.352283105,2.838626053,-1049.946811,1049.946811
0.307648402,3.250463822,1048.337116,1048.337116
0.098858447,10.11547344,1047.848153,1047.848153
0.448515982,2.229574955,1046.737108,1046.737108
0.313356164,3.191256831,1046.055138,1046.055138
0.123972603,8.066298343,-1046.02823,1046.02823
0.462671233,2.161361954,-1045.760415,1045.760415
0.296232877,3.375722543,-1045.691716,1045.691716
0.256392694,3.900267142,-1044.137428,1044.137428
0.349885845,2.858075041,-1043.428074,1043.428074
0.107420091,9.309245484,-1041.809679,1041.809679
0.299086758,3.34351145,-1041.754356,1041.754356
0.482534247,2.072391767,1041.257826,1041.257826
0.432876712,2.310126582,1041.110526,1041.110526
0.14086758,7.098865478,1041.089227,1041.089227
0.329452055,3.035343035,-1040.823358,1040.823358
0.05696347,17.55511022,1040.161502,1040.161502
0.435730594,2.29499607,1038.54221,1038.54221
0.35673516,2.8032,1038.383676,1038.383676
0.229680365,4.35387674,1036.662414,1036.662414
0.120890411,8.271954674,-1036.658465,1036.658465
0.394178082,2.536924414,1035.831909,1035.831909
0.31609589,3.163596966,-1035.295335,1035.295335
0.474885845,2.105769231,-1034.108608,1034.108608
0.378652968,2.640940609,1033.49594,1033.49594
0.470319635,2.126213592,1032.764718,1032.764718
0.300799087,3.324478178,-1032.012591,1032.012591
0.475342466,2.103746398,1031.238677,1031.238677
0.197945205,5.051903114,-1031.034545,1031.034545
0.272374429,3.671416597,1030.819235,1030.819235
0.462100457,2.164031621,-1030.196472,1030.196472
0.285388128,3.504,1028.326884,1028.326884
0.159817352,6.257142857,-1027.726993,1027.726993
0.477853881,2.092689919,-1026.951303,1026.951303
0.436187215,2.292593562,1026.315295,1026.315295
0.338013699,2.95845998,1025.478298,1025.478298
0.41586758,2.404611584,-1024.02106,1024.02106
0.306392694,3.263785395,1023.974604,1023.974604
0.484703196,2.063118229,1023.169283,1023.169283
0.135388128,7.386172007,-1023.119915,1023.119915
0.146803653,6.811819596,1022.574209,1022.574209
0.060844749,16.43527205,-1022.459209,1022.459209
0.314497717,3.179673321,-1022.439503,1022.439503
0.198858447,5.028702641,1021.918899,1021.918899
0.353995434,2.824895195,1021.675103,1021.675103
0.068607306,14.57570715,1021.502811,1021.502811
0.057077626,17.52,-1020.006227,1020.006227
0.449543379,2.224479431,1019.58496,1019.58496
0.210958904,4.74025974,1019.434644,1019.434644
0.453424658,2.205438066,1019.128118,1019.128118
0.320205479,3.122994652,1017.968776,1017.968776
0.186643836,5.357798165,1016.577765,1016.577765
0.362785388,2.756450598,1016.487955,1016.487955
0.084246575,11.8699187,1016.010966,1016.010966
0.340296804,2.938611204,-1015.820464,1015.820464
0.304680365,3.282128138,1014.964441,1014.964441
0.481392694,2.077306142,1014.906551,1014.906551
0.320091324,3.124108417,-1013.067513,1013.067513
0.471689498,2.120038722,1010.292906,1010.292906
0.348515982,2.869308877,1010.207599,1010.207599
0.243721461,4.103044496,-1009.584917,1009.584917
0.026826484,37.27659574,1008.769496,1008.769496
0.236187215,4.233929435,1007.942813,1007.942813
0.4206621,2.377204885,-1007.930493,1007.930493
0.249543379,4.007319305,1007.345821,1007.345821
0.125913242,7.941976428,1006.9878,1006.9878
0.484589041,2.06360424,-1006.264141,1006.264141
0.355136986,2.815814851,-1006.21035,1006.21035
0.023059361,43.36633663,1005.900505,1005.900505
0.26609589,3.758043758,1005.842453,1005.842453
0.363926941,2.747804266,-1005.297135,1005.297135
0.360045662,2.777425491,-1004.868973,1004.868973
0.341210046,2.930746069,-1004.420692,1004.420692
0.223059361,4.483111566,1003.897913,1003.897913
0.167351598,5.975443383,1003.401736,1003.401736
0.405136986,2.46830093,1002.430538,1002.430538
0.147146119,6.795965865,-1002.430511,1002.430511
0.393493151,2.541340296,1002.129086,1002.129086
0.412442922,2.424577913,-1001.971032,1001.971032
0.01609589,62.12765957,1001.963369,1001.963369
0.211872146,4.719827586,-1000.642755,1000.642755
0.366894977,2.725575607,-998.6114955,998.6114955
0.469748858,2.128797084,996.598943,996.598943
0.209018265,4.78427089,996.2394321,996.2394321
0.272031963,3.676038607,-992.9589509,992.9589509
0.478767123,2.08869814,992.2350536,992.2350536
0.470091324,2.127246236,-991.2044858,991.2044858
0.281278539,3.555194805,990.3672115,990.3672115
0.057534247,17.38095238,990.0507518,990.0507518
0.201255708,4.968803176,989.8119631,989.8119631
0.353196347,2.831286361,-988.6597214,988.6597214
0.095091324,10.51620648,-988.6105727,988.6105727
0.214611872,4.659574468,988.4972634,988.4972634
0.41152968,2.429958391,-986.6623775,986.6623775
0.36347032,2.751256281,-986.1352729,986.1352729
0.398287671,2.510748065,-985.8610102,985.8610102
0.226712329,4.410876133,-985.7576257,985.7576257
0.288584475,3.465189873,985.0871611,985.0871611
0.262785388,3.80538662,985.0630353,985.0630353
0.212442922,4.707146695,982.7691787,982.7691787
0.411073059,2.432657595,-982.2853105,982.2853105
0.087328767,11.45098039,980.9819892,980.9819892
0.363584475,2.750392465,980.8009662,980.8009662
0.049086758,20.37209302,980.5771881,980.5771881
0.095890411,10.42857143,979.8851231,979.8851231
0.396917808,2.519413287,979.3744875,979.3744875
0.019063927,52.45508982,-979.1219716,979.1219716
0.118721461,8.423076923,-976.3974304,976.3974304
0.416552511,2.400657714,976.0859999,976.0859999
0.39303653,2.544292768,976.0771633,976.0771633
0.31803653,3.144292893,-975.8098874,975.8098874
0.225,4.444444444,-975.575247,975.575247
0.378538813,2.641737033,-974.0302803,974.0302803
0.203538813,4.913067863,-973.6792481,973.6792481
0.468493151,2.134502924,-973.3262227,973.3262227
0.271004566,3.689974726,-972.9844764,972.9844764
0.086073059,11.61803714,971.9448491,971.9448491
0.26130137,3.826998689,-970.6439894,970.6439894
0.496461187,2.014256151,-969.2985882,969.2985882
0.087100457,11.48099607,-969.0414144,969.0414144
0.483789954,2.067012742,-968.9221798,968.9221798
0.297945205,3.356321839,-968.4951911,968.4951911
0.485730594,2.058754407,-967.5602152,967.5602152
0.348972603,2.865554465,967.2773846,967.2773846
0.100684932,9.931972789,966.3070374,966.3070374
0.056164384,17.80487805,-965.5129779,965.5129779
0.221118721,4.522457408,964.3952589,964.3952589
0.183447489,5.451151213,964.3316641,964.3316641
0.355479452,2.813102119,964.2165197,964.2165197
0.094292237,10.60532688,-964.177574,964.177574
0.20696347,4.831770546,-963.7431548,963.7431548
0.27260274,3.668341709,963.5658293,963.5658293
0.494748858,2.021227503,-962.0045939,962.0045939
0.15673516,6.380189366,-961.6048746,961.6048746
0.489497717,2.042910448,-960.8108086,960.8108086
0.226141553,4.422009086,-960.6557426,960.6557426
0.393721461,2.539866628,959.9437814,959.9437814
0.440068493,2.272373541,-959.4964167,959.4964167
0.477625571,2.093690249,959.1398634,959.1398634
0.405251142,2.467605634,-958.5219184,958.5219184
0.089840183,11.13087675,-957.0181064,957.0181064
0.307762557,3.24925816,-956.7358063,956.7358063
0.232077626,4.308903099,956.6358415,956.6358415
0.456164384,2.192192192,-955.8350958,955.8350958
0.106050228,9.42949408,954.4845459,954.4845459
0.382420091,2.614925373,953.6228855,953.6228855
0.149315068,6.697247706,-953.4866271,953.4866271
0.422945205,2.36437247,953.2089233,953.2089233
0.137557078,7.269709544,-953.0424154,953.0424154
0.301255708,3.319439182,-953.0201948,953.0201948
0.352054795,2.840466926,-952.957014,952.957014
0.375,2.666666667,-952.6681133,952.6681133
0.282762557,3.536536132,-951.465361,951.465361
0.454908676,2.198243413,951.2911891,951.2911891
0.178881279,5.590299936,950.8600669,950.8600669
0.481621005,2.076321403,-950.4868841,950.4868841
0.322716895,3.098691192,-949.1099734,949.1099734
0.229109589,4.364723468,-948.86482,948.86482
0.444178082,2.251349268,-948.6089946,948.6089946
0.178196347,5.611787316,-948.3587988,948.3587988
0.487557078,2.051041911,948.0103256,948.0103256
0.434474886,2.301629007,947.6945798,947.6945798
0.236643836,4.225759768,-946.6044428,946.6044428
0.216666667,4.615384615,-946.4253575,946.4253575
0.331164384,3.019648397,945.924962,945.924962
0.471118721,2.122607221,945.4723967,945.4723967
0.25,4,945.17,945.17
0.103310502,9.679558011,-944.703741,944.703741
0.163356164,6.121593291,944.5951471,944.5951471
0.487442922,2.051522248,-943.7267592,943.7267592
0.452625571,2.209331652,943.2486446,943.2486446
0.085159817,11.74262735,-941.3538012,941.3538012
0.345319635,2.895867769,-940.7434196,940.7434196
0.355821918,2.81039461,-940.0844629,940.0844629
0.242009132,4.132075472,-939.5124019,939.5124019
0.038013699,26.30630631,939.2368338,939.2368338
0.349543379,2.860875245,-938.8356233,938.8356233
0.415296804,2.407916438,-938.2159214,938.2159214
0.477968037,2.092190112,-933.6014506,933.6014506
0.124315068,8.044077135,-933.0001886,933.0001886
0.1543379,6.479289941,932.0295214,932.0295214
0.244178082,4.095371669,-931.7122692,931.7122692
0.427739726,2.337870296,-930.8390274,930.8390274
0.198972603,5.025817556,930.1023519,930.1023519
0.406164384,2.462057336,-929.9050094,929.9050094
0.36152968,2.766024629,929.4545977,929.4545977
0.341324201,2.929765886,-929.2063506,929.2063506
0.36826484,2.715437074,-928.4763759,928.4763759
0.426141553,2.346638093,928.3211175,928.3211175
0.156621005,6.38483965,-927.9486468,927.9486468
0.386757991,2.585596222,-927.0616859,927.0616859
0.159703196,6.26161544,925.7708007,925.7708007
0.471004566,2.123121667,-924.0214032,924.0214032
0.053767123,18.59872611,-923.7835181,923.7835181
0.150570776,6.641394996,922.8685554,922.8685554
0.370547945,2.6987061,922.2841604,922.2841604
0.275799087,3.625827815,-921.2726049,921.2726049
0.31369863,3.187772926,920.9234498,920.9234498
0.361872146,2.76340694,-920.7577037,920.7577037
0.307420091,3.252877831,919.9362981,919.9362981
0.403767123,2.476675148,919.8625909,919.8625909
0.360616438,2.77302944,-919.6151907,919.6151907
0.050799087,19.68539326,-919.1071622,919.1071622
0.296803653,3.369230769,-919.0835814,919.0835814
0.378424658,2.642533937,-918.7840432,918.7840432
0.109931507,9.096573209,917.8378751,917.8378751
0.245319635,4.076314565,-916.9292608,916.9292608
0.105821918,9.449838188,-915.7003037,915.7003037
0.211986301,4.717285945,-915.5642954,915.5642954
0.220547945,4.534161491,915.4044228,915.4044228
0.442123288,2.261812548,914.8811588,914.8811588
0.248858447,4.018348624,-913.6017045,913.6017045
0.365525114,2.735790131,-913.5735061,913.5735061
0.126255708,7.920433996,-912.9330413,912.9330413
0.365639269,2.734935998,912.5704796,912.5704796
0.056506849,17.6969697,912.5228611,912.5228611
0.171575342,5.828343313,910.8528791,910.8528791
0.296004566,3.378326263,910.7119629,910.7119629
0.428652968,2.332889481,-910.048295,910.048295
0.303082192,3.299435028,-909.6973377,909.6973377
0.492922374,2.028716999,-909.2903733,909.2903733
0.428995434,2.331027142,908.8944456,908.8944456
0.131050228,7.630662021,-907.3464049,907.3464049
0.456050228,2.192740926,906.9624803,906.9624803
0.398858447,2.507155123,-906.4338701,906.4338701
0.46609589,2.145481264,-906.1169179,906.1169179
0.34303653,2.915141431,905.6135467,905.6135467
0.342123288,2.922922923,905.4602605,905.4602605
