RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__diesel,Dispatch__ft__production__h2,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__naphtha,Dispatch__ft_elec_consumption__production__electricity,Dispatch__elec_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_market__production__h2,price,ProbabilityWeight,PointProbability,prefix
0,2028,6,9.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,19.7750341361,1.0,1.0,1
0,2028,6,10.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,19.1548453008,1.0,1.0,1
0,2028,6,11.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,63.6139903719,1.0,1.0,1
0,2028,6,12.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,65.0497329205,1.0,1.0,1
0,2028,6,13.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,29.7243434077,1.0,1.0,1
0,2028,6,14.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,77.6334397798,1.0,1.0,1
0,2028,6,15.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,79.44335108,1.0,1.0,1
0,2028,6,16.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,35.9612331125,1.0,1.0,1
0,2028,6,17.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,80.9473322117,1.0,1.0,1
0,2028,6,18.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,46.4964320562,1.0,1.0,1
0,2028,6,19.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,24.5870542861,1.0,1.0,1
0,2028,6,20.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,21.1351674267,1.0,1.0,1
0,2028,6,21.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.6088408794,1.0,1.0,1
0,2028,6,22.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.3557906346,1.0,1.0,1
0,2028,6,23.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,26.8996914883,1.0,1.0,1
0,2028,7,0.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,539.182208874,1.0,1.0,1
0,2028,7,1.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,13.0833856433,1.0,1.0,1
0,2028,7,2.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,33.6398935586,1.0,1.0,1
0,2028,7,3.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,403.104180716,1.0,1.0,1
0,2028,7,4.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,22.1086055987,1.0,1.0,1
0,2028,7,5.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.2892024668,1.0,1.0,1
0,2028,7,6.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,569.508446265,1.0,1.0,1
0,2028,7,7.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,15.4843954078,1.0,1.0,1
0,2028,7,8.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,516.183986229,1.0,1.0,1
0,2028,7,9.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,181.662657048,1.0,1.0,1
0,2028,7,10.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,-16.72,1.0,1.0,1
0,2028,7,11.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,22.3442151913,1.0,1.0,1
0,2028,7,12.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,47.3208121851,1.0,1.0,1
0,2028,7,13.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,594.169651281,1.0,1.0,1
0,2028,7,14.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,98.2620038832,1.0,1.0,1
0,2028,7,15.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,36.6856347896,1.0,1.0,1
0,2028,7,16.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,767.05,1.0,1.0,1
0,2028,7,17.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,758.919879245,1.0,1.0,1
0,2028,7,18.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,359.673779531,1.0,1.0,1
0,2028,7,19.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,562.533707541,1.0,1.0,1
0,2028,7,20.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,83.9806440004,1.0,1.0,1
0,2028,7,21.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,167.49802019,1.0,1.0,1
0,2028,7,22.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,500.645226446,1.0,1.0,1
0,2028,7,23.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,9.31271969893,1.0,1.0,1
0,2028,8,0.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,28.2438276197,1.0,1.0,1
0,2028,8,1.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,41.2146495044,1.0,1.0,1
0,2028,8,2.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.3950470418,1.0,1.0,1
0,2028,8,3.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,39.8507575114,1.0,1.0,1
0,2028,8,4.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,18.5101919264,1.0,1.0,1
0,2028,8,5.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,45.2310995082,1.0,1.0,1
0,2028,8,6.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,23.5696565485,1.0,1.0,1
0,2028,8,7.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,29.6636443961,1.0,1.0,1
0,2028,8,8.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,31.0582096039,1.0,1.0,1
0,2028,8,9.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,30.5271477006,1.0,1.0,1
0,2028,8,10.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,61.4863022718,1.0,1.0,1
0,2028,8,11.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,58.0716966432,1.0,1.0,1
0,2028,8,12.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,57.616283512,1.0,1.0,1
0,2028,8,13.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,27.4977631151,1.0,1.0,1
0,2028,8,14.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,37.4208708391,1.0,1.0,1
0,2028,8,15.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,34.9317599389,1.0,1.0,1
0,2028,8,16.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,38.7941107094,1.0,1.0,1
0,2028,8,17.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,56.9564859584,1.0,1.0,1
0,2028,8,18.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,30.9893379074,1.0,1.0,1
0,2028,8,19.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,40.5992788133,1.0,1.0,1
0,2028,8,20.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,58.1278776288,1.0,1.0,1
0,2028,8,21.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,26.596071647,1.0,1.0,1
0,2028,8,22.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,25.5894278041,1.0,1.0,1
0,2028,8,23.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,23.4566617104,1.0,1.0,1
0,2028,9,0.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,20.7831208692,1.0,1.0,1
0,2028,9,1.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.1894600168,1.0,1.0,1
0,2028,9,2.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,29.8866104929,1.0,1.0,1
0,2028,9,3.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,31.9860297844,1.0,1.0,1
0,2028,9,4.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,26.2793190731,1.0,1.0,1
0,2028,9,5.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,37.901642628,1.0,1.0,1
0,2028,9,6.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,27.7260441175,1.0,1.0,1
0,2028,9,7.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,42.2923141957,1.0,1.0,1
0,2028,9,8.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,19.7001711133,1.0,1.0,1
0,2028,9,9.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,23.5035354929,1.0,1.0,1
0,2028,9,10.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.2944314657,1.0,1.0,1
0,2028,9,11.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,27.5432480696,1.0,1.0,1
0,2028,9,12.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,18.8478082826,1.0,1.0,1
0,2028,9,13.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,34.0730160687,1.0,1.0,1
0,2028,9,14.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,39.8904549518,1.0,1.0,1
0,2028,9,15.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,58.4617236123,1.0,1.0,1
0,2028,9,16.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,179.431458564,1.0,1.0,1
0,2028,9,17.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,38.568799209,1.0,1.0,1
0,2028,9,18.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,38.4876722843,1.0,1.0,1
0,2028,9,19.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,27.5186811601,1.0,1.0,1
0,2028,9,20.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,20.1350760033,1.0,1.0,1
0,2028,9,21.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,33.1488178728,1.0,1.0,1
0,2028,9,22.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,17.133593121,1.0,1.0,1
0,2028,9,23.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,29.3911716134,1.0,1.0,1
0,2028,10,0.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,29.7427671264,1.0,1.0,1
0,2028,10,1.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,28.1250542386,1.0,1.0,1
0,2028,10,2.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,32.3063537435,1.0,1.0,1
0,2028,10,3.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,39.3669768952,1.0,1.0,1
0,2028,10,4.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,30.1689092828,1.0,1.0,1
0,2028,10,5.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,40.7799549379,1.0,1.0,1
0,2028,10,6.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,42.8474958095,1.0,1.0,1
0,2028,10,7.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,46.0411916906,1.0,1.0,1
0,2028,10,8.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,35.7165578793,1.0,1.0,1
0,2028,10,9.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,53.9684749356,1.0,1.0,1
0,2028,10,10.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,41.2316083653,1.0,1.0,1
0,2028,10,11.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,46.5117321269,1.0,1.0,1
0,2028,10,12.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,47.7887071495,1.0,1.0,1
0,2028,10,13.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,41.2561407638,1.0,1.0,1
0,2028,10,14.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,54.6714509962,1.0,1.0,1
0,2028,10,15.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,53.0202125178,1.0,1.0,1
0,2028,10,16.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,36.0225495293,1.0,1.0,1
0,2028,10,17.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,48.1615163051,1.0,1.0,1
0,2028,10,18.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,41.733630188,1.0,1.0,1
0,2028,10,19.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,50.2498248467,1.0,1.0,1
0,2028,10,20.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,49.727217476,1.0,1.0,1
0,2028,10,21.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,33.0294220051,1.0,1.0,1
0,2028,10,22.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,31.5454712711,1.0,1.0,1
0,2028,10,23.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,35.1468676761,1.0,1.0,1
0,2028,11,0.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,120.874449437,1.0,1.0,1
0,2028,11,1.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,83.2733621226,1.0,1.0,1
0,2028,11,2.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,58.1043885299,1.0,1.0,1
0,2028,11,3.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,74.1054512554,1.0,1.0,1
0,2028,11,4.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,25.9430001132,1.0,1.0,1
0,2028,11,5.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,28.3441707199,1.0,1.0,1
0,2028,11,6.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,122.439487994,1.0,1.0,1
0,2028,11,7.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,38.2083928311,1.0,1.0,1
0,2028,11,8.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,79.8823195187,1.0,1.0,1
0,2028,11,9.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,104.457029624,1.0,1.0,1
0,2028,11,10.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,42.2740984446,1.0,1.0,1
0,2028,11,11.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,42.1858899936,1.0,1.0,1
0,2028,11,12.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,98.7585958317,1.0,1.0,1
0,2028,11,13.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,106.24913114,1.0,1.0,1
0,2028,11,14.0,1.0,1000.0,1256.5,-50.0,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,-1255.0,40.5300428684,1.0,1.0,1
0,2028,11,15.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,79.2245900877,1.0,1.0,1
0,2028,11,16.0,1.0,1000.0,1.5,-0.059689614,0.69622642,-1.5,1.2566038,1.0372642,-14.9,-985.04031,-1.0372642,-1.2566038,-0.69622642,0.0,94.1658370513,1.0,1.0,1
