SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,prefix,ProbabilityWeight,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-280.0,-180.0,0.0,-203.0,-1e+200,250374623.721,1586643.79081,250190832.835,253174665.762,247977032.823,248048869.998,252976095.907,20.0,2.51743851891e+12,3.663003663e-08,826,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-360.0,-180.0,900.0,-203.0,-1e+200,307478359.149,2055247.00666,307701735.726,311328333.077,303504336.352,303741993.379,311308666.095,20.0,4.22404025837e+12,3.663003663e-08,760,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-360.0,-180.0,1000.0,-203.0,-1e+200,310857553.847,2194646.88012,310855869.641,314415085.85,306605923.509,307732065.838,313608938.354,20.0,4.81647492843e+12,3.663003663e-08,761,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,600.0,-203.0,-1e+200,297340787.965,2196845.51575,296824636.073,301359268.245,292741174.758,294987982.953,300799607.62,20.0,4.82613022007e+12,3.663003663e-08,772,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,300.0,-203.0,-1e+200,285005474.744,1855175.24573,285418300.042,288115844.249,281084898.343,281850121.277,287252458.639,20.0,3.44167519236e+12,3.663003663e-08,784,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-360.0,-180.0,1100.0,-203.0,-1e+200,312535662.728,1878232.35354,312511766.952,316256821.383,308571733.417,309927288.586,315896967.219,20.0,3.5277567739e+12,3.663003663e-08,762,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,0.0,-203.0,-1e+200,252071553.04,1998863.04107,252509686.265,254763443.394,248538779.304,248607917.448,254469124.306,20.0,3.99545345696e+12,3.663003663e-08,841,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-340.0,-180.0,700.0,-203.0,-1e+200,300299243.287,1956417.19799,300769661.368,303547369.874,295943161.227,296752787.691,302401713.683,20.0,3.8275682526e+12,3.663003663e-08,773,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,200.0,-203.0,-1e+200,277724980.867,1623119.68718,277619848.194,279931604.355,274401509.015,274506651.36,279658787.74,20.0,2.6345175189e+12,3.663003663e-08,798,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,400.0,-203.0,-1e+200,288772003.052,1217253.81008,289044942.827,290733568.852,286462071.435,286662003.598,290458920.684,20.0,1.48170683816e+12,3.663003663e-08,785,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,800.0,-203.0,-1e+200,301341435.581,1396353.46171,301666938.695,303200180.4,298169375.052,299429416.309,303008742.806,20.0,1.94980299003e+12,3.663003663e-08,774,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-360.0,-180.0,1200.0,-203.0,-1e+200,313584198.903,2266083.11344,313691715.014,317386030.244,309471374.148,310181197.052,316582364.981,20.0,5.13513267702e+12,3.663003663e-08,763,0.000432234432234,0.0714285714286,0.133333333333,0.0453846153846
203.0,-203.0,-290.0,-180.0,100.0,-203.0,-1e+200,269582185.269,1763264.95744,269902022.518,273081279.897,265130017.742,266541762.352,271722731.283,20.0,3.10910331013e+12,3.663003663e-08,812,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-360.0,-180.0,1300.0,-203.0,-1e+200,315518478.458,1888981.10233,315337170.993,318994686.653,312307668.413,313185131.345,318605374.703,20.0,3.56824960497e+12,3.663003663e-08,765,0.000300366300366,0.0714285714286,0.133333333333,0.0315384615385
203.0,-203.0,-360.0,-180.0,1218.0,-203.0,-1e+200,314089670.69,1947548.32046,314111403.019,318425401.618,310903559.499,311462849.219,316813457.928,20.0,3.79294446053e+12,3.663003663e-08,764,0.0003663003663,0.0714285714286,0.133333333333,0.0384615384615
203.0,-203.0,-320.0,-180.0,500.0,-203.0,-1e+200,291425900.62,1881508.65946,291608654.823,295224071.756,287688143.803,287905657.966,294785147.362,20.0,3.54007483563e+12,3.663003663e-08,786,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,900.0,-203.0,-1e+200,304565204.165,1872527.89383,304119606.413,308719868.666,301544068.913,302162388.966,307834584.35,20.0,3.50636071317e+12,3.663003663e-08,775,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,600.0,-203.0,-1e+200,293805494.61,2139197.49272,294097357.256,297721327.161,290267603.04,290407083.499,296566879.952,20.0,4.57616591285e+12,3.663003663e-08,787,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,300.0,-203.0,-1e+200,282671400.186,1551741.42334,282985467.836,285310536.206,279998111.506,280118886.781,284875600.549,20.0,2.40790144489e+12,3.663003663e-08,799,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,1000.0,-203.0,-1e+200,306280982.002,2164607.94,306188564.101,310462723.756,301140501.779,304118627.001,309932923.13,20.0,4.68552753391e+12,3.663003663e-08,776,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,700.0,-203.0,-1e+200,295202428.251,1870655.06433,294977109.558,299155438.801,291931090.396,293063865.303,298791012.827,20.0,3.49935036971e+12,3.663003663e-08,788,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,200.0,-203.0,-1e+200,277235717.566,2286675.60605,277324430.842,281068027.874,272828094.464,273535903.265,280455527.965,20.0,5.22888532728e+12,3.663003663e-08,813,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,1100.0,-203.0,-1e+200,307387085.298,2277629.9918,307267064.692,311547652.227,303593915.163,304195100.917,310668412.472,20.0,5.18759837955e+12,3.663003663e-08,777,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,0.0,-203.0,-1e+200,252087657.387,1604777.39915,252000381.891,254938072.68,249593282.167,249779186.06,254335505.75,20.0,2.57531050083e+12,3.663003663e-08,856,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-300.0,-180.0,400.0,-203.0,-1e+200,284752191.464,1856965.00809,284639905.751,289623399.669,281507199.238,282528414.195,287694405.64,20.0,3.44831904125e+12,3.663003663e-08,800,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,800.0,-203.0,-1e+200,297267117.445,2082130.48149,296902776.766,301203586.409,293164772.978,294418036.241,300738342.096,20.0,4.33526734193e+12,3.663003663e-08,789,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,1200.0,-203.0,-1e+200,309658818.853,2269406.74713,309434823.716,314153244.532,304649691.326,306066901.695,313673425.32,20.0,5.15020698392e+12,3.663003663e-08,778,0.000432234432234,0.0714285714286,0.133333333333,0.0453846153846
203.0,-203.0,-340.0,-180.0,1218.0,-203.0,-1e+200,309387779.843,2015806.73339,309123599.994,314133678.028,306078135.059,306681552.33,311615307.332,20.0,4.06347678637e+12,3.663003663e-08,779,0.0003663003663,0.0714285714286,0.133333333333,0.0384615384615
203.0,-203.0,-320.0,-180.0,900.0,-203.0,-1e+200,299883432.998,2377978.79707,299510236.86,305427033.36,296608994.344,296931638.02,304854347.105,20.0,5.65478315932e+12,3.663003663e-08,790,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,300.0,-203.0,-1e+200,281325151.055,1825299.04841,281514706.182,284798468.243,277512062.795,278413168.521,283758924.376,20.0,3.33171661611e+12,3.663003663e-08,814,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-340.0,-180.0,1300.0,-203.0,-1e+200,311164911.36,1575583.93824,311177316.921,314162581.996,307694910.643,309310257.225,313427886.352,20.0,2.48246474643e+12,3.663003663e-08,780,0.000300366300366,0.0714285714286,0.133333333333,0.0315384615385
203.0,-203.0,-300.0,-180.0,500.0,-203.0,-1e+200,288494538.095,2035567.25232,288591258.279,291429497.361,283149455.473,286013827.095,291120352.312,20.0,4.1435340387e+12,3.663003663e-08,801,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,1000.0,-203.0,-1e+200,300902980.293,2486231.76134,300786372.439,305510446.7,297271151.832,297565822.828,305086117.576,20.0,6.18134837109e+12,3.663003663e-08,791,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,100.0,-203.0,-1e+200,269371875.415,1440255.7569,269343928.428,271610015.069,266216470.965,267123609.557,271288306.482,20.0,2.07433664529e+12,3.663003663e-08,827,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,600.0,-203.0,-1e+200,289482988.539,2107565.82227,289381147.751,292824549.197,285879366.97,286218535.654,292388210.014,20.0,4.44183369521e+12,3.663003663e-08,802,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,400.0,-203.0,-1e+200,282281888.82,1648692.71146,282169420.458,284738811.093,279817491.55,279964237.232,284547480.054,20.0,2.71818765681e+12,3.663003663e-08,815,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,1100.0,-203.0,-1e+200,302934592.165,1920028.70109,302851496.881,307219675.393,299734906.504,300120072.468,305668171.3,20.0,3.68651021299e+12,3.663003663e-08,792,0.000732600732601,0.0714285714286,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,700.0,-203.0,-1e+200,291287266.374,1733266.46216,291035515.568,295576051.901,288397712.355,289244090.014,293423292.572,20.0,3.00421262886e+12,3.663003663e-08,803,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,1200.0,-203.0,-1e+200,304418841.589,2751924.65778,304191413.662,308293310.433,298566055.135,298886145.363,308127597.903,20.0,7.5730893221e+12,3.663003663e-08,793,0.000432234432234,0.0714285714286,0.133333333333,0.0453846153846
203.0,-203.0,-250.0,-180.0,0.0,-203.0,-1e+200,253757801.897,1464435.28568,254110093.369,255945849.568,250286326.869,251377884.351,255631345.883,20.0,2.14457070594e+12,3.663003663e-08,871,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-270.0,-180.0,100.0,-203.0,-1e+200,267786371.323,1942522.38109,267820452.899,271084346.348,263588115.764,265495270.26,271078755.218,20.0,3.77339320105e+12,3.663003663e-08,842,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,800.0,-203.0,-1e+200,292536801.956,2182998.73859,291941595.135,297382357.075,289591736.76,289787675.633,296500636.342,20.0,4.76548349267e+12,3.663003663e-08,804,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,1218.0,-203.0,-1e+200,303818641.391,1915933.00526,304161187.553,307442012.127,300309198.064,301176174.375,306201835.7,20.0,3.67079928066e+12,3.663003663e-08,794,0.0003663003663,0.0714285714286,0.133333333333,0.0384615384615
203.0,-203.0,-290.0,-180.0,500.0,-203.0,-1e+200,285171519.493,2381273.37024,284773375.125,288390119.781,281038108.572,281104132.178,288198193.562,20.0,5.67046286379e+12,3.663003663e-08,816,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-320.0,-180.0,1300.0,-203.0,-1e+200,305988863.432,2116829.7431,305796891.795,310764658.529,301988834.025,303303826.21,308955565.641,20.0,4.48096816126e+12,3.663003663e-08,795,0.000300366300366,0.0714285714286,0.133333333333,0.0315384615385
203.0,-203.0,-280.0,-180.0,200.0,-203.0,-1e+200,275142436.584,2161017.17166,275207877.142,278624385.627,270735339.509,272180345.176,278581091.313,20.0,4.66999521619e+12,3.663003663e-08,828,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,900.0,-203.0,-1e+200,294306030.1,2218647.78553,294142234.946,297471731.146,289833794.461,290991805.057,297456559.503,20.0,4.92239799622e+12,3.663003663e-08,805,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,1000.0,-203.0,-1e+200,295965285.345,1872193.37378,295808051.179,299503701.477,292451463.566,293533332.846,298984648.221,20.0,3.50510802881e+12,3.663003663e-08,806,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,600.0,-203.0,-1e+200,286299373.516,1921562.03145,286901180.702,289969950.195,282843421.368,283319602.927,289550723.275,20.0,3.69240064072e+12,3.663003663e-08,817,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,200.0,-203.0,-1e+200,274138002.093,2013481.80393,274526931.95,277222234.374,270505171.039,271002417.827,277045582.519,20.0,4.05410897475e+12,3.663003663e-08,843,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,1100.0,-203.0,-1e+200,296893829.742,1709574.39602,296752844.253,300850986.433,293736725.497,294684412.755,298875116.021,20.0,2.92264461554e+12,3.663003663e-08,807,0.000549450549451,0.0535714285714,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,700.0,-203.0,-1e+200,289192416.201,1812311.42192,289295869.552,291553358.694,285580583.042,286251542.95,291553285.048,20.0,3.28447269003e+12,3.663003663e-08,818,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,300.0,-203.0,-1e+200,278667975.693,2267251.72364,279081205.879,282778910.577,274992860.134,275675752.441,282646438.688,20.0,5.14043037833e+12,3.663003663e-08,829,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-300.0,-180.0,1200.0,-203.0,-1e+200,298577196.725,1862859.93992,298523911.523,303199333.207,296048928.657,296114143.717,302056955.292,20.0,3.47024715575e+12,3.663003663e-08,808,0.000324175824176,0.0535714285714,0.133333333333,0.0453846153846
203.0,-203.0,-300.0,-180.0,1218.0,-203.0,-1e+200,299105016.48,1800938.89368,298633184.373,302453154.843,296772266.692,296870820.939,302417708.492,20.0,3.24338089878e+12,3.663003663e-08,809,0.000274725274725,0.0535714285714,0.133333333333,0.0384615384615
203.0,-203.0,-290.0,-180.0,800.0,-203.0,-1e+200,290009875.927,2498497.55669,289898089.972,295372019.451,286655923.953,286731450.142,295136681.898,20.0,6.2424900408e+12,3.663003663e-08,819,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,400.0,-203.0,-1e+200,281172049.27,1912885.9141,281083624.099,284811228.423,278112322.635,278305351.212,283899436.754,20.0,3.65913252037e+12,3.663003663e-08,830,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,300.0,-203.0,-1e+200,276886614.641,1421510.1137,276622053.643,279444072.733,274635781.851,274917221.413,279346769.651,20.0,2.02069100335e+12,3.663003663e-08,844,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-240.0,-180.0,0.0,-203.0,-1e+200,254605344.973,2142549.6038,254839890.723,258921235.204,250502479.727,251293579.297,257704101.698,20.0,4.59051880473e+12,3.663003663e-08,886,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-300.0,-180.0,1300.0,-203.0,-1e+200,300444900.178,2206781.01914,300641566.428,304124855.947,296964355.838,297066436.667,303301291.292,20.0,4.86988246645e+12,3.663003663e-08,810,0.000225274725275,0.0535714285714,0.133333333333,0.0315384615385
203.0,-203.0,-290.0,-180.0,900.0,-203.0,-1e+200,291295981.132,2078446.96266,291366198.629,295811055.003,288048504.204,288344901.47,294464966.212,20.0,4.3199417766e+12,3.663003663e-08,820,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,100.0,-203.0,-1e+200,267080209.092,1644013.60786,267047144.737,270506589.974,263781202.855,264413621.895,269097783.377,20.0,2.70278074282e+12,3.663003663e-08,857,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,500.0,-203.0,-1e+200,283759955.265,2018126.71468,284582839.114,286320980.703,279635461.6,279647369.564,285869224.795,20.0,4.07283543651e+12,3.663003663e-08,831,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,400.0,-203.0,-1e+200,278851801.107,2262115.50808,278977281.881,283203381.396,273909976.429,275528542.082,282116167.725,20.0,5.11716657189e+12,3.663003663e-08,845,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,1000.0,-203.0,-1e+200,292590079.267,1795800.80787,291869779.268,296340431.314,290441889.165,290526933.824,295906253.337,20.0,3.22490054156e+12,3.663003663e-08,821,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,600.0,-203.0,-1e+200,284663727.112,2147079.17273,284612116.876,288282891.806,280697192.768,280971522.604,287584010.87,20.0,4.60994897398e+12,3.663003663e-08,832,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,1100.0,-203.0,-1e+200,294390025.071,2099442.48399,294432365.273,297277667.957,290605766.899,290700378.649,297248832.46,20.0,4.40765874358e+12,3.663003663e-08,822,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,500.0,-203.0,-1e+200,280076148.072,1692982.42796,280238571.543,283152206.738,276686722.896,277274910.193,282587770.648,20.0,2.86618950139e+12,3.663003663e-08,846,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,700.0,-203.0,-1e+200,285988794.361,1465686.16587,286327745.42,287983275.208,282130798.438,283643276.267,287653502.325,20.0,2.14823593682e+12,3.663003663e-08,833,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,1200.0,-203.0,-1e+200,296345933.818,2155976.19016,296443881.27,300332793.792,291419952.649,293081243.07,299989941.987,20.0,4.64823333255e+12,3.663003663e-08,823,0.000216117216117,0.0357142857143,0.133333333333,0.0453846153846
203.0,-203.0,-270.0,-180.0,600.0,-203.0,-1e+200,281801577.816,1551968.80812,281963161.69,284762078.76,278522261.234,279761894.542,284001522.97,20.0,2.40860718137e+12,3.663003663e-08,847,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,1218.0,-203.0,-1e+200,295907816.35,2105472.82799,295634690.712,300687526.035,292831464.519,292933314.994,299964424.992,20.0,4.43301582939e+12,3.663003663e-08,824,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-280.0,-180.0,800.0,-203.0,-1e+200,287054505.89,2229402.58836,286250353.33,291920923.891,283708718.707,284414634.69,291222412.753,20.0,4.97023590096e+12,3.663003663e-08,834,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,200.0,-203.0,-1e+200,271784461.46,1958184.6843,271567930.077,276515511.781,268999655.965,269488809.546,275262725.71,20.0,3.83448725783e+12,3.663003663e-08,858,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-230.0,-180.0,0.0,-203.0,-1e+200,254975719.187,2249988.50909,254370932.798,260614755.064,251012161.851,251809612.304,257949843.658,20.0,5.06244829105e+12,3.663003663e-08,901,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-280.0,-180.0,900.0,-203.0,-1e+200,287736528.342,1222787.39357,288162646.268,289322010.541,285152328.293,285278137.57,289192611.435,20.0,1.49520900986e+12,3.663003663e-08,835,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-290.0,-180.0,1300.0,-203.0,-1e+200,296537374.976,2470720.80832,295910304.093,302343604.171,292530660.81,292955079.726,300209449.81,20.0,6.10446131265e+12,3.663003663e-08,825,0.000150183150183,0.0357142857143,0.133333333333,0.0315384615385
203.0,-203.0,-280.0,-180.0,1000.0,-203.0,-1e+200,290571263.304,2001352.97527,290268995.278,294559711.972,286781896.526,287013634.23,293435086.995,20.0,4.00541373163e+12,3.663003663e-08,836,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,300.0,-203.0,-1e+200,274452375.745,2286906.2223,273924571.931,280045082.8,271474847.284,271557629.269,278500893.554,20.0,5.22994006959e+12,3.663003663e-08,859,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,700.0,-203.0,-1e+200,283483953.759,1518464.60501,283433107.82,286218846.354,281039811.083,281054343.128,285960880.194,20.0,2.30573475668e+12,3.663003663e-08,848,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-250.0,-180.0,100.0,-203.0,-1e+200,266454674.412,1973641.6205,266337365.891,272093274.205,263899513.203,264062783.095,268893168.083,20.0,3.89526124617e+12,3.663003663e-08,872,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,1100.0,-203.0,-1e+200,291115910.882,1761530.10787,291014605.988,295175764.396,288344203.546,289184721.055,293643132.349,20.0,3.10298832092e+12,3.663003663e-08,837,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,800.0,-203.0,-1e+200,284486960.84,2291002.45033,284590723.528,288917613.641,280136762.585,280318850.429,287483857.891,20.0,5.2486922274e+12,3.663003663e-08,849,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,1200.0,-203.0,-1e+200,292833473.163,1488240.78033,293051877.279,294892888.288,290410399.843,290742637.578,294683828.369,20.0,2.21486062025e+12,3.663003663e-08,838,0.000216117216117,0.0357142857143,0.133333333333,0.0453846153846
203.0,-203.0,-280.0,-180.0,1218.0,-203.0,-1e+200,292478106.585,1898533.22237,292236851.486,297929529.344,289905247.404,290084894.545,296214202.144,20.0,3.60442839643e+12,3.663003663e-08,839,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-260.0,-180.0,400.0,-203.0,-1e+200,276208761.987,1194212.97962,276272410.005,278227321.624,273932872.919,274457815.924,277986768.452,20.0,1.42614464069e+12,3.663003663e-08,860,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-280.0,-180.0,1300.0,-203.0,-1e+200,293440637.98,1645305.49103,293882435.273,295870430.211,289036075.307,291584355.842,295765592.369,20.0,2.70703015881e+12,3.663003663e-08,840,0.000150183150183,0.0357142857143,0.133333333333,0.0315384615385
203.0,-203.0,-220.0,-180.0,0.0,-203.0,-1e+200,255589891.588,1984276.90051,255487501.045,259244971.056,252389059.339,252546331.817,258888063.575,20.0,3.9373548179e+12,3.663003663e-08,916,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-270.0,-180.0,900.0,-203.0,-1e+200,285829982.55,2297182.67497,285980481.94,291355067.801,281855343.059,282322762.046,288458636.329,20.0,5.2770482422e+12,3.663003663e-08,850,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-250.0,-180.0,200.0,-203.0,-1e+200,270018818.007,2298889.80779,270438422.189,273839420.962,265680746.532,266211144.205,272646561.754,20.0,5.28489434834e+12,3.663003663e-08,873,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,1000.0,-203.0,-1e+200,286343238.361,1718363.18374,286309540.018,288947724.953,282441532.401,283438540.554,288779617.51,20.0,2.95277203125e+12,3.663003663e-08,851,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,500.0,-203.0,-1e+200,277494993.459,1836665.40457,277481218.867,281440680.034,274522644.303,275178620.281,280379556.759,20.0,3.37333980833e+12,3.663003663e-08,861,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-240.0,-180.0,100.0,-203.0,-1e+200,266267648.277,2116374.4828,266398105.337,270395423.942,261686969.026,262948858.596,269571606.022,20.0,4.47904095144e+12,3.663003663e-08,887,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,600.0,-203.0,-1e+200,277998764.643,2051162.98939,277749261.8,283959601.886,275651811.205,275821771.666,280851822.842,20.0,4.20726960905e+12,3.663003663e-08,862,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,1100.0,-203.0,-1e+200,287691614.243,2131088.74487,287566831.225,291782755.606,284435834.063,284585641.0,291244098.109,20.0,4.54153923851e+12,3.663003663e-08,852,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-250.0,-180.0,300.0,-203.0,-1e+200,272350073.27,1695530.40684,272252708.734,275390873.526,269056415.159,269505014.26,275204157.552,20.0,2.87482336052e+12,3.663003663e-08,874,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-260.0,-180.0,700.0,-203.0,-1e+200,280245062.635,1813465.73874,280140693.202,283552691.1,277402970.733,277695774.44,283486579.692,20.0,3.28865798559e+12,3.663003663e-08,863,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,1200.0,-203.0,-1e+200,289347957.396,2523433.71898,289087847.887,295281525.265,285825532.193,286035591.349,294086943.071,20.0,6.36771773407e+12,3.663003663e-08,853,0.000216117216117,0.0357142857143,0.133333333333,0.0453846153846
203.0,-203.0,-210.0,-180.0,0.0,-203.0,-1e+200,256238569.526,2332373.03666,256449009.346,260419563.032,252732703.405,252963595.082,259797947.554,20.0,5.43996398213e+12,3.663003663e-08,931,0.000155677655678,0.0303571428571,0.133333333333,0.0384615384615
203.0,-203.0,-270.0,-180.0,1218.0,-203.0,-1e+200,288893743.749,2060623.0006,288948369.443,291844257.018,284306715.338,286222530.923,291403468.949,20.0,4.24616715061e+12,3.663003663e-08,854,0.00018315018315,0.0357142857143,0.133333333333,0.0384615384615
203.0,-203.0,-250.0,-180.0,400.0,-203.0,-1e+200,273604508.278,1647634.66489,273905916.955,276524800.163,270384763.78,270836677.632,275669175.238,20.0,2.71469998895e+12,3.663003663e-08,875,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
203.0,-203.0,-270.0,-180.0,1300.0,-203.0,-1e+200,290255447.594,2026381.73681,290163065.105,293838694.604,286855400.113,287437907.423,293209852.809,20.0,4.10622294328e+12,3.663003663e-08,855,0.000150183150183,0.0357142857143,0.133333333333,0.0315384615385
203.0,-203.0,-260.0,-180.0,800.0,-203.0,-1e+200,281258356.694,2137045.34813,281297565.789,285231452.236,277278205.351,277617673.356,284322085.869,20.0,4.56696281996e+12,3.663003663e-08,864,0.0003663003663,0.0357142857143,0.133333333333,0.0769230769231
