SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight,prefix,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-195.0,-195.0,600.0,-203.0,-1e+200,309025627.269,15190839.1516,311797860.323,331993972.846,275101847.269,282553975.486,327183451.386,20.0,2.30761594131e+14,0.0333333333333,5.95238095238e-05,208,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,700.0,-203.0,-1e+200,305705471.202,9413736.61344,306113644.164,327564466.027,285490480.784,288785499.441,315158120.18,20.0,8.86184370272e+13,0.0333333333333,5.95238095238e-05,209,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,800.0,-203.0,-1e+200,300345641.096,16011789.2664,301920370.819,326889194.203,266246298.321,279466527.37,321983407.841,20.0,2.56377395511e+14,0.0333333333333,5.95238095238e-05,210,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,900.0,-203.0,-1e+200,305019957.159,13803015.2474,306994290.631,328874924.656,283379055.393,284054077.217,323080820.171,20.0,1.90523229921e+14,0.0333333333333,5.95238095238e-05,211,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,1000.0,-203.0,-1e+200,296966244.22,11563767.3041,296690005.549,315695622.173,276786656.546,280547797.88,311661036.783,20.0,1.33720714263e+14,0.0333333333333,5.95238095238e-05,212,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,1100.0,-203.0,-1e+200,303276993.343,13446989.05,301635004.491,328075504.416,276184231.644,283875837.426,320899001.364,20.0,1.8082151451e+14,0.0333333333333,5.95238095238e-05,213,4.7619047619e-08,0.0178571428571,0.1
203.0,-203.0,-195.0,-195.0,1200.0,-203.0,-1e+200,291814484.23,10136287.418,292173917.742,313486289.2,275779143.418,276132754.262,308479323.485,20.0,1.0274432262e+14,0.0333333333333,3.5119047619e-05,214,4.7619047619e-08,0.0178571428571,0.059
203.0,-203.0,-195.0,-195.0,1218.0,-203.0,-1e+200,298532992.134,14335031.2994,303081027.007,318106411.246,264762122.263,269669485.551,317025212.354,20.0,2.05493122355e+14,0.0333333333333,2.97619047619e-05,215,4.7619047619e-08,0.0178571428571,0.05
203.0,-203.0,-195.0,-195.0,1300.0,-203.0,-1e+200,289885914.346,12921914.6333,289401139.02,316172227.494,268804457.63,269949324.144,310231362.733,20.0,1.6697587779e+14,0.0333333333333,2.44047619048e-05,216,4.7619047619e-08,0.0178571428571,0.041
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,309596455.643,14064057.5332,307827567.092,332868142.616,281314699.356,284185254.497,329023415.751,20.0,1.97797714297e+14,0.0333333333333,4.46428571429e-05,217,4.7619047619e-08,0.0267857142857,0.05
203.0,-203.0,-190.0,-195.0,400.0,-203.0,-1e+200,299756306.802,16651694.9235,302665240.08,330419296.146,268754599.907,277414852.173,324460257.763,20.0,2.77278943826e+14,0.0333333333333,8.92857142857e-05,218,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,500.0,-203.0,-1e+200,298734873.239,11134398.2198,301588561.498,315917724.708,282295147.18,282615382.376,312976421.91,20.0,1.23974823718e+14,0.0333333333333,8.92857142857e-05,219,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,296701413.241,15351701.3419,299892339.086,324498616.593,270080773.162,270773562.569,314485482.669,20.0,2.35674734092e+14,0.0333333333333,8.92857142857e-05,220,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,700.0,-203.0,-1e+200,294648604.971,15055649.3465,297612675.5,313928795.328,263846912.185,266451300.28,312330953.691,20.0,2.26672577246e+14,0.0333333333333,8.92857142857e-05,221,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,296920551.776,10496339.3649,295200478.517,319788564.892,280451687.429,283533879.143,314268282.895,20.0,1.10173140063e+14,0.0333333333333,8.92857142857e-05,222,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,295305620.975,13290959.6727,293054385.255,318766734.054,267449607.806,276620657.361,313429839.431,20.0,1.76649609023e+14,0.0333333333333,8.92857142857e-05,223,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,292889698.279,15471748.2766,289535106.528,322449618.811,270242274.114,274815516.837,314716526.268,20.0,2.39374994736e+14,0.0333333333333,8.92857142857e-05,224,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,288395035.589,9649620.16099,290550082.486,302765812.024,262701448.648,272660697.007,302285660.949,20.0,9.31151692514e+13,0.0333333333333,8.92857142857e-05,225,4.7619047619e-08,0.0267857142857,0.1
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,294153825.404,13164469.3174,295775502.677,317594864.779,270749146.034,273178484.489,313168776.815,20.0,1.73303252409e+14,0.0333333333333,5.26785714286e-05,226,4.7619047619e-08,0.0267857142857,0.059
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,287903540.935,12015103.4661,288124659.455,315356048.197,268299391.716,273150464.8,302241748.368,20.0,1.44362711301e+14,0.0333333333333,4.46428571429e-05,227,4.7619047619e-08,0.0267857142857,0.05
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,288883625.192,11594083.8833,287562647.532,311673996.148,268215936.275,276028025.036,310767443.25,20.0,1.34422781093e+14,0.0333333333333,3.66071428571e-05,228,4.7619047619e-08,0.0267857142857,0.041
203.0,-203.0,-180.0,-195.0,300.0,-203.0,-1e+200,287897891.607,14523157.0313,287876550.131,315684609.653,253482162.969,267542479.093,309128977.362,20.0,2.10922090157e+14,0.0333333333333,5.95238095238e-05,229,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-180.0,-195.0,400.0,-203.0,-1e+200,287715623.214,10435949.0368,286315496.755,308160106.355,269171361.5,272648462.54,302644223.229,20.0,1.08909032298e+14,0.0333333333333,0.000119047619048,230,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,500.0,-203.0,-1e+200,285562688.205,15053601.818,284792066.709,314235793.864,260093240.811,263575582.392,309002302.724,20.0,2.26610927696e+14,0.0333333333333,0.000119047619048,231,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,600.0,-203.0,-1e+200,285085629.921,12656413.6692,284115867.012,306328040.701,260160243.578,265970407.139,300662300.339,20.0,1.60184806966e+14,0.0333333333333,0.000119047619048,232,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,700.0,-203.0,-1e+200,280824111.741,14452117.5049,282690402.281,302304804.557,240956386.11,258949536.054,295983965.74,20.0,2.08863700377e+14,0.0333333333333,0.000119047619048,233,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,800.0,-203.0,-1e+200,282063323.701,11879247.2504,282235646.305,308750622.832,265404016.531,265665930.214,296358740.724,20.0,1.41116515236e+14,0.0333333333333,0.000119047619048,234,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,275818594.647,12930149.2683,273944413.662,294138913.296,252668804.085,255447286.219,293956552.258,20.0,1.67188760099e+14,0.0333333333333,0.000119047619048,235,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,280335744.882,12759110.773,282622954.764,303185465.903,254184223.43,257813929.943,298743670.587,20.0,1.62794907718e+14,0.0333333333333,0.000119047619048,236,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,273969312.856,12354824.2728,274926464.373,295207088.292,254657836.757,255067846.943,293869003.573,20.0,1.52641682813e+14,0.0333333333333,0.000119047619048,237,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,273086388.544,11204602.5421,274939071.715,292353486.144,251683793.318,256574110.782,288854392.494,20.0,1.25543118127e+14,0.0333333333333,7.02380952381e-05,238,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,274675244.487,13646978.9976,273966078.525,300959812.424,251412151.235,251489936.382,291116113.004,20.0,1.86240035762e+14,0.0333333333333,5.95238095238e-05,239,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,271866454.075,10237144.5339,271731128.495,288952591.673,252596611.384,258379717.976,286113118.797,20.0,1.04799128209e+14,0.0333333333333,4.88095238095e-05,240,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-170.0,-195.0,300.0,-203.0,-1e+200,273965062.68,6997390.5257,273354689.831,288609083.818,261557833.001,263538299.35,283420729.132,20.0,4.89634741692e+13,0.0333333333333,5.95238095238e-05,241,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,273139252.104,10545130.9467,273964101.604,290299923.655,253039036.549,255641020.819,289281813.997,20.0,1.11199786683e+14,0.0333333333333,0.000119047619048,242,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,267962489.251,14202839.1672,265816341.645,300821480.518,252406672.467,252615297.847,292988103.7,20.0,2.01720640409e+14,0.0333333333333,0.000119047619048,243,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,269888138.375,9967976.17661,268796222.843,296774514.111,253239272.441,254095644.468,281275314.681,20.0,9.93605490575e+13,0.0333333333333,0.000119047619048,244,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,258414314.053,9853286.88687,259707470.761,273130792.103,238944684.043,243041433.385,272960069.901,20.0,9.70872624749e+13,0.0333333333333,0.000119047619048,245,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,265863859.257,10510974.9547,264919548.531,279832054.422,244636598.031,247303069.566,278104011.369,20.0,1.10480594499e+14,0.0333333333333,0.000119047619048,246,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,259317792.721,12067001.9027,257669813.037,280556557.874,238797279.025,240847676.433,277490270.341,20.0,1.45612534919e+14,0.0333333333333,0.000119047619048,247,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,258532702.948,14767194.0994,255078597.082,284951957.316,232713596.923,235518650.181,279849533.427,20.0,2.18070021571e+14,0.0333333333333,0.000119047619048,248,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,259496123.18,12028761.9967,260606016.288,281660630.07,233292042.485,240477380.453,276710458.834,20.0,1.44691115174e+14,0.0333333333333,0.000119047619048,249,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,259294320.826,8273858.93432,260738611.384,275409862.585,240833204.076,243938759.217,268099432.691,20.0,6.8456741665e+13,0.0333333333333,7.02380952381e-05,250,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,258193346.482,9744394.71234,257914733.216,273222783.872,237762448.682,244122444.284,271931593.607,20.0,9.49532283098e+13,0.0333333333333,5.95238095238e-05,251,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,252729259.437,11231827.2703,256374815.295,268983418.453,229897019.347,230657358.352,266519666.148,20.0,1.2615394383e+14,0.0333333333333,4.88095238095e-05,252,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-160.0,-195.0,300.0,-203.0,-1e+200,257084098.372,13309492.6224,258530155.972,276736320.882,228726675.529,233593296.001,272782029.867,20.0,1.77142593867e+14,0.0333333333333,8.92857142857e-05,253,4.7619047619e-08,0.0535714285714,0.05
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,254444140.629,11705353.9414,257116132.977,272885576.843,222660389.035,235697675.621,266937131.131,20.0,1.37015310893e+14,0.0333333333333,0.000178571428571,254,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,253342891.851,10293401.4134,253439470.492,271310217.608,235902357.181,236222541.354,268365066.942,20.0,1.05954112657e+14,0.0333333333333,0.000178571428571,255,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,249991361.85,7949924.76505,251329862.503,265779655.337,235276730.455,235533762.448,258610893.69,20.0,6.32013037699e+13,0.0333333333333,0.000178571428571,256,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,253093306.953,10183671.3735,253073519.431,272523038.717,234056077.754,239387786.615,268815737.445,19.0,1.03707162644e+14,0.0333333333333,0.000178571428571,257,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,247759555.806,9933281.2525,249945597.63,265565248.156,228407607.546,231844187.579,262622641.475,20.0,9.86700764413e+13,0.0333333333333,0.000178571428571,258,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,248896451.242,8864129.50092,248938153.817,265272905.861,234235590.9,234829636.556,258361386.211,20.0,7.85727918091e+13,0.0333333333333,0.000178571428571,259,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,244393680.53,11629368.0592,249136155.996,258879227.531,218141466.289,228900071.18,258639467.767,20.0,1.35242201457e+14,0.0333333333333,0.000178571428571,260,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,241178748.485,6809426.24943,240724954.337,255927928.643,225988792.804,231736835.25,250984570.547,20.0,4.63682858465e+13,0.0333333333333,0.000178571428571,261,4.7619047619e-08,0.0535714285714,0.1
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,239421455.2,10949608.6685,240092489.954,263861604.522,221585672.285,223265842.14,255134513.932,20.0,1.19893929994e+14,0.0333333333333,0.000105357142857,262,4.7619047619e-08,0.0535714285714,0.059
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,236020110.957,8997311.29948,233680642.463,254735956.453,223632491.711,224899535.092,250113550.726,20.0,8.09516106197e+13,0.0333333333333,8.92857142857e-05,263,4.7619047619e-08,0.0535714285714,0.05
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,237357257.024,10403485.9884,235301004.15,263119454.994,223547494.483,225057975.926,257077248.512,20.0,1.08232520711e+14,0.0333333333333,7.32142857143e-05,264,4.7619047619e-08,0.0535714285714,0.041
203.0,-203.0,-140.0,-195.0,300.0,-203.0,-1e+200,224084559.012,9019942.67619,223412542.54,243535351.812,209981394.318,210239560.756,236645259.287,20.0,8.13593658817e+13,0.0333333333333,0.000119047619048,265,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-140.0,-195.0,400.0,-203.0,-1e+200,224426471.27,7503103.62798,224789932.004,239287788.895,209819065.514,212001826.314,235182242.345,20.0,5.62965640522e+13,0.0333333333333,0.000238095238095,266,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,500.0,-203.0,-1e+200,223325907.942,8672185.23622,221291256.795,238301186.047,206935210.525,211142784.204,237351513.53,20.0,7.52067967714e+13,0.0333333333333,0.000238095238095,267,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,600.0,-203.0,-1e+200,215968129.554,12025355.5699,217179226.447,246480225.476,191079604.078,199539426.436,233568059.541,20.0,1.44609176584e+14,0.0333333333333,0.000238095238095,268,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,700.0,-203.0,-1e+200,215945802.317,8780341.04257,216096598.028,234020214.001,199091290.352,202755557.038,229240497.959,20.0,7.70943888238e+13,0.0333333333333,0.000238095238095,269,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,800.0,-203.0,-1e+200,215146672.962,6080318.19229,215622798.059,224657102.549,204416598.363,205773243.981,224574142.823,20.0,3.69702693195e+13,0.0333333333333,0.000238095238095,270,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,900.0,-203.0,-1e+200,213750827.743,9925334.13444,212961309.829,230046560.672,195303736.776,196927884.14,227632302.712,20.0,9.85122576804e+13,0.0333333333333,0.000238095238095,271,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,1000.0,-203.0,-1e+200,210891417.73,9845040.04139,210700768.488,229175168.923,184497106.708,197271789.453,225061663.536,20.0,9.69248134166e+13,0.0333333333333,0.000238095238095,272,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,1100.0,-203.0,-1e+200,209430798.139,6932373.70884,208443957.346,219992924.53,195038139.772,199577925.212,218905973.258,19.0,4.80578052391e+13,0.0333333333333,0.000238095238095,273,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-140.0,-195.0,1200.0,-203.0,-1e+200,211182139.778,6849697.76463,209781268.511,227448178.553,198990930.913,204061729.895,223540152.136,20.0,4.69183594668e+13,0.0333333333333,0.000140476190476,274,4.7619047619e-08,0.0714285714286,0.059
203.0,-203.0,-140.0,-195.0,1218.0,-203.0,-1e+200,210359733.57,10134427.8497,209334588.261,230333567.716,190311545.068,192680209.29,225653187.387,20.0,1.02706627841e+14,0.0333333333333,0.000119047619048,275,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-140.0,-195.0,1300.0,-203.0,-1e+200,207689041.513,8481129.76607,206362336.296,227689709.322,194008533.132,194108014.72,221669806.867,20.0,7.19295621089e+13,0.0333333333333,9.7619047619e-05,276,4.7619047619e-08,0.0714285714286,0.041
203.0,-203.0,-120.0,-195.0,300.0,-203.0,-1e+200,191728641.908,7407370.74167,190959192.663,204151975.074,178827783.892,183035411.552,202850563.03,20.0,5.48691413045e+13,0.0333333333333,5.95238095238e-05,277,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-120.0,-195.0,400.0,-203.0,-1e+200,189863785.803,8675321.63999,192307449.604,202877491.284,176928957.829,177172117.369,201350325.645,20.0,7.52612055572e+13,0.0333333333333,0.000119047619048,278,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,500.0,-203.0,-1e+200,185571855.588,7900349.43402,183742813.741,202941217.715,175359696.589,175697468.448,202440370.087,20.0,6.24155211797e+13,0.0333333333333,0.000119047619048,279,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,600.0,-203.0,-1e+200,189794296.01,4298680.43924,190451942.508,199110498.345,181552253.765,183155676.336,194714394.119,20.0,1.84786535187e+13,0.0333333333333,0.000119047619048,280,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,700.0,-203.0,-1e+200,184724891.07,8656913.36955,184051810.931,203300446.445,169581262.67,169918856.082,194998909.293,20.0,7.49421490879e+13,0.0333333333333,0.000119047619048,281,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,800.0,-203.0,-1e+200,182053801.343,7957496.66865,181489617.915,200266800.794,166449973.985,170009184.351,193136751.71,20.0,6.33217532315e+13,0.0333333333333,0.000119047619048,282,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,900.0,-203.0,-1e+200,179263276.585,7557503.61407,177606605.817,194295043.134,166438884.979,169262124.188,190085810.414,20.0,5.71158608767e+13,0.0333333333333,0.000119047619048,283,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,1000.0,-203.0,-1e+200,179841482.601,6710302.06868,179503261.519,191205984.07,170135938.022,170485730.375,191104389.865,20.0,4.50281538529e+13,0.0333333333333,0.000119047619048,284,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,1100.0,-203.0,-1e+200,174728128.609,7300339.85196,174310667.593,188850532.508,160591412.557,164148494.362,186213867.517,20.0,5.32949619542e+13,0.0333333333333,0.000119047619048,285,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-120.0,-195.0,1200.0,-203.0,-1e+200,173053600.904,8707806.17776,174356426.782,185293959.088,158537134.843,158656955.477,184798563.066,20.0,7.58258884295e+13,0.0333333333333,7.02380952381e-05,286,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-120.0,-195.0,1300.0,-203.0,-1e+200,176325422.305,6701562.20814,177410083.394,189550956.081,163895828.436,165621790.011,185955693.046,20.0,4.49109360295e+13,0.0333333333333,4.88095238095e-05,288,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-120.0,-195.0,1218.0,-203.0,-1e+200,178995908.199,8528774.616,177647451.784,193963357.653,159808904.124,165975024.507,192037186.159,20.0,7.27399964505e+13,0.0333333333333,5.95238095238e-05,287,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,432881346.513,8946237.60336,433753203.543,447646207.04,416270670.247,417973437.549,446710012.74,20.0,8.00351672558e+13,0.1,0.000178571428571,289,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-400.0,-190.0,400.0,-203.0,-1e+200,442404398.935,13804830.1649,442463853.645,474120765.695,412620897.647,424689230.633,459962388.115,19.0,1.90573335881e+14,0.1,0.000357142857143,290,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,450487685.298,13017131.0493,452742665.778,472551923.678,428502936.61,429122942.506,472034417.732,20.0,1.69445700755e+14,0.1,0.000357142857143,291,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,453818852.402,10293291.1427,454536089.798,469149307.261,439014832.669,439299344.799,467164662.626,19.0,1.05951842548e+14,0.1,0.000357142857143,292,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,451300285.573,13910660.9994,456030598.68,471916559.895,417486110.874,429229442.306,469423639.448,20.0,1.93506489441e+14,0.1,0.000357142857143,293,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,460513623.274,12332240.4714,459203344.787,481092694.153,440670854.855,442134040.495,480550918.682,20.0,1.52084155044e+14,0.1,0.000357142857143,294,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,458754070.09,11215491.83,456471549.307,481094924.534,443123430.303,445242708.767,476409452.177,20.0,1.25787256989e+14,0.1,0.000357142857143,295,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,463490129.997,13683602.0466,463699102.13,490392941.322,435383466.273,446454527.501,486760215.65,20.0,1.8724096497e+14,0.1,0.000357142857143,296,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,460265518.355,13221558.1597,458890309.906,481890209.406,435457179.359,437832950.19,479915003.356,20.0,1.7480960017e+14,0.1,0.000357142857143,297,4.7619047619e-08,0.0357142857143,0.1
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,456831793.36,8733677.17208,457564920.04,473824835.421,440457257.12,441706825.766,468656054.069,20.0,7.62771169462e+13,0.1,0.000210714285714,298,4.7619047619e-08,0.0357142857143,0.059
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,460684684.668,11192761.497,461046361.233,482074024.806,440849586.626,442457789.804,478773629.549,20.0,1.25277909928e+14,0.1,0.000178571428571,299,4.7619047619e-08,0.0357142857143,0.05
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,433743264.05,13030697.5914,432533589.319,457347531.353,412160811.922,414868429.334,454424057.15,20.0,1.69799079719e+14,0.1,0.000357142857143,301,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,461913871.32,11775459.8968,459723237.202,487523035.476,442964997.35,446690427.437,479243203.863,20.0,1.38661455781e+14,0.1,0.000146428571429,300,4.7619047619e-08,0.0357142857143,0.041
203.0,-203.0,-380.0,-190.0,400.0,-203.0,-1e+200,436560759.015,15866565.7948,437743783.076,460834513.057,411447183.833,412157486.097,457513163.871,20.0,2.5174791012e+14,0.1,0.000714285714286,302,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,440646120.274,13273023.7904,440645190.167,467876208.049,423823633.45,424919238.923,462873618.625,20.0,1.76173160541e+14,0.1,0.000714285714286,303,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,448015291.294,10138811.199,450030233.725,464950742.109,428405790.003,435656901.222,463946203.918,20.0,1.02795492528e+14,0.1,0.000714285714286,304,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,444601485.589,14839011.2553,445192587.467,472105323.795,417151093.991,421543812.842,465636242.675,19.0,2.20196255035e+14,0.1,0.000714285714286,305,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,448869104.821,9757881.24877,448433481.146,467029570.385,431802973.867,437680750.339,464824617.67,20.0,9.52162464651e+13,0.1,0.000714285714286,306,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,452755315.428,12678664.8952,457638874.881,472453654.591,431992374.107,434811763.05,470264057.156,20.0,1.60748543525e+14,0.1,0.000714285714286,307,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,454043203.926,14866040.5705,455926896.304,485564184.376,420879574.351,434817210.613,472278855.634,19.0,2.20999162243e+14,0.1,0.000714285714286,308,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,450411920.387,15149635.4059,451394152.357,482936692.049,411223176.35,433811199.545,473246430.481,20.0,2.29511452931e+14,0.1,0.000714285714286,309,4.7619047619e-08,0.0714285714286,0.1
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,448241106.215,14465902.4616,446439788.842,480172327.146,425038193.389,428226563.667,467516808.43,20.0,2.09262334027e+14,0.1,0.000421428571429,310,4.7619047619e-08,0.0714285714286,0.059
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,423847767.963,13484350.5271,421724523.151,443670469.407,399887828.022,400380002.216,443316473.781,20.0,1.81827709138e+14,0.1,0.000357142857143,313,4.7619047619e-08,0.0714285714286,0.05
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,450091163.579,16344496.5956,452173086.324,473600797.893,410826582.801,422075154.84,473153290.205,20.0,2.67142568964e+14,0.1,0.000357142857143,311,4.7619047619e-08,0.0714285714286,0.05
