RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__NewBOP__production__electricity,Dispatch__NewBOP__production__heat,Dispatch__Charger__production__reactor_heat,Dispatch__Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Grid__production__electricity,price,prefix,ProbabilityWeight,PointProbability
0,5.0,3,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.77501175685e-09,-9.77501175685e-09,855.923161937,8.44238854638e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,405.042244146,1,1.0,1.0
0,5.0,4,2018,1.0,203.0,4.36176694354e-09,-4.36176694354e-09,-3.75984234159e-09,8.72353211505e-09,-203.000000004,203.000000004,1005.7097286,-203.000000001,-7.82779703123e-09,4.36176517151e-09,-4.36176517151e-09,3.75984234159e-09,32.372572218,1,1.0,1.0
0,5.0,5,2018,1.0,203.0,-101.069808367,101.069808367,87.4930000005,-203.000000001,-101.930191633,101.930191633,1208.69890308,6.13378246635e-09,-5.02555506201e-09,-101.930191634,101.930191634,-87.4930000005,25.4540252298,1,1.0,1.0
0,5.0,6,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.9262344882e-09,-9.9262344882e-09,951.921950641,7.25457192163e-09,203.000002033,-203.00000203,203.00000203,-174.986000879,371.228386358,1,1.0,1.0
0,5.0,7,2018,1.0,203.0,-2.10855261111e-09,2.10855261111e-09,1.8178748551e-09,-4.21780708839e-09,-202.999999998,202.999999998,1144.50464807,-202.999999987,-8.98556534468e-09,-2.10925447728e-09,2.10925447728e-09,-1.8178748551e-09,59.9679050499,1,1.0,1.0
0,5.0,8,2018,1.0,203.0,2.89915105503e-09,-2.89915105503e-09,-2.49905200975e-09,5.79826452377e-09,-203.000000003,203.000000003,951.92193857,-202.999999998,-7.761826732e-09,2.89911346875e-09,-2.89911346875e-09,2.49905200975e-09,19.3240668321,1,1.0,1.0
0,5.0,9,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.59802941723e-09,-9.59802941723e-09,780.737322116,8.19562097288e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,46.6895299219,1,1.0,1.0
0,5.0,10,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,9.12105791244e-09,-9.12105791244e-09,994.7181126,8.51735822751e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,45.8327074031,1,1.0,1.0
0,5.0,11,2018,1.0,203.0,-101.069808367,101.069808367,87.4930000004,-203.000000001,-101.930191633,101.930191633,1208.69890308,6.69612327809e-09,-5.72835700614e-09,-101.930191634,101.930191634,-87.4930000004,29.7581053305,1,1.0,1.0
0,5.0,12,2018,1.0,203.0,1.78428747385e-10,-1.78428747385e-10,-1.53876671998e-10,3.5702244083e-10,-203.0,203.0,727.534695341,-202.999999992,-8.44269832993e-09,1.78593693445e-10,-1.78593693445e-10,1.53876671998e-10,32.2137009977,1,1.0,1.0
0,5.0,13,2018,1.0,203.0,2.42229523912e-09,-2.42229523912e-09,-2.08801537593e-09,4.84458323882e-09,-203.000000002,203.000000002,1187.30082209,-202.999999997,-7.9544523416e-09,2.4222879997e-09,-2.4222879997e-09,2.08801537593e-09,23.0404884524,1,1.0,1.0
0,5.0,14,2018,1.0,203.0,4.38365513186e-09,-4.38365513186e-09,-3.77870914823e-09,8.76730660842e-09,-203.000000004,203.000000004,1208.69890308,-203.000000002,-6.87918835708e-09,4.38365147656e-09,-4.38365147656e-09,3.77870914823e-09,19.23701359,1,1.0,1.0
0,5.0,15,2018,1.0,203.0,1.10409569269e-09,-1.10409569269e-09,-9.51727786548e-10,2.2081851196e-09,-203.000000001,203.000000001,1187.30082211,-202.999999994,-8.16918397151e-09,1.10408942691e-09,-1.10408942691e-09,9.51727786548e-10,27.8868212552,1,1.0,1.0
0,5.0,16,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.37112682769e-09,-9.37112682769e-09,984.311647816,7.76450442638e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,85.0388537166,1,1.0,1.0
0,5.0,17,2018,1.0,203.0,-203.000000006,203.000000006,174.986000876,-406.000002031,5.69917720142e-09,-5.69917720142e-09,951.921938585,8.02514565438e-09,203.000002023,-203.000002026,203.000002026,-174.986000876,38.1395662504,1,1.0,1.0
0,5.0,18,2018,1.0,203.0,-85.2939910958,85.2939910958,68.0501036698,-157.888871624,-117.706008904,117.706008904,1208.69890309,-45.1111283686,-7.8180886668e-09,-72.5948805277,72.5948805277,-68.0501036698,23.9823918272,1,1.0,1.0
0,5.0,19,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.92219474772e-09,-9.92219474772e-09,331.377648074,4.7405997789e-09,203.000002035,-203.00000203,203.00000203,-174.986000879,306.430488799,1,1.0,1.0
0,6.0,0,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.85116580712e-09,-9.85116580712e-09,737.941160171,8.30061685391e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,265.176974177,1,1.0,1.0
0,6.0,1,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.5154519992e-09,-9.5154519992e-09,994.7181126,9.18965762648e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,208.666300668,1,1.0,1.0
0,6.0,2,2018,1.0,203.0,1.8494966418e-09,-1.8494966418e-09,-1.59141498231e-09,3.69237814921e-09,-203.000000002,203.000000002,951.92195065,-202.999999995,-8.23691066468e-09,1.84288150741e-09,-1.84288150741e-09,1.59141498231e-09,117.846472449,1,1.0,1.0
0,6.0,3,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.77324658763e-09,-9.77324658763e-09,641.94237145,8.44238854638e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,403.752412662,1,1.0,1.0
0,6.0,4,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.92039599756e-09,-9.92039599756e-09,791.72893811,7.82779703123e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,191.509296697,1,1.0,1.0
0,6.0,5,2018,1.0,203.0,-101.069808369,101.069808369,87.4930000022,-203.000000005,-101.930191631,101.930191631,1208.69890308,7.29871886157e-09,-2.26881802767e-09,-101.930191636,101.930191636,-87.4930000022,28.2354457788,1,1.0,1.0
0,6.0,6,2018,1.0,203.0,2.61330621036e-09,-2.61330621036e-09,-2.2526689914e-09,5.22661018886e-09,-203.000000003,203.000000003,1144.50466015,-202.999999998,-7.25457192163e-09,2.6133039785e-09,-2.6133039785e-09,2.2526689914e-09,61.7201046049,1,1.0,1.0
0,6.0,7,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.75844767453e-09,-9.75844767453e-09,930.523857583,8.98556534468e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,96.6146885574,1,1.0,1.0
0,6.0,8,2018,1.0,203.0,3.41224457973e-09,-3.41224457973e-09,-2.94133971643e-09,6.82445409844e-09,-203.000000003,203.000000003,1144.50464808,-202.999999999,-7.761826732e-09,3.41220951871e-09,-3.41220951871e-09,2.94133971643e-09,19.9646195805,1,1.0,1.0
0,6.0,9,2018,1.0,203.0,3.71644974706e-09,-3.71644974706e-09,-3.20357793289e-09,7.43289543595e-09,-203.000000004,203.000000004,973.320031628,-202.999999999,-8.19562097288e-09,3.71644568889e-09,-3.71644568889e-09,3.20357793289e-09,25.3315670747,1,1.0,1.0
0,6.0,10,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.29943502978e-09,-9.29943502978e-09,780.737322114,8.51735822751e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,47.5170002757,1,1.0,1.0
0,6.0,11,2018,1.0,203.0,-101.069808366,101.069808366,87.4929999987,-202.999999997,-101.930191634,101.930191634,1208.69890308,4.31194264098e-09,-7.34268803906e-09,-101.930191631,101.930191631,-87.4929999987,29.8257164814,1,1.0,1.0
0,6.0,12,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.47867422721e-09,-9.47867422721e-09,513.553904854,8.44269832993e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,48.4903661549,1,1.0,1.0
0,6.0,13,2018,1.0,203.0,-93.4133138813,93.4133138813,77.7715545777,-180.444442176,-109.586686119,109.586686119,1208.69890308,-22.5555578163,-7.95445234145e-09,-87.0311282944,87.0311282944,-77.7715545777,25.5811456208,1,1.0,1.0
0,6.0,14,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.8700977498e-09,-9.8700977498e-09,994.718112595,7.09447520592e-09,203.000002033,-203.00000203,203.00000203,-174.986000879,103.260325046,1,1.0,1.0
0,6.0,15,2018,1.0,203.0,-101.069808434,101.069808434,87.4930000856,-203.000000199,-101.930191566,101.930191566,1187.3008219,8.15231131262e-09,1.90488736324e-07,-101.930191765,101.930191765,-87.4930000856,32.7355002745,1,1.0,1.0
0,6.0,16,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,9.12727668276e-09,-9.12727668276e-09,770.33085733,7.76450442638e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,78.8080045047,1,1.0,1.0
0,6.0,17,2018,1.0,203.0,-118.959375856,118.959375856,109.246618251,-253.472432137,-84.0406241438,84.0406241438,898.719323719,8.02514565433e-09,50.4724321294,-134.513056281,134.513056281,-109.246618251,36.4617560574,1,1.0,1.0
0,6.0,18,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002037,8.74284118066e-09,-8.74284118066e-09,994.718112601,8.35386142966e-09,203.000002029,-203.000002029,203.000002029,-174.986000878,39.9477186694,1,1.0,1.0
0,6.0,19,2018,1.0,203.0,4.43252158e-09,-4.43252158e-09,-3.82082343936e-09,8.86501958089e-09,-203.000000004,203.000000004,523.960357587,-203.000000004,-4.7405997789e-09,4.43249800089e-09,-4.43249800089e-09,3.82082343936e-09,10.5291644462,1,1.0,1.0
0,7.0,0,2018,1.0,203.0,-141.772010832,141.772010832,131.239496514,-304.499991913,-61.2279891678,61.2279891678,630.950774527,8.3006168539e-09,101.499991904,-162.727981081,162.727981081,-131.239496514,123.805691887,1,1.0,1.0
0,7.0,1,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.67109519813e-09,-9.67109519813e-09,780.737322113,9.18965762648e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,222.813488923,1,1.0,1.0
0,7.0,2,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,9.09881005969e-09,-9.09881005969e-09,737.941160164,8.23691066468e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,166.263639862,1,1.0,1.0
0,7.0,3,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.90722532511e-09,-9.90722532511e-09,427.961580963,8.44238854638e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,641.17,1,1.0,1.0
0,7.0,4,2018,1.0,203.0,4.18937811748e-09,-4.18937811748e-09,-3.61124305023e-09,8.37875417686e-09,-203.000000004,203.000000004,984.311647623,-203.000000001,-7.82779703123e-09,4.18937605937e-09,-4.18937605937e-09,3.61124305023e-09,34.3615199502,1,1.0,1.0
0,7.0,5,2018,1.0,203.0,-101.069808365,101.069808365,87.4929999982,-202.999999996,-101.930191635,101.930191635,1208.69890308,3.20242928179e-09,-7.27606350248e-09,-101.93019163,101.93019163,-87.4929999982,27.7105899143,1,1.0,1.0
0,7.0,6,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002037,8.67959775007e-09,-8.67959775007e-09,930.523869667,7.25457192164e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,94.974385477,1,1.0,1.0
0,7.0,7,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.49465313352e-09,-9.49465313352e-09,716.543067097,8.98556534469e-09,203.00000203,-203.000002029,203.000002029,-174.986000879,81.6991366763,1,1.0,1.0
0,7.0,8,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002038,9.23026753181e-09,-9.23026753181e-09,930.523857596,7.76182673201e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,33.5336042131,1,1.0,1.0
0,7.0,9,2018,1.0,203.0,-2.32743554891e-09,2.32743554891e-09,2.00624121561e-09,-4.65485200838e-09,-202.999999998,202.999999998,1165.90274113,-202.999999987,-8.19562097288e-09,-2.32741645946e-09,2.32741645946e-09,-2.00624121561e-09,27.9400853076,1,1.0,1.0
0,7.0,10,2018,1.0,203.0,-101.069808366,101.069808366,87.4929999992,-202.999999998,-101.930191634,101.930191634,780.737322117,5.77648864859e-09,-7.71534026855e-09,-101.930191632,101.930191632,-87.4929999992,36.6700067119,1,1.0,1.0
0,7.0,11,2018,1.0,203.0,-158.170825873,158.170825873,144.243826609,-334.67245153,-44.8291741271,44.8291741271,1069.90395244,8.28654435145e-09,131.672451521,-176.501625657,176.501625657,-144.243826609,33.9323716748,1,1.0,1.0
0,7.0,12,2018,1.0,203.0,4.01288251152e-09,-4.01288251152e-09,-3.45909951692e-09,8.0257529395e-09,-203.000000004,203.000000004,706.136614367,-203.0,-8.44269832993e-09,4.01287042798e-09,-4.01287042798e-09,3.45909951692e-09,27.1793780886,1,1.0,1.0
0,7.0,13,2018,1.0,203.0,-101.069808366,101.069808366,87.4929999986,-202.999999997,-101.930191634,101.930191634,1208.69890309,3.80984134309e-09,-7.12040646104e-09,-101.930191631,101.930191631,-87.4929999986,27.5521288456,1,1.0,1.0
0,7.0,14,2018,1.0,203.0,3.09840027179e-09,-3.09840027179e-09,-2.67081900117e-09,6.19679582638e-09,-203.000000003,203.000000003,1187.30082211,-202.999999999,-7.09447520592e-09,3.09839555459e-09,-3.09839555459e-09,2.67081900117e-09,19.1376036309,1,1.0,1.0
0,7.0,15,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.8353123983e-09,-9.8353123983e-09,973.320031411,8.16918397154e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,69.1933891047,1,1.0,1.0
0,7.0,16,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.92141829833e-09,-9.92141829833e-09,556.350066842,7.76450442639e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,241.199681336,1,1.0,1.0
0,7.0,17,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.88329899927e-09,-9.88329899927e-09,684.738533231,8.02514565438e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,98.1671542584,1,1.0,1.0
0,7.0,18,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002037,8.55387527297e-09,-8.55387527297e-09,780.737322117,8.35386142966e-09,203.000002029,-203.000002029,203.000002029,-174.986000878,39.343387721,1,1.0,1.0
0,7.0,19,2018,1.0,203.0,4.59898363454e-09,-4.59898363454e-09,-3.96435443125e-09,9.19803812356e-09,-203.000000005,203.000000005,716.543067101,-203.000000004,-4.7405997789e-09,4.59905448902e-09,-4.59905448902e-09,3.96435443125e-09,2.66325303591,1,1.0,1.0
0,8.0,0,2018,1.0,203.0,4.2973196133e-09,-4.2973196133e-09,-3.70427318118e-09,8.59460134846e-09,-203.000000004,203.000000004,823.533484041,-203.0,-8.30061685391e-09,4.29728173516e-09,-4.29728173516e-09,3.70427318118e-09,86.1733047605,1,1.0,1.0
0,8.0,1,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.76637617802e-09,-9.76637617802e-09,566.756531626,9.18965762648e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,240.775951322,1,1.0,1.0
0,8.0,2,2018,1.0,203.0,4.330130877e-09,-4.330130877e-09,-3.73256664801e-09,8.66024744319e-09,-203.000000004,203.000000004,930.523869677,-203.0,-8.23691066468e-09,4.33011656619e-09,-4.33011656619e-09,3.73256664801e-09,98.2687465212,1,1.0,1.0
0,8.0,3,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,8.98713733465e-09,-8.98713733465e-09,213.980790478,8.44238854638e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,276.155897087,1,1.0,1.0
0,8.0,4,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.85335572841e-09,-9.85335572841e-09,770.330857136,7.82779703123e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,127.44015048,1,1.0,1.0
0,8.0,5,2018,1.0,203.0,-203.000000007,203.000000007,174.986000877,-406.000002034,7.04631340723e-09,-7.04631340723e-09,994.718112603,8.20009938881e-09,203.000002026,-203.000002027,203.000002027,-174.986000877,34.2739998891,1,1.0,1.0
0,8.0,6,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.91312957501e-09,-9.91312957501e-09,716.543079179,7.25457192164e-09,203.000002033,-203.00000203,203.00000203,-174.986000879,327.087901106,1,1.0,1.0
0,8.0,7,2018,1.0,203.0,-35.3346147893,35.3346147893,24.1706868622,-56.0804799587,-167.665385211,167.665385211,855.923161919,-146.919520032,-8.98556534468e-09,-20.7458651694,20.7458651694,-24.1706868622,61.2340158503,1,1.0,1.0
0,8.0,8,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.37168634324e-09,-9.37168634324e-09,716.54306711,7.76182673201e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,35.2336776044,1,1.0,1.0
0,8.0,9,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.62089529915e-09,-9.62089529915e-09,951.921950642,8.19562097288e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,47.5619418744,1,1.0,1.0
0,8.0,10,2018,1.0,203.0,-118.959379295,118.959379295,109.246622061,-253.472440976,-84.0406207047,84.0406207047,727.534697934,8.51735822748e-09,50.4724409673,-134.513061681,134.513061681,-109.246622061,39.2148764407,1,1.0,1.0
0,8.0,11,2018,1.0,203.0,-101.069808374,101.069808374,87.4930000087,-203.00000002,-101.930191626,101.930191626,1069.90395242,8.14186339723e-09,1.20059003222e-08,-101.930191647,101.930191647,-87.4930000087,33.6681624714,1,1.0,1.0
0,8.0,12,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.8632428258e-09,-9.8632428258e-09,492.15582388,8.44269832993e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,79.8522105735,1,1.0,1.0
0,8.0,13,2018,1.0,203.0,-118.959380243,118.959380243,109.24662311,-253.472443411,-84.040619757,84.040619757,1155.49627634,8.28026611664e-09,50.4724434031,-134.513063168,134.513063168,-109.24662311,33.8084947201,1,1.0,1.0
0,8.0,14,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.87953209682e-09,-9.87953209682e-09,973.320031619,7.09447520596e-09,203.000002033,-203.00000203,203.00000203,-174.986000879,108.848588861,1,1.0,1.0
0,8.0,15,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.79377135686e-09,-9.79377135686e-09,759.339240924,8.16918397154e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,61.8562296248,1,1.0,1.0
0,8.0,16,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.90374256237e-09,-9.90374256237e-09,342.369276355,7.76450442639e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,208.428990769,1,1.0,1.0
0,8.0,17,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.88146109261e-09,-9.88146109261e-09,470.757742744,8.02514565439e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,97.2104876724,1,1.0,1.0
0,8.0,18,2018,1.0,203.0,3.12436556909e-09,-3.12436556909e-09,-2.69319636132e-09,6.24871545551e-09,-203.000000003,203.000000003,973.320031628,-202.999999998,-8.35386142966e-09,3.12434988642e-09,-3.12434988642e-09,2.69319636132e-09,27.267671518,1,1.0,1.0
0,8.0,19,2018,1.0,203.0,2.84783194301e-09,-2.84783194301e-09,-2.45482264988e-09,5.69564419927e-09,-203.000000003,203.000000003,909.125776611,-203.000000001,-4.7405997789e-09,2.84781225626e-09,-2.84781225626e-09,2.45482264988e-09,25.9846664131,1,1.0,1.0
0,9.0,0,2018,1.0,203.0,4.00693377892e-09,-4.00693377892e-09,-3.45396140271e-09,8.01383156082e-09,-203.000000004,203.000000004,1016.11619355,-203.0,-8.30061685391e-09,4.00689778189e-09,-4.00689778189e-09,3.45396140271e-09,94.7406168847,1,1.0,1.0
0,9.0,1,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.79417206671e-09,-9.79417206671e-09,352.775741139,9.18965762648e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,249.149433853,1,1.0,1.0
0,9.0,2,2018,1.0,203.0,7.63615681509e-10,-7.63615681509e-10,-6.56793363365e-10,1.52388251361e-09,-203.000000001,203.000000001,1123.10657918,-202.999999993,-8.23691066468e-09,7.60266832098e-10,-7.60266832098e-10,6.56793363365e-10,118.924158911,1,1.0,1.0
0,9.0,3,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.9046715146e-09,-9.9046715146e-09,-9.66889044298e-09,8.44238854638e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,630.405426843,1,1.0,1.0
0,9.0,4,2018,1.0,203.0,4.69780106526e-09,-4.69780106526e-09,-4.04950436879e-09,9.39560178375e-09,-203.000000005,203.000000005,962.91356665,-203.000000002,-7.82779703123e-09,4.69780071849e-09,-4.69780071849e-09,4.04950436879e-09,24.770537691,1,1.0,1.0
0,9.0,5,2018,1.0,203.0,-101.069808315,101.069808315,87.492999933,-202.999999845,-101.930191685,101.930191685,994.718112752,-1.47318576576e-07,-8.17926817875e-09,-101.93019153,101.93019153,-87.492999933,29.1093701016,1,1.0,1.0
0,9.0,6,2018,1.0,203.0,4.75150818656e-09,-4.75150818656e-09,-4.09580020879e-09,9.50301672572e-09,-203.000000005,203.000000005,909.125788693,-203.000000002,-7.25457192164e-09,4.75150853917e-09,-4.75150853917e-09,4.09580020879e-09,21.5346693239,1,1.0,1.0
0,9.0,7,2018,1.0,203.0,-203.000000002,203.000000002,174.986000872,-406.000002024,1.9616946778e-09,-1.9616946778e-09,641.942371448,8.98556534469e-09,203.000002015,-203.000002022,203.000002022,-174.986000872,68.8998362983,1,1.0,1.0
0,9.0,8,2018,1.0,203.0,-1.19871788214e-09,1.19871788214e-09,1.03337786699e-09,-2.3976284617e-09,-202.999999999,202.999999999,909.125776612,-202.99999999,-7.76182673201e-09,-1.19891057956e-09,1.19891057956e-09,-1.03337786699e-09,22.1989666612,1,1.0,1.0
0,9.0,9,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.58127109095e-09,-9.58127109095e-09,737.941160156,8.19562097289e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,46.1106473043,1,1.0,1.0
0,9.0,10,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.5119520219e-09,-9.5119520219e-09,513.553907447,8.51735822751e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,51.1308479529,1,1.0,1.0
0,9.0,11,2018,1.0,203.0,-203.000000006,203.000000006,174.986000876,-406.000002033,6.46158207885e-09,-6.46158207885e-09,855.92316194,8.28654435147e-09,203.000002025,-203.000002026,203.000002026,-174.986000876,35.5784007067,1,1.0,1.0
0,9.0,12,2018,1.0,203.0,4.74018529166e-09,-4.74018529166e-09,-4.08603735086e-09,9.4803650832e-09,-203.000000005,203.000000005,684.738533394,-203.000000001,-8.44269832993e-09,4.74017979154e-09,-4.74017979154e-09,4.08603735086e-09,20.6997112979,1,1.0,1.0
0,9.0,13,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,9.07385745074e-09,-9.07385745074e-09,941.51548585,8.28026611669e-09,203.00000203,-203.000002029,203.000002029,-174.986000878,40.0892059241,1,1.0,1.0
0,9.0,14,2018,1.0,203.0,-85.2939959051,85.2939959051,68.0501091715,-157.888884389,-117.706004095,117.706004095,1016.11619356,-45.1111156044,-7.09447520582e-09,-72.5948884835,72.5948884835,-68.0501091715,28.7117394542,1,1.0,1.0
0,9.0,15,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.58145564331e-09,-9.58145564331e-09,545.358450437,8.16918397154e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,47.1007914727,1,1.0,1.0
0,9.0,16,2018,1.0,203.0,4.14868344655e-09,-4.14868344655e-09,-3.57611792008e-09,8.29725735517e-09,-203.000000004,203.000000004,534.951985868,-203.000000001,-7.76450442638e-09,4.14857390862e-09,-4.14857390862e-09,3.57611792008e-09,42.7513650716,1,1.0,1.0
0,9.0,17,2018,1.0,203.0,4.58229469625e-09,-4.58229469625e-09,-3.94993988359e-09,9.16459369742e-09,-203.000000005,203.000000005,663.340452258,-203.000000001,-8.02514565438e-09,4.58229900117e-09,-4.58229900117e-09,3.94993988359e-09,21.4741466425,1,1.0,1.0
0,9.0,18,2018,1.0,203.0,-203.000000009,203.000000009,174.986000879,-406.000002039,9.45342332113e-09,-9.45342332113e-09,759.339241142,8.35386142966e-09,203.000002031,-203.000002029,203.000002029,-174.986000879,45.9602893244,1,1.0,1.0
0,9.0,19,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,9.05631529746e-09,-9.05631529746e-09,695.144986125,4.7405997789e-09,203.000002033,-203.000002029,203.000002029,-174.986000878,61.5070187586,1,1.0,1.0
0,10.0,0,2018,1.0,203.0,-101.06980836,101.06980836,87.4929999915,-202.99999998,-101.93019164,101.93019164,1016.11619357,-1.16060308107e-08,-8.15554455819e-09,-101.93019162,101.93019162,-87.4929999915,112.398893901,1,1.0,1.0
0,10.0,1,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.61122700936e-09,-9.61122700936e-09,138.794950653,9.18965762648e-09,203.00000203,-203.00000203,203.00000203,-174.986000879,216.031191653,1,1.0,1.0
0,10.0,2,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.91324736683e-09,-9.91324736683e-09,909.125788697,8.23691066468e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,421.650229819,1,1.0,1.0
0,10.0,3,2018,1.0,203.0,4.80316419837e-09,-4.80316419837e-09,-4.14033048973e-09,9.60633524299e-09,-203.000000005,203.000000005,192.582709504,-203.000000003,-6.9103097404e-09,4.80317104462e-09,-4.80317104462e-09,4.14033048973e-09,3.75166262218,1,1.0,1.0
0,10.0,4,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.87187971384e-09,-9.87187971384e-09,748.932776162,7.82779703124e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,138.439439736,1,1.0,1.0
0,10.0,5,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.000002039,9.59989416902e-09,-9.59989416902e-09,780.737322265,8.20009938881e-09,203.000002031,-203.00000203,203.00000203,-174.986000879,46.8370902278,1,1.0,1.0
0,10.0,6,2018,1.0,203.0,-203.00000001,203.00000001,174.986000879,-406.00000204,9.85637883588e-09,-9.85637883588e-09,695.144998206,7.25457192165e-09,203.000002032,-203.00000203,203.00000203,-174.986000879,228.910982926,1,1.0,1.0
0,10.0,7,2018,1.0,203.0,-203.000000009,203.000000009,174.986000878,-406.000002038,8.85436948621e-09,-8.85436948621e-09,427.961580963,8.98556534469e-09,203.000002029,-203.000002029,203.000002029,-174.986000878,74.0658313844,1,1.0,1.0
