RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__Converter1__production__reactor_heat,Dispatch__NewBOP__production__heat,Dispatch__NewBOP__production__electricity,Dispatch__Charger__production__reactor_heat,Dispatch__Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Convert2__production__tes_heat,Dispatch__Grid__production__electricity,price,ProbabilityWeight,PointProbability,prefix
0,5.0,6,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002037,174.986000878,8.38850203342e-09,-8.38850203342e-09,806.166985596,-4.45549406635e-08,203.000002081,203.000002028,-203.000002028,-174.986000878,131.428534759,1.0,1.0,1
0,5.0,7,2018,1.0,203.0,102.377238067,-102.377238067,-203.000000004,87.4930000016,-100.622761933,100.622761933,1234.12856657,7.43433117994e-09,-3.7474015395e-09,100.622761937,-100.622761937,-87.4930000016,31.006079882,1.0,1.0,1
0,5.0,8,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.98066124168e-09,-9.98066124168e-09,351.979458154,6.98583998298e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,91.4046939886,1.0,1.0,1
0,5.0,9,2018,1.0,203.0,5.08900407132,-5.08900407132,-5.08900406374,2.19336075147,-197.910995929,197.910995929,858.618853874,-197.910995929,-7.70450297961e-09,-7.57474122954e-09,7.57474122954e-09,-2.19336075147,22.3270222647,1.0,1.0,1
0,5.0,10,2018,1.0,203.0,102.377238066,-102.377238066,-203.000000002,87.493000001,-100.622761934,100.622761934,1234.12856654,6.62241619766e-09,-4.24349847181e-09,100.622761937,-100.622761937,-87.493000001,26.3041146387,1.0,1.0,1
0,5.0,11,2018,1.0,203.0,102.377238065,-102.377238065,-202.999999999,87.4929999997,-100.622761935,100.622761935,1207.90263245,5.65555007093e-09,-6.4271374651e-09,100.622761934,-100.622761934,-87.4929999997,28.0287695613,1.0,1.0,1
0,5.0,12,2018,1.0,203.0,102.377238065,-102.377238065,-202.999999997,87.4929999988,-100.622761935,100.622761935,1234.12856658,2.92854127229e-09,-5.75997177614e-09,100.622761933,-100.622761933,-87.4929999988,20.3348971873,1.0,1.0,1
0,5.0,13,2018,1.0,203.0,5.08900406985,-5.08900406985,-5.08900406081,2.19336075021,-197.91099593,197.91099593,1046.37371024,-197.910995933,-5.80459400578e-09,-9.03776047146e-09,9.03776047146e-09,-2.19336075021,8.13340951815,1.0,1.0,1
0,5.0,14,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.92434789304e-09,-9.92434789304e-09,378.205404633,7.36686232956e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,373.94990713,1.0,1.0,1
0,5.0,15,2018,1.0,203.0,5.08900407084,-5.08900407084,-5.0890040628,2.19336075107,-197.910995929,197.910995929,967.695907826,-197.910995929,-8.31976599918e-09,-8.04506381821e-09,8.04506381821e-09,-2.19336075107,28.1688627005,1.0,1.0,1
0,5.0,16,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.88261609725e-09,-9.88261609725e-09,164.224614144,8.41958955321e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,86.1680602318,1.0,1.0,1
0,5.0,17,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.90609261052e-09,-9.90609261052e-09,753.715104985,6.66910973612e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,164.337681954,1.0,1.0,1
0,5.0,18,2018,1.0,203.0,5.08900407545,-5.08900407545,-5.08900407202,2.19336075504,-197.910995925,197.910995925,697.089931685,-197.910995939,1.1036429196e-08,-3.4358695707e-09,3.4358695707e-09,-2.19336075504,15.8236362105,1.0,1.0,1
0,5.0,19,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,8.85990147845e-09,-8.85990147845e-09,1020.14777609,8.11499948352e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,35.946926453,1.0,1.0,1
0,6.0,0,2018,1.0,203.0,202.999999981,-202.999999981,-406.000001985,174.986000855,-1.87164754474e-08,1.87164754474e-08,1020.14777615,8.32380849914e-09,203.000001976,203.000002003,-203.000002003,-174.986000855,34.9048820487,1.0,1.0,1
0,6.0,1,2018,1.0,203.0,102.377238064,-102.377238064,-202.999999991,87.4929999961,-100.622761936,100.622761936,1234.12856658,-9.70897338772e-10,-7.99596853587e-09,100.622761927,-100.622761927,-87.4929999961,31.3729553041,1.0,1.0,1
0,6.0,2,2018,1.0,203.0,203.000000001,-203.000000001,-406.000002022,174.986000871,8.05056780323e-10,-8.05056780323e-10,1020.14777611,8.20677673886e-09,203.000002013,203.000002021,-203.000002021,-174.986000871,33.0581288618,1.0,1.0,1
0,6.0,3,2018,1.0,203.0,5.08900407671,-5.08900407671,-5.08900407452,2.19336075612,-197.910995923,197.910995923,1155.45076422,-197.910995918,-7.93055281125e-09,-2.18484524523e-09,2.18484524523e-09,-2.19336075612,24.5417554822,1.0,1.0,1
0,6.0,4,2018,1.0,203.0,203.0,-203.0,-406.000002024,174.986000872,3.14659418697e-10,-3.14659418697e-10,351.979470506,6.98484597348e-09,203.000002017,203.000002023,-203.000002023,-174.986000872,33.3470697147,1.0,1.0,1
0,6.0,5,2018,1.0,203.0,71.2203441735,-71.2203441735,-120.066300871,51.7485756754,-131.779655827,131.779655827,1234.12856657,-82.9336991212,-7.71816757579e-09,48.8459566975,-48.8459566975,-51.7485756754,22.9322065759,1.0,1.0,1
0,6.0,6,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.91955327123e-09,-9.91955327123e-09,592.186195103,-4.45549406632e-08,203.000002084,203.00000203,-203.00000203,-174.986000879,2061.18855565,1.0,1.0,1
0,6.0,7,2018,1.0,203.0,156.413700976,-156.413700976,-331.35968498,142.816024226,-46.5862990244,46.5862990244,1098.82557848,8.22547826717e-09,128.359684972,174.945984004,-174.945984004,-142.816024226,32.7646671433,1.0,1.0,1
0,6.0,8,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.98040392624e-09,-9.98040392624e-09,137.998667667,6.98583998298e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,88.0471713883,1.0,1.0,1
0,6.0,9,2018,1.0,203.0,5.08900407008,-5.08900407008,-5.08900406127,2.19336075041,-197.91099593,197.91099593,1046.37371022,-197.910995931,-7.70450297961e-09,-8.81183472898e-09,8.81183472898e-09,-2.19336075041,19.5949622744,1.0,1.0,1
0,6.0,10,2018,1.0,203.0,186.679653448,-186.679653448,-381.119896279,164.262675296,-16.3203465519,16.3203465519,1046.37371026,7.88231744661e-09,178.119896271,194.44024283,-194.44024283,-164.262675296,27.4553019398,1.0,1.0,1
0,6.0,11,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000877,7.84723458293e-09,-7.84723458293e-09,993.921841969,8.03947078545e-09,203.000002028,203.000002028,-203.000002028,-174.986000877,32.3597438557,1.0,1.0,1
0,6.0,12,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002037,174.986000878,8.55715654707e-09,-8.55715654707e-09,1020.1477761,7.91442403121e-09,203.000002029,203.000002029,-203.000002029,-174.986000878,31.9104963005,1.0,1.0,1
0,6.0,13,2018,1.0,203.0,5.08900407403,-5.08900407403,-5.08900406917,2.19336075381,-197.910995926,197.910995926,1234.12856658,-197.910995925,-5.80459400579e-09,-4.86109229658e-09,4.86109229658e-09,-2.19336075381,14.3450836844,1.0,1.0,1
0,6.0,14,2018,1.0,203.0,102.377238065,-102.377238065,-203.000000002,87.4930000007,-100.622761935,100.622761935,378.205404632,5.39347895737e-09,-3.85339703495e-09,100.622761936,-100.622761936,-87.4930000007,95.4199978169,1.0,1.0,1
0,6.0,15,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,9.01360008812e-09,-9.01360008812e-09,753.715117341,8.31976599919e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,40.5004853832,1.0,1.0,1
0,6.0,16,2018,1.0,203.0,5.08900406957,-5.08900406957,-5.08900406024,2.19336074997,-197.91099593,197.91099593,351.979470493,-197.910995931,-8.41958955321e-09,-9.32262216033e-09,9.32262216033e-09,-2.19336074997,24.5267039296,1.0,1.0,1
0,6.0,17,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.90341522273e-09,-9.90341522273e-09,539.734314498,6.66910973473e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,160.454624897,1.0,1.0,1
0,6.0,18,2018,1.0,203.0,5.08900407028,-5.08900407028,-5.08900406166,2.19336075058,-197.91099593,197.91099593,884.844788031,-197.910995949,1.10364291959e-08,-8.61374882621e-09,8.61374882621e-09,-2.19336075058,-16.8606718546,1.0,1.0,1
0,6.0,19,2018,1.0,203.0,93.1473847358,-93.1473847358,-175.355438105,75.5781938233,-109.852615264,109.852615264,1046.37371025,-27.6445618868,-8.11499948341e-09,82.2080533692,-82.2080533692,-75.5781938233,27.7599141569,1.0,1.0,1
0,7.0,0,2018,1.0,203.0,102.377238106,-102.377238106,-203.000000124,87.4930000535,-100.622761894,100.622761894,1020.14777602,8.30119491155e-09,1.15920871144e-07,100.622762019,-100.622762019,-87.4930000535,34.6405639617,1.0,1.0,1
0,7.0,1,2018,1.0,203.0,102.377238074,-102.377238074,-203.000000021,87.493000009,-100.622761926,100.622761926,1234.12856656,8.30155029357e-09,1.25025607858e-08,100.622761947,-100.622761947,-87.493000009,36.5579037399,1.0,1.0,1
0,7.0,2,2018,1.0,203.0,93.1473916307,-93.1473916307,-175.355438146,75.5781938409,-109.852608369,109.852608369,1046.37371022,-27.6445618459,-8.20677673876e-09,82.2080465152,-82.2080465152,-75.5781938409,29.1806679386,1.0,1.0,1
0,7.0,3,2018,1.0,203.0,71.2203504089,-71.2203504089,-120.06631442,51.7485815152,-131.779649591,131.779649591,1234.12856658,-82.9336855718,-7.93055281123e-09,48.8459640114,-48.8459640114,-51.7485815152,25.2857153385,1.0,1.0,1
0,7.0,4,2018,1.0,203.0,157.863775816,-157.863775816,-333.917042899,143.91824549,-45.1362241841,45.1362241841,213.980790475,6.98484597345e-09,130.917042892,176.053267083,-176.053267083,-143.91824549,31.9012900509,1.0,1.0,1
0,7.0,5,2018,1.0,203.0,102.377238061,-102.377238061,-202.999999988,87.4929999948,-100.622761939,100.622761939,1234.12856658,-4.63628813325e-09,-7.35398546341e-09,100.622761927,-100.622761927,-87.4929999948,23.7409968356,1.0,1.0,1
0,7.0,6,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.88640891417e-09,-9.88640891417e-09,378.20540461,-4.45549406715e-08,203.000002084,203.00000203,-203.00000203,-174.986000879,1468.52406852,1.0,1.0,1
0,7.0,7,2018,1.0,203.0,203.0,-203.0,-406.00000202,174.986000871,1.21929485091e-10,-1.21929485091e-10,884.844788015,8.22547826718e-09,203.000002012,203.00000202,-203.00000202,-174.986000871,33.3562333847,1.0,1.0,1
0,7.0,8,2018,1.0,203.0,5.08900407019,-5.08900407019,-5.08900406149,2.1933607505,-197.91099593,197.91099593,325.753524015,-197.910995932,-6.98583998297e-09,-8.70121842103e-09,8.70121842103e-09,-2.1933607505,29.5861935856,1.0,1.0,1
0,7.0,9,2018,1.0,203.0,5.08900406984,-5.08900406984,-5.08900406078,2.1933607502,-197.91099593,197.91099593,1234.12856657,-197.910995932,-7.70450297962e-09,-9.05422930111e-09,9.05422930111e-09,-2.1933607502,18.2222395413,1.0,1.0,1
0,7.0,10,2018,1.0,203.0,5.08900409431,-5.08900409431,-5.08900410973,2.19336077129,-197.910995906,197.910995906,1234.12856656,-197.910995882,-7.88231744661e-09,1.54176541067e-08,-1.54176541067e-08,-2.19336077129,24.4810267389,1.0,1.0,1
0,7.0,11,2018,1.0,203.0,102.377238068,-102.377238068,-203.000000009,87.493000004,-100.622761932,100.622761932,993.92184196,7.6426282107e-09,1.64617043712e-09,100.622761941,-100.622761941,-87.493000004,29.1568476152,1.0,1.0,1
0,7.0,12,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,8.76798388357e-09,-8.76798388357e-09,806.166985611,7.91442403121e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,32.6000666494,1.0,1.0,1
0,7.0,13,2018,1.0,203.0,102.377238065,-102.377238065,-203.0,87.4929999999,-100.622761935,100.622761935,1234.12856658,3.64821559103e-09,-3.83671058199e-09,100.622761935,-100.622761935,-87.4929999999,22.1879156463,1.0,1.0,1
0,7.0,14,2018,1.0,203.0,5.08900406929,-5.08900406929,-5.08900405968,2.19336074972,-197.910995931,197.910995931,565.960260982,-197.910995933,-7.36686232955e-09,-9.60290465731e-09,9.60290465731e-09,-2.19336074972,23.6167504776,1.0,1.0,1
0,7.0,15,2018,1.0,203.0,112.8587969,-112.8587969,-234.396620147,101.024943284,-90.1412030999,90.1412030999,720.620173843,8.31976599911e-09,31.3966201391,121.537823247,-121.537823247,-101.024943284,34.6032837603,1.0,1.0,1
0,7.0,16,2018,1.0,203.0,5.08900406946,-5.08900406946,-5.08900406004,2.19336074988,-197.910995931,197.910995931,539.734326843,-197.910995932,-8.41958955321e-09,-9.42523136304e-09,9.42523136304e-09,-2.19336074988,22.9943843567,1.0,1.0,1
0,7.0,17,2018,1.0,203.0,5.08900406938,-5.08900406938,-5.08900405986,2.1933607498,-197.910995931,197.910995931,727.489170848,-197.910995933,-6.66910973189e-09,-9.51257626634e-09,9.51257626634e-09,-2.1933607498,8.10466664551,1.0,1.0,1
0,7.0,18,2018,1.0,203.0,5.08900407028,-5.08900407028,-5.08900406167,2.19336075058,-197.91099593,197.91099593,1072.59964438,-197.910995949,1.10364291959e-08,-8.60833450729e-09,8.60833450729e-09,-2.19336075058,-16.6994686935,1.0,1.0,1
0,7.0,19,2018,1.0,203.0,102.377238069,-102.377238069,-203.000000007,87.4930000031,-100.622761931,100.622761931,1046.37371024,7.65575957729e-09,-3.77808314659e-10,100.622761938,-100.622761938,-87.4930000031,30.2401040447,1.0,1.0,1
0,8.0,0,2018,1.0,203.0,5.08900407837,-5.08900407837,-5.08900407784,2.19336075755,-197.910995922,197.910995922,1207.90263235,-197.910995914,-8.32380849914e-09,-5.2326593344e-10,5.2326593344e-10,-2.19336075755,30.604543859,1.0,1.0,1
0,8.0,1,2018,1.0,203.0,102.377238192,-102.377238192,-203.000000142,87.4930000611,-100.622761808,100.622761808,1234.12856641,8.41431717334e-09,1.33376409195e-07,100.62276195,-100.62276195,-87.4930000611,37.0361921898,1.0,1.0,1
0,8.0,2,2018,1.0,203.0,5.08900407407,-5.08900407407,-5.08900406925,2.19336075385,-197.910995926,197.910995926,1234.12856657,-197.910995923,-8.20677673886e-09,-4.8176993963e-09,4.8176993963e-09,-2.19336075385,28.0587412408,1.0,1.0,1
0,8.0,3,2018,1.0,203.0,202.999999987,-202.999999987,-406.000001994,174.986000859,-1.30892360905e-08,1.30892360905e-08,1020.14777614,8.25840008358e-09,203.000001986,203.000002007,-203.000002007,-174.986000859,33.6386826972,1.0,1.0,1
0,8.0,4,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002037,174.986000878,8.51026687299e-09,-8.51026687299e-09,-9.32732152521e-09,6.98484597347e-09,203.00000203,203.000002029,-203.000002029,-174.986000878,38.3625874407,1.0,1.0,1
0,8.0,5,2018,1.0,203.0,102.377238066,-102.377238066,-203.000000002,87.4930000008,-100.622761934,100.622761934,1234.12856658,7.01323199277e-09,-5.0752074079e-09,100.622761936,-100.622761936,-87.4930000008,29.8146032986,1.0,1.0,1
0,8.0,6,2018,1.0,203.0,5.08900407282,-5.08900407282,-5.08900406676,2.19336075277,-197.910995927,197.910995927,565.960260948,-197.910995978,4.45549407122e-08,-6.06654225855e-09,6.06654225855e-09,-2.19336075277,-14.5847368882,1.0,1.0,1
0,8.0,7,2018,1.0,203.0,102.377238061,-102.377238061,-202.999999985,87.4929999935,-100.622761939,100.622761939,884.84478803,-7.14457636762e-09,-8.02060408457e-09,100.622761924,-100.622761924,-87.4929999935,29.8273258331,1.0,1.0,1
0,8.0,8,2018,1.0,203.0,5.08900407736,-5.08900407736,-5.08900407584,2.19336075668,-197.910995923,197.910995923,513.508380349,-197.910995917,-6.98583998297e-09,-1.52745901588e-09,1.52745901588e-09,-2.19336075668,38.2903230669,1.0,1.0,1
0,8.0,9,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002039,174.986000879,9.43944128541e-09,-9.43944128541e-09,1020.14777608,7.75934632848e-09,203.000002031,203.000002029,-203.000002029,-174.986000879,39.7569796558,1.0,1.0,1
0,8.0,10,2018,1.0,203.0,102.377238062,-102.377238062,-202.999999991,87.4929999961,-100.622761938,100.622761938,1234.12856657,-1.59892215978e-09,-7.44849185768e-09,100.622761929,-100.622761929,-87.4929999961,25.5211142032,1.0,1.0,1
0,8.0,11,2018,1.0,203.0,102.377238068,-102.377238068,-203.000000007,87.493000003,-100.622761932,100.622761932,993.921841954,7.51868425758e-09,-6.58951906408e-10,100.622761939,-100.622761939,-87.493000003,29.0336499965,1.0,1.0,1
0,8.0,12,2018,1.0,203.0,102.377238066,-102.377238066,-203.000000004,87.4930000017,-100.622761934,100.622761934,806.166985607,7.00663154202e-09,-3.12299077624e-09,100.622761938,-100.622761938,-87.4930000017,27.0325159055,1.0,1.0,1
0,8.0,13,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000878,8.1618011067e-09,-8.1618011067e-09,1020.1477761,7.82511718606e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,37.8183890473,1.0,1.0,1
0,8.0,14,2018,1.0,203.0,5.08900406914,-5.08900406914,-5.08900405939,2.1933607496,-197.910995931,197.910995931,753.715117333,-197.910995933,-7.36686232955e-09,-9.74939340806e-09,9.74939340806e-09,-2.1933607496,-15.023944071,1.0,1.0,1
0,8.0,15,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002037,174.986000878,8.41642361925e-09,-8.41642361925e-09,506.639383358,8.31976599919e-09,203.000002029,203.000002028,-203.000002028,-174.986000878,38.277672668,1.0,1.0,1
0,8.0,16,2018,1.0,203.0,5.08900406947,-5.08900406947,-5.08900406005,2.19336074988,-197.910995931,197.910995931,727.489183193,-197.910995932,-8.41958955321e-09,-9.42016756938e-09,9.42016756938e-09,-2.19336074988,23.082726416,1.0,1.0,1
0,8.0,17,2018,1.0,203.0,5.08900407476,-5.08900407476,-5.08900407064,2.19336075444,-197.910995925,197.910995925,915.244027187,-197.910995923,-6.66910970961e-09,-4.12639299625e-09,4.12639299625e-09,-2.19336075444,31.5490785763,1.0,1.0,1
0,8.0,18,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002039,174.986000879,9.41940161922e-09,-9.41940161922e-09,858.618853889,-1.10364291955e-08,203.00000205,203.000002029,-203.000002029,-174.986000879,126.263544882,1.0,1.0,1
0,8.0,19,2018,1.0,203.0,5.08900407471,-5.08900407471,-5.08900407053,2.1933607544,-197.910995925,197.910995925,1234.12856658,-197.910995921,-8.11499948352e-09,-4.18197775115e-09,4.18197775115e-09,-2.1933607544,26.7605777576,1.0,1.0,1
0,9.0,0,2018,1.0,203.0,93.1473915932,-93.1473915932,-175.355438038,75.5781937943,-109.852608407,109.852608407,1234.12856657,-27.6445619538,-8.32380849906e-09,82.2080464447,-82.2080464447,-75.5781937943,31.2180633875,1.0,1.0,1
0,9.0,1,2018,1.0,203.0,102.377238057,-102.377238057,-202.999999988,87.4929999949,-100.622761943,100.622761943,1234.12856642,-3.51503783838e-09,-8.22794080303e-09,100.622761931,-100.622761931,-87.4929999949,33.8316741889,1.0,1.0,1
0,9.0,2,2018,1.0,203.0,203.000000002,-203.000000002,-406.000002024,174.986000872,1.97225071379e-09,-1.97225071379e-09,1020.14777609,8.22795209048e-09,203.000002016,203.000002022,-203.000002022,-174.986000872,33.5375270358,1.0,1.0,1
0,9.0,3,2018,1.0,203.0,203.000000007,-203.000000007,-406.000002035,174.986000877,7.32913342662e-09,-7.32913342662e-09,806.166985659,8.25840008359e-09,203.000002026,203.000002027,-203.000002027,-174.986000877,35.5637807969,1.0,1.0,1
0,9.0,4,2018,1.0,203.0,56.0098355121,-56.0098355121,-89.5802436793,38.6090850258,-146.990164488,146.990164488,107.599428482,-113.419756316,-4.2843168801e-09,33.5704081672,-33.5704081672,-38.6090850258,15.1457964023,1.0,1.0,1
0,9.0,5,2018,1.0,203.0,203.000000004,-203.000000004,-406.000002029,174.986000874,4.18341891105e-09,-4.18341891105e-09,1020.1477761,8.25921644474e-09,203.00000202,203.000002024,-203.000002024,-174.986000874,34.4506307092,1.0,1.0,1
0,9.0,6,2018,1.0,203.0,5.08900407263,-5.08900407263,-5.08900406637,2.1933607526,-197.910995927,197.910995927,753.715117286,-197.910995978,4.45549407264e-08,-6.26135673353e-09,6.26135673353e-09,-2.1933607526,-16.7493707619,1.0,1.0,1
0,9.0,7,2018,1.0,203.0,5.08900407123,-5.08900407123,-5.08900406357,2.1933607514,-197.910995929,197.910995929,1072.59964438,-197.910995928,-8.22547826718e-09,-7.65807926818e-09,7.65807926818e-09,-2.1933607514,27.0055538912,1.0,1.0,1
0,9.0,8,2018,1.0,203.0,5.08900406969,-5.08900406969,-5.08900406049,2.19336075007,-197.91099593,197.91099593,701.263236698,-197.910995933,-6.98583998297e-09,-9.20108947063e-09,9.20108947063e-09,-2.19336075007,23.1541044536,1.0,1.0,1
0,9.0,9,2018,1.0,203.0,93.1473916161,-93.1473916161,-175.355438104,75.5781938227,-109.852608384,109.852608384,1046.37371024,-27.6445618885,-7.75934632833e-09,82.2080464876,-82.2080464876,-75.5781938227,25.561740363,1.0,1.0,1
0,9.0,10,2018,1.0,203.0,102.377238066,-102.377238066,-203.000000003,87.4930000011,-100.622761934,100.622761934,1234.12856657,6.85101335921e-09,-4.22285693271e-09,100.622761937,-100.622761937,-87.4930000011,27.5212644677,1.0,1.0,1
0,9.0,11,2018,1.0,203.0,5.08900407552,-5.08900407552,-5.08900407215,2.19336075509,-197.910995924,197.910995924,1181.67669829,-197.91099592,-8.03947078545e-09,-3.37218960994e-09,3.37218960994e-09,-2.19336075509,25.8132360965,1.0,1.0,1
0,9.0,12,2018,1.0,203.0,202.999999996,-202.999999996,-406.000002012,174.986000867,-3.99954615762e-09,3.99954615762e-09,592.186195149,7.91442403121e-09,203.000002004,203.000002016,-203.000002016,-174.986000867,28.2961407938,1.0,1.0,1
0,9.0,13,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002036,174.986000878,8.00448374821e-09,-8.00448374821e-09,806.166985613,7.82511718606e-09,203.000002028,203.000002028,-203.000002028,-174.986000878,37.5029878455,1.0,1.0,1
0,9.0,14,2018,1.0,203.0,5.08900406914,-5.08900406914,-5.08900405939,2.19336074959,-197.910995931,197.910995931,941.469973683,-197.910995933,-7.36686232955e-09,-9.75249104483e-09,9.75249104483e-09,-2.19336074959,-16.3348605286,1.0,1.0,1
0,9.0,15,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.87591694193e-09,-9.87591694193e-09,292.658592871,8.31976599919e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,81.4630704618,1.0,1.0,1
0,9.0,16,2018,1.0,203.0,5.08900406959,-5.08900406959,-5.08900406029,2.19336074998,-197.91099593,197.91099593,915.244039542,-197.910995931,-8.41958955321e-09,-9.30136132051e-09,9.30136132051e-09,-2.19336074998,24.7879103741,1.0,1.0,1
0,9.0,17,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.89893610559e-09,-9.89893610559e-09,701.2632367,6.66910972769e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,154.39043761,1.0,1.0,1
0,9.0,18,2018,1.0,203.0,5.08900407035,-5.08900407035,-5.08900406181,2.19336075064,-197.91099593,197.91099593,1046.37371023,-197.910995949,1.10364291955e-08,-8.54145858235e-09,8.54145858235e-09,-2.19336075064,-14.8070262397,1.0,1.0,1
0,9.0,19,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002037,174.986000878,8.52301763065e-09,-8.52301763065e-09,1020.14777609,8.23112309099e-09,203.000002029,203.000002029,-203.000002029,-174.986000878,36.8086152985,1.0,1.0,1
0,10.0,0,2018,1.0,203.0,102.377238063,-102.377238063,-202.999999994,87.4929999973,-100.622761937,100.622761937,1234.12856657,1.63158746948e-09,-7.93742423796e-09,100.622761931,-100.622761931,-87.4929999973,32.3117799155,1.0,1.0,1
0,10.0,1,2018,1.0,203.0,102.377238058,-102.377238058,-202.999999989,87.4929999953,-100.622761942,100.622761942,1234.12856643,-2.69212577743e-09,-8.21488120727e-09,100.622761931,-100.622761931,-87.4929999953,33.8939166737,1.0,1.0,1
0,10.0,2,2018,1.0,203.0,203.000000007,-203.000000007,-406.000002033,174.986000876,6.62495986839e-09,-6.62495986839e-09,806.166985614,8.22795209048e-09,203.000002025,203.000002027,-203.000002027,-174.986000876,34.5359749421,1.0,1.0,1
0,10.0,3,2018,1.0,203.0,203.000000006,-203.000000006,-406.000002032,174.986000876,6.15205592122e-09,-6.15205592122e-09,592.18619518,8.25840008359e-09,203.000002024,203.000002026,-203.000002026,-174.986000876,34.8978757772,1.0,1.0,1
0,10.0,4,2018,1.0,203.0,5.08900406921,-5.08900406921,-5.08900405953,2.19336074966,-197.910995931,197.910995931,295.354284831,-197.910995936,-4.28431688019e-09,-9.67981951121e-09,9.67981951121e-09,-2.19336074966,-14.8957915536,1.0,1.0,1
0,10.0,5,2018,1.0,203.0,5.08900407023,-5.08900407023,-5.08900406157,2.19336075054,-197.91099593,197.91099593,1207.90263245,-197.91099593,-8.25921644474e-09,-8.6583586682e-09,8.6583586682e-09,-2.19336075054,25.7260938381,1.0,1.0,1
0,10.0,6,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.84692112643e-09,-9.84692112643e-09,539.734326793,-4.45549407189e-08,203.000002084,203.00000203,-203.00000203,-174.986000879,1097.45415928,1.0,1.0,1
0,10.0,7,2018,1.0,203.0,102.377238069,-102.377238069,-203.000000002,87.4930000008,-100.622761931,100.622761931,1072.59964438,7.17857109859e-09,-5.2176400609e-09,100.622761933,-100.622761933,-87.4930000008,31.5489156178,1.0,1.0,1
0,10.0,8,2018,1.0,203.0,5.08900406941,-5.08900406941,-5.08900405992,2.19336074983,-197.910995931,197.910995931,889.018093048,-197.910995933,-6.98583998297e-09,-9.48354385983e-09,9.48354385983e-09,-2.19336074983,14.0141281046,1.0,1.0,1
0,10.0,9,2018,1.0,203.0,5.08900407389,-5.08900407389,-5.08900406888,2.19336075369,-197.910995926,197.910995926,1234.12856658,-197.910995923,-7.75934632849e-09,-5.00395097652e-09,5.00395097652e-09,-2.19336075369,24.2879558798,1.0,1.0,1
0,10.0,10,2018,1.0,203.0,102.377238074,-102.377238074,-203.000000027,87.4930000118,-100.622761926,100.622761926,1234.12856654,7.85817281798e-09,1.95538451057e-08,100.622761954,-100.622761954,-87.4930000118,28.9163809298,1.0,1.0,1
0,10.0,11,2018,1.0,203.0,82.9926453846,-82.9926453846,-147.710876316,63.6633876922,-120.007354615,120.007354615,1234.1285665,-55.2891236759,-8.03947078541e-09,64.7182309315,-64.7182309315,-63.6633876922,26.6904732328,1.0,1.0,1
0,10.0,12,2018,1.0,203.0,143.07280061,-143.07280061,-306.479579288,132.092698673,-59.9271993898,59.9271993898,483.109141194,7.91442403119e-09,103.47957928,163.406778678,-163.406778678,-132.092698673,27.8779650248,1.0,1.0,1
