HOUR,RAVEN_sample_ID,TOTALLOAD_original,TOTALLOAD_fourier,TOTALLOAD_nofourier,TOTALLOAD_gaussianed
4751.0,0,21.0082707638,17.599908241,3.40836252288,1.35283344613
4752.0,0,20.7068517845,17.6214407788,3.08541100575,1.23497734374
4753.0,0,20.3470985688,17.252409426,3.09468914284,1.23847513369
4754.0,0,18.7792208582,16.4689374744,2.31028338377,0.957566718026
4755.0,0,17.4292432869,15.4995360047,1.92970728218,0.80886287414
4756.0,0,16.6868900089,14.6500328972,2.03685711164,0.852094071329
4757.0,0,13.904947503,14.089594941,-0.184647438052,-0.096357471095
4758.0,0,13.418827874,13.7930466317,-0.374218757734,-0.179243335015
4759.0,0,12.9527247606,13.672100044,-0.71937528337,-0.340565376103
4760.0,0,12.9323299004,13.739295721,-0.806965820545,-0.381981568847
4761.0,0,12.8947681817,14.1222959852,-1.22752780348,-0.566646710895
4762.0,0,13.3232333418,14.9071808451,-1.58394750328,-0.707455151703
4763.0,0,13.8408226031,15.9736369661,-2.13281436302,-0.902068678356
4764.0,0,14.6903380244,17.0047310952,-2.31439307085,-0.957997655263
4765.0,0,15.727660194,17.6864969818,-1.95883678781,-0.846160016017
4766.0,0,16.5017397052,17.9234886835,-1.42174897829,-0.645103644608
4767.0,0,17.3762348232,17.8747158053,-0.498480982053,-0.235269612755
4768.0,0,18.1199588015,17.7833089132,0.336649888272,0.155431324726
4769.0,0,18.6924324904,17.766814353,0.925618137404,0.402382953253
4770.0,0,19.0077709755,17.7630308868,1.24474008875,0.528537977347
4771.0,0,19.1269962602,17.6637628,1.4632334602,0.61830038018
4772.0,0,19.1280391724,17.4801174642,1.64792170817,0.691413621711
4773.0,0,18.9528417357,17.3568963076,1.59594542802,0.670534191294
4774.0,0,18.9986729755,17.4147227107,1.5839502648,0.665757166608
4775.0,0,18.8438865674,17.5828768941,1.26100967328,0.535690848032
4776.0,0,18.3195694728,17.6056896152,0.713879857609,0.313139314441
4777.0,0,17.5408141335,17.2379540385,0.302860095027,0.139416593935
4778.0,0,16.2345720901,16.4557931912,-0.221221101103,-0.112207345505
4779.0,0,15.183843957,15.4877178857,-0.303873928779,-0.148136882773
4780.0,0,14.524276608,14.6395557315,-0.115279123548,-0.0609511365643
4781.0,0,13.837800462,14.0804732433,-0.242672781271,-0.121516705267
4782.0,0,13.2944516159,13.7852946393,-0.490843023396,-0.231806302578
4783.0,0,12.8056545753,13.6657317139,-0.860077138651,-0.407039749811
4784.0,0,12.7408075849,13.7343247271,-0.993517142182,-0.469357136352
4785.0,0,12.6881340189,14.1187357151,-1.43060169623,-0.648319618609
4786.0,0,13.0860109442,14.9050443975,-1.8190334533,-0.79809700079
4787.0,0,13.7508626022,15.9729371479,-2.22207454577,-0.929760731443
4788.0,0,15.1500112363,17.0054804189,-1.85546918266,-0.811402874081
4789.0,0,16.505787072,17.6887076629,-1.18292059088,-0.547741707401
4790.0,0,17.4004940892,17.9271726377,-0.526678548567,-0.248519923917
4791.0,0,18.1500535189,17.8798846462,0.270168872684,0.123855186476
4792.0,0,18.7182286918,17.7899739498,0.928254742033,0.403513169385
4793.0,0,19.0871692474,17.7749865871,1.31218266027,0.558371000777
4794.0,0,19.1012945023,17.772721011,1.32857349125,0.565696098236
4795.0,0,18.9228401652,17.6749811952,1.24785896998,0.529907078787
4796.0,0,18.6848510039,17.4928741975,1.19197680646,0.505523257133
4797.0,0,18.3003307992,17.3712011299,0.929129669278,0.403888332607
4798.0,0,18.1833163879,17.430585055,0.752731332931,0.329308082033
4799.0,0,17.9871734509,17.6003058733,0.386867577571,0.177464949789
4800.0,0,17.7382575068,17.6246940202,0.113563486582,0.0509104753225
4801.0,0,17.3793717738,17.2585423364,0.120829437483,0.0541704839196
4802.0,0,16.0394168911,16.4779735231,-0.438556631995,-0.208170096723
4803.0,0,14.8728074609,15.5114980656,-0.638690604701,-0.302237978503
4804.0,0,14.0891874147,14.6649432439,-0.575755829224,-0.271958765967
4805.0,0,15.1894784888,14.1074752422,1.08200324657,0.464299734532
4806.0,0,14.650869489,13.8139179463,0.836951542694,0.364662146359
4807.0,0,14.064494125,13.695982817,0.368511308068,0.169401483338
4808.0,0,13.978542664,13.7662097788,0.212332885203,0.0963954865703
4809.0,0,14.053834548,14.1522605317,-0.0984259836749,-0.0520076625224
4810.0,0,14.9538286329,14.9402144574,0.0136141754536,0.00610622236278
4811.0,0,15.7937975995,16.0097575907,-0.215959991222,-0.109925703117
4812.0,0,17.129361467,17.0439560439,0.0854054231072,0.0382816142047
4813.0,0,18.6990869253,17.7288429282,0.970243997148,0.421583228135
4814.0,0,20.0525736353,17.9689716594,2.08360197583,0.870092793604
4815.0,0,21.1460643628,17.9233511973,3.22271316544,1.28629315969
4816.0,0,21.8181946419,17.8351114594,3.98308318242,1.57426197619
4817.0,0,22.3569052764,17.8217981397,4.53510713673,1.81361812467
4818.0,0,22.7167940834,17.8212093455,4.8955847379,1.96183315437
4819.0,0,22.9034597918,17.7251487046,5.17831108728,2.09104478355
4820.0,0,22.7055043299,17.5447229281,5.16078140181,2.07948847882
4821.0,0,22.2669857501,17.4247327812,4.84225296887,1.94257870441
4822.0,0,22.0214400824,17.4858009787,4.53563910368,1.81383406883
4823.0,0,21.5599862582,17.6572070735,3.90277918469,1.54472461233
4824.0,0,20.9316320076,17.6832811526,3.24835085501,1.29503281651
4825.0,0,19.9199983059,17.3188157085,2.60118259746,1.07222226345
4826.0,0,18.2124720174,16.539933094,1.67253892335,0.701408240093
4827.0,0,16.8588789299,15.5751434458,1.28373548418,0.545728364459
4828.0,0,15.990670583,14.7302736953,1.26039688767,0.535420943807
4829.0,0,15.0136275461,14.1744896784,0.839137867725,0.3655858289
4830.0,0,14.5872515647,13.8826149325,0.704636632129,0.309304755817
4831.0,0,14.1659027809,13.7663605703,0.399542210567,0.183039320652
4832.0,0,14.2423856746,13.8382661688,0.404119505818,0.18505382906
4833.0,0,14.3372748102,14.2259930803,0.111281729902,0.0498868345682
4834.0,0,15.2566926297,15.0156203396,0.241072290047,0.11003016889
4835.0,0,16.4003562982,16.0868336351,0.313522663138,0.144499228881
4836.0,0,17.9012844483,17.1226987331,0.77858571514,0.34011551061
4837.0,0,19.3900013623,17.8092483998,1.58075296246,0.664486418838
4838.0,0,20.2343792342,18.0510357064,2.1833435278,0.909420611891
4839.0,0,20.8013986421,18.0070692689,2.79432937316,1.14231779877
4840.0,0,21.2012685266,17.9204786621,3.28078986454,1.30623474834
4841.0,0,21.498291242,17.9088092379,3.58948200417,1.42264413848
4842.0,0,21.5731875842,17.9098587629,3.66332882135,1.45017479507
4843.0,0,21.395763646,17.8154305249,3.58033312102,1.41930763854
4844.0,0,20.9576776111,17.6366308966,3.32104671446,1.32036840153
4845.0,0,20.3442078465,17.5182603054,2.82594754106,1.15282760166
4846.0,0,20.0616210868,17.5809411301,2.4806799567,1.02403342284
4847.0,0,19.629517296,17.7539525887,1.87556470722,0.787176048147
4848.0,0,18.9851600635,17.7816244349,1.20353562852,0.51054180312
4849.0,0,17.6553890479,17.4187488292,0.236640218703,0.107926214136
4850.0,0,15.6353708512,16.6414477941,-1.00607694289,-0.475313747113
4851.0,0,14.0971902107,15.6782311374,-1.58104092673,-0.706260042335
4852.0,0,13.0379996858,14.8349254638,-1.79692577803,-0.789941032755
4853.0,0,12.2570008126,14.2806962836,-2.02369547095,-0.868237705498
4854.0,0,12.1725151723,13.990366811,-1.81785163869,-0.797659664597
4855.0,0,12.0903242833,13.875647837,-1.78532355375,-0.785681704523
4856.0,0,12.5172277823,13.949078619,-1.43185083674,-0.648773940063
4857.0,0,13.0400112551,14.3383201919,-1.29830893681,-0.597069302011
4858.0,0,14.4474070634,15.129451275,-0.682044211564,-0.323093887369
4859.0,0,15.6699218517,16.2021572432,-0.53223539155,-0.251166736213
4860.0,0,15.9287834449,17.239503552,-1.31072010714,-0.602460376445
4861.0,0,16.9451460292,17.9275226586,-0.982376629434,-0.464087544746
4862.0,0,18.1129287414,18.1707673278,-0.0578385864014,-0.030484787072
4863.0,0,18.95020444,18.1282458716,0.821958568412,0.358336214891
4864.0,0,19.4678432594,18.0430875632,1.4247556962,0.603370133403
4865.0,0,19.8686668023,18.0328374555,1.83582934678,0.771041548494
4866.0,0,20.099779446,18.0352930187,2.06448642731,0.862698745368
4867.0,0,20.147866388,17.9422572469,2.20560914112,0.917711479739
4868.0,0,19.853144368,17.7648362215,2.08830814645,0.871920483468
4869.0,0,19.378014709,17.6478300819,1.73018462702,0.725557345085
4870.0,0,19.1620351339,17.7118609214,1.45017421243,0.613217796322
4871.0,0,18.7739835578,17.8862076754,0.887775882331,0.386217037183
4872.0,0,18.301024131,17.9151998182,0.385824312861,0.177006364329
4873.0,0,17.3008897376,17.5536292334,-0.252739495872,-0.125888929228
4874.0,0,15.4837097935,16.7776176704,-1.29390787693,-0.595161769642
4875.0,0,14.1459294723,15.8156746665,-1.66974519413,-0.743203589471
4876.0,0,13.3711944607,14.9736265591,-1.6024320984,-0.715079351189
4877.0,0,12.7548409961,14.4206385947,-1.66579759864,-0.741538128659
4878.0,0,12.5986155833,14.1315337268,-1.53291814352,-0.686617155831
4879.0,0,12.1151928025,14.0180224892,-1.9028296867,-0.827203654404
4880.0,0,12.5365955172,14.0926438853,-1.55604836809,-0.696024986729
4881.0,0,12.9582889069,14.4830586994,-1.52476979254,-0.68331741543
4882.0,0,14.1681580632,15.2753454041,-1.10718734088,-0.516495001353
4883.0,0,15.3827799303,16.3491891308,-0.966409200539,-0.45655713112
4884.0,0,15.942283415,17.3876550952,-1.44537168013,-0.653700177065
4885.0,0,17.5232699459,18.0767755183,-0.553505572465,-0.261314511773
4886.0,0,19.1619762335,18.3211029326,0.840873300873,0.366319239909
4887.0,0,20.147397521,18.2796454213,1.86775209976,0.784077285021
4888.0,0,20.6884369521,18.1955320326,2.49290491945,1.028936119
4889.0,0,21.0612333094,18.1863075986,2.87492571084,1.16820490927
4890.0,0,21.2699074135,18.1897693721,3.08013804134,1.23299619031
4891.0,0,21.3250413364,18.0977201341,3.22732120231,1.28785675348
4892.0,0,21.0836415518,17.9212657567,3.1623757951,1.2644644702
4893.0,0,20.684317471,17.805206174,2.87911129702,1.16940493908
4894.0,0,20.5711735748,17.8701632781,2.70101029667,1.11201075058
4895.0,0,20.3763413192,18.0454158074,2.33092551171,0.965607031939
4896.0,0,19.7324967223,18.0752930432,1.65720367911,0.695173952396
4897.0,0,18.08255033,17.7145866805,0.367963649462,0.169161081851
4898.0,0,16.1330103226,16.939418284,-0.8064079614,-0.381715783698
4899.0,0,14.6267537603,15.9782972107,-1.35154345043,-0.61983061306
4900.0,0,13.7793841771,15.1370496222,-1.35766544512,-0.622018528598
4901.0,0,12.9466190052,14.5848405933,-1.63822158801,-0.729960782155
4902.0,0,12.5750638147,14.2964929101,-1.72142909532,-0.762475229635
4903.0,0,12.1068206912,14.1837169435,-2.07689625226,-0.88460546235
4904.0,0,12.5286386025,14.2590515386,-1.73041293609,-0.765713173808
4905.0,0,12.9518358302,14.6501573258,-1.69832149567,-0.75418327799
4906.0,0,14.1649350701,15.4431126281,-1.27817755797,-0.588361445741
4907.0,0,15.383079549,16.517602432,-1.13452288296,-0.527702561918
4908.0,0,16.4084051397,17.5566918127,-1.14828667301,-0.533370810888
4909.0,0,17.7701856206,18.2464128557,-0.476227235102,-0.225186712905
4910.0,0,19.6034691983,18.491317962,1.11215123636,0.475196584713
4911.0,0,21.0981953475,18.4504150885,2.64778025905,1.09131861206
4912.0,0,21.866765367,18.3668331615,3.49993220545,1.38916649484
4913.0,0,22.3235981269,18.3581168958,3.96548123112,1.56766999994
4914.0,0,22.5913686232,18.362063432,4.22930519116,1.67695972952
4915.0,0,22.6789690468,18.2704754432,4.40849360359,1.75845893998
4916.0,0,22.4343375043,18.0944586987,4.33987880557,1.72831882753
4917.0,0,22.000020091,17.9788130345,4.02120705651,1.58877882445
4918.0,0,21.8721217622,18.0441602492,3.82796151303,1.51586018619
4919.0,0,21.7197331154,18.2197789928,3.49995412254,1.38917541238
4920.0,0,21.1215952787,18.2499984629,2.87159681588,1.16725169706
4921.0,0,19.9788277609,17.8896102756,2.08921748522,0.87227397037
4922.0,0,18.1256574149,17.1147359218,1.01092149306,0.438821470513
4923.0,0,16.4614579898,16.1538846895,0.307573300291,0.141662833579
4924.0,0,15.3214569018,15.3128826761,0.00857422567088,0.00384804348933
4925.0,0,12.1649536227,14.7608948971,-2.59594127436,-1.04476127114
4926.0,0,11.3571248985,14.4727440844,-3.11561918591,-1.2118120848
4927.0,0,10.6908785047,14.3601405597,-3.66926205498,-1.40509132327
4928.0,0,10.6848396687,14.4356231236,-3.7507834549,-1.4308166746
4929.0,0,10.7167232265,14.8268523671,-4.1101291406,-1.54279141447
4930.0,0,11.2334004327,15.6199065786,-4.38650614597,-1.6394679025
4931.0,0,11.6538714844,16.6944707154,-5.04059923096,-1.95016090879
4932.0,0,13.0504528409,17.7336098281,-4.68315698721,-1.75784590268
4933.0,0,14.661541203,18.4233559827,-3.76181477968,-1.43411974248
4934.0,0,16.5853194351,18.6682615656,-2.08294213054,-0.886480540402
4935.0,0,18.1487043609,18.6273345244,-0.478630163443,-0.226274330172
4936.0,0,18.7488068889,18.5437037808,0.20510310816,0.092968420724
4937.0,0,19.0685013974,18.5349140501,0.533587347359,0.240769689331
4938.0,0,19.3251910055,18.5387624783,0.786428527253,0.343401706501
4939.0,0,19.4287075495,18.447051749,0.981655800451,0.426517927632
4940.0,0,19.3970367386,18.2708876472,1.12614909145,0.480275210633
4941.0,0,19.1013637518,18.155070029,0.946293722778,0.411259755668
4942.0,0,19.0757022419,18.2202207189,0.855481523022,0.372500678759
4943.0,0,18.9151771918,18.3956183971,0.51955879475,0.23523787881
4944.0,0,18.2433475871,18.4255922966,-0.182244709429,-0.0953170943784
4945.0,0,16.8766217131,18.064934074,-1.18831236094,-0.550016288837
4946.0,0,15.2394529411,17.2897652655,-2.05031232439,-0.876397299929
4947.0,0,14.0425801481,16.3285952094,-2.28601506132,-0.949237303751
4948.0,0,13.2403291439,15.4872500584,-2.24692091448,-0.937286803669
4949.0,0,12.4874081992,14.9348948881,-2.44748668894,-0.997467443372
4950.0,0,11.9470859051,14.6463524957,-2.69926659063,-1.08053706087
4951.0,0,11.4353443387,14.5333332726,-3.09798893395,-1.20532817824
4952.0,0,11.33946101,14.6083760945,-3.26891508455,-1.26500919531
4953.0,0,11.2899077932,14.9991416321,-3.70923383882,-1.41851361679
4954.0,0,11.6985447869,15.7917082584,-4.09316347154,-1.53768072717
4955.0,0,12.2721119517,16.8657610203,-4.59364906856,-1.71515354104
4956.0,0,13.7060874635,17.9043650625,-4.19827759907,-1.57001695338
4957.0,0,15.3478504726,18.5935525502,-3.24570207763,-1.25756243158
4958.0,0,16.9132261755,18.8378759738,-1.9246497983,-0.834553289488
4959.0,0,18.1329651112,18.7963433892,-0.663378277989,-0.314190259908
4960.0,0,18.8737403801,18.7120838317,0.161656548377,0.0725000598806
4961.0,0,19.3221161725,18.7026421347,0.619474037826,0.274804962036
4962.0,0,19.5437826164,18.705815567,0.837967049382,0.365091140714
4963.0,0,19.530643844,18.6134069396,0.917236904348,0.398793627798
4964.0,0,19.3550888976,18.4365221695,0.918566728077,0.399362790707
4965.0,0,19.0081868309,18.3199612497,0.688225581223,0.302507769589
4966.0,0,18.9139322578,18.3843461458,0.529586112012,0.23919115799
4967.0,0,18.7159582069,18.5589556839,0.157002523006,0.0704094923945
4968.0,0,18.1228837127,18.5881192473,-0.46523553462,-0.220215005643
4969.0,0,17.1311003118,18.2266286478,-1.09552833601,-0.511734561867
4970.0,0,15.4524731439,17.4506055805,-1.99813243656,-0.85964362733
4971.0,0,14.0947806764,16.4885595477,-2.39377887126,-0.981790394879
4972.0,0,13.1973757178,15.6463168701,-2.44894115235,-0.997895404646
4973.0,0,14.2851395964,15.093042796,-0.80790319956,-0.382428232368
4974.0,0,13.860327575,14.8035602993,-0.943232724304,-0.44567259716
4975.0,0,13.4947694946,14.6895799526,-1.19481045793,-0.552761375106
4976.0,0,13.7616664355,14.7636408169,-1.00197438146,-0.473366221447
4977.0,0,14.0200541178,15.1534037526,-1.13334963483,-0.527220176904
4978.0,0,15.0902110795,15.9449473265,-0.85473624702,-0.404579697989
4979.0,0,16.2707542383,17.0179567832,-0.747202544901,-0.353656612577
4980.0,0,17.5125062708,18.0554974698,-0.542991199021,-0.256294918583
4981.0,0,19.2412870051,18.7436017571,0.497685248004,0.226410162896
4982.0,0,20.804826436,18.9868223459,1.81800409015,0.763256961503
4983.0,0,21.9959776043,18.944167506,3.05181009829,1.22243470549
4984.0,0,22.83173837,18.8587664908,3.97297187924,1.57046692825
4985.0,0,23.4213352209,18.8481643553,4.57317086557,1.82928769757
4986.0,0,23.7797141138,18.8501585942,4.92955551961,1.97184317604
4987.0,0,23.9508809959,18.7565522479,5.19432874797,2.10185412927
4988.0,0,23.7502028386,18.5784514665,5.17175137208,2.08668766418
4989.0,0,23.34444714,18.4606564801,4.88379065988,1.95840336209
4990.0,0,23.2006250495,18.5237894947,4.67683555479,1.87440474095
4991.0,0,22.8555982563,18.6971295806,4.15846867573,1.64573703722
4992.0,0,21.7506178158,18.7250063688,3.02561144704,1.21278700998
4993.0,0,20.0339876976,18.3622119221,1.67177577555,0.701097351691
4994.0,0,17.8877375366,17.5848681904,0.302869346159,0.139421002187
4995.0,0,16.2126435777,16.621484934,-0.408841356311,-0.194789716484
4996.0,0,15.217046886,15.7778887349,-0.560841848829,-0.264820768213
4997.0,0,14.2946974996,15.2232451059,-0.928547606272,-0.438803228544
4998.0,0,13.9461363087,14.9323772889,-0.986240980147,-0.465913960538
4999.0,0,13.5968997788,14.8169961275,-1.22009634874,-0.563483273449
5000.0,0,13.8072316874,14.8896409569,-1.0824092695,-0.506391795131
5001.0,0,14.0872937518,15.2779729145,-1.19067916267,-0.55101565065
5002.0,0,15.1551778661,16.0680708475,-0.912892981362,-0.431503069359
5003.0,0,16.352951907,17.1396202835,-0.786668376551,-0.372328278966
5004.0,0,17.919356161,18.1756868557,-0.256330694697,-0.127449254225
5005.0,0,19.7341276313,18.8623032239,0.871824407433,0.379433058588
5006.0,0,21.4820507942,19.1040223803,2.37802841394,0.983798587011
5007.0,0,23.1191984691,19.0598528892,4.0593455799,1.60401597747
5008.0,0,24.0715351747,18.9729243009,5.0986108738,2.04059793103
5009.0,0,24.6768999363,18.9607819702,5.7161179661,2.34475920347
5010.0,0,25.0231685778,18.9612236936,6.06194488424,2.49114199998
5011.0,0,25.1823530975,18.8660528162,6.31630028128,2.6281755663
5012.0,0,24.9900517535,18.6863757953,6.30367595824,2.62010224909
5013.0,0,24.6473860946,18.5669931699,6.0803929247,2.49962714629
5014.0,0,24.5621745236,18.6285274579,5.93364706568,2.43293299263
5015.0,0,24.3310931951,18.8002580433,5.53083515188,2.2635589821
5016.0,0,23.1912950441,18.826514873,4.36478017109,1.74053681315
5017.0,0,21.0739271355,18.4620903279,2.61183680756,1.07655390081
5018.0,0,18.7091261517,17.683106678,1.0260194737,0.444208799901
5019.0,0,16.8576083127,16.7180740054,0.139534307271,0.062565516809
5020.0,0,15.8592875684,15.8728192161,-0.01353164767,-0.00700526150639
5021.0,0,14.9835086957,15.3165081486,-0.332999452926,-0.160841180287
5022.0,0,14.7091938545,15.0239643723,-0.314770517812,-0.152886970404
5023.0,0,14.4902851253,14.9068990599,-0.416613934557,-0.198286137894
5024.0,0,14.7814998834,14.9778518772,-0.196351993742,-0.101427033283
5025.0,0,14.994959906,15.364484294,-0.369524387977,-0.177138864134
5026.0,0,16.0042316068,16.1528754913,-0.148643884517,-0.0786719344507
5027.0,0,17.1935840054,17.222711332,-0.0291273265703,-0.0152687562228
5028.0,0,18.8790989141,18.2570577855,0.62204112859,0.275826969784
5029.0,0,20.8228339835,18.9419478496,1.88088613386,0.789291052894
5030.0,0,22.6216990083,19.1819348555,3.43976415275,1.3650904649
5031.0,0,24.2040499586,19.1360277077,5.06802225086,2.02254314761
5032.0,0,25.0547208037,19.0473562976,6.00736450616,2.46570391026
5033.0,0,25.5620857803,19.0334663221,6.52861945822,2.73029758681
5034.0,0,25.8331446497,19.0321559209,6.80098872876,2.84425682619
5035.0,0,25.9468483095,18.9352287832,7.01161952627,2.89267005294
5036.0,0,25.6611970219,18.7537917108,6.90740531114,2.85937293933
5037.0,0,25.0033619655,18.6326455884,6.37071637714,2.66508812292
5038.0,0,24.3515392305,18.6924132798,5.65912595075,2.31901593709
5039.0,0,23.472147652,18.8623745157,4.60977313635,1.84479143329
5040.0,0,22.343080129,18.8868595903,3.45622053873,1.37159662565
5041.0,0,21.0712957426,18.5206612319,2.55063451065,1.05193959833
5042.0,0,18.9082655506,17.7399020586,1.16836349199,0.49566719502
5043.0,0,16.9821701006,16.7730925006,0.209077599943,0.0948522754195
5044.0,0,15.8355611936,15.9260598125,-0.0904986188501,-0.047802320999
5045.0,0,14.831366613,15.3679701812,-0.53660356828,-0.253248602977
5046.0,0,14.3557740843,15.0736475249,-0.717873440559,-0.339860516825
5047.0,0,13.8860758386,14.9548033647,-1.06872752609,-0.500835230453
5048.0,0,13.9285468597,15.0239777153,-1.0954308556,-0.511694809043
5049.0,0,13.9637585307,15.4088323947,-1.44507386404,-0.653591498987
5050.0,0,14.9097385215,16.1954469322,-1.28570841068,-0.591613670554
5051.0,0,15.9764062073,17.2635075384,-1.28710133111,-0.592215893376
5052.0,0,16.9453297461,18.2960805306,-1.35075078447,-0.619547542356
5053.0,0,18.5734159791,18.9791992535,-0.405783274423,-0.193414721903
5054.0,0,20.2125422127,19.2174173849,0.99512482779,0.432355617863
5055.0,0,21.6071619353,19.1697441753,2.43741775996,1.00687783828
5056.0,0,22.3060206123,19.0793098616,3.22671075061,1.28764943477
5057.0,0,22.7442102575,19.0636604854,3.68054977209,1.45675528878
5058.0,0,22.9664009155,19.0605945303,3.90580638517,1.54581381473
5059.0,0,23.0022715104,18.9619160283,4.04035548214,1.59633424806
5060.0,0,22.6681495869,18.7787321235,3.88941746343,1.53993875487
5061.0,0,22.0922812255,18.6558440415,3.43643718394,1.36378212354
5062.0,0,21.7812847985,18.7138749864,3.06740981211,1.22823378263
5063.0,0,21.2565996439,18.8821050276,2.3744946163,0.982441818679
5064.0,0,20.4279185461,18.904864797,1.52305374912,0.641734779909
5065.0,0,18.9045744361,18.5369473593,0.367627076809,0.169013343993
5066.0,0,16.7705544261,17.7544756676,-0.983921241485,-0.464817391766
5067.0,0,15.0944160094,16.7859604859,-1.6915444765,-0.751761233452
5068.0,0,14.0948557908,15.9372294007,-1.84237360986,-0.806765671329
5069.0,0,13.1730846445,15.3774489297,-2.20436428513,-0.924428208505
5070.0,0,12.8850914236,15.0814433198,-2.19635189624,-0.922024313321
5071.0,0,12.5546975086,14.9609244197,-2.40622691108,-0.985402354224
5072.0,0,12.8949530927,15.0284325694,-2.13347947665,-0.902278047008
5073.0,0,12.9571688274,15.4116299107,-2.45446108324,-0.999521254696
5074.0,0,14.1778660272,16.1965962946,-2.01873026741,-0.866721978425
5075.0,0,15.4012276761,17.2630182517,-1.86179057559,-0.813500102582
5076.0,0,16.6150990553,18.293962417,-1.67886336165,-0.747058381727
5077.0,0,18.3342308774,18.9754624509,-0.641231573509,-0.303466141953
5078.0,0,20.3293198936,19.2120723449,1.11724754863,0.477044175689
5079.0,0,21.9584913063,19.1628016609,2.79568964534,1.14276735382
5080.0,0,22.7951633077,19.0707809448,3.7243823629,1.47379564801
5081.0,0,23.2858332211,19.0535565449,4.23227667615,1.67828305447
5082.0,0,23.4960173024,19.0489272493,4.44709005314,1.77473687663
5083.0,0,23.4937496987,18.9486973917,4.54505230696,1.81766928694
5084.0,0,23.1418822393,18.7639744156,4.37790782376,1.74588266055
5085.0,0,22.5861460526,18.6395598434,3.94658620921,1.56066875851
5086.0,0,22.3064953127,18.6960771731,3.61041813961,1.43033950423
5087.0,0,21.7990687447,18.8628067657,2.93626197899,1.18596184311
5088.0,0,20.9755773157,18.8840795416,2.09149777404,0.873160865888
5089.0,0,19.5237827378,18.5146888513,1.00909388643,0.438170202111
5090.0,0,17.4814388181,17.7307579307,-0.249319112624,-0.124403106151
5091.0,0,15.8656418475,16.7607978237,-0.895155976251,-0.423259514483
5092.0,0,14.828894605,15.9106363938,-1.08174178886,-0.506120349612
5093.0,0,11.7555953273,15.3494404326,-3.59384510528,-1.37902306379
5094.0,0,10.9002285347,15.0520344575,-4.15180592286,-1.55552007881
5095.0,0,10.346278221,14.930130585,-4.58385236393,-1.71066644789
5096.0,0,9.88713558556,14.9962694192,-5.1091338336,-1.98245756636
5097.0,0,10.0030356029,15.378113363,-5.37507776012,-2.10572205003
5098.0,0,10.6003998508,16.1617425252,-5.56134267441,-2.2070325505
5099.0,0,11.1993713238,17.2268436906,-6.02747236676,-2.45248784269
5100.0,0,11.6896353894,18.2564837449,-6.56684835555,-2.84722240425
5101.0,0,13.518570146,18.9366965962,-5.41812645019,-2.12771661604
5102.0,0,15.2082780474,19.1720364796,-3.96375843223,-1.49705572351
5103.0,0,16.5226698593,19.1215131972,-2.59884333789,-1.04576014865
5104.0,0,17.1552966224,19.0282575315,-1.87296090907,-0.817214824831
5105.0,0,17.6119091289,19.0098160636,-1.39790693467,-0.636475361775
5106.0,0,17.8727854277,19.0039878107,-1.13120238298,-0.526337644427
5107.0,0,17.932079917,18.9025773321,-0.970497415093,-0.458482696293
5108.0,0,17.9118741268,18.7166922925,-0.804818165658,-0.380958492834
5109.0,0,17.664138196,18.591134432,-0.926996236062,-0.438078745817
5110.0,0,17.7218098835,18.6465274624,-0.924717578977,-0.437015040091
5111.0,0,17.5071518376,18.8121519543,-1.30500011671,-0.599973602349
5112.0,0,16.7909780038,18.8323390338,-2.04136102999,-0.873646724138
5113.0,0,15.1059978197,18.4618822531,-3.35588443342,-1.29355362432
5114.0,0,13.4090624371,17.6769050456,-4.26784260841,-1.59519268756
5115.0,0,12.2219646645,16.7059186486,-4.48395398414,-1.67148796676
5116.0,0,11.5554104794,15.8547511149,-4.2993406355,-1.60698595907
5117.0,0,10.8141473913,15.292569421,-4.47842202975,-1.66962394621
5118.0,0,10.4382648024,14.9941982653,-4.55593346296,-1.69806448674
5119.0,0,10.0751792266,14.8713499405,-4.79617071392,-1.81922402311
5120.0,0,9.8958567682,14.936565223,-5.04070845482,-1.95022072153
5121.0,0,10.0131757488,15.3175066836,-5.30433093478,-2.07363244846
5122.0,0,10.612284229,16.1002545941,-5.48797036511,-2.16585100733
5123.0,0,11.2132408117,17.1644958986,-5.95125508685,-2.41009341931
5124.0,0,12.27456204,18.1932976372,-5.91873559724,-2.39324924112
5125.0,0,13.9080332413,18.8726938679,-4.96466062665,-1.91016777842
5126.0,0,15.7742344294,19.1072389714,-3.33300454202,-1.28594236264
5127.0,0,17.4706800891,19.0559428906,-1.58526280151,-0.707996300599
5128.0,0,18.4539439749,18.9619365444,-0.507992569478,-0.239632138906
5129.0,0,19.0984492483,18.9427666456,0.155682602707,0.069816646475
5130.0,0,19.4780334335,18.9362323385,0.541801094983,0.24401198849
5131.0,0,19.5886762551,18.8341383047,0.754537950362,0.330062005599
5132.0,0,19.530474815,18.6475923267,0.882882488221,0.384134056866
5133.0,0,19.2001652937,18.5213962578,0.678769035926,0.298597497533
5134.0,0,19.1102725179,18.5761739177,0.534098600212,0.240971427353
5135.0,0,18.7871056137,18.7412059806,0.0458996330786,0.0205731408107
5136.0,0,17.9719902513,18.7608236716,-0.788833420232,-0.373356287863
5137.0,0,16.7978566297,18.3898206365,-1.59196400682,-0.710756582813
5138.0,0,15.3028190725,17.6043203979,-2.3015013254,-0.954008871131
5139.0,0,14.0392582419,16.6328342775,-2.59357603567,-1.04394793673
