RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__diesel,Dispatch__ft__production__naphtha,Dispatch__ft__production__h2,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,prefix,PointProbability,ProbabilityWeight
0,11.0,16,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,36.4507935749,1_0,1.0,1.0
0,11.0,16,2017,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.1897367,0.0,0.0,26.319610278,1_0,1.0,1.0
0,11.0,16,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,18.9498977724,1_0,1.0,1.0
0,11.0,16,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,36.9322438873,1_0,1.0,1.0
0,11.0,16,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,23.2220177003,1_0,1.0,1.0
0,11.0,16,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,50.5801633642,1_0,1.0,1.0
0,11.0,16,2022,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.170763,0.0,0.0,34.537357085,1_0,1.0,1.0
0,11.0,16,2023,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,28.5926090513,1_0,1.0,1.0
0,11.0,16,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,29.3793316406,1_0,1.0,1.0
0,11.0,16,2025,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,34.0884262982,1_0,1.0,1.0
0,11.0,16,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,16.5283802968,1_0,1.0,1.0
0,11.0,16,2027,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.170763,0.0,0.0,102.838466775,1_0,1.0,1.0
0,11.0,16,2028,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,36.9847488676,1_0,1.0,1.0
0,11.0,16,2029,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,42.276284576,1_0,1.0,1.0
0,11.0,16,2030,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.1897367,0.0,0.0,50.0930804145,1_0,1.0,1.0
0,11.0,16,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,24.2335013591,1_0,1.0,1.0
0,11.0,16,2032,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.170763,0.0,0.0,40.6193230603,1_0,1.0,1.0
0,11.0,16,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,17.2856948988,1_0,1.0,1.0
0,11.0,17,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,33.7859083967,1_0,1.0,1.0
0,11.0,17,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,23.5368352349,1_0,1.0,1.0
0,11.0,17,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,23.1885309488,1_0,1.0,1.0
0,11.0,17,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,30.5029131742,1_0,1.0,1.0
0,11.0,17,2018,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,45.3629479088,1_0,1.0,1.0
0,11.0,17,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,19.0258157695,1_0,1.0,1.0
0,11.0,17,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,16.7129314001,1_0,1.0,1.0
0,11.0,17,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,44.3576488327,1_0,1.0,1.0
0,11.0,17,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,21.1098544434,1_0,1.0,1.0
0,11.0,17,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,19.4344248621,1_0,1.0,1.0
0,11.0,17,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,23.9339601201,1_0,1.0,1.0
0,11.0,17,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,21.315729416,1_0,1.0,1.0
0,11.0,17,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,23.3682920494,1_0,1.0,1.0
0,11.0,17,2027,1.0,769.0,18946.871,-753.95429,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14570964,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1286833,77.713666758,1_0,1.0,1.0
0,11.0,17,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,19.2115585977,1_0,1.0,1.0
0,11.0,17,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,32.6285927464,1_0,1.0,1.0
0,11.0,17,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,25.87290867,1_0,1.0,1.0
0,11.0,17,2031,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.1897367,0.0,0.0,28.3506526654,1_0,1.0,1.0
0,11.0,17,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,26.8773064167,1_0,1.0,1.0
0,11.0,17,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,20.7204511162,1_0,1.0,1.0
0,11.0,18,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,30.5248735952,1_0,1.0,1.0
0,11.0,18,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,20.6756783331,1_0,1.0,1.0
0,11.0,18,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,20.6525332835,1_0,1.0,1.0
0,11.0,18,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,28.2160497478,1_0,1.0,1.0
0,11.0,18,2018,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,46.5396461252,1_0,1.0,1.0
0,11.0,18,2019,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.170763,0.0,0.0,34.5159486761,1_0,1.0,1.0
0,11.0,18,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,23.9412669275,1_0,1.0,1.0
0,11.0,18,2021,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,60.9575943312,1_0,1.0,1.0
0,11.0,18,2022,1.0,769.0,18946.853,-753.95357,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14642592,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1466833,49.46536599,1_0,1.0,1.0
0,11.0,18,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,38.3122212894,1_0,1.0,1.0
0,11.0,18,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.056920998,-0.02,0.0,37.5606662626,1_0,1.0,1.0
0,11.0,18,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,2.65247573747,1_0,1.0,1.0
0,11.0,18,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,18.7911493738,1_0,1.0,1.0
0,11.0,18,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,19.0199074929,1_0,1.0,1.0
0,11.0,18,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,21.9136743383,1_0,1.0,1.0
0,11.0,18,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,28.7731346905,1_0,1.0,1.0
0,11.0,18,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,32.4885897374,1_0,1.0,1.0
0,11.0,18,2031,1.0,769.0,18946.853,-753.95357,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14642592,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1466833,72.8836,1_0,1.0,1.0
0,11.0,18,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,23.9890083258,1_0,1.0,1.0
0,11.0,18,2033,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.1897367,0.0,0.0,26.7211162905,1_0,1.0,1.0
0,11.0,19,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,21.8963273765,1_0,1.0,1.0
0,11.0,19,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,18.0042362234,1_0,1.0,1.0
0,11.0,19,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.037947332,-0.02,0.0,24.0060370023,1_0,1.0,1.0
0,11.0,19,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,-0.045718459541,1_0,1.0,1.0
0,11.0,19,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.056920998,-0.02,0.0,18.0849938821,1_0,1.0,1.0
0,11.0,19,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,51.5842910211,1_0,1.0,1.0
0,11.0,19,2020,1.0,769.0,18946.889,-753.95501,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14499337,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1106833,16.8474300088,1_0,1.0,1.0
0,11.0,19,2021,1.0,769.0,18946.907,-753.95572,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14427709,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.0926833,55.4938411016,1_0,1.0,1.0
0,11.0,19,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,24.2117428867,1_0,1.0,1.0
0,11.0,19,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,18.3723369806,1_0,1.0,1.0
0,11.0,19,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,40.783002221,1_0,1.0,1.0
0,11.0,19,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,15.763422231,1_0,1.0,1.0
0,11.0,19,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.1897367,-0.02,0.0,32.0093152996,1_0,1.0,1.0
0,11.0,19,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,20.6744380253,1_0,1.0,1.0
0,11.0,19,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,44.8753816379,1_0,1.0,1.0
0,11.0,19,2029,1.0,769.0,18946.889,-753.95501,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14499337,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1106833,36.2307396047,1_0,1.0,1.0
0,11.0,19,2030,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,31.4914772209,1_0,1.0,1.0
0,11.0,19,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,19.2451450244,1_0,1.0,1.0
0,11.0,19,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,40.4889461034,1_0,1.0,1.0
0,11.0,19,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,21.9558498031,1_0,1.0,1.0
0,12.0,0,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,34.8608662068,1_0,1.0,1.0
0,12.0,0,2015,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,28.9967162443,1_0,1.0,1.0
0,12.0,0,2016,1.0,769.0,18947.946,-753.99706,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10294469,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.054,26.5532764189,1_0,1.0,1.0
0,12.0,0,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,12.2548560419,1_0,1.0,1.0
0,12.0,0,2018,1.0,769.0,18947.964,-753.99777,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10222841,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.036,47.4401500999,1_0,1.0,1.0
0,12.0,0,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.037947332,-0.02,0.0,20.1461385929,1_0,1.0,1.0
0,12.0,0,2020,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,22.6486573017,1_0,1.0,1.0
0,12.0,0,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,54.6393981989,1_0,1.0,1.0
0,12.0,0,2022,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.1897367,0.0,0.0,35.4494473203,1_0,1.0,1.0
0,12.0,0,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,22.5468036762,1_0,1.0,1.0
0,12.0,0,2024,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.227684,0.0,0.0,28.1213572215,1_0,1.0,1.0
0,12.0,0,2025,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,29.1704453488,1_0,1.0,1.0
0,12.0,0,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.037947332,-0.02,0.0,33.7191097607,1_0,1.0,1.0
0,12.0,0,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.056920998,-0.02,0.0,20.1878525595,1_0,1.0,1.0
0,12.0,0,2028,1.0,769.0,18946.853,-753.95357,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14642592,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1466833,21.1453008462,1_0,1.0,1.0
0,12.0,0,2029,1.0,769.0,18946.853,-753.95357,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14642592,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1466833,54.3040744527,1_0,1.0,1.0
0,12.0,0,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,20.2449366978,1_0,1.0,1.0
0,12.0,0,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,19.9791280955,1_0,1.0,1.0
0,12.0,0,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,22.5809595291,1_0,1.0,1.0
0,12.0,0,2033,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,29.0272035452,1_0,1.0,1.0
0,12.0,1,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,17.9336070805,1_0,1.0,1.0
0,12.0,1,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.037947332,-0.02,0.0,20.1113797468,1_0,1.0,1.0
0,12.0,1,2016,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.227684,0.0,0.0,36.6483863279,1_0,1.0,1.0
0,12.0,1,2017,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.2087103,0.0,0.0,33.7967624869,1_0,1.0,1.0
0,12.0,1,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,19.1134766202,1_0,1.0,1.0
0,12.0,1,2019,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,22.8885994196,1_0,1.0,1.0
0,12.0,1,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,20.8022763966,1_0,1.0,1.0
0,12.0,1,2021,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,60.5441705933,1_0,1.0,1.0
0,12.0,1,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,28.8352833057,1_0,1.0,1.0
0,12.0,1,2023,1.0,769.0,18946.871,-753.95429,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.14570964,-13102.721,-15873.419,-8794.7321,0.0,0.0,1.1286833,24.9138598725,1_0,1.0,1.0
0,12.0,1,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2087103,-0.02,0.0,19.7044605128,1_0,1.0,1.0
0,12.0,1,2025,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.018973666,0.0,0.0,33.9141835116,1_0,1.0,1.0
0,12.0,1,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,51.4111536024,1_0,1.0,1.0
0,12.0,1,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,19.6212354146,1_0,1.0,1.0
0,12.0,1,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,17.4304794369,1_0,1.0,1.0
0,12.0,1,2029,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,1.227684,0.0,0.0,51.126946198,1_0,1.0,1.0
0,12.0,1,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.037947332,-0.02,0.0,23.1226289278,1_0,1.0,1.0
0,12.0,1,2031,1.0,769.0,18948.0,-753.9992,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.10079586,-13102.721,-15873.419,-8794.7321,0.0,0.0,0.0,26.5548963727,1_0,1.0,1.0
0,12.0,1,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,0.018973666,-0.02,0.0,16.6014617632,1_0,1.0,1.0
0,12.0,1,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,19.4894387284,1_0,1.0,1.0
0,12.0,2,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.2466577,-0.02,0.0,34.9863446018,1_0,1.0,1.0
0,12.0,2,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.227684,-0.02,0.0,16.3347376673,1_0,1.0,1.0
