SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,PointProbability,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix
203.0,-203.0,-195.0,-195.0,600.0,-203.0,-1e+200,310204610.568,14710747.6577,311782433.611,338924246.268,290170884.418,291193462.196,333536207.466,20.0,2.1640609665e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,208
203.0,-203.0,-195.0,-195.0,700.0,-203.0,-1e+200,312622092.97,11463596.967,316026559.063,327956888.549,286118243.627,293405597.954,327337768.166,20.0,1.31414055423e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,209
203.0,-203.0,-195.0,-195.0,800.0,-203.0,-1e+200,303127617.322,15929887.9994,298478733.465,331406458.479,275666183.249,282098891.199,328253335.362,20.0,2.53761331673e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,210
203.0,-203.0,-195.0,-195.0,900.0,-203.0,-1e+200,301586002.873,12251441.2099,304611932.773,322511578.869,277235265.391,283403059.806,315603229.384,20.0,1.50097811719e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,211
203.0,-203.0,-195.0,-195.0,1000.0,-203.0,-1e+200,300333762.211,10779383.7363,299104739.756,320119522.942,282053900.964,286694896.451,319245789.9,20.0,1.16195113734e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,212
203.0,-203.0,-195.0,-195.0,1100.0,-203.0,-1e+200,296706991.386,12095818.074,296493512.823,318238770.062,272427067.987,278965231.308,313361753.968,20.0,1.4630881488e+14,0.0333333333333,4.7619047619e-08,0.1,0.0178571428571,5.95238095238e-05,213
203.0,-203.0,-195.0,-195.0,1200.0,-203.0,-1e+200,297399960.084,10951544.6127,299008578.576,311751531.428,274680720.725,282171691.475,310128320.036,20.0,1.19936329403e+14,0.0333333333333,4.7619047619e-08,0.059,0.0178571428571,3.5119047619e-05,214
203.0,-203.0,-195.0,-195.0,1218.0,-203.0,-1e+200,295835712.62,11358016.1177,293813785.911,319541241.622,272664735.637,281910695.057,315529665.728,20.0,1.29004530131e+14,0.0333333333333,4.7619047619e-08,0.05,0.0178571428571,2.97619047619e-05,215
203.0,-203.0,-195.0,-195.0,1300.0,-203.0,-1e+200,296056889.799,13529939.926,298144367.648,318226977.14,277785406.966,278180935.698,313586957.694,20.0,1.83059274401e+14,0.0333333333333,4.7619047619e-08,0.041,0.0178571428571,2.44047619048e-05,216
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,305425927.326,13567011.425,305041891.303,335385687.946,285058211.87,287146459.084,332463842.876,20.0,1.84063799006e+14,0.0333333333333,4.7619047619e-08,0.05,0.0267857142857,4.46428571429e-05,217
203.0,-203.0,-190.0,-195.0,400.0,-203.0,-1e+200,305149938.293,11758669.9751,304970864.545,325751185.635,286299519.398,286616438.847,322436308.919,20.0,1.38266319583e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,218
203.0,-203.0,-190.0,-195.0,500.0,-203.0,-1e+200,303782048.211,14258173.6232,302861515.749,329342592.042,275646664.955,279787025.07,322248155.727,20.0,2.03295515069e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,219
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,300730309.142,11777116.2024,302532420.83,326943842.704,282401757.761,283131382.271,318982972.787,20.0,1.38700466045e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,220
203.0,-203.0,-190.0,-195.0,700.0,-203.0,-1e+200,301410574.753,12441548.8718,304873025.628,323882935.206,275395794.877,281003358.197,318049019.565,20.0,1.54792138328e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,221
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,293086876.595,19139954.8708,289742046.543,333655019.788,257881782.971,269470856.12,318739647.539,20.0,3.66337872455e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,222
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,290556764.349,11781886.4974,292058997.089,310180742.43,269406667.624,269506129.441,305587028.147,20.0,1.38812849438e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,223
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,294742492.013,11406397.7427,296520461.716,310383914.614,269813329.82,272792344.229,308659210.738,20.0,1.30105909466e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,224
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,286747743.594,11036634.5473,287071380.82,307919981.318,266356315.6,268157759.635,305336124.575,20.0,1.21807302131e+14,0.0333333333333,4.7619047619e-08,0.1,0.0267857142857,8.92857142857e-05,225
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,287660498.5,11347231.9767,287461893.904,305573249.058,268454606.239,269424794.189,300773148.98,20.0,1.28759673533e+14,0.0333333333333,4.7619047619e-08,0.059,0.0267857142857,5.26785714286e-05,226
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,287455849.539,13683177.5997,291381562.218,307830188.299,267345880.571,269099960.382,305477694.463,20.0,1.87229349225e+14,0.0333333333333,4.7619047619e-08,0.05,0.0267857142857,4.46428571429e-05,227
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,286940932.836,13937099.8501,285578975.374,323327564.19,263787215.785,267534923.376,305079123.997,20.0,1.94242752233e+14,0.0333333333333,4.7619047619e-08,0.041,0.0267857142857,3.66071428571e-05,228
203.0,-203.0,-180.0,-195.0,300.0,-203.0,-1e+200,289670676.201,8732717.62747,286724869.975,304930358.424,278883056.921,279710568.651,303491202.338,20.0,7.62603571611e+13,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,229
203.0,-203.0,-180.0,-195.0,400.0,-203.0,-1e+200,293004967.727,12644514.2597,292190161.738,313560799.145,268596378.901,271645882.294,310921215.073,20.0,1.59883740863e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,230
203.0,-203.0,-180.0,-195.0,500.0,-203.0,-1e+200,284520381.51,13440610.2756,282758925.064,309181474.657,258206845.568,267326389.319,307781217.886,20.0,1.8065000458e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,231
203.0,-203.0,-180.0,-195.0,600.0,-203.0,-1e+200,281257196.805,8602475.06289,281235787.125,299465061.788,261482285.108,267349218.797,295226958.242,20.0,7.40025772077e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,232
203.0,-203.0,-180.0,-195.0,700.0,-203.0,-1e+200,279253488.619,13070478.3403,279373218.478,299402422.118,249074379.611,258271716.813,295326735.179,20.0,1.70837404045e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,233
203.0,-203.0,-180.0,-195.0,800.0,-203.0,-1e+200,280007732.715,12648961.7588,282072913.341,304769385.8,261003534.24,262493775.279,303720044.923,20.0,1.59996233575e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,234
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,278413066.699,11679789.7859,278814941.174,295136102.686,246504477.271,258208036.764,295070773.477,20.0,1.36417489443e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,235
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,277049582.872,12412281.0459,280337636.254,294914027.681,254603198.886,257067028.8,294343350.205,20.0,1.54064720762e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,236
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,274390111.047,10092341.0315,276947680.357,294534245.4,253866924.912,257568127.016,288004016.295,20.0,1.01855347496e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,237
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,272503791.298,11821301.5945,273651967.125,291760558.375,248400182.43,253433753.981,289684505.208,20.0,1.39743171389e+14,0.0333333333333,4.7619047619e-08,0.059,0.0357142857143,7.02380952381e-05,238
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,275162577.455,10577527.1609,274415284.407,295135188.098,258441028.628,260106521.927,291384909.89,20.0,1.11884080841e+14,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,239
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,274688474.992,9821961.28141,274405354.068,289846398.722,253656957.157,261573796.202,289354200.883,20.0,9.64709234135e+13,0.0333333333333,4.7619047619e-08,0.041,0.0357142857143,4.88095238095e-05,240
203.0,-203.0,-170.0,-195.0,300.0,-203.0,-1e+200,275368549.697,13531173.774,279692007.923,296547501.353,249828516.379,254053477.548,293575504.512,20.0,1.83092663702e+14,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,241
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,270696342.202,11857991.5884,271416654.667,294442427.637,251508944.18,254312784.755,285688200.714,20.0,1.4061196451e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,242
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,263804007.633,12513937.9639,261413328.928,284776468.234,237057820.388,246864610.625,283889174.112,20.0,1.56598643364e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,243
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,272082054.718,10672464.8847,271046281.213,295331076.64,253410728.011,254948128.619,288001145.806,20.0,1.13901506715e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,244
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,264527061.192,10274806.6882,263623748.825,288097535.675,245516495.541,252073773.792,278234864.39,20.0,1.0557165248e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,245
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,266395402.891,9981280.91437,265274073.8,286071724.552,244049683.556,252496171.884,277989114.472,20.0,9.96259686916e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,246
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,264760656.339,9627167.59254,266101177.826,280615223.321,241033317.759,252636839.307,277399451.945,20.0,9.26823558548e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,247
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,263244122.434,12970553.5666,264781229.797,280879943.074,239390831.734,243318832.145,278629909.311,20.0,1.68235259823e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,248
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,258982681.498,10907963.3791,261571013.651,275812033.235,236435258.411,240471080.799,274766145.706,20.0,1.1898366508e+14,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,249
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,253381103.243,11305218.8964,255549808.2,275214899.589,236572784.407,236611646.079,274210427.153,20.0,1.27807974295e+14,0.0333333333333,4.7619047619e-08,0.059,0.0357142857143,7.02380952381e-05,250
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,260889253.819,9526889.72611,261749356.301,273521915.91,240778438.08,248921455.828,273080981.198,20.0,9.07616278534e+13,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,251
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,255588208.568,10960620.5154,255122621.719,276039921.908,237272046.173,241821505.948,273790887.875,20.0,1.20135202082e+14,0.0333333333333,4.7619047619e-08,0.041,0.0357142857143,4.88095238095e-05,252
203.0,-203.0,-160.0,-195.0,300.0,-203.0,-1e+200,256545360.389,9890915.68258,256810466.682,273508272.354,235398063.998,240395854.382,273089909.357,20.0,9.78302130399e+13,0.0333333333333,4.7619047619e-08,0.05,0.0535714285714,8.92857142857e-05,253
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,254340354.373,9748842.38531,253644188.83,273372983.59,231496069.707,236628324.128,267947968.602,20.0,9.50399278537e+13,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,254
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,251816747.749,11594455.7781,252570673.081,281028032.949,228971125.954,236009201.73,265199481.139,20.0,1.3443140479e+14,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,255
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,250279108.206,9936983.4742,249301288.392,266833496.61,225997732.431,234074105.233,262479589.489,20.0,9.87436405665e+13,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,256
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,249872069.732,11369490.1142,249089895.981,279954568.41,235176987.745,235203406.841,264284457.376,20.0,1.29265305457e+14,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,257
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,246938065.865,10135613.361,249109236.857,260063699.306,225654801.749,229452346.896,259848269.61,20.0,1.02730658204e+14,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,258
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,247135436.716,9954340.4433,245362922.559,270700163.032,231382075.805,236363172.011,260664676.826,20.0,9.90888936611e+13,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,259
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,245223856.961,11960781.0953,247100102.612,262408016.156,218280367.383,221103390.072,257571408.751,20.0,1.43060284409e+14,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,260
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,241884497.003,8372185.019,243359381.634,255658903.3,220584109.96,229225443.056,250015705.502,20.0,7.00934819923e+13,0.0333333333333,4.7619047619e-08,0.1,0.0535714285714,0.000178571428571,261
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,237167849.028,13706681.4496,236331905.551,262381813.479,216716693.47,218398643.089,259248358.617,20.0,1.8787311636e+14,0.0333333333333,4.7619047619e-08,0.059,0.0535714285714,0.000105357142857,262
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,238458507.959,9986040.25572,237093728.881,254039660.351,225406179.138,227015953.826,252010131.721,20.0,9.97209999889e+13,0.0333333333333,4.7619047619e-08,0.05,0.0535714285714,8.92857142857e-05,263
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,241052479.403,13153815.2872,239761936.917,266595110.04,209489337.597,219061571.054,259899534.086,20.0,1.73022856611e+14,0.0333333333333,4.7619047619e-08,0.041,0.0535714285714,7.32142857143e-05,264
203.0,-203.0,-140.0,-195.0,300.0,-203.0,-1e+200,226847469.105,8431346.0073,226516471.055,246921639.248,211821534.239,212879334.477,238608699.243,20.0,7.10875954948e+13,0.0333333333333,4.7619047619e-08,0.05,0.0714285714286,0.000119047619048,265
203.0,-203.0,-140.0,-195.0,400.0,-203.0,-1e+200,221721240.663,9339933.1211,221118906.381,238427492.041,205309473.325,205344187.77,236145655.336,20.0,8.72343507067e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,266
203.0,-203.0,-140.0,-195.0,500.0,-203.0,-1e+200,221069194.239,8406916.40876,222068372.214,236296598.731,202849143.09,208049295.186,229870867.862,20.0,7.06762435039e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,267
203.0,-203.0,-140.0,-195.0,600.0,-203.0,-1e+200,216103841.23,10867653.6263,215697477.114,237735213.685,197762067.996,201299356.17,234690398.631,20.0,1.18105895341e+14,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,268
203.0,-203.0,-140.0,-195.0,700.0,-203.0,-1e+200,213972106.02,9856261.16171,214889727.618,232905877.773,194074871.029,200259203.138,229064857.082,20.0,9.71458840878e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,269
203.0,-203.0,-140.0,-195.0,800.0,-203.0,-1e+200,216913107.496,7491710.41854,215709993.881,231706357.668,206858941.489,208670944.92,230943996.571,20.0,5.61257249953e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,270
203.0,-203.0,-140.0,-195.0,900.0,-203.0,-1e+200,214537536.557,7022911.33348,214499142.285,227584252.798,195551615.046,205693417.14,227580213.009,20.0,4.93212835979e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,271
203.0,-203.0,-140.0,-195.0,1000.0,-203.0,-1e+200,211485742.891,8672292.67603,211204946.337,228053321.588,198408861.307,200687333.741,228007306.062,20.0,7.52086602587e+13,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,272
203.0,-203.0,-140.0,-195.0,1100.0,-203.0,-1e+200,207760031.847,10582761.4987,208534677.589,225455283.439,178658044.792,193604070.421,221788535.502,20.0,1.11994840939e+14,0.0333333333333,4.7619047619e-08,0.1,0.0714285714286,0.000238095238095,273
203.0,-203.0,-140.0,-195.0,1200.0,-203.0,-1e+200,212150352.761,9120859.321,213793523.686,231309178.235,198864556.531,199592098.202,225295646.174,20.0,8.31900747534e+13,0.0333333333333,4.7619047619e-08,0.059,0.0714285714286,0.000140476190476,274
203.0,-203.0,-140.0,-195.0,1218.0,-203.0,-1e+200,210863556.632,6431778.76399,212064162.508,222477569.696,192957789.404,199401592.328,216810394.221,20.0,4.13677780689e+13,0.0333333333333,4.7619047619e-08,0.05,0.0714285714286,0.000119047619048,275
203.0,-203.0,-140.0,-195.0,1300.0,-203.0,-1e+200,209531896.236,9057268.74494,205647396.96,226459233.201,198675700.355,198884903.533,222811687.655,20.0,8.20341171181e+13,0.0333333333333,4.7619047619e-08,0.041,0.0714285714286,9.7619047619e-05,276
203.0,-203.0,-120.0,-195.0,300.0,-203.0,-1e+200,193913144.116,8732815.34173,194043296.682,209501787.409,180388866.817,180715994.65,209289112.305,20.0,7.62620637927e+13,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,277
203.0,-203.0,-120.0,-195.0,400.0,-203.0,-1e+200,186819474.469,8913033.975,183984221.358,206542274.341,171362579.019,175122711.241,201129353.535,20.0,7.94421746395e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,278
203.0,-203.0,-120.0,-195.0,500.0,-203.0,-1e+200,188278629.545,7726857.97508,187466992.518,202828176.52,175392040.277,178962502.382,199507229.837,20.0,5.9704334167e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,279
203.0,-203.0,-120.0,-195.0,600.0,-203.0,-1e+200,184867913.557,9404053.10531,185619159.006,200125571.74,162182134.551,173576032.994,199142254.056,20.0,8.84362148075e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,280
203.0,-203.0,-120.0,-195.0,700.0,-203.0,-1e+200,184031089.858,7719370.18648,183978192.324,196003720.358,166539146.041,173918034.173,195774968.092,20.0,5.95886760758e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,281
203.0,-203.0,-120.0,-195.0,800.0,-203.0,-1e+200,185409627.072,5763284.29102,185169199.179,194518107.537,170847866.903,179546839.058,193975597.139,20.0,3.32154458192e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,282
203.0,-203.0,-120.0,-195.0,900.0,-203.0,-1e+200,180362051.69,7730865.46822,181660125.229,192457809.786,166305223.031,167326719.83,192224834.152,20.0,5.97662808877e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,283
203.0,-203.0,-120.0,-195.0,1000.0,-203.0,-1e+200,178236592.844,8034853.66102,179512152.497,192604166.537,163489432.575,164706372.72,188027658.73,20.0,6.45588733541e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,284
203.0,-203.0,-120.0,-195.0,1100.0,-203.0,-1e+200,179143122.856,7256200.98685,179326244.274,191182912.882,167552724.753,167736808.504,190061876.697,20.0,5.26524527616e+13,0.0333333333333,4.7619047619e-08,0.1,0.0357142857143,0.000119047619048,285
203.0,-203.0,-120.0,-195.0,1200.0,-203.0,-1e+200,177396458.414,6152023.60509,178374742.014,187520328.71,165518321.144,166287766.838,186719432.73,20.0,3.78473944376e+13,0.0333333333333,4.7619047619e-08,0.059,0.0357142857143,7.02380952381e-05,286
203.0,-203.0,-120.0,-195.0,1218.0,-203.0,-1e+200,173879936.265,8273907.62706,174268629.996,190104377.878,158786091.331,161364288.106,188547656.587,20.0,6.84575474211e+13,0.0333333333333,4.7619047619e-08,0.05,0.0357142857143,5.95238095238e-05,287
203.0,-203.0,-120.0,-195.0,1300.0,-203.0,-1e+200,176810960.913,7789448.06761,177713811.565,189379987.477,161842307.458,165425905.832,187778686.612,20.0,6.0675501198e+13,0.0333333333333,4.7619047619e-08,0.041,0.0357142857143,4.88095238095e-05,288
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,438531644.592,11603993.8344,438577693.929,461790611.726,412169413.721,425239463.069,454972560.656,20.0,1.3465267291e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,289
203.0,-203.0,-400.0,-190.0,400.0,-203.0,-1e+200,446758326.412,15097783.4114,446221032.576,471004490.758,423763024.197,423929473.935,467564255.989,20.0,2.27943063937e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,290
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,456793538.69,12968106.3389,458552429.515,475868203.185,424767263.005,438174293.972,473576206.174,20.0,1.68171782016e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,291
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,457795082.737,15624729.5886,455875310.441,479571776.753,422721803.39,437638355.258,478902033.803,20.0,2.44132174718e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,292
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,467444147.634,15173135.7785,470433350.21,495232155.057,442746507.11,445254379.181,488055310.571,20.0,2.30224049351e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,293
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,459936055.932,15970799.4617,456992310.54,486067499.194,432450212.011,434482107.787,485561013.137,20.0,2.55066435447e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,294
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,466282143.314,13558715.0771,469142936.817,489314366.702,438532754.696,443207036.189,480790085.157,20.0,1.83838754543e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,295
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,465033371.941,13361780.9796,468991108.244,481020592.773,436838436.439,438085167.399,479981337.202,20.0,1.78537190948e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,296
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,465538197.389,17158985.9078,462911751.229,494917569.249,428785317.035,442640888.295,491610077.669,20.0,2.94430797385e+14,0.1,4.7619047619e-08,0.1,0.0357142857143,0.000357142857143,297
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,458520771.359,16872137.5848,458232436.475,489607291.509,435314779.403,435734382.035,488032574.267,20.0,2.8466902668e+14,0.1,4.7619047619e-08,0.059,0.0357142857143,0.000210714285714,298
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,457755251.099,13909173.5697,457028072.989,481303677.797,436607775.843,437947736.581,476642477.179,20.0,1.93465109393e+14,0.1,4.7619047619e-08,0.05,0.0357142857143,0.000178571428571,299
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,429775281.124,16592804.8959,427801151.678,458685281.061,400200526.293,407576336.538,453437169.787,20.0,2.75321174315e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,301
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,469112169.532,12589670.1486,470914162.77,488895266.737,444369119.179,445270503.447,484727165.995,20.0,1.58499794451e+14,0.1,4.7619047619e-08,0.041,0.0357142857143,0.000146428571429,300
203.0,-203.0,-380.0,-190.0,400.0,-203.0,-1e+200,436151221.641,11392738.2803,435504521.465,455484833.916,417747104.315,418383432.238,451630844.398,20.0,1.29794485523e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,302
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,440975364.433,14605610.7197,443815556.028,462192166.199,416954701.032,417339127.691,460542615.502,20.0,2.13323864495e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,303
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,451133640.545,12699400.6833,453228047.12,471048015.209,428253400.65,431596214.165,468674130.586,20.0,1.61274777715e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,304
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,451556809.691,12602635.9233,450711494.189,476809282.052,427451880.719,435668883.611,474064590.128,20.0,1.58826432215e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,305
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,455024029.199,12621116.8276,456029492.728,475684984.229,422201291.049,434273761.52,472284743.83,20.0,1.59292589975e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,306
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,452439454.279,11074955.9883,453571819.841,476484285.257,436490263.163,436710456.949,470638682.27,19.0,1.22654650143e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,307
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,455087184.11,12918462.8038,457044091.987,478672415.964,432127289.537,433729359.461,471741063.761,20.0,1.66886681214e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,308
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,459019349.916,15562780.9756,460689393.675,483231759.239,423685608.159,429680082.105,483087033.281,20.0,2.42200151694e+14,0.1,4.7619047619e-08,0.1,0.0714285714286,0.000714285714286,309
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,451115773.747,14366984.1971,451778230.99,476872738.307,422485607.209,432558533.773,474605623.237,20.0,2.06410234921e+14,0.1,4.7619047619e-08,0.059,0.0714285714286,0.000421428571429,310
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,452588803.18,14825552.9062,456462516.628,471930552.181,423733202.859,427348343.932,470900445.311,20.0,2.19797018974e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,311
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,421615296.37,10595660.4716,421576609.146,447894074.782,405820162.445,408138445.812,437078676.306,19.0,1.1226802083e+14,0.1,4.7619047619e-08,0.05,0.0714285714286,0.000357142857143,313
