iteration,accepted,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,mean_NPV,std_NPV,med_NPV
161.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2247996485.84,3048476.6782,2247096494.23
162.0,rejected,1193.0,-1174.92624894,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971636,2242300309.79,696665.234896,2242406394.0
163.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2254170638.51,8962085.36774,2257161432.11
164.0,rejected,1193.0,-1174.92624893,-2535.42957823,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971633,2246960854.09,4685130.98743,2248575523.66
165.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2245958841.49,4001906.8275,2246444357.44
166.0,accepted,1193.0,-1174.92624893,-2535.42957815,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2251822011.78,5196380.25258,2254011126.87
167.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2246220242.09,4518704.23346,2244493074.76
168.0,rerun,1193.0,-1174.92624893,-2535.42957815,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247847142.05,5544229.0762,2244874574.19
169.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2249637720.31,3195776.0318,2251409751.86
170.0,rerun,1193.0,-1174.92624893,-2535.42957815,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2248722289.46,5329517.49624,2248998353.77
171.0,accepted,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2250187566.8,6648477.18115,2252518957.66
172.0,rejected,1193.0,-1174.92624893,-2535.42957815,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2245350031.35,3568241.5127,2244719964.4
173.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247001119.89,4861284.92265,2244555639.57
174.0,rejected,1193.0,-1174.92624893,-2535.42957815,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2246824738.48,6438546.4202,2244314625.25
175.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2254405550.73,2190579.26241,2253666511.36
176.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247332880.44,4228424.75947,2246290767.22
177.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2248893511.02,7984476.94051,2251156737.66
178.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2248761826.85,5136341.53442,2251591720.4
179.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2253060236.35,5011636.69759,2255308540.85
180.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2249995128.52,7461874.55612,2253477652.01
181.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2252398238.75,5609673.45708,2250734527.28
182.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247659438.73,7298011.69622,2244612702.28
183.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2249472718.68,3539657.50358,2249969220.72
184.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2250660991.95,4106342.7684,2250426596.81
185.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2250021548.67,4894681.93141,2251420977.49
186.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2246057875.81,2886533.76425,2244628358.39
187.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2243558670.78,2965685.4905,2243542551.87
188.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247944287.79,7200251.16103,2249258582.5
189.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2244596865.51,3518931.03774,2242667133.6
190.0,accepted,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2258442799.93,1846496.97472,2258434562.88
191.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2244679766.9,5089864.04936,2245869400.18
192.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2245003107.69,3012573.92462,2246483729.51
193.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247801905.62,4684706.57278,2248154551.35
194.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2256025736.68,680727.754629,2255658422.36
195.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2251445954.48,5720096.40713,2252693293.82
196.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2248777102.62,5039526.72424,2247451110.73
197.0,rejected,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2247579454.32,4607535.78613,2248089011.4
198.0,rerun,1193.0,-1174.92624893,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971635,2249172403.61,1997773.4791,2248773989.66
