RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse__production__electricity,Dispatch__htse__production__h2,Dispatch__ft__production__naphta,Dispatch__ft__production__h2,Dispatch__ft__production__diesel,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__elec_market__production__electricity,Dispatch__naphta_market__production__naphta,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,ProbabilityWeight,prefix,ProbabilityWeight-h2_storage_capacity,PointProbability
0,2026,1,15.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.5687881,0.0,0.2435,118.446979061,1.0,1,1.0,1e-300
0,2026,1,16.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.3121166,0.0,0.2435,25.1478187053,1.0,1,1.0,1e-300
0,2026,1,17.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.055445,0.0,0.2435,48.7759953695,1.0,1,1.0,1e-300
0,2026,1,18.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,3.7987735,0.0,0.2435,72.678863085,1.0,1,1.0,1e-300
0,2026,1,19.0,1.0,1000.0,-5.0404703,0.12666702,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-980.05953,-1.0372642,-1.2566038,-0.69622642,2.3511534,0.0,1.373333,142.951214634,1.0,1,1.0,1e-300
0,2026,1,20.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,0.77001461,0.0,1.5,143.968134331,1.0,1,1.0,1e-300
0,2026,1,21.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.51334307,0.0,0.2435,28.9726410348,1.0,1,1.0,1e-300
0,2026,1,22.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.25667154,0.0,0.2435,90.6156620331,1.0,1,1.0,1e-300
0,2026,1,23.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.0,0.0,0.2435,46.4619000591,1.0,1,1.0,1e-300
0,2026,2,0.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.7433285,0.0,0.2435,21.74456441,1.0,1,1.0,1e-300
0,2026,2,1.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.4866569,0.0,0.2435,22.7398796673,1.0,1,1.0,1e-300
0,2026,2,2.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.2299854,0.0,0.2435,35.3501256167,1.0,1,1.0,1e-300
0,2026,2,3.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.9733139,0.0,0.2435,36.6834479161,1.0,1,1.0,1e-300
0,2026,2,4.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.7166423,0.0,0.2435,38.7510856411,1.0,1,1.0,1e-300
0,2026,2,5.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.4599708,0.0,0.2435,27.7647782811,1.0,1,1.0,1e-300
0,2026,2,6.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.2032992,0.0,0.2435,27.9209379234,1.0,1,1.0,1e-300
0,2026,2,7.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.9466277,0.0,0.2435,25.9713508241,1.0,1,1.0,1e-300
0,2026,2,8.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.6899562,0.0,0.2435,28.3598873574,1.0,1,1.0,1e-300
0,2026,2,9.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.4332846,0.0,0.2435,27.4116771936,1.0,1,1.0,1e-300
0,2026,2,10.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.1766131,0.0,0.2435,27.7193927896,1.0,1,1.0,1e-300
0,2026,2,11.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.9199416,0.0,0.2435,27.9669003814,1.0,1,1.0,1e-300
0,2026,2,12.0,1.0,1000.0,-5.0404703,0.12666702,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-980.05953,-1.0372642,-1.2566038,-0.69622642,5.4723215,0.0,1.373333,56.5332555659,1.0,1,1.0,1e-300
0,2026,2,13.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.21565,0.0,0.2435,37.5365387071,1.0,1,1.0,1e-300
0,2026,2,14.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.9589784,0.0,0.2435,28.3136868272,1.0,1,1.0,1e-300
0,2026,2,15.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.7023069,0.0,0.2435,28.6442862105,1.0,1,1.0,1e-300
0,2026,2,16.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.4456353,0.0,0.2435,32.8532219595,1.0,1,1.0,1e-300
0,2026,2,17.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,2.8644965,0.0,1.5,58.3151392809,1.0,1,1.0,1e-300
0,2026,2,18.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,2.607825,0.0,0.2435,29.2070250768,1.0,1,1.0,1e-300
0,2026,2,19.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,1.0266861,0.0,1.5,57.0939075964,1.0,1,1.0,1e-300
0,2026,2,20.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.77001461,0.0,0.2435,31.3505273879,1.0,1,1.0,1e-300
0,2026,2,21.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.51334307,0.0,0.2435,25.7831810506,1.0,1,1.0,1e-300
0,2026,2,22.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.25667154,0.0,0.2435,24.1911997772,1.0,1,1.0,1e-300
0,2026,2,23.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.0,0.0,0.2435,22.8296400225,1.0,1,1.0,1e-300
0,2026,3,0.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.7433285,0.0,0.2435,20.3774424745,1.0,1,1.0,1e-300
0,2026,3,1.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.4866569,0.0,0.2435,39.0874016117,1.0,1,1.0,1e-300
0,2026,3,2.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.2299854,0.0,0.2435,27.401572859,1.0,1,1.0,1e-300
0,2026,3,3.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.9733139,0.0,0.2435,28.5186019979,1.0,1,1.0,1e-300
0,2026,3,4.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.7166423,0.0,0.2435,32.8923825532,1.0,1,1.0,1e-300
0,2026,3,5.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.4599708,0.0,0.2435,24.1783628839,1.0,1,1.0,1e-300
0,2026,3,6.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.2032992,0.0,0.2435,26.4913096963,1.0,1,1.0,1e-300
0,2026,3,7.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.9466277,0.0,0.2435,62.5505992921,1.0,1,1.0,1e-300
0,2026,3,8.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.6899562,0.0,0.2435,64.2718489959,1.0,1,1.0,1e-300
0,2026,3,9.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.4332846,0.0,0.2435,30.0450315989,1.0,1,1.0,1e-300
0,2026,3,10.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.1766131,0.0,0.2435,28.3078022806,1.0,1,1.0,1e-300
0,2026,3,11.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.9199416,0.0,0.2435,27.033740971,1.0,1,1.0,1e-300
0,2026,3,12.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.66327,0.0,0.2435,35.6319641938,1.0,1,1.0,1e-300
0,2026,3,13.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.4065985,0.0,0.2435,27.4242996259,1.0,1,1.0,1e-300
0,2026,3,14.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.1499269,0.0,0.2435,28.2899281004,1.0,1,1.0,1e-300
0,2026,3,15.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.8932554,0.0,0.2435,29.0787142722,1.0,1,1.0,1e-300
0,2026,3,16.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.6365839,0.0,0.2435,28.6198167093,1.0,1,1.0,1e-300
0,2026,3,17.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.3799123,0.0,0.2435,30.1253379526,1.0,1,1.0,1e-300
0,2026,3,18.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,3.7987735,0.0,1.5,66.903710488,1.0,1,1.0,1e-300
0,2026,3,19.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,2.2176347,0.0,1.5,66.9423978137,1.0,1,1.0,1e-300
0,2026,3,20.0,1.0,1000.0,-5.0404703,0.12666702,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-980.05953,-1.0372642,-1.2566038,-0.69622642,0.77001461,0.0,1.373333,65.0465804995,1.0,1,1.0,1e-300
0,2026,3,21.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.51334307,0.0,0.2435,27.5085263008,1.0,1,1.0,1e-300
0,2026,3,22.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.25667154,0.0,0.2435,24.7842858623,1.0,1,1.0,1e-300
0,2026,3,23.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.0,0.0,0.2435,22.4143370054,1.0,1,1.0,1e-300
0,2026,4,0.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.7433285,0.0,0.2435,10.1863160343,1.0,1,1.0,1e-300
0,2026,4,1.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.4866569,0.0,0.2435,30.4346152431,1.0,1,1.0,1e-300
0,2026,4,2.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.2299854,0.0,0.2435,32.7287825359,1.0,1,1.0,1e-300
0,2026,4,3.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.9733139,0.0,0.2435,14.0018400808,1.0,1,1.0,1e-300
0,2026,4,4.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.7166423,0.0,0.2435,203.896913012,1.0,1,1.0,1e-300
0,2026,4,5.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.4599708,0.0,0.2435,38.3265345069,1.0,1,1.0,1e-300
0,2026,4,6.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.2032992,0.0,0.2435,24.1816550925,1.0,1,1.0,1e-300
0,2026,4,7.0,1.0,1000.0,-5.0404703,0.12666702,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-980.05953,-1.0372642,-1.2566038,-0.69622642,6.7556792,0.0,1.373333,206.149806211,1.0,1,1.0,1e-300
0,2026,4,8.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.4990076,0.0,0.2435,21.8395343607,1.0,1,1.0,1e-300
0,2026,4,9.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.2423361,0.0,0.2435,44.8290240199,1.0,1,1.0,1e-300
0,2026,4,10.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.9856646,0.0,0.2435,34.2067481052,1.0,1,1.0,1e-300
0,2026,4,11.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.728993,0.0,0.2435,24.0781626302,1.0,1,1.0,1e-300
0,2026,4,12.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.4723215,0.0,0.2435,10.7154107529,1.0,1,1.0,1e-300
0,2026,4,13.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,5.21565,0.0,0.2435,26.2774170928,1.0,1,1.0,1e-300
0,2026,4,14.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.9589784,0.0,0.2435,56.4462069161,1.0,1,1.0,1e-300
0,2026,4,15.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.7023069,0.0,0.2435,56.7620215711,1.0,1,1.0,1e-300
0,2026,4,16.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.4456353,0.0,0.2435,34.4310127858,1.0,1,1.0,1e-300
0,2026,4,17.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,4.1889638,0.0,0.2435,49.2626011002,1.0,1,1.0,1e-300
0,2026,4,18.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,2.607825,0.0,1.5,213.59128166,1.0,1,1.0,1e-300
0,2026,4,19.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,1.0266861,0.0,1.5,212.361137793,1.0,1,1.0,1e-300
0,2026,4,20.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.77001461,0.0,0.2435,192.605864884,1.0,1,1.0,1e-300
0,2026,4,21.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.51334307,0.0,0.2435,12.1762456494,1.0,1,1.0,1e-300
0,2026,4,22.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.25667154,0.0,0.2435,37.4930515619,1.0,1,1.0,1e-300
0,2026,4,23.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.0,0.0,0.2435,14.1070445853,1.0,1,1.0,1e-300
0,2026,5,0.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.7433285,0.0,0.2435,17.9201911753,1.0,1,1.0,1e-300
0,2026,5,1.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.4866569,0.0,0.2435,13.6488963355,1.0,1,1.0,1e-300
0,2026,5,2.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.2299854,0.0,0.2435,13.1935557542,1.0,1,1.0,1e-300
0,2026,5,3.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.9733139,0.0,0.2435,31.8145742943,1.0,1,1.0,1e-300
0,2026,5,4.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.7166423,0.0,0.2435,117.803238806,1.0,1,1.0,1e-300
0,2026,5,5.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.4599708,0.0,0.2435,24.1127037127,1.0,1,1.0,1e-300
0,2026,5,6.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.2032992,0.0,0.2435,26.5811638844,1.0,1,1.0,1e-300
0,2026,5,7.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.9466277,0.0,0.2435,42.0339278917,1.0,1,1.0,1e-300
0,2026,5,8.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.6899562,0.0,0.2435,33.6344171446,1.0,1,1.0,1e-300
0,2026,5,9.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.4332846,0.0,0.2435,28.7004862588,1.0,1,1.0,1e-300
0,2026,5,10.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.1766131,0.0,0.2435,24.8057866377,1.0,1,1.0,1e-300
0,2026,5,11.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.9199416,0.0,0.2435,31.6984534031,1.0,1,1.0,1e-300
0,2026,5,12.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.66327,0.0,0.2435,22.3870772614,1.0,1,1.0,1e-300
0,2026,5,13.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.4065985,0.0,0.2435,19.0138336801,1.0,1,1.0,1e-300
0,2026,5,14.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,6.1499269,0.0,0.2435,24.8767879269,1.0,1,1.0,1e-300
0,2026,5,15.0,1.0,1000.0,-5.0404703,0.12666702,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-980.05953,-1.0372642,-1.2566038,-0.69622642,4.7023069,0.0,1.373333,127.948294836,1.0,1,1.0,1e-300
0,2026,5,16.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,3.1211681,0.0,1.5,133.674267749,1.0,1,1.0,1e-300
0,2026,5,17.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,2.8644965,0.0,0.2435,43.8076156124,1.0,1,1.0,1e-300
0,2026,5,18.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,2.607825,0.0,0.2435,33.8670637527,1.0,1,1.0,1e-300
0,2026,5,19.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,2.3511534,0.0,0.2435,99.4814175195,1.0,1,1.0,1e-300
0,2026,5,20.0,1.0,1000.0,0.0,0.0,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-985.1,-1.0372642,-1.2566038,-0.69622642,0.77001461,0.0,1.5,132.431515817,1.0,1,1.0,1e-300
0,2026,5,21.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.51334307,0.0,0.2435,25.4441994911,1.0,1,1.0,1e-300
0,2026,5,22.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.25667154,0.0,0.2435,67.559089752,1.0,1,1.0,1e-300
0,2026,5,23.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,0.0,0.0,0.2435,13.425240542,1.0,1,1.0,1e-300
0,2026,6,0.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.7433285,0.0,0.2435,16.573037376,1.0,1,1.0,1e-300
0,2026,6,1.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.4866569,0.0,0.2435,20.4719886919,1.0,1,1.0,1e-300
0,2026,6,2.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,9.2299854,0.0,0.2435,24.4236579415,1.0,1,1.0,1e-300
0,2026,6,3.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.9733139,0.0,0.2435,23.1241108539,1.0,1,1.0,1e-300
0,2026,6,4.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.7166423,0.0,0.2435,57.1432099937,1.0,1,1.0,1e-300
0,2026,6,5.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.4599708,0.0,0.2435,59.3844895307,1.0,1,1.0,1e-300
0,2026,6,6.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,8.2032992,0.0,0.2435,33.71867046,1.0,1,1.0,1e-300
0,2026,6,7.0,1.0,1000.0,-50.0,1.2565,1.0372642,-1.5,0.69622642,1.2566038,-14.9,-935.1,-1.0372642,-1.2566038,-0.69622642,7.9466277,0.0,0.2435,61.6800087308,1.0,1,1.0,1e-300
