SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight,prefix
203.0,-203.0,-195.0,-195.0,1200.0,-203.0,-1e+200,225663157.304,285885.673338,225582446.559,226075938.504,225228787.882,225284641.084,226074190.671,20.0,81730618220.1,0.0333333333333,0.059,0.0178571428571,4.7619047619e-08,3.5119047619e-05,214
203.0,-203.0,-195.0,-195.0,1218.0,-203.0,-1e+200,225227371.154,286524.370114,225258448.235,225736935.28,224627028.075,224865919.508,225591570.939,20.0,82096214669.0,0.0333333333333,0.05,0.0178571428571,4.7619047619e-08,2.97619047619e-05,215
203.0,-203.0,-195.0,-195.0,1300.0,-203.0,-1e+200,223907843.458,310066.52367,223876450.191,224431682.386,223366338.171,223517304.656,224369287.624,20.0,96141249100.7,0.0333333333333,0.041,0.0178571428571,4.7619047619e-08,2.44047619048e-05,216
203.0,-203.0,-190.0,-195.0,300.0,-203.0,-1e+200,236147945.051,318234.684911,236129191.722,236897799.069,235601434.049,235658374.511,236588431.138,20.0,101273314681.0,0.0333333333333,0.05,0.0267857142857,4.7619047619e-08,4.46428571429e-05,217
203.0,-203.0,-190.0,-195.0,400.0,-203.0,-1e+200,234010530.665,289611.335153,233974532.058,234531445.27,233392301.359,233637850.868,234420646.236,20.0,83874725448.9,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,218
203.0,-203.0,-190.0,-195.0,500.0,-203.0,-1e+200,231905822.71,336817.991419,231915218.386,232556607.592,231351631.293,231484346.469,232470656.324,20.0,113446359344.0,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,219
203.0,-203.0,-190.0,-195.0,600.0,-203.0,-1e+200,230086048.706,237895.676254,230044235.903,230563962.65,229643927.97,229806901.043,230409139.261,20.0,56594352780.5,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,220
203.0,-203.0,-190.0,-195.0,700.0,-203.0,-1e+200,228049177.041,246741.559375,228004826.231,228550250.701,227738830.874,227742660.432,228520993.041,20.0,60881397122.7,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,221
203.0,-203.0,-190.0,-195.0,800.0,-203.0,-1e+200,226275330.759,236773.73952,226279373.421,226651000.822,225768464.479,225912718.866,226603250.789,20.0,56061803726.1,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,222
203.0,-203.0,-190.0,-195.0,900.0,-203.0,-1e+200,224433893.589,261327.304775,224505381.157,224840050.555,223714002.29,224032998.358,224750774.832,20.0,68291960221.0,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,223
203.0,-203.0,-190.0,-195.0,1000.0,-203.0,-1e+200,222684426.149,327815.822367,222640648.04,223377423.104,222257102.493,222273601.606,223303352.709,20.0,107463213394.0,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,224
203.0,-203.0,-190.0,-195.0,1100.0,-203.0,-1e+200,221019561.573,327159.288602,220947974.029,221641557.644,220537111.743,220547778.861,221515585.155,20.0,107033200119.0,0.0333333333333,0.1,0.0267857142857,4.7619047619e-08,8.92857142857e-05,225
203.0,-203.0,-190.0,-195.0,1200.0,-203.0,-1e+200,219299515.346,317661.804751,219272944.265,219974062.055,218864687.892,218866094.571,219772250.129,20.0,100909022198.0,0.0333333333333,0.059,0.0267857142857,4.7619047619e-08,5.26785714286e-05,226
203.0,-203.0,-190.0,-195.0,1218.0,-203.0,-1e+200,219064754.194,246278.760784,219055500.008,219774091.808,218699603.967,218800429.597,219468832.26,20.0,60653228013.2,0.0333333333333,0.05,0.0267857142857,4.7619047619e-08,4.46428571429e-05,227
203.0,-203.0,-190.0,-195.0,1300.0,-203.0,-1e+200,217692922.509,343653.603046,217598348.021,218348675.727,217226962.796,217251636.166,218226321.428,20.0,118097798886.0,0.0333333333333,0.041,0.0267857142857,4.7619047619e-08,3.66071428571e-05,228
203.0,-203.0,-180.0,-195.0,300.0,-203.0,-1e+200,223686532.54,327354.703541,223680685.356,224367552.012,223175695.412,223218608.105,224210041.687,20.0,107161101931.0,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,229
203.0,-203.0,-180.0,-195.0,400.0,-203.0,-1e+200,221565490.889,266903.033135,221627132.856,222073823.484,220861746.638,221223403.876,221933714.252,20.0,71237229096.8,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,230
203.0,-203.0,-180.0,-195.0,500.0,-203.0,-1e+200,219359943.024,254414.912408,219331432.997,219793123.714,218973835.628,218982660.732,219772001.901,20.0,64726947655.6,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,231
203.0,-203.0,-180.0,-195.0,600.0,-203.0,-1e+200,217522038.497,249637.313813,217504160.541,218017453.982,217033029.829,217114896.857,217865784.125,20.0,62318788447.6,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,232
203.0,-203.0,-180.0,-195.0,700.0,-203.0,-1e+200,215566326.732,295389.400239,215608682.073,216087980.786,214923469.046,215132251.309,215897492.609,20.0,87254897773.3,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,233
203.0,-203.0,-180.0,-195.0,800.0,-203.0,-1e+200,213823610.505,290957.688158,213826781.925,214479571.686,213396185.808,213414932.091,214211446.038,20.0,84656376298.1,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,234
203.0,-203.0,-180.0,-195.0,900.0,-203.0,-1e+200,212015770.556,313633.480872,211965076.866,212675123.009,211448925.727,211627083.199,212587576.036,20.0,98365960324.1,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,235
203.0,-203.0,-180.0,-195.0,1000.0,-203.0,-1e+200,210167178.973,309055.312297,210123380.915,210676514.514,209699735.182,209706840.568,210662231.651,20.0,95515186059.2,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,236
203.0,-203.0,-180.0,-195.0,1100.0,-203.0,-1e+200,208488920.073,240272.237231,208497699.773,209017580.704,208080299.795,208139884.173,208887812.089,20.0,57730747984.2,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,237
203.0,-203.0,-180.0,-195.0,1200.0,-203.0,-1e+200,206781380.651,198248.368144,206742543.259,207286611.754,206433647.743,206584390.278,207190695.137,20.0,39302415471.8,0.0333333333333,0.059,0.0357142857143,4.7619047619e-08,7.02380952381e-05,238
203.0,-203.0,-180.0,-195.0,1218.0,-203.0,-1e+200,206509263.348,285027.922586,206491186.08,206871251.353,205807294.937,206101302.017,206864053.035,20.0,81240916653.8,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,239
203.0,-203.0,-180.0,-195.0,1300.0,-203.0,-1e+200,205152437.661,257373.175628,205130567.548,205752511.718,204794349.533,204806026.833,205575757.958,20.0,66240951532.9,0.0333333333333,0.041,0.0357142857143,4.7619047619e-08,4.88095238095e-05,240
203.0,-203.0,-170.0,-195.0,300.0,-203.0,-1e+200,211132848.895,220157.039596,211048013.274,211605534.116,210813688.909,210894995.634,211482763.702,20.0,48469122083.6,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,241
203.0,-203.0,-170.0,-195.0,400.0,-203.0,-1e+200,209032526.583,241661.759947,209020305.546,209523957.237,208558959.646,208751045.666,209437589.63,20.0,58400406220.8,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,242
203.0,-203.0,-170.0,-195.0,500.0,-203.0,-1e+200,206930285.232,270368.926303,206924549.982,207418208.532,206403108.885,206538854.593,207382746.045,20.0,73099356310.5,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,243
203.0,-203.0,-170.0,-195.0,600.0,-203.0,-1e+200,204982672.139,188828.962563,205003413.612,205368993.019,204574301.395,204768816.565,205251216.926,20.0,35656377102.6,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,244
203.0,-203.0,-170.0,-195.0,700.0,-203.0,-1e+200,203068493.432,238180.828308,203022898.815,203615682.402,202763252.63,202764679.09,203496509.11,20.0,56730106973.4,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,245
203.0,-203.0,-170.0,-195.0,800.0,-203.0,-1e+200,201235369.017,223797.113146,201202826.932,201729156.302,200890497.498,200936126.019,201563092.567,20.0,50085147852.4,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,246
203.0,-203.0,-170.0,-195.0,900.0,-203.0,-1e+200,199459634.245,271907.052864,199427696.638,199970887.03,199018807.893,199080391.408,199953222.757,20.0,73933445396.9,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,247
203.0,-203.0,-170.0,-195.0,1000.0,-203.0,-1e+200,197709203.33,221401.735061,197778302.619,197997192.929,197268085.97,197326636.795,197995429.494,20.0,49018728288.0,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,248
203.0,-203.0,-170.0,-195.0,1100.0,-203.0,-1e+200,195924960.881,223412.607624,195927365.446,196434697.772,195582394.453,195623271.827,196381491.071,20.0,49913193245.5,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,249
203.0,-203.0,-170.0,-195.0,1200.0,-203.0,-1e+200,194288296.144,219727.666848,194262569.863,194659861.25,193888727.527,193910365.73,194638040.738,20.0,48280247578.6,0.0333333333333,0.059,0.0357142857143,4.7619047619e-08,7.02380952381e-05,250
203.0,-203.0,-170.0,-195.0,1218.0,-203.0,-1e+200,194044177.281,279237.336795,194006058.908,194488957.881,193572153.955,193602548.259,194402143.695,20.0,77973490260.2,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,251
203.0,-203.0,-170.0,-195.0,1300.0,-203.0,-1e+200,192617828.399,291650.797685,192581503.786,193254902.215,191977848.212,192168079.065,193014064.863,20.0,85060187790.0,0.0333333333333,0.041,0.0357142857143,4.7619047619e-08,4.88095238095e-05,252
203.0,-203.0,-160.0,-195.0,300.0,-203.0,-1e+200,198664649.022,301723.005958,198671524.292,199295066.612,198098445.563,198240821.94,199216171.2,20.0,91036772324.0,0.0333333333333,0.05,0.0535714285714,4.7619047619e-08,8.92857142857e-05,253
203.0,-203.0,-160.0,-195.0,400.0,-203.0,-1e+200,196372935.364,181769.666411,196404141.813,196627368.794,196024645.899,196113482.309,196613318.711,20.0,33040211627.2,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,254
203.0,-203.0,-160.0,-195.0,500.0,-203.0,-1e+200,194476218.328,223282.412427,194510057.702,194835972.443,194019012.4,194149107.373,194769231.999,20.0,49855035699.0,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,255
203.0,-203.0,-160.0,-195.0,600.0,-203.0,-1e+200,192382311.432,197442.55893,192380196.024,192802085.035,192077532.95,192092800.332,192671064.389,20.0,38983564076.8,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,256
203.0,-203.0,-160.0,-195.0,700.0,-203.0,-1e+200,190607023.401,328657.240331,190707008.081,191039770.043,189899307.019,190057235.19,190993647.343,20.0,108015581622.0,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,257
203.0,-203.0,-160.0,-195.0,800.0,-203.0,-1e+200,188674128.174,181964.789356,188681354.316,189008135.77,188227748.182,188417810.675,189000020.395,20.0,33111184565.2,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,258
203.0,-203.0,-160.0,-195.0,900.0,-203.0,-1e+200,186962536.965,209280.561113,186924530.053,187412915.293,186661739.743,186731283.473,187299759.257,20.0,43798353259.6,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,259
203.0,-203.0,-160.0,-195.0,1000.0,-203.0,-1e+200,185300188.53,244144.927313,185307474.788,185804753.359,184763517.429,184923856.378,185670126.177,20.0,59606745532.5,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,260
203.0,-203.0,-160.0,-195.0,1100.0,-203.0,-1e+200,183469507.765,277746.684695,183486911.422,183978609.39,182927790.043,182961694.41,183775850.481,20.0,77143220859.3,0.0333333333333,0.1,0.0535714285714,4.7619047619e-08,0.000178571428571,261
203.0,-203.0,-160.0,-195.0,1200.0,-203.0,-1e+200,181786008.815,246412.733202,181798864.745,182306380.556,181376412.321,181447900.559,182128791.468,20.0,60719235084.2,0.0333333333333,0.059,0.0535714285714,4.7619047619e-08,0.000105357142857,262
203.0,-203.0,-160.0,-195.0,1218.0,-203.0,-1e+200,181554698.984,153709.852157,181563898.917,181813656.418,181187098.295,181327180.889,181795879.529,20.0,23626718650.2,0.0333333333333,0.05,0.0535714285714,4.7619047619e-08,8.92857142857e-05,263
203.0,-203.0,-160.0,-195.0,1300.0,-203.0,-1e+200,180220775.274,189090.722358,180250747.047,180510050.123,179889443.934,179890884.585,180422757.588,20.0,35755301281.9,0.0333333333333,0.041,0.0535714285714,4.7619047619e-08,7.32142857143e-05,264
203.0,-203.0,-140.0,-195.0,300.0,-203.0,-1e+200,173744778.797,194424.648281,173754296.528,174109185.17,173332769.97,173481007.631,174076420.437,20.0,37800943859.1,0.0333333333333,0.05,0.0714285714286,4.7619047619e-08,0.000119047619048,265
203.0,-203.0,-140.0,-195.0,400.0,-203.0,-1e+200,171612953.336,259059.273056,171579744.675,172139453.602,171192658.85,171218205.839,172014809.893,20.0,67111706956.2,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,266
203.0,-203.0,-140.0,-195.0,500.0,-203.0,-1e+200,169509254.143,210114.33047,169468665.596,169924275.123,169194202.144,169246622.011,169880501.487,20.0,44148031868.9,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,267
203.0,-203.0,-140.0,-195.0,600.0,-203.0,-1e+200,167527489.087,207387.387864,167532361.735,167964747.388,167212816.508,167257469.966,167824833.587,20.0,43009528644.9,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,268
203.0,-203.0,-140.0,-195.0,700.0,-203.0,-1e+200,165604336.115,226876.479344,165599397.459,165932543.048,165101105.864,165288248.504,165914704.7,20.0,51472936879.3,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,269
203.0,-203.0,-140.0,-195.0,800.0,-203.0,-1e+200,163827159.194,222875.252873,163807221.102,164306250.105,163413855.756,163470325.91,164218534.442,20.0,49673378343.1,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,270
203.0,-203.0,-140.0,-195.0,900.0,-203.0,-1e+200,162064591.083,171536.188813,162080259.381,162308894.997,161662073.986,161867866.536,162302534.098,20.0,29424664072.4,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,271
203.0,-203.0,-140.0,-195.0,1000.0,-203.0,-1e+200,160369584.711,188761.183326,160352350.197,160678280.632,160005981.69,160044412.918,160608992.907,20.0,35630784330.5,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,272
203.0,-203.0,-140.0,-195.0,1100.0,-203.0,-1e+200,158649257.07,207434.226738,158635144.322,159023706.286,158302754.082,158310473.221,158997541.122,20.0,43028958422.3,0.0333333333333,0.1,0.0714285714286,4.7619047619e-08,0.000238095238095,273
203.0,-203.0,-140.0,-195.0,1200.0,-203.0,-1e+200,156947702.891,222822.098538,156904072.607,157415659.111,156590425.275,156644420.696,157374518.686,20.0,49649687596.8,0.0333333333333,0.059,0.0714285714286,4.7619047619e-08,0.000140476190476,274
203.0,-203.0,-140.0,-195.0,1218.0,-203.0,-1e+200,156600144.38,169278.466171,156545000.164,157082597.812,156276386.278,156405455.768,156824198.152,20.0,28655199109.3,0.0333333333333,0.05,0.0714285714286,4.7619047619e-08,0.000119047619048,275
203.0,-203.0,-140.0,-195.0,1300.0,-203.0,-1e+200,155284473.224,191849.641692,155272621.369,155649650.729,154902283.657,155059115.363,155638323.98,20.0,36806285017.2,0.0333333333333,0.041,0.0714285714286,4.7619047619e-08,9.7619047619e-05,276
203.0,-203.0,-120.0,-195.0,300.0,-203.0,-1e+200,148864091.489,148871.51489,148829596.901,149170069.138,148621586.107,148676795.541,149061053.16,20.0,22162727945.7,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,277
203.0,-203.0,-120.0,-195.0,400.0,-203.0,-1e+200,146696006.628,243072.797877,146698253.85,147168094.314,146340298.032,146348480.73,147082351.372,20.0,59084385067.6,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,278
203.0,-203.0,-120.0,-195.0,500.0,-203.0,-1e+200,144756413.535,186635.002166,144754941.315,145031378.517,144369416.087,144482197.135,145024087.599,20.0,34832624033.7,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,279
203.0,-203.0,-120.0,-195.0,600.0,-203.0,-1e+200,142739854.028,180457.715106,142752589.597,143149356.234,142436532.89,142477216.533,142962619.704,20.0,32564986941.2,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,280
203.0,-203.0,-120.0,-195.0,700.0,-203.0,-1e+200,140809352.993,186377.715151,140754239.148,141175162.951,140584426.082,140588139.873,141127557.197,20.0,34736652705.0,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,281
203.0,-203.0,-120.0,-195.0,800.0,-203.0,-1e+200,138979018.621,165449.476718,138946168.905,139247208.353,138721179.769,138727159.954,139236636.916,20.0,27373529346.2,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,282
203.0,-203.0,-120.0,-195.0,900.0,-203.0,-1e+200,137203871.908,152753.507089,137184366.534,137591434.247,136970014.267,136977222.507,137488929.873,20.0,23333633928.0,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,283
203.0,-203.0,-120.0,-195.0,1000.0,-203.0,-1e+200,135413533.173,192187.210193,135463890.371,135782374.392,135079514.497,135186253.199,135676293.754,20.0,36935923762.0,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,284
203.0,-203.0,-120.0,-195.0,1100.0,-203.0,-1e+200,133749193.104,167122.830548,133708536.319,134105887.81,133443537.562,133551142.061,134011073.704,20.0,27930040490.3,0.0333333333333,0.1,0.0357142857143,4.7619047619e-08,0.000119047619048,285
203.0,-203.0,-120.0,-195.0,1200.0,-203.0,-1e+200,132113470.566,159051.692618,132118137.063,132388573.443,131814466.027,131866158.818,132368154.204,20.0,25297440924.6,0.0333333333333,0.059,0.0357142857143,4.7619047619e-08,7.02380952381e-05,286
203.0,-203.0,-120.0,-195.0,1218.0,-203.0,-1e+200,131812706.184,180052.529657,131818713.651,132122411.727,131505613.284,131569859.52,132094060.41,20.0,32418913436.0,0.0333333333333,0.05,0.0357142857143,4.7619047619e-08,5.95238095238e-05,287
203.0,-203.0,-120.0,-195.0,1300.0,-203.0,-1e+200,130379540.675,201138.30634,130399333.23,130754101.814,129909645.376,130144457.018,130685088.017,20.0,40456618277.5,0.0333333333333,0.041,0.0357142857143,4.7619047619e-08,4.88095238095e-05,288
203.0,-203.0,-400.0,-190.0,300.0,-203.0,-1e+200,294847703.483,390583.350645,294998233.853,295312228.244,294028343.692,294051901.747,295201686.193,20.0,152555353801.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,289
203.0,-203.0,-400.0,-190.0,400.0,-203.0,-1e+200,299478237.944,560711.092357,299552941.47,300631283.077,298214049.124,298757466.81,300235245.676,20.0,314396929092.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,290
203.0,-203.0,-400.0,-190.0,500.0,-203.0,-1e+200,301054862.707,556212.529942,300986810.868,302492981.098,300135943.821,300340314.48,301831426.899,19.0,309372378465.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,291
203.0,-203.0,-400.0,-190.0,600.0,-203.0,-1e+200,302211437.543,458421.269194,302148156.501,303180477.774,301245982.623,301698882.442,302942683.279,20.0,210150060049.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,292
203.0,-203.0,-400.0,-190.0,700.0,-203.0,-1e+200,302732859.962,417762.937587,302643449.756,303443164.967,302080276.718,302083238.195,303316561.823,20.0,174525872021.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,293
203.0,-203.0,-400.0,-190.0,800.0,-203.0,-1e+200,302766352.461,418405.401083,302821724.86,303240329.82,301959277.957,302092390.272,303218922.691,20.0,175063079655.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,294
203.0,-203.0,-400.0,-190.0,900.0,-203.0,-1e+200,302502970.201,396282.279252,302507722.227,303145056.599,301746714.841,301876049.179,303120470.121,20.0,157039644850.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,295
203.0,-203.0,-400.0,-190.0,1000.0,-203.0,-1e+200,302341748.136,518625.026082,302334541.686,303051696.866,301404838.735,301494112.969,303033961.172,20.0,268971917679.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,296
203.0,-203.0,-400.0,-190.0,1100.0,-203.0,-1e+200,301767621.862,468016.139164,301703261.274,302491586.128,300756553.484,301152304.579,302383394.646,20.0,219039106518.0,0.1,0.1,0.0357142857143,4.7619047619e-08,0.000357142857143,297
203.0,-203.0,-400.0,-190.0,1200.0,-203.0,-1e+200,301175563.943,294568.173708,301151151.364,301750334.722,300356883.595,300798675.847,301567187.095,20.0,86770408961.6,0.1,0.059,0.0357142857143,4.7619047619e-08,0.000210714285714,298
203.0,-203.0,-400.0,-190.0,1218.0,-203.0,-1e+200,301150432.513,531274.071551,301276935.884,302070309.791,299656252.128,300408954.205,302025954.11,20.0,282252139102.0,0.1,0.05,0.0357142857143,4.7619047619e-08,0.000178571428571,299
203.0,-203.0,-400.0,-190.0,1300.0,-203.0,-1e+200,300579428.97,288593.798604,300542947.82,301104348.257,299995872.38,300216384.386,301090263.961,20.0,83286380592.6,0.1,0.041,0.0357142857143,4.7619047619e-08,0.000146428571429,300
203.0,-203.0,-380.0,-190.0,300.0,-203.0,-1e+200,293410545.818,303567.660976,293419211.252,293862614.402,292828720.011,292942443.948,293853888.672,20.0,92153324790.3,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,301
203.0,-203.0,-380.0,-190.0,400.0,-203.0,-1e+200,297213332.912,369137.01646,297172299.052,298221658.751,296551487.819,296748094.484,297698168.565,20.0,136262136921.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,302
203.0,-203.0,-380.0,-190.0,500.0,-203.0,-1e+200,298420624.559,345571.539427,298563517.326,298858640.56,297714270.357,297796528.544,298765352.055,20.0,119419688862.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,303
203.0,-203.0,-380.0,-190.0,600.0,-203.0,-1e+200,299122090.174,444297.376691,299208618.251,299961037.019,298238687.595,298461420.209,299658741.095,20.0,197400158935.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,304
203.0,-203.0,-380.0,-190.0,700.0,-203.0,-1e+200,299518111.144,403809.723292,299499907.757,300127882.478,298593925.613,298819937.291,300039990.161,20.0,163062292625.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,305
203.0,-203.0,-380.0,-190.0,800.0,-203.0,-1e+200,299356139.449,326067.142845,299424599.588,299812978.764,298763520.807,298784873.671,299789895.103,20.0,106319781643.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,306
203.0,-203.0,-380.0,-190.0,900.0,-203.0,-1e+200,299326458.369,246139.98864,299414313.277,299788028.649,298817107.05,298833501.203,299569735.195,20.0,60584894007.6,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,307
203.0,-203.0,-380.0,-190.0,1000.0,-203.0,-1e+200,298651780.826,364985.64294,298740247.472,299208478.311,297874589.083,298014594.056,299160697.91,20.0,133214519552.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,308
203.0,-203.0,-380.0,-190.0,1100.0,-203.0,-1e+200,298092186.595,539704.635996,298215338.549,298861379.605,296880870.66,297008459.34,298661019.632,20.0,291281094116.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,309
203.0,-203.0,-380.0,-190.0,1200.0,-203.0,-1e+200,297409098.94,406753.328851,297402946.207,298247349.309,296843022.327,296882030.565,298142757.183,20.0,165448270531.0,0.1,0.059,0.0714285714286,4.7619047619e-08,0.000421428571429,310
203.0,-203.0,-380.0,-190.0,1218.0,-203.0,-1e+200,297209271.556,407400.215464,297219692.518,298236996.18,296623987.948,296727800.15,297933234.072,20.0,165974935560.0,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,311
203.0,-203.0,-360.0,-190.0,300.0,-203.0,-1e+200,291415593.956,354092.622996,291500618.936,292023249.22,290581404.492,290713499.505,291860477.12,20.0,125381585660.0,0.1,0.05,0.0714285714286,4.7619047619e-08,0.000357142857143,313
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,296864799.768,350625.499961,296849570.868,297507771.523,296254368.365,296256341.324,297411792.996,20.0,122938241223.0,0.1,0.041,0.0714285714286,4.7619047619e-08,0.000292857142857,312
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,294222211.693,368619.232958,294140322.456,295047567.831,293700756.786,293764632.959,294719544.741,20.0,135880138906.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,314
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,295499134.335,490533.405258,295432910.988,296270296.417,294706146.868,294859214.352,296222800.1,20.0,240623021674.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,315
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,295860128.439,364427.113145,295959569.031,296349575.463,295062407.845,295286314.127,296255131.072,20.0,132807120795.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,316
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,295789610.52,316610.560168,295744557.865,296455884.316,295231873.738,295434599.867,296265137.222,20.0,100242246810.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,317
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,295714428.533,295824.406206,295728451.402,296269276.417,295291970.702,295301426.992,296148932.249,20.0,87512079307.3,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,318
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,294987016.39,468931.153523,294901024.344,295826724.864,294195794.154,294377151.496,295646112.345,20.0,219896426744.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,319
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,294463933.664,424654.272521,294515056.994,295230541.101,293607003.03,293849510.319,295110113.472,20.0,180331251170.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,320
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,294000035.503,362975.457766,294059052.064,294663218.436,293413263.697,293483261.593,294516744.02,20.0,131751182941.0,0.1,0.1,0.0714285714286,4.7619047619e-08,0.000714285714286,321
