RAVEN_sample_ID,Year,_ROM_Cluster,hour,scaling,Dispatch__turbine__production__electricity,Dispatch__htse_ft__production__jet_fuel,Dispatch__htse_ft__production__diesel,Dispatch__htse_ft__production__electricity,Dispatch__htse_ft__production__naphtha,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,price,PointProbability,prefix,ProbabilityWeight-turbine_capacity,ProbabilityWeight
0,2021,6,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,37.6765768944,0.002,1,1.0,1.0
0,2021,6,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,39.6400512877,0.002,1,1.0,1.0
0,2021,6,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,23.6305153845,0.002,1,1.0,1.0
0,2021,6,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,39.4249476822,0.002,1,1.0,1.0
0,2021,6,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.1210736513,0.002,1,1.0,1.0
0,2021,6,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,38.2772696788,0.002,1,1.0,1.0
0,2021,6,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,33.0303866798,0.002,1,1.0,1.0
0,2021,6,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.7937184712,0.002,1,1.0,1.0
0,2021,6,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,29.9312698779,0.002,1,1.0,1.0
0,2021,6,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,44.6817332828,0.002,1,1.0,1.0
0,2021,6,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.8989400218,0.002,1,1.0,1.0
0,2021,6,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,51.6904443813,0.002,1,1.0,1.0
0,2021,6,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.1101814579,0.002,1,1.0,1.0
0,2021,6,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,49.8149541277,0.002,1,1.0,1.0
0,2021,6,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,47.1286715281,0.002,1,1.0,1.0
0,2021,6,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,43.6136805772,0.002,1,1.0,1.0
0,2021,6,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,41.2115826183,0.002,1,1.0,1.0
0,2021,6,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,27.5473794686,0.002,1,1.0,1.0
0,2021,6,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,27.5107957986,0.002,1,1.0,1.0
0,2021,7,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,307.123578495,0.002,1,1.0,1.0
0,2021,7,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,30.0946098826,0.002,1,1.0,1.0
0,2021,7,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,767.05,0.002,1,1.0,1.0
0,2021,7,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,24.185196284,0.002,1,1.0,1.0
0,2021,7,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,91.8177791538,0.002,1,1.0,1.0
0,2021,7,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,88.0613021444,0.002,1,1.0,1.0
0,2021,7,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,11.9795588375,0.002,1,1.0,1.0
0,2021,7,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,9.2143690058,0.002,1,1.0,1.0
0,2021,7,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,39.9354151407,0.002,1,1.0,1.0
0,2021,7,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,61.9503234351,0.002,1,1.0,1.0
0,2021,7,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,252.836223208,0.002,1,1.0,1.0
0,2021,7,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,320.144862362,0.002,1,1.0,1.0
0,2021,7,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,460.357618186,0.002,1,1.0,1.0
0,2021,7,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,560.428149006,0.002,1,1.0,1.0
0,2021,7,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,75.0798417398,0.002,1,1.0,1.0
0,2021,7,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,39.3333785707,0.002,1,1.0,1.0
0,2021,7,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,37.2800792454,0.002,1,1.0,1.0
0,2021,7,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,25.844911952,0.002,1,1.0,1.0
0,2021,7,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,22.9844662741,0.002,1,1.0,1.0
0,2021,7,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,168.108465324,0.002,1,1.0,1.0
0,2021,7,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,35.9177328875,0.002,1,1.0,1.0
0,2021,7,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,218.575259415,0.002,1,1.0,1.0
0,2021,7,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,274.878706805,0.002,1,1.0,1.0
0,2021,7,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,293.844391739,0.002,1,1.0,1.0
0,2021,8,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,23.1274273442,0.002,1,1.0,1.0
0,2021,8,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,20.930645175,0.002,1,1.0,1.0
0,2021,8,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,17.5971345947,0.002,1,1.0,1.0
0,2021,8,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,41.414835776,0.002,1,1.0,1.0
0,2021,8,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,29.93941601,0.002,1,1.0,1.0
0,2021,8,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,30.7503538504,0.002,1,1.0,1.0
0,2021,8,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,38.4466379733,0.002,1,1.0,1.0
0,2021,8,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.6816632211,0.002,1,1.0,1.0
0,2021,8,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,64.8380085888,0.002,1,1.0,1.0
0,2021,8,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,70.5009742218,0.002,1,1.0,1.0
0,2021,8,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,70.8104517579,0.002,1,1.0,1.0
0,2021,8,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.7868872006,0.002,1,1.0,1.0
0,2021,8,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,65.0203011594,0.002,1,1.0,1.0
0,2021,8,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,30.3757912144,0.002,1,1.0,1.0
0,2021,8,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,61.4839511984,0.002,1,1.0,1.0
0,2021,8,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,29.213483985,0.002,1,1.0,1.0
0,2021,8,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,36.1440405545,0.002,1,1.0,1.0
0,2021,8,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.3652561628,0.002,1,1.0,1.0
0,2021,8,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,43.0440297401,0.002,1,1.0,1.0
0,2021,8,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,35.9501942144,0.002,1,1.0,1.0
0,2021,8,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,38.5811623912,0.002,1,1.0,1.0
0,2021,8,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.701005425,0.002,1,1.0,1.0
0,2021,8,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,25.6040471761,0.002,1,1.0,1.0
0,2021,8,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,46.5281384346,0.002,1,1.0,1.0
0,2021,9,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,15.681338834,0.002,1,1.0,1.0
0,2021,9,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,38.891434939,0.002,1,1.0,1.0
0,2021,9,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,144.148073949,0.002,1,1.0,1.0
0,2021,9,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,151.82243165,0.002,1,1.0,1.0
0,2021,9,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,30.925188098,0.002,1,1.0,1.0
0,2021,9,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,149.20265375,0.002,1,1.0,1.0
0,2021,9,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,54.9583728994,0.002,1,1.0,1.0
0,2021,9,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,121.613813661,0.002,1,1.0,1.0
0,2021,9,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,46.7192293699,0.002,1,1.0,1.0
0,2021,9,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,22.821672239,0.002,1,1.0,1.0
0,2021,9,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,139.891602627,0.002,1,1.0,1.0
0,2021,9,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,141.631001483,0.002,1,1.0,1.0
0,2021,9,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,34.8830381469,0.002,1,1.0,1.0
0,2021,9,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,58.6518366119,0.002,1,1.0,1.0
0,2021,9,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.4419637022,0.002,1,1.0,1.0
0,2021,9,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,57.7118848328,0.002,1,1.0,1.0
0,2021,9,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,40.8169139619,0.002,1,1.0,1.0
0,2021,9,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,160.04686195,0.002,1,1.0,1.0
0,2021,9,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,54.4011907875,0.002,1,1.0,1.0
0,2021,9,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,29.0044260859,0.002,1,1.0,1.0
0,2021,9,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,37.7652873242,0.002,1,1.0,1.0
0,2021,9,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,41.516493202,0.002,1,1.0,1.0
0,2021,9,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,17.1232606514,0.002,1,1.0,1.0
0,2021,9,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,15.5820751561,0.002,1,1.0,1.0
0,2021,10,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,99.0179731239,0.002,1,1.0,1.0
0,2021,10,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.6096988468,0.002,1,1.0,1.0
0,2021,10,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,80.2381889758,0.002,1,1.0,1.0
0,2021,10,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,26.9020827358,0.002,1,1.0,1.0
0,2021,10,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,87.5283548929,0.002,1,1.0,1.0
0,2021,10,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.2580037398,0.002,1,1.0,1.0
0,2021,10,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,74.9549726617,0.002,1,1.0,1.0
0,2021,10,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,90.3188002705,0.002,1,1.0,1.0
0,2021,10,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,81.9515838703,0.002,1,1.0,1.0
0,2021,10,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,77.6188264979,0.002,1,1.0,1.0
0,2021,10,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,75.8298203032,0.002,1,1.0,1.0
0,2021,10,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,87.6959737673,0.002,1,1.0,1.0
0,2021,10,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,114.597886252,0.002,1,1.0,1.0
0,2021,10,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,113.236592681,0.002,1,1.0,1.0
0,2021,10,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,95.3673546354,0.002,1,1.0,1.0
0,2021,10,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,44.0142517003,0.002,1,1.0,1.0
0,2021,10,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,90.4791107185,0.002,1,1.0,1.0
0,2021,10,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,41.5376161156,0.002,1,1.0,1.0
0,2021,10,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,83.8317138863,0.002,1,1.0,1.0
0,2021,10,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,76.0718449337,0.002,1,1.0,1.0
0,2021,10,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,79.3285516978,0.002,1,1.0,1.0
0,2021,10,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,110.870195811,0.002,1,1.0,1.0
0,2021,10,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,76.6277413614,0.002,1,1.0,1.0
0,2021,10,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,103.310944257,0.002,1,1.0,1.0
0,2021,11,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,49.3573207841,0.002,1,1.0,1.0
0,2021,11,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,56.3415835238,0.002,1,1.0,1.0
0,2021,11,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,95.7005032402,0.002,1,1.0,1.0
0,2021,11,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,34.4379260771,0.002,1,1.0,1.0
0,2021,11,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.4243527904,0.002,1,1.0,1.0
0,2021,11,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,32.5931758746,0.002,1,1.0,1.0
0,2021,11,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,66.8791983469,0.002,1,1.0,1.0
0,2021,11,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,30.2802173498,0.002,1,1.0,1.0
0,2021,11,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,86.2386260169,0.002,1,1.0,1.0
0,2021,11,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,40.1583437274,0.002,1,1.0,1.0
0,2021,11,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,103.987930675,0.002,1,1.0,1.0
0,2021,11,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,113.488719461,0.002,1,1.0,1.0
0,2021,11,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,119.182770543,0.002,1,1.0,1.0
0,2021,11,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,76.5750713509,0.002,1,1.0,1.0
0,2021,11,14.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,110.16202756,0.002,1,1.0,1.0
0,2021,11,15.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,49.2058858622,0.002,1,1.0,1.0
0,2021,11,16.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,56.8739877118,0.002,1,1.0,1.0
0,2021,11,17.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,17.7650400155,0.002,1,1.0,1.0
0,2021,11,18.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,17.0184002486,0.002,1,1.0,1.0
0,2021,11,19.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,90.4312331855,0.002,1,1.0,1.0
0,2021,11,20.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,31.7015207159,0.002,1,1.0,1.0
0,2021,11,21.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,93.8321111053,0.002,1,1.0,1.0
0,2021,11,22.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,96.9065775627,0.002,1,1.0,1.0
0,2021,11,23.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,26.7938255653,0.002,1,1.0,1.0
0,2021,12,0.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,149.296737088,0.002,1,1.0,1.0
0,2021,12,1.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,9.04699605256,0.002,1,1.0,1.0
0,2021,12,2.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,17.063233044,0.002,1,1.0,1.0
0,2021,12,3.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,149.874962003,0.002,1,1.0,1.0
0,2021,12,4.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,25.9128050116,0.002,1,1.0,1.0
0,2021,12,5.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,87.8571833079,0.002,1,1.0,1.0
0,2021,12,6.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,191.38004716,0.002,1,1.0,1.0
0,2021,12,7.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,190.941733752,0.002,1,1.0,1.0
0,2021,12,8.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,182.800038964,0.002,1,1.0,1.0
0,2021,12,9.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,69.1846679468,0.002,1,1.0,1.0
0,2021,12,10.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,28.7839127939,0.002,1,1.0,1.0
0,2021,12,11.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,63.8885177468,0.002,1,1.0,1.0
0,2021,12,12.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,156.246988551,0.002,1,1.0,1.0
0,2021,12,13.0,1.0,817.2128,8420.0,4664.0,-400.0,6952.0,-14.9,-402.3128,-6952.0,-8420.0,-4664.0,130.899329343,0.002,1,1.0,1.0
