SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-TES_capacity,prefix,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,ProbabilityWeight
203.0,-203.0,-380.0,-190.0,1300.0,-203.0,-1e+200,452871666.172,18337597.1779,447881173.093,488890792.351,422843135.769,429039408.731,481255842.325,20.0,3.36267470258e+14,4.7619047619e-08,0.041,312,0.0714285714286,0.1,0.000292857142857
203.0,-203.0,-360.0,-190.0,400.0,-203.0,-1e+200,435836301.699,12819227.9774,437664129.061,457897040.347,414867083.05,415179415.546,454269164.27,18.0,1.64332605936e+14,4.7619047619e-08,0.1,314,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,500.0,-203.0,-1e+200,439401871.479,10595417.2521,438932706.864,468531264.142,422918243.666,424638815.759,452307125.435,20.0,1.12262866746e+14,4.7619047619e-08,0.1,315,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,600.0,-203.0,-1e+200,442085328.3,10890492.491,439218188.896,458384290.893,425591602.412,429134971.404,458152118.174,19.0,1.18602826696e+14,4.7619047619e-08,0.1,316,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,700.0,-203.0,-1e+200,444419773.476,13428221.4658,447276205.79,464756438.382,418633145.903,419450527.557,460894905.647,20.0,1.80317131733e+14,4.7619047619e-08,0.1,317,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,800.0,-203.0,-1e+200,442642092.256,16127887.3656,442983030.227,463854296.001,412681063.012,415014699.076,463435547.646,20.0,2.60108750878e+14,4.7619047619e-08,0.1,318,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,900.0,-203.0,-1e+200,445863881.597,16182221.7943,443236243.457,470488357.361,416508499.827,423704318.027,469499028.987,20.0,2.61864302201e+14,4.7619047619e-08,0.1,319,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,1000.0,-203.0,-1e+200,443404842.376,9496786.20833,440038808.358,463535256.376,429279081.79,431689049.691,462329290.486,19.0,9.01889482867e+13,4.7619047619e-08,0.1,320,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,1100.0,-203.0,-1e+200,441510918.238,10234247.6113,443961278.859,459471938.965,424990131.633,427287498.368,458402722.063,20.0,1.04739824169e+14,4.7619047619e-08,0.1,321,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-360.0,-190.0,1200.0,-203.0,-1e+200,438324427.723,18884205.5932,435525351.55,481684134.323,410553587.916,411447069.752,462042119.047,19.0,3.56613220886e+14,4.7619047619e-08,0.059,322,0.0714285714286,0.1,0.000421428571429
203.0,-203.0,-360.0,-190.0,1218.0,-203.0,-1e+200,444864083.93,12636627.124,442053489.874,473492127.537,410990956.42,433667543.462,465055734.252,19.0,1.59684345072e+14,4.7619047619e-08,0.05,323,0.0714285714286,0.1,0.000357142857143
203.0,-203.0,-340.0,-190.0,300.0,-203.0,-1e+200,422450383.176,11689880.3879,421655715.882,441299512.187,398811755.83,403333819.744,437008337.655,17.0,1.36653303484e+14,4.7619047619e-08,0.05,325,0.0714285714286,0.1,0.000357142857143
203.0,-203.0,-360.0,-190.0,1300.0,-203.0,-1e+200,444429681.729,9878704.67269,447565375.646,458686367.146,419040604.472,428541990.011,455905657.654,19.0,9.75888060103e+13,4.7619047619e-08,0.041,324,0.0714285714286,0.1,0.000292857142857
203.0,-203.0,-340.0,-190.0,400.0,-203.0,-1e+200,426918262.02,12570353.4302,427201850.396,447237179.131,403216757.105,410314312.488,446683815.575,15.0,1.58013785361e+14,4.7619047619e-08,0.1,326,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,500.0,-203.0,-1e+200,431703685.027,14843099.4949,435148508.438,459318270.975,396245016.38,411314698.224,448903471.341,18.0,2.20317602617e+14,4.7619047619e-08,0.1,327,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,600.0,-203.0,-1e+200,435840837.594,11683584.8615,439801982.915,451504284.449,404058847.257,418874139.391,448579342.237,20.0,1.36506155217e+14,4.7619047619e-08,0.1,328,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,700.0,-203.0,-1e+200,430470397.499,12285212.9294,431350346.982,455156985.144,414069825.562,414714809.756,453243710.078,19.0,1.5092645672e+14,4.7619047619e-08,0.1,329,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,800.0,-203.0,-1e+200,436915178.523,11272298.9547,435997814.464,455665783.494,413729877.735,417146516.067,454284387.171,19.0,1.27064723723e+14,4.7619047619e-08,0.1,330,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,900.0,-203.0,-1e+200,431363694.279,16737887.6188,432735391.205,463273827.525,402547571.145,409250730.042,452364145.543,20.0,2.80156881938e+14,4.7619047619e-08,0.1,331,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,1000.0,-203.0,-1e+200,431119832.292,16380687.6675,430486336.164,463089213.673,403861629.276,409730427.905,457901232.484,17.0,2.68326928461e+14,4.7619047619e-08,0.1,332,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,1100.0,-203.0,-1e+200,431183853.223,17996484.8903,436766143.93,464926728.22,388297527.384,403658530.588,448965105.247,20.0,3.23873468407e+14,4.7619047619e-08,0.1,333,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-340.0,-190.0,1200.0,-203.0,-1e+200,430724411.846,9669129.03542,427169661.002,453824571.393,407980627.403,420096433.355,443894573.329,19.0,9.34920563035e+13,4.7619047619e-08,0.059,334,0.0714285714286,0.1,0.000421428571429
203.0,-203.0,-340.0,-190.0,1218.0,-203.0,-1e+200,430091189.206,13323133.4766,428344416.977,450457342.945,407502760.889,410254234.419,448634703.319,20.0,1.77505885636e+14,4.7619047619e-08,0.05,335,0.0714285714286,0.1,0.000357142857143
203.0,-203.0,-320.0,-190.0,300.0,-203.0,-1e+200,411707224.156,12783582.1945,413379238.901,435139987.052,387486011.129,391826536.513,429123183.722,19.0,1.63419973724e+14,4.7619047619e-08,0.05,337,0.0714285714286,0.1,0.000357142857143
203.0,-203.0,-340.0,-190.0,1300.0,-203.0,-1e+200,434772448.649,14973550.7068,435168793.013,457700790.927,410740813.481,414135138.291,455565164.462,20.0,2.24207220769e+14,4.7619047619e-08,0.041,336,0.0714285714286,0.1,0.000292857142857
203.0,-203.0,-320.0,-190.0,400.0,-203.0,-1e+200,417369360.658,11841713.6721,420410254.095,436522116.471,385815740.031,400421544.627,429356617.398,13.0,1.40226182693e+14,4.7619047619e-08,0.1,338,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,500.0,-203.0,-1e+200,414679407.479,17490771.8818,415065875.529,440715484.308,384665015.235,386098879.722,439554941.485,16.0,3.05927101022e+14,4.7619047619e-08,0.1,339,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,600.0,-203.0,-1e+200,421832124.04,12372382.3244,420729241.324,443632708.07,402676211.825,405512376.529,443005561.012,16.0,1.53075844381e+14,4.7619047619e-08,0.1,340,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,700.0,-203.0,-1e+200,421879434.457,9510234.4306,424990371.561,437982404.33,398120382.765,408019058.204,434342141.076,17.0,9.0444558925e+13,4.7619047619e-08,0.1,341,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,800.0,-203.0,-1e+200,415153682.418,14015365.2837,412041403.481,441957384.789,395490422.605,396726645.527,440661942.608,17.0,1.96430464035e+14,4.7619047619e-08,0.1,342,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,900.0,-203.0,-1e+200,413890001.264,14395693.2625,413062506.601,436870123.395,381478668.231,393178421.914,433316659.134,20.0,2.07235984507e+14,4.7619047619e-08,0.1,343,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,1000.0,-203.0,-1e+200,421018037.316,10413492.2603,421441720.817,442255769.542,401063133.375,405110765.777,433575599.044,19.0,1.08440821054e+14,4.7619047619e-08,0.1,344,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,1100.0,-203.0,-1e+200,418436894.836,12586521.3354,421477606.745,441764164.631,394062204.743,401121936.222,438950044.866,18.0,1.58420519327e+14,4.7619047619e-08,0.1,345,0.0714285714286,0.1,0.000714285714286
203.0,-203.0,-320.0,-190.0,1200.0,-203.0,-1e+200,426628620.227,15298277.6742,429494709.583,446952771.966,390779764.735,399821648.468,445681353.591,20.0,2.34037299797e+14,4.7619047619e-08,0.059,346,0.0714285714286,0.1,0.000421428571429
203.0,-203.0,-320.0,-190.0,1218.0,-203.0,-1e+200,418222921.313,14710748.918,422554456.364,434964562.218,380238747.783,398856949.303,434629281.267,20.0,2.16406133727e+14,4.7619047619e-08,0.05,347,0.0714285714286,0.1,0.000357142857143
203.0,-203.0,-300.0,-190.0,300.0,-203.0,-1e+200,402573690.966,16394588.9041,406624619.852,428031590.955,366272282.633,377310026.669,424328683.757,13.0,2.68782545333e+14,4.7619047619e-08,0.05,349,0.0535714285714,0.1,0.000267857142857
203.0,-203.0,-320.0,-190.0,1300.0,-203.0,-1e+200,423735514.057,14339649.5468,426504109.725,446222514.702,397260558.979,399199891.002,443895860.947,20.0,2.05625549126e+14,4.7619047619e-08,0.041,348,0.0714285714286,0.1,0.000292857142857
203.0,-203.0,-300.0,-190.0,400.0,-203.0,-1e+200,403696848.537,16491429.0154,399776298.726,430119092.638,375065763.94,382213973.746,428325147.379,19.0,2.71967230969e+14,4.7619047619e-08,0.1,350,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,500.0,-203.0,-1e+200,401240707.127,15486440.7833,399875572.997,426383380.265,366954395.012,378849848.672,421564715.279,16.0,2.39829848135e+14,4.7619047619e-08,0.1,351,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,600.0,-203.0,-1e+200,407998812.345,12269884.4444,406903602.594,437527441.153,388472537.34,389952475.935,426381912.632,19.0,1.50550064279e+14,4.7619047619e-08,0.1,352,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,700.0,-203.0,-1e+200,409408220.911,13072353.5475,409849323.209,439853819.899,380809368.136,393400742.326,425211217.273,17.0,1.70886427271e+14,4.7619047619e-08,0.1,353,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,800.0,-203.0,-1e+200,410935338.742,13770410.8567,410354590.765,436867291.946,385594834.348,387743271.029,434614351.636,17.0,1.89624215163e+14,4.7619047619e-08,0.1,354,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,900.0,-203.0,-1e+200,403156209.81,17425658.5723,400513314.337,432778598.655,368968743.403,380604682.41,430662572.283,19.0,3.03653576678e+14,4.7619047619e-08,0.1,355,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,1000.0,-203.0,-1e+200,405336964.141,12632747.246,407754033.918,422460418.394,378323579.621,378609679.679,420586323.312,18.0,1.59586302981e+14,4.7619047619e-08,0.1,356,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,1100.0,-203.0,-1e+200,403707215.091,14999336.4176,408085841.641,425047626.935,370933441.851,382924113.962,423505120.4,19.0,2.2498009297e+14,4.7619047619e-08,0.1,357,0.0535714285714,0.1,0.000535714285714
203.0,-203.0,-300.0,-190.0,1200.0,-203.0,-1e+200,402296210.273,14945923.0884,399971736.336,439690927.788,380316472.543,380333615.367,425018737.985,19.0,2.23380616963e+14,4.7619047619e-08,0.059,358,0.0535714285714,0.1,0.000316071428571
203.0,-203.0,-300.0,-190.0,1218.0,-203.0,-1e+200,405682832.754,13623621.5931,407176609.613,435614847.199,384660448.391,385599211.278,424093140.653,19.0,1.85603065312e+14,4.7619047619e-08,0.05,359,0.0535714285714,0.1,0.000267857142857
203.0,-203.0,-290.0,-190.0,300.0,-203.0,-1e+200,393327003.438,20332001.8323,395001066.583,422974151.11,350847021.427,359220607.07,422763373.122,12.0,4.13390298508e+14,4.7619047619e-08,0.05,361,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-290.0,-190.0,400.0,-203.0,-1e+200,401354203.787,9590451.06219,402344017.562,415239543.006,388407294.936,388460674.447,413293851.576,14.0,9.19767515763e+13,4.7619047619e-08,0.1,362,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-300.0,-190.0,1300.0,-203.0,-1e+200,400414256.001,14376577.3838,399884277.923,422848411.55,367076531.838,375871503.145,422299926.09,20.0,2.06685977273e+14,4.7619047619e-08,0.041,360,0.0535714285714,0.1,0.000219642857143
203.0,-203.0,-290.0,-190.0,500.0,-203.0,-1e+200,400626091.236,14820683.3647,403511856.19,422151111.75,376244248.127,381279226.03,420802832.022,11.0,2.19652655396e+14,4.7619047619e-08,0.1,363,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,600.0,-203.0,-1e+200,404047815.635,13898235.9298,409153804.351,422963506.608,370014819.971,373536301.252,417446177.645,18.0,1.93160961961e+14,4.7619047619e-08,0.1,364,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,700.0,-203.0,-1e+200,404297064.221,18127325.736,406812028.12,432408009.883,368330590.242,374491663.624,426089302.563,16.0,3.28599938339e+14,4.7619047619e-08,0.1,365,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,800.0,-203.0,-1e+200,399562441.072,11255266.6451,397512003.047,417097305.178,379556334.868,382780621.042,414230004.451,19.0,1.26681027253e+14,4.7619047619e-08,0.1,366,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,900.0,-203.0,-1e+200,403940708.641,11900146.3788,402867141.336,426869530.407,384683573.813,384751649.505,423926182.499,20.0,1.41613483836e+14,4.7619047619e-08,0.1,367,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,1000.0,-203.0,-1e+200,398912329.554,16399437.792,404199371.477,417311463.651,359474412.73,372450199.085,417308736.502,19.0,2.68941559893e+14,4.7619047619e-08,0.1,368,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,1100.0,-203.0,-1e+200,394237704.964,10487769.206,395022447.441,413390206.059,373892707.022,381168405.083,409929914.357,18.0,1.09993302918e+14,4.7619047619e-08,0.1,369,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,1200.0,-203.0,-1e+200,398777219.849,17048379.9503,402611160.406,420214910.705,364988242.894,367281625.36,419330484.705,20.0,2.90647258929e+14,4.7619047619e-08,0.059,370,0.0357142857143,0.1,0.000210714285714
203.0,-203.0,-290.0,-190.0,1218.0,-203.0,-1e+200,394653190.882,13465544.9401,400380419.492,414703170.307,365696207.912,375422982.401,408995411.357,19.0,1.81320900535e+14,4.7619047619e-08,0.05,371,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-280.0,-190.0,300.0,-203.0,-1e+200,391131507.344,12099656.1829,392948374.746,411180487.934,366842516.761,372847243.656,407724566.179,13.0,1.46401679744e+14,4.7619047619e-08,0.05,373,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-280.0,-190.0,400.0,-203.0,-1e+200,395658608.897,12790825.7571,393676212.717,412622767.226,375162080.642,379089156.371,411997751.594,12.0,1.63605223549e+14,4.7619047619e-08,0.1,374,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-290.0,-190.0,1300.0,-203.0,-1e+200,391858321.188,9859654.03435,392269057.297,414480782.545,373328659.875,376284398.005,404280189.136,17.0,9.72127776771e+13,4.7619047619e-08,0.041,372,0.0357142857143,0.1,0.000146428571429
203.0,-203.0,-280.0,-190.0,500.0,-203.0,-1e+200,391258411.982,13532146.1499,389907460.84,417889685.076,365387387.193,373324976.145,412616438.165,14.0,1.83118979424e+14,4.7619047619e-08,0.1,375,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,600.0,-203.0,-1e+200,390460863.953,11619435.0475,389854471.328,408214968.896,369921457.06,373550721.288,406264013.597,14.0,1.35011270822e+14,4.7619047619e-08,0.1,376,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,700.0,-203.0,-1e+200,392801706.677,16174525.3753,395692005.538,416101438.038,354527405.774,364003476.087,413989393.135,19.0,2.61615271115e+14,4.7619047619e-08,0.1,377,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,800.0,-203.0,-1e+200,393592926.041,14297425.2208,392102620.376,424650252.188,363751597.848,366060017.745,412999908.269,17.0,2.04416367945e+14,4.7619047619e-08,0.1,378,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,900.0,-203.0,-1e+200,396858084.264,14657360.383,397669391.794,424228565.016,372176592.283,372936565.686,414748802.587,19.0,2.14838213398e+14,4.7619047619e-08,0.1,379,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,1000.0,-203.0,-1e+200,393513836.754,14674259.6146,393793230.317,416457989.469,357739882.197,369699682.962,414633209.213,19.0,2.15333895237e+14,4.7619047619e-08,0.1,380,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,1100.0,-203.0,-1e+200,387835353.22,11756552.9533,385840029.972,409158649.447,366453771.754,374032880.147,406841313.854,18.0,1.38216537343e+14,4.7619047619e-08,0.1,381,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,1200.0,-203.0,-1e+200,387503782.166,12511622.0834,385427676.511,411057831.399,372033451.948,373599342.536,408919409.545,18.0,1.56540687158e+14,4.7619047619e-08,0.059,382,0.0357142857143,0.1,0.000210714285714
203.0,-203.0,-280.0,-190.0,1218.0,-203.0,-1e+200,389264931.658,12851090.286,388635522.5,423564956.259,364677316.3,370301179.084,403346232.441,19.0,1.65150521539e+14,4.7619047619e-08,0.05,383,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-270.0,-190.0,300.0,-203.0,-1e+200,388446144.828,17131954.0636,389679312.633,415350851.034,360725032.517,364504921.509,414319840.685,15.0,2.93503850037e+14,4.7619047619e-08,0.05,385,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-270.0,-190.0,400.0,-203.0,-1e+200,387370104.312,14790174.9874,389599116.49,416009904.74,354256129.679,363681911.673,407620810.23,15.0,2.18749276157e+14,4.7619047619e-08,0.1,386,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-280.0,-190.0,1300.0,-203.0,-1e+200,385576031.074,17878957.4813,381163619.069,422874363.147,343675232.931,364992724.115,413828485.106,17.0,3.19657120617e+14,4.7619047619e-08,0.041,384,0.0357142857143,0.1,0.000146428571429
203.0,-203.0,-270.0,-190.0,500.0,-203.0,-1e+200,384699275.429,14206610.7043,388322529.327,408059783.711,358399669.402,365213604.89,401568166.813,15.0,2.01827787702e+14,4.7619047619e-08,0.1,387,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,600.0,-203.0,-1e+200,385356851.038,15767698.3353,384220647.137,412902745.563,352987063.014,362915090.076,407731373.612,19.0,2.48620310794e+14,4.7619047619e-08,0.1,388,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,700.0,-203.0,-1e+200,382829135.842,10974535.688,384009766.484,397947584.961,356728488.705,362895709.686,397755623.405,18.0,1.20440433568e+14,4.7619047619e-08,0.1,389,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,800.0,-203.0,-1e+200,387287445.808,11683591.6333,385309716.062,415248078.853,368437168.324,371792752.228,402801555.567,20.0,1.36506313454e+14,4.7619047619e-08,0.1,390,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,900.0,-203.0,-1e+200,389508597.221,16390332.1728,385473049.119,419987460.395,365248785.556,370286412.569,417114062.865,19.0,2.68642988736e+14,4.7619047619e-08,0.1,391,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,1000.0,-203.0,-1e+200,387066144.793,14247286.5015,387638116.004,406095935.587,350412847.138,366406939.533,405975482.39,19.0,2.02985172655e+14,4.7619047619e-08,0.1,392,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,1100.0,-203.0,-1e+200,380478070.249,17632874.8658,381544097.37,402352588.508,346534478.336,348792812.586,401434515.97,20.0,3.10918276034e+14,4.7619047619e-08,0.1,393,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-270.0,-190.0,1200.0,-203.0,-1e+200,380253158.321,14098407.6777,383410203.97,400232416.898,353058271.398,359249731.233,397765995.368,17.0,1.98765099045e+14,4.7619047619e-08,0.059,394,0.0357142857143,0.1,0.000210714285714
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,385167402.396,19627725.9998,391193538.008,407300839.324,354223735.91,359657427.24,404186012.695,5.0,3.85247627925e+14,4.7619047619e-08,0.1,398,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,383223694.343,16119850.2032,386431024.415,405646738.205,362911076.574,365030607.206,402041571.121,5.0,2.59849570574e+14,4.7619047619e-08,0.05,397,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-270.0,-190.0,1218.0,-203.0,-1e+200,378839727.429,12894664.2146,378934896.96,400574409.71,351843592.118,356605108.856,395400782.055,20.0,1.66272365208e+14,4.7619047619e-08,0.05,395,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-270.0,-190.0,1300.0,-203.0,-1e+200,378800706.84,14367678.3731,379156754.513,405146297.151,354685424.632,358626753.479,400148154.81,20.0,2.06430181834e+14,4.7619047619e-08,0.041,396,0.0357142857143,0.1,0.000146428571429
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,386211668.981,3390174.55481,386063860.625,389508817.487,383210137.188,383233532.308,389396737.353,4.0,1.14932835121e+13,4.7619047619e-08,0.1,400,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,379716008.55,6932373.8637,379111354.928,386930903.834,373105766.889,373706325.693,386148948.943,3.0,4.80578073861e+13,4.7619047619e-08,0.1,399,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,367314657.574,13124884.1194,373342283.0,376342995.08,352258694.64,354367053.476,376042923.872,3.0,1.72262583148e+14,4.7619047619e-08,0.1,401,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,365576142.08,17711289.5606,371159281.835,379823092.995,345746051.412,348287374.454,378956711.879,3.0,3.13689777899e+14,4.7619047619e-08,0.1,402,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,377254269.318,8034750.3664,379612416.542,382687654.38,361521720.083,365516918.837,382662964.101,6.0,6.45572134504e+13,4.7619047619e-08,0.1,403,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,374207189.655,11662636.4451,374546908.364,384506756.899,363228184.994,363498229.784,384440543.334,4.0,1.36017088851e+14,4.7619047619e-08,0.1,404,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,373406465.777,16339369.6396,370136898.41,393730883.128,359621183.158,359789702.221,391600623.645,4.0,2.66975000218e+14,4.7619047619e-08,0.059,406,0.0357142857143,0.1,0.000210714285714
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,378490261.939,6042358.6522,380601840.087,385473774.96,369334504.924,370747872.72,384506989.132,5.0,3.65100980818e+13,4.7619047619e-08,0.1,405,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,371671121.865,13314672.9049,371075865.899,385273439.521,358664060.174,359905240.746,383853682.159,3.0,1.77280514565e+14,4.7619047619e-08,0.041,408,0.0357142857143,0.1,0.000146428571429
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,376393073.536,6143512.76819,373661844.462,383428612.23,372088763.917,372246071.971,382451935.453,3.0,3.77427491329e+13,4.7619047619e-08,0.05,407,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,377505498.044,15125717.6889,381769655.354,398055371.869,345612462.739,352329487.233,394133352.125,10.0,2.28787335604e+14,4.7619047619e-08,0.05,409,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,377534608.525,14067928.5542,375994812.822,404833463.293,357908557.939,361345900.827,396995055.678,16.0,1.97906613807e+14,4.7619047619e-08,0.1,410,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,370514511.333,15072472.3277,370216793.6,406310021.446,346406294.764,351091541.995,392386464.606,18.0,2.27179422068e+14,4.7619047619e-08,0.1,411,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,366575327.626,11701758.7689,370059899.408,381198498.45,344628507.394,345814112.106,380088814.108,16.0,1.36931158286e+14,4.7619047619e-08,0.1,412,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,362682448.151,14748640.3164,365963877.085,380100581.524,326112882.067,341407393.304,379520302.436,14.0,2.17522391182e+14,4.7619047619e-08,0.1,413,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,363629406.866,12865989.7835,366881917.229,385217551.4,341175530.605,342758375.85,381448350.071,18.0,1.65533693109e+14,4.7619047619e-08,0.1,414,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,366178271.072,12737588.3612,366725677.574,382755173.896,336304180.798,337774007.91,381895393.651,17.0,1.6224615726e+14,4.7619047619e-08,0.1,415,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,360930264.834,14469505.3507,361656606.085,385826613.394,337401161.024,342454711.096,384587451.021,19.0,2.09366585093e+14,4.7619047619e-08,0.1,416,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,362267430.403,15719106.9763,361969016.575,385433053.809,333040179.552,334234019.443,384907183.693,20.0,2.47090324132e+14,4.7619047619e-08,0.1,417,0.0357142857143,0.1,0.000357142857143
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,359917933.652,15713828.1423,362732549.579,383745445.056,321892958.185,333064983.969,379027294.593,20.0,2.46924394885e+14,4.7619047619e-08,0.059,418,0.0357142857143,0.1,0.000210714285714
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,364894614.712,13530408.2441,364943446.508,394706789.848,337864674.436,343377697.025,378960685.173,19.0,1.83071947251e+14,4.7619047619e-08,0.05,419,0.0357142857143,0.1,0.000178571428571
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,355491910.965,15511891.5625,353368288.269,383329949.41,326652016.301,331107294.429,379287048.024,20.0,2.40618779846e+14,4.7619047619e-08,0.041,420,0.0357142857143,0.1,0.000146428571429
