HOUR,LP_D
2926,12.9554903083
2927,12.2975415268
2928,13.3986513861
2929,13.0091569984
2930,12.7201110656
2931,13.166916992
2932,13.5591937613
2933,13.2258534541
2934,13.2083922483
2935,13.581233729
2936,13.2232419979
2937,13.4280082795
2938,12.4875754444
2939,12.3354104177
2940,12.5249834123
2941,12.5774925286
2942,12.5652644082
2943,13.3007339546
2944,13.6794463462
2945,12.220687286
2946,12.7821323671
2947,13.1055039632
2948,13.1695111161
2949,13.5239849432
2950,12.8956547523
2951,13.4776139072
2952,13.28714744
2953,27.5183138315
2954,15.6675974764
2955,13.1864147892
2956,13.278301089
2957,12.5949300836
2958,13.0929776986
2959,13.1572564287
2960,12.5522930564
2961,13.578246863
2962,13.3233924634
2963,12.8284548749
2964,12.3950598308
2965,12.7822178869
2966,13.3971089078
2967,13.2870411773
2968,13.3576259661
2969,13.6235080265
2970,13.3951343627
2971,20.2553141971
2972,13.6374107978
2973,13.5669185577
2974,12.1271130486
2975,12.0754206219
2976,12.0667733717
2977,12.0629114738
2978,12.080684673
2979,12.051961597
2980,12.0469874715
2981,12.0422625149
2982,12.0368763794
2983,12.0343277077
2984,12.108647576
2985,12.0235626035
2986,12.017503682
2987,12.0581137845
2988,12.0112699863
2989,12.0453752866
2990,11.9969392171
2991,11.9998205659
2992,12.0044660581
2993,11.9830261073
2994,11.9768250494
2995,12.0177769354
2996,11.9663068495
2997,11.9607356108
2998,11.9685883404
2999,12.0085329886
3000,14.0078834941
3001,13.6361055407
3002,14.0088143029
3003,14.7375059754
3004,20.9157419347
3005,14.09007941
3006,14.1041879715
3007,25.2457355454
3008,23.3302439371
3009,14.4817576703
3010,24.3761538154
3011,24.8736063272
3012,16.1263560726
3013,24.5860262717
3014,13.8631845379
3015,13.3066280686
3016,13.146431023
3017,13.7363250924
3018,13.5120699102
3019,22.972010065
3020,23.4219249781
3021,21.2526892894
3022,13.9327341675
3023,13.7625481619
3024,21.3441128879
3025,25.1667322852
3026,21.8995600226
3027,20.9969644371
3028,15.2244391434
3029,25.0690060991
3030,25.1093241864
3031,21.8347678835
3032,20.8884894951
3033,14.2804072515
3034,25.0847842495
3035,15.6015868282
3036,24.9155542674
3037,24.6564857907
3038,20.4009222706
3039,20.5474164931
3040,14.2502340747
3041,22.8861390625
3042,22.2954169323
3043,13.6201717145
3044,14.4553557981
3045,13.8321926986
3046,13.5602041123
3047,13.7173169653
3048,13.5948845487
3049,13.3710624474
3050,13.7868234706
3051,14.2257712693
3052,14.1997924986
3053,14.0178625858
3054,14.9789962718
3055,13.8537800002
3056,14.2191099495
3057,15.0007701459
3058,20.8057709664
3059,13.6930157453
3060,20.3804189303
3061,14.1643296346
3062,13.9755060369
3063,13.5444819712
3064,13.6266171337
3065,20.8815385537
3066,20.9039755801
3067,15.6840845216
3068,13.6955792319
3069,13.9556158394
3070,12.9445516528
3071,12.8728748168
3072,12.8509098879
3073,12.7777699821
3074,12.819731377
3075,12.7674358078
3076,12.7811114604
3077,14.159375775
3078,14.8082707235
3079,13.3298054062
3080,13.0178950074
3081,13.6393962698
3082,14.1568870079
3083,13.7340885968
3084,13.6790360953
3085,13.6601186724
3086,22.905514288
3087,20.6202469414
3088,22.8464694525
3089,13.578833141
3090,12.9476816282
3091,13.4226506392
3092,13.7448651956
3093,14.6368685038
3094,19.8879464099
3095,22.8074220837
3096,22.8516711418
3097,14.4490090298
3098,14.3243509721
3099,16.2743395267
3100,20.7665532333
3101,24.6357490311
3102,13.6100607669
3103,13.3303397172
3104,20.7872094854
3105,14.112628737
3106,13.6755713382
3107,13.3606341551
3108,12.7362269068
3109,13.5764868509
3110,13.6955253506
3111,14.1003802123
3112,20.5434789551
3113,12.783675266
3114,13.5270475237
3115,14.1602018443
3116,13.5156989882
3117,13.9051610957
3118,14.4283510851
3119,13.0381896408
3120,13.0775565118
3121,14.5282530205
3122,14.0059963933
3123,12.8598731565
3124,13.9591084317
3125,12.7443427115
3126,12.5787667125
3127,13.277709156
3128,13.2987737267
3129,14.2065261436
3130,14.10392643
3131,13.9694177857
3132,15.8437844767
3133,13.9391873606
3134,12.5933898409
3135,13.2350598647
3136,14.0834627127
3137,12.5394414567
3138,13.2735102525
3139,13.2997346458
3140,13.4034563702
3141,13.1388336341
3142,12.5913295186
3143,14.4603546802
3144,13.3339383877
3145,14.1269629386
3146,13.3853217531
3147,13.5153297502
3148,12.7334720048
3149,12.7426148898
3150,12.5798203718
3151,12.5627026222
3152,12.485270768
3153,12.9075127697
3154,12.9921189145
3155,12.6012368425
3156,14.059740251
3157,12.5716154565
3158,12.6511605277
3159,13.2416482638
3160,13.6260782039
3161,14.017567341
3162,13.2635710592
3163,12.5439348491
3164,12.454047023
3165,12.4113135389
3166,13.4120951533
3167,13.6136300746
3168,13.5502943271
3169,13.9625177039
3170,18.9950056116
3171,13.1241712834
3172,12.8098171207
3173,12.6207446578
3174,12.7839953127
3175,12.4616196541
3176,12.9122528788
3177,13.5170404882
3178,18.2725252846
3179,13.6080398923
3180,13.884798329
3181,13.177033908
3182,13.0787196018
3183,13.3096864032
3184,12.3124448531
3185,12.7479329376
3186,13.5151436687
3187,13.9147435318
3188,14.0948667218
3189,23.062370434
3190,23.8382468042
3191,13.0330417376
3192,13.0635009463
3193,13.5435568933
3194,12.2416148942
3195,13.4570323305
3196,12.4876534295
3197,12.2045978822
3198,12.3846088011
3199,13.3142598595
3200,13.8223670289
3201,13.0950512268
3202,12.6786436243
3203,13.9545165891
3204,14.0379900459
3205,22.23578344
3206,23.2380965075
3207,13.9130569412
3208,23.7042473321
3209,13.6128179538
3210,13.859953824
3211,12.9083262116
3212,12.7785193809
3213,13.2084722507
3214,13.8651079839
3215,13.8548001411
3216,13.4547784847
3217,13.3955067014
3218,13.5335046092
3219,13.3251460542
3220,23.8143385228
3221,23.9693705093
3222,23.911394998
3223,22.6326464008
3224,23.0392249084
3225,23.568875798
3226,23.3521027804
3227,13.5478645107
3228,13.0317652586
3229,12.526585677
3230,12.4884169352
3231,12.7344443805
3232,14.0007769439
3233,13.4380648977
3234,12.4709230319
3235,13.2065197008
3236,13.5714658143
3237,12.464804872
3238,13.7965640931
3239,12.1517502508
3240,12.4257033869
3241,12.1241803681
3242,12.2604863819
3243,13.0588401683
3244,15.783265108
3245,14.124738941
3246,21.8656531536
3247,21.3595943882
3248,12.8525152672
3249,11.5571264568
3250,12.6181322146
3251,13.4018168131
3252,13.0659383991
3253,14.3340494855
3254,12.3033560169
3255,12.4874409377
3256,14.3118565328
3257,14.5532648433
3258,25.1095302656
3259,13.3046981011
3260,13.0032476616
3261,12.2997528259
3262,12.1659056811
3263,11.8977383657
3264,15.1677578855
3265,11.787316552
3266,12.4692029497
3267,25.2307133764
3268,21.6831513465
3269,11.5664686899
3270,12.3439605625
3271,13.2957513807
3272,12.3635335213
3273,24.3166800953
3274,24.4660311499
3275,14.1308585285
3276,12.1515972695
3277,11.8424302201
3278,12.350852636
3279,14.1017225048
3280,13.669353318
3281,12.3888490426
3282,11.4571511486
3283,11.6624949058
3284,12.6189011948
3285,11.2319317132
3286,12.5047698932
3287,11.4178493568
3288,10.2438256521
3289,7.5878104333
3290,7.55290703117
3291,7.61966821897
3292,10.8800523291
3293,11.8370376886
3294,11.3982203663
3295,13.1436262761
3296,7.62304005566
3297,11.5376791472
3298,13.9180468826
3299,13.3986386318
3300,13.0538972376
3301,10.4134718648
3302,12.3527218654
3303,11.0861735309
3304,11.9568353305
3305,7.87469803489
3306,7.47553879197
3307,7.61311343593
3308,7.72592221546
3309,7.99504342933
3310,11.5260224422
3311,7.36572561473
3312,7.34922619552
3313,7.82623182774
3314,11.4082445655
3315,11.0920455598
3316,7.69311527945
3317,11.4633572374
3318,12.830929731
3319,11.2912629644
3320,15.0026735251
3321,14.8199169423
3322,12.2039477048
3323,11.54568405
3324,11.2573165093
3325,11.2683155033
3326,8.00849412228
3327,11.3328657641
3328,11.5663482019
3329,12.5394764362
3330,11.0883699281
3331,11.4502791969
3332,8.60290599252
3333,12.1208384817
3334,11.3564782806
3335,11.2916438217
3336,12.2369666786
3337,14.0613956546
3338,11.0506498835
3339,12.5572460103
3340,11.9664511655
3341,13.4511366387
3342,11.4147611978
3343,11.3424144321
3344,11.4077488197
3345,11.6665523262
3346,7.89825409204
3347,11.5210047381
3348,11.0077741336
3349,7.26224889818
3350,10.5018263237
3351,11.4392374702
3352,7.67621252414
3353,7.07547557462
3354,7.95651138594
3355,6.71968623053
3356,6.69883638005
3357,6.82369581497
3358,7.02901610923
3359,6.63649495218
3360,21.9280014663
3361,23.4884458689
3362,23.6250800349
3363,25.3747831393
3364,25.3802672681
3365,25.397601416
3366,25.3966389805
3367,25.1922896834
3368,25.357190125
3369,24.7039490265
3370,25.1628205802
3371,23.975972872
3372,25.1220793035
3373,23.5289217489
3374,24.1002923893
3375,25.1766906905
3376,25.348348011
3377,25.3607804702
3378,25.2681589918
3379,14.1165539866
3380,23.5926155852
3381,12.5519361837
3382,20.5759365888
3383,25.1926348456
3384,25.012345806
3385,14.4314261303
3386,24.9661499655
3387,25.0537072956
3388,25.3024074844
3389,24.9169557495
3390,24.4024807157
3391,21.4808496289
3392,23.6882404622
3393,23.4455821436
3394,24.8353313176
3395,11.4326089896
3396,11.7909952151
3397,14.131035058
3398,7.43088186431
3399,13.1576980764
3400,11.0638944779
3401,11.5833404726
3402,5.91525008384
3403,8.08863606759
3404,6.59827314432
3405,11.0074605643
3406,5.88003413265
3407,5.66422410011
3408,5.65238647888
3409,7.59980602685
3410,5.63078416732
3411,5.62110205736
3412,5.61119956551
3413,5.63404107662
3414,5.68257808299
3415,5.59277430433
3416,5.57236003541
3417,5.56267219561
3418,5.56884578358
3419,5.56669917548
3420,5.54852857316
3421,5.52683146053
3422,5.62521097804
3423,5.56800627821
3424,5.63422810813
3425,5.63927739547
3426,5.50473456064
3427,5.56715274682
3428,5.79217488131
3429,5.45165964329
3430,7.81145467508
3431,6.10021101298
3432,10.9816370486
3433,10.7386989646
3434,5.4174901813
3435,5.99877385197
3436,5.58310676647
3437,5.38964173883
3438,5.57417239879
3439,10.6833630738
3440,5.81618097502
3441,10.6763787027
3442,8.18122386051
3443,7.44271610659
3444,10.4776432347
3445,11.2226503817
3446,7.53833386453
3447,11.1788850869
3448,12.1160470367
3449,10.9688669974
3450,11.056451621
3451,21.8675976742
3452,23.6178071254
3453,11.2830587816
3454,12.0083954303
3455,10.8116696459
3456,5.81684645775
3457,6.15459834665
3458,5.80410390452
3459,11.3499923712
3460,11.2563571605
3461,7.28346276798
3462,8.10560286062
3463,10.3239859902
3464,23.6700531403
3465,11.9292768763
3466,14.1903991229
3467,7.925728739
3468,6.53761920898
3469,12.1826732606
3470,10.2413428776
3471,5.63488221443
3472,5.85599115441
3473,7.88793895927
3474,11.1282236027
3475,10.960292584
3476,21.8050097598
3477,12.2129530238
3478,11.1494135316
3479,11.0177944023
3480,13.8092897476
3481,13.1893657833
3482,13.0227455916
3483,22.4336046338
3484,22.3924383424
3485,22.8530409381
3486,23.0548139896
3487,13.4855309402
3488,12.9045816695
3489,13.0590958973
3490,22.4372446502
3491,22.8144073394
3492,21.3079295229
3493,23.0206927866
3494,12.6477288325
3495,11.9770439389
3496,17.4804712338
3497,12.1669287611
3498,11.7788722567
3499,9.87592964775
3500,15.0024209026
3501,22.903823648
3502,22.3800260885
3503,13.0674357168
3504,22.394019171
3505,12.6365594565
3506,13.6137456034
3507,13.4480685777
3508,12.6535342185
3509,14.7979444069
3510,11.405595871
3511,13.3912282877
3512,13.6522277306
3513,14.6763711105
3514,22.3542975718
3515,12.6822188004
3516,12.8286437008
3517,12.5067967028
3518,11.5831394159
3519,10.6872747298
3520,12.5651393696
3521,12.6988159749
3522,12.8902325202
3523,22.9236766799
3524,16.1345459053
3525,14.825082577
3526,12.920752509
3527,23.008147136
3528,14.5226260056
3529,23.0110200086
3530,22.9748941726
3531,13.2456365932
3532,22.710524274
3533,12.6303807841
3534,12.3607922856
3535,11.9768035473
3536,12.55695174
3537,10.8773876121
3538,12.7346118026
3539,11.86641959
3540,13.4202328429
3541,12.804336447
3542,11.757286801
3543,11.1683878709
3544,7.87284294933
3545,10.3898529449
3546,11.6740426628
3547,7.98077134673
3548,8.02552588864
3549,10.4428782213
3550,10.4899128454
3551,10.6428820832
3552,8.06497683357
3553,12.5862356666
3554,23.0254239652
3555,22.9017059945
3556,12.9852457868
3557,11.3000787194
3558,13.2163158099
3559,13.7031691428
3560,11.8148084352
3561,22.8775068051
3562,12.785036952
3563,10.782745388
3564,22.9997949701
3565,22.5964897919
3566,22.3278309763
3567,22.8194559441
3568,22.7551034986
3569,22.9100697003
3570,12.5181452328
3571,13.4741220563
3572,13.6978320757
3573,22.3528580984
3574,12.9874673045
3575,21.3047843751
3576,13.9141620209
3577,13.7175661141
3578,12.9626509867
3579,14.123591
3580,12.3245356107
3581,11.3317375794
3582,7.81094667689
3583,7.79443662467
3584,7.87607773619
3585,10.83478703
3586,12.3573166934
3587,12.9111809765
3588,11.381991089
3589,12.4780896441
3590,11.5777567105
3591,22.2892717935
3592,13.7511239477
3593,14.5684803864
3594,22.8525710214
3595,22.9606720805
3596,22.4030953273
3597,22.7445088755
3598,13.3053704744
3599,12.9111240523
3600,24.4212762842
3601,24.3964790452
3602,21.9834413512
3603,24.1576190246
3604,19.7779714625
3605,24.1055881447
3606,23.693523169
3607,19.2027865334
3608,23.7661193719
3609,24.3283556185
3610,23.3087257189
3611,24.2015990784
3612,21.7749580259
3613,23.87888909
3614,23.17286102
3615,24.077283138
3616,13.3433397697
3617,23.9561561181
3618,23.5781994869
3619,23.7426153965
3620,21.404930369
3621,7.38538630935
3622,13.9884131096
3623,23.1085051601
3624,24.2191710662
3625,24.1253599903
3626,14.2172629532
3627,10.7856905818
3628,14.1334499039
3629,24.5577521114
3630,24.5256010231
3631,23.869182297
3632,20.8892042182
3633,13.483783904
3634,12.7762413963
3635,20.0800141909
3636,23.2037433418
3637,11.9321007531
3638,11.3295279318
3639,8.05382391116
3640,12.3000748784
3641,13.889109448
3642,13.2530212061
3643,6.86845332609
3644,7.68505614125
3645,14.8036530865
3646,13.9254768867
3647,7.52818448363
3648,14.6863149549
3649,23.3447888579
3650,24.128559192
3651,10.7933249041
3652,11.8597687082
3653,10.939542988
3654,10.9794922156
3655,11.2964440918
3656,13.9944497181
3657,9.77611551483
3658,20.6644502471
3659,23.5301191309
3660,24.1114082491
3661,12.5444534273
3662,7.45503229518
3663,21.6772209449
3664,23.1848843927
3665,11.93761881
3666,13.9865387981
3667,24.1474802507
3668,24.3736839605
3669,24.543359404
3670,23.1416661522
3671,24.3111456086
3672,24.4656566242
3673,23.5924105569
3674,24.3969322341
3675,24.3523559307
3676,24.5294671176
3677,24.5274867566
3678,24.5404252537
3679,23.4915370211
3680,24.4770543782
3681,24.4482301214
3682,24.5272760103
3683,24.5414646328
3684,24.3548589459
3685,24.3330864849
3686,24.1088454738
3687,23.6042214355
3688,24.0913483358
3689,24.5466529335
3690,24.5396744284
3691,24.2251528298
3692,24.2092287627
3693,24.5083233641
3694,24.4641519349
3695,24.3835346145
3696,21.8420457303
3697,24.1959487442
3698,24.4814010007
3699,24.4984816302
3700,24.5384754579
3701,24.1992898847
3702,23.1709580336
3703,24.5107138069
3704,24.425814761
3705,21.4674350057
3706,23.880087532
3707,21.7836268797
3708,14.0846795058
3709,13.8414976165
3710,21.8654341298
3711,7.98440504384
3712,13.2580093845
3713,10.4501010563
3714,13.3642286005
3715,7.74812743739
3716,13.5650505189
3717,23.4134591583
3718,20.2389581587
3719,24.3747360825
3720,8.02128299439
3721,11.5333682194
3722,10.766038918
3723,7.70656543569
3724,7.86795090575
3725,7.77514487065
3726,7.89027663076
3727,11.9443049504
3728,7.80557095326
3729,11.0255490396
3730,10.3046478651
3731,10.8146953799
3732,11.8456884325
3733,9.79004654974
3734,11.185082457
3735,11.1894060923
3736,13.1337204449
3737,13.4455874551
3738,7.89368380848
3739,11.983861409
3740,13.8048084935
3741,10.354825623
3742,12.4808968589
3743,11.7343108859
3744,11.4134395794
3745,13.6796983652
3746,13.2281514051
3747,17.7251715951
3748,7.98222669403
3749,11.9527855662
3750,11.3007337922
3751,22.6302219895
3752,11.4815504363
3753,13.4485054663
3754,12.5279462313
3755,12.0838606089
3756,10.9287452682
3757,22.5800319199
3758,11.552464663
3759,13.3154115561
3760,14.5519663692
3761,22.7929176073
3762,12.6605742177
3763,12.6362050806
3764,11.9608993243
3765,11.4126911829
3766,11.5566812685
3767,21.9413211768
3768,12.3814132963
3769,15.1048509252
3770,13.0655629047
3771,12.6072140979
3772,12.5262466629
3773,7.96399271601
3774,7.96523806208
3775,8.68025583806
3776,8.05972727969
3777,12.6555987473
3778,11.6039046052
3779,7.78790482645
3780,12.4415178146
3781,13.1890988788
3782,12.6616361115
3783,22.6658208457
3784,22.6130568665
3785,13.5527323913
3786,13.3565380768
3787,13.4829156082
3788,12.6372527228
3789,15.4012079155
3790,14.9982336202
3791,11.9470053521
3792,12.530098408
3793,12.1514729373
3794,10.8180271874
3795,11.4956927613
3796,13.0425346194
3797,12.4789431944
3798,13.6128981812
3799,13.4722126517
3800,22.3212607068
3801,13.427745034
3802,11.3765220744
3803,13.3336833363
3804,12.7488425882
3805,14.6742457842
3806,12.9003879614
3807,12.4748195254
3808,11.5853458654
3809,11.1271883358
3810,12.4717735471
3811,9.75560456812
3812,9.80567402098
3813,12.6500451534
3814,12.2830926639
3815,10.7098756007
3816,12.8023236655
3817,11.7642023109
3818,12.0243839171
3819,11.5127629535
3820,11.2780167284
3821,11.5461539942
3822,11.8385492066
3823,13.8501959471
3824,21.9982822899
3825,13.2266640621
3826,11.4576003776
3827,13.1032993126
3828,13.3694050473
3829,13.5036146361
3830,14.6351161087
3831,12.7835542789
3832,12.8646698041
3833,11.9958682082
3834,11.8691230521
3835,13.9001615332
3836,11.3649745114
3837,11.5722781857
3838,12.2338098298
3839,12.2888414044
3840,22.9317327584
3841,14.5312843233
3842,13.4975646176
3843,22.8877023168
3844,22.5843958793
3845,23.0459597638
3846,12.7112686302
3847,12.3153598904
3848,13.0529360033
3849,11.4441637053
3850,13.349026794
3851,12.7867697314
3852,12.8001919032
3853,8.19774104031
3854,10.9971343867
3855,8.15194544237
3856,8.25745763898
3857,22.9115933983
3858,12.8486141333
3859,13.1005223474
3860,12.4993043715
3861,12.4590415157
3862,21.9260921113
3863,13.0812791671
3864,12.4258959771
3865,14.6015615135
3866,13.4466297994
3867,23.0183425788
3868,21.1898464256
3869,23.012582067
3870,11.8525888053
3871,11.5209316517
3872,13.6675196638
3873,22.8395765094
3874,11.0642738432
3875,12.7639410943
3876,22.8561412127
3877,12.1894056508
3878,12.8908329152
3879,13.5283702361
3880,11.4161302947
3881,12.865764917
3882,10.776118613
3883,12.451577981
3884,12.1448355909
3885,12.7917483751
3886,10.3517226024
3887,12.9653808314
3888,13.8404029587
3889,11.5698181043
3890,10.7411153268
3891,12.5522747134
3892,13.0631874554
3893,12.1009301185
3894,10.940893676
3895,13.4194548145
3896,11.5595348267
3897,11.2339462531
3898,13.2144136101
3899,13.2982346867
3900,10.9322035324
3901,11.7386792643
3902,11.5619659719
3903,10.7317541939
3904,11.789278559
3905,13.0129180912
3906,11.3507468133
3907,12.3336928052
3908,12.5887841287
3909,13.0606258728
3910,11.2124035835
3911,13.4251020383
3912,12.6858461787
3913,21.2661572179
3914,12.2738944524
3915,23.0924143663
3916,23.1170947853
3917,23.1211986921
3918,22.7133776135
3919,13.4541479437
3920,13.1742179266
3921,13.7234011013
3922,13.1874898915
3923,13.725875849
3924,22.872743585
3925,15.2566113752
3926,22.3510942139
3927,15.8241679659
3928,13.3872293006
3929,22.6634630021
3930,12.6504941021
3931,22.0442405978
3932,13.3392435894
3933,12.0642532347
3934,15.317229528
3935,11.9178855652
3936,12.9936750562
3937,12.8187649771
3938,14.0684029929
3939,17.9407489145
3940,13.5221860771
3941,12.6912146512
3942,22.3695740166
3943,12.5395864614
3944,11.272635387
3945,12.4848348822
3946,12.5103289553
3947,11.8415162722
3948,11.4265956232
3949,10.8450916791
3950,12.2913896224
3951,12.2496554911
3952,13.6395512891
3953,13.0801522795
3954,21.4591651823
3955,13.082971402
3956,14.0474772984
3957,13.5269717115
3958,13.0055006026
3959,12.5603900278
3960,12.4612052973
3961,12.1415829829
3962,13.0309779931
3963,12.7713738759
3964,22.4086068362
3965,12.770093169
3966,12.8592018661
3967,14.1468622706
3968,12.670281553
3969,12.9690194754
3970,14.9459374318
3971,13.7704053006
3972,22.7781428597
3973,12.5203471444
3974,12.8414981093
3975,12.777400632
3976,12.1456323107
3977,10.9278559456
3978,12.5910932603
3979,12.8956029087
3980,22.5059330549
3981,12.3141645523
3982,12.5248715988
3983,13.3857919863
3984,12.3943778051
3985,13.8517669636
3986,16.3144782033
3987,12.4595141616
3988,23.0168932526
3989,15.0297816567
3990,21.3571729043
3991,23.1530349507
3992,23.1047464908
3993,16.4586947545
3994,13.0345226934
3995,13.4495202451
3996,23.1106651321
3997,14.010507316
3998,23.2759779821
3999,23.1966279464
4000,23.2484547794
4001,22.4677780786
4002,23.1550613066
4003,23.2868915304
4004,23.0646616339
4005,13.4029959494
4006,13.5837012205
4007,13.2269875248
4008,11.1380731649
4009,12.7436540483
4010,13.0269327741
4011,12.5609880323
4012,13.0686060963
4013,23.274028855
4014,22.099940028
4015,13.6476638296
4016,22.9301584633
4017,13.0950671826
4018,22.977198746
4019,22.0758766228
4020,13.3521246912
4021,12.5189442014
4022,13.400236083
4023,23.1093546477
4024,13.3070433534
4025,12.7700877015
4026,21.3951457579
4027,13.5503872057
4028,13.936920144
4029,22.485273277
4030,13.5285114975
4031,13.3664382496
4032,12.1921872495
4033,13.4165850939
4034,12.9189335215
4035,13.0558736242
4036,12.6994640804
4037,12.659399972
4038,11.2145011593
4039,12.6987818748
4040,11.4268363019
4041,12.578937682
4042,11.4757506098
4043,11.283467782
4044,13.0069012371
4045,11.5043429245
4046,11.5670344005
4047,13.4693760464
4048,13.6168758054
4049,16.4658621255
4050,11.5432300797
4051,13.0798894524
4052,21.4251165862
4053,12.9897724656
4054,13.5419942184
4055,11.8791124206
4056,11.8917285199
4057,11.3884968745
4058,12.2511824618
4059,12.87870588
4060,13.6904446893
4061,12.6774835574
4062,11.2987546728
4063,12.2496731083
4064,11.308067215
4065,11.3202519119
4066,11.4268670665
4067,11.3940992793
4068,11.5419588683
4069,11.5151931636
4070,12.0128091556
4071,11.5300562251
4072,11.4217137179
4073,11.3622854188
4074,11.5798018329
4075,11.4478163903
4076,13.6110779018
4077,13.1407501431
4078,22.5009472825
4079,12.529366504
4080,12.7007614568
4081,14.0145605566
4082,13.4136372148
4083,22.7619652142
4084,20.4178914937
4085,22.5439191287
4086,22.982648096
4087,13.4296870083
4088,12.3455585864
4089,11.5876050989
4090,12.3481304118
4091,12.5111768499
4092,11.7047120835
4093,11.5325892224
4094,13.8954523981
4095,12.584414975
4096,13.2204462724
4097,13.165591212
4098,23.2087737481
4099,12.7814065762
4100,11.4021143146
4101,11.5095218889
4102,13.5776886833
4103,12.2756556265
4104,11.4333995886
4105,12.1874929173
4106,11.430071424
4107,12.4772921252
4108,11.4311489101
4109,13.3316334547
4110,13.9464822299
4111,13.5043305502
4112,13.2694891483
4113,14.0082194817
4114,13.5908380275
4115,19.7848621699
4116,14.0087854865
4117,16.3561032148
4118,13.8850417364
4119,13.2184244595
4120,13.5956560697
4121,23.1185251525
4122,12.7345855595
4123,13.1903634146
4124,12.5796394726
4125,11.9130827497
4126,13.1110519155
4127,12.6936177538
4128,13.0891568943
4129,11.5062637403
4130,12.2731349287
4131,13.3917376902
4132,12.7657053193
4133,11.6520796236
4134,11.771313047
4135,13.0358545613
4136,12.8980033896
4137,13.0541705165
4138,12.8845471293
4139,13.3979610468
4140,21.5997404048
4141,13.1346627366
4142,13.4601953213
4143,13.2293862789
4144,14.0709448684
4145,23.3206827331
4146,22.6339410979
4147,23.1370671369
4148,22.6568880384
4149,23.6193474672
4150,22.547133371
4151,23.598693633
4152,14.1719926803
4153,22.9781695654
4154,13.5879916399
4155,13.3731883523
4156,18.0798543166
4157,23.5127105927
4158,22.9727356319
4159,12.6984458717
4160,12.653490642
4161,13.65224265
4162,23.4172284736
4163,23.0671078888
4164,14.269511208
4165,23.0637470534
4166,13.7190449971
4167,13.0598919379
4168,12.6684444866
4169,11.6789210243
4170,16.8753659229
4171,13.9422677709
4172,13.3285790424
4173,13.7261653472
4174,13.3691060554
4175,13.8226092745
4176,22.1493369782
4177,18.8183695335
4178,21.6191705975
4179,13.5339777373
4180,23.1832486889
4181,13.087383959
4182,17.8447560287
4183,14.1243092736
4184,13.591259355
4185,12.1057744627
4186,12.5882343913
4187,11.917840323
4188,13.0515072035
4189,14.0730508377
4190,13.0487203358
4191,13.0029735644
4192,13.3711650854
4193,22.5479635877
4194,21.5932915935
4195,14.1351818105
4196,13.4397512412
4197,13.3883237715
4198,19.2004842314
4199,12.5508820738
4200,14.0156746128
4201,13.348974841
4202,22.6862680405
4203,17.2771376166
4204,14.2281242444
4205,13.6760574173
4206,11.8782781312
4207,12.6204969415
4208,11.800438417
4209,12.2974495936
4210,13.0007021316
4211,12.7012700084
4212,13.7931396114
4213,12.0714107364
4214,13.0650927559
4215,11.9467548896
4216,12.345033094
4217,11.890520642
4218,11.8466192978
4219,12.5895199896
4220,12.7517033387
4221,13.6110530415
4222,12.6872741601
4223,12.5727288792
4224,12.8018007165
4225,11.8784840493
4226,11.9008574117
4227,11.9390891429
4228,13.3394878229
4229,13.4955316884
4230,23.2120190074
4231,12.7314646887
4232,12.6289625624
4233,13.2090506822
4234,12.1791050864
4235,13.4357484351
4236,13.1355809989
4237,12.7471315344
4238,13.5687490175
4239,13.95795244
4240,14.2358400364
4241,13.8009956302
4242,13.0379257852
4243,13.2947450089
4244,12.9105237554
4245,13.0741383812
4246,13.5428547015
4247,13.1404382094
4248,22.9756299125
4249,14.0128727939
4250,22.810583149
4251,12.9332234481
4252,12.8617030506
4253,14.0125935252
4254,13.9785801013
4255,12.5457226791
4256,12.5619679084
4257,11.9767806385
4258,12.0639588705
4259,13.1954983807
4260,12.1893865641
4261,13.5038035765
4262,13.6897562603
4263,22.7172589791
4264,13.0930349559
4265,12.4638075239
4266,12.98877817
4267,14.7709988316
4268,12.7750438143
4269,13.6493963659
4270,13.7972094021
4271,13.2129391944
4272,13.7181978989
4273,13.6490856
4274,13.5529158838
4275,13.0582603873
4276,14.3106734533
4277,14.1526682218
4278,20.8666652574
4279,13.8514245101
4280,13.2295231445
4281,12.9766108891
4282,13.3513993812
4283,14.1896441306
4284,12.6059646951
4285,12.5891300005
4286,12.8675930025
4287,12.0312547236
4288,12.8018413452
4289,13.6531061568
4290,14.2890289071
4291,12.2222535535
4292,12.3472546007
4293,12.5869762073
4294,13.1003906229
4295,12.2518832229
4296,12.0368538291
4297,13.7277609451
4298,12.8438467549
4299,12.458756373
4300,12.2592054456
4301,12.0447243161
4302,12.2098129603
4303,13.4791696158
4304,12.565286284
4305,13.3221331233
4306,13.5521179072
4307,13.689811974
4308,13.3111168656
4309,12.0793799156
4310,12.4163027159
4311,12.1499269074
4312,12.9532265865
4313,12.1530222023
4314,12.7304226433
4315,14.1165580294
4316,13.6499514683
4317,14.0803883008
4318,13.7478933494
4319,20.9598874263
4320,12.4585906893
4321,13.1325476322
4322,12.1035556058
4323,12.2170200035
4324,13.6250140108
4325,13.1534148408
4326,13.3418186838
4327,13.6188245289
4328,12.2945927153
4329,13.5725197515
4330,12.1450106276
4331,22.7446802803
4332,14.4868661439
4333,20.1460986229
4334,13.6747546401
4335,14.7908600392
4336,23.2808483706
4337,14.6789080363
4338,13.7774368885
