HOUR,HP_D
2937,83.9592180555
2938,96.0432899812
2939,84.5704014097
2940,93.8653815591
2941,89.5808473635
2942,74.7235751937
2943,94.5070021316
2944,93.5337340077
2945,90.8556371235
2946,83.1369752547
2947,85.0053881226
2948,73.3463676981
2949,91.2991951123
2950,88.9726221443
2951,82.9200815212
2952,75.8163857692
2953,72.0888776254
2954,74.8235063266
2955,72.5413873271
2956,73.9654861369
2957,72.4982756129
2958,83.4177457396
2959,74.7979251567
2960,75.9010325054
2961,76.2697819432
2962,91.9735419902
2963,87.2714055734
2964,90.7141635264
2965,95.2251972731
2966,75.103667917
2967,90.2287065065
2968,81.1005200325
2969,84.3592227121
2970,92.7482493316
2971,83.1357777149
2972,91.7239192519
2973,74.0369860392
2974,83.7511178544
2975,76.438142177
2976,76.5395919302
2977,92.5446839834
2978,74.615282964
2979,73.2803655056
2980,86.6740558576
2981,75.3022460155
2982,85.2865044635
2983,84.4285658187
2984,96.1507857974
2985,94.6181588664
2986,91.565966228
2987,86.0631415055
2988,85.1030342284
2989,95.056570446
2990,92.8403591215
2991,91.0428850376
2992,87.4072762849
2993,96.5169724848
2994,86.2648731171
2995,95.8503426098
2996,96.1385319381
2997,83.8303749525
2998,93.4665073018
2999,75.9700983295
3000,91.9132857747
3001,84.4116249063
3002,90.8654357112
3003,90.138267198
3004,80.0342026638
3005,86.1493852026
3006,93.8063397785
3007,83.9332008359
3008,94.3207643769
3009,96.9642281709
3010,97.634811886
3011,89.7788100227
3012,86.2876614924
3013,90.8153550818
3014,94.2147670901
3015,91.4617918387
3016,94.961560322
3017,93.9398108691
3018,91.0531721878
3019,96.656002951
3020,90.3841116677
3021,96.0849170344
3022,93.4664333246
3023,93.2047347835
3024,88.3433795593
3025,94.3218320086
3026,88.5621998234
3027,92.4144633034
3028,95.4303980211
3029,91.0173635107
3030,95.8977989537
3031,91.9708948199
3032,94.7838226119
3033,96.492657302
3034,97.6142818887
3035,93.4223125331
3036,95.8689315295
3037,95.2743827752
3038,94.0352960775
3039,90.8341581798
3040,97.6570454333
3041,90.5660310616
3042,97.663899237
3043,97.5149365929
3044,97.589862406
3045,97.5450770286
3046,96.3131746996
3047,97.0067504601
3048,90.8058211361
3049,92.1828445443
3050,96.1211721319
3051,94.9060974281
3052,89.8631935691
3053,89.2108920278
3054,85.3002903558
3055,91.9185233629
3056,79.7016424362
3057,94.397474227
3058,97.1254149435
3059,95.2287854594
3060,95.0868045908
3061,96.4142529733
3062,96.3055275686
3063,94.8690634631
3064,97.567069013
3065,97.3586947729
3066,94.4349389642
3067,95.7491615754
3068,97.6241766078
3069,92.2200750302
3070,93.2779693132
3071,75.8575256741
3072,75.4260534566
3073,80.7063785767
3074,91.8082277854
3075,75.0063483776
3076,80.703624719
3077,91.9749035447
3078,95.8184455314
3079,74.7267917714
3080,76.4837403777
3081,73.4270910801
3082,73.978651653
3083,86.0910220714
3084,91.4564209158
3085,76.9949039379
3086,86.1283682574
3087,71.8498946573
3088,79.9790299132
3089,92.2209822536
3090,87.0108807817
3091,85.1016565399
3092,92.6660141733
3093,84.1620906982
3094,89.438351017
3095,82.9554669962
3096,91.8458010199
3097,85.0715763648
3098,75.5332551598
3099,95.3522462393
3100,81.3451889207
3101,91.5363539479
3102,83.0733884199
3103,83.0752708041
3104,72.1375503881
3105,83.1952710932
3106,92.5698700563
3107,95.4259221209
3108,88.1453786975
3109,89.1473893539
3110,76.2559090639
3111,91.7592181337
3112,92.7545642356
3113,95.0070435079
3114,97.2568390428
3115,87.0388188885
3116,71.8087552909
3117,92.0546874239
3118,90.7269010682
3119,85.3114474327
3120,94.185248081
3121,84.6193840043
3122,83.4306322809
3123,75.8628215579
3124,83.0736932372
3125,89.4881606306
3126,81.1848186785
3127,85.9907330208
3128,91.4712020681
3129,93.1912728291
3130,83.0965475927
3131,85.0394038862
3132,86.8099401126
3133,75.4878448819
3134,85.9900636214
3135,74.5227539676
3136,93.1568714228
3137,82.5380304418
3138,87.5299667175
3139,72.9401664363
3140,85.1726605469
3141,88.9972106362
3142,76.4090577949
3143,73.1939739796
3144,71.9727234288
3145,74.2488248569
3146,92.0571714824
3147,95.8688662155
3148,93.9073247094
3149,95.5292458753
3150,97.1190088771
3151,91.1346900716
3152,90.5487734346
3153,94.3317364936
3154,91.7748625983
3155,93.2641352087
3156,86.7481822031
3157,84.1183140215
3158,85.2978945204
3159,93.3478091722
3160,87.1499120588
3161,84.3256555626
3162,90.6305402581
3163,74.7331366447
3164,74.9581228049
3165,73.5407801131
3166,86.684314834
3167,90.4095221304
3168,89.8142391017
3169,92.1095820606
3170,94.6950671103
3171,88.5951673634
3172,92.5664596953
3173,94.7727199036
3174,92.6856344623
3175,95.5626177444
3176,95.0453173844
3177,96.803018708
3178,93.1140961834
3179,74.2702128533
3180,91.5278489393
3181,91.3376267495
3182,92.7937220467
3183,96.6532604781
3184,86.5085534339
3185,83.960443568
3186,86.5188605734
3187,76.1606512636
3188,94.7444519685
3189,87.767322995
3190,93.6022308494
3191,86.8320718445
3192,94.7619924281
3193,92.8394147998
3194,91.0180172215
3195,95.9048204481
3196,93.9112553622
3197,92.2945170034
3198,95.8141100135
3199,90.2216154615
3200,95.1756953083
3201,97.0771561483
3202,95.6926062511
3203,92.8364241698
3204,97.0355140787
3205,95.4279289423
3206,90.7143478978
3207,83.3406191002
3208,89.6853388384
3209,90.9827572708
3210,94.1692431021
3211,96.9988998096
3212,93.550193372
3213,95.5964930362
3214,96.8459278649
3215,96.223027175
3216,94.0282246834
3217,91.9152851179
3218,88.6690358501
3219,95.3066354074
3220,91.0917562823
3221,93.783236445
3222,83.808628828
3223,93.8384196417
3224,90.3815410242
3225,93.0588413237
3226,91.9596198324
3227,93.8974345827
3228,89.3954950633
3229,93.03783966
3230,95.1357500393
3231,86.0610833896
3232,93.3282217779
3233,84.6354371151
3234,95.7292084273
3235,87.5970736478
3236,93.6532526664
3237,95.1799099328
3238,92.0736061545
3239,93.2097986486
3240,75.8790978368
3241,72.7168651745
3242,85.0125769904
3243,80.2956225752
3244,70.1735062925
3245,82.4756897602
3246,74.8798849488
3247,84.5500134843
3248,83.2689462382
3249,87.228102789
3250,82.1075065253
3251,85.5862385753
3252,76.243220675
3253,75.4676808438
3254,80.0241236567
3255,78.8340710044
3256,94.0245526506
3257,93.9153124579
3258,92.6115071871
3259,95.6528286332
3260,94.083612286
3261,90.0803777467
3262,92.2718026388
3263,85.4367407426
3264,92.4082405309
3265,90.2989482141
3266,82.2897466191
3267,83.8215170208
3268,94.4654114918
3269,92.8298488335
3270,91.9057634463
3271,91.3227255619
3272,92.6889733723
3273,92.9352366936
3274,88.0444222556
3275,83.3869434548
3276,84.4118725606
3277,69.6875518767
3278,91.3632953477
3279,82.9272420607
3280,84.6570118755
3281,90.7448787123
3282,83.2943447367
3283,91.3310094733
3284,89.0736030978
3285,79.8264033928
3286,79.4003742105
3287,82.1613150977
3288,90.6001759462
3289,82.0935004811
3290,72.2039986125
3291,90.5272339894
3292,80.3469768311
3293,85.1637425795
3294,72.5530396881
3295,81.8215496028
3296,90.2933754028
3297,83.638151492
3298,79.521793643
3299,89.8886082102
3300,90.7508125736
3301,89.9268665239
3302,95.821073295
3303,92.8389984444
3304,83.272812035
3305,82.362815173
3306,91.5333458858
3307,93.5863116229
3308,90.2070767412
3309,89.7318495459
3310,89.1877178863
3311,91.0389832017
3312,82.6684562377
3313,70.3683963259
3314,72.9899942718
3315,74.0807191671
3316,79.7433927646
3317,82.9533073903
3318,86.1586876051
3319,84.4842508222
3320,75.0570184874
3321,84.0032235777
3322,71.9906523202
3323,85.8829848533
3324,78.6591568754
3325,91.079728065
3326,91.8416996369
3327,82.9432778131
3328,84.4088768803
3329,92.5183528569
3330,87.4962988784
3331,93.1626150805
3332,94.2633904322
3333,93.6573622365
3334,91.512516317
3335,95.8519394609
3336,94.3855732843
3337,83.4485849184
3338,94.2710472042
3339,84.1483439253
3340,93.6757728054
3341,83.4622190068
3342,83.9196484402
3343,93.3845487559
3344,91.3402589855
3345,87.1594383617
3346,90.1229174565
3347,89.0224323097
3348,93.8702052658
3349,94.0591659016
3350,92.7284507992
3351,93.9999907998
3352,83.0395843191
3353,91.8352765001
3354,81.3945247534
3355,83.2543021148
3356,83.8326393536
3357,84.9453326918
3358,78.9451543464
3359,73.9976114443
3360,89.8991599346
3361,87.5128343247
3362,86.5003923026
3363,82.640871519
3364,92.368974231
3365,96.12180262
3366,82.964843401
3367,84.3712019262
3368,95.851675722
3369,84.6398907529
3370,96.0038378767
3371,93.9576525164
3372,82.6907274627
3373,95.2851748593
3374,95.4648641217
3375,91.892436096
3376,92.6690640014
3377,93.9499542605
3378,83.5448116061
3379,91.1462527776
3380,92.0147970699
3381,90.9981449168
3382,94.1018719279
3383,91.9215288211
3384,95.645315696
3385,93.3510707648
3386,95.558580991
3387,91.7097141774
3388,94.2277682158
3389,93.1345957336
3390,90.168402354
3391,92.3764829288
3392,94.0065444529
3393,93.9088213642
3394,94.060486323
3395,92.8374830306
3396,86.8607466595
3397,93.5949215204
3398,82.6037439284
3399,84.5607034327
3400,82.6769026151
3401,92.5719628115
3402,91.9568417272
3403,90.1948459545
3404,83.129743615
3405,83.253708122
3406,78.0526511681
3407,81.1854790644
3408,90.5051360724
3409,83.7974637958
3410,86.0368019287
3411,94.5690280159
3412,92.0062773359
3413,88.3853841549
3414,88.2485724144
3415,79.8646157776
3416,83.0987153439
3417,90.6239863974
3418,91.9340712588
3419,88.426938425
3420,88.0187017694
3421,89.3913466322
3422,90.0476418194
3423,83.4955620039
3424,95.6426090958
3425,75.0477283271
3426,84.1073716178
3427,95.3702658109
3428,91.1641362767
3429,92.6190744194
3430,94.4238894766
3431,94.7494642795
3432,91.6452711802
3433,86.1624054353
3434,84.7422281715
3435,91.9788674025
3436,93.5621164051
3437,72.4497083832
3438,91.8551829244
3439,83.0188709358
3440,89.9184069991
3441,92.6830165243
3442,81.1358293535
3443,83.114749824
3444,68.0096426788
3445,82.2254000772
3446,77.807797395
3447,91.5031543013
3448,74.4539447933
3449,72.0035125845
3450,79.8883963977
3451,90.5252014663
3452,82.7540470057
3453,87.2644868522
3454,93.7541971488
3455,91.9318087125
3456,93.3400851758
3457,83.2866224829
3458,85.8722404094
3459,89.8584545125
3460,91.2595936523
3461,81.5132076406
3462,91.6722959346
3463,84.9363987133
3464,92.4076360545
3465,83.6673730057
3466,91.3038256213
3467,79.018223707
3468,91.2408486149
3469,84.0981361469
3470,79.5045461476
3471,74.9847314836
3472,82.6316881885
3473,81.4073134799
3474,82.6524242275
3475,79.4946688226
3476,75.1984253073
3477,89.4240183619
3478,90.0401039779
3479,89.3326724732
3480,88.3633334249
3481,98.8938989086
3482,94.1268876567
3483,95.1657945516
3484,99.3640546611
3485,99.440993954
3486,98.0158062207
3487,98.6767645822
3488,94.1504484757
3489,93.3610158459
3490,87.4637311421
3491,90.6855851621
3492,81.4223097026
3493,89.7160887283
3494,92.0898253888
3495,90.3049218663
3496,85.9289014812
3497,93.0485224707
3498,93.6830166387
3499,88.30649617
3500,86.0769329445
3501,79.5640315475
3502,84.4441312494
3503,91.5127720536
3504,87.8788957136
3505,82.3879015644
3506,83.7187919501
3507,82.6985875952
3508,80.0757023158
3509,84.6261300458
3510,85.7243710939
3511,82.7596114127
3512,80.3316516945
3513,79.6860296098
3514,84.352694232
3515,91.4779209121
3516,97.9812964953
3517,95.9989722319
3518,93.3470843868
3519,88.914625391
3520,88.2762163752
3521,94.5991370534
3522,98.9812787344
3523,99.4872478793
3524,99.4995128291
3525,99.4962935111
3526,99.3918975976
3527,99.0573048088
3528,92.6286050523
3529,93.9018296331
3530,99.0857546143
3531,98.8492007488
3532,99.2014983043
3533,97.8072316355
3534,88.5879158749
3535,91.184191708
3536,88.7739262884
3537,95.2423167424
3538,93.3494337751
3539,93.8110368381
3540,98.78469639
3541,90.4078648484
3542,96.9793212371
3543,90.9420573945
3544,84.947112222
3545,92.2066946609
3546,94.9094934667
3547,94.5708180867
3548,95.7991173798
3549,93.6784579101
3550,93.9880973515
3551,90.478270857
3552,94.210561941
3553,93.509961657
3554,97.3794834738
3555,87.2770778892
3556,79.5803453221
3557,80.0568226084
3558,80.8033657076
3559,84.3799165123
3560,85.0472849552
3561,91.5482675243
3562,85.6057063649
3563,87.2891755189
3564,86.2645404251
3565,90.1105809661
3566,92.6568146121
3567,93.9751830245
3568,94.0687805087
3569,97.5443750877
3570,95.8642423123
3571,97.6469963638
3572,97.7602232998
3573,97.7737258523
3574,90.7597351512
3575,94.8260059694
3576,85.1069428899
3577,94.0500256358
3578,90.9757102136
3579,94.1590127497
3580,99.228800421
3581,91.312313944
3582,96.0981327101
3583,89.4356150023
3584,90.3273389997
3585,83.4622394825
3586,82.6671619283
3587,89.5890526934
3588,81.9493619057
3589,87.8287348604
3590,88.9507690045
3591,85.7152655823
3592,90.9191972145
3593,98.693587668
3594,89.0701873581
3595,89.855956766
3596,94.6869039663
3597,89.3957283817
3598,95.7890538736
3599,95.3968743966
3600,70.9886009204
3601,83.0053837889
3602,94.138137149
3603,94.4594147072
3604,89.909462963
3605,87.9224794607
3606,82.8209684652
3607,92.2603644261
3608,90.5110830009
3609,84.3512535749
3610,91.354166903
3611,94.7072696902
3612,89.4854539108
3613,92.0298618798
3614,94.2941678556
3615,91.9467630982
3616,69.5097519451
3617,94.453405736
3618,82.2061076921
3619,73.9053342039
3620,81.268053918
3621,82.4556527315
3622,81.623467034
3623,75.7590829074
3624,81.0067786935
3625,81.1610212361
3626,72.1145877448
3627,67.3912582948
3628,82.2414204035
3629,79.6028812638
3630,74.4204109023
3631,83.6141461042
3632,92.887881576
3633,92.4975289645
3634,90.2578455206
3635,67.1223813168
3636,87.3653945844
3637,91.4437207792
3638,91.6104342203
3639,83.2753536356
3640,70.542649024
3641,88.7185253747
3642,70.2807812603
3643,90.6748435986
3644,93.1536071756
3645,90.9126917715
3646,90.166788002
3647,91.4881724938
3648,90.1592412613
3649,82.9563876273
3650,91.1461707829
3651,87.5185605478
3652,84.2004662761
3653,70.7306405748
3654,91.5607105441
3655,92.1205943646
3656,91.6252097389
3657,82.8802523949
3658,83.8730926308
3659,88.1680712019
3660,79.5715935125
3661,85.2203143388
3662,67.5174236547
3663,82.1039710521
3664,82.6060799493
3665,71.5015755121
3666,87.2825286014
3667,83.7395506109
3668,94.6966873547
3669,90.854493404
3670,82.9656559641
3671,91.9682713626
3672,92.4740674351
3673,93.9250901715
3674,94.9684684261
3675,94.9899134763
3676,88.2930274398
3677,94.7996822431
3678,87.7330593932
3679,83.8010041803
3680,90.5398701213
3681,91.082252287
3682,91.5592231922
3683,73.012579838
3684,88.8809042459
3685,82.1340045575
3686,82.1060529954
3687,87.4666203192
3688,78.2127724648
3689,90.668402877
3690,80.5366523292
3691,79.394538521
3692,91.845967618
3693,86.8201012314
3694,94.4857402563
3695,92.0867146155
3696,90.698186009
3697,84.2189807689
3698,91.2184079389
3699,94.7722050416
3700,87.8789829505
3701,92.6425808309
3702,93.6685869332
3703,92.6452489629
3704,88.8968322135
3705,91.9482395762
3706,91.6125325228
3707,92.9377170344
3708,94.361284088
3709,92.8070186603
3710,92.3236356595
3711,92.5817339665
3712,92.4903024452
3713,94.7393368707
3714,88.9207943397
3715,92.609883265
3716,92.034731049
3717,94.7929280484
3718,94.7396679166
3719,94.5304577243
3720,83.3556042255
3721,70.750704382
3722,82.00438217
3723,85.087084265
3724,71.0262703775
3725,89.9722976908
3726,90.6758047825
3727,78.2682899203
3728,78.5310653609
3729,91.6251318376
3730,82.3545670004
3731,83.5014444034
3732,82.7548948866
3733,81.2856218657
3734,79.0492260645
3735,86.2930719069
3736,88.8726870119
3737,90.9428916208
3738,81.6442590088
3739,69.8383244131
3740,82.294032763
3741,92.2661294187
3742,86.3123354925
3743,89.6649385012
3744,90.1629533247
3745,79.5249501895
3746,89.4593133841
3747,88.6976463549
3748,93.7648760235
3749,91.6796972527
3750,90.906495864
3751,92.2884223807
3752,83.9712782577
3753,91.3069128045
3754,90.2034547706
3755,82.2011113929
3756,89.3451322331
3757,82.8583068998
3758,92.9944177718
3759,80.4122273038
3760,86.9119693171
3761,81.5543045663
3762,81.943967516
3763,68.4394564169
3764,88.6491273055
3765,84.9174894044
3766,80.7558649026
3767,87.124132133
3768,79.0317662358
3769,92.3984897295
3770,71.3526581417
3771,70.6589280026
3772,73.0717442242
3773,73.5449604567
3774,69.5348169398
3775,87.5555563329
3776,91.0332405138
3777,83.9685625435
3778,80.2641053227
3779,90.489892509
3780,92.4080587291
3781,85.8451546687
3782,84.6461001799
3783,80.4258132763
3784,67.4355080454
3785,86.4806506121
3786,90.3486571625
3787,81.1511903211
3788,65.1692964688
3789,70.6342285822
3790,85.8144321187
3791,83.5435983882
3792,80.3434187
3793,82.0326460504
3794,88.5084261862
3795,90.6589440536
3796,91.3968669211
3797,80.9837140413
3798,79.1377278513
3799,90.4912318557
3800,79.1458545087
3801,71.2732233967
3802,89.8111815361
3803,72.2468369882
3804,86.8595531063
3805,91.3881026964
3806,90.1298011138
3807,90.4883722916
3808,81.5511987177
3809,88.9004934269
3810,92.5221546876
3811,82.1522479201
3812,81.8270482016
3813,68.7919101595
3814,90.6977736682
3815,94.0862472578
3816,93.1961058956
3817,92.3521230806
3818,81.5059174523
3819,83.5260137054
3820,83.3370422513
3821,92.1839884141
3822,82.4352866997
3823,91.1458776208
3824,82.3375357966
3825,90.8878616577
3826,81.5214852584
3827,82.0430314181
3828,83.5601414178
3829,90.4353313433
3830,89.5563670705
3831,82.1185053852
3832,91.2053438254
3833,69.7547653674
3834,81.9924407505
3835,73.3652663997
3836,80.5726447312
3837,82.0427144149
3838,87.9544497085
3839,90.3402358044
3840,89.8878352123
3841,81.4289495623
3842,71.7997579538
3843,71.7414683135
3844,89.8025731364
3845,89.0130783824
3846,81.1226159345
3847,69.0756295838
3848,80.0702985832
3849,89.2430823256
3850,89.8270354346
3851,89.9992879448
3852,92.9344211938
3853,82.1685213374
3854,80.063576229
3855,90.9737477755
3856,88.2689998244
3857,90.9107179885
3858,86.2507774701
3859,91.7024117879
3860,90.4597287817
3861,82.2875368668
3862,90.0629675963
3863,89.5626417608
3864,90.1102777897
3865,91.8800115867
3866,79.2694593071
3867,88.5926053634
3868,69.8704583406
3869,87.8720333288
3870,89.7792334902
3871,86.7293910632
3872,78.5617190316
3873,67.1812892595
3874,67.7331134317
3875,71.3766388009
3876,68.7936922855
3877,80.2200182681
3878,80.5557281076
3879,83.1525058457
3880,80.5848347337
3881,81.2681432013
3882,80.7556626572
3883,91.1068282499
3884,92.1150130291
3885,85.826809865
3886,82.4445535822
3887,72.9053922759
3888,65.2794481005
3889,87.1784207954
3890,72.5296852777
3891,87.547181589
3892,68.8336552073
3893,80.6271072974
3894,81.3092497111
3895,88.3160797535
3896,89.2041638883
3897,80.4711864225
3898,71.9228503976
3899,64.9124740594
3900,80.2098848866
3901,72.2569865475
3902,81.2477664363
3903,70.4339560188
3904,81.7587063257
3905,89.732503378
3906,68.4594599175
3907,87.5093154433
3908,86.942004812
3909,86.8338459923
3910,83.5267865454
3911,80.5452473998
3912,65.0863405863
3913,78.6344878344
3914,78.7057235662
3915,87.862479908
3916,65.0097869652
3917,67.5797375612
3918,67.8822717457
3919,71.8128588919
3920,65.0438644749
3921,80.1967095614
3922,68.4066046016
3923,79.8474330678
3924,65.006854924
3925,91.1300746998
3926,88.2982046651
3927,80.943533766
3928,78.8798863706
3929,63.5011131395
3930,63.7529547901
3931,66.3700056952
3932,71.6443165922
3933,68.1543281735
3934,90.3575132756
3935,81.4121349637
3936,66.6677959143
3937,63.4381201762
3938,64.9886101973
3939,78.3921100483
3940,86.2735721017
3941,82.9718467775
3942,87.330616999
3943,82.6513373944
3944,79.1177295674
3945,91.2407069468
3946,90.2562785259
3947,86.6294929425
3948,79.8166129701
3949,63.7756360758
3950,80.4098910426
3951,63.8150282039
3952,63.9107057511
3953,65.2481904236
3954,89.9534408921
3955,81.3976820741
3956,67.8883294501
3957,74.6774140774
3958,78.5549216998
3959,81.1423051711
3960,80.5546334713
3961,79.052859135
3962,78.7650508809
3963,78.9075628745
3964,80.5733971026
3965,83.616357738
3966,80.855600619
3967,79.9607519728
3968,83.1219262496
3969,92.4618992235
3970,84.6989324241
3971,95.3491324615
3972,89.0323328143
3973,93.9242192201
3974,92.1298877335
3975,94.0910138871
3976,92.031316131
3977,91.7138741096
3978,84.0693722506
3979,89.2365480995
3980,93.0693813019
3981,78.7778766228
3982,83.0679895264
3983,81.4778778896
3984,84.7474340027
3985,89.1277552544
3986,89.5477168957
3987,89.8912764193
3988,89.1332053355
3989,98.708458824
3990,97.8353752123
3991,90.0098783993
3992,83.8587662985
3993,88.4954829441
3994,92.6086702802
3995,88.7109582958
3996,90.2201657426
3997,84.6385190462
3998,86.9240282895
3999,83.1035070777
4000,83.3814247559
4001,80.5138046798
4002,88.1569757151
4003,93.3775032659
4004,92.2822141107
4005,98.1464562419
4006,90.1431459699
4007,83.7788061422
4008,82.419902881
4009,91.7676895668
4010,89.9592936748
4011,84.6582266416
4012,84.1114451596
4013,83.1727760769
4014,85.0728932481
4015,83.9954549945
4016,90.2978640665
4017,89.9379661681
4018,91.8132550705
4019,87.5701477853
4020,91.8637487065
4021,80.6224762509
4022,81.4991450411
4023,82.3921456422
4024,79.7240385356
4025,79.2715157122
4026,78.8084967988
4027,78.7191048047
4028,88.2736523845
4029,88.1757440884
4030,82.6554089469
4031,82.8764993024
4032,83.8467195024
4033,84.6395310025
4034,97.7257809504
4035,88.8566726823
4036,80.62160344
4037,82.3454267744
4038,91.7875703786
4039,82.7027291285
4040,87.4264588458
4041,85.3181715899
4042,89.1601053198
4043,97.8203220287
4044,91.528765426
4045,91.5643062165
4046,92.0647405421
4047,92.8206129913
4048,86.3219837527
4049,89.1571940698
4050,89.1692114606
4051,90.0423202274
4052,83.1094343895
4053,90.4956139191
4054,95.4325677181
4055,93.6138927131
4056,98.284385333
4057,96.0294608268
4058,83.5986941646
4059,94.1148520569
4060,91.811565539
4061,98.0742117687
4062,94.651468749
4063,94.498427584
4064,89.6414059856
4065,80.7280168894
4066,79.1530315796
4067,81.5946527672
4068,78.6956407445
4069,82.3891530552
4070,91.2661235955
4071,89.6486691094
4072,81.5417981746
4073,81.914376049
4074,85.0686286749
4075,98.2311559937
4076,87.824058776
4077,88.8190338211
4078,83.701301271
4079,80.440983108
4080,90.4764333933
4081,90.5602383442
4082,89.5558952275
4083,90.274769635
4084,91.4238587675
4085,93.0810951446
4086,93.1216052181
4087,90.8271693809
4088,89.2126342931
4089,81.2617742463
4090,78.9625733364
4091,91.4684215609
4092,92.7686020254
4093,91.141537015
4094,77.7702808397
4095,80.3320599636
4096,82.7426419641
4097,66.6011028429
4098,78.500307855
4099,91.5286269363
4100,88.6289098259
4101,81.3816522224
4102,87.2709290716
4103,91.1096850998
4104,90.9823326804
4105,92.3495615583
4106,88.0097341424
4107,82.450537938
4108,85.0997968291
4109,90.877444539
4110,90.6597052116
4111,92.7192685379
4112,89.8387697061
4113,91.5373353305
4114,88.5735532046
4115,91.0196142041
4116,91.4669476623
4117,92.7927180344
4118,92.7908791381
4119,91.6225047869
4120,92.9752875602
4121,91.4829923335
4122,93.0795517627
4123,86.2052165691
4124,86.9600414634
4125,80.5572000161
4126,81.4536995944
4127,91.2389166444
4128,85.6532236822
4129,64.7142170557
4130,80.5416947672
4131,90.083172165
4132,90.9204590976
4133,90.1672748473
4134,90.8550341258
4135,86.5219565101
4136,85.9526685225
4137,71.0321060969
4138,82.0412030666
4139,68.7814275848
4140,90.9154811445
4141,80.5627275636
4142,88.7855983588
4143,90.272759638
4144,90.7550560764
4145,90.0583632363
4146,92.8488462843
4147,91.4894999502
4148,91.8731003896
4149,90.3951921845
4150,92.8350253509
4151,93.0568194467
4152,93.203127535
4153,91.4547007682
4154,92.8544828762
4155,90.9017995534
4156,89.8034349937
4157,91.2110373234
4158,92.6494745121
4159,91.5913108815
4160,93.0938640462
4161,85.9481472246
4162,89.4170748174
4163,80.9499972595
4164,90.0058793613
4165,84.7060124201
4166,86.9090558892
4167,79.013344091
4168,81.4563180557
4169,80.5261170099
4170,71.1500278077
4171,80.9786158903
4172,82.1586321752
4173,90.2320305172
4174,84.9784989244
4175,90.1162621718
4176,88.7282338951
4177,87.8633460384
4178,88.2000986741
4179,65.2952282278
4180,71.6004980394
4181,81.6596815497
4182,90.7083461554
4183,81.1753712623
4184,81.2847173562
4185,81.527454719
4186,63.0752382574
4187,74.7271396126
4188,66.4076492734
4189,69.9011471686
4190,74.8169000877
4191,81.6494771758
4192,81.3954345303
4193,87.7281069968
4194,65.1797731935
4195,63.2723985302
4196,65.8886395227
4197,65.2844369119
4198,77.5480249326
4199,65.9333541357
4200,87.9652782775
4201,90.8314395698
4202,83.1013314434
4203,86.0736161925
4204,81.4040771513
4205,80.3954633349
4206,63.8682720009
4207,85.2305096966
4208,72.2081332097
4209,81.8605564579
4210,67.310216458
4211,81.3508284562
4212,69.9091056941
4213,81.277303928
4214,87.1895916925
4215,88.0966037305
4216,84.3517974806
4217,91.8683966083
4218,81.9005326579
4219,80.7919722719
4220,71.4832601294
4221,82.5336197191
4222,89.3050697561
4223,89.4323733583
4224,90.6657704548
4225,67.4952714015
4226,89.6153638204
4227,83.4096447557
4228,81.3581953548
4229,81.9764699007
4230,90.3984685577
4231,82.8691156359
4232,85.3527661595
4233,88.8039244983
4234,90.0720629756
4235,81.8514486509
4236,82.7572800584
4237,81.9505596066
4238,70.2508841846
4239,78.7184134603
4240,65.6951492577
4241,84.9047126187
4242,90.0910449786
4243,81.5195178761
4244,90.6088193113
4245,85.5059028838
4246,64.6732305789
4247,89.4552474639
4248,80.209166471
4249,70.4444830106
4250,90.5839015971
4251,90.4097681708
4252,82.4694060363
4253,88.0007445314
4254,80.2933762152
4255,82.8197720396
4256,90.0054566556
4257,70.0798126897
4258,87.2520130031
4259,71.7260209839
4260,74.0128642824
4261,64.7477706853
4262,68.2370406942
4263,86.272808072
4264,80.5034249478
4265,86.6436213524
4266,78.3597690473
4267,81.7841558202
4268,72.5671126447
4269,89.55981412
4270,92.7689086654
4271,87.7719296006
4272,86.7192575294
4273,82.6204597428
4274,91.7383106715
4275,89.5246495959
4276,85.5546478298
4277,81.5500143392
4278,90.5584853657
4279,88.7202419776
4280,67.1221778159
4281,78.8581664885
4282,67.2494084757
4283,88.290097985
4284,64.2617534585
4285,68.1527622072
4286,67.823424546
4287,64.9605691467
4288,70.9338268409
4289,65.388820469
4290,65.2809800122
4291,70.1644146823
4292,66.9319983154
4293,70.9770782778
4294,91.8511267386
4295,92.158086617
4296,86.1109758598
4297,82.5724152919
4298,81.4961051026
4299,88.7663601307
4300,89.6354682357
4301,89.4321925197
4302,86.342159711
4303,91.6955959355
4304,92.8682392872
4305,90.8948249089
4306,90.1583714549
4307,85.9916536722
4308,85.6264636341
4309,74.9402823677
4310,81.1949823222
4311,92.0930726373
4312,90.4544847025
4313,92.1504387749
4314,85.7077461273
4315,92.1577639765
4316,90.2172884619
4317,80.185763676
4318,91.6469498442
4319,74.1597591173
4320,89.4200271841
4321,87.5000376932
4322,83.9392137624
4323,85.1158512175
4324,81.840055688
4325,90.5482601807
4326,90.5643979922
4327,84.1919326499
4328,87.7984596847
4329,85.1201166654
4330,82.1791236803
4331,85.4927152457
4332,84.5189327562
4333,95.6459005622
4334,98.9607678677
4335,98.3658184074
4336,98.8029777455
4337,92.7270173285
4338,89.2404572577
4339,92.7121572441
4340,89.9630059719
4341,92.9184501764
4342,90.6021248057
4343,94.980229438
4344,90.0921826505
4345,92.0963896327
4346,98.1843602357
4347,94.6176334314
4348,93.3585996627
4349,92.6029209203
