HOUR,E_D
1664,199.382894227
1665,197.003710963
1666,197.707814324
1667,197.876757825
1668,203.848271899
1669,200.08465143
1670,201.794998128
1671,199.990525448
1672,203.040492261
1673,199.598007503
1674,196.337617232
1675,200.087628035
1676,198.765104683
1677,199.167229097
1678,201.736386645
1679,203.378742821
1680,201.583394711
1681,200.439067696
1682,202.809512363
1683,197.868775938
1684,201.35177594
1685,199.584930881
1686,199.433569416
1687,198.254847635
1688,195.662964838
1689,200.999344587
1690,196.699394398
1691,196.847272665
1692,199.332578211
1693,197.024583447
1694,197.099823103
1695,200.885074018
1696,202.965722089
1697,201.66378231
1698,199.063501647
1699,201.085259878
1700,201.582949543
1701,201.110917124
1702,202.964060463
1703,200.785697605
1704,198.20256179
1705,196.210597605
1706,198.65271352
1707,198.195204859
1708,201.033257914
1709,203.290955169
1710,200.925225243
1711,201.52257285
1712,199.579815358
1713,197.582687023
1714,197.879781886
1715,197.758937716
1716,203.109253153
1717,195.624108104
1718,198.350072716
1719,196.794614396
1720,198.128748926
1721,196.305644859
1722,200.772821564
1723,199.99682037
1724,203.695576264
1725,200.68200161
1726,202.761975624
1727,203.257521064
1728,200.958127063
1729,195.733583352
1730,198.324124683
1731,200.511711942
1732,200.708459999
1733,196.596826999
1734,196.437840233
1735,198.546408404
1736,195.408643992
1737,196.927920568
1738,196.250581465
1739,200.368374424
1740,196.596106286
1741,194.702819029
1742,195.728647336
1743,195.445114328
1744,194.804584082
1745,202.661576962
1746,194.867527944
1747,195.98041426
1748,197.760980611
1749,195.875338404
1750,196.251048063
1751,195.114631158
1752,196.125188424
1753,194.662728893
1754,197.075504721
1755,194.505791782
1756,194.538405732
1757,194.486696109
1758,195.566623506
1759,194.599504569
1760,194.562088348
1761,195.569348426
1762,195.486036741
1763,195.894628416
1764,196.330918043
1765,200.463957887
1766,202.756683234
1767,196.551210266
1768,198.472375317
1769,199.855925691
1770,197.761361838
1771,202.933756211
1772,199.226345778
1773,203.087137776
1774,202.572373112
1775,199.782231096
1776,203.170632998
1777,198.925920872
1778,199.581225269
1779,199.388776941
1780,203.319855065
1781,203.275370059
1782,203.338310543
1783,199.987485512
1784,198.353115107
1785,200.200636844
1786,202.760739592
1787,196.379426342
1788,203.015382644
1789,199.276365779
1790,203.297310526
1791,202.309292484
1792,203.308478082
1793,203.235785706
1794,199.577796997
1795,202.698747266
1796,202.645837707
1797,202.490482027
1798,202.926867617
1799,199.092010145
1800,203.121919896
1801,203.082226785
1802,201.998894655
1803,201.650524058
1804,202.554788068
1805,199.242264909
1806,195.624526226
1807,198.820575347
1808,195.254858184
1809,199.886467565
1810,197.500501415
1811,199.623336574
1812,197.310295942
1813,197.28296175
1814,197.31296615
1815,197.253767792
1816,195.650608677
1817,197.036755552
1818,199.297199959
1819,199.257306894
1820,197.177273659
1821,197.699377991
1822,196.261585885
1823,196.609458866
1824,195.881500948
1825,202.160097014
1826,193.93983617
1827,197.191799395
1828,194.657499698
1829,196.536278923
1830,199.091636479
1831,197.455283045
1832,201.906579978
1833,196.266610487
1834,196.896704266
1835,198.36263493
1836,202.37200038
1837,198.96457957
1838,197.209031018
1839,202.031035496
1840,195.846234374
1841,196.385148748
1842,201.746488066
1843,198.705214796
1844,196.67018553
1845,201.694980858
1846,198.508829024
1847,198.594517372
1848,198.363191679
1849,196.068744481
1850,197.574889422
1851,196.311433887
1852,198.672161646
1853,196.154221447
1854,201.75891342
1855,196.727749792
1856,198.44947293
1857,198.231191907
1858,195.526304653
1859,195.851047909
1860,198.279018174
1861,193.783417419
1862,197.869257052
1863,202.104043401
1864,197.737998858
1865,196.082275799
1866,201.643965554
1867,197.938337604
1868,197.355419312
1869,195.027690275
1870,193.587104222
1871,194.028143135
1872,193.359734906
1873,193.150581829
1874,195.52591317
1875,193.961645632
1876,193.21978203
1877,193.218079495
1878,192.983641364
1879,192.95123984
1880,196.905407032
1881,193.643536214
1882,192.898225823
1883,195.7291353
1884,195.231311866
1885,195.338878217
1886,194.687701792
1887,193.13571813
1888,193.640315491
1889,194.69631719
1890,193.128858015
1891,193.312143583
1892,194.58326568
1893,192.712069983
1894,192.978478754
1895,192.703923376
1896,192.644667236
1897,192.708201376
1898,192.645804289
1899,194.221753559
1900,192.635996038
1901,193.213313009
1902,192.663251245
1903,194.575035311
1904,192.537721771
1905,193.485191824
1906,194.366300234
1907,196.910563183
1908,196.253221234
1909,200.443363901
1910,201.695041454
1911,200.558921388
1912,194.581657088
1913,201.731638239
1914,200.276364704
1915,200.890361736
1916,201.922709048
1917,200.897884317
1918,200.72126912
1919,200.317249144
1920,182.799620629
1921,183.280029041
1922,178.719686826
1923,147.629154226
1924,164.057708174
1925,147.962897366
1926,170.251446047
1927,181.829633765
1928,183.372666797
1929,183.166345352
1930,181.843864631
1931,183.040340487
1932,185.32622318
1933,181.734568045
1934,160.931811776
1935,181.861022061
1936,182.08553607
1937,182.104361027
1938,164.874303931
1939,182.029630132
1940,181.35275922
1941,182.523304883
1942,153.192835009
1943,181.33901386
1944,181.746546311
1945,181.439897931
1946,181.706029908
1947,146.355264393
1948,144.310413495
1949,143.637161064
1950,146.228530423
1951,173.374709408
1952,143.259579453
1953,182.152526315
1954,184.256372413
1955,182.438190019
1956,183.83339475
1957,181.907919113
1958,182.384625277
1959,153.448607956
1960,181.562055941
1961,183.437985373
1962,182.395394069
1963,181.461043485
1964,151.881138539
1965,151.269433751
1966,152.087709812
1967,180.974432624
1968,179.831393096
1969,180.697705782
1970,181.322063998
1971,182.283064079
1972,181.061511243
1973,181.448328573
1974,181.933502521
1975,181.63921503
1976,182.550280065
1977,183.480491335
1978,183.411875583
1979,183.530954034
1980,181.64117768
1981,181.055045971
1982,182.613586507
1983,180.807445031
1984,181.482880132
1985,153.458555822
1986,149.334714657
1987,153.457627614
1988,146.327754707
1989,180.800295886
1990,179.214204429
1991,183.22081368
1992,182.780198701
1993,182.87854887
1994,181.148275394
1995,180.946801834
1996,181.409908979
1997,180.287905221
1998,181.412809098
1999,180.650509649
2000,180.359291172
2001,180.685320183
2002,178.075235814
2003,182.23478935
2004,182.560566803
2005,180.328267504
2006,179.840430377
2007,180.654541145
2008,179.918074371
2009,178.034011093
2010,182.210307573
2011,180.459898377
2012,181.151562589
2013,180.719881759
2014,179.965506931
2015,182.292196941
2016,178.636531246
2017,179.748586566
2018,148.381406341
2019,138.929537997
2020,139.388343726
2021,139.17773032
2022,141.108429543
2023,181.007495421
2024,139.508533525
2025,173.53662272
2026,179.578074036
2027,146.184759392
2028,180.323019225
2029,178.368194516
2030,142.766531438
2031,138.594278146
2032,175.388630523
2033,146.664448959
2034,165.517194287
2035,138.131746826
2036,138.165543698
2037,139.081337055
2038,143.221784316
2039,142.699125201
2040,197.30431687
2041,198.187269191
2042,198.343914252
2043,198.352263969
2044,198.317668318
2045,198.288010856
2046,198.247962081
2047,198.222779306
2048,196.683625938
2049,197.891085891
2050,197.920128084
2051,197.349737499
2052,198.078941381
2053,198.050522203
2054,197.851386177
2055,197.990860331
2056,197.860912388
2057,197.887879423
2058,197.889117204
2059,197.752230233
2060,196.552387537
2061,193.39077346
2062,196.303545103
2063,196.074385757
2064,195.875565526
2065,194.935357466
2066,192.707753201
2067,196.298932861
2068,193.436273069
2069,195.722911466
2070,196.739130331
2071,195.586330108
2072,197.389445122
2073,189.880637099
2074,195.406640618
2075,195.290000032
2076,190.522546461
2077,193.408691241
2078,191.412290747
2079,195.57612986
2080,196.417056416
2081,193.056828731
2082,196.298971233
2083,195.61749588
2084,196.127295165
2085,196.991595222
2086,191.75681004
2087,196.556063735
2088,193.130751052
2089,192.672677482
2090,193.223898433
2091,196.792867042
2092,195.470036282
2093,192.037556744
2094,192.735574148
2095,189.41908394
2096,192.263906697
2097,194.792865701
2098,194.905210711
2099,189.954381542
2100,195.721841729
2101,196.569696872
2102,195.25785088
2103,195.965147233
2104,195.357029816
2105,192.294998819
2106,190.755719418
2107,196.311122023
2108,196.247679328
2109,196.331639217
2110,196.157508698
2111,196.280564594
2112,195.877436512
2113,194.406419109
2114,195.47184736
2115,194.901674095
2116,194.505829445
2117,194.376857927
2118,191.406320695
2119,194.879264661
2120,192.006148406
2121,189.166043989
2122,194.172866758
2123,194.615951533
2124,194.898766347
2125,191.781507528
2126,190.813205084
2127,192.352608345
2128,191.835859482
2129,190.11844733
2130,194.14654136
2131,194.178413992
2132,188.154055415
2133,190.456264838
2134,190.273919114
2135,190.025294723
2136,188.832293073
2137,191.167911394
2138,189.411377083
2139,190.022766778
2140,191.143795734
2141,188.652649921
2142,188.645013561
2143,189.645257878
2144,188.949327739
2145,191.384976636
2146,189.756733744
2147,189.985132147
2148,189.996023223
2149,191.185909357
2150,194.818348281
2151,188.808100728
2152,191.598321263
2153,189.751933437
2154,189.611548835
2155,190.022809263
2156,190.781210636
2157,193.646522867
2158,194.053594234
2159,191.142426232
2160,191.219964635
2161,190.569014996
2162,191.009648935
2163,193.623538351
2164,193.319848427
2165,189.721082995
2166,193.765601286
2167,194.706559898
2168,191.67094887
2169,194.360316556
2170,193.481917614
2171,193.562008197
2172,194.198523612
2173,194.575169152
2174,190.921356909
2175,193.679921767
2176,190.915962226
2177,193.115040832
2178,188.977285089
2179,189.21077853
2180,188.285708524
2181,189.211239777
2182,193.313420945
2183,188.555617614
2184,189.29361754
2185,189.358692232
2186,193.001856245
2187,193.365168198
2188,189.338659253
2189,189.361947529
2190,190.430358533
2191,193.685620059
2192,193.630491889
2193,191.050097969
2194,193.206951892
2195,189.936811264
2196,192.098546167
2197,193.748800411
2198,193.991480365
2199,190.58518923
2200,190.632390263
2201,193.048943616
2202,190.508147676
2203,193.06399158
2204,189.340411557
2205,192.660198832
2206,193.687017919
2207,193.439598007
2208,188.230734657
2209,190.388492946
2210,189.004476744
2211,192.778125106
2212,192.722907259
2213,193.140206441
2214,188.728498478
2215,190.341895909
2216,191.78544062
2217,188.824929475
2218,192.089885077
2219,188.906883854
2220,188.092211004
2221,189.192245465
2222,187.005554262
2223,188.930000854
2224,188.541271395
2225,190.117140784
2226,187.518222065
2227,186.383282074
2228,192.796284535
2229,187.317149674
2230,192.960442198
2231,188.5984404
2232,193.151966876
2233,188.54191399
2234,189.283983406
2235,189.418010771
2236,187.525310945
2237,188.976389355
2238,189.306939174
2239,188.057584492
2240,186.723170425
2241,188.44142164
2242,188.296695773
2243,192.098762597
2244,189.647314773
2245,189.79850297
2246,188.720845105
2247,188.72844673
2248,188.059969891
2249,189.696596534
2250,188.114606346
2251,188.17974024
2252,187.996581705
2253,186.388839342
2254,188.329866174
2255,189.333021853
2256,193.12107541
2257,189.279550847
2258,190.040501427
2259,191.88135539
2260,192.216832872
2261,188.47259515
2262,192.367591475
2263,192.737754928
2264,191.366827808
2265,192.96778399
2266,192.070995756
2267,189.645254353
2268,192.02193071
2269,192.96206629
2270,189.486267011
2271,192.912729282
2272,188.358653634
2273,188.804682368
2274,191.88573151
2275,188.258570893
2276,187.870844423
2277,186.869733723
2278,188.205012827
2279,188.341801361
2280,188.267116778
2281,188.068402188
2282,189.026121076
2283,187.463828271
2284,188.179122769
2285,189.192465497
2286,188.169664759
2287,187.967025062
2288,187.793987942
2289,188.167854282
2290,188.544694935
2291,186.228097529
2292,185.386412412
2293,191.360424817
2294,187.946996247
2295,191.792356475
2296,187.505431768
2297,185.137963801
2298,187.833857633
2299,185.028408809
2300,187.879746865
2301,185.331028102
2302,188.9058214
2303,188.220953686
2304,186.597298787
2305,187.897264415
2306,189.044096249
2307,186.234642624
2308,186.546020682
2309,188.441115781
2310,188.322268149
2311,186.192369653
2312,186.13741319
2313,188.645040799
2314,187.241132188
2315,186.104687615
2316,187.399181091
2317,186.597618495
2318,186.048053721
2319,187.040340176
2320,189.096006787
2321,187.941266438
2322,188.040422858
2323,185.61501742
2324,188.960561308
2325,187.823402568
2326,186.299265838
2327,187.875506588
2328,185.837394761
2329,187.843709461
2330,187.937900277
2331,189.367810711
2332,186.659062615
2333,188.293171897
2334,188.270651644
2335,187.389317129
2336,187.458293905
2337,186.085379818
2338,191.207954395
2339,185.777042813
2340,185.745011566
2341,187.623813702
2342,188.118996919
2343,188.691198465
2344,186.845600916
2345,191.012943632
2346,188.883587543
2347,188.787415215
2348,188.685773793
2349,187.38100815
2350,187.343318609
2351,185.563264713
2352,187.474426959
2353,188.584966024
2354,188.851919634
2355,188.799034438
2356,187.590097819
2357,188.09269925
2358,187.640915889
2359,187.597337482
2360,188.481075698
2361,191.264079234
2362,185.615427147
2363,187.710378659
2364,187.6388124
2365,187.763628491
2366,187.611414316
2367,184.338979117
2368,187.712558804
2369,188.095666747
2370,186.324499521
2371,191.022734098
2372,191.361137747
2373,191.256481207
2374,191.175166418
2375,191.100671515
2376,192.356963214
2377,192.351884461
2378,192.173279432
2379,192.331975777
2380,192.185959865
2381,192.346665993
2382,192.344810463
2383,192.326373318
2384,192.341605289
2385,192.339990489
2386,192.318846629
2387,192.25241865
2388,192.334944984
2389,192.323080259
2390,190.808706007
2391,192.303388747
2392,188.987419961
2393,191.224679377
2394,192.317034691
2395,191.840540545
2396,191.824900184
2397,192.279942898
2398,192.106211595
2399,192.231139106
2400,188.913599131
2401,190.96326341
2402,188.725506417
2403,188.802437592
2404,188.807799939
2405,185.654294535
2406,187.600698581
2407,188.185461013
2408,186.758533987
2409,188.751288627
2410,184.00702474
2411,188.799275933
2412,186.548954082
2413,187.763757983
2414,190.908136605
2415,185.873762126
2416,188.806416867
2417,184.34178034
2418,186.036420826
2419,187.640849057
2420,187.088359931
2421,191.383782644
2422,188.845579092
2423,191.565420098
2424,190.766904005
2425,191.081789462
2426,188.255875791
2427,192.084643554
2428,188.505652774
2429,187.976563693
2430,191.811150388
2431,191.887089835
2432,192.12605194
2433,190.67272881
2434,191.69768234
2435,191.258071061
2436,192.213710041
2437,192.342513717
2438,191.579952311
2439,190.477243648
2440,191.412255341
2441,191.656237689
2442,190.624633481
2443,189.061762885
2444,192.297050609
2445,187.844499815
2446,191.03054924
2447,192.31144622
2448,192.245498086
2449,192.38910665
2450,191.203735422
2451,192.408838139
2452,192.176942968
2453,190.064216014
2454,191.344294004
2455,192.432158683
2456,191.017428656
2457,191.817843531
2458,192.399549483
2459,192.12856973
2460,192.506295607
2461,192.4870056
2462,192.245998033
2463,192.480377151
2464,191.435266184
2465,192.408043661
2466,191.851794962
2467,191.541980181
2468,192.563270848
2469,192.43212638
2470,187.7092956
2471,191.660070173
2472,190.440888304
2473,191.586551482
2474,190.994239882
2475,191.886062795
2476,189.015302657
2477,189.382965012
2478,191.16217126
2479,191.859864031
2480,188.960802608
2481,192.323112671
2482,192.650503477
2483,192.550409499
2484,192.704060153
2485,192.597933043
2486,192.051054263
2487,191.908210756
2488,191.376974743
2489,187.433528593
2490,191.369066363
2491,192.372751211
2492,192.391008592
2493,191.690865377
2494,188.276339131
2495,190.572802231
2496,188.077997082
2497,189.378612743
2498,191.213655833
2499,192.573066646
2500,188.100545355
2501,192.136204832
2502,189.291356838
2503,187.788355606
2504,192.060806126
2505,186.829963754
2506,192.068273314
2507,188.333311003
2508,189.698287751
2509,192.058288089
2510,185.035561723
2511,189.203161026
2512,187.758344006
2513,187.318493645
2514,189.347930294
2515,189.488060265
2516,189.229974838
2517,188.3120082
2518,189.425277751
2519,189.042123397
2520,192.746757565
2521,192.21169686
2522,187.162440644
2523,187.193211658
2524,187.947263419
2525,191.767799934
2526,188.924695344
2527,185.921033303
2528,192.90378989
2529,189.42106386
2530,188.431807913
2531,192.781590433
2532,189.328283799
2533,189.230498062
2534,192.099806949
2535,192.445018489
2536,189.787862669
2537,189.017061854
2538,191.740234853
2539,189.947072926
2540,192.890801656
2541,188.155024228
2542,188.438526296
2543,187.962129427
2544,188.741584543
2545,189.784774747
2546,188.280864089
2547,188.661881665
2548,191.25370702
2549,191.731791483
2550,189.831894283
2551,188.829993313
2552,187.254359188
2553,188.489690292
2554,187.56402419
2555,187.926306758
2556,189.916781873
2557,189.162384844
2558,192.107990094
2559,189.558691292
2560,188.282702838
2561,188.996913905
2562,189.1235011
2563,192.39761755
2564,190.077567561
2565,193.190316571
2566,193.649022877
2567,189.889467417
2568,192.870938471
2569,189.964086062
2570,192.575165225
2571,189.802063998
2572,189.400068148
2573,192.584098898
2574,193.485568015
2575,189.34497876
2576,193.770905788
2577,188.629491982
2578,189.544732214
2579,190.138611858
2580,190.314052579
2581,190.190833365
2582,187.69071562
2583,190.128474812
2584,187.022829513
2585,187.095745102
2586,187.459567007
2587,186.921225665
2588,188.430635651
2589,190.218349075
2590,188.921130124
2591,187.821273393
2592,187.473773963
2593,190.477904443
2594,189.476894728
2595,189.056844786
2596,188.865841278
2597,188.013699192
2598,187.653658988
2599,187.955513098
2600,189.132120398
2601,189.152726822
2602,190.502513626
2603,190.274918914
2604,189.946108805
2605,193.931842188
2606,193.441066201
2607,193.384265204
2608,190.766737923
2609,194.112015354
2610,193.218562337
2611,193.68402153
2612,190.902719797
2613,193.316698781
2614,191.609744347
2615,189.413000544
2616,190.906687293
2617,189.967602084
2618,188.341331993
2619,189.598997573
2620,188.278315571
2621,188.386696164
2622,189.195169175
2623,193.555016447
2624,190.109503463
2625,192.953493176
2626,189.816841028
2627,190.243063264
2628,189.388036059
2629,193.647355944
2630,187.939864862
2631,190.719146602
2632,189.91848283
2633,188.176469988
2634,188.706531142
2635,189.726664466
2636,188.543133474
2637,188.803415427
2638,191.658809613
2639,190.320482405
2640,193.780633704
2641,194.014258183
2642,190.220753999
2643,194.794665459
2644,194.04017071
2645,195.000609343
2646,195.176267915
2647,191.954479449
2648,194.042276125
2649,195.697468529
2650,191.175456804
2651,195.426344305
2652,192.164316773
2653,195.788746151
2654,195.955449644
2655,195.62158876
2656,196.023794917
2657,195.964957257
2658,195.680376637
2659,195.108744117
2660,195.641626503
2661,192.386125045
2662,192.288282769
2663,196.245880331
2664,195.697927085
2665,196.300816207
2666,195.415369968
2667,194.811708682
2668,195.26747712
2669,195.344204014
2670,195.094442766
2671,194.603190368
2672,195.714848806
2673,189.978094451
2674,192.5082926
2675,196.607160667
2676,192.729644374
2677,190.927918534
2678,194.905629713
2679,194.125799636
2680,195.013603342
2681,194.887753363
2682,192.019305439
2683,192.910793216
2684,197.085810802
2685,195.39018267
2686,195.983787983
2687,195.191966809
2688,191.575507194
2689,196.941542272
2690,197.107174563
2691,193.022779177
2692,196.206917524
2693,192.955744834
2694,197.242652927
2695,190.886099108
2696,195.904374405
2697,192.819258129
2698,196.183991621
2699,196.533019063
2700,196.7576812
2701,189.444326335
2702,191.114866738
2703,192.85547773
2704,192.468053442
2705,191.421107366
2706,192.251637631
2707,193.356916752
2708,190.801552056
2709,193.614732237
2710,190.852023175
2711,192.422748124
2712,191.450543927
2713,192.04434556
2714,196.636723305
2715,194.031031343
2716,193.736767724
2717,197.92054438
2718,198.411332194
2719,197.858439829
2720,196.926472902
2721,190.965718461
2722,190.567810596
2723,193.864479614
2724,190.547731054
2725,189.972661108
2726,192.812682928
2727,189.995778791
2728,190.762884662
2729,190.583854633
2730,191.793803766
2731,190.180748916
2732,192.732101396
2733,192.754819441
2734,193.509746323
2735,193.194605281
2736,193.1711678
2737,191.127917001
2738,192.848222706
2739,192.847907359
2740,192.869221276
2741,193.133464087
2742,192.758584027
2743,192.926609003
2744,194.579910397
2745,193.614327867
2746,197.581129022
2747,198.151199231
2748,200.034203221
2749,198.361438154
2750,200.110535695
2751,200.241189342
2752,199.896234914
2753,193.678123807
2754,199.133595173
2755,195.178957618
2756,194.410912969
2757,194.333690046
2758,195.009993492
2759,193.523508819
2760,198.311162241
2761,199.30584605
2762,193.550415329
2763,195.367222803
2764,195.201770057
2765,192.468781494
2766,195.262363651
2767,195.595170566
2768,193.62375492
2769,199.683860309
2770,193.783177912
2771,199.32876637
2772,200.328363784
2773,200.933674101
2774,201.103302919
2775,199.445511494
2776,200.792795102
2777,199.454085387
2778,200.537859425
2779,195.906568381
2780,194.264790956
2781,194.212363702
2782,199.656577375
2783,199.990968005
2784,196.38994354
2785,194.786519659
2786,194.183695581
2787,193.69101791
2788,196.641536732
2789,196.713809068
2790,196.581221263
2791,195.789644892
2792,195.104225473
2793,195.43288054
2794,192.52512517
2795,201.438215903
2796,194.538486111
2797,194.192633714
2798,196.88659562
2799,194.812267795
2800,195.324340972
2801,193.404191214
2802,194.312395552
2803,192.629018232
2804,192.911629401
2805,192.702081258
2806,192.593969015
2807,192.706426575
2808,193.674286848
2809,192.867208409
2810,193.509293083
2811,192.959113103
2812,193.80610276
2813,194.070425123
2814,193.564797826
2815,194.039853897
2816,197.691314835
2817,197.769682756
2818,195.599489101
2819,193.761616099
2820,201.428703515
2821,200.481470669
2822,197.960644025
2823,196.052637731
2824,194.861866219
2825,193.448353503
2826,197.494961232
2827,194.024277673
2828,197.091761642
2829,193.345511648
2830,195.960443465
2831,193.394434955
2832,197.208597035
2833,195.817539802
2834,198.260478384
2835,196.379366012
2836,201.775087193
2837,202.344316231
2838,196.749090178
2839,198.397793092
2840,202.777178533
2841,199.288828192
2842,196.66615315
2843,196.021699654
2844,201.535132852
2845,196.89519455
2846,195.915899635
2847,195.553472226
2848,194.93482844
2849,196.795412327
2850,197.299916972
2851,194.086728274
2852,195.062892404
2853,197.558363768
2854,197.315947558
2855,194.982062892
2856,199.884917175
2857,194.391816795
2858,197.125022754
2859,196.162904737
2860,194.473562144
2861,197.845259261
2862,200.013496653
2863,199.572287422
2864,197.701184305
2865,202.590139841
2866,195.790763953
2867,202.153158927
2868,195.824279628
2869,200.244658976
2870,198.056367188
2871,198.173525231
2872,199.915366936
2873,200.111115495
2874,202.761815543
2875,202.820664314
2876,203.752168668
2877,203.707941067
2878,203.6664816
2879,203.190728292
2880,201.536937528
2881,202.981890929
2882,200.424587733
2883,198.631026816
2884,203.176792637
2885,197.579160994
2886,195.387247961
2887,196.834032677
2888,196.843783292
2889,195.638559313
2890,195.507111401
2891,198.343940969
2892,196.761155605
2893,197.867426697
2894,196.432556891
2895,198.86517192
2896,198.787986939
2897,203.457969406
2898,199.558069581
2899,199.549573004
2900,198.778852077
2901,199.492225577
2902,198.89402367
2903,199.402047057
2904,198.763502407
2905,198.334531938
2906,197.51512116
2907,203.453468003
2908,197.565772598
2909,196.903865236
2910,199.320922768
2911,198.123044441
2912,199.22040815
2913,203.74284243
2914,199.126325949
2915,197.859487311
2916,200.572850518
2917,202.160445468
2918,200.32496485
2919,201.453450409
2920,201.671692536
2921,203.907073949
2922,202.283931814
2923,204.025501808
2924,202.457050788
2925,198.684154187
2926,204.212464884
2927,202.148738143
2928,201.035186904
2929,204.258197108
2930,204.834409806
2931,201.093647925
2932,202.664377278
2933,200.959519528
2934,199.350553379
2935,201.670616541
2936,201.590209305
2937,202.463365064
2938,204.142299103
2939,202.859985356
2940,204.412530521
2941,204.591434463
2942,201.584282004
2943,202.683431
2944,201.797999862
2945,200.215464314
2946,199.409143318
2947,198.172263982
2948,198.38522183
2949,198.859383652
2950,201.781639847
2951,198.421869413
2952,201.008515519
2953,198.540154974
2954,202.291343906
2955,200.032234928
2956,200.86658708
2957,203.137813313
2958,202.906507761
2959,202.435840548
2960,203.346980957
2961,204.84621616
2962,203.227815077
2963,202.840064373
2964,204.584246305
2965,202.030631294
2966,202.937949128
2967,202.284982153
2968,204.773833521
2969,202.70642116
2970,204.998173695
2971,204.784325103
2972,203.379844151
2973,202.224676279
2974,202.50102443
2975,204.7445381
2976,204.923007891
2977,203.470658218
2978,203.504078288
2979,203.100694665
2980,203.473639809
2981,202.653396916
2982,203.185727717
2983,204.772066078
2984,205.374470691
2985,202.720140982
2986,205.165443879
2987,205.134542667
2988,202.682859244
2989,203.754359488
2990,205.124099656
2991,204.642533862
2992,203.905611539
2993,205.093089119
2994,204.059796452
2995,205.54180416
2996,205.337088173
2997,202.799310503
2998,205.260136383
2999,203.897132262
3000,200.592032638
3001,202.817710487
3002,203.826612745
3003,201.949432758
3004,200.874374148
3005,203.035757785
3006,205.447613771
3007,201.19379112
3008,203.116990961
3009,203.131839128
3010,204.094525121
3011,205.274241812
3012,203.052510614
3013,202.02331402
3014,205.344476193
3015,203.47807245
3016,202.108371747
3017,203.336590015
3018,203.916459004
3019,204.0861452
3020,203.23320384
3021,204.027520537
3022,202.168616941
3023,201.803186107
3024,202.388419548
3025,204.208927936
3026,204.020114236
3027,203.801619197
3028,203.914427926
3029,203.418718469
3030,203.250594149
3031,203.365377113
3032,202.544243136
3033,204.407977378
3034,203.774646794
3035,205.457357369
3036,205.988552618
3037,205.537723278
3038,204.391006964
3039,205.643745676
3040,205.710778072
3041,205.792809204
3042,205.64081482
3043,205.545766756
3044,206.051187164
3045,204.635014666
3046,203.589185027
3047,202.894456783
3048,205.678682967
3049,203.318273135
3050,204.730657725
3051,204.820314488
3052,204.389776897
3053,202.75536678
3054,203.366496621
3055,204.653277044
3056,204.659458622
3057,206.135985877
3058,204.966529924
3059,204.905286288
3060,204.633662634
3061,205.682489356
3062,206.021332786
3063,206.135015851
3064,205.929047442
3065,205.80788913
3066,205.144627358
3067,205.909034795
3068,206.177249639
3069,205.81691085
3070,206.020560451
3071,203.867094786
3072,203.52068865
3073,203.956757023
3074,203.116531697
3075,203.630719116
3076,203.307061102
3077,203.526540304
3078,203.23004478
3079,205.006928574
3080,204.869695199
3081,205.93267401
3082,205.927408345
3083,203.913843973
3084,203.680226065
3085,205.087020369
3086,204.173453643
3087,204.235284047
3088,205.066766583
3089,204.947131246
3090,205.764423384
3091,205.081510393
3092,205.164262501
3093,204.346162388
3094,205.22060204
3095,206.276270365
3096,205.005294638
3097,204.212673513
3098,203.996467728
3099,204.998801906
3100,204.424445854
3101,205.245072241
3102,206.156539622
3103,206.37110432
3104,204.880029682
3105,206.390994065
3106,206.445048849
3107,205.337915135
3108,206.042878175
3109,206.414628951
3110,204.613497466
3111,204.629304554
3112,206.059913513
3113,205.360051149
3114,205.96594972
3115,206.312197604
3116,206.122991968
3117,204.710910584
3118,205.352662569
3119,206.469593471
3120,193.5458287
3121,192.701116312
3122,193.275435982
3123,193.718917155
3124,193.239309077
3125,193.506474405
3126,194.082298195
3127,193.536375687
3128,193.933809035
3129,194.665975504
3130,192.845440403
3131,193.52046929
3132,193.592974285
3133,193.970174263
3134,192.419132999
3135,192.665517294
3136,190.235354015
3137,190.786322914
3138,188.92996366
3139,193.078913598
3140,190.324119589
3141,193.513401603
3142,193.927131217
3143,194.991466485
3144,194.097927621
3145,194.352885978
3146,193.474247637
3147,193.69715435
3148,193.428916144
3149,190.423740759
3150,191.118782399
3151,193.245420056
3152,188.947605674
3153,191.049158446
3154,190.507822048
3155,190.375383508
3156,193.807745306
3157,193.62237122
3158,193.945920548
3159,193.465437071
3160,193.263954334
3161,193.237446636
3162,193.741498904
3163,193.517166085
3164,189.274198129
3165,189.737217836
3166,193.527800223
3167,193.026101034
3168,193.026845559
3169,193.187225347
3170,190.590672549
3171,193.972218631
3172,193.558051223
3173,191.55540829
3174,193.885219391
3175,193.801411771
3176,194.231406614
3177,193.810773373
3178,194.002400142
3179,194.396598978
3180,193.967530865
3181,191.411180534
3182,189.17829939
3183,189.271204012
3184,189.22435364
3185,189.195929087
3186,190.304449779
3187,193.591075168
3188,194.712161148
3189,192.82591459
3190,196.111095338
3191,194.581772103
3192,195.918032253
3193,193.716210767
3194,190.707271533
3195,194.040464909
3196,194.167270449
3197,195.930359414
3198,193.750685351
3199,193.775892428
3200,194.388752451
3201,195.215914967
3202,195.079006149
3203,194.31441928
3204,194.256267583
3205,194.634591935
3206,193.244615325
3207,191.022160198
3208,191.750898789
3209,190.828381209
3210,193.576348851
3211,189.502239996
3212,189.72319091
3213,190.73697872
3214,193.055550135
3215,189.317156705
3216,191.083452746
3217,193.616315243
