HOUR,IP_D
2922,29.9606754595
2923,31.5057710129
2924,14.0848094315
2925,22.6587550724
2926,34.1573274454
2927,36.350885819
2928,30.0246516095
2929,13.9851339327
2930,13.5192014371
2931,14.3500261527
2932,34.8603218662
2933,33.2070257866
2934,35.7203657483
2935,29.5387365965
2936,31.1861432327
2937,37.240325237
2938,31.0619651902
2939,33.6122679617
2940,31.7008619849
2941,31.7712527881
2942,37.2434905389
2943,32.6647262655
2944,37.0619089463
2945,14.1392900812
2946,32.1357502
2947,36.1921656256
2948,32.4929310403
2949,32.5511837742
2950,32.4437948154
2951,27.8410803029
2952,31.7390055286
2953,32.5003100497
2954,31.9140656521
2955,32.1309609895
2956,38.4185565697
2957,37.2301677021
2958,36.4641832436
2959,38.1126030141
2960,29.4660391621
2961,33.0154742976
2962,36.5905064475
2963,23.5042125661
2964,31.1804121241
2965,23.1260370292
2966,29.7824825277
2967,13.6058237047
2968,28.8479563425
2969,30.992192363
2970,35.0024266181
2971,32.5792598428
2972,31.8511491581
2973,34.4285586026
2974,29.4059999752
2975,15.1736138366
2976,31.8512676407
2977,27.5786935437
2978,15.0744457498
2979,31.9088678823
2980,33.0676973764
2981,32.0617912164
2982,25.6528425371
2983,32.1446751804
2984,38.7802568355
2985,33.0069087361
2986,34.7787188706
2987,15.4716596458
2988,32.0942109336
2989,13.8645599043
2990,37.5952157979
2991,32.0343166625
2992,32.9379054307
2993,33.4797975407
2994,32.7290747495
2995,35.6639315088
2996,32.96590543
2997,32.6405803849
2998,31.8245941934
2999,36.6357320241
3000,27.0586534271
3001,15.3375968175
3002,28.9345404956
3003,29.9561115633
3004,11.8897577967
3005,19.848663737
3006,19.8544423861
3007,11.794896326
3008,9.19636080034
3009,11.953897247
3010,11.1246088436
3011,23.1671347902
3012,22.5416042483
3013,20.4468423862
3014,17.4625435343
3015,14.5029034599
3016,11.49640276
3017,11.8786209499
3018,24.6970594936
3019,23.0018886018
3020,25.3081171486
3021,31.9079480226
3022,29.2863887016
3023,22.7563565113
3024,27.5942260703
3025,23.8939665414
3026,22.5322138706
3027,14.8214845508
3028,20.4221493832
3029,30.6465275213
3030,26.3032614584
3031,25.3448046774
3032,23.9048175515
3033,25.6127899081
3034,24.3816860099
3035,14.8294838283
3036,23.6360541062
3037,27.3810799818
3038,23.9837007334
3039,16.3166136761
3040,10.4553355585
3041,11.6700167776
3042,12.2641247433
3043,11.7482042237
3044,21.0759990528
3045,12.7306534066
3046,11.0720566675
3047,18.8202481485
3048,13.6522732725
3049,22.8824091595
3050,17.8050087587
3051,11.4421916081
3052,11.8309020973
3053,31.4827622935
3054,27.4280500227
3055,34.8195704165
3056,31.198234588
3057,35.0363884931
3058,30.354215236
3059,27.5133000891
3060,31.3321977981
3061,32.6247298335
3062,31.4989847803
3063,29.256694814
3064,30.2598604174
3065,30.3956376384
3066,24.2829170733
3067,25.6967680518
3068,27.566983163
3069,12.8791357744
3070,21.7353627017
3071,12.1787038653
3072,26.3430779073
3073,16.7529765876
3074,27.6627040055
3075,26.1873571836
3076,35.14644207
3077,35.2895874699
3078,33.5688814061
3079,35.2130595943
3080,35.625786254
3081,34.9843998983
3082,35.6402064445
3083,34.2380043894
3084,35.217800313
3085,30.5360687259
3086,32.9052827234
3087,30.8718448936
3088,32.743948598
3089,12.9170956953
3090,12.2987196448
3091,12.2763729593
3092,23.6163858558
3093,31.8210648826
3094,30.1405041072
3095,30.1938710582
3096,35.4420029119
3097,27.6959065748
3098,19.8602988716
3099,29.3873390842
3100,28.0860250454
3101,30.1617271231
3102,13.06350108
3103,25.9400870347
3104,13.444605865
3105,25.3710215739
3106,16.4698541445
3107,27.4628633741
3108,15.0682143391
3109,26.5316137812
3110,13.6757769875
3111,13.6368413387
3112,12.0628797822
3113,13.1031674903
3114,23.6546385841
3115,13.9678766449
3116,29.0999585089
3117,20.8946803859
3118,31.4396878906
3119,32.0444381381
3120,34.0866238256
3121,33.8355947516
3122,40.2635113657
3123,18.0129822871
3124,34.888320565
3125,41.2857981719
3126,38.7039371476
3127,33.8160027559
3128,17.3601155552
3129,19.8023290883
3130,36.0257492703
3131,34.6863058226
3132,40.1187530378
3133,20.9558566522
3134,19.4181148238
3135,16.4851569429
3136,20.6243530308
3137,20.2180285986
3138,18.3801205
3139,18.0221430963
3140,34.6110552385
3141,19.8322318072
3142,34.1280742048
3143,19.7772335045
3144,20.1165493604
3145,20.1240396561
3146,29.9977286867
3147,34.0543716812
3148,18.8235755818
3149,33.3841819282
3150,41.4705474798
3151,34.8679021934
3152,19.5982993438
3153,19.7592691439
3154,36.4215852944
3155,33.6252250831
3156,37.6492524645
3157,40.9385070341
3158,34.9055753388
3159,35.5059089266
3160,35.9581585997
3161,41.8065104495
3162,35.7550160355
3163,36.1406701378
3164,41.5082176797
3165,41.9541572904
3166,42.1635817976
3167,41.940411018
3168,42.2762887156
3169,42.3377994146
3170,42.3764813256
3171,41.8707879631
3172,41.9528424395
3173,42.0259597664
3174,42.3513101654
3175,42.5318827234
3176,42.426238409
3177,42.0767302777
3178,42.6112910838
3179,41.6909079513
3180,39.8809899934
3181,25.6962709621
3182,41.6218197568
3183,34.7516897618
3184,35.4236004152
3185,39.0015295536
3186,34.2961833875
3187,36.9690190018
3188,41.5799337691
3189,42.0648821595
3190,42.3763976337
3191,40.4838618112
3192,43.3881058515
3193,43.2795817923
3194,43.4153064949
3195,42.5307779038
3196,40.9179156656
3197,41.9904161605
3198,42.5868344511
3199,41.4591667756
3200,42.7328314256
3201,42.4740228953
3202,43.4934262792
3203,44.0557562365
3204,39.609311784
3205,39.7303555006
3206,35.9272725088
3207,36.0463296848
3208,36.3455190282
3209,41.8991234829
3210,38.5393776887
3211,36.4814936901
3212,41.8752299755
3213,43.888952257
3214,26.339031075
3215,36.2514254546
3216,41.4374683977
3217,32.0621441897
3218,40.9316995414
3219,34.5778216552
3220,23.1203179694
3221,37.370976676
3222,38.2938622637
3223,36.5585227536
3224,36.7766589786
3225,36.3817844744
3226,39.5445971347
3227,22.7137939052
3228,28.1990451456
3229,38.5286399944
3230,42.0094403971
3231,37.4156427577
3232,43.3396849982
3233,41.4981515442
3234,41.4798401749
3235,25.3405284549
3236,35.9111964602
3237,43.7493325494
3238,40.086524401
3239,40.1606185383
3240,35.8999297263
3241,35.9601736184
3242,48.2235914928
3243,40.2685225834
3244,43.3860812221
3245,37.3138154885
3246,35.9934126027
3247,33.3891857282
3248,34.9124305029
3249,37.0362425238
3250,39.6295189372
3251,37.3500543977
3252,35.1776376458
3253,25.9627139749
3254,34.7448023578
3255,43.5392966966
3256,36.0442819304
3257,40.9076693837
3258,36.4647214758
3259,42.3704348403
3260,42.1782539349
3261,41.3653673888
3262,40.6851836999
3263,37.4256273972
3264,36.8702712703
3265,37.6669924773
3266,49.8439353439
3267,40.3551831278
3268,37.5955770052
3269,36.9173135767
3270,37.7219189679
3271,47.6942549003
3272,46.8718615969
3273,50.2175936145
3274,37.3379751741
3275,41.1128225817
3276,38.5153984159
3277,35.3695332129
3278,40.4139324226
3279,36.4396680739
3280,35.8151042212
3281,37.9776338194
3282,37.7588389137
3283,35.8354956339
3284,37.0815897344
3285,37.1898552944
3286,24.810791613
3287,27.7152281316
3288,32.847568968
3289,23.4071206521
3290,36.5004282049
3291,30.6791293561
3292,33.5348439252
3293,23.5158020756
3294,31.4246907389
3295,39.6492542796
3296,41.5835682952
3297,49.3071410588
3298,41.8271252493
3299,47.9286586897
3300,52.4175658058
3301,48.0747680356
3302,36.168584966
3303,32.6690860104
3304,36.795501824
3305,37.7845032206
3306,27.9574289727
3307,25.5814136262
3308,27.7726709085
3309,34.7773549643
3310,25.649146045
3311,21.992989766
3312,22.0294249195
3313,28.2212665679
3314,23.0225056689
3315,28.0507749276
3316,24.7336819119
3317,37.7957231438
3318,24.4683896961
3319,33.6721907682
3320,36.0535030949
3321,28.526712398
3322,25.5634218267
3323,37.6987951474
3324,27.9669175543
3325,36.8398277237
3326,24.4612842159
3327,38.0345984892
3328,38.4767361844
3329,36.4453864233
3330,37.1116745717
3331,27.4445382126
3332,26.180917858
3333,41.4075003401
3334,37.1871435913
3335,38.1147758878
3336,27.6236126763
3337,23.0900415436
3338,25.77618908
3339,38.5427441015
3340,53.0219426787
3341,28.3029143682
3342,28.4368129094
3343,37.2280575003
3344,26.7190606326
3345,49.7846360197
3346,38.3767943218
3347,36.5394478424
3348,39.9459564464
3349,38.6417468364
3350,53.1601905064
3351,52.5230772696
3352,47.4436114281
3353,34.5309723286
3354,37.8712653559
3355,36.6408044495
3356,42.532695565
3357,37.7976903967
3358,38.2079323129
3359,28.1329564491
3360,38.015241482
3361,36.7005089052
3362,41.7941518882
3363,38.7113885594
3364,38.1405404371
3365,37.0807465154
3366,39.3449170129
3367,38.8075065383
3368,50.5059493976
3369,35.4843671329
3370,53.1024505643
3371,37.3843850001
3372,37.7422760899
3373,43.9742625595
3374,27.9166823973
3375,37.3770146944
3376,39.161712419
3377,50.6330763271
3378,41.7873684069
3379,38.268541204
3380,50.6595833273
3381,37.9083577218
3382,38.341141566
3383,38.5428069945
3384,38.6104313561
3385,37.2216600668
3386,38.4096856808
3387,38.4424264074
3388,38.4102490643
3389,39.1775907234
3390,52.8851840322
3391,38.8832043718
3392,41.0859356386
3393,38.2995436068
3394,38.62300791
3395,29.7586598138
3396,37.2594148339
3397,42.2350023681
3398,39.4765174636
3399,38.2899770606
3400,39.4122112434
3401,53.8650570012
3402,53.0722710174
3403,38.1048973589
3404,38.6370182778
3405,30.7589596348
3406,43.7306279481
3407,41.0148360619
3408,38.6892916117
3409,39.3242523084
3410,52.7965002069
3411,36.536496347
3412,38.2648279623
3413,50.0614078627
3414,46.9226208768
3415,47.9566055296
3416,41.4557937666
3417,41.4193824618
3418,52.3124610254
3419,53.609580367
3420,54.0522549879
3421,54.3195744668
3422,42.3381192135
3423,50.7033862909
3424,40.7688332214
3425,39.3613153404
3426,39.6284723313
3427,36.9478214383
3428,39.2733056742
3429,39.217693418
3430,52.5795880682
3431,53.6681541101
3432,39.6143672602
3433,37.3426831584
3434,53.0721798489
3435,53.972540291
3436,54.0705529017
3437,39.747662545
3438,47.4999873536
3439,49.5907130735
3440,39.3574228096
3441,38.567005617
3442,39.3562163026
3443,41.1390593836
3444,52.3153920783
3445,38.8623259083
3446,47.4112567983
3447,34.656515762
3448,41.2139141156
3449,49.5509696901
3450,42.4341773749
3451,39.2535528001
3452,54.3884647252
3453,54.2071646965
3454,54.3824649828
3455,54.3391958042
3456,47.1530986762
3457,39.6194990798
3458,38.6530288455
3459,37.1528251809
3460,38.6946851368
3461,27.9167255185
3462,30.7631096992
3463,38.4558068521
3464,37.3393209719
3465,27.6648971287
3466,25.5894604463
3467,24.8264832233
3468,28.0469788972
3469,38.5847253698
3470,26.0162209498
3471,47.1773184675
3472,32.6493646031
3473,29.7816711475
3474,37.8742620534
3475,30.2264857407
3476,34.429978119
3477,39.1069582383
3478,30.4503001092
3479,27.6865978487
3480,53.3138607894
3481,39.856350478
3482,38.7787965434
3483,53.9841122289
3484,52.9897792929
3485,39.491626455
3486,39.9815265454
3487,39.7881673425
3488,39.4213689638
3489,36.7272689302
3490,39.0350859772
3491,41.9796558929
3492,37.2790011799
3493,39.8340061497
3494,40.9734977543
3495,39.6963316298
3496,42.244016286
3497,52.9788202858
3498,54.52650808
3499,52.8503693386
3500,41.2971644476
3501,54.2627256685
3502,41.4389748568
3503,38.8711390565
3504,30.3666868224
3505,29.4450830934
3506,53.4071619264
3507,41.2572641442
3508,53.8502600311
3509,53.852985394
3510,40.4559139329
3511,28.2229372448
3512,28.4909435403
3513,28.6030899697
3514,28.6591145603
3515,25.4173006799
3516,27.8762177177
3517,37.2049361175
3518,25.3342626691
3519,27.8409863956
3520,38.1836754067
3521,37.4828910232
3522,49.730333823
3523,39.2204806574
3524,41.053384733
3525,32.85174585
3526,38.9391481867
3527,38.9088792884
3528,38.5202325289
3529,41.3428227633
3530,41.6467627995
3531,48.7481139756
3532,38.3753870304
3533,39.3980958743
3534,41.0400263851
3535,39.1509609293
3536,40.1281972459
3537,51.0259398643
3538,38.4748918652
3539,25.9897273329
3540,31.2192136702
3541,37.9071307163
3542,39.7061481129
3543,38.0255761121
3544,29.7689172268
3545,28.0760965367
3546,24.6145205444
3547,28.8060073174
3548,24.9850543947
3549,38.2581364921
3550,29.1400748917
3551,29.789656485
3552,37.0184880367
3553,35.1018030008
3554,39.1839732269
3555,52.2631202433
3556,35.9479022884
3557,37.1487848182
3558,38.0576948434
3559,28.9975748168
3560,30.1546208156
3561,41.2625737954
3562,29.2752304523
3563,37.3597042909
3564,38.1028492293
3565,38.1748632795
3566,53.3253131857
3567,53.9942642667
3568,37.342403689
3569,49.2540326443
3570,38.5114197299
3571,52.8624073285
3572,44.3101908858
3573,38.7247533967
3574,29.7219001134
3575,29.7498657121
3576,26.5960069825
3577,37.3282022264
3578,36.8128532679
3579,38.7153337203
3580,37.2747339673
3581,38.810113528
3582,43.8814282104
3583,38.8461490292
3584,38.5994224346
3585,39.8376684346
3586,53.7726922654
3587,42.7582914541
3588,38.9411796225
3589,38.1989005184
3590,43.9993554218
3591,53.3970258343
3592,53.7493333368
3593,40.7805211312
3594,53.6483235742
3595,41.441255877
3596,53.8869003017
3597,53.8883008934
3598,53.1877830891
3599,53.8327669135
3600,35.6121857677
3601,34.0206929961
3602,35.7589732447
3603,40.6147486944
3604,40.7241054767
3605,40.60691625
3606,40.4355080047
3607,40.5915831302
3608,39.9313707119
3609,33.9628770469
3610,31.0251353292
3611,17.1218583984
3612,20.1766318761
3613,20.7449456206
3614,21.682193294
3615,34.1767950149
3616,33.9966231692
3617,35.1629140907
3618,40.3257209109
3619,40.572023947
3620,36.7193708152
3621,39.9285231457
3622,38.8354781886
3623,35.1192222851
3624,40.1856295976
3625,40.4012347941
3626,40.439905737
3627,40.0537744566
3628,35.6197431265
3629,32.4830518254
3630,34.5028121214
3631,20.4282171925
3632,34.267330317
3633,33.3584045963
3634,36.0582558024
3635,34.3992190369
3636,35.6781813404
3637,33.8933346497
3638,31.1404363222
3639,32.1715681792
3640,34.8707974177
3641,34.5362724338
3642,39.9621490037
3643,35.4225252028
3644,35.9066538203
3645,35.7420840459
3646,34.9218350913
3647,33.2070444979
3648,33.9173438374
3649,34.3922551653
3650,26.8375143695
3651,20.3764652714
3652,34.6460557171
3653,29.6565150008
3654,31.1076381895
3655,33.7158063515
3656,35.5949003155
3657,37.7799041985
3658,40.0356019073
3659,36.1869896078
3660,39.9999274708
3661,39.3128596098
3662,39.8217127995
3663,34.1747266855
3664,39.241589043
3665,36.5618786464
3666,39.0644278421
3667,33.6982109596
3668,32.4439229494
3669,19.0745148261
3670,34.1620468344
3671,34.2971121122
3672,33.6492156575
3673,29.4357914338
3674,35.6540823586
3675,34.8185554634
3676,34.8046122213
3677,36.515269012
3678,34.1774915286
3679,32.6911278884
3680,32.2783077499
3681,31.9132221359
3682,32.1779368161
3683,20.1232416763
3684,20.1706542394
3685,16.1159703378
3686,18.7206395794
3687,16.8540958518
3688,32.9376942348
3689,16.2148005788
3690,21.7101276956
3691,16.5107246185
3692,23.2101617738
3693,29.5240454013
3694,33.8630908849
3695,27.482249067
3696,34.285382902
3697,32.4884520841
3698,36.0588799376
3699,33.8501342637
3700,34.5269590192
3701,30.9363220659
3702,33.4856835879
3703,19.523631837
3704,16.1242142018
3705,15.9185358121
3706,32.6122061474
3707,33.2047413726
3708,34.062507089
3709,27.6046486675
3710,16.8135468268
3711,15.1110553394
3712,17.9243693092
3713,31.3945752287
3714,33.5507126286
3715,34.064335697
3716,35.0183678364
3717,34.35034598
3718,33.250404962
3719,33.4542252373
3720,36.1734848175
3721,49.0561671544
3722,46.9178939071
3723,41.557551681
3724,48.9567880102
3725,47.8554703697
3726,36.7106776212
3727,42.2249464849
3728,36.376166121
3729,47.1258431519
3730,48.0220214179
3731,47.6756331943
3732,43.7385394377
3733,41.0974210913
3734,40.8069167793
3735,37.0709467785
3736,38.561445759
3737,42.560216682
3738,35.7257200895
3739,40.0812185065
3740,40.3566838138
3741,38.6331086207
3742,37.9133783299
3743,42.1958062631
3744,41.2764447204
3745,47.3761621909
3746,47.2170299145
3747,43.8071005077
3748,43.254373727
3749,42.6978895349
3750,39.1651703412
3751,36.1687018561
3752,34.700051113
3753,23.0558469619
3754,20.7941284732
3755,20.8293214194
3756,19.0282750016
3757,20.6358520282
3758,22.5958786218
3759,19.012662557
3760,40.9180896916
3761,21.3245915839
3762,35.6506566866
3763,19.6639201283
3764,21.552595931
3765,22.7967993447
3766,22.8109513778
3767,34.8760426688
3768,33.3979237923
3769,39.7306507619
3770,35.243297555
3771,34.9322562843
3772,37.5775061456
3773,36.5219020862
3774,42.2482265769
3775,41.0548389701
3776,34.2392507032
3777,19.5880826132
3778,17.6352857361
3779,34.1416530373
3780,22.3521509642
3781,35.6325299886
3782,34.5898777726
3783,33.4123579935
3784,32.7369711139
3785,32.7497180767
3786,35.1127866071
3787,34.9562301063
3788,22.7140428718
3789,20.7948798307
3790,35.1232780376
3791,35.8856050667
3792,41.1117049649
3793,41.6288516261
3794,20.9066992009
3795,35.7918294118
3796,35.0866071641
3797,35.2194810378
3798,36.0940190149
3799,35.8430326153
3800,37.165022357
3801,41.024929766
3802,16.7278749485
3803,36.202246622
3804,24.0007390773
3805,21.0478444244
3806,39.0358191356
3807,38.7328128947
3808,32.0826072508
3809,33.6591412124
3810,20.2482957881
3811,19.7829540598
3812,17.7317994567
3813,16.1711406822
3814,27.9103869166
3815,17.8729752305
3816,18.2485152172
3817,20.5840719696
3818,17.7674728237
3819,18.3835430978
3820,16.8949473555
3821,34.7336975791
3822,34.4461997698
3823,16.3697912704
3824,17.8620043634
3825,34.1407735915
3826,34.5554004254
3827,34.3001795486
3828,19.7584258517
3829,35.0408207167
3830,34.3990814558
3831,33.9369563432
3832,35.0586507921
3833,39.291904954
3834,41.1291150396
3835,39.5956849967
3836,33.7844483478
3837,40.1679340944
3838,37.3497883593
3839,34.0841175927
3840,20.1927283665
3841,17.6549371822
3842,33.9515619461
3843,18.3178934055
3844,16.6126013117
3845,15.2707241675
3846,18.6767418946
3847,17.4583000573
3848,19.4164077135
3849,34.2212093728
3850,18.1030608326
3851,34.3983735915
3852,34.7729141989
3853,19.2734994228
3854,18.5015874016
3855,36.6819545027
3856,29.8559185224
3857,16.519012843
3858,32.721433086
3859,34.3747816962
3860,33.8106037298
3861,34.9762592537
3862,33.9316736964
3863,33.9926558836
3864,23.1667392816
3865,19.1380301517
3866,35.7213643107
3867,17.843603365
3868,33.1320228956
3869,33.2873943495
3870,17.9365022612
3871,18.0188913835
3872,34.1062798539
3873,33.5695888242
3874,33.2641540379
3875,32.6478576951
3876,17.1563279404
3877,17.9093328876
3878,36.4209202559
3879,34.1105437813
3880,20.4234545032
3881,16.4938226305
3882,33.183687396
3883,17.7560000785
3884,32.6522314381
3885,39.8515297209
3886,32.944301399
3887,39.5005475292
3888,40.213563549
3889,39.8713532407
3890,36.7697198014
3891,35.9478943042
3892,26.0059608462
3893,32.3198236358
3894,32.9847192656
3895,36.0909718367
3896,37.4010594755
3897,31.5080012626
3898,40.0082491725
3899,39.0545442176
3900,39.2752554558
3901,33.7217906107
3902,37.3695348855
3903,33.6172624992
3904,20.7194441537
3905,33.1021779638
3906,33.3138402375
3907,31.724708859
3908,33.2855326451
3909,15.9223668618
3910,30.8711197318
3911,16.0235354196
3912,33.6760053722
3913,32.0265166328
3914,32.1852202146
3915,13.431062031
3916,14.255108254
3917,14.4518995633
3918,14.5915615067
3919,27.6617352186
3920,13.230362469
3921,23.4279910938
3922,14.1115304691
3923,13.7866701024
3924,14.6597474149
3925,15.0331841311
3926,31.6735574438
3927,13.9458595568
3928,22.188074625
3929,36.711424222
3930,35.9161801536
3931,35.9904672828
3932,14.7523908779
3933,35.7241931394
3934,15.2720085727
3935,32.8467761097
3936,12.6261490334
3937,13.7356543318
3938,31.7554247018
3939,32.2457696866
3940,14.6079120678
3941,32.0553390156
3942,33.5596163758
3943,14.0681107454
3944,29.8825507595
3945,20.5728809264
3946,31.3969345034
3947,31.1704886154
3948,37.7432685567
3949,36.3244008334
3950,35.9925639326
3951,33.2917001172
3952,34.2001564062
3953,37.4541298376
3954,36.334047874
3955,37.2791578029
3956,31.1471422608
3957,14.4759525035
3958,31.4655286018
3959,13.2695208698
3960,20.0178421102
3961,21.6107000386
3962,21.0576715771
3963,23.9308639128
3964,19.0217432102
3965,24.827059842
3966,22.3770544742
3967,20.1831411392
3968,14.7929723277
3969,18.9045487919
3970,16.7642205846
3971,16.5080573106
3972,23.9823486074
3973,20.3598856545
3974,22.0108864385
3975,17.3750367689
3976,24.6912083941
3977,10.4435619512
3978,17.3008155941
3979,19.4483881516
3980,18.3758424411
3981,23.2838316811
3982,21.1497066354
3983,15.0339293606
3984,24.2968706549
3985,19.2593689572
3986,28.7833888213
3987,20.1523009979
3988,11.0472485785
3989,14.0880739709
3990,21.5564801534
3991,8.0632641944
3992,19.3124621663
3993,22.3486607724
3994,27.2528259598
3995,17.591163163
3996,16.662566263
3997,9.12209376796
3998,13.9267695246
3999,9.18989677381
4000,12.4936029121
4001,14.6499470395
4002,7.41869325443
4003,9.40825981395
4004,6.32019035332
4005,20.5101244886
4006,19.9476018677
4007,31.9821015997
4008,25.8362362084
4009,22.3033770792
4010,21.4444192173
4011,15.3521047913
4012,19.425590681
4013,8.38928524319
4014,11.2499336041
4015,6.73782910635
4016,8.87161710041
4017,23.1713875779
4018,18.7187603346
4019,31.4614696529
4020,31.8789394055
4021,31.8793717228
4022,25.0389398096
4023,24.6378734386
4024,7.23809723107
4025,8.5769710684
4026,22.014225962
4027,31.579112437
4028,31.9099239608
4029,31.4548472805
4030,20.3260115499
4031,17.4881664334
4032,15.8285546805
4033,19.6935730536
4034,16.0753841955
4035,15.8904461332
4036,13.2029947233
4037,13.4033280583
4038,31.3787079013
4039,27.9126364281
4040,17.5756738325
4041,14.6951960191
4042,14.8794042685
4043,14.8303851571
4044,9.86267581428
4045,17.1162250394
4046,18.6275313679
4047,18.5074685113
4048,15.2485478801
4049,6.89613121986
4050,5.15879950318
4051,5.15017843669
4052,5.63712402905
4053,11.2331609663
4054,12.8476474832
4055,17.279639337
4056,13.2774128212
4057,18.4652166115
4058,19.5763875408
4059,15.7330552276
4060,14.3254542259
4061,19.1388395282
4062,7.29752101539
4063,7.70148433777
4064,6.00092860873
4065,13.7515662171
4066,14.210324051
4067,16.5855858229
4068,14.0663939464
4069,15.8579677454
4070,13.6819738806
4071,15.7874643671
4072,16.439194607
4073,16.8366474492
4074,30.016783056
4075,16.92657854
4076,19.6685097407
4077,6.88249692658
4078,14.5476574008
4079,19.6666904872
4080,35.3737793194
4081,16.4327250451
4082,33.0313137044
4083,34.1047475498
4084,34.9076100084
4085,34.7397719539
4086,33.3393918769
4087,19.2745637116
4088,24.7381792797
4089,34.351609508
4090,29.1409468322
4091,29.4319613828
4092,34.0777414053
4093,11.6184064194
4094,10.6733885673
4095,20.8304134656
4096,10.0490803032
4097,33.3585385575
4098,28.6011518813
4099,22.2157115265
4100,24.3984320054
4101,33.9951229748
4102,25.7971806684
4103,26.0697393902
4104,25.9467134701
4105,32.9648683782
4106,27.975250497
4107,20.4946296651
4108,32.2102090276
4109,15.7191513953
4110,27.3617510868
4111,22.3985351087
4112,23.4901430682
4113,23.2556553648
4114,26.5776392673
4115,31.866383051
4116,19.9605559034
4117,24.1530923497
4118,22.5187775857
4119,32.2024711053
4120,22.2042222485
4121,17.5836229264
4122,19.2505281452
4123,24.9650576955
4124,24.6345536897
4125,33.3142170405
4126,6.78717268882
4127,19.818233257
4128,21.7118170645
4129,24.1971765261
4130,29.5788850944
4131,8.06463433471
4132,6.39918671084
4133,8.05748921402
4134,8.96236938982
4135,33.2408058393
4136,19.0795540532
4137,21.1347838453
4138,8.27580805545
4139,7.80857934988
4140,7.27101687379
4141,23.5748328039
4142,22.9845868466
4143,6.30263623554
4144,32.7330571482
4145,21.4652591566
4146,18.3257524851
4147,9.38266624572
4148,21.5625646944
4149,26.6228603063
4150,33.6509958364
4151,24.2420837357
4152,20.8075109286
4153,8.85326176096
4154,30.6957674155
4155,22.4897669512
4156,19.9758851006
4157,16.8572496511
4158,27.1548088594
4159,9.60293400936
4160,29.868986402
4161,7.89217118231
4162,15.6181771831
4163,27.7881942802
4164,14.6494932953
4165,7.68682864964
4166,15.3662211662
4167,6.64875273991
4168,21.5547419057
4169,6.58283818036
4170,18.9774848572
4171,6.79866944721
4172,6.79885213218
4173,7.5351505716
4174,5.98469130979
4175,6.4938439498
4176,6.55063404268
4177,5.90876013797
4178,18.512790883
4179,6.73222420427
4180,21.8814200461
4181,8.19157921484
4182,8.22507927571
4183,6.47687453125
4184,14.6127015617
4185,19.3825573608
4186,7.94808255051
4187,21.0781954957
4188,21.9877240081
4189,33.5952719649
4190,23.1839993031
4191,8.35863054552
4192,8.07960244603
4193,7.54378087609
4194,19.1157173096
4195,18.753293727
4196,17.4429677411
4197,22.5638382716
4198,19.0620924644
4199,19.3079768011
4200,24.8715775891
4201,20.5726194819
4202,16.6269383208
4203,16.3083753722
4204,13.2024924438
4205,15.4948081618
4206,24.2893959247
4207,23.1812194602
4208,14.0602140638
4209,8.03422694008
4210,16.1487139687
4211,1.83365523151
4212,11.9670171465
4213,0.88184438168
4214,7.09272663693
4215,1.52686802886
4216,1.14950776465
4217,1.31276867885
4218,0.876174728217
4219,0.786791978376
4220,1.03052858931
4221,0.751561350053
4222,0.881584599421
4223,3.02364204587
4224,3.13273545386
4225,12.4173999148
4226,5.09657472725
4227,11.2186928501
4228,14.7995764275
4229,18.1463406314
4230,22.7694406988
4231,14.9195674056
4232,23.0691131576
4233,12.2385712763
4234,23.0831869901
4235,13.889838003
4236,14.4948543101
4237,15.6969328647
4238,15.7484155047
4239,16.1131004796
4240,14.4282851648
4241,16.3233389922
4242,14.1399173376
4243,13.7769898199
4244,14.3306696694
4245,12.6910368188
4246,13.8041748977
4247,14.1880744969
4248,12.5433667695
4249,9.30806531504
4250,14.2848838912
4251,23.3979245707
4252,17.5434830217
4253,22.2991666644
4254,13.8871072461
4255,14.0304193242
4256,17.7071476733
4257,9.65447086742
4258,14.1727357753
4259,12.2316074029
4260,14.5860927687
4261,13.0352058702
4262,22.7846433813
4263,13.6849733876
4264,13.5668564116
4265,13.3538818829
4266,14.8495459519
4267,12.0445030459
4268,9.54194874404
4269,14.0491105483
4270,12.7342372464
4271,12.9700295813
4272,11.6043900314
4273,10.6501568694
4274,9.53553470643
4275,9.33795468089
4276,8.99066808251
4277,12.0745146005
4278,0.50741221282
4279,0.513313816167
4280,2.03985956554
4281,2.79022818041
4282,0.497292132128
4283,3.90830586198
4284,8.25941864144
4285,1.80436068385
4286,7.03806126261
4287,2.38387708226
4288,12.0416415787
4289,10.787057956
4290,3.28962352314
4291,0.765863948817
4292,11.1908110501
4293,12.2657073078
4294,2.07379676794
4295,11.8353063083
4296,2.76878316362
4297,9.26947112211
4298,14.1037932706
4299,17.1711841014
4300,9.95306402505
4301,18.4265469272
4302,14.6624276481
4303,16.8427371706
4304,10.0903284623
4305,14.5964119734
4306,11.9390070829
4307,12.4149479848
4308,15.4894203867
4309,13.1153531807
4310,13.7642690557
4311,10.0754301531
4312,11.9422007761
4313,10.1527618438
4314,8.24938729702
4315,11.95716293
4316,12.9735024638
4317,13.1543092666
4318,20.7996764682
4319,14.7553597069
4320,12.1505376522
4321,4.94566986639
4322,6.45653971628
4323,7.15919744413
4324,2.24605933411
4325,10.0938008035
4326,0.798061504483
4327,10.4629027352
4328,11.4994075426
4329,11.2783441881
4330,12.3470780394
4331,12.0281785909
4332,13.4353256059
